cantera_index,sensitivity,cantera equation,cantera products,cantera reactants
3253,1.703310353429998e-09,CH2BR(164) + H2(8) <=> CH3BR(186) + H(5),"{'CH3BR(186)': 1.0, 'H(5)': 1.0}","{'CH2BR(164)': 1.0, 'H2(8)': 1.0}"
3242,-1.5868910719213086e-09,CH3BR(186) <=> BR(160) + CH3(20),"{'BR(160)': 1.0, 'CH3(20)': 1.0}",{'CH3BR(186)': 1.0}
738,-1.4080657065830647e-09,S(157) (+M) <=> CF2CO(128) + HF(117) (+M),"{'CF2CO(128)': 1.0, 'HF(117)': 1.0}",{'S(157)': 1.0}
106,-1.3849873095367693e-09,HCCO(19) + O2(4) <=> 2 CO(13) + OH(7),"{'CO(13)': 2.0, 'OH(7)': 1.0}","{'HCCO(19)': 1.0, 'O2(4)': 1.0}"
803,-1.2927838949175084e-09,H2(8) + OH(7) <=> H(5) + H2O(9),"{'H(5)': 1.0, 'H2O(9)': 1.0}","{'H2(8)': 1.0, 'OH(7)': 1.0}"
1231,-1.2880146479062506e-09,CH2(18) + HBR(162) <=> CH2BR(164) + H(5),"{'CH2BR(164)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'HBR(162)': 1.0}"
1327,-1.2739226195984588e-09,CH3(20) + HBR(162) <=> BR(160) + CH4(3),"{'BR(160)': 1.0, 'CH4(3)': 1.0}","{'CH3(20)': 1.0, 'HBR(162)': 1.0}"
807,1.2617980740114724e-09,H(5) + HCO(14) <=> CO(13) + H2(8),"{'CO(13)': 1.0, 'H2(8)': 1.0}","{'H(5)': 1.0, 'HCO(14)': 1.0}"
1210,1.2302715145644102e-09,HBR(162) + OH(7) <=> BR(160) + H2O(9),"{'BR(160)': 1.0, 'H2O(9)': 1.0}","{'HBR(162)': 1.0, 'OH(7)': 1.0}"
813,1.20314591995836e-09,CH2O(15) + OH(7) <=> H2O(9) + HCO(14),"{'H2O(9)': 1.0, 'HCO(14)': 1.0}","{'CH2O(15)': 1.0, 'OH(7)': 1.0}"
77,-1.1913691758256618e-09,CH3(20) + HO2(11) <=> CH3O(28) + OH(7),"{'CH3O(28)': 1.0, 'OH(7)': 1.0}","{'CH3(20)': 1.0, 'HO2(11)': 1.0}"
112,-1.1796260616284374e-09,C2H2(23) + O(6) <=> CH2(18) + CO(13),"{'CH2(18)': 1.0, 'CO(13)': 1.0}","{'C2H2(23)': 1.0, 'O(6)': 1.0}"
104,-1.173075701792552e-09,H(5) + HCCO(19) <=> CH2*(24) + CO(13),"{'CH2*(24)': 1.0, 'CO(13)': 1.0}","{'H(5)': 1.0, 'HCCO(19)': 1.0}"
2035,1.1516790424861653e-09,CF3(126) + H(5) <=> CHF3(119),{'CHF3(119)': 1.0},"{'CF3(126)': 1.0, 'H(5)': 1.0}"
1268,-1.092904867763413e-09,CH4(3) + O(6) <=> CH3(20) + OH(7),"{'CH3(20)': 1.0, 'OH(7)': 1.0}","{'CH4(3)': 1.0, 'O(6)': 1.0}"
460,-1.0051159215849593e-09,CHF3(119) + M <=> CF2(127) + HF(117) + M,"{'CF2(127)': 1.0, 'HF(117)': 1.0}",{'CHF3(119)': 1.0}
36,9.861323929358872e-10,CH(17) + H2(8) <=> CH2(18) + H(5),"{'CH2(18)': 1.0, 'H(5)': 1.0}","{'CH(17)': 1.0, 'H2(8)': 1.0}"
51,-9.796487487175986e-10,CH2(18) + O2(4) <=> CO2(10) + 2 H(5),"{'CO2(10)': 1.0, 'H(5)': 2.0}","{'CH2(18)': 1.0, 'O2(4)': 1.0}"
1387,9.617618850948365e-10,H(5) + HO2(11) <=> H2O2(12),{'H2O2(12)': 1.0},"{'H(5)': 1.0, 'HO2(11)': 1.0}"
24,-9.40318925203408e-10,CO(13) + OH(7) <=> CO2(10) + H(5),"{'CO2(10)': 1.0, 'H(5)': 1.0}","{'CO(13)': 1.0, 'OH(7)': 1.0}"
811,8.885434046794222e-10,CH2O(15) + H(5) <=> H2(8) + HCO(14),"{'H2(8)': 1.0, 'HCO(14)': 1.0}","{'CH2O(15)': 1.0, 'H(5)': 1.0}"
2025,8.852708059861313e-10,C2H2(23) + O(6) <=> C2H2O(194),{'C2H2O(194)': 1.0},"{'C2H2(23)': 1.0, 'O(6)': 1.0}"
141,-8.552794362642161e-10,C2H3(29) + O2(4) <=> CH2O(15) + HCO(14),"{'CH2O(15)': 1.0, 'HCO(14)': 1.0}","{'C2H3(29)': 1.0, 'O2(4)': 1.0}"
2024,8.154252844848969e-10,H(5) + HCCO(19) <=> C2H2O(194),{'C2H2O(194)': 1.0},"{'H(5)': 1.0, 'HCCO(19)': 1.0}"
1329,7.643866141381752e-10,H2(8) + O2(4) <=> H(5) + HO2(11),"{'H(5)': 1.0, 'HO2(11)': 1.0}","{'H2(8)': 1.0, 'O2(4)': 1.0}"
154,-6.599182967904512e-10,CH3(20) + CO(13) (+M) <=> CH3CO(51) (+M),{'CH3CO(51)': 1.0},"{'CH3(20)': 1.0, 'CO(13)': 1.0}"
75,-6.391712555259872e-10,CH3(20) + O2(4) <=> CH3O(28) + O(6),"{'CH3O(28)': 1.0, 'O(6)': 1.0}","{'CH3(20)': 1.0, 'O2(4)': 1.0}"
766,-6.22856009158111e-10,CH2BR(164) + CH3(20) <=> C2H4(30) + HBR(162),"{'C2H4(30)': 1.0, 'HBR(162)': 1.0}","{'CH2BR(164)': 1.0, 'CH3(20)': 1.0}"
113,5.742648272879177e-10,C2H2(23) + O(6) <=> H(5) + HCCO(19),"{'H(5)': 1.0, 'HCCO(19)': 1.0}","{'C2H2(23)': 1.0, 'O(6)': 1.0}"
1335,-5.540657108003468e-10,CH2OH(27) + O2(4) <=> CH2O(15) + HO2(11),"{'CH2O(15)': 1.0, 'HO2(11)': 1.0}","{'CH2OH(27)': 1.0, 'O2(4)': 1.0}"
38,-5.291865868582111e-10,CH(17) + O2(4) <=> HCO(14) + O(6),"{'HCO(14)': 1.0, 'O(6)': 1.0}","{'CH(17)': 1.0, 'O2(4)': 1.0}"
80,5.277924377118078e-10,CH2(18) + CH3(20) <=> C2H4(30) + H(5),"{'C2H4(30)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'CH3(20)': 1.0}"
511,-5.145792121832612e-10,CF(121) + O2(4) <=> CFO(122) + O(6),"{'CFO(122)': 1.0, 'O(6)': 1.0}","{'CF(121)': 1.0, 'O2(4)': 1.0}"
2271,4.997897062434691e-10,BR(160) + C2H3(29) <=> C2H2(23) + HBR(162),"{'C2H2(23)': 1.0, 'HBR(162)': 1.0}","{'BR(160)': 1.0, 'C2H3(29)': 1.0}"
1913,-4.892873436612061e-10,S(1200) <=> CH3O2(705),{'CH3O2(705)': 1.0},{'S(1200)': 1.0}
809,4.846183017948758e-10,HCO(14) + OH(7) <=> CO(13) + H2O(9),"{'CO(13)': 1.0, 'H2O(9)': 1.0}","{'HCO(14)': 1.0, 'OH(7)': 1.0}"
6742,4.818272869252417e-10,2-BTP(1) + H(5) <=> S(2396),{'S(2396)': 1.0},"{'2-BTP(1)': 1.0, 'H(5)': 1.0}"
70,4.6101751296414775e-10,CH3(20) + H(5) (+M) <=> CH4(3) (+M),{'CH4(3)': 1.0},"{'CH3(20)': 1.0, 'H(5)': 1.0}"
111,-4.405892021949348e-10,C2H3(29) (+M) <=> C2H2(23) + H(5) (+M),"{'C2H2(23)': 1.0, 'H(5)': 1.0}",{'C2H3(29)': 1.0}
771,-4.366218374289344e-10,CH2BR(164) + O(6) <=> BR(160) + CH2O(15),"{'BR(160)': 1.0, 'CH2O(15)': 1.0}","{'CH2BR(164)': 1.0, 'O(6)': 1.0}"
1414,4.200077545862011e-10,CH2CO(22) + H(5) <=> CH3CO(51),{'CH3CO(51)': 1.0},"{'CH2CO(22)': 1.0, 'H(5)': 1.0}"
1067,4.1517909504861564e-10,CHF3(119) + H(5) <=> CF3(126) + H2(8),"{'CF3(126)': 1.0, 'H2(8)': 1.0}","{'CHF3(119)': 1.0, 'H(5)': 1.0}"
11,4.067287696297967e-10,H(5) + HO2(11) <=> 2 OH(7),{'OH(7)': 2.0},"{'H(5)': 1.0, 'HO2(11)': 1.0}"
3790,-4.018793543549177e-10,S(2376) <=> 2-BTP(1),{'2-BTP(1)': 1.0},{'S(2376)': 1.0}
99,-3.9753106718519767e-10,C2H(21) + O2(4) <=> CO(13) + HCO(14),"{'CO(13)': 1.0, 'HCO(14)': 1.0}","{'C2H(21)': 1.0, 'O2(4)': 1.0}"
767,-3.814723570584737e-10,CH2BR(164) + CH3(20) <=> BR(160) + C2H5(32),"{'BR(160)': 1.0, 'C2H5(32)': 1.0}","{'CH2BR(164)': 1.0, 'CH3(20)': 1.0}"
95,3.8001902887820755e-10,CH2(18) + CH4(3) <=> 2 CH3(20),{'CH3(20)': 2.0},"{'CH2(18)': 1.0, 'CH4(3)': 1.0}"
60,-3.693509719619103e-10,CH2*(24) + O2(4) <=> CO(13) + H(5) + OH(7),"{'CO(13)': 1.0, 'H(5)': 1.0, 'OH(7)': 1.0}","{'CH2*(24)': 1.0, 'O2(4)': 1.0}"
1396,3.684056704534884e-10,CH2(18) + CH3(20) <=> C2H5(32),{'C2H5(32)': 1.0},"{'CH2(18)': 1.0, 'CH3(20)': 1.0}"
66,3.679971574055101e-10,CH2*(24) + CO2(10) <=> CH2O(15) + CO(13),"{'CH2O(15)': 1.0, 'CO(13)': 1.0}","{'CH2*(24)': 1.0, 'CO2(10)': 1.0}"
1330,3.6662513378274913e-10,HO2(11) + O(6) <=> O2(4) + OH(7),"{'O2(4)': 1.0, 'OH(7)': 1.0}","{'HO2(11)': 1.0, 'O(6)': 1.0}"
5595,-3.559055308995791e-10,CFCO(155) + O2(4) <=> S(4434),{'S(4434)': 1.0},"{'CFCO(155)': 1.0, 'O2(4)': 1.0}"
1394,3.2552337804512167e-10,CH3(20) + O(6) <=> CH3O(28),{'CH3O(28)': 1.0},"{'CH3(20)': 1.0, 'O(6)': 1.0}"
3690,3.2035730875860754e-10,BRO(163) + OH(7) <=> OOBr(2342),{'OOBr(2342)': 1.0},"{'BRO(163)': 1.0, 'OH(7)': 1.0}"
446,-3.161636621588007e-10,CO(13) + F(115) + M <=> CFO(122) + M,{'CFO(122)': 1.0},"{'CO(13)': 1.0, 'F(115)': 1.0}"
6148,3.1551420227316297e-10,2-BTP(1) + O(6) <=> S(6129),{'S(6129)': 1.0},"{'2-BTP(1)': 1.0, 'O(6)': 1.0}"
828,-3.145356162605749e-10,HCCO(19) + OH(7) <=> C2O(34) + H2O(9),"{'C2O(34)': 1.0, 'H2O(9)': 1.0}","{'HCCO(19)': 1.0, 'OH(7)': 1.0}"
780,-3.143990992661361e-10,2-BTP(1) + OH(7) <=> BR(160) + S(169),"{'BR(160)': 1.0, 'S(169)': 1.0}","{'2-BTP(1)': 1.0, 'OH(7)': 1.0}"
765,-3.125581294450098e-10,CH2BR(164) + HO2(11) <=> BR(160) + CH2O(15) + OH(7),"{'BR(160)': 1.0, 'CH2O(15)': 1.0, 'OH(7)': 1.0}","{'CH2BR(164)': 1.0, 'HO2(11)': 1.0}"
2040,3.112500705948079e-10,CFCO(155) + H(5) <=> CHFCO(131),{'CHFCO(131)': 1.0},"{'CFCO(155)': 1.0, 'H(5)': 1.0}"
5,3.0657150998340046e-10,H(5) + OH(7) + M <=> H2O(9) + M,{'H2O(9)': 1.0},"{'H(5)': 1.0, 'OH(7)': 1.0}"
5615,2.982338255548624e-10,CH2BR(164) + CO(13) <=> S(2565),{'S(2565)': 1.0},"{'CH2BR(164)': 1.0, 'CO(13)': 1.0}"
779,-2.950560801450969e-10,2-BTP(1) + H(5) <=> CF3(126) + S(166),"{'CF3(126)': 1.0, 'S(166)': 1.0}","{'2-BTP(1)': 1.0, 'H(5)': 1.0}"
794,2.927031894220609e-10,C3HF3(167) + OH(7) <=> CF3(126) + CH2CO(22),"{'CF3(126)': 1.0, 'CH2CO(22)': 1.0}","{'C3HF3(167)': 1.0, 'OH(7)': 1.0}"
105,-2.710916516731609e-10,HCCO(19) + O(6) <=> 2 CO(13) + H(5),"{'CO(13)': 2.0, 'H(5)': 1.0}","{'HCCO(19)': 1.0, 'O(6)': 1.0}"
46,2.675158184279318e-10,CH2(18) + OH(7) <=> CH2O(15) + H(5),"{'CH2O(15)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'OH(7)': 1.0}"
812,-2.650609067004457e-10,CH2O(15) + O(6) <=> HCO(14) + OH(7),"{'HCO(14)': 1.0, 'OH(7)': 1.0}","{'CH2O(15)': 1.0, 'O(6)': 1.0}"
91,-2.5849206327536446e-10,CH2OH(27) + H(5) <=> CH3(20) + OH(7),"{'CH3(20)': 1.0, 'OH(7)': 1.0}","{'CH2OH(27)': 1.0, 'H(5)': 1.0}"
2076,2.5764284555196176e-10,BR(160) + CH2OH(27) <=> CH2O(15) + HBR(162),"{'CH2O(15)': 1.0, 'HBR(162)': 1.0}","{'BR(160)': 1.0, 'CH2OH(27)': 1.0}"
1233,2.4873748852418105e-10,BR(160) + C2H3(29) <=> S(166),{'S(166)': 1.0},"{'BR(160)': 1.0, 'C2H3(29)': 1.0}"
856,-2.4357222906033247e-10,C2H4(30) + O(6) <=> C2H3(29) + OH(7),"{'C2H3(29)': 1.0, 'OH(7)': 1.0}","{'C2H4(30)': 1.0, 'O(6)': 1.0}"
700,-2.309570528382507e-10,C2HF(134) + O(6) <=> CFCO(155) + H(5),"{'CFCO(155)': 1.0, 'H(5)': 1.0}","{'C2HF(134)': 1.0, 'O(6)': 1.0}"
1392,2.2962309224551548e-10,CH2(18) + OH(7) <=> CH2OH(27),{'CH2OH(27)': 1.0},"{'CH2(18)': 1.0, 'OH(7)': 1.0}"
477,-2.2622538304915196e-10,CF3(126) + O2(4) <=> CF3O(132) + O(6),"{'CF3O(132)': 1.0, 'O(6)': 1.0}","{'CF3(126)': 1.0, 'O2(4)': 1.0}"
835,2.2436699478795034e-10,C2H3(29) + H(5) <=> C2H2(23) + H2(8),"{'C2H2(23)': 1.0, 'H2(8)': 1.0}","{'C2H3(29)': 1.0, 'H(5)': 1.0}"
61,2.2173509197531363e-10,CH2*(24) + O2(4) <=> CO(13) + H2O(9),"{'CO(13)': 1.0, 'H2O(9)': 1.0}","{'CH2*(24)': 1.0, 'O2(4)': 1.0}"
1391,2.2089400151544506e-10,CH(17) + H(5) <=> CH2*(24),{'CH2*(24)': 1.0},"{'CH(17)': 1.0, 'H(5)': 1.0}"
173,-2.1819764407320436e-10,C2H4(30) + O(6) <=> CH3(20) + HCO(14),"{'CH3(20)': 1.0, 'HCO(14)': 1.0}","{'C2H4(30)': 1.0, 'O(6)': 1.0}"
5484,2.181483368031881e-10,2-BTP(1) + H(5) <=> H2(8) + S(189),"{'H2(8)': 1.0, 'S(189)': 1.0}","{'2-BTP(1)': 1.0, 'H(5)': 1.0}"
3740,2.1342080880012415e-10,2-BTP(1) + CH3(20) <=> CH3BR(186) + S(170),"{'CH3BR(186)': 1.0, 'S(170)': 1.0}","{'2-BTP(1)': 1.0, 'CH3(20)': 1.0}"
84,2.002181641156262e-10,CH3(20) + HCCO(19) <=> C2H4(30) + CO(13),"{'C2H4(30)': 1.0, 'CO(13)': 1.0}","{'CH3(20)': 1.0, 'HCCO(19)': 1.0}"
5485,1.9896005273815032e-10,2-BTP(1) + OH(7) <=> H2O(9) + S(189),"{'H2O(9)': 1.0, 'S(189)': 1.0}","{'2-BTP(1)': 1.0, 'OH(7)': 1.0}"
1089,1.8949137486264075e-10,CHF3(119) + OH(7) <=> CF3(126) + H2O(9),"{'CF3(126)': 1.0, 'H2O(9)': 1.0}","{'CHF3(119)': 1.0, 'OH(7)': 1.0}"
515,1.8773227026578607e-10,CF(121) + OH(7) <=> CO(13) + HF(117),"{'CO(13)': 1.0, 'HF(117)': 1.0}","{'CF(121)': 1.0, 'OH(7)': 1.0}"
81,1.860571098547325e-10,CH2(18) + CH3(20) <=> C2H4(30) + H(5),"{'C2H4(30)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'CH3(20)': 1.0}"
72,1.8360612520325813e-10,CH3(20) + OH(7) (+M) <=> CH3OH(26) (+M),{'CH3OH(26)': 1.0},"{'CH3(20)': 1.0, 'OH(7)': 1.0}"
469,-1.8213223380224852e-10,CF3(126) + H(5) <=> CF2(127) + HF(117),"{'CF2(127)': 1.0, 'HF(117)': 1.0}","{'CF3(126)': 1.0, 'H(5)': 1.0}"
2146,-1.8155251390961646e-10,CF3O(132) + O(6) <=> S(2334),{'S(2334)': 1.0},"{'CF3O(132)': 1.0, 'O(6)': 1.0}"
1611,1.8016263004755935e-10,CH2OH(27) + CH3(20) <=> CH2O(15) + CH4(3),"{'CH2O(15)': 1.0, 'CH4(3)': 1.0}","{'CH2OH(27)': 1.0, 'CH3(20)': 1.0}"
16,1.7977327873083158e-10,HO2(11) + OH(7) <=> H2O(9) + O2(4),"{'H2O(9)': 1.0, 'O2(4)': 1.0}","{'HO2(11)': 1.0, 'OH(7)': 1.0}"
45,1.7834387947654979e-10,CH2(18) + OH(7) <=> CH2O(15) + H(5),"{'CH2O(15)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'OH(7)': 1.0}"
1086,1.7325962065722309e-10,CHF3(119) + O(6) <=> CF3(126) + OH(7),"{'CF3(126)': 1.0, 'OH(7)': 1.0}","{'CHF3(119)': 1.0, 'O(6)': 1.0}"
445,1.6621916552402155e-10,CH(17) + HF(117) <=> CF(121) + H2(8),"{'CF(121)': 1.0, 'H2(8)': 1.0}","{'CH(17)': 1.0, 'HF(117)': 1.0}"
2057,1.642121634291215e-10,BRO(163) + H(5) <=> BROH(165),{'BROH(165)': 1.0},"{'BRO(163)': 1.0, 'H(5)': 1.0}"
763,1.542033821498533e-10,BROH(165) + H(5) <=> BR(160) + H2O(9),"{'BR(160)': 1.0, 'H2O(9)': 1.0}","{'BROH(165)': 1.0, 'H(5)': 1.0}"
43,1.502677338467381e-10,CH2(18) + O(6) <=> H(5) + HCO(14),"{'H(5)': 1.0, 'HCO(14)': 1.0}","{'CH2(18)': 1.0, 'O(6)': 1.0}"
93,1.4935331808270449e-10,CH(17) + CH4(3) <=> C2H4(30) + H(5),"{'C2H4(30)': 1.0, 'H(5)': 1.0}","{'CH(17)': 1.0, 'CH4(3)': 1.0}"
179,1.475563890925001e-10,C2H4(30) + CH2(18) <=> H(5) + aC3H5(43),"{'H(5)': 1.0, 'aC3H5(43)': 1.0}","{'C2H4(30)': 1.0, 'CH2(18)': 1.0}"
140,-1.4656170395482902e-10,C2H3(29) + O2(4) <=> CH2CHO(46) + O(6),"{'CH2CHO(46)': 1.0, 'O(6)': 1.0}","{'C2H3(29)': 1.0, 'O2(4)': 1.0}"
532,1.4434692362691237e-10,CFO(122) + CH3(20) <=> CH2CO(22) + HF(117),"{'CH2CO(22)': 1.0, 'HF(117)': 1.0}","{'CFO(122)': 1.0, 'CH3(20)': 1.0}"
1220,1.4105464632181653e-10,BROH(165) + H(5) <=> HBR(162) + OH(7),"{'HBR(162)': 1.0, 'OH(7)': 1.0}","{'BROH(165)': 1.0, 'H(5)': 1.0}"
787,-1.4000777563128646e-10,S(170) <=> C2H2(23) + CF3(126),"{'C2H2(23)': 1.0, 'CF3(126)': 1.0}",{'S(170)': 1.0}
76,-1.3796763429766165e-10,CH3(20) + O2(4) <=> CH2O(15) + OH(7),"{'CH2O(15)': 1.0, 'OH(7)': 1.0}","{'CH3(20)': 1.0, 'O2(4)': 1.0}"
754,1.3704395450387867e-10,2 BR(160) + M <=> BR2(161) + M,{'BR2(161)': 1.0},{'BR(160)': 2.0}
755,1.3484963793214693e-10,BR(160) + H(5) + M <=> HBR(162) + M,{'HBR(162)': 1.0},"{'BR(160)': 1.0, 'H(5)': 1.0}"
757,1.3390604456106766e-10,BRO(163) + OH(7) <=> BR(160) + HO2(11),"{'BR(160)': 1.0, 'HO2(11)': 1.0}","{'BRO(163)': 1.0, 'OH(7)': 1.0}"
784,-1.3075189195838942e-10,O(6) + S(168) <=> CF3(126) + CH3CO(51),"{'CF3(126)': 1.0, 'CH3CO(51)': 1.0}","{'O(6)': 1.0, 'S(168)': 1.0}"
857,1.270940295702826e-10,C2H4(30) + OH(7) <=> C2H3(29) + H2O(9),"{'C2H3(29)': 1.0, 'H2O(9)': 1.0}","{'C2H4(30)': 1.0, 'OH(7)': 1.0}"
3245,1.243271348064107e-10,CH3BR(186) + OH(7) <=> CH2BR(164) + H2O(9),"{'CH2BR(164)': 1.0, 'H2O(9)': 1.0}","{'CH3BR(186)': 1.0, 'OH(7)': 1.0}"
5355,1.212925927251007e-10,2-BTP(1) + BR(160) <=> S(3921),{'S(3921)': 1.0},"{'2-BTP(1)': 1.0, 'BR(160)': 1.0}"
808,1.153694681841735e-10,HCO(14) + O(6) <=> CO(13) + OH(7),"{'CO(13)': 1.0, 'OH(7)': 1.0}","{'HCO(14)': 1.0, 'O(6)': 1.0}"
480,-1.1485190337218679e-10,CF3(126) + HO2(11) <=> CF3O(132) + OH(7),"{'CF3O(132)': 1.0, 'OH(7)': 1.0}","{'CF3(126)': 1.0, 'HO2(11)': 1.0}"
866,1.1462468217713768e-10,C3H3(33) + H(5) <=> pC3H4(40),{'pC3H4(40)': 1.0},"{'C3H3(33)': 1.0, 'H(5)': 1.0}"
3244,1.140531932969814e-10,CH3BR(186) + OH(7) <=> BROH(165) + CH3(20),"{'BROH(165)': 1.0, 'CH3(20)': 1.0}","{'CH3BR(186)': 1.0, 'OH(7)': 1.0}"
47,1.139722782471129e-10,CH2(18) + OH(7) <=> CH(17) + H2O(9),"{'CH(17)': 1.0, 'H2O(9)': 1.0}","{'CH2(18)': 1.0, 'OH(7)': 1.0}"
