grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.06167864161861383,298.0,1.3107918215661118,0.6060122815308395,1.716786303509111e-16,0.16374276660981454,4.535244053043249e-15,0.04615024856158986,0.18409470231931027,6.926912108848841e-14,0.0,0.0,0.0,1.390430228922439e-16,0.0,9.782879460396481e-10,0.0,7.826858942514574e-18,0.0,0.0,2.96198870246178e-14,3.4711406213855413e-16,2.844916044872211e-23,0.0,0.0,3.5236726592718424e-17,0.0,6.408950159105983e-44,0.0,4.8209550016941485e-15,0.0,1.6477860050016063e-16,2.536420286722332e-29,3.4030248215546726e-15,2.4905892183917972e-15,0.0,0.0,4.543848002263637e-34,0.0,8.580240541977597e-31,3.207143941545906e-24,3.2820502676481895e-17,3.632002617894542e-15,1.4645338025253554e-14,0.0,0.0,2.2804880027606452e-15,2.925904669040973e-15,6.484868426461244e-17,5.08225641722975e-19,0.0,0.0,4.3383465243095784e-17,6.532924210386957e-18,0.0,4.008795753552596e-20,0.0,0.0,0.0,3.707080226619427e-22,0.0,4.542940091344836e-31,3.349852990651389e-32,4.0694206393174767e-16,3.638640963123024e-23,1.4311102578586398e-17,3.6272640840926385e-24,7.357466169480638e-20,4.382880584911886e-30,0.0,0.0,3.199478029567797e-42,0.0,1.7376053297802827e-19,0.0,0.0,0.0,2.436424838094914e-27,0.0,7.491909289642428e-16,0.0,2.0121805070586835e-16,6.267923104739061e-32,0.0,1.847436449657606e-15,0.0,0.0,0.0,1.8819525804088235e-22,0.0,4.685533424246136e-20,0.0,2.3573670286024224e-17,4.2554059536232277e-20,0.0,2.7184043692969758e-17,0.0,0.0,0.0,0.0,3.276510253643725e-16,1.7481683120548775e-19,1.7596943754022784e-18,0.0,5.999591451830743e-15,1.2595774793387024e-19,0.0,0.0,2.523520626935335e-15,2.0277636171603835e-67,3.6870031660384325e-21,0.0,4.833444140270718e-16,4.196786774750591e-15,0.0,0.0,0.0,0.0,7.73605289193807e-20,2.7180367548655724e-34,3.108724367647613e-15,0.0,0.0,0.0,2.5411775412321917e-17,0.0,0.0,0.0,0.0,0.0,8.411317044362887e-17,0.0,0.0,0.0,0.0
0.016,0.06167865339260589,298.00000004966154,1.310791571346432,0.6060122664170017,1.7167862890567508e-16,0.16374277133136736,6.461577005671802e-19,0.0461502475804995,0.1840947004147278,3.973749901265488e-12,0.0,0.0,0.0,0.0,0.0,1.4250056705767442e-08,0.0,7.826848598813032e-18,0.0,0.0,1.5275382957277697e-12,2.403185785218849e-14,1.9325528720519835e-21,0.0,4.7608443577568383e-20,2.4041476977032246e-15,0.0,3.9450638074907823e-42,2.0313429213166276e-14,2.2183934527524915e-22,0.0,1.6557278073760762e-16,1.646250981930588e-27,3.5373209864634386e-15,1.9672834410281961e-22,0.0,0.0,3.393843614443509e-32,0.0,6.343612206903704e-29,2.550953819355848e-22,3.2837998606291536e-17,7.809780978643749e-23,7.439765863435756e-13,7.836808785895799e-16,0.0,2.9189355934942472e-15,7.903782447986214e-15,1.0148958892894832e-23,5.316292324312315e-17,0.0,0.0,4.457149462044718e-15,1.8692601665338152e-16,0.0,4.474006813790922e-18,0.0,0.0,0.0,5.3053954195143756e-20,0.0,1.0307346651773418e-28,7.690132134980695e-30,0.0,6.564716513197564e-21,2.547812633991628e-15,4.9977080069786285e-22,5.420727818100599e-18,8.044698337764458e-28,0.0,0.0,4.77335500377486e-40,2.5399066044355755e-19,3.786504633140355e-26,0.0,0.0,0.0,3.0457090542028985e-25,0.0,7.564710012544888e-16,0.0,1.5188343821385373e-14,7.362978062504392e-30,0.0,1.0170182129010839e-20,0.0,0.0,2.2526382007443623e-35,1.9424502620340128e-19,0.0,4.6855869168303375e-20,0.0,2.2166792421620746e-24,5.407511516006837e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.283585936584333e-16,3.1953861379639024e-17,1.7641362159668362e-18,0.0,5.9991185071036544e-15,2.6822744075084238e-17,0.0,0.0,2.523690949800496e-15,0.0,5.124566613993408e-19,0.0,4.833987265089592e-16,4.196787195440456e-15,0.0,0.0,0.0,0.0,7.730464510656951e-20,3.881020074612306e-32,3.108725184405752e-15,0.0,0.0,0.0,2.5415072395193837e-17,0.0,0.0,0.0,0.0,0.0,8.412930313915094e-17,0.0,0.0,1.0625238989371779e-17,0.0
0.032,0.06167882528185446,298.0000026425462,1.310787918380522,0.606012046331076,1.7167860083408442e-16,0.1637428401070996,0.0,0.046150233124247396,0.18409467254323145,2.022504732591775e-10,0.0,0.0,0.0,0.0,0.0,2.0757100715233043e-07,0.0,7.826711566650328e-18,0.0,0.0,7.838332512474861e-11,2.8027608219413734e-12,4.114184104704175e-28,0.0,0.0,2.4858883126166033e-15,0.0,0.0,1.4347202422331437e-12,1.0262926478767017e-29,0.0,2.2128801748815637e-16,2.5308212480909613e-27,4.0939687282196324e-15,1.5613169845281894e-29,2.673401852065674e-13,1.6500241240815746e-15,6.793069823380609e-32,0.0,2.4550144812980815e-28,4.610096120724739e-28,3.425063132109951e-17,1.2353122415197499e-27,3.7600001759015546e-11,1.0992786224503808e-13,3.3465834613962454e-14,5.588696735209801e-14,3.3014477308219945e-13,0.0,6.479988369153934e-17,7.870073048032284e-15,0.0,3.398208860755029e-15,1.667429176180976e-17,1.4733614938006432e-14,4.99376297750008e-16,0.0,0.0,0.0,0.0,3.6643735995226696e-50,1.0307331019035326e-28,7.690120544844691e-30,0.0,5.855901947431352e-22,2.273017187693874e-16,4.4580872984986543e-23,5.420728801788877e-18,8.044768649268455e-28,0.0,0.0,5.051908849536564e-40,5.231012510421982e-19,2.872672180087966e-29,0.0,0.0,0.0,3.0493964213176187e-25,0.0,1.5758978871275e-15,0.0,1.267501484334831e-14,8.277849804077754e-30,0.0,5.611818220165675e-26,1.0300639126608292e-31,4.254623845543089e-33,1.712458886185174e-38,1.945051180642747e-19,0.0,4.7008972330124076e-20,0.0,4.3559438289791965e-31,3.6629889317186195e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.2118869943706756e-16,7.206704028777513e-18,1.778310247135715e-18,0.0,5.999120492439359e-15,2.682278652477276e-17,0.0,0.0,2.547656519663841e-15,3.235556675856468e-69,8.257688706909185e-17,0.0,4.905046315870023e-16,4.196841947011984e-15,4.3269605693796324e-34,2.0747586017155747e-31,0.0,0.0,7.737678033002102e-20,3.947194688621927e-32,3.1088122398935646e-15,2.505416957257536e-45,2.6963775335572065e-19,0.0,2.5849453400413076e-17,0.0,0.0,0.0,0.0,0.0,8.615988704550638e-17,0.0,0.0,4.673492447354636e-15,0.0
0.04,0.06167979312213699,298.00005305732617,1.3107673503513888,0.6060108175546417,1.7167844172884692e-16,0.16374322445005235,0.0,0.04615014951912681,0.18409451428267512,4.0057818349452065e-09,0.0,0.0,0.0,0.0,5.517986322133093e-24,1.2877357448179757e-06,0.0,7.826005734283468e-18,0.0,0.0,1.5743320091213137e-09,7.46593093831857e-11,3.654686925911097e-29,1.324730369823992e-35,0.0,4.607127118569315e-15,0.0,0.0,3.548218450762594e-11,9.695196707737094e-37,1.6691132724119943e-36,1.6940189032168463e-15,6.667581087642241e-27,2.0856175270253923e-14,0.0,7.303958282208249e-12,7.37629869165447e-14,0.0,0.0,3.4745383126014137e-28,0.0,7.719229169666077e-17,1.3235731976815372e-27,7.443600498498736e-10,3.0692987579066054e-12,1.0843527857859433e-12,1.7104304770462575e-12,8.193102108254665e-12,1.1905832332966306e-28,6.954373644245656e-17,3.8204037572414586e-13,0.0,2.6172669156338953e-15,0.0,9.642487722065397e-13,2.1274094724181062e-14,2.6257527920277616e-16,0.0,1.7401122356771495e-42,0.0,8.598987279216551e-49,1.0307303873159125e-28,7.690101714598537e-30,0.0,0.0,0.0,0.0,5.4207590489211925e-18,8.044707814885974e-28,0.0,0.0,5.050886834974103e-40,6.577658250891863e-19,2.872049159391173e-29,7.985478559700326e-32,2.5946741496708555e-39,7.651610715314087e-34,3.049419604737074e-25,0.0,3.626594599637495e-14,0.0,2.82724846224379e-14,0.0,0.0,6.252424990844072e-31,1.6116527038006232e-31,7.445745482063058e-33,1.7122823018519907e-38,1.9463391813072469e-19,0.0,5.632098460800577e-20,0.0,2.2716039092591847e-31,4.68218143906966e-20,0.0,0.0,0.0,0.0,0.0,0.0,4.9999854138309226e-15,2.207750666771443e-18,2.3252396700942667e-18,0.0,5.9991314563309754e-15,2.6824998179683752e-17,5.7527236538369996e-18,0.0,3.815523681493543e-15,4.890648340602849e-69,4.3070895008984554e-15,3.650379118498358e-39,8.400982694872928e-16,4.200557403163304e-15,1.0969444975977054e-32,5.175281372130152e-30,5.002815573231452e-14,0.0,8.157371595611384e-20,5.563921469405778e-32,3.112568765597115e-15,3.929377214143471e-45,2.177434268946226e-15,0.0,4.73580799944369e-17,0.0,0.0,0.0,0.0,0.0,1.8221838913480236e-16,1.0639342791359253e-16,5.7715268885149055e-18,1.6675608727457258e-13,1.939929766507707e-46
0.044,0.06168281130715561,298.0005557289287,1.3107032136142396,0.6060070836749832,1.7167796323430014e-16,0.16374439527221007,0.0,0.04614987060426684,0.18409400747915566,4.1438659986496656e-08,0.0,0.0,1.2975757779821586e-17,0.0,5.337108449341672e-23,4.575523247387858e-06,0.0,7.824023752220851e-18,0.0,5.265177123365259e-14,1.6507469987375097e-08,1.02172851945249e-09,3.890826309675415e-29,2.964250391465439e-34,0.0,3.266224974522451e-14,5.470166833378151e-32,0.0,4.5379602608688265e-10,1.9238478371024004e-43,2.108129708125853e-36,2.1527063418349172e-14,8.38692171181034e-27,2.773264731632318e-13,0.0,9.72500714544357e-11,1.070924955923235e-12,0.0,0.0,3.9233686466026165e-28,0.0,7.406140817880029e-16,2.5416446156928615e-27,7.697694837824052e-09,4.3930588386781105e-11,1.693378135473421e-11,2.7965721620198623e-11,1.060921221401688e-10,1.1515595485371306e-27,1.3363534570156493e-16,7.817325344424327e-12,0.0,2.099710194430442e-15,0.0,1.9268100086933283e-11,4.625060016963609e-13,6.779301547957258e-15,0.0,3.066206813972476e-42,0.0,3.940196365257235e-48,1.0307806441621189e-28,7.69049085950349e-30,0.0,0.0,0.0,0.0,5.421092186070501e-18,8.044882279096543e-28,0.0,0.0,5.0511887940577224e-40,7.301432088120361e-19,2.872401903267377e-29,7.7235065790400174e-31,3.3952075709465334e-37,1.2431734032288664e-33,3.0496102076330056e-25,0.0,7.792444864434598e-13,0.0,2.869453932796664e-13,0.0,1.1765547684832012e-22,1.4064706877557275e-35,1.8744329286911206e-31,9.291601134683911e-33,1.7126480282965362e-38,1.946970259077889e-19,6.694342900011752e-19,3.442249083169936e-19,0.0,2.312409846305818e-31,1.635560568233277e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.1907007490918558e-13,1.1305375006302387e-18,1.7646347667560286e-17,0.0,5.999165069986819e-15,2.6911558958867533e-17,5.873804295309996e-16,0.0,3.767138857258024e-14,5.103086703292345e-68,1.1498886322900575e-13,4.610347291159164e-39,9.527415169863178e-15,4.331595659084782e-15,1.206940737141321e-31,5.465990571870189e-29,1.1538256050617228e-12,1.1626620715612283e-17,2.0476799974935826e-19,2.5737987082185873e-31,3.1953494690720217e-15,4.587402759982801e-45,5.541204878387984e-14,0.0,5.852364930499278e-16,0.0,0.0,0.0,0.0,0.0,2.4784046188035123e-15,3.720137269934291e-15,2.544766677232953e-16,3.0243472265001855e-12,3.501985881376624e-45
0.048,0.061697029480755616,298.00740302100485,1.310401160357607,0.6059907336854826,1.7167593928237329e-16,0.1637495555223036,0.0,0.04614835601472719,0.18409144081738163,5.451577183368467e-07,4.852894228752934e-42,7.395837363342591e-51,5.066923203838112e-16,0.0,8.58908681965181e-22,1.9015823369803883e-05,0.0,7.816002389212892e-18,0.0,1.0431855578007035e-12,2.2026040674953552e-07,1.7981910931866337e-08,0.0,6.431187080575163e-32,0.0,5.367897481416426e-13,1.7845370935580608e-29,0.0,7.446461056412304e-09,8.937330999550129e-44,2.638975895329313e-36,3.8428453780198464e-13,9.761767332720778e-27,5.595386692836988e-12,0.0,1.6603495700961921e-09,1.978957613180288e-11,0.0,0.0,1.834656533028887e-28,7.008439150064995e-30,1.4628745984735928e-14,3.625702997982272e-26,1.0123556552063076e-07,8.098637383994218e-10,3.409619695520995e-10,5.922723444129554e-10,1.7640666545999467e-09,1.8537631391369108e-26,1.910828644688767e-15,2.073096480975884e-10,0.0,1.1018678258436847e-15,0.0,4.958629732403244e-10,1.310547747418341e-11,2.0410805758911013e-13,0.0,0.0,0.0,2.097533094862772e-47,1.0317793593527004e-28,7.698135558091598e-30,0.0,0.0,0.0,0.0,5.425759854632613e-18,8.0504282368661435e-28,0.0,0.0,5.062012787199127e-40,1.1124090643570366e-18,2.876780284823419e-29,1.2429561522891469e-29,9.003321895277377e-35,1.0892000863808263e-31,3.052029961184634e-25,0.0,2.2245558768997548e-11,0.0,5.413910334564425e-12,0.0,5.906545438886256e-21,3.1934212495522574e-40,1.6787638509703943e-31,6.015811377991972e-33,1.715682881798231e-38,1.948258021908866e-19,3.9190288705285415e-17,1.2310631619371049e-17,0.0,3.2705820411835243e-31,7.515446767426982e-19,0.0,0.0,0.0,1.0479242642467797e-29,0.0,0.0,3.946415557246202e-12,1.3273111484537532e-17,5.972798369460741e-16,0.0,5.999327688688526e-15,3.159118971900439e-17,2.3966184462726382e-14,0.0,1.2544494122459453e-12,1.6301029148186195e-66,4.02673296524564e-12,5.769028715217615e-39,3.0028139652244734e-13,1.0553216033304134e-14,1.1758419055804569e-30,5.246116221443687e-28,3.286178433108322e-11,1.0108423203999206e-15,5.0679142552062965e-18,3.688595792102559e-30,5.658355002942027e-15,5.1336014591924144e-45,1.808823290578669e-12,0.0,1.870047642180113e-14,0.0,0.0,0.0,3.677157348848862e-15,3.9214982232474695e-17,7.643344576601086e-14,1.3813005105726124e-13,9.49411359861918e-15,7.115630501985462e-11,8.103155871926199e-44
0.05,0.061727142465372774,298.04320303165986,1.30976189450645,0.6059618654919071,1.7167263034919109e-16,0.16375881470118045,0.0,0.04614434726952338,0.18408510755379465,3.1500527558564074e-06,0.0,2.8188660045670036e-48,6.558857786783077e-15,0.0,6.0840603555604e-21,4.4607423709015886e-05,0.0,7.802934718708593e-18,0.0,8.328034073518638e-12,1.2882956386770075e-06,1.3399956414617874e-07,0.0,3.1808899192857986e-30,0.0,3.9968558606997234e-12,8.916467807265842e-28,0.0,5.215578878437773e-08,6.32174731681837e-43,4.9087064450711624e-36,2.9177764860641365e-12,1.1048880392275827e-26,4.76123908659834e-11,0.0,1.2042313714418066e-08,1.539003740544892e-10,0.0,0.0,0.0,5.89273965233e-28,1.2539004919719765e-13,3.915516267428824e-25,5.848004789688648e-07,6.289596498399256e-09,2.8656434326321464e-09,5.2110370689172076e-09,1.2500999185736942e-08,1.3151025983074628e-25,2.0670316773469647e-14,2.23939845389409e-09,0.0,2.59312541655357e-16,0.0,5.2089547520316145e-09,1.5053396844759178e-10,2.4694191971519995e-12,0.0,0.0,0.0,9.078319239324847e-47,1.0375351664641983e-28,7.74209683004792e-30,7.566979791109009e-23,0.0,0.0,0.0,5.450435779647765e-18,8.084720128783202e-28,4.389216524921309e-13,0.0,5.120969339177409e-40,8.485711964052308e-18,2.899092489214078e-29,8.809843849999246e-29,4.463745013505252e-33,5.3493845563699634e-30,3.0643635741669763e-25,5.70003964022359e-14,2.575032934715579e-10,0.0,4.398443514189659e-11,0.0,3.936210526920667e-20,1.5031929664196244e-44,9.571575665161383e-32,0.0,1.7269277411162377e-38,1.9649859682983588e-19,6.244548337385709e-16,2.0031530590469682e-16,0.0,1.5080855159247063e-30,4.052063729320516e-17,1.3668390868349826e-26,0.0,9.085396563633162e-18,5.452065387093595e-28,1.1749999105804827e-14,0.0,5.258009162442033e-11,4.173088832335223e-16,8.893398359387782e-15,0.0,5.99977447958704e-15,1.2725251096510418e-16,3.792738446489246e-13,0.0,1.780522839320568e-11,2.336213958965576e-65,5.637893357164488e-11,1.0698587580176724e-38,3.985738256207388e-12,1.2212538582223646e-13,2.7025079530032887e-30,1.1471123093450653e-27,3.783876142157395e-10,1.5275643689464855e-14,7.766451133889644e-17,2.6128088701369736e-29,3.3451289742956345e-14,5.4764106684225424e-45,2.3684778166889887e-11,1.382424157203919e-24,2.4974862418608657e-13,3.678595866841879e-18,2.1590722991248361e-23,1.8935278797944832e-18,1.8997110598122177e-13,6.695121162418564e-16,9.788815994627267e-13,2.028589827398479e-12,1.3916596508092349e-13,6.888330014206903e-10,8.467560582473435e-43
0.051000000000000004,0.0617741947234572,298.1456057762477,1.3087642741400767,0.6059290254121529,1.7166938178882994e-16,0.16376967648976026,0.0,0.046136676543700086,0.18407311067872706,1.053496921225897e-05,0.0,1.7957462692406775e-46,4.515566106825264e-14,0.0,2.441624985455651e-20,7.368208145776896e-05,0.0,7.789128389819009e-18,0.0,3.6973959194286367e-11,4.353981292184063e-06,5.597217725187899e-07,0.0,5.076562916893774e-29,0.0,1.6732766018654972e-11,1.418174179524766e-26,0.0,2.0623047332676457e-07,2.5710372004928994e-42,1.8380857024611675e-35,1.2395725903363018e-11,5.6323626957725735e-27,2.240552951256365e-10,0.0,4.9107468777164185e-08,6.677325744872824e-10,0.0,0.0,0.0,1.0159476281043601e-26,5.946328671824684e-13,2.363065567580299e-24,1.9553547808342506e-06,2.725648897609286e-08,1.3329802274892885e-08,2.5262544997847057e-08,4.9943175701963526e-08,5.300837837486934e-25,1.2415198777260823e-13,1.3094207181727864e-08,0.0,0.0,0.0,2.9684670026932648e-08,9.315901365653245e-10,1.6034623733840235e-11,0.0,0.0,0.0,5.108186954658928e-46,1.0546358466883767e-28,7.872659332545208e-30,8.044357330869811e-22,0.0,0.0,0.0,5.521790464496654e-18,8.188317396430197e-28,5.094640147928264e-12,2.708599895063396e-16,5.296379387784588e-40,9.584065535081318e-17,2.963368123730845e-29,3.543604662753019e-28,7.069695977639016e-32,8.533932541408148e-29,3.0995417833303974e-25,5.894767730340052e-13,1.6050813693401052e-09,0.0,1.98631774024569e-10,0.0,1.4650017239506225e-19,7.119603606482298e-49,5.55081188547452e-32,0.0,1.7310956605756508e-38,2.1546026770678883e-19,5.213086267376013e-15,1.7237334235558137e-15,0.0,1.1524290590106578e-29,7.186867120587572e-16,1.5879434067203626e-25,0.0,3.7238060921168897e-16,4.517574370379911e-27,9.600490316856735e-14,1.87169293384445e-21,3.736359499445541e-10,4.9584862375453754e-15,7.031906176052696e-14,0.0,6.001081887194555e-15,1.1287834641184325e-15,3.1672187115049938e-12,0.0,1.3447171780167934e-10,1.845599028935009e-64,4.197332112166253e-10,3.9705288903518454e-38,2.8257651012261465e-11,1.1501321341036213e-12,3.2810824227785053e-31,3.761688513383633e-28,2.346835652424528e-09,1.2063265977971357e-13,6.375036393561993e-16,1.0609146394246816e-28,1.971675475100062e-13,5.221459331659578e-45,1.65577052649845e-10,5.1964733840547494e-23,1.7805034363137318e-12,4.2129203306858183e-17,2.8924377947070667e-22,2.1658585600226488e-17,1.5441568515515618e-12,5.582098502221121e-15,6.70899184230949e-12,1.5782625983590666e-11,1.0902844787960738e-12,3.642390722265865e-09,6.60142039898295e-42
0.052,0.06190997179890314,298.56927015359145,1.3058939771626714,0.605867153042725,1.7166472450799123e-16,0.16379115987314974,0.0,0.04611168734731216,0.18403209602314766,4.087896975706188e-05,0.0,1.965638907056561e-44,3.858388931389966e-13,0.0,1.1785912120232038e-19,0.00012737782096280834,0.0,7.765235771654885e-18,0.0,1.9656543058731794e-10,1.7097570792662602e-05,2.7823321779641795e-06,0.0,1.1554360519414764e-27,0.0,8.341190359926474e-11,3.2212731244662197e-25,0.0,9.648047569456451e-07,1.3516353517117019e-41,1.6439340801854676e-34,6.277809569363143e-11,0.0,1.2696685995356632e-09,0.0,2.3771065064301093e-07,3.4611461925817357e-09,0.0,0.0,0.0,2.428860658590488e-25,3.398644655013034e-12,1.8089195360579658e-23,7.585908250979051e-06,1.4109637797425314e-07,7.458294431465667e-08,1.478850473527141e-07,2.3634270448619778e-07,2.6080420501651076e-24,9.18446150987498e-13,9.393652785514262e-08,0.0,0.0,0.0,2.0712678255117993e-07,7.103898994403362e-09,1.287412520881709e-10,0.0,0.0,0.0,7.162884967965247e-45,1.1290505600450316e-28,8.441248623330071e-30,1.0779183354138031e-20,0.0,0.0,0.0,5.826783010511335e-18,8.639067983308766e-28,5.830904757548606e-11,3.3521243967802403e-15,6.1489534716606686e-40,1.5090741965760643e-15,3.2458478428297975e-29,1.727995738982125e-27,1.5850256144023626e-30,1.941966935190127e-27,3.249018433071754e-25,7.372686345933691e-12,1.2334674887392116e-08,0.0,1.0759591282516242e-09,0.0,6.960477954849247e-19,0.0,3.83064888879007e-31,0.0,1.4899199160402778e-38,5.115175227865268e-19,5.465467835148879e-14,1.8671725776183538e-14,0.0,1.5368435184212937e-28,1.1840342252880593e-14,2.2659603108927205e-24,1.9807536360914204e-26,3.896138018489831e-15,4.7790983884923086e-26,8.735608116574313e-13,2.3558778313236968e-20,3.3033355168619673e-09,6.284919817312045e-14,6.964963545931016e-13,0.0,6.0091135193678184e-15,1.542716904094951e-14,3.323043294893429e-11,1.2839976626158312e-15,1.2686156178439101e-09,2.113979342143133e-63,3.8995645303929785e-09,3.4696692912934275e-37,2.492404384246928e-10,1.4107282103825394e-11,0.0,0.0,1.7938227135928583e-08,1.1920795694074875e-12,6.573827179595051e-15,5.28960396516606e-28,1.5361361163135091e-12,0.0,1.4385885316561336e-09,5.706770427835865e-22,1.579752758754171e-11,5.683663865002554e-16,4.155235708355359e-21,2.910716655588802e-16,1.5105330734670338e-11,5.821256650338342e-14,5.707512143613056e-11,1.5356390086293882e-10,1.0774567323445816e-11,2.343693335668772e-08,1.5673106432937454e-40
0.05299999999999999,0.062361098724815225,300.31210069805593,1.2964470083278052,0.6057442703818766,1.7165938123637004e-16,0.1638368338240251,0.0,0.04602463062063213,0.1838764675760329,0.00016493853931601117,0.0,2.810329227273476e-42,3.377855935564668e-12,0.0,6.30790731251149e-19,0.0002261884729123326,0.0,7.72428210904122e-18,0.0,1.081491698851571e-09,6.984804732819547e-05,1.4333143611664884e-05,4.962109727322361e-25,3.0279673229733776e-26,0.0,4.3080102991715097e-10,8.558505927677395e-24,0.0,4.6826491972004956e-06,1.0605492221886253e-40,1.6275467643281432e-33,3.292860924896754e-10,0.0,7.435618016819614e-09,0.0,1.192926201648817e-06,1.8576768815642674e-08,0.0,0.0,0.0,6.752435938430975e-24,2.0071950807930597e-11,1.6191054582747042e-22,3.060910287241709e-05,7.562895608223475e-07,4.31434564404328e-07,8.941904089411379e-07,1.1602611505900493e-06,1.5249889874716343e-23,6.967012806329078e-12,6.930652956063736e-07,0.0,0.0,0.0,1.4872304296170335e-06,5.5638735483453734e-08,1.0604938671399418e-09,0.0,0.0,0.0,8.058916269402996e-44,1.4933711588295233e-28,1.1236325134455631e-29,1.785912011345181e-19,0.0,0.0,0.0,7.257955307542536e-18,1.0794182813550285e-27,6.633211079455139e-10,3.523004341828381e-14,1.1581951495874487e-39,2.4256476338678073e-14,4.7644790457034824e-29,9.642350652785557e-27,3.998444923097686e-29,5.0924456434091517e-26,3.9440810606064935e-25,9.333774302299923e-11,9.73422903160883e-08,6.883886434727181e-24,6.0286531090575855e-09,0.0,3.699995574064638e-18,0.0,1.2878824454357596e-29,0.0,2.9018065889494063e-39,5.111605394181544e-18,5.846772982309641e-13,2.0625976474609153e-13,0.0,2.8863518081198504e-27,1.940419097668513e-13,3.873757485610591e-23,7.721040505176795e-25,3.7941814599802294e-14,6.531953976161807e-25,8.014307804383634e-12,2.6523277733238975e-19,2.990269234397639e-08,7.309230252934877e-13,7.047294964937827e-12,0.0,6.06507976533576e-15,2.184978374326147e-13,3.557588878153317e-10,2.2568470403811226e-14,1.2238564795969447e-08,4.55008017118709e-62,3.705863917815721e-08,3.1626651445352646e-36,2.251105452709548e-09,1.7658200231627678e-10,0.0,0.0,1.4082049886852984e-07,1.2032973809267021e-11,6.920032671757015e-14,3.1194849548946246e-27,1.2432915736588219e-11,0.0,1.2802211720215898e-08,6.811608059736774e-21,1.4350843971466656e-10,7.746760337932521e-15,5.9798252030504e-20,3.930925215369117e-15,1.502237242919323e-10,6.191923604141349e-13,4.97575162619537e-10,1.5264107057672504e-09,1.093087807010188e-10,1.5545800168950797e-07,6.257219826447689e-39
