grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822)
0.0,0.08675642202311727,298.0,1.2715728190523925,0.6288961020356434,0.0,0.1321645951961705,0.0,0.047892942610208614,0.19104636011848442,3.0462425411304577e-15,2.530541664883279e-15,1.8856486624663417e-15,3.983693423149303e-15,2.0984366770399342e-16,2.6906557759535175e-16,3.941457525684398e-11,5.094222549074983e-99,4.365260876570102e-19,0.0,6.236544916993495e-16,7.422482119872939e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776169659736817e-15,0.0,3.983742095205582e-15,0.0,4.63569870939381e-17,7.145903947974152e-15,1.7396251253020962e-31,1.6371733227973332e-30,0.0,0.0,0.0,0.0,3.391929580491082e-17,5.38137953259839e-16,1.3499455411682687e-15,0.0,0.0,5.025036223480689e-16,2.9255317066236456e-18,8.049341401681729e-21,7.93843683023653e-20,0.0,0.0,0.0,0.0,9.772669194025685e-18,1.6549843806914837e-29,0.0,0.0,4.070995233274085e-46,2.083887534561748e-31,1.536548498502116e-32,9.36870557350156e-15,0.0,0.0,0.0,0.0,2.582208398952764e-30,1.827290107180392e-16,0.0,2.522658200698381e-42,7.744862172157162e-21,0.0,3.322781034223297e-30,0.0,0.0,1.700424570008812e-27,4.4739064415795945e-17,0.0,0.0,0.0,0.0,2.1614801621642432e-21,0.0,1.624480773878938e-33,0.0,0.0,0.0,8.596515220084625e-19,6.949693565346903e-19,0.0,1.9216034225349617e-16,4.869039265855616e-19,3.0441572677491424e-14,0.0,8.251233837030788e-17,0.0,0.0,0.0,0.0,1.4651297850880346e-18,0.0,0.0,5.949363070834617e-15,7.361703200393062e-19,0.0,0.0,0.0,3.40525036732497e-21,0.0,1.2544297901789902e-15,2.3243006722707324e-15,2.5443724740889743e-36,1.0218532703777078e-33,0.0,0.0,0.0,0.0,0.0,0.0,2.759555434144401e-16,6.639761217941739e-26,0.0,8.536669636771114e-17,3.513759102911207e-21,4.144379817800943e-17,0.0,0.0,8.146999547450026e-16,4.201661475669841e-20,0.0,0.0
0.016,0.08675642293089547,298.00000000045173,1.2715728057472862,0.6288961012464892,0.0,0.13216459540251269,0.0,0.04789294255415457,0.19104636001071423,2.537657439132108e-14,8.26041743386643e-23,4.468203524615682e-23,3.98369341086623e-15,4.779326513284109e-23,7.17028658618539e-20,7.859708512362322e-10,1.2190590262309083e-97,4.365261341881936e-19,0.0,6.249551995361492e-16,5.3554548837534655e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7761753495410104e-15,0.0,3.973193967878537e-15,0.0,4.11835601604186e-15,7.136646264699249e-15,1.714171045127828e-29,1.4874642795647168e-28,4.094843387688226e-29,0.0,0.0,0.0,2.3907187691110793e-15,5.415206040469479e-16,1.3506767692409133e-15,0.0,0.0,1.3675084459937996e-22,4.3733522285073544e-16,1.1593546766201616e-18,7.49878463477664e-23,0.0,0.0,0.0,0.0,9.772703635514348e-18,2.8218225158905474e-27,0.0,0.0,8.011236057306633e-44,6.514190555452086e-29,4.860124317852582e-30,4.4607419994921404e-21,0.0,0.0,0.0,5.62539774076587e-18,6.536799712623598e-28,4.236182824180782e-14,0.0,5.177252452722833e-40,1.286590152080986e-19,0.0,8.12500332738724e-28,0.0,0.0,3.0231109700763916e-25,1.1711722048928172e-14,0.0,0.0,0.0,0.0,4.0527049795227283e-19,0.0,2.5615037453907273e-31,0.0,0.0,0.0,2.388551802022395e-19,6.949724473009269e-19,0.0,2.5454005139826025e-23,8.85410763550044e-17,2.884156392639248e-20,0.0,7.230230413113524e-17,0.0,0.0,0.0,0.0,3.821700296695953e-16,0.0,0.0,5.949279532008675e-15,2.1828367095535707e-16,0.0,0.0,0.0,6.503561220713603e-19,0.0,1.2544298172687778e-15,2.3243006762012622e-15,4.468171681056766e-34,2.0976875637063312e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.759557158937974e-16,9.604314467294e-24,0.0,2.409331720808352e-14,1.0026946478426997e-18,1.1658492380865995e-14,0.0,0.0,8.146999624773353e-16,8.01973706762033e-18,2.2272462412572354e-18,0.0
0.032,0.0867564410368665,298.00000002322577,1.271572540371772,0.6288960855108083,0.0,0.1321645995179309,0.0,0.047892941434782954,0.19104635786093163,1.635978292567492e-12,2.7143934214329605e-30,1.0655500365134168e-30,3.983693529559859e-15,4.249889447709557e-30,1.4339844436287126e-24,1.5673026361102724e-08,1.26039324306021e-97,4.365258592976863e-19,0.0,6.253467560931436e-16,5.169066420477544e-13,9.042488808457622e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.497157169898284e-15,0.0,0.0,1.7767276070692354e-15,0.0,3.975602978202981e-15,0.0,5.3059533147003105e-15,7.14997580546345e-15,0.0,0.0,5.967498794073513e-29,0.0,0.0,1.099776805497718e-26,2.2922586854128494e-13,8.785228025633933e-16,1.430309594962574e-15,0.0,1.3985485329540704e-15,6.107508564185239e-29,5.79633772579363e-16,1.2621520217415657e-17,7.103396866105141e-26,0.0,0.0,0.0,8.449213412267497e-19,9.778316084187648e-18,0.0,0.0,0.0,4.9866208989384696e-52,6.514189626252018e-29,4.860123624999562e-30,1.5581979894156118e-23,0.0,0.0,0.0,5.6254216036946355e-18,6.536909726380401e-28,4.140994182031098e-14,0.0,4.0727552504181165e-40,2.4957313403753e-19,1.3585182700759984e-29,1.6249477491064955e-32,0.0,0.0,3.024061053454017e-25,1.1711727753234847e-14,0.0,0.0,0.0,0.0,2.0708343829328828e-20,0.0,6.193163509738826e-32,4.677781309518482e-32,8.125084185446595e-39,0.0,0.0,6.949756005368308e-19,0.0,5.209061812873334e-30,1.0524791097272205e-17,8.700403676048037e-23,0.0,6.335407337804097e-17,0.0,0.0,0.0,0.0,1.2729419027312924e-16,0.0,0.0,5.949279671338735e-15,2.1828370739709708e-16,0.0,0.0,0.0,1.2662202949163382e-18,0.0,1.2544345657144202e-15,2.3243007657985404e-15,3.883671409022662e-34,1.9062424417351768e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.759862084179514e-16,8.415712139174563e-24,0.0,2.3625167022729296e-14,6.564627649225554e-19,1.2127016989472025e-14,0.0,0.0,8.147013580717054e-16,1.6222675624650698e-17,2.9744332431065814e-18,0.0
0.04,0.08675657881873527,298.0000006266211,1.2715705209343084,0.6288959658923984,0.0,0.13216463080658386,0.0,0.04789293288593974,0.19104634149214544,4.4227868577805364e-11,1.832148324437416e-37,5.236326473113965e-38,3.983695251982243e-15,0.0,4.5034705121789924e-26,1.2885734591428115e-07,1.5101087574143035e-97,4.365230394532566e-19,0.0,6.40441237859848e-16,1.4272969987220265e-11,4.329691990755878e-13,2.1906469136140302e-29,0.0,0.0,0.0,1.9756600426894141e-38,2.844725105774495e-45,1.606051570806659e-13,0.0,0.0,1.7968857283277303e-15,0.0,4.070260780393757e-15,0.0,4.6452497842353556e-14,7.650639795296175e-15,0.0,0.0,5.691071297983461e-29,0.0,0.0,1.1547735261961141e-26,6.233012026922639e-12,1.3511070963501839e-14,4.692375998859686e-15,3.865946667662921e-15,7.205017764343161e-14,7.555163498182099e-31,6.085931063317059e-16,5.645731803053858e-16,1.2284962290370682e-28,0.0,0.0,0.0,5.345000586704475e-17,1.0121899203391268e-17,0.0,0.0,0.0,4.1112406986889456e-55,6.514183017185426e-29,4.8601187048521e-30,1.557982555822702e-23,0.0,0.0,0.0,5.625421555276477e-18,6.53690085392846e-28,4.089919656564564e-14,0.0,4.073104257293068e-40,3.100301293783383e-19,1.442499025945074e-29,5.103095232067939e-34,1.2209567582290413e-43,7.364296549577388e-34,3.024061717445116e-25,1.1711731444919474e-14,0.0,0.0,0.0,0.0,2.0104835482290708e-21,0.0,5.782841136588714e-32,7.7915982899676e-32,8.644199066021611e-39,0.0,0.0,6.949810934281419e-19,0.0,1.8330159182699844e-30,2.243176536903783e-18,8.686082158002292e-23,0.0,5.917513635852337e-17,0.0,0.0,0.0,0.0,5.293623485941534e-17,0.0,0.0,5.949280662531958e-15,2.1828376622071995e-16,0.0,0.0,0.0,5.221401156868884e-18,0.0,1.2547551295158768e-15,2.324303080407392e-15,3.404524268510555e-34,1.6793845829362683e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.7801917358862285e-16,7.860610961589583e-24,0.0,2.3607096512013533e-14,5.199350235186417e-19,1.2145233174292335e-14,0.0,0.0,8.147912635711768e-16,2.0288703958702386e-17,3.21251282072318e-18,0.0
0.044,0.08675713868827309,298.0000087702657,1.2715623151184359,0.6288954814528707,0.0,0.13216475757102264,0.0,0.04789289779334126,0.1910462748436283,6.18001936455258e-10,1.0863608841432913e-44,5.297374687915159e-45,3.983728855039967e-15,0.0,7.991236410825409e-25,5.874176653886771e-07,2.3575675429407576e-97,4.365115907778218e-19,0.0,9.360016007118964e-16,2.0266890710039435e-10,8.108579747438609e-12,2.1937590426107855e-29,6.051035102649733e-37,0.0,1.7036317439929227e-16,6.173394884349914e-36,0.0,2.848720668721051e-12,0.0,2.0498679199294178e-42,2.1698174389126624e-15,0.0,6.061217745921395e-15,0.0,7.695410782085476e-13,1.7178400802231757e-14,0.0,0.0,5.817569201593081e-29,0.0,0.0,1.1717062939430774e-26,8.718729894277052e-11,2.534358220124341e-13,7.232147993645559e-14,9.547645732529215e-14,1.2801300951359247e-12,1.3410639780309167e-29,6.175771127356014e-16,1.5646845974880376e-14,0.0,0.0,0.0,2.8705497230099803e-14,1.5884112135578953e-15,2.0724773744056486e-17,0.0,0.0,0.0,4.10935926607693e-55,6.514162275566264e-29,4.860103375144391e-30,1.5579531496517872e-23,0.0,0.0,0.0,5.625425444354994e-18,6.536869673617435e-28,4.06443834662131e-14,0.0,4.073284848956614e-40,3.402593710136591e-19,1.442503189063167e-29,9.055199810483037e-33,3.156851138732027e-41,7.390797048770659e-34,3.0240659274457134e-25,1.1711787238308837e-14,0.0,0.0,0.0,0.0,3.5295207181038946e-22,0.0,5.501970861190235e-32,9.333798894931932e-32,8.653419539881616e-39,0.0,0.0,6.951431728783109e-19,0.0,1.8330635622554786e-30,7.917319204080067e-19,8.683496195352867e-23,0.0,5.715763186960164e-17,0.0,0.0,0.0,0.0,2.9755330420053485e-17,0.0,0.0,5.949284636404259e-15,2.1828404059382134e-16,0.0,0.0,0.0,1.3926857381812364e-16,3.2624558510459776e-45,1.2657118074115845e-15,2.3243909689355325e-15,0.0,0.0,1.1197437073715262e-15,0.0,0.0,0.0,0.0,0.0,3.4630159239165847e-16,7.59266706513544e-24,0.0,2.3605850519231147e-14,4.597628166303562e-19,1.2146578379505392e-14,0.0,0.0,8.177438326438445e-16,2.6667494233779195e-17,3.609292436051895e-18,7.662510884832036e-15
0.048,0.08676037955212608,298.00015802018953,1.271514816960399,0.6288927055711775,0.0,0.1321654847246508,0.0,0.04789268910832619,0.1910458864522379,1.1115531165094146e-08,2.868020127528812e-45,5.640403137576934e-52,3.985094474614073e-15,0.0,1.8244455454525887e-23,3.217430923137309e-06,6.186557906740955e-97,4.364502336886024e-19,0.0,8.751277372566377e-15,3.7057655917074634e-09,1.9596982941228741e-10,2.20088169698881e-29,2.5107170773939136e-35,0.0,1.1581919955013272e-14,1.4555502874630276e-33,0.0,6.429987833595666e-11,7.647317121671943e-46,6.733072501396279e-41,1.1493453027041117e-14,0.0,6.256472472777028e-14,0.0,1.7953814234545688e-11,2.621131440339571e-13,9.905985586547077e-31,0.0,1.3087841844998555e-28,2.328690057691789e-33,7.030482571903945e-17,1.2582487643982992e-26,1.5696368162194242e-09,6.409244834909405e-12,1.9643453096767808e-12,2.7885496388640274e-12,2.922609352565216e-11,3.0618215646982954e-28,6.635528040454175e-16,5.708242037937595e-13,0.0,0.0,0.0,1.56761319435445e-12,6.17893203171954e-14,4.605365456683551e-16,0.0,0.0,0.0,3.9513598859821525e-55,6.514151905335069e-29,4.860098300163745e-30,1.5581915620500163e-23,0.0,0.0,0.0,5.625521251449132e-18,6.536776700663759e-28,4.0436476417557885e-14,0.0,4.073661417097827e-40,3.705478273692333e-19,1.4425571846150156e-29,2.0672977006219627e-31,1.603995589412406e-38,7.805912120869691e-34,3.024118292527599e-25,1.1714754662118056e-14,5.6364454678119985e-14,0.0,7.75843113570441e-14,0.0,1.2871326380076298e-22,0.0,5.106738987596045e-32,1.0865355762664631e-31,8.662937036647377e-39,0.0,0.0,7.043086210439024e-19,0.0,1.8339471468976062e-30,4.174217506656659e-19,8.682057406705515e-23,0.0,5.521953603307378e-17,0.0,0.0,0.0,0.0,1.7258015873501655e-17,2.7682691049837666e-19,0.0,5.9493077284723464e-15,2.1828820244929377e-16,0.0,0.0,1.264097787405142e-15,6.642071781452517e-15,1.1002236695822849e-43,1.76899282525042e-15,2.3299826803945925e-15,0.0,0.0,7.086264024994176e-14,0.0,3.2786352400189304e-21,4.239100688288543e-32,0.0,0.0,3.4270634461969658e-15,7.335610716217394e-24,0.0,2.3605847031912554e-14,4.0665464549989937e-19,1.2146859816863067e-14,0.0,1.57481776186241e-20,9.481909562845235e-16,2.561522142724233e-16,1.9032120778067915e-17,2.612401814863183e-13
0.049,0.08676367323090536,298.000599361955,1.271466548374088,0.6288899630520576,0.0,0.13216620510728708,0.0,0.04789246333562772,0.1910454837736274,4.210899312057752e-08,1.728146764756661e-44,2.6336733035097736e-54,3.994584138421618e-15,0.0,8.295042558337111e-23,5.820945262588615e-06,9.112293480177415e-97,4.363939517302851e-19,0.0,4.1773667394837843e-14,1.4212020664408976e-08,9.320090784451718e-10,2.1972779209708146e-29,3.0420692683698366e-34,0.0,5.644117034689074e-14,6.305432563737652e-32,0.0,2.8956078499880484e-10,3.4476218884737435e-45,3.355051498597782e-40,4.878947099696271e-14,0.0,3.18420941882738e-13,0.0,8.337540361922043e-11,1.2689315804563115e-12,8.429267042006464e-31,0.0,4.668639811551177e-28,5.933247812908192e-32,7.863977693136695e-16,1.7373274203731724e-26,5.950345449455797e-09,3.166472521129991e-11,1.0412384897554506e-11,1.5411074069407036e-11,1.3285594702069468e-10,1.3921274816266497e-27,9.16661830358884e-16,3.8160714342784824e-12,0.0,0.0,0.0,1.0290148024660151e-11,4.3634694486530236e-13,3.3523252983327557e-15,0.0,1.8426405289505845e-41,0.0,3.1253253642590828e-55,6.514452562681128e-29,4.860330487788093e-30,1.5621449865966052e-23,0.0,0.0,0.0,5.6258265306499016e-18,6.536930446610512e-28,4.073499519334939e-14,0.0,4.074298867156112e-40,3.7889375175256296e-19,1.4427034738084775e-29,9.399012042940742e-31,3.2824158622528193e-37,1.2532422903446967e-33,3.0242517738109216e-25,1.174497131006013e-14,4.123981163953515e-13,0.0,4.4801346917274045e-13,0.0,3.668421139051657e-22,0.0,4.985938976672718e-32,1.1240627418363371e-31,8.666244689477561e-39,0.0,0.0,7.8681066448659635e-19,0.0,1.837158070042898e-30,3.1733302813563687e-18,8.682466024683801e-23,0.0,5.4826978622912626e-17,1.649020488951684e-31,0.0,0.0,5.393162953152223e-14,2.686800294339107e-17,5.679726401368439e-18,0.0,5.949331215499566e-15,2.1832233191867473e-16,2.5332508019932687e-16,0.0,1.2542953935953817e-14,5.656043709621787e-14,5.515449106184045e-43,5.428545284064272e-15,2.3873183073375556e-15,0.0,0.0,5.061740946520518e-13,0.0,6.023599258390794e-20,2.569488366134875e-31,0.0,0.0,2.5434246652222747e-14,7.28420071483407e-24,0.0,2.360599337115322e-14,3.9382268946339325e-19,1.2146952511616088e-14,5.83481938530203e-17,4.854779606777005e-19,1.861078647118641e-15,2.095538582505905e-15,1.414518702237547e-16,1.5818425315751677e-12
0.05,0.0867712713062811,298.0029518505452,1.2713552131831327,0.6288839913094337,0.0,0.13216778192745918,0.0,0.04789188786973544,0.19104451498762443,2.0712012868369406e-07,0.0,6.068187987872817e-52,4.106877139962346e-15,0.0,5.057296424399905e-22,1.150691529546877e-05,1.4356680335939033e-96,4.362787264804069e-19,0.0,2.8484350195340906e-13,7.093275586687618e-08,5.987827293342606e-09,2.0420103319625893e-29,9.416158791877048e-33,0.0,3.655133856166184e-13,2.389905644941653e-30,0.0,1.7459331337977724e-09,2.0804646710333436e-44,2.7272944887261062e-39,3.098771755606835e-13,0.0,2.3256672194013324e-12,0.0,5.211416082576874e-10,8.494935557173414e-12,2.3603741900726783e-32,0.0,1.1986130330149223e-27,2.2289804739501223e-30,6.452699465445739e-15,6.642243397348353e-26,2.929170941683761e-08,2.1260764142563789e-10,7.583655552452652e-11,1.176463025148878e-10,8.099021990352522e-10,8.488491627050007e-27,3.5079313764668564e-15,3.6115705053464065e-11,1.4400656448768557e-28,0.0,0.0,9.462839637336432e-11,4.3898340039099e-12,3.5509932901648676e-14,0.0,0.0,0.0,0.0,6.516580170745355e-29,4.861959838045549e-30,1.631554552484056e-23,0.0,0.0,0.0,5.62748871512966e-18,6.538428710618733e-28,4.615698693721284e-14,0.0,4.07746731418974e-40,4.0374135827348177e-19,1.443464294459837e-29,5.7303210368468595e-30,1.2063720257906668e-35,1.668149132934403e-32,3.0249346770879124e-25,1.2264874152364735e-14,4.20508535766361e-12,0.0,3.2226762569268084e-12,0.0,2.1653854328237223e-21,0.0,4.7471912810198136e-32,1.1543363493979748e-31,8.673647962039877e-39,0.0,2.4647255832361268e-18,2.025056486483679e-18,0.0,1.8611565172214454e-30,5.385715592612773e-17,8.685511452742304e-23,0.0,5.552276466980774e-17,8.204340249476266e-30,0.0,0.0,7.252501112277596e-13,2.28188150110285e-16,7.979972482972767e-17,0.0,5.949386903396087e-15,2.18959556443996e-16,3.981591723746012e-15,0.0,1.5995881519664773e-13,6.993806566675866e-13,4.495844861339011e-42,5.0201593623028055e-14,3.3642005008428036e-15,0.0,0.0,5.114759180743125e-12,3.0014117427632234e-16,8.738658231716343e-19,1.6619481433624314e-30,0.0,0.0,2.901743219557677e-13,7.380977703491132e-24,0.0,2.360639981261602e-14,3.8140670979076807e-19,1.2147110619909098e-14,2.900699874023463e-15,7.26693135514977e-18,1.2630872102309003e-14,2.6936661777986503e-14,1.8115943305394664e-15,1.3378534564696536e-11
0.051000000000000004,0.08679002505614869,298.0154863834875,1.2710804964428772,0.6288710105630537,0.0,0.1321712486134582,0.0,0.04789022762873551,0.19104190594804762,1.0856751737461463e-06,0.0,1.6238114647187599e-49,5.437436826480946e-15,0.0,3.269705929034188e-21,2.3925477560461024e-05,2.4084227605063075e-96,4.360463935481214e-19,0.0,2.074066597518942e-12,3.7716479128345204e-07,4.0716885353540395e-08,7.627038329932951e-30,3.8003404497221856e-31,0.0,2.495016989416794e-12,9.897305625041778e-29,0.0,1.1162052047809444e-08,1.3344983147618015e-43,4.486211353442062e-38,2.137643372805893e-12,0.0,1.8073274968822072e-11,0.0,3.4505188520823493e-09,6.035784329782024e-11,0.0,0.0,8.720130810723213e-28,9.57187694697906e-29,5.1289952586470004e-14,5.684265712534112e-25,1.5366343226380716e-07,1.5090061164178445e-09,5.825122097927074e-10,9.457098687511904e-10,5.233378565329229e-09,5.49150440254668e-26,3.005779425997919e-14,3.5759674020822007e-10,2.5899536376523307e-27,0.0,0.0,9.101098574088084e-10,4.6119863899981705e-11,3.931180788596712e-13,0.0,1.151382417053459e-38,0.0,0.0,6.529075236852378e-29,4.871506372748251e-30,2.829443832071828e-23,0.0,0.0,0.0,5.636428316702055e-18,6.547900541160578e-28,1.2992107864252265e-13,0.0,4.08520106336894e-40,7.911381653136273e-19,1.4474875064677804e-29,3.7054891887381637e-29,4.984504734662685e-34,6.440973086303392e-31,3.028543230992549e-25,2.1226029295307773e-14,4.460775400073585e-11,0.0,2.4005851993792077e-11,0.0,1.4058075000459636e-20,0.0,4.0279141853943863e-32,1.0885054263987219e-31,8.699419312657393e-39,0.0,5.0233304611309874e-17,2.0610391457853448e-17,0.0,2.085104994503966e-30,9.622863167660205e-16,8.701313271254287e-23,4.873082991157283e-28,7.033579377941545e-17,1.1694176825769585e-28,0.0,0.0,8.943962169886134e-12,3.454066664025381e-15,1.0966575880818715e-15,0.0,5.949549774347973e-15,2.312414039250929e-16,5.816832029450744e-14,0.0,2.0867260700642966e-12,8.977051213568937e-12,7.399052160630472e-41,5.979893211660004e-13,2.0011398877705916e-14,0.0,0.0,5.3906011079529534e-11,7.139365243812188e-15,1.2496624866463474e-17,1.0884358953392319e-29,5.783821963588545e-15,0.0,3.4749653384669905e-12,9.39012730715246e-24,2.2972727570898022e-14,2.3608121915534748e-14,3.693909213191493e-19,1.2147665394674595e-14,4.124253353243377e-14,1.0517144550898779e-16,1.396898039215748e-13,3.624501300482421e-13,2.465018018404808e-14,1.1875846912632178e-10
0.052000000000000005,0.08684248748758225,298.0822114407787,1.2703126238957207,0.6288428259396212,0.0,0.1321789612185665,0.0,0.047884625206510434,0.19103348161317496,5.762992196033412e-06,6.099879127171414e-42,4.481403722764277e-47,2.120565247728041e-14,1.1250769478022682e-26,2.139053612456628e-20,5.1048764173544975e-05,4.602816544838013e-96,4.355850907860539e-19,0.0,1.5243577024433795e-11,2.030436289520921e-06,2.7926073965308655e-07,2.308800022981953e-28,1.6121783767010947e-29,1.1974064486951322e-21,1.7166220899755025e-11,4.183436888834114e-27,2.1580920097117594e-41,7.203846458733527e-08,8.761544943723901e-43,1.4214780272534846e-36,1.493214715230009e-11,0.0,1.416097004496878e-10,2.9028676401577347e-30,2.3051720552215656e-08,4.3256907078817773e-10,5.249285200170635e-29,0.0,0.0,4.1954369625875816e-27,4.060579532293671e-13,5.7066862522561524e-24,8.163287714835725e-07,1.0796693629776739e-08,4.506166039470536e-09,7.652177527907203e-09,3.413262975701636e-08,3.6055648460773335e-25,3.0130426360823095e-13,3.557061080917592e-09,1.4358494014695503e-25,0.0,0.0,8.794484943815443e-09,4.865512295465218e-10,4.3695324323127355e-12,6.767648588146647e-31,2.1138336578041702e-38,0.0,0.0,6.598505623230107e-29,4.924515662424533e-30,2.3694135913737354e-22,0.0,0.0,0.0,5.684405738741461e-18,6.601817445649615e-28,1.413525196617317e-12,5.540054176361665e-17,4.173722915710937e-40,9.144850913218289e-18,1.469046879049143e-29,2.427535559543721e-28,2.101613823807307e-32,2.7285478191422664e-29,3.047954593128336e-25,1.7570116954092085e-13,4.749709286019993e-10,0.0,1.796661874126283e-10,0.0,9.272866565040236e-20,0.0,2.643575329001823e-32,0.0,8.778817696161418e-39,0.0,7.444688458347569e-16,2.9953950429138333e-16,0.0,4.902169451056735e-30,1.722676971257515e-14,8.785966559124526e-23,8.430668131207753e-27,2.6889458602219726e-16,1.6034563369977766e-27,3.3894606060445576e-14,3.818668340564046e-22,1.095531994776864e-10,5.236070706084147e-14,1.504567148340819e-14,0.0,5.950304879681293e-15,4.688103421083714e-16,8.456423599163332e-13,0.0,2.7267755423830123e-11,1.1555763016568954e-10,2.3378304490886833e-39,7.29943391654396e-12,3.0367656718319775e-13,0.0,0.0,5.704149838369164e-10,1.0086014342207455e-13,1.7851233847562783e-16,7.188069511694604e-29,7.775793318306879e-14,0.0,4.1784019518692466e-11,3.646654627825106e-23,3.1703905573300156e-13,2.362548468236814e-14,3.578530306948026e-19,1.215479238659006e-14,5.584044597999987e-13,1.5184900519162947e-15,1.638560471937948e-12,4.892908803678415e-12,3.377455386470831e-13,1.060048825626798e-09
