grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7175),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(11306),Y_S(11379),Y_S(11400),Y_S(11401),Y_S(11405)
0.0,0.04368254710219485,298.0,1.3107917017471724,0.606012274286198,0.0,0.16374276887262468,1.4587852684994488e-15,0.04615024809307744,0.18409470140767092,5.819220932452206e-13,0.0,8.555164009545525e-15,6.112992725458974e-15,0.0,0.0,7.339074983083175e-09,0.0,0.0,0.0,7.665253679663445e-15,1.993298334838019e-13,3.762103410909753e-15,0.0,6.9438919970635234e-15,0.0,1.0238165728990418e-16,1.9794126597319804e-31,0.0,0.0,0.0,5.612534750192015e-31,9.964069158548298e-15,1.6160405679481073e-28,3.842180207786879e-14,3.9946049174365844e-15,9.558003370805242e-16,0.0,5.58007479593785e-14,0.0,8.924204528519197e-30,5.1512686559139375e-24,8.420303228918735e-17,1.6085591741678186e-15,1.222790524976407e-13,1.196140395937997e-15,4.683799519901084e-15,0.0,0.0,1.5409959989757097e-22,0.0,6.63315501061368e-16,1.6635008853139483e-14,0.0,3.807751262327833e-14,0.0,1.9649745125773486e-14,5.961260206309184e-18,6.95881395873391e-16,0.0,2.119082660551917e-26,0.0,0.0,0.0,6.402906206339791e-31,4.7214457596510484e-32,3.657345482944493e-15,0.0,0.0,0.0,2.2714712843522543e-19,6.1746910024298844e-30,0.0,8.273046978759648e-18,3.747074140350082e-42,3.336434654974178e-19,0.0,0.0,1.0857191015865075e-27,6.79749494344169e-24,0.0,1.3009969289764688e-15,0.0,0.0,6.365167019889324e-15,0.0,4.803793682719409e-30,0.0,0.0,0.0,4.175266884921462e-31,0.0,4.732880309770399e-24,3.551688434769217e-21,1.2043187511391109e-24,1.3158588034166395e-15,0.0,0.0,0.0,1.5585391536674913e-22,2.5267433101829958e-17,3.101302205444206e-17,3.961875026313914e-17,4.576135385777663e-16,0.0,8.17536258388267e-16,8.044189207166388e-15,0.0,0.0,1.269203806097339e-27,0.0,0.0,1.7466907588679486e-16,5.568936469484883e-17,1.7218315056600854e-14,0.0,1.3194738135319754e-21,3.6220780482458284e-34,4.536256395051689e-15,2.2784018603081746e-15,0.0,0.0,0.0,1.1148021981402068e-18,1.7127057186437877e-20,0.0,0.0,7.727054118649481e-46,3.2138838040143453e-15,8.406798620961959e-15,5.886829454816237e-26,0.0,5.07857887295624e-20,2.922695618898901e-24,2.406299287371391e-20,6.972005573457614e-18,9.053844285575483e-17,0.0,1.4961236709346115e-13,0.0,1.6236539819848605e-16,0.0,1.644355217326637e-20,2.683655896865193e-27,0.0,7.370324908428369e-20,0.0,0.0,1.616972928284511e-14,0.0,0.0,0.0
0.016,0.04368259140470956,298.0000002663189,1.3107903723366179,0.6060121939895835,0.0,0.16374279395818708,0.0,0.04615024287715813,0.18409469128919562,2.2049791522706673e-11,0.0,1.17375040801756e-22,6.1129933555289945e-15,0.0,0.0,7.785129951353347e-08,0.0,0.0,0.0,0.0,7.347975057831022e-12,1.8105562511872865e-13,0.0,1.8692667263092555e-22,0.0,4.76307955462488e-15,6.1866717249877346e-30,0.0,7.723487973832816e-14,0.0,1.5967147329120074e-29,9.965271433890018e-15,8.030423876317191e-27,3.8606460587746036e-14,2.1631920863385634e-22,4.6547475078200124e-14,0.0,3.69261910367612e-20,0.0,5.113422595406676e-28,2.8049992528257514e-22,8.420985995738497e-17,2.4315912112446812e-23,4.43509629273268e-12,5.081727577766874e-15,5.399432279908164e-15,0.0,0.0,0.0,0.0,5.021188764129232e-14,1.8285736981701085e-14,0.0,1.8527752925645355e-17,0.0,0.0,4.296710162617033e-16,6.958078102178994e-16,0.0,1.3366209654288085e-24,0.0,0.0,0.0,1.0307340442567368e-28,7.690127508516211e-30,0.0,0.0,0.0,0.0,5.4207277021513135e-18,8.044717545643475e-28,0.0,8.750095586524995e-16,3.966389213869014e-40,7.136212731038629e-19,7.113363353231832e-29,0.0,5.853344549123928e-26,3.1449913144768565e-22,0.0,7.851600154765969e-14,0.0,0.0,9.608141496772017e-22,0.0,3.9934551839170406e-28,0.0,0.0,0.0,4.864473368491619e-29,7.139181595775898e-38,8.496328374743258e-22,3.4761707089397e-19,1.2093789143871845e-24,1.3155153240357619e-15,0.0,0.0,0.0,0.0,1.9879253083760453e-23,4.599229086647973e-23,3.043742081207968e-17,2.685433703086365e-23,0.0,6.018924785092453e-21,8.044394377307407e-15,0.0,0.0,1.5530317979324531e-25,0.0,0.0,1.897080265942856e-16,7.48160290758654e-15,1.721840576654386e-14,0.0,1.3000214201120074e-19,3.368000369448742e-32,4.536275528755373e-15,2.278402315092146e-15,3.3955614491989883e-46,0.0,0.0,1.0692816959873361e-16,1.7196330263690722e-20,0.0,0.0,7.55643772750025e-44,3.2138843512189815e-15,8.406911328656409e-15,4.070317271468648e-24,0.0,1.9905944114836015e-17,8.2205613606480135e-22,9.731090006075814e-18,6.216060523189801e-16,9.053848735850519e-17,0.0,1.4961236347276794e-13,0.0,1.6236543351959079e-16,0.0,1.6068957276228382e-18,2.6786596557503303e-25,0.0,7.056406651683099e-18,0.0,0.0,1.6177065257223057e-14,0.0,0.0,0.0
0.032,0.043683062425294496,298.0000103704026,1.310776238319921,0.6060113425365146,0.0,0.16374306004322384,0.0,0.046150186852408584,0.18409458347427615,8.030258274786239e-10,0.0,1.625186438477024e-30,6.1130045487112006e-15,0.0,0.0,8.258404626527597e-07,0.0,0.0,0.0,0.0,2.7649118734829245e-10,7.84647817556678e-12,0.0,4.955597836494672e-30,0.0,4.7827647286713464e-15,0.0,0.0,3.639960437929419e-12,0.0,2.5201971680502043e-37,1.002533227467648e-14,0.0,3.925007165390126e-14,1.1762019205608212e-29,4.5018826593786873e-13,0.0,2.459327757166746e-26,0.0,5.127645875695751e-28,3.4685505395540943e-28,8.436071580331974e-17,0.0,1.6080325467147897e-10,2.0426661808186366e-13,4.5529512543003306e-14,3.808965487274524e-14,0.0,0.0,0.0,5.684427864488579e-14,1.21055756093885e-13,0.0,9.065343844301838e-21,0.0,0.0,3.114529516267389e-14,7.009948517123334e-16,0.0,0.0,0.0,0.0,0.0,1.0307280076067545e-28,7.69008275527989e-30,0.0,0.0,0.0,0.0,5.420731529883463e-18,8.044712068745317e-28,0.0,8.75011010718303e-16,5.3262909277199326e-40,1.0935949405709477e-18,2.8698324872498517e-29,0.0,1.0294759048739829e-25,1.3276631118116117e-29,0.0,7.852613652339051e-14,0.0,0.0,8.902637058260454e-25,0.0,0.0,0.0,0.0,0.0,1.6692389259023612e-31,1.7204626526625207e-38,1.2172702046512879e-21,6.915894594035321e-19,1.2088742201611097e-24,1.315174720057512e-15,0.0,0.0,0.0,0.0,7.255487411063953e-26,3.1291234145866066e-27,2.337605783143265e-17,3.2949480393439774e-30,0.0,6.012115779705418e-21,8.063402162940675e-15,0.0,0.0,1.5372607943747032e-25,0.0,0.0,1.897676337726506e-16,7.473979934729587e-15,1.7227164628751246e-14,2.2111254244405194e-68,1.2781818430350169e-17,1.9043962529247547e-39,4.537997002499707e-15,2.2784085829767916e-15,0.0,0.0,0.0,1.0707435353162687e-16,1.720778215744266e-20,0.0,0.0,5.829218562607009e-44,3.2138902533268412e-15,8.417116012318436e-15,3.1260791663810742e-24,0.0,1.9577801075617798e-17,5.002200874889999e-22,1.005945589814816e-17,6.216409333868288e-16,9.053865494402296e-17,0.0,1.496122077331736e-13,0.0,1.6236579221299306e-16,0.0,2.3128096807386496e-18,2.2403104144152446e-25,0.0,1.2410662801447916e-17,0.0,0.0,1.6739206136943487e-14,0.0,0.0,0.0
0.04,0.04368500956101155,298.0001509764188,1.3107178135859765,0.6060078521730115,0.0,0.16374415183610863,0.0,0.04614994848397483,0.18409413451315632,1.152754549944084e-08,0.0,4.730311421435093e-38,6.113164922241213e-15,0.0,0.0,3.894901105957331e-06,0.0,0.0,0.0,0.0,4.025942362634173e-09,1.4935263117147085e-10,8.51343300867101e-28,0.0,0.0,5.147527305541819e-15,0.0,0.0,6.489823366949087e-11,0.0,0.0,1.1158393472828327e-14,0.0,5.307717723693608e-14,0.0,7.674283421851584e-12,2.0219478019019024e-14,2.702013402160634e-31,0.0,5.043253905774869e-28,0.0,8.762990184478007e-17,0.0,2.3072664163765537e-09,4.058273234894482e-12,8.944469050778823e-13,9.32989885021716e-13,0.0,0.0,0.0,2.4146185912216125e-13,2.5332804666980783e-12,0.0,9.06969863218467e-24,0.0,0.0,8.634376891376953e-13,8.600764733374183e-16,0.0,0.0,7.209063216664711e-41,0.0,0.0,1.0307198515116814e-28,7.690025872249732e-30,0.0,0.0,0.0,0.0,5.420815665973536e-18,8.0445365271414695e-28,0.0,8.750178813606553e-16,5.329574659836662e-40,1.2835881314813129e-18,2.8699624655258894e-29,0.0,1.2198759907843394e-25,0.0,0.0,7.87570969229511e-14,0.0,0.0,1.427254388085276e-24,0.0,0.0,0.0,0.0,0.0,2.1085586310359876e-31,1.7231714529208537e-38,1.4011824758531138e-21,8.75230039177588e-19,1.2086223186534985e-24,1.3150149846800285e-15,0.0,0.0,0.0,3.036141116043349e-22,7.244822927052709e-26,3.08675105427243e-27,2.0308025679534264e-17,1.772802185138603e-30,0.0,6.012202225634734e-21,8.729726638478334e-15,0.0,0.0,1.5341899882619256e-25,0.0,0.0,1.9226511645768576e-16,7.472247558593158e-15,1.7555452445609285e-14,2.2534486485894297e-68,4.846406950958972e-16,0.0,4.598034569714585e-15,2.278510494738618e-15,4.4971493282192e-34,2.102936100137473e-31,1.60997655474747e-14,1.1258794841231583e-16,1.7683956415821223e-20,0.0,0.0,5.097635893227236e-44,3.2139181824467546e-15,8.768005715545303e-15,2.7160184639456086e-24,0.0,1.9568445026448352e-17,3.72444815960937e-22,1.0068632373189233e-17,6.229334995200562e-16,9.054299069525002e-17,0.0,1.496091511091746e-13,0.0,1.6236722227719698e-16,0.0,2.5012460248144896e-18,2.0299097741992674e-25,8.846672756483898e-15,1.4705697617663406e-17,4.1788140611927617e-36,0.0,3.296573872503298e-14,0.0,0.0,0.0
0.044,0.04368959224846681,298.00116415395684,1.3105803287226145,0.6059998343126531,0.0,0.16374666584214642,2.4012558143340633e-18,0.04614934738267913,0.18409305479923704,8.784486280792025e-08,1.3032235013355849e-42,2.8883742014026044e-45,6.115453440833818e-15,1.357332838275161e-25,0.0,1.0958874565160137e-05,0.0,0.0,6.286077032461863e-14,1.1111424350988284e-13,3.108141241119297e-08,1.4909062201412153e-09,8.54030401748929e-28,0.0,8.091749697353372e-20,8.617396215399012e-15,3.0000336709646155e-32,9.458318391268828e-41,6.068794257533191e-10,0.0,2.13747354275092e-37,2.213038257453737e-14,1.137970303150341e-27,2.0492531243462207e-13,8.555946582687713e-31,7.412905547622934e-11,4.1502699747972445e-13,3.102864680033609e-30,2.8685492487508897e-28,5.217554949944426e-28,1.115728524842359e-30,1.2387483455743986e-16,0.0,1.7576783217562854e-08,4.230865394076628e-11,1.0086077782708617e-11,1.1121051655212289e-11,0.0,0.0,0.0,2.866650158156989e-12,3.144734168413841e-11,6.746060499976692e-30,2.8114280086078685e-26,6.402348468082249e-13,0.0,1.2348022801956995e-11,3.277289124500741e-15,6.202391309213865e-15,1.1350323047738319e-29,1.815141457022734e-39,1.7634887200598927e-19,1.1642428812974179e-48,1.0308166243252204e-28,7.690776474350855e-30,0.0,0.0,0.0,0.0,5.4214854440927884e-18,8.04484274303783e-28,0.0,8.750462778398943e-16,5.3481212933531825e-40,1.3788059837890616e-18,2.8707412697194644e-29,0.0,1.3075496823807701e-25,0.0,0.0,8.147277597473316e-14,0.0,2.525952768025469e-13,2.5106321317985573e-24,8.990878656149198e-14,0.0,1.297733409654139e-21,0.0,9.436699131086797e-31,3.19517800830216e-31,1.7302051914361015e-38,1.4960069566594239e-21,1.2128030271784063e-18,1.2085053644063482e-24,1.3149557159745043e-15,0.0,0.0,0.0,9.217846623494712e-21,7.237770377882575e-26,3.0116034535283603e-27,1.8882887097631597e-17,1.845942363258199e-30,0.0,6.012676248368118e-21,2.0582724035400573e-14,0.0,0.0,1.5335977608464348e-25,0.0,0.0,2.4548540449792357e-16,7.473990653856138e-15,2.3809661724029334e-14,2.957690834848163e-68,9.32074079358833e-15,4.694326978712339e-40,5.663029007912367e-15,2.2806537012746405e-15,6.58254907121396e-34,3.0500224059364434e-31,3.040590543086526e-13,2.228478722914369e-16,2.765687464838764e-20,0.0,0.0,4.789062922512611e-44,3.214084476955604e-15,1.489483274830129e-14,2.5261929180266655e-24,0.0,1.956849751920199e-17,3.1658493398068673e-22,1.0069489015212968e-17,6.482564949397011e-16,9.062824219362418e-17,2.5827449909063446e-16,1.4958699085937217e-13,0.0,1.6237108308776285e-16,0.0,2.5604121009832067e-18,1.9277025742922582e-25,8.474507412686274e-13,1.576037691230702e-17,5.200817402862708e-35,0.0,2.7123013160082113e-13,0.0,0.0,0.0
0.048,0.04370615720222517,298.0112287935926,1.3100836059961993,0.6059726478307486,0.0,0.16375524108356726,4.737012013700699e-17,0.046146852191706236,0.18408892884139494,8.374995937200387e-07,0.0,2.0420346405203713e-52,6.167106141155077e-15,8.550014632737572e-24,0.0,3.499587188849968e-05,0.0,0.0,1.2445732382013438e-12,4.063829864024201e-12,3.004417682233308e-07,1.8898498037460474e-08,1.7419422815881292e-27,6.6876046895358914e-34,1.596089429796468e-18,5.3790290346139577e-14,5.120205839828754e-30,2.1774120923923438e-38,7.181981466158224e-09,8.627108005509073e-44,1.6383908364151687e-34,1.6747045450824826e-13,6.72409834371145e-25,2.4793077540191015e-12,2.060218410729848e-28,9.114848947222603e-10,5.779493831977414e-12,7.7310244676665e-28,3.8439913598715596e-26,4.062538316458852e-27,2.672065216960257e-28,6.718378628064591e-16,0.0,1.675197402846071e-07,5.612968900906931e-10,1.4586277116033315e-10,1.691850002148774e-10,0.0,2.308167407777574e-29,0.0,5.3519952977179914e-11,5.032456404231797e-10,2.1301003873098856e-27,2.5967606201264475e-24,1.3499871698812636e-11,1.6075028182654932e-14,2.2749799369477796e-10,5.3040899315008154e-14,1.7992883647512426e-13,6.702344979314354e-28,5.647005109316884e-39,3.477287160432336e-18,2.4614708631450156e-45,1.032255840809402e-28,7.701798731681408e-30,0.0,5.641648340955727e-19,2.1885268837905945e-13,4.295341297112031e-20,5.428337678561801e-18,8.052704653427924e-28,0.0,8.754844306991445e-16,5.442873326921624e-40,1.4828488807411083e-18,2.879476732903064e-29,0.0,1.3898401420068943e-25,2.8031568904828673e-34,0.0,1.249937159991899e-13,0.0,6.286352111590742e-12,1.29416277836874e-23,5.230398301976424e-12,4.7860100202003723e-23,1.7554394540056774e-20,0.0,4.003854146726913e-28,4.47790239209625e-31,1.7439882267824143e-38,1.7105423372924065e-21,8.530186376980699e-18,1.20862951379603e-24,1.3149573912380845e-15,0.0,4.975412152215199e-22,0.0,2.2416010599457384e-19,7.210308919009029e-26,9.15958091814181e-27,1.755550335894217e-17,3.773340609226352e-30,0.0,6.0184222205018236e-21,3.0571525526118704e-13,0.0,1.0529056750924334e-16,2.10079723874912e-25,0.0,0.0,1.7760756729313405e-15,7.49656841190715e-15,1.8482949626442223e-13,2.9338098237980445e-67,2.3319438195404757e-13,3.581905425367706e-37,3.121814596031527e-14,2.3520882067399588e-15,0.0,0.0,6.246852286003157e-12,3.201927383910509e-15,3.094115204911248e-19,0.0,0.0,4.725938504056272e-44,3.218552713393221e-15,1.5960932528844748e-13,2.3536169983364513e-24,5.663282260220433e-15,1.9601753703096477e-17,2.6831636919590046e-22,1.0087837175956379e-17,1.3209709664187664e-15,9.304034392414131e-17,6.8055956068881614e-15,1.4939470422299777e-13,0.0,1.6240108586171232e-16,0.0,2.591094508961506e-18,1.8302366872847736e-25,1.5253444457458066e-11,1.6729462297297002e-17,1.912305859122067e-33,0.0,5.015997147382641e-12,0.0,0.0,0.0
0.049,0.04371802636865441,298.02778131068317,1.3097279245046103,0.605955727553243,0.0,0.1637606474644806,1.2912666081039461e-16,0.046144664469870394,0.18408563033354264,2.0582956879465695e-06,0.0,4.256354633817257e-52,6.358440005395742e-15,3.365427881909044e-23,3.375383626907871e-24,5.003101150509769e-05,0.0,0.0,3.397054426645631e-12,1.3063649415046176e-11,7.446898120625853e-07,5.582045252063204e-08,9.466395839486086e-27,5.857176800934278e-33,4.351022725400036e-18,1.4990600826959638e-13,4.471172612462462e-29,1.6768852317839583e-37,2.026099791160972e-08,2.4443986968767427e-43,1.2012976247067504e-33,4.818882909590472e-13,5.036919417975009e-24,8.014761427085711e-12,1.6269666831573038e-27,2.6384488657900707e-09,1.7670475287811696e-11,6.4553632035162456e-27,3.3278318822895157e-25,2.9444550230980804e-26,2.1105888510765028e-27,2.0175073611337434e-15,1.2845201616033975e-27,4.1162672831511826e-07,1.7101236583634379e-09,4.719449976049323e-10,5.67134790785029e-10,0.0,4.2523164966058e-28,6.794061188562823e-17,2.1096334506461695e-10,1.750230830220008e-09,2.023685382866256e-26,2.3179258050569972e-23,5.3065329166846494e-11,8.251590445540823e-14,8.773712184269549e-10,2.1776182623263958e-13,7.862297129671358e-13,2.6157569807277334e-27,0.0,9.473865465488934e-18,2.632830111957332e-44,1.034881157345503e-28,7.721855600412913e-30,1.3474887236192617e-22,2.8945070720609915e-18,1.1221391205007587e-12,2.204248020299106e-19,5.439727859481088e-18,8.068214328778924e-28,1.3870132634519226e-14,8.772159453057868e-16,5.9047099215614095e-40,1.5684563565206268e-18,2.896426813028262e-29,4.8856113137101616e-32,1.4125685142429956e-25,9.000892161610489e-33,0.0,2.380563610690609e-13,0.0,2.6417041635153547e-11,3.1914359759162273e-23,1.6794346345495637e-11,6.726513090838216e-22,5.363744600680425e-19,4.2024596250575e-43,4.421783929791764e-27,2.1182711863328773e-30,1.8553518499005852e-38,2.5568471220005437e-21,4.169399839624442e-17,1.209831663584899e-24,1.3149913562394893e-15,0.0,2.103536943340079e-20,0.0,1.0506457932011105e-18,7.233058571033138e-26,8.887529493787286e-26,1.7230130589031884e-17,1.1966450059779896e-29,0.0,6.03477542485165e-21,1.4040408911095127e-12,2.0758977843885291e-19,7.002613974170938e-16,1.4026393535421353e-24,0.0,0.0,8.796830255863345e-15,7.51465427253892e-15,8.476094003983557e-13,9.39310359072889e-66,1.1403875578703708e-12,2.6250841852949724e-36,1.2941920500563055e-13,2.7367515294582737e-15,0.0,0.0,2.5964867052605832e-11,1.6056520414652572e-14,1.5793882061187915e-18,0.0,0.0,5.016431499932615e-44,3.2449307954699007e-15,7.071954541260224e-13,2.3168551943409395e-24,2.8085468721795894e-14,1.9804729067399407e-17,2.5753443652770236e-22,1.0193866471586949e-17,4.177199483189095e-15,1.0401639916517992e-16,3.105177515226391e-14,1.494041893009831e-13,0.0,1.6248397354142015e-16,0.0,2.5970711604783254e-18,1.808327730379377e-25,5.5267634211936744e-11,1.6966260708315597e-17,7.375993171157324e-33,0.0,2.0222562834689488e-11,0.0,0.0,0.0
0.05,0.043740993747112066,298.081219510365,1.309040212520318,0.6059287280819213,0.0,0.16376943522970075,4.0180898143949396e-16,0.04613966816005461,0.18407841184355248,5.9714536613007304e-06,3.6537824214350304e-41,1.8625778957514815e-50,7.61106538285093e-15,1.58810195110299e-22,1.508413077337415e-23,7.410017607743884e-05,0.0,0.0,1.0598334378669464e-11,5.1237967916483185e-11,2.1835042910929665e-06,2.0326736109186433e-07,1.5868647099062316e-25,5.850641967234207e-32,1.3541872094731689e-17,5.347690237010282e-13,5.688177957270229e-28,1.805909656022572e-36,6.973302094513636e-08,8.545182999141218e-43,1.1244539850090335e-32,1.7587744797993982e-12,4.900750092438852e-23,3.289041087624738e-11,1.8022991421737018e-26,9.373065973036658e-09,6.697553406507195e-11,7.651812709165442e-26,4.217122916429283e-24,4.341242154242753e-25,2.3393000363633536e-26,8.11202027051286e-15,1.389418572854446e-26,1.1939117589208102e-06,6.468059256767398e-09,1.920515544932477e-09,2.4088435388805365e-09,0.0,4.987733905100815e-27,7.353044624481556e-16,1.0883787984240809e-09,7.771457417790818e-09,2.810834607910267e-25,2.9437566527644646e-22,2.722210154620308e-10,5.531675616013309e-13,4.40785556345232e-09,1.188914392856698e-12,4.5353349689270094e-12,1.2290651909417696e-26,0.0,2.9443727753552626e-17,3.8546751670866684e-43,1.043656479570132e-28,7.7888604928489e-30,9.06829971792783e-22,1.9377826858278007e-17,7.496831645631953e-12,1.4768297275599697e-18,5.476756622132276e-18,8.121072106434454e-28,2.626154078387223e-12,8.902741860548362e-16,1.1679786235221957e-39,2.3185842037659444e-18,2.9632919034834043e-29,2.1858114326446156e-31,1.4416611653077182e-25,9.748588040384516e-32,0.0,7.758360013838938e-13,0.0,1.4594888711969723e-10,9.533494121838781e-23,6.628311857496964e-11,1.5404853286948527e-20,1.0997459757681828e-17,2.327368652413167e-42,7.143518843392922e-26,8.186619330343344e-29,6.674427398296976e-38,1.1937582141689472e-20,3.046171005345627e-16,1.2199500210093425e-24,1.3150756737585572e-15,0.0,3.0228266427444365e-19,0.0,6.630749578701453e-18,7.847557126823974e-26,2.2510842750269412e-24,1.6909376485988543e-17,7.316149790647668e-29,0.0,6.139022610427593e-21,8.831733182797499e-12,3.190008818839964e-18,5.174969443996193e-15,5.57813706610089e-23,0.0,0.0,6.453209585550804e-14,7.570734952171789e-15,5.609945374521351e-12,1.518129081964172e-63,7.56611765568597e-12,2.453994891905357e-35,7.920765821002928e-13,6.2865873084362986e-15,0.0,0.0,1.4246661111218876e-10,1.1251043615002133e-13,1.1499546166886608e-17,0.0,0.0,6.806025701284352e-44,3.5187659923396795e-15,4.35074262545886e-12,2.294025876408822e-24,1.8022404699040318e-13,2.184064437057075e-17,2.5512501103951204e-22,1.1246253970881165e-17,2.5293836120046217e-14,1.9059330188699951e-16,1.892521643794616e-13,1.5023031677802436e-13,0.0,1.630075542958066e-16,1.6461393740323242e-17,2.601869289226542e-18,1.791800714728831e-25,2.5709772132846297e-10,1.7198463614423357e-17,3.4861859023181624e-32,0.0,1.0731849439161497e-10,0.0,0.0,1.1409998363554437e-15
0.051000000000000004,0.04379054634124877,298.25348878283734,1.30755891616142,0.6058854742895761,0.0,0.16378398118272508,1.3087690636210811e-15,0.04612721191911178,0.1840604524886892,1.851027955118124e-05,0.0,9.20800107628967e-49,1.581245447645349e-14,8.272836648397202e-22,4.919884949041124e-23,0.00011262511342585946,0.0,0.0,3.463726014393368e-11,2.1310364680569143e-10,6.842188402249292e-06,7.918968419712862e-07,3.9128973065620476e-24,5.862374994402098e-31,4.4138705189445014e-17,2.0752602879648658e-12,8.153842563914576e-27,2.2057476635592077e-35,2.56803674847028e-07,3.409018028115543e-42,1.0845247276341477e-31,6.942455142141343e-12,5.187857635694195e-22,1.4463660755906722e-10,2.2434386607580967e-25,3.5627131184624096e-08,2.7134630430473125e-10,1.0215530767732405e-24,6.002057259972137e-23,1.0047874072087806e-23,2.916533541068488e-25,3.57035808666118e-14,8.734398370181624e-26,3.7000684846714028e-06,2.6166541613490867e-08,8.353262764084906e-09,1.0929140047785928e-08,0.0,7.020248710843203e-26,4.57462848069773e-15,5.976244133534535e-09,3.683514817447495e-08,4.391172116157901e-24,4.140883597032329e-21,1.4861235934706055e-09,4.083809646403816e-12,2.3580087759103686e-08,6.912311941186225e-12,2.7708906338350073e-11,6.430912425694305e-26,2.99134005256345e-38,9.560736412921508e-17,6.5035032120373e-42,1.0728534125999232e-28,8.011819207184973e-30,5.064216081055276e-21,1.4250105267164002e-16,5.476216083806908e-11,1.0889019280344023e-17,5.597919656199916e-18,8.298104044276825e-28,1.1101592532146711e-11,9.898825695092531e-16,1.0271848381984328e-38,1.0881829397336063e-17,3.2972116123700626e-29,7.159241073530895e-31,1.4921672338820862e-25,9.841985710339939e-31,0.0,3.3328096767375987e-12,0.0,8.55424407541966e-10,3.078164225455979e-22,2.7846654166038503e-10,4.159568796283852e-19,2.2148699077066506e-16,1.3274954554023924e-41,1.264053228714431e-24,4.6680626367869454e-27,2.839849362777152e-36,1.1829255344500663e-19,2.3892401861824265e-15,1.3035749586900043e-24,1.3153785461843484e-15,0.0,4.256176519006423e-18,0.0,4.447804668691452e-17,1.5236843784851926e-25,7.197141012498772e-23,1.6589908690380133e-17,5.415597185521007e-28,0.0,6.87656291835025e-21,5.904271667637045e-11,3.517162001382063e-17,3.881466821800441e-14,2.893839687582816e-21,0.0,0.0,5.068090154750031e-13,7.747029770126407e-15,3.9815246506959494e-11,3.710629922181409e-61,5.306152574980391e-11,2.357773566791551e-34,5.2618656399210724e-12,3.903704853057893e-14,0.0,0.0,8.305321739249099e-10,8.359466980076656e-13,8.895640028875942e-17,6.351515470143018e-32,4.8789648543661824e-15,1.778051659757686e-43,6.369548444785815e-15,2.8584411404520387e-11,2.3125444441478202e-24,1.2120940777888617e-12,4.218641317733278e-17,3.371756904781745e-22,2.1722892159531702e-17,1.813496807539638e-13,8.732997673823963e-16,1.2210581015063136e-12,1.5815315140996395e-13,6.672669383632577e-24,1.6645487424538208e-16,2.185168132858727e-16,2.606422712576269e-18,1.7913209520657892e-25,1.2747472252297049e-09,1.7427286902197556e-17,1.9378551707728787e-31,0.0,6.059672721060658e-10,5.125908989044297e-19,0.0,1.4756438573556416e-14
