grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.36853147330224534,298.0,1.1300609018085854,0.7246720963306233,4.989994556445908e-48,0.0,5.149103928171548e-21,0.05518666598229862,0.2201412376865179,2.8037322833932374e-17,0.0,0.0,6.707343429473217e-21,2.807626199109336e-20,0.0,5.601785622996183e-13,0.0,2.1217612601040393e-28,6.803357809615985e-20,1.2082204418472873e-20,5.504611992036482e-18,1.413718071771261e-19,0.0,7.246690937853262e-20,0.0,8.973817006463189e-21,0.0,8.470378763020744e-45,1.6860558333418305e-21,0.0,2.4620804784313213e-35,5.022489419534758e-21,1.7081844548808703e-31,8.18653123124489e-21,8.897491760263142e-22,4.746794790991668e-21,1.8339792807128036e-20,0.0,0.0,0.0,4.734773413091605e-30,4.4114814363024385e-24,0.0,0.0,4.1442069027809606e-23,0.0,0.0,2.650458819786603e-23,1.35930862772233e-20,0.0,0.0,0.0,5.425277431769641e-21,0.0,0.0,5.055802452006353e-21,0.0,2.7990432974295733e-42,3.519883134001729e-37,1.4071712346704773e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4591589885573416e-20,0.0,6.7225249870864335e-22,0.0,0.0,1.796148869514393e-21,1.7558082626173695e-23,4.361640896202899e-42,0.0,3.0075863592312807e-28,0.0,0.0,0.0,0.0,1.0377947603200566e-21,0.0,3.262705854060422e-33,1.1593257693510197e-55,2.5607571300659995e-37,2.478263376068058e-38,2.577916765410302e-41,3.066897237693945e-26,0.0,5.458459554128245e-22,2.349372425078273e-27,4.0912541991565673e-22,5.493245871578508e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.9700175117476292e-21,1.343979561342761e-35,2.889116243035658e-26,3.9140775375502064e-39,0.0,7.960345987575587e-25,3.715268445774266e-21,0.0,0.0,2.383767323962882e-71,0.0,0.0,0.0,2.2417943052382617e-22,9.52554727709884e-46,3.1115394003620984e-43,7.153620121912284e-33,0.0,2.8801791330223998e-30,0.0,0.0,7.756201616294613e-60,0.0,6.624376442839345e-37,0.0,0.0,0.0,0.0,0.0,9.688637619900433e-23,0.0,2.5602880788536776e-21,1.191294365374595e-25,6.933227242296562e-22,0.0
0.008,0.3685314734047711,298.0000000000717,1.1300609014942016,0.7246720963150692,1.0628584937604741e-46,0.0,0.0,0.055186665980223766,0.22014123768221264,3.955232395203024e-15,0.0,0.0,6.7073434224192635e-21,5.603995343543197e-26,0.0,2.248958430500771e-11,0.0,2.1217626694715434e-28,9.79953298672102e-18,5.405574492397667e-19,7.963718851128128e-16,2.7012267979823612e-17,0.0,3.619981575537736e-26,0.0,1.7203152746117265e-18,0.0,1.5238846347613092e-42,3.64886169905846e-19,0.0,3.2012926414792924e-33,6.238577012103086e-19,3.339309625082372e-29,1.3008915834866324e-20,8.158291083080015e-28,8.836150761308001e-19,8.054984748703308e-19,0.0,0.0,0.0,1.0578568204648267e-27,2.4248348139436645e-21,0.0,0.0,4.1442145848228544e-23,0.0,0.0,2.6378440058109928e-23,3.0341958717571145e-26,0.0,0.0,0.0,5.425277395696131e-21,0.0,0.0,5.0558025021191555e-21,0.0,1.2178343797559807e-39,2.0321759771341645e-43,5.494908061878167e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.482129571865311e-18,0.0,6.72265616305482e-22,0.0,0.0,1.7961488696196383e-21,2.5183999166921798e-29,2.1219919560118653e-39,0.0,6.273027571467925e-26,0.0,0.0,0.0,0.0,2.1840212225087276e-19,0.0,1.223259434152676e-30,4.543183177999579e-53,8.060319293211561e-35,1.310664264146331e-35,1.5010481610172876e-38,1.9676604596945873e-23,0.0,5.458459381719715e-22,2.3493395611670305e-27,4.464483596771158e-28,1.9991082951524774e-20,0.0,0.0,4.990715110370894e-30,0.0,0.0,0.0,2.970017511685694e-21,6.926196655546899e-33,2.8891162434235744e-26,1.8286310185747736e-36,0.0,4.637783524467539e-22,3.715265996358327e-21,0.0,0.0,4.98547145746435e-73,0.0,0.0,0.0,2.241794305259095e-22,2.477004105736991e-43,9.744709924607653e-41,0.0,0.0,2.8801791322414618e-30,0.0,0.0,2.8687005214830996e-57,0.0,1.885458392968456e-34,0.0,0.0,0.0,0.0,0.0,9.688637620262367e-23,0.0,2.51146002084633e-21,4.894803159766999e-23,6.942469991110132e-22,0.0
0.016,0.3685314775293042,298.00000000976354,1.130060888846778,0.7246720956907128,1.0786716311794872e-46,0.0,0.0,0.05518666589654439,0.22014123750916906,5.579683743727274e-13,0.0,0.0,6.707343431481011e-21,1.0301613150161926e-31,0.0,9.028930972855114e-10,0.0,2.1217655623134923e-28,1.2539458944261092e-15,1.1045020154241458e-16,1.152510312537423e-13,5.12117796897549e-15,0.0,1.756434817044744e-32,0.0,3.288705788792926e-16,0.0,3.748528210853329e-49,6.546542808775794e-17,0.0,1.8143502585583807e-39,1.2140056636803066e-16,1.4175607054776282e-29,1.0732165800049002e-18,7.494279606540671e-34,1.8480962240568631e-16,1.5987340854257844e-16,0.0,0.0,0.0,2.177360749144639e-32,5.447708846196326e-19,0.0,0.0,4.144221222507654e-23,0.0,0.0,2.6278043867487117e-23,2.3467464785246855e-31,0.0,0.0,0.0,5.4252773643673354e-21,0.0,0.0,5.055802557447169e-21,0.0,0.0,1.1744692604073325e-49,5.398946772743709e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.482129704459076e-18,0.0,6.722760796225728e-22,0.0,0.0,1.7961488728158485e-21,3.8292374159168367e-35,1.692264848947074e-39,0.0,4.987669483927007e-32,0.0,0.0,0.0,0.0,7.952435214901608e-17,0.0,1.451233139276735e-30,4.543487811233589e-53,4.203611882725711e-36,0.0,2.2817271229087145e-44,1.9676632815472078e-23,0.0,5.458459241026419e-22,2.3493067007960463e-27,4.913330250095337e-34,1.999123848163942e-20,0.0,0.0,1.169813532238658e-29,0.0,0.0,0.0,2.9700175155926204e-21,1.1754683685013586e-32,2.8891162479580737e-26,1.8262707341531627e-36,0.0,4.6377885852528e-22,3.715266001671717e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.2417943090965106e-22,2.53766074455642e-43,1.191395935971196e-40,0.0,0.0,2.8801791367574123e-30,0.0,0.0,2.8470592652889666e-57,0.0,1.873441672347448e-34,0.0,0.0,0.0,0.0,0.0,9.688637634981255e-23,0.0,2.4768459412339986e-21,8.356257953647496e-23,9.330926514094034e-22,0.0
0.02,0.36853154056743115,298.0000005023331,1.130060695547389,0.7246720862168996,1.078815611750241e-46,0.0,4.33403200150219e-22,0.055186664607910316,0.22014123487081375,2.993526521348411e-11,0.0,0.0,6.707343561624148e-21,8.165759512139026e-32,5.484922935069413e-19,1.4267584736557078e-08,0.0,2.1217675666375447e-28,6.862464385187732e-14,8.676990905004117e-15,6.339016200310913e-12,3.7077121903679594e-13,6.387285596833974e-33,0.0,2.919267908128669e-23,2.3888326845954945e-14,6.206091873384807e-33,1.1551711403709621e-49,4.449337017461185e-15,0.0,0.0,8.975895325954856e-15,4.8868898313917125e-28,8.948559479021716e-17,1.6557619090142465e-38,1.304528265579768e-14,1.223383968609707e-14,0.0,0.0,1.2759530688901191e-33,3.5835432606891865e-32,4.618402400558722e-17,0.0,0.0,4.144224190425628e-23,0.0,0.0,2.6233989008671547e-23,1.4804789967491948e-31,0.0,0.0,0.0,5.425277427813485e-21,0.0,0.0,5.0558026662528494e-21,0.0,0.0,1.5257998595192704e-55,5.318502753478591e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.482130034605498e-18,0.0,6.722807373437508e-22,0.0,0.0,1.7961489226071128e-21,2.1474543383798887e-36,1.501838996971706e-39,3.196413267141051e-38,0.0,0.0,0.0,0.0,0.0,6.346674580005934e-15,0.0,1.4533063861168363e-30,4.543488437801895e-53,2.410737333207414e-36,0.0,1.2735756126422182e-45,1.967663335083847e-23,0.0,5.458459294334113e-22,2.3492903144387287e-27,3.804108359651209e-36,1.9991288111341947e-20,0.0,0.0,1.5357109861097206e-29,0.0,0.0,0.0,2.970017574267085e-21,1.3739834133507684e-32,2.8891163121400325e-26,1.825220544877998e-36,0.0,4.637788708154849e-22,3.715266086439399e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.241794365172321e-22,2.5667548973502885e-43,1.2351304936304571e-40,0.0,0.0,2.8801792137638826e-30,0.0,0.0,2.839641344164346e-57,0.0,1.8695712062037785e-34,0.0,0.0,0.0,0.0,0.0,9.688637857813492e-23,0.0,2.462491829296614e-21,9.791703488691459e-23,2.4108357010875216e-20,0.0
0.024,0.3685328664520854,298.0000340448456,1.1300566298852162,0.7246718915270876,1.0789923302466974e-46,0.0,2.572582170332362e-20,0.05518663690969234,0.22014117971107872,2.1167596124508197e-09,0.0,8.042598858552383e-47,6.707346219565873e-21,9.9312167563424e-29,3.252688996348942e-17,2.8922767035896983e-07,0.0,2.1217609607753653e-28,4.955173862121772e-12,9.01889093587874e-13,4.596587187982155e-10,3.5486990035895935e-11,4.862391171506627e-29,3.894131286098941e-31,1.7320252644722194e-21,2.293898887550059e-12,3.0589211626078804e-29,5.696341265211489e-46,3.995247166491382e-13,0.0,3.4520228143529427e-38,8.774610243221913e-13,3.0851907755893256e-24,9.949437356728744e-15,1.2505575189051473e-34,1.2163076510889537e-12,1.238218305156701e-12,3.791235416337421e-31,6.812664036876473e-30,1.182602379784076e-29,2.9192190115071716e-28,5.182224431459203e-15,0.0,0.0,4.144227148622999e-23,0.0,0.0,2.619557306153838e-23,1.3132450443889666e-31,0.0,0.0,0.0,5.425279079123944e-21,0.0,0.0,5.055804412412256e-21,0.0,0.0,1.3614373451495928e-54,5.247095131565067e-35,1.636140672696332e-66,0.0,0.0,0.0,0.0,0.0,0.0,6.482156182863139e-18,0.0,6.722851856602678e-22,0.0,0.0,1.796149947086051e-21,2.1473720328361807e-36,1.3323554684761724e-39,1.5782106075130472e-34,6.7486847902684675e-31,3.754100269629402e-32,0.0,0.0,0.0,6.679095321268663e-13,0.0,1.4041633160566078e-30,4.543528537212651e-53,2.4967336571844548e-36,0.0,1.273528370368238e-45,1.9676644422913282e-23,0.0,5.458461844354328e-22,2.349274869832895e-27,3.803081590822485e-36,1.9991340071926547e-20,0.0,0.0,1.9261163520846706e-29,0.0,0.0,0.0,2.970018789540798e-21,1.5373008897554283e-32,2.889117630531643e-26,1.824287524703679e-36,7.385352137638808e-22,4.637791235048005e-22,3.7152678347567035e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.2417955240688513e-22,2.5946322337098115e-43,1.2573528771575752e-40,0.0,0.0,2.8801831228919257e-30,0.0,0.0,2.835073407342763e-57,0.0,1.8675019961310294e-34,0.0,0.0,0.0,0.0,0.0,9.688642436124454e-23,0.0,2.450579976026901e-21,1.0983014871573004e-22,3.0301095180089966e-18,1.374123732921967e-50
0.025,0.3685375614936961,298.00039407893286,1.1300422333529376,0.72467124922504,1.0803468278570426e-46,0.0,2.3960162949170956e-19,0.05518653324510223,0.22014098673845636,2.547471773749335e-08,0.0,5.479722288164719e-43,6.70735504541373e-21,3.8813848149323254e-27,2.9796319589206583e-16,1.1989047173798944e-06,0.0,2.12172052328825e-28,6.079403370653147e-11,1.553742841557594e-11,5.6613069699071474e-09,5.657320063682998e-10,7.019346221728231e-27,5.541801112593321e-29,1.5997750205432437e-20,3.668201733008633e-11,4.215968384309068e-27,7.963124258642937e-44,5.999756124731919e-12,6.98880645865016e-47,4.9077612872799276e-36,1.426902934480719e-11,3.0868970144741637e-21,1.82687721693267e-13,1.816752293260231e-32,1.8919918013302165e-11,2.0804154070845456e-11,5.933345202163093e-29,1.0224451458105786e-27,2.1891563645910365e-27,4.172117115663281e-26,9.59746238315032e-14,0.0,0.0,4.144228147694824e-23,0.0,0.0,2.6185631194126695e-23,1.2709409944188404e-31,0.0,0.0,0.0,5.425284616794665e-21,0.0,0.0,5.055810133157876e-21,0.0,0.0,8.278624243900286e-54,5.234011639494487e-35,6.672909938656459e-65,0.0,0.0,0.0,0.0,0.0,0.0,6.4824486208882765e-18,0.0,6.722872734152419e-22,0.0,0.0,1.7961533485308017e-21,2.1475361947655623e-36,1.2893841053360776e-39,2.171704341451264e-32,9.60427356077339e-29,6.391368622564241e-30,0.0,0.0,0.0,1.1641971429991942e-11,0.0,1.3531740972691281e-30,4.543948828459461e-53,7.907572725355698e-36,0.0,1.2736506336023362e-45,1.9676681130131026e-23,0.0,5.458470534146683e-22,2.3492741601966557e-27,3.8033862775477695e-36,1.9991378100297268e-20,0.0,0.0,2.0252776901871533e-29,0.0,0.0,0.0,2.970022815209538e-21,1.5760202226934685e-32,2.889121990924612e-26,1.8239959458642446e-36,1.257317505783822e-19,4.637799625612721e-22,3.715273632469975e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.24179936158944e-22,2.6013184306567687e-43,1.2619596857005686e-40,0.0,0.0,2.8802725760148485e-30,0.0,0.0,2.834248125696296e-57,0.0,1.8672278212365014e-34,0.0,0.0,0.0,0.0,0.0,9.688657590776392e-23,0.0,2.4477524115280854e-21,1.1266159240698198e-22,6.423410011915084e-17,2.860597142259892e-47
0.026,0.3685705349297778,298.00679242699846,1.1299411363529885,0.7246674856846744,1.0941382536012952e-46,0.0,3.757793108500293e-18,0.05518572551846568,0.2201396486833376,4.5781179544588883e-07,0.0,1.9246642038238214e-39,6.707407517603474e-21,3.1358043621378835e-25,3.705794439559076e-15,6.560125356616708e-06,0.0,2.121522192953037e-28,1.1152521985350136e-09,4.080061764741433e-10,1.0428280789660802e-07,1.3694570583431736e-08,2.094896985854087e-24,1.6216445189686114e-26,2.2542242859766067e-19,8.908342602536242e-10,1.1904596577625629e-24,2.820173289076321e-41,1.3637626011807875e-10,1.591953720602875e-45,1.435427539246182e-33,3.5269419585353647e-10,1.2963233599112721e-18,5.1283761419718695e-12,6.728365549292515e-30,4.4630655762897974e-10,5.321680516839952e-10,2.1859727295696222e-26,3.244028530409578e-25,8.561671623962498e-25,1.2237698232931728e-23,2.718461524402956e-12,0.0,0.0,4.144214632451713e-23,0.0,0.0,2.6165937871573296e-23,1.2119324939480393e-31,0.0,0.0,0.0,5.425317369693986e-21,0.0,0.0,5.055844052281637e-21,0.0,0.0,0.0,5.299901622897331e-35,5.431003690147043e-63,0.0,0.0,0.0,0.0,0.0,0.0,6.487712475169608e-18,0.0,6.722947018025951e-22,0.0,0.0,1.7961735340793247e-21,2.1501017125850515e-36,1.228552119054503e-39,6.1370980863353724e-30,2.810208382979561e-26,2.422532503223894e-28,0.0,0.0,0.0,3.0950143617987626e-10,0.0,4.086172375075346e-31,4.551372497331678e-53,1.117422890680908e-34,0.0,1.2756101212183059e-45,1.9676899132345056e-23,0.0,5.458522207098882e-22,2.349290962996529e-27,3.8081742051444275e-36,1.9991551426837704e-20,0.0,0.0,2.130171414098635e-29,0.0,0.0,0.0,2.970046752952579e-21,1.6127348373182565e-32,2.8891478473418593e-26,1.8225718369284353e-36,4.762194609679898e-18,4.637849429766162e-22,3.715308066436612e-21,0.0,0.0,4.392626420129798e-70,0.0,0.0,0.0,2.2418221453145276e-22,2.6048010562955092e-43,1.2652456142065627e-40,0.0,0.0,2.884855751513306e-30,0.0,0.0,2.8361206125080836e-57,0.0,1.8691388994437793e-34,0.0,0.0,0.0,0.0,0.0,9.688747446490975e-23,0.0,2.4450795453703838e-21,1.1535716075486834e-22,2.0948273085280067e-15,1.5910068922992152e-43
0.026499999999999996,0.3686828929803636,298.05021590993607,1.1295967808491818,0.7246587839914782,1.1419165250354648e-46,0.0,6.270982980410765e-17,0.055182588815672805,0.22013504068203674,3.5124638636966754e-06,4.041655700239485e-57,5.648300652671808e-37,6.70753281622872e-21,1.0107625337907969e-23,2.0618818367857174e-14,1.9078650429927067e-05,0.0,2.121225300230347e-28,8.71685896286909e-09,4.401232722476884e-09,8.177594877086033e-07,1.3722854182963308e-07,1.2024789680953392e-22,8.820551343340607e-25,2.682629510206975e-18,8.95298320701831e-09,6.281712228003581e-23,4.392340071226117e-39,1.2908156506747448e-09,1.5258064181768985e-44,7.840157489839749e-32,3.601949820394596e-09,2.0508912943116764e-16,5.884270977642528e-11,1.0967277089043312e-27,4.3685813927319435e-09,5.607516473478545e-09,2.9562036790588425e-24,2.4414765407783195e-23,6.863001875937632e-23,6.678281683931604e-22,3.144997261509588e-11,0.0,0.0,4.144023540957256e-23,0.0,0.0,2.61099331000427e-23,1.127130833536379e-31,0.0,0.0,0.0,5.425392692309329e-21,0.0,0.0,5.055923960600914e-21,0.0,0.0,0.0,5.855813957441743e-35,1.845650282915585e-61,0.0,0.0,0.0,0.0,0.0,0.0,6.523795626394671e-18,0.0,6.723106251858741e-22,0.0,0.0,1.7962216527430177e-21,2.1668178374525222e-36,1.1382867518023721e-39,3.230064081986173e-28,1.5284346203079398e-24,3.56854564545257e-27,0.0,0.0,0.0,3.3782094436521894e-09,0.0,0.0,4.601946986020951e-53,8.27879344501501e-34,0.0,1.2885224204902568e-45,1.967741903651027e-23,0.0,5.458645503824905e-22,2.3493403877712482e-27,3.8394384660633865e-36,1.9991947111251598e-20,0.0,0.0,2.2614291045096048e-29,0.0,0.0,0.0,2.970104131206479e-21,1.6304822688225318e-32,2.889209679286169e-26,1.8155334801599227e-36,6.983064910200744e-17,4.637968252874955e-22,3.715390461070456e-21,0.0,0.0,3.464550841811168e-69,0.0,2.4069487588937027e-52,0.0,2.241876605508965e-22,2.5941211825158256e-43,1.2644490235059133e-40,0.0,0.0,2.9770781569192023e-30,0.0,0.0,2.856264752985409e-57,0.0,1.8841487400617865e-34,0.0,0.0,0.0,0.0,0.0,9.688962139318081e-23,0.0,2.4438145486330967e-21,1.166764964714154e-22,2.7610498103139853e-14,9.339840422007916e-41
0.026999999999999996,0.3693897532937648,298.4569605997611,1.1274351964321574,0.7246290406168335,1.3504693627192584e-46,0.0,2.951671530288009e-15,0.05516099607719665,0.2201043455725052,3.3275157145691366e-05,2.3077102192158297e-52,3.0492483321073988e-34,6.707977967694881e-21,1.1745292286155652e-21,1.389211733981687e-13,6.219001022809645e-05,0.0,2.1208066257362747e-28,8.435018372978543e-08,5.978347020638009e-08,7.931374948348209e-06,1.726694556719489e-06,1.3700782698958487e-20,7.28466581662457e-23,1.0465473861345135e-16,1.1299348063786895e-07,5.034831807187512e-21,2.534732389025862e-36,1.529167026634099e-08,6.603645503514123e-43,7.142466605623097e-30,4.6235575687640866e-08,2.30401675481337e-14,8.537585389517758e-10,6.375093181812385e-25,5.362178683618234e-08,7.439594908605006e-08,1.5838743398792561e-21,6.5848142125283675e-21,1.1770658241909181e-20,5.549103439333949e-20,4.602807607705193e-10,0.0,0.0,4.141267770509013e-23,0.0,0.0,2.5709071864411448e-23,8.178300618348542e-32,0.0,0.0,1.1280441124385184e-31,5.425603443676235e-21,0.0,0.0,5.056184930131054e-21,0.0,0.0,0.0,9.116914764217177e-35,3.0083971877785984e-59,0.0,0.0,0.0,0.0,0.0,0.0,6.879451641486252e-18,0.0,6.723678388392605e-22,0.0,0.0,1.796397184390332e-21,2.3272170447365223e-36,7.954263429972638e-40,2.5604262804849727e-26,1.2624081558646116e-22,6.965224441951003e-26,0.0,0.0,0.0,4.6509800552560944e-08,0.0,0.0,5.102831396070514e-53,8.832429889448546e-33,0.0,1.41435369244709e-45,1.9679313575874535e-23,0.0,5.459089712899356e-22,2.3495283795861555e-27,4.140177469828537e-36,1.999337805808472e-20,0.0,0.0,4.306034938117013e-29,0.0,0.0,0.0,2.970314653484689e-21,1.6465319559316715e-32,2.8894379603282335e-26,1.7544388245617e-36,1.3078063876944176e-15,4.638402088957613e-22,3.7156937886310504e-21,0.0,0.0,2.8016954435079206e-68,0.0,0.0,0.0,2.24207818138301e-22,2.508745531006296e-43,1.2476389455661341e-40,0.0,0.0,5.490536132069049e-30,0.0,0.0,3.082303589480662e-57,0.0,2.0461405269377252e-34,0.0,0.0,0.0,0.0,0.0,9.689751905545683e-23,0.0,2.4426874723678084e-21,1.180055709991109e-22,4.631642134349204e-13,1.0781291973282268e-37
0.027249999999999996,0.37150870237704287,299.93052716115693,1.121004720481932,0.7245858392857601,1.6632147195860471e-46,0.0,6.588540567796631e-14,0.055094414858884645,0.220003877365206,0.00014523351303418258,9.015891029021214e-49,2.374089165996002e-32,6.708539367868364e-21,5.699334199523426e-20,5.266370510120176e-13,0.00012305302992459682,0.0,2.1210445699048646e-28,3.790125950164625e-07,3.5057360962274255e-07,3.531354833672293e-05,9.562452312294855e-06,7.189771728285664e-19,1.4919013253939419e-21,2.2982028927041134e-15,6.272084091503326e-07,1.0258917049276682e-19,3.46680298601936e-34,8.045080053138937e-08,2.8852539077433337e-39,4.275232793996525e-28,2.6039363925769853e-07,9.90012579956454e-13,5.34479683379214e-09,7.96652837196723e-23,2.907157724180542e-07,4.3112494291304815e-07,2.0964678020019661e-19,6.854302022496968e-19,9.158186816171093e-19,1.1627387367195123e-18,2.9032937284774195e-09,0.0,0.0,4.126757126254001e-23,0.0,0.0,2.469629645435017e-23,4.470714379993365e-32,0.0,0.0,5.441993984925815e-30,5.425456108139469e-21,0.0,0.0,5.056338161466852e-21,0.0,0.0,0.0,1.1024439328719158e-35,5.603985459185686e-58,0.0,0.0,0.0,0.0,0.0,0.0,8.437007280370634e-18,0.0,6.724609483839682e-22,0.0,0.0,1.796681351245599e-21,3.006472193890609e-36,3.0458506761238873e-40,4.986366667056981e-25,2.588852109976297e-21,6.323073788451189e-25,0.0,0.0,0.0,2.782137934021172e-07,0.0,0.0,7.4052712004360165e-53,6.31521463778538e-32,0.0,1.9756027173933397e-45,1.9682319523732414e-23,0.0,5.459715600068027e-22,2.3497870200265883e-27,5.425277418675072e-36,1.9995534310877375e-20,0.0,0.0,2.301109656629587e-28,0.0,0.0,0.0,2.9706412004733564e-21,1.6507039417322744e-32,2.8898161623139587e-26,1.5713159543055706e-36,1.025594853662666e-14,4.639097421843281e-22,3.716188407440953e-21,0.0,0.0,1.3434199621572435e-67,0.0,0.0,0.0,2.242429706011858e-22,2.33414338533908e-43,1.2031866136289141e-40,0.0,0.0,3.139000938131913e-29,0.0,0.0,4.363496560447318e-57,0.0,2.921947195765252e-34,0.0,0.0,0.0,0.0,0.0,9.691043072859425e-23,0.0,2.4422371591383928e-21,1.1880331546238247e-22,3.2934755360442987e-12,6.558117235654992e-35
