grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.07010977507983994,298.0,1.271572818381067,0.6288961019957947,0.0,0.13216459520657628,0.0,0.04789294260736701,0.1910463601130349,0.0,0.0,3.3909074286708844e-17,0.0,0.0,1.3640105741506304e-14,7.708928839590127e-11,6.77712486867223e-60,4.1911805362689124e-18,0.0,0.0,2.5929182101530243e-16,1.458268174259138e-16,4.23822188812397e-23,3.729774412331386e-15,0.0,0.0,2.2473488699396754e-33,0.0,3.927568632498667e-15,9.211287374672505e-15,3.0475197641838643e-31,2.4286005753175157e-15,0.0,2.1342188957611632e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.419113704104786e-15,3.6471727154615664e-15,9.388547375334922e-15,0.0,0.0,0.0,3.0721357033866737e-17,4.520942387580356e-15,2.740647296689206e-15,4.879554399565417e-19,0.0,1.7496327242970244e-14,0.0,0.0,9.672946941920288e-27,1.26765071038726e-31,0.0,0.0,2.5767221819841214e-31,1.8999555970036366e-32,0.0,0.0,0.0,0.0,6.770696003348876e-19,3.192340525818837e-30,3.1882488596453247e-16,2.6719988295016624e-18,2.4352098777717693e-42,0.0,0.0,6.028065189304537e-30,1.822832116692515e-27,3.682580464236808e-24,2.8775739752037513e-24,0.0,0.0,0.0,0.0,0.0,9.032474082808467e-35,3.94367353799946e-21,1.4356972837089725e-15,0.0,4.205509203011731e-32,2.8910820480357154e-34,0.0,0.0,0.0,1.063396858133795e-15,0.0,0.0,0.0,0.0,1.708772315496904e-16,0.0,0.0,4.266062983584029e-16,4.133604910443232e-15,0.0,0.0,1.0052138040323597e-31,0.0,0.0,0.0,0.0,3.5385293402709485e-15,1.4187631375405366e-66,5.127655199384929e-22,1.536119130611278e-34,5.828302969777187e-15,0.0,2.7664734146930585e-37,1.1195914360753387e-34,5.821850117296541e-15,0.0,0.0,6.872540827232627e-34,8.839387179983028e-15,0.0,0.0,1.673652014062899e-25,0.0,0.0,0.0,0.0,0.0,7.079391973850329e-20,5.138251131848037e-15,2.472480888983638e-14,3.196767977263386e-20,7.373090415624238e-27,0.0,1.2361105102311063e-19,2.1932026236105845e-34
0.016,0.07010977623923088,298.00000000041393,1.2715727973534898,0.6288961007484856,0.0,0.132164595532703,0.0,0.047892942518791344,0.19104635994277028,9.406921776306795e-15,0.0,9.009350065538324e-25,0.0,5.65905142088941e-23,1.0510023550514936e-19,1.2570288337070088e-09,7.873710597368196e-59,4.1911819434191966e-18,0.0,1.4665402969688174e-14,1.5017433635072636e-14,1.1176518639165421e-14,3.239620677397396e-21,1.8321531387851733e-22,0.0,0.0,1.0816464893098048e-31,0.0,3.984949336104908e-15,4.80005063827351e-22,1.5769779403412288e-29,2.42860352300136e-15,0.0,2.091753631207152e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.421859264451721e-15,3.647696324447272e-15,9.389113667330157e-15,0.0,0.0,0.0,3.583539391169742e-15,4.521555100840884e-15,2.067572033002965e-18,7.578987147764229e-17,0.0,1.749657999469873e-14,0.0,0.0,1.1278792642179147e-24,7.157850712943825e-39,0.0,0.0,6.514190525245456e-29,4.860124295313189e-30,0.0,0.0,0.0,0.0,5.625421639075844e-18,6.536829787832926e-28,5.964794548290427e-14,4.514462800661698e-16,4.053270861339815e-40,1.129018603703143e-19,0.0,1.1909418750275661e-27,1.6307613201686755e-25,3.1026189781431934e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2431499849881323e-32,5.99837553740552e-19,9.331246151373096e-21,0.0,9.16642690921942e-30,0.0,0.0,0.0,0.0,1.0632362388348842e-15,0.0,0.0,0.0,0.0,1.4510405277103507e-16,0.0,1.0611956902770388e-15,3.1075790692680057e-21,4.133605104229354e-15,0.0,0.0,1.9318411114812644e-29,0.0,0.0,0.0,0.0,3.538529388189906e-15,2.3839002927996015e-64,7.110787709681059e-20,2.60454936988199e-32,5.828303014389495e-15,0.0,3.93145666719551e-35,1.8597686524486237e-32,5.8218535754024846e-15,0.0,0.0,1.1028774291182294e-31,8.839387202328881e-15,0.0,0.0,1.9274977901725476e-23,0.0,0.0,0.0,0.0,0.0,7.080985335568319e-20,5.138251155695734e-15,2.472480882936062e-14,5.1963085490709335e-18,1.226941467241986e-24,0.0,1.9659385978624063e-17,2.2685199412678116e-32
0.032,0.0701097951484497,298.00000002233145,1.2715724543998514,0.6288960804104489,0.0,0.132164600851732,0.0,0.04789294107274748,0.1910463571647093,1.590966022984067e-12,0.0,2.276451387849097e-32,0.0,0.0,4.628031087414482e-24,2.0497856555766298e-08,4.8446212873856275e-59,4.1911837977219166e-18,0.0,2.365423653239635e-14,4.942615868123393e-13,2.1331489020688952e-14,7.031931139461126e-28,9.104299061151873e-30,0.0,0.0,9.232928312732358e-35,3.826444943686221e-46,7.974328508483407e-15,2.5222590855274737e-29,9.402535241737374e-37,2.428835994262937e-15,7.966520154021747e-29,2.0940183028581712e-15,0.0,7.240189607369988e-16,0.0,0.0,9.45257179924378e-31,0.0,0.0,0.0,0.0,2.3204345527351047e-13,3.643431975781839e-15,3.693873636627994e-15,9.441667206920483e-15,0.0,5.595952694648254e-29,0.0,3.591205841479892e-15,4.58155817232234e-15,1.5703771902297437e-21,0.0,0.0,1.7519492548055094e-14,0.0,0.0,0.0,1.404009947012343e-46,0.0,4.0428176339629786e-52,6.514189316339428e-29,4.860123393763335e-30,0.0,0.0,0.0,0.0,5.6254215825518644e-18,6.536909326497659e-28,2.6753658458888966e-14,4.514463021265568e-16,4.0807226079612124e-40,2.625254419475124e-19,0.0,5.244282148967096e-32,3.0278219581216016e-25,2.4672516539852415e-29,0.0,0.0,0.0,0.0,0.0,0.0,3.88740882926271e-30,2.517368089232506e-20,6.086451744358856e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0630756879187042e-15,0.0,0.0,0.0,0.0,1.2320837950655745e-16,0.0,1.0612518810040976e-15,3.1018423197247205e-21,4.133631970599467e-15,0.0,0.0,4.2178515741545943e-29,0.0,0.0,0.0,0.0,3.5385357982917447e-15,4.5516310961215297e-69,1.647217013500782e-19,3.6025136965467035e-39,5.8283064231357395e-15,0.0,3.375522564171855e-35,1.6564821888928613e-32,5.8222846202030516e-15,0.0,0.0,1.10288150156456e-31,8.839387542156294e-15,0.0,0.0,1.636651988317131e-23,0.0,0.0,0.0,0.0,0.0,7.08100040005444e-20,5.138252361049157e-15,2.4724809466884723e-14,8.444600411300116e-18,1.109773447607579e-24,0.0,3.6501420973672685e-17,3.4802815287199232e-37
0.036000000000000004,0.07010984513278264,298.00000021965513,1.2715715478422611,0.6288960266903032,0.0,0.13216461490261194,0.0,0.04789293723984605,0.19104634981824803,1.582880051247628e-11,0.0,2.3376309736170422e-39,0.0,0.0,1.9020284770909487e-24,7.132558694182065e-08,3.484459884270398e-59,4.191175083105697e-18,0.0,2.511165570852876e-14,4.872778560943834e-12,1.4427270998662418e-13,0.0,3.362804372871173e-36,0.0,0.0,9.083909741148232e-35,0.0,5.3018073406269214e-14,5.4773682280605055e-36,2.0359213210384516e-38,2.4317126263489196e-15,6.625284971046396e-29,2.1143577401676995e-15,0.0,9.570372486907577e-15,0.0,0.0,8.990088717844918e-31,0.0,0.0,0.0,0.0,2.338284723988668e-12,6.458197434476311e-15,4.3345818951009765e-15,1.0208549059329964e-14,0.0,3.191978709336668e-29,0.0,3.691321880176217e-15,5.505349383215045e-15,4.888578212910202e-24,0.0,0.0,1.7926557447636685e-14,7.480733058639293e-18,0.0,0.0,0.0,0.0,2.9191537762507904e-52,6.514186270427539e-29,4.8601211247807865e-30,0.0,0.0,0.0,0.0,5.625421508018599e-18,6.536905280794957e-28,1.8126177597374353e-14,4.514463498369272e-16,4.0809167956455755e-40,2.9993132882947906e-19,0.0,2.1552795335628697e-32,3.3630163356126157e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.112202231528844e-30,3.8019944476209525e-21,1.6113769607831505e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0630356548323174e-15,0.0,0.0,0.0,0.0,1.1797061599273746e-16,0.0,1.061257963767267e-15,3.1018426728989596e-21,4.134245812187393e-15,0.0,0.0,4.706665895199673e-29,0.0,0.0,0.0,0.0,3.5386906507690737e-15,4.5402540299904476e-69,9.832350593130896e-19,3.4387229478847474e-41,5.828379703175395e-15,0.0,3.180644934719122e-35,1.5638531551448139e-32,5.8307376021393626e-15,0.0,0.0,1.102927713056673e-31,8.839388950007754e-15,0.0,0.0,1.5670768057473137e-23,0.0,0.0,0.0,0.0,0.0,7.081399109952335e-20,5.1382753895444356e-15,2.4724810560059227e-14,9.145649746193392e-18,1.0804649464979698e-24,0.0,4.05423009650121e-17,3.586725387872696e-38
0.04,0.07011008686106128,298.0000031802934,1.2715671636739474,0.6288957674700756,0.0,0.13216468272133458,0.0,0.047892918571917215,0.1910463142442012,2.2907543908998108e-10,0.0,2.342433485386016e-46,0.0,0.0,1.1707070598082277e-24,3.1665398981260935e-07,2.1105728104838866e-59,4.1911162774117664e-18,0.0,2.6100820589453556e-14,7.150548698976513e-11,2.599463331481185e-12,2.113617711929226e-32,9.106450436770965e-37,0.0,0.0,9.929523451038857e-35,0.0,8.937818539431025e-13,1.189487593763922e-42,1.1899059973260738e-38,2.4903824665428806e-15,3.9632498048462505e-29,2.580660642856726e-15,0.0,1.811601931565838e-13,0.0,0.0,9.163736884783943e-31,0.0,0.0,0.0,0.0,3.391101474657501e-11,6.53592844636313e-14,1.894271334516093e-14,2.8573767782205736e-14,3.503201504798532e-14,1.9646837533418297e-29,0.0,6.691663675842721e-15,2.8815604035993464e-14,1.5222470733811174e-26,0.0,0.0,2.9740197419936033e-14,2.747072692531808e-16,0.0,0.0,4.370725228946183e-42,0.0,7.411788683968331e-52,6.51417369531445e-29,4.860111795514737e-30,0.0,0.0,0.0,0.0,5.625422587875825e-18,6.5368874301148175e-28,9.488796322047779e-15,4.514466124465031e-16,4.081103792904634e-40,3.373373295065939e-19,0.0,1.3265803817078373e-32,3.684526081631384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.787829154248181e-22,4.2654421596721085e-35,0.0,0.0,0.0,0.0,0.0,0.0,1.0629960762614365e-15,0.0,0.0,0.0,0.0,1.1295557356025339e-16,0.0,1.0612707224630273e-15,3.101844857481194e-21,4.1571532700680924e-15,0.0,0.0,5.161922574967478e-29,0.0,0.0,0.0,0.0,3.5448744238130376e-15,4.548297271342895e-69,3.267787194833172e-17,2.0089330549411303e-41,5.831093659795011e-15,0.0,1.0553835462137075e-35,5.73195572410436e-33,6.1011229487871645e-15,0.0,0.0,1.1037999833065199e-31,8.839412941787663e-15,0.0,0.0,1.5004648508858152e-23,0.0,0.0,0.0,0.0,0.0,7.099084985223917e-20,5.1390870894049024e-15,2.472479990728416e-14,9.746890058039545e-18,1.0512259377775718e-24,0.0,4.441819643264454e-17,1.526650192181516e-37
0.044,0.07011126068673919,298.00004759928675,1.2715458747033201,0.6288945170955027,0.0,0.13216501008133122,0.0,0.04789282619119046,0.19104614075869428,3.4228372166159824e-09,0.0,2.3047347210352037e-53,0.0,0.0,1.1035537270421076e-24,1.5007817702471456e-06,1.06619466989219e-59,4.1908364096749256e-18,0.0,2.907794936901336e-14,1.0855371078456256e-09,5.16310904316981e-11,1.1672856421183389e-30,1.0082430551131723e-36,0.0,4.996588120350145e-16,2.4881816254138784e-34,0.0,1.6587181714514166e-11,1.9806244336511913e-46,6.652348404850717e-39,3.6869797888400824e-15,2.584363445802963e-29,1.3360201826783687e-14,0.0,3.5094585262163435e-12,2.6569284640700505e-14,0.0,1.6958466570002667e-30,0.0,0.0,0.0,0.0,5.071927529867253e-10,1.2979186350861486e-12,3.5201032745268277e-13,4.683858701045702e-13,8.300216134706465e-13,1.8518472734092054e-29,0.0,9.652270854836914e-14,6.170136626401254e-13,0.0,0.0,0.0,3.7259330693638595e-13,8.795528015009953e-15,0.0,0.0,0.0,0.0,2.067948443176046e-51,6.5141449031669e-29,4.8600911064619936e-30,0.0,0.0,0.0,0.0,5.625449396567685e-18,6.5368264969449685e-28,1.4944064334759734e-15,4.514489543560128e-16,4.081394248893498e-40,3.7475360391506706e-19,0.0,1.2504697019361852e-32,3.992573436601612e-25,0.0,0.0,0.0,0.0,1.4623640380406567e-15,0.0,0.0,0.0,9.435278356414379e-23,1.128941505556075e-39,0.0,0.0,0.0,0.0,0.0,0.0,1.0629586952895227e-15,0.0,0.0,0.0,0.0,1.0815392053986492e-16,0.0,1.0616051688658418e-15,3.1018666390124857e-21,5.012466276209603e-15,0.0,0.0,6.701549609874618e-29,0.0,0.0,0.0,0.0,3.792262203657181e-15,4.863208659943528e-69,1.28095767430362e-15,1.1246539288627461e-41,5.932271632796595e-15,0.0,0.0,0.0,1.4750356354610053e-14,0.0,0.0,1.1203005693944934e-31,8.840101638174253e-15,0.0,0.0,1.4367137495836774e-23,0.0,0.0,0.0,0.0,0.0,7.884767605236235e-20,5.168156034652238e-15,2.4724644293297548e-14,1.0257223345834307e-17,1.022146395884314e-24,2.4186388667988806e-14,4.813160862732123e-17,8.427081653909583e-37
0.048,0.0701170329075062,298.0007139190829,1.271441197762137,0.6288884904416538,0.0,0.13216659098515532,0.0,0.04789234940204042,0.19104527584908018,5.125702833788686e-08,0.0,5.065907636500515e-56,0.0,0.0,1.0035236493456369e-23,7.216442713673405e-06,4.4458352335338427e-60,4.189594739340789e-18,0.0,8.390616645957161e-14,1.6517907741307313e-08,1.030858336936155e-09,3.841877403658069e-30,3.70461323843128e-35,0.0,2.4526934617285864e-14,6.334363542530069e-33,0.0,3.0952597567015e-10,3.6872092748370874e-45,4.797935919718495e-39,2.80930775322267e-14,4.000976492962503e-29,2.6265519775621773e-13,0.0,6.807035235593491e-11,7.696867712027724e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.602063284044451e-09,2.709131908439365e-11,7.946277468740501e-12,1.1001425592825546e-11,1.584434029886427e-11,1.6840600513548455e-28,0.0,2.786113001430147e-12,1.5459808622241265e-11,0.0,0.0,0.0,1.0323145248413683e-11,2.8050035896386955e-13,6.213058397340397e-15,0.0,6.280259433635568e-41,0.0,9.512206946682456e-51,6.514484514878188e-29,4.8603563701801295e-30,0.0,0.0,0.0,0.0,5.625902727849653e-18,6.536910748245221e-28,0.0,4.515063024801113e-16,4.083250623635821e-40,4.1286992856956596e-19,0.0,1.1370648962176337e-31,4.287816347589667e-25,0.0,0.0,4.099262977860713e-15,0.0,3.0719029052041875e-13,0.0,3.7962333172201307e-13,0.0,6.519552409902009e-23,3.028857813593079e-44,0.0,0.0,0.0,0.0,0.0,0.0,1.0629319928886167e-15,0.0,5.805991260469867e-20,0.0,0.0,1.0355476358299955e-16,0.0,1.0740680700613121e-15,3.102345846252403e-21,3.695111250275023e-14,0.0,4.861304778517301e-18,4.531932145961034e-28,0.0,0.0,4.507643693751086e-17,0.0,1.3691757308080754e-14,1.7527788867150308e-68,5.0461203809937815e-14,8.179265093564374e-42,9.707417338732129e-15,0.0,0.0,0.0,2.914380349666169e-13,2.7159277181907914e-17,1.020311170445072e-20,1.4330637629083897e-31,8.862448349196248e-15,0.0,9.715595564771882e-15,1.3758400842317452e-23,0.0,0.0,0.0,0.0,0.0,4.279631652243639e-19,6.211481658281299e-15,2.472159625353808e-14,1.0685827513807322e-17,9.933789855964848e-25,8.489888037074676e-13,5.1687609037575305e-17,1.628308434506576e-35
0.049,0.07012217708942221,298.0023378216788,1.2713479245728556,0.6288833941455253,0.0,0.13216793419734452,9.526938631455779e-19,0.04789187957341267,0.1910444755310626,1.6768433908440836e-07,0.0,3.41694515736812e-54,0.0,5.685808971990615e-26,3.8419577123675406e-23,1.2063253511997378e-05,3.596152075371424e-60,4.188630273793526e-18,3.088495198471869e-14,2.733944076997854e-13,5.46621625330978e-08,4.1783531079396934e-09,0.0,4.683412784579378e-34,3.2100038305531025e-20,1.0200993242761624e-13,1.7120733915722542e-31,6.968273854369086e-41,1.1913809417599553e-09,1.4197914005113615e-44,6.395182990709088e-38,1.0816112178142244e-13,4.683694644426293e-28,1.1868760879309862e-12,1.1747845900369634e-30,2.697985044346459e-10,3.273906446013938e-12,8.406114461901593e-30,3.5445630449715178e-28,0.0,1.5991601125402483e-30,3.5216582749183014e-16,0.0,2.4885695797747462e-08,1.1384840516723292e-10,3.571382721527221e-11,5.1403509724217856e-11,6.155861840620173e-11,6.45063706410137e-28,0.0,1.5620592978904067e-11,7.537406200115527e-11,1.3184653585417894e-26,0.0,0.0,5.637943229299982e-11,1.6596896425989319e-12,3.964843249779233e-14,3.6802626778846206e-30,0.0,5.477508572620467e-20,2.4550608891652876e-49,6.515894081958349e-29,4.8614369985762825e-30,0.0,0.0,0.0,0.0,5.627046208453893e-18,6.537868639512327e-28,5.723193388504204e-15,4.51864956115782e-16,4.0864023133094655e-40,4.2988372238629717e-19,0.0,4.3531472287440325e-31,4.361387665677296e-25,1.319795155245492e-34,0.0,2.1467619988183648e-14,0.0,1.874142462228616e-12,9.220843484814529e-26,2.0545726015124283e-12,0.0,3.521399545852534e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629335725158672e-15,0.0,2.2553841162946466e-18,0.0,0.0,1.0241895212646088e-16,0.0,1.1487632090521769e-15,3.1050174677125703e-21,2.2629383920504377e-13,8.07638260358746e-18,4.7177635556022986e-17,0.0,0.0,0.0,1.5029546967459583e-15,0.0,7.651737934983276e-14,9.81153953273788e-68,3.577953826271477e-13,1.0950507554249754e-40,3.207237646097259e-14,0.0,0.0,0.0,1.7003627056320743e-12,5.095592602914921e-16,3.0270532300022547e-19,2.391556365027867e-31,8.980075103279909e-15,0.0,7.953449070892773e-14,1.36110055232101e-23,2.0085865828709678e-16,0.0,0.0,0.0,0.0,2.884590500310905e-18,1.2161936421065125e-14,2.4713384634040748e-14,1.0787763546270118e-17,9.863378345697156e-25,4.359901266796956e-12,5.25664586065665e-17,4.54006721859991e-35
0.05,0.07013321694880029,298.0096420373771,1.271147798434154,0.628873456183788,0.0,0.1321705755164361,6.553300389987638e-18,0.04789072773618059,0.19104263840723842,6.909662805969135e-07,0.0,5.071280444960109e-52,0.0,7.06163525260682e-25,1.9428059518810072e-22,2.1547888281797363e-05,3.1846264032220404e-60,4.186867060105188e-18,2.1035618511807036e-13,1.4369466597719288e-12,2.2840447119573203e-07,2.225433443967878e-08,8.87389298018274e-29,1.1386627020095097e-32,2.2083981635780882e-19,5.482978777521754e-13,5.093738274623524e-30,2.4095228596936416e-39,5.968175383957327e-09,7.126836844488535e-44,3.031460375396872e-36,5.764952463645393e-13,1.9023172589677687e-26,7.223796358825551e-12,4.208228640966846e-29,1.3993847729321633e-09,1.827914155850545e-11,3.251894509172732e-28,1.4617419904209329e-26,0.0,5.689167078090696e-29,7.204111988661226e-15,6.787956662119944e-26,1.026250129654128e-07,6.328136768467244e-10,2.1482475852238788e-10,3.236065113981105e-10,3.116930270518891e-10,3.271724575645393e-27,3.589851729741788e-15,1.213155416797193e-10,4.982911494905355e-10,5.38364898972571e-25,0.0,0.0,4.2509668525506805e-10,1.3688780447629483e-11,3.465403811794092e-13,4.3942967582135396e-29,5.849519863579683e-40,3.767134607949987e-19,2.1178729319394958e-47,6.523027662427937e-29,4.866889742262662e-30,5.028448331247868e-24,0.0,0.0,0.0,5.632244197026897e-18,6.543199941612331e-28,5.252736747833495e-14,4.559535912096302e-16,4.101174315570813e-40,5.766893252948922e-19,0.0,2.2014713977605507e-30,4.436583169200603e-25,1.8614967741719937e-32,0.0,1.42005144945733e-13,1.2497794196794983e-15,1.5664396902679615e-11,1.1020087020837161e-24,1.2511614596440608e-11,0.0,5.6254523484333146e-21,0.0,0.0,0.0,0.0,0.0,7.212764061164085e-18,0.0,1.0629486375613224e-15,0.0,3.644212613883749e-17,0.0,4.502564183726047e-28,1.012960052514622e-16,0.0,1.9118074061388216e-15,3.1340515142584593e-21,2.1359148258276874e-12,1.6845986259598241e-16,5.244509248659821e-16,0.0,0.0,0.0,1.890610843428836e-14,0.0,7.521687877629713e-13,9.684925456510626e-67,3.614928921199761e-12,5.189619649033378e-39,2.574920486308919e-13,0.0,8.039111000967785e-32,1.8606930986697157e-28,1.402501327490324e-11,5.944824488459609e-15,3.735554610283367e-18,7.69157181535342e-31,1.0044077416464834e-14,0.0,7.716906353019285e-13,1.3474940657715248e-23,1.1652165394863502e-14,0.0,0.0,0.0,0.0,3.201772589390401e-17,7.003551906062096e-14,2.466518260750718e-14,1.0885074392598347e-17,9.796948013556327e-25,3.037878964109057e-11,5.3436111274664097e-17,1.506906159629683e-34
0.051000000000000004,0.07015920010965827,298.04247571515424,1.270677034715849,0.6288540918926386,0.0,0.13217581145514776,3.4360665039442733e-17,0.04788750892657973,0.19103778058040763,3.0428333600328126e-06,0.0,8.520942892639709e-50,2.3731541626297317e-15,7.057610767262185e-24,1.0492406960854423e-21,4.010888338293438e-05,3.2102521131805515e-60,4.183689536984207e-18,1.0378089179112718e-12,8.58195130020888e-12,1.0197833857349463e-06,1.2606317116609071e-07,6.700572427854637e-27,3.273538870040688e-31,1.1582360713660267e-18,3.118795972020582e-12,1.566965641967015e-28,6.766569063428178e-38,3.1842813586512624e-08,3.8379208617429975e-43,8.249788216069997e-35,3.315832447565191e-12,5.120951552656508e-25,4.6655603079242906e-11,1.219888745388886e-27,7.724504135385639e-09,1.0818939517824104e-10,1.0092729511101532e-26,4.941117974293159e-25,2.0614596927973217e-26,1.6522419094633587e-27,5.2333718429038054e-14,6.507625106432465e-25,4.522843583465184e-07,3.737134214453674e-09,1.370136693034611e-09,2.15749724737621e-09,1.6803439818855418e-09,1.7985962935135248e-26,3.4428209642905645e-14,9.91716955602922e-10,3.4834815912977627e-09,1.824771872752697e-23,7.703306623064948e-15,2.336902916987069e-15,3.376899129978621e-09,1.1860177310434402e-10,3.1633146551371867e-12,4.294587364168839e-28,3.3948258297875184e-39,1.9736462444712127e-18,1.1138847754600769e-45,6.556738556974636e-29,4.892631204502303e-30,6.866709012727652e-23,6.417568686729617e-20,2.4863103891687603e-14,6.285167946215331e-21,5.655766866497599e-18,6.5692226267106825e-28,4.394760883604342e-13,5.029833676081332e-16,4.188644838777534e-40,3.053215923452442e-18,0.0,1.1896817164265855e-29,4.522053736605977e-25,5.534044312068844e-31,0.0,9.785242345957616e-13,2.61530305763677e-14,1.37024803257972e-10,6.126660086233218e-24,7.779379735740181e-11,2.905758467361242e-23,1.2302898187363201e-19,6.518989104308103e-47,2.7542870291843484e-32,0.0,0.0,0.0,2.315126457254882e-16,0.0,1.0630173835510005e-15,0.0,5.754529024926056e-16,0.0,2.3462947839656903e-26,1.0018450720130949e-16,2.694531332346775e-28,9.708491703329558e-15,3.4619505046490464e-21,2.1394838527578064e-11,2.3204284503505718e-15,5.907312092097294e-15,3.38991033539338e-25,0.0,0.0,2.2664578491138241e-13,0.0,8.01816223847699e-12,1.049605781929185e-65,3.813257209192581e-11,1.410829528207529e-37,2.5294660884235644e-12,3.672062147251619e-14,6.1150570867282874e-30,5.212004540916324e-27,1.2183260740506194e-10,6.718265272762931e-14,4.4022586146643063e-17,3.7258333334865124e-30,1.9672092159488435e-14,0.0,7.633228696131635e-12,1.338101099021306e-23,1.2769454938510598e-13,0.0,0.0,0.0,9.453886612649104e-14,3.7749579269042436e-16,6.328952621448482e-13,2.4399926876201448e-14,1.0978670673007535e-17,9.745896167097061e-25,2.2319774341025634e-10,5.4298035293848886e-17,9.515577344550282e-34
