grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.0884360319480811,298.0,1.2715728193155689,0.628896102050844,0.0,0.1321645951920689,6.3679597602235035e-15,0.047892942611279625,0.19104636012059456,1.663489161396512e-13,0.0,4.0221380600782704e-16,0.0,0.0,4.914790030651662e-14,2.4636495079461397e-11,0.0,2.344059196115993e-19,2.6844548049437726e-18,4.989591493616483e-15,0.0,0.0,8.735747911279541e-24,0.0,1.063534010009246e-13,1.7510014457408527e-16,0.0,1.989002627581071e-44,1.0951172662681093e-15,0.0,0.0,7.99150803694651e-16,0.0,1.3085071375115866e-14,1.5643964717542196e-14,8.498272123316692e-18,0.0,0.0,0.0,0.0,2.026893131021187e-23,0.0,0.0,0.0,0.0,0.0,0.0,4.4776049495936987e-17,3.815475972481128e-16,2.3576854612929307e-18,5.447159924887545e-16,0.0,6.105206938016906e-14,2.2763886707942354e-16,1.0169992797982572e-13,3.9945589843199147e-16,0.0,0.0,0.0,2.570167414549675e-31,2.5041709147071707e-21,0.0,2.0444338553308096e-31,1.507456400817574e-32,9.742003676794963e-16,3.095210211044054e-21,1.217419768846507e-15,3.9577329822112393e-22,0.0,2.5333590454262547e-30,1.6929717674813766e-15,0.0,1.784730579821974e-42,0.0,1.0335898664423924e-15,3.0669445948086433e-29,0.0,0.0,0.0,2.857123590697401e-18,1.2484329637347301e-14,0.0,3.763491638124227e-15,0.0,1.9942494567422742e-20,1.4979638543460365e-14,0.0,3.0728066840781217e-31,1.5021793196155513e-34,3.458739140780567e-18,0.0,0.0,0.0,0.0,4.0481553888611037e-19,0.0,9.182403825693187e-18,0.0,0.0,9.908240418119394e-15,0.0,0.0,1.2113387021983957e-18,4.0314981408557445e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.116843208108218e-67,6.726756730476642e-21,0.0,0.0,0.0,5.226460822336287e-36,2.094440053367559e-33,0.0,6.6659029105205334e-21,0.0,0.0,0.0,0.0,1.6664917114231137e-16,2.2563413971572837e-31,0.0,0.0,0.0,0.0,0.0,6.937593079709462e-19,1.1287122394071708e-17,1.0940816792324724e-15,2.632526195517917e-19,1.6160332906021368e-16,0.0
0.016,0.08843603253815968,298.0000000020225,1.2715728108311442,0.6288961015480174,0.0,0.13216459532295788,8.845913185991518e-18,0.04789294257555058,0.1910463600516508,2.0394267106786796e-13,0.0,1.0986414894713355e-23,0.0,0.0,6.726402781929112e-19,5.003120412880968e-10,0.0,2.344058499935373e-19,2.9279139237786014e-16,5.0602719287538145e-15,0.0,0.0,8.550354967926846e-22,0.0,1.775527718670768e-18,1.6899945982295074e-14,0.0,1.6086730755700726e-42,1.1126147872845953e-15,0.0,0.0,7.991521882702874e-16,0.0,1.394709676979465e-14,1.759090294779588e-21,8.767030956880257e-16,0.0,0.0,0.0,0.0,2.2809904019269384e-21,0.0,0.0,0.0,0.0,0.0,0.0,4.680848520107428e-17,1.1698699710337185e-22,3.6158992804510213e-16,7.964235981517121e-14,0.0,5.768523069609141e-17,3.224570512464784e-14,2.7976404509992376e-14,3.996870371085399e-16,0.0,0.0,0.0,1.824280469145599e-38,5.058146388778131e-19,0.0,6.514190575349865e-29,4.860124332631591e-30,3.040865206644972e-22,7.69305233386126e-19,2.9857133360132453e-13,7.53005377400272e-20,5.625418417412626e-18,6.536807184861688e-28,3.973197195345602e-13,0.0,3.7625877888017065e-40,1.1059433151633187e-19,1.8478585931018654e-22,7.622017357449298e-27,0.0,0.0,0.0,7.730337147921779e-16,1.2484332377714307e-14,0.0,3.993408712401452e-13,0.0,3.7992400913886225e-18,1.116645472253148e-19,0.0,8.568159419310023e-29,1.1013836868401241e-31,1.1603303401448384e-15,0.0,0.0,0.0,0.0,7.55150820081453e-17,0.0,8.230299498409936e-24,0.0,0.0,1.6424153312001387e-14,0.0,0.0,3.2416074534063683e-16,4.0340944900618775e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4926642353750142e-64,1.3348956517893394e-18,0.0,0.0,0.0,9.527609451404664e-34,4.466262652809183e-31,0.0,4.973553087671601e-18,0.0,0.0,0.0,0.0,1.666492003171551e-16,4.349992578774129e-29,0.0,0.0,0.0,0.0,0.0,6.9375488400360375e-19,1.1287122660974862e-17,1.0392508728997345e-15,5.509864504602754e-17,1.616176898186024e-16,0.0
0.032,0.08843604451251033,298.00000001122373,1.271572638658834,0.6288960913373133,0.0,0.13216459799336133,0.0,0.04789294184968021,0.1910463586570094,8.817227463222613e-13,0.0,3.0032090114160734e-31,0.0,0.0,1.3622270892352767e-23,1.0160174698176167e-08,3.5573059533197693e-75,2.3440549061133466e-19,0.0,5.394816077737565e-15,1.7147656375171695e-13,1.287096461404411e-15,2.2738146885453964e-27,0.0,0.0,1.6900080261728733e-14,0.0,1.8285085266500665e-46,2.650333459655712e-15,0.0,0.0,7.992890193912172e-16,0.0,1.3948779803954637e-14,1.9850245438565725e-28,1.2492792410545753e-15,0.0,0.0,0.0,0.0,5.866727786426105e-27,0.0,9.140514048825167e-27,9.764969877717819e-14,0.0,0.0,0.0,2.7384525522581407e-16,2.61073671328074e-28,4.81800921408419e-16,7.972006048757183e-14,0.0,5.466661844659964e-20,3.2216964127074433e-14,2.7971896465185545e-14,4.0829291654491475e-16,1.8670335209318265e-19,0.0,0.0,4.888933413819668e-46,0.0,0.0,6.514189966510692e-29,4.860123878647126e-30,1.0284534364964628e-24,7.691812015582613e-19,2.985282210628754e-13,7.528839317717131e-20,5.625421618510407e-18,6.536910173229296e-28,3.9687854944677757e-13,0.0,4.005925301020929e-40,2.2921201549687803e-19,1.807577029546949e-28,1.543634787714388e-31,0.0,0.0,0.0,7.730339455503539e-16,1.2484464919275327e-14,0.0,3.9922248366579664e-13,0.0,1.9755372308028816e-19,8.275091348436125e-25,0.0,3.683218197791742e-31,1.079570539901298e-37,1.1603306869840437e-15,0.0,0.0,0.0,0.0,9.178324987242991e-18,0.0,7.273292382508168e-28,0.0,0.0,1.642428613954156e-14,0.0,0.0,1.1023718830061565e-16,4.036590069525303e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6778185717149442e-18,0.0,0.0,0.0,9.542733276888096e-34,4.6562993602299354e-31,0.0,4.9743109729256164e-18,0.0,0.0,0.0,0.0,1.66654491982192e-16,5.231937754365305e-29,0.0,0.0,0.0,0.0,0.0,6.937549540677168e-19,1.1287426953209872e-17,1.0264940737630628e-15,6.785681758738491e-17,1.6348999873671893e-16,1.4769420387369139e-49
0.04,0.08843613725071005,298.00000025962174,1.2715713052307887,0.6288960123116092,0.0,0.13216461866300744,0.0,0.04789293621341154,0.19104634785189473,1.914518088406995e-11,0.0,1.6792630028983678e-38,0.0,0.0,1.0609267037730079e-23,8.493117606122832e-08,2.7497836504443717e-75,2.3440367881187355e-19,0.0,1.8523021055708125e-14,5.471606117582986e-12,1.5774779643058931e-13,1.8585273046312485e-27,7.622976890429507e-36,0.0,1.690523755333517e-14,0.0,0.0,5.481674290364114e-14,0.0,4.814886387428531e-38,8.043787367806852e-16,7.800731836603182e-30,1.3967686699266152e-14,2.682044740139127e-34,1.4404192676708295e-14,0.0,0.0,0.0,0.0,0.0,0.0,9.614121019956424e-27,2.7431796255284527e-12,3.611869118575489e-15,7.269439926209752e-16,0.0,8.086122388236898e-15,1.7804448446747894e-28,5.066819755370905e-16,7.982356764214583e-14,6.412573869963538e-16,1.0475244888305345e-22,3.148222311476013e-14,2.782882969408092e-14,8.584005792505367e-16,1.2401652362689672e-17,0.0,0.0,6.178614494572437e-41,0.0,0.0,6.514185441418176e-29,4.860120506983929e-30,1.0267764529026934e-24,7.652464072863142e-19,2.9700112900097255e-13,7.490323488723448e-20,5.625421478835199e-18,6.536904186684353e-28,3.8417280654211226e-13,0.0,4.006928815872063e-40,2.8852080619685677e-19,1.4769167179498588e-28,1.2021866404314553e-31,4.204415018964945e-42,0.0,0.0,7.730319854036127e-16,1.2492345537411283e-14,0.0,3.9647655992218737e-13,4.323533092765991e-28,1.9964519680506437e-20,1.2241378189656691e-29,0.0,4.450988034326996e-31,8.829428261117613e-38,1.160330943176015e-15,0.0,0.0,0.0,0.0,1.994974326698871e-18,0.0,7.028938187953676e-28,0.0,0.0,1.6424340467170514e-14,0.0,0.0,4.660288898201734e-17,4.037898836446361e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285583437830004e-18,7.976092198027413e-41,0.0,0.0,1.126114762664477e-33,5.464823543484427e-31,0.0,4.975269177628983e-18,0.0,0.0,0.0,0.0,1.6701397838465995e-16,5.682286435527396e-29,0.0,0.0,0.0,0.0,0.0,6.937594717457712e-19,1.1307686546550154e-17,1.0241062218647823e-15,7.026455931440286e-17,2.5526312868425836e-16,2.3526811675167623e-49
0.044,0.08843652005652457,298.0000036740295,1.271565801119548,0.6288956868099085,0.0,0.13216470382436823,0.0,0.04789291277555758,0.1910463031934887,2.6978205985339583e-10,0.0,1.9212589676761583e-45,0.0,0.0,1.2209602239741524e-23,3.930025466139917e-07,1.5089563219297147e-75,2.343976725128803e-19,0.0,2.6102928652199564e-14,7.941338434727595e-11,3.0439514128950686e-12,1.8440660809370125e-27,9.42375647487803e-36,0.0,1.7000775834557736e-14,0.0,0.0,9.527209875656932e-13,0.0,7.35096539154819e-38,9.00313602562932e-16,9.912114021045797e-29,1.4371593647126273e-14,0.0,2.499301124096204e-13,2.6375194242558486e-15,0.0,0.0,0.0,0.0,0.0,9.748601760969105e-27,3.908014243039228e-11,8.342646965304158e-14,1.8471799647128722e-14,2.2123935939737845e-14,1.4418435461189215e-13,2.0490176683580304e-28,5.138019273990509e-16,8.26919644198775e-14,2.3293966282697093e-14,4.0542929966190063e-25,3.0917482857842766e-14,2.7719103106303745e-14,1.3013537468213412e-14,3.748468852215684e-16,6.301296037742454e-19,0.0,1.782490816972544e-41,0.0,1.6645312650794786e-51,6.51416932883421e-29,4.860108546565603e-30,1.017618307036359e-24,7.622262310955717e-19,2.958289506380961e-13,7.460755455260639e-20,5.625422617255326e-18,6.536881516913783e-28,3.743912533887828e-13,0.0,4.007542142265822e-40,3.1817530469066385e-19,1.4769240656443327e-28,1.3835233014580931e-31,1.5718392289140928e-40,0.0,0.0,7.73030620843827e-16,1.2728859704087088e-14,0.0,3.9555127221236003e-13,1.014867511083407e-26,3.975848032272132e-21,3.6080313480241572e-34,0.0,4.819541127886684e-31,8.831670138025815e-38,1.1603318038731478e-15,0.0,0.0,0.0,0.0,7.147542735852618e-19,0.0,6.997346639788797e-28,0.0,0.0,1.642439116394163e-14,0.0,0.0,2.6502549593967846e-17,4.040917857121099e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.482570060298534e-17,1.2281049583328829e-40,0.0,0.0,4.1173997891556925e-33,1.8841902414955727e-30,0.0,4.9988832539304745e-18,0.0,0.0,0.0,0.0,1.793181646121476e-16,6.423671860513106e-29,0.0,0.0,0.0,0.0,0.0,6.939425250271914e-19,1.1986828935693638e-17,1.0241548995942938e-15,7.097134004250038e-17,2.527388440563443e-15,2.377828992552658e-48
0.048,0.08843876363577564,298.00006739724995,1.2715335431315138,0.6288937915355375,0.0,0.1321652000823902,0.0,0.04789277264865291,0.19104604034941566,4.939237733078115e-09,0.0,2.2933046926579344e-52,0.0,0.0,1.4783208196065473e-23,2.1881362483308304e-06,0.0,2.3436730997530547e-19,0.0,3.678750789968538e-14,1.4794885078406099e-09,7.49953147170588e-11,1.926262054040363e-27,1.4521189129796162e-35,0.0,1.9390624047361954e-14,0.0,0.0,2.1858963548511696e-11,2.5919346373182705e-46,1.0232925194266213e-37,3.343335027004045e-15,2.244236540870474e-28,2.604829622696605e-14,0.0,5.950994545524865e-12,7.781495752778054e-14,0.0,0.0,0.0,0.0,0.0,9.99148533852492e-27,7.166634673512712e-10,2.1693372309199e-12,5.241747819473336e-13,6.864433967048878e-13,3.3507961169519503e-12,2.48089639028921e-28,5.267960253608082e-16,1.9025741572581356e-13,7.383917244231394e-13,1.3325939595891573e-27,3.014303400619404e-14,2.7572439205015166e-14,4.548071690025317e-13,1.4853271115959315e-14,1.2354161323028196e-16,0.0,0.0,0.0,2.7447901998423924e-50,6.514121852093552e-29,4.8600742615773854e-30,9.496657678188833e-25,7.58175901877192e-19,2.9425625583342556e-13,7.421079897646745e-20,5.625460665766607e-18,6.536786116657704e-28,3.6128959688843405e-13,0.0,4.008314461879501e-40,3.478378219726547e-19,1.4769782838833542e-28,1.675116747105963e-31,4.425824023981027e-39,0.0,0.0,7.733717905848395e-16,2.2273607053024535e-14,0.0,4.2636180309685354e-13,2.3476914252659493e-25,1.1227742272650614e-21,1.0629947087549032e-38,0.0,5.1774139191442916e-31,8.834152593361543e-38,1.1603367386177047e-15,0.0,0.0,0.0,0.0,2.8379644180264006e-19,0.0,7.650105945854992e-28,1.9168920232469254e-21,0.0,1.6425012929360303e-14,0.0,0.0,1.4858747552309055e-17,4.168028396478599e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4727472538583948e-15,1.720206955743481e-40,8.621349074104363e-17,0.0,7.245445025880356e-32,3.2147300729015947e-29,5.065691434747132e-15,6.236723400243779e-18,0.0,0.0,0.0,0.0,7.44961942757013e-16,3.3669661295399304e-28,0.0,0.0,0.0,0.0,0.0,7.041285234872312e-19,4.256571338383922e-17,1.0606019471937231e-15,7.380209887244786e-17,7.829027835755171e-14,7.3744437732453e-47
0.049,0.08844105459557727,298.00025918205887,1.2715006055934945,0.6288918914288734,0.0,0.13216569862073207,0.0,0.047892622567000366,0.1910457684984772,1.8969781124513453e-08,4.6882426402647366e-42,0.0,0.0,0.0,2.2428019273041737e-23,3.9908739766479885e-06,0.0,2.343408965068559e-19,0.0,5.1126561772315614e-14,5.752982880529637e-09,3.6200791092031274e-10,2.0263165840196873e-27,3.949406236717888e-35,0.0,2.895542299218422e-14,0.0,0.0,9.987668884630577e-11,1.1880626311379431e-45,1.2259118955731954e-37,1.3293113524129665e-14,3.0765457338724558e-28,7.988886008228195e-14,0.0,2.8047745790179576e-11,3.9245105361204713e-13,0.0,0.0,0.0,0.0,4.5864784547584765e-18,1.1089540768802266e-26,2.7544227668618763e-09,1.088274594218698e-11,2.8234334622041167e-12,3.857179216107074e-12,1.5456283709652617e-11,3.7636721321563892e-28,5.84898898552626e-16,8.306746020481563e-13,4.332640797329347e-12,0.0,2.9908135289759443e-14,2.753418005235959e-14,3.005223496466751e-12,1.0659236567663473e-13,9.467395053914126e-16,0.0,1.6547707996094532e-40,0.0,7.591098878706081e-50,6.51420950257814e-29,4.860143076861504e-30,8.828084183945715e-25,7.57104548627554e-19,2.938382318910898e-13,7.410578335510331e-20,5.6255904690330644e-18,6.536797301638337e-28,3.5791169532538674e-13,0.0,4.00875128134146e-40,3.5535704056878276e-19,1.4770640219466293e-28,2.5413245655868833e-31,3.064194634755083e-38,0.0,0.0,7.774919203562158e-16,8.335511064659033e-14,0.0,5.732648663233386e-13,1.0703394260968075e-24,8.892209901420413e-22,1.2977046957913139e-42,0.0,5.276185410740263e-31,8.835332456544758e-38,1.160341735704171e-15,0.0,0.0,0.0,0.0,7.867289634646913e-19,0.0,9.366296515352962e-28,1.824530806813744e-20,1.9236039018583363e-33,1.6429053566468406e-14,0.0,0.0,1.477506485614907e-17,5.224615763739615e-18,0.0,0.0,0.0,8.197323808872964e-18,0.0,1.4205764487569916e-15,7.38867947578014e-70,1.25144454513765e-14,2.066941934149898e-40,9.62203135544794e-16,0.0,3.2492811585341175e-31,1.2410631173516206e-28,7.332673014135271e-14,1.6563800433464293e-17,0.0,0.0,0.0,0.0,4.861064880933542e-15,2.5293777685297512e-27,0.0,0.0,0.0,0.0,6.54616786371926e-19,7.938485069700661e-19,2.605607521649442e-16,1.3635331707628442e-15,9.386693104463291e-17,4.801241808511739e-13,4.5098903545281315e-46
0.05,0.08844629300985214,298.0012976481574,1.2714252983800038,0.6288877096962573,0.0,0.13216680012379164,0.0,0.047892250486400466,0.19104512919386674,9.484284732270445e-08,3.037081371556721e-41,1.2244066928493924e-54,0.0,0.0,7.269245851748195e-23,7.969224126939128e-06,0.0,2.3428918121388427e-19,0.0,1.4570707555097925e-13,2.9188160366515624e-08,2.3660725126707053e-09,2.7532714477497522e-27,5.062418923635102e-34,0.0,9.59450359112431e-14,6.117689611263925e-32,0.0,6.125307605639945e-10,7.292057244113967e-45,2.0836468628718284e-37,8.410078502654539e-14,6.274422928948988e-28,5.094102015848425e-13,0.0,1.7834032950252045e-10,2.6882147853748594e-12,0.0,0.0,0.0,0.0,9.378406348674652e-16,2.2454539624570606e-26,1.3782652264508615e-08,7.434915890829389e-11,2.0929615578921716e-11,2.997387399147617e-11,9.584126299722861e-11,1.2198001930041946e-27,1.1851920156547235e-15,7.315635675650386e-12,3.539458417659194e-11,0.0,2.950636404012812e-14,2.749643042708589e-14,2.8093035337106826e-11,1.091838790418634e-12,1.0262175024822166e-14,0.0,0.0,0.0,3.7106113829356364e-49,6.515054521513428e-29,4.860792056377427e-30,8.305242491323717e-25,7.560146101709846e-19,2.934031998935444e-13,7.39995083209895e-20,5.626317892694583e-18,6.537336958753866e-28,3.554327543355965e-13,0.0,4.010318524023845e-40,3.651091734689904e-19,1.4774045820133138e-28,8.236631801660861e-31,6.084958248508694e-37,0.0,0.0,8.501814025960674e-16,7.454411283262576e-13,0.0,1.6970019346208626e-12,6.545522419109877e-24,1.5181073793877983e-21,4.0236194383782216e-46,0.0,5.716461451726827e-31,8.840425892663791e-38,1.1603528547067588e-15,0.0,0.0,0.0,0.0,1.1235479104213123e-17,0.0,2.3193527354144554e-27,2.346418995430643e-19,1.482969035064258e-30,1.647932782915279e-14,0.0,5.600772819082299e-14,5.213994730378088e-17,1.9977719941111796e-17,0.0,0.0,0.0,7.239891212573007e-16,0.0,3.172242400233569e-14,3.078152533418719e-68,1.5687375019900935e-13,3.535363282989631e-40,1.1870019650295129e-14,0.0,1.9602393107176573e-30,7.227221567516895e-28,8.086607578867811e-13,1.6063017041055746e-16,0.0,6.874989837882725e-32,0.0,1.735490248495477e-47,5.525513857808474e-14,3.160567726156999e-26,0.0,0.0,0.0,0.0,5.244005588799357e-16,2.112422218498208e-18,2.877914870454739e-15,5.530283651972257e-15,3.711193803542483e-16,4.131306824893421e-12,3.900795056726833e-45
0.051000000000000004,0.08845884363258606,298.00691913324715,1.2712449074496284,0.6288785263173562,0.0,0.13216924022224472,0.0,0.047891226223555176,0.19104349784035266,5.051549514490375e-07,2.9373135783558374e-41,8.396084099495613e-52,0.0,0.0,4.0636897778437634e-22,1.6749190081819352e-05,0.0,2.341883964011115e-19,0.0,8.407932196095497e-13,1.5770732918359894e-07,1.6359837819568066e-08,7.87215220350834e-27,1.6888398743219608e-32,0.0,5.65137847978917e-13,4.1810940699482444e-30,0.0,3.981282071118998e-09,4.747737177588945e-44,6.831871326053298e-37,5.880178035561129e-13,2.4779175225745975e-27,3.936070600904053e-12,0.0,1.2005959055050258e-09,1.9439900947820097e-11,0.0,0.0,2.216115319855863e-27,0.0,8.44751350328217e-15,1.408752207373772e-25,7.346868754116792e-08,5.366364594816843e-10,1.6351567441073324e-10,2.45096931471982e-10,6.296430656776952e-10,6.820856729823771e-27,7.444960547218073e-15,7.298484450910081e-11,3.0384233884292424e-10,0.0,2.829420135555384e-14,2.7473463532341587e-14,2.7488123240961444e-10,1.1673408484047263e-11,1.156793097832586e-13,0.0,1.9475632841852657e-40,0.0,3.343502482371415e-48,6.520448360443529e-29,4.8649166885190325e-30,2.401102159983812e-24,7.552179303093981e-19,2.9302909855985033e-13,7.392642348742617e-20,5.6303110802636674e-18,6.541316264405985e-28,3.6640607316174543e-13,0.0,4.018052786692624e-40,4.247856044344823e-19,1.478983299725878e-28,4.6046695051031115e-30,2.2101427864560968e-35,2.673636209511761e-32,0.0,2.1269558683471125e-15,7.922207189059355e-12,0.0,1.026021413762436e-11,4.2433676987983576e-23,7.996384503100458e-21,2.374834113476151e-46,0.0,6.916820610861548e-31,8.859402853998271e-38,1.1603776704487281e-15,2.460037701375274e-18,0.0,0.0,0.0,2.0150506762761925e-16,0.0,1.341885618388077e-26,3.102198556652779e-18,2.1843221393441145e-29,1.7112463216617526e-14,0.0,1.5682494287865812e-12,6.735708285974183e-16,2.2600737623496937e-16,1.6592190621637005e-25,0.0,0.0,1.1314881519764081e-14,0.0,4.3485683331959106e-13,4.9156185342689535e-67,2.046780068374872e-12,1.1661719090124451e-39,1.476968735603933e-13,0.0,1.2272074289227951e-29,4.432279519337303e-27,8.73012943312219e-12,2.170451992820655e-15,2.3153352358333994e-18,1.1818545392697255e-30,0.0,3.9708307531193046e-46,6.722499991618495e-13,4.173892840884903e-25,5.637673399507293e-16,0.0,0.0,0.0,7.71607840774894e-15,2.149173437437032e-17,3.4303800499058015e-14,6.28257731307721e-14,4.22183937938246e-15,3.730789513553874e-11,3.6627773684106474e-44
0.052000000000000005,0.08849190315950572,298.0373304490252,1.2707699855774153,0.6288584201749537,0.0,0.13217468621900905,2.825098063088869e-18,0.04788795579245395,0.1910386609031207,2.72409534101972e-06,0.0,2.4967934770926806e-49,0.0,5.216516817640147e-25,2.6257553125636825e-21,3.612702001149054e-05,0.0,2.3399435494368345e-19,7.717661876045632e-14,6.030147404515057e-12,8.625267959771117e-07,1.1407480007958416e-07,4.443348840392573e-26,7.118855800229095e-31,9.569508003548397e-20,3.8513610524045596e-12,1.89604864183652e-28,4.5812496252800664e-39,2.6118342516620945e-08,3.1411484618634464e-43,4.295570080288694e-36,4.174256236434435e-12,2.935322882021013e-26,3.1273475233071116e-11,1.0716445086218307e-28,8.153816983723467e-09,1.4167448261740097e-10,3.327706924587495e-27,2.6854892141057637e-26,9.204679708716668e-26,3.226170932267075e-28,6.887598271667141e-14,1.373132307757621e-24,3.965015084004703e-07,3.903946210802059e-09,1.2863819438589824e-09,2.017062460415835e-09,4.174434082041717e-09,4.4172786049650913e-26,7.262417302328359e-14,7.379731147071398e-10,2.623857460133115e-09,1.5259004729973829e-24,2.389697749303517e-14,2.7619613499697068e-14,2.7025171817832076e-09,1.2531942502143875e-10,1.3086090599444165e-12,3.1837926822490787e-29,4.904461451385012e-39,1.6236290489681112e-19,5.030491009658356e-47,6.551513610143895e-29,4.888640056912105e-30,3.533762179109259e-23,7.585939667117941e-19,2.9398701832073844e-13,7.4289380974024e-20,5.6520781014557994e-18,6.565224760692536e-28,5.700441799319564e-13,0.0,4.060937184607602e-40,1.6016759819385547e-18,1.4870154180070577e-28,2.976958984344015e-29,9.361458094528083e-34,1.203109797980722e-30,0.0,2.454136713952465e-14,8.571506968786831e-11,0.0,7.54801727322891e-11,2.791014178707958e-22,7.342124620813764e-20,2.0244429179729705e-46,0.0,2.3506422778710154e-30,9.01965377991876e-38,1.1604337426541583e-15,1.3404417798219652e-16,0.0,0.0,0.0,3.6499243773530174e-15,0.0,1.0386730784600727e-25,4.110052952654883e-17,3.0315109066977386e-28,2.5103196823603716e-14,0.0,2.041099262207545e-11,9.98971196491366e-15,3.1032375262572297e-15,2.566669044272766e-24,0.0,0.0,1.680159285045396e-13,0.0,5.7980719372885544e-12,7.175156572323259e-66,2.6803276596789733e-11,7.339151420797938e-39,1.8390293647276258e-12,3.8061058682759615e-14,6.983927877619234e-29,2.5304583659165293e-26,9.406429656537222e-11,3.020845051410812e-14,3.620447952666302e-17,8.644175625002017e-30,4.2308752226381094e-16,5.475557083434664e-45,8.226275085802762e-12,5.552504486312277e-24,7.108582779966529e-14,0.0,0.0,0.0,1.0646556247840177e-13,3.0630980428189753e-16,4.1162255632124616e-13,8.505509748103279e-13,5.78285937592667e-14,3.3876840357010554e-10,4.103709807063741e-43
