grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.024449437269268758,298.0,1.3107898496519137,0.6060121623791774,2.53027748759072e-15,0.16374280385227638,3.186222046781118e-13,0.04615024066756608,0.18409468719360197,1.5970300184415893e-10,0.0,9.070980511575768e-14,2.730645778883782e-18,0.0,9.481326645269705e-14,1.0566284970278765e-07,1.985844733370194e-65,0.0,0.0,4.371541524254708e-14,4.550003863187176e-11,1.5741490419702702e-12,3.4524342995154556e-21,0.0,2.2366465249229337e-14,1.4949688859996073e-14,3.4458639660498687e-29,0.0,5.108920269683006e-13,5.24777913808582e-13,0.0,0.0,0.0,9.733206922153475e-14,4.114917722878995e-13,8.789512581406457e-14,0.0,0.0,0.0,0.0,5.322970251586374e-22,1.0274411203643475e-18,0.0,3.288330566775418e-11,4.018199215542093e-14,3.2319947430234184e-14,6.18328993396562e-14,1.1508461653968232e-13,1.8014283475670717e-18,0.0,0.0,8.988400697463241e-13,0.0,0.0,0.0,8.816356151769892e-15,1.2218162493804454e-16,3.751836714314995e-13,0.0,0.0,0.0,0.0,1.1384045457137634e-30,8.394955590663633e-32,5.428368801189432e-16,0.0,0.0,0.0,1.8494352247073432e-19,1.0965728618481525e-29,0.0,0.0,0.0,1.4878289873953268e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4546349017341553e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73124678949775e-36,0.0,0.0,7.533437857371689e-24,0.0,1.9024290866971717e-18,0.0,2.7204078462521286e-16,0.0,0.0,0.0,0.0,2.4508866697941476e-16,2.1303517024691126e-13,0.0,0.0,0.0,0.0,2.609482492869206e-20,9.349762700578054e-14,0.0,7.92087535048068e-14,1.4539306240505404e-62,3.471807117840038e-18,0.0,1.0090881413339015e-14,2.611260140855107e-13,2.5896730367128193e-34,1.0693080974132794e-31,0.0,0.0,0.0,1.9435772144092385e-34,8.767194749043558e-16,8.409034951527529e-50,2.545171765910792e-13,0.0,0.0,2.631744807395003e-18,5.849709238420287e-23,1.3348283868297052e-18,0.0,1.5278407072637648e-19,4.706061804458274e-14,1.4866808462489792e-13,0.0,0.0,4.479581254353911e-15,0.0
0.016,0.024449639989214733,298.00003751235073,1.3107789815166693,0.6060115164375691,2.5302763188664554e-15,0.1637430060812646,0.0,0.04615019539685676,0.18409460316018922,3.330195482408222e-09,0.0,6.6971552165156355e-22,2.7562004064679158e-18,0.0,0.0,6.738876351868766e-07,2.1591895090448286e-64,0.0,0.0,5.774895605425387e-14,9.5762898688835e-10,4.375626308129569e-11,9.545587091320597e-20,0.0,0.0,4.1634703116802303e-13,6.085089761279797e-28,0.0,1.4773687750451652e-11,9.937581274142861e-21,0.0,0.0,0.0,1.19259922524856e-13,1.3305629092305347e-20,2.370161848201094e-12,0.0,0.0,0.0,0.0,1.7253278712351194e-20,1.0283672050934627e-18,0.0,6.820651777299236e-10,6.951851193830647e-13,3.148041701827135e-13,4.130093251324279e-13,1.150549312029158e-13,0.0,0.0,0.0,1.5394137584383117e-12,0.0,0.0,0.0,3.5879842670251263e-13,1.3432101700271707e-16,3.756714478725892e-13,0.0,0.0,0.0,0.0,1.0307341263450291e-28,7.690129172134965e-30,0.0,0.0,0.0,0.0,5.420750899007966e-18,8.044721065611341e-28,0.0,0.0,0.0,2.1667230496260787e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4162280688850246e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5969116792995307e-22,0.0,7.009078187853596e-26,0.0,7.435203571678193e-23,0.0,0.0,0.0,0.0,0.0,2.1333550888469587e-13,0.0,0.0,0.0,0.0,2.1794128098392347e-18,9.185669653566013e-14,0.0,7.94614704770253e-14,8.758961512522986e-61,1.8997314185403344e-16,0.0,1.0283879789290104e-14,2.6112650239657944e-13,1.2661031026875504e-32,6.128640380432627e-30,0.0,0.0,0.0,1.1177143450897179e-32,8.767634252795589e-16,4.6407119376619656e-48,2.546880894279706e-13,0.0,0.0,2.1457630070611458e-16,4.822507585065483e-21,1.084805369678724e-16,0.0,1.5575854506756214e-19,4.712482762428482e-14,1.4866731571599232e-13,0.0,0.0,1.6508077345952887e-13,0.0
0.032,0.024450978132125923,298.0008279455892,1.3107072458976328,0.6060074081927977,2.5302689967361533e-15,0.16374429768067725,0.0,0.04614986357636287,0.18409402735234282,6.91334903558574e-08,0.0,5.173682552297342e-30,4.088320342515528e-18,0.0,2.3439313285950174e-23,4.297951386260786e-06,4.194082082254622e-64,0.0,0.0,4.832392714345978e-13,2.014744822111171e-08,1.2787998738115048e-09,0.0,0.0,0.0,4.1635175360956294e-13,3.110919154119905e-32,0.0,3.8442937671917707e-10,1.9248668366926498e-28,7.917279466005174e-37,0.0,1.1044305235292249e-25,1.2437349666627228e-13,4.2338495809583745e-28,5.849135306049452e-11,3.0120638932121515e-13,0.0,2.2339093419233567e-28,0.0,1.2874952844653623e-26,1.0577567327490491e-18,0.0,1.4149944527397153e-08,1.9777919674605548e-11,9.305816305692526e-12,1.2174438069153192e-11,1.1466974420205548e-13,4.9796608656234025e-28,0.0,4.082926660672205e-12,2.4143990651940748e-11,0.0,0.0,0.0,1.460358951158248e-11,1.0851861277083674e-15,3.9878845757908313e-13,0.0,0.0,0.0,4.692698848348028e-47,1.0308291357301922e-28,7.690860330686376e-30,0.0,0.0,0.0,0.0,5.421281268351079e-18,8.045191608404608e-28,0.0,0.0,0.0,2.846739848594856e-18,2.8680535517260014e-29,3.3919765536994323e-31,1.0687548418253304e-37,0.0,0.0,0.0,5.888440698006255e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.596350717611426e-22,0.0,2.2648074030894025e-32,0.0,7.892268653561997e-25,0.0,0.0,0.0,0.0,0.0,2.291258944217221e-13,0.0,0.0,1.8713526702629233e-26,0.0,2.18052644742608e-18,9.218346338568659e-14,0.0,9.370948964519906e-14,2.947154021598133e-66,6.849719476202011e-15,0.0,2.0411877099851607e-14,2.611384180545101e-13,1.0229979539397559e-31,4.972725220956774e-29,0.0,0.0,0.0,1.1202680574812914e-32,8.787762951786557e-16,5.060782189592554e-48,2.635007607721046e-13,0.0,0.0,2.1332166496581696e-16,1.7262574704081933e-21,1.0974620179109247e-16,0.0,6.068864915295248e-19,5.036395624329534e-14,1.4868584064740824e-13,0.0,0.0,6.141904443137832e-12,0.0
0.036000000000000004,0.024452585762134913,298.00349806588264,1.310621073891029,0.6060029533247006,2.5302613602680813e-15,0.1637457139736393,0.0,0.046149375650864466,0.18409326535963094,2.8864728257336313e-07,0.0,1.8830337274277394e-37,1.4805463224341544e-17,0.0,4.9714942809503884e-23,8.249356743883947e-06,4.706017223548473e-64,0.0,0.0,1.0759973841671081e-12,8.505477080270806e-08,6.760750877884879e-09,0.0,1.1958244714151882e-33,0.0,4.1636711955188297e-13,2.5494580041798247e-31,0.0,1.9160640360678356e-09,1.6249780336899865e-35,7.032121999413326e-35,0.0,2.9661770129004176e-25,1.5068150735392865e-13,0.0,3.0022666973183033e-10,2.3783660358912175e-12,0.0,5.002832767812056e-28,0.0,0.0,1.2101623296745642e-18,0.0,5.906245551224753e-08,1.0843458677919257e-10,5.486260799641833e-11,7.48250519140395e-11,1.137817497458271e-13,1.052444726120152e-27,0.0,3.3633043197199215e-11,1.5089899038759064e-10,0.0,6.983917256437146e-12,0.0,1.065223325691972e-10,7.875170275548711e-15,5.722386769313478e-13,0.0,3.067392445755323e-39,0.0,2.4778062353997477e-46,1.03123587197697e-28,7.693970322122225e-30,0.0,0.0,0.0,0.0,5.423108083126157e-18,8.047529240447413e-28,0.0,0.0,0.0,3.0330057158550546e-18,2.8695250356011865e-29,7.194635596657383e-31,1.310888119587187e-36,1.7539770244938647e-33,0.0,0.0,4.703481038054169e-12,0.0,1.6608299182909568e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5961819956168206e-22,0.0,2.1954996971887138e-32,0.0,7.8946065831276475e-25,0.0,1.1938901147386249e-20,0.0,0.0,0.0,3.60402201559651e-13,0.0,0.0,0.0,0.0,2.195211475232408e-18,9.543151624881691e-14,0.0,2.2059584369920706e-13,4.981588396536144e-66,6.069753340427001e-14,1.5378038329015217e-37,1.0440963905266399e-13,2.6125418537926195e-13,5.05268940420152e-31,2.4370648918866136e-28,1.8128168840087505e-12,0.0,4.819650427681113e-19,1.1389863089138409e-32,8.935852564083246e-16,0.0,3.3541704592241687e-13,0.0,0.0,2.1335301130114432e-16,1.2042345127250226e-21,1.0978330267282258e-16,0.0,5.068882650819211e-18,7.621403182855166e-14,1.4899874314862453e-13,0.0,0.0,4.215055701525639e-11,0.0
0.04,0.02445715906628099,298.01952637739777,1.3103759981501153,0.6059925821472014,2.530245036266362e-15,0.16374908615751999,0.0,0.046147621542053534,0.18409073397364217,1.591994134189712e-06,6.318493906948093e-41,6.849956210345106e-45,1.5874154339838222e-16,0.0,3.9190404771939046e-23,1.7513757708129302e-05,5.221268111480501e-64,0.0,0.0,5.149012525099371e-12,4.7526971524326576e-07,4.898219054902745e-08,4.1206589712265225e-26,5.2285027893396374e-33,0.0,4.1648060917141195e-13,9.867217598407404e-31,0.0,1.2989021736778768e-08,1.5284686246951288e-42,8.111866957838955e-35,0.0,3.536583358441095e-25,3.827803912075244e-13,0.0,2.11126990721796e-09,1.9087579999434894e-11,0.0,0.0,0.0,0.0,2.566708033985244e-18,0.0,3.2564962111587496e-07,8.206562759803328e-10,4.5152959438099495e-10,6.463773731691648e-10,1.0872510995990085e-13,6.865029566758433e-28,0.0,3.6573299236926124e-10,1.3641964616259724e-09,0.0,9.44972935093515e-11,2.849434534037027e-14,1.110678649684437e-09,8.909607419147063e-14,2.7587352180987502e-12,0.0,3.7798192103549706e-38,0.0,6.329235050594613e-46,1.033830548342482e-28,7.71378271570838e-30,0.0,1.00015800219269e-18,3.8791277714740883e-13,7.615886076446284e-20,5.4341467094403215e-18,8.063087592090115e-28,0.0,0.0,0.0,3.615786635406966e-18,2.8791134144771725e-29,5.67328252141653e-31,7.276854793197237e-36,8.56806294629677e-33,0.0,0.0,5.43084119948045e-11,0.0,4.186204375550131e-11,9.609758865515925e-23,7.515414802511612e-21,0.0,0.0,0.0,0.0,0.0,9.503319779041592e-17,3.5951066136878346e-22,0.0,2.3599787558007013e-32,0.0,7.944674819888982e-25,6.00316991820409e-27,3.0790239214446597e-19,0.0,0.0,0.0,2.1855110931467604e-12,0.0,3.5270886195007394e-16,4.838167997440942e-25,0.0,2.5190534285233294e-18,1.4912991777730118e-13,0.0,2.1047641416885946e-12,0.0,8.390828917764309e-13,1.773342350963081e-37,1.2694424176320677e-12,2.634605543738494e-13,4.6975330240310405e-30,2.2495040588153964e-27,3.474024624472399e-11,1.7237233031151174e-14,9.04564830421018e-18,1.3701569152083118e-32,1.0771451178451157e-15,0.0,1.3177089094551112e-12,4.094550656234979e-26,2.2603518651052787e-14,2.1426374761022662e-16,8.49361550186579e-22,1.1024761664979827e-16,0.0,7.835782987990898e-17,4.2182482122722516e-13,1.5256763829383674e-13,0.0,0.0,4.0418580061021675e-10,0.0
0.044,0.02447270835824791,298.11566268813607,1.3095434229938088,0.6059684326201026,2.5302146859246267e-15,0.16375734040806755,0.0,0.04614018969303265,0.18408021163896424,9.329070581463393e-06,7.04505833240163e-42,8.722156123975129e-51,2.0912767915050304e-15,0.0,2.2303059928665464e-23,3.9232694731833415e-05,5.744640838662833e-64,0.0,0.0,3.8130480129424983e-11,2.8208559424147273e-06,3.741118680432522e-07,9.666610845723644e-25,2.0806377379948917e-32,0.0,4.173479552206779e-13,2.1014651160655973e-30,0.0,9.302787593165325e-08,1.1511930127128049e-42,5.845005150897071e-35,0.0,2.9096573033817487e-25,2.4300610449328746e-12,0.0,1.567697942250687e-08,1.5347806922268223e-10,0.0,0.0,0.0,0.0,1.4639137869965565e-17,0.0,1.907761765481485e-06,6.541265279093862e-09,3.904711627195913e-09,5.8595924421349765e-09,8.502920701811432e-14,0.0,0.0,4.09732468800753e-09,1.2975720351574536e-08,0.0,1.0733732582764032e-09,4.484781901436023e-12,1.2078338763295337e-08,1.0603721425257352e-12,3.031621844029462e-11,0.0,0.0,0.0,1.1793563417210455e-45,1.049881249586164e-28,7.836306384049346e-30,0.0,1.5706451683314295e-16,6.06847149949664e-11,1.1977980733348444e-17,5.500942327225964e-18,8.160633773628051e-28,0.0,0.0,0.0,1.4140893646220183e-17,2.984318737269266e-29,3.235994468206296e-31,3.062812249825506e-35,3.4761388142228613e-32,0.0,0.0,6.522131481808188e-10,0.0,3.8290695074170037e-10,1.658893475749799e-19,1.1066889805434056e-18,0.0,0.0,3.8213134909042644e-27,2.30947138538176e-36,4.68188910059062e-19,1.8407987039476995e-15,3.5825654777487985e-22,0.0,8.138941559330359e-32,0.0,8.76337342779006e-25,1.328312805005957e-24,5.176943808977201e-18,2.1808778169698254e-28,0.0,0.0,2.7554658011133203e-11,0.0,4.274722082066857e-14,2.3958836924799386e-21,0.0,9.6681315157665e-18,1.0368760672468433e-12,0.0,3.007765386738456e-11,1.3530997575833238e-64,1.2134500167979332e-11,1.2755362760285735e-37,1.742496900097232e-11,3.0621532804056705e-13,4.035258463773493e-29,1.9016927208277325e-26,4.294588334200782e-10,3.721640452932463e-13,1.481835771179231e-16,4.269390238742995e-32,3.352572551427701e-15,1.2754936052053346e-43,1.4732166782007934e-11,7.490432583564999e-25,1.0072821003621833e-12,2.333556656475119e-16,6.254486394828799e-22,1.2003633936030595e-16,7.499503530406784e-14,1.2818886653156965e-15,5.041694122390581e-12,1.934045477774879e-13,5.915728664278873e-13,4.1199023690325043e-14,4.043452320027603e-09,0.0
0.048,0.024538039555918024,298.69087896400094,1.306056844338306,0.6059113450613124,2.530182006743805e-15,0.16377897263495397,0.0,0.046104733139023565,0.18402731130232808,5.518619158299554e-05,5.187127518812391e-41,0.0,2.7996876853955598e-14,0.0,6.954008609420145e-24,9.009022264372092e-05,6.222540814867526e-64,0.0,0.0,3.0968539559632324e-10,1.690149892712494e-05,2.874185085883243e-06,1.664564100359404e-23,5.132654670482047e-32,0.0,4.2404180705170544e-13,7.425552710948741e-30,0.0,6.707474572927376e-07,9.748629343671004e-42,2.1781711303696448e-35,2.6047971347296263e-12,1.748768747971067e-25,2.046056280372207e-11,0.0,1.1714204756715417e-07,1.232783869780612e-09,3.963174357489129e-24,1.189441262876726e-25,5.018775219312178e-25,0.0,1.2191006074900145e-16,0.0,1.1283183610427579e-05,5.242148217122936e-08,3.3921297254626675e-08,5.3338360694894276e-08,2.560471949456323e-14,0.0,0.0,4.5961939014473565e-08,1.239338118737766e-07,0.0,1.1993129448165596e-08,7.815053515043227e-11,1.316847754259586e-07,1.2657074506376342e-11,3.770903552781156e-10,0.0,0.0,7.92765033464127e-18,0.0,1.151933657952631e-28,8.61616772074542e-30,0.0,2.7041139467681506e-15,1.0216867551267312e-09,2.0808318205286453e-16,5.9174565578961766e-18,8.779123838172854e-28,0.0,0.0,4.842538711882507e-39,2.7375299590089766e-16,1.55355889918853e-28,1.0243344064408853e-31,7.52008702429853e-35,8.607164155803957e-32,0.0,0.0,7.847702332235316e-09,0.0,3.2519073209793333e-09,2.0486255906635374e-17,1.1217992285855692e-16,1.1967936780704087e-40,0.0,1.127366899941455e-24,6.970333320717882e-34,1.3191317174157191e-17,3.066030922247249e-14,3.4517311211735935e-22,0.0,1.6016582222257025e-30,1.1275003679043926e-21,2.5730404291676933e-24,1.9392695873471045e-22,8.507922381623653e-17,4.171018736599429e-27,6.234333926522536e-14,0.0,3.7962751148385457e-10,0.0,7.029292447602029e-13,6.040380299274115e-19,0.0,1.6725333526875596e-16,1.568999647973618e-11,0.0,4.4471415548999756e-10,7.396701486278475e-63,1.762752265319485e-10,4.119281765720012e-38,2.411007152102146e-10,1.1350851122837096e-12,1.3514406560406556e-28,6.359570555382886e-26,5.1537576714072364e-09,5.885398472956015e-12,2.4051976359896415e-15,4.331578159935272e-31,3.151653097969744e-14,3.975161499245532e-41,1.976338147178164e-10,1.3188809307599296e-23,1.4722234641921923e-11,6.354693940507875e-16,9.821566419315323e-22,3.2629446852401483e-16,1.2901501062454783e-12,2.101424177203545e-14,6.669983122835162e-11,6.934605583969129e-13,9.712832576857313e-12,6.770627520853473e-13,4.057055138644715e-08,0.0
0.049,0.024595007828741546,299.28105833942897,1.3030316940649478,0.6058832990448898,2.5301937391231223e-15,0.16379121569948787,2.460243479797131e-17,0.04607311378151403,0.18397581416075826,0.00010186850617549404,6.328106935117439e-41,0.0,8.457368293280038e-14,2.104304841924168e-23,3.805162105603414e-24,0.00011344950898438028,6.266445678377166e-64,0.0,6.44664007830439e-13,6.843057309543828e-10,3.140860571977196e-05,6.1070431242125454e-06,5.99649516731007e-23,6.353712707184081e-32,8.402090988942956e-19,4.3278903110728475e-13,6.886229345677792e-29,2.4487726704166344e-36,1.3753309867923548e-06,2.3561408992050074e-41,3.4712842540905796e-35,6.4226048290015776e-12,4.575147740931431e-25,4.6913735460937136e-11,2.937967582867459e-26,2.4501818969774074e-07,2.685886871709996e-09,3.299193891146239e-23,1.8681783201640428e-24,4.4333832258580294e-24,3.855452427256888e-26,2.8062060827545584e-16,2.0950962350935803e-26,2.0827304850766327e-05,1.1411160146081248e-07,7.742720041684263e-08,1.252251410073478e-07,1.1373901595666048e-14,1.5128872133980774e-26,9.78334439296003e-16,1.231283507087393e-07,2.996953539480356e-07,7.202524416650117e-22,3.201060652260836e-08,2.7501987834407874e-10,3.463005913363217e-07,3.533567941367598e-11,1.090039347522821e-09,1.7333324299535543e-27,9.040378753462002e-35,7.971093106819613e-17,1.3401843706960003e-43,1.2668537876058902e-28,9.496212698123592e-30,0.0,9.402680952674035e-15,3.472307719750701e-09,7.302755421866869e-16,6.375833282176097e-18,9.467210391524503e-28,1.108273106192516e-11,0.0,1.231863924164472e-37,1.3117576317918734e-15,1.5594841141831087e-27,5.699843270574141e-32,9.178033778841101e-35,1.0662676914411768e-31,0.0,0.0,2.2025402743170286e-08,5.524508565689255e-24,7.281896312327683e-09,1.4497700098067942e-16,1.0548419951647118e-15,3.709682019962732e-40,5.272928871875472e-25,1.3635957923007852e-23,8.69671351097499e-33,6.232943484909146e-17,1.074780435148402e-13,3.3022242033691885e-22,0.0,7.809861006513399e-30,4.774522445543691e-20,8.722844525187993e-24,1.5818260120666187e-21,2.9774159822191574e-16,1.5486683795205894e-26,4.236568570834915e-13,0.0,1.1745035325129944e-09,5.36489975854841e-19,2.3677859020160993e-12,6.688820831410208e-18,0.0,7.236094380056956e-16,5.477561474734626e-11,0.0,1.4419330335130483e-09,6.19951044754821e-62,5.648206918063595e-10,2.152605285784155e-37,7.449586328582857e-10,3.7188529408032466e-12,1.601596894504955e-28,7.415560132640691e-26,1.4413884428591275e-08,1.975502424613505e-11,8.325411050382836e-15,1.320414071747883e-30,8.851643593296823e-14,5.296214559710491e-40,6.036349655011437e-10,4.9349180239228135e-23,4.5794780843774726e-11,1.9954697432891643e-15,3.3267329224006315e-21,1.022425479735253e-15,4.300566067983966e-12,7.330781239015986e-14,2.0079821963685835e-10,2.0118939592216273e-12,3.2345880743222385e-11,2.2492140892532087e-12,1.0116811122586406e-07,8.340293707669911e-32
0.05,0.024714988528078564,300.59982209108523,1.296706049506887,0.6058410341226603,2.530238121241542e-15,0.163811449919029,1.0200647122010467e-16,0.046007934784283715,0.1838613884595009,0.000205506628115938,0.0,0.0,3.153267342432072e-13,1.3657885613848816e-22,2.0571265208788532e-24,0.00014454106478991466,6.182294670005985e-64,0.0,2.6547520024550803e-12,1.7321703889546225e-09,6.392108098853362e-05,1.4705112106527927e-05,2.8975405207871403e-22,9.195319837147475e-32,3.522646380041995e-18,4.561980703234928e-13,5.940017375749418e-28,2.700916721665363e-35,3.166664069747331e-06,7.818066403854971e-41,3.0844761889451597e-34,1.6714846531755725e-11,4.574536655646607e-24,1.2458617096151865e-10,2.9894398390027987e-25,5.783951053852679e-07,6.673561462930953e-09,4.1009855918988827e-22,2.222292680333905e-23,5.415460265509668e-23,3.9630331535779126e-25,7.497828052397545e-16,1.2503562034817435e-25,4.2021273077344025e-05,2.83227778660013e-07,2.0395938022569096e-07,3.417100811246439e-07,2.6268437261383464e-15,1.7659215967524188e-25,5.1214197382051674e-15,3.9597562975174884e-07,8.486059136719379e-07,7.92551073749654e-21,1.0246713843093588e-07,1.2570686592111285e-09,1.0884258429140802e-06,1.1958357897561988e-10,3.852476988213427e-09,1.2169546013844087e-26,4.7934810640396955e-34,1.0703866607836458e-15,1.1669043907602382e-41,1.5649933563157419e-28,1.178754858919533e-29,7.582270452414838e-22,4.186064630947577e-14,1.4693685782582308e-08,3.318839078106562e-15,7.524525295180114e-18,1.1213642724577636e-27,1.6470671146122905e-10,2.78927609854123e-15,2.9603686300483016e-36,8.550069964088384e-15,3.222227450519425e-26,3.203199589217782e-32,1.276591576552204e-34,1.5451693351744436e-31,0.0,0.0,7.502665013661354e-08,2.674395521990043e-23,1.8713449844671152e-08,1.4612691034375874e-15,1.0264005589358483e-14,1.6542596426733235e-39,7.293670379011606e-24,2.660594851063816e-22,1.8180322451032577e-31,3.941301610188128e-16,4.797137595931544e-13,2.8457947075541134e-22,0.0,5.775059064117294e-29,5.143669721695314e-19,5.256082721433175e-23,1.9736599636129085e-20,1.2622236824289938e-15,8.226838592690609e-26,1.9549158068149043e-12,2.1481812749327607e-20,4.509871398790142e-09,4.669343462861975e-18,1.0054191932928756e-11,1.1616517457533197e-16,0.0,4.186368483397069e-15,2.442966617302623e-10,1.6864793086167076e-15,5.860617799631484e-09,5.182910551890305e-60,2.2642128780571893e-09,8.565666830247515e-36,2.855170942516893e-09,1.8099501906328214e-11,1.18571930323375e-28,5.757966278555268e-26,4.8880108498091563e-08,8.365447413205857e-11,3.661340034998157e-14,5.484798180473782e-30,3.0646461667101646e-13,1.2289466212777666e-38,2.2827259655284387e-09,2.441279547684708e-22,1.765725307722974e-10,1.0146474584567011e-14,1.9136409994118353e-20,5.175622343815622e-15,1.7986434907314152e-11,3.254355072543468e-13,7.458071331974026e-10,7.429928765099621e-12,1.3531389909353247e-10,9.454362942081024e-12,2.9764184390718687e-07,2.873196749475064e-30
0.0505,0.02482658984057247,301.8660797287796,1.2908770681537085,0.6058093005377526,2.5302795617341098e-15,0.16382738528087631,1.804555977539942e-16,0.04594910525366909,0.18375079836059643,0.000304488763480928,0.0,6.155129863102099e-46,6.959152243680163e-13,3.2307754092729493e-22,2.9261117681864214e-24,0.00016392984224752348,6.0408985298093225e-64,0.0,4.6619227213386045e-12,2.959185652535091e-09,9.525102783148164e-05,2.4332635603509163e-05,7.859726930566516e-22,1.8885421605865268e-31,6.350882909663958e-18,4.826370611930941e-13,1.8644499825166727e-27,8.766207312338824e-35,5.094036811051799e-06,1.7817398356704482e-40,7.873939319640889e-34,2.8375198217665166e-11,1.3843044188631756e-23,2.195570714634079e-10,8.911173072558594e-25,9.451001353264042e-07,1.1264451064863153e-08,1.925037230660493e-21,9.380960395500319e-23,2.4589659192032994e-22,1.1942934284263056e-24,1.3271245291894041e-15,3.131699953261129e-25,6.227302851454786e-05,4.777380226950812e-07,3.573830499524369e-07,6.125372959056889e-07,7.293805607641363e-16,5.759833845199396e-25,1.1275957006124204e-14,7.90718584122963e-07,1.5581995283249171e-06,2.484269068921349e-20,2.0397860441526197e-07,3.2195687720035696e-09,2.1405144692641717e-06,2.470993368274289e-10,8.19841571183035e-09,3.115716180904022e-26,0.0,5.0840950292480105e-15,1.297318591681616e-40,1.9139516168399357e-28,1.4482266690427414e-29,4.2669326969282984e-21,1.045722111876412e-13,3.497408867802039e-08,8.454929837255001e-15,8.80969997303784e-18,1.3200226010791773e-27,4.755656779268214e-10,1.5180553092479568e-14,2.1471321426781493e-35,2.8311294156867583e-14,2.1389056768850263e-25,4.6865462459188e-32,2.549112471572028e-34,3.1786236908679753e-31,0.0,8.922250843413815e-13,1.5571359005083194e-07,5.307270373210918e-23,3.226574998938455e-08,5.778412581592567e-15,4.188773975908335e-14,4.5151669013535186e-39,2.711517635193067e-23,1.6341827816364421e-21,1.1924340707068379e-30,1.2725246187555674e-15,1.2002888550128343e-12,2.3881063340601267e-22,0.0,2.1963777622115734e-28,2.399768127486689e-18,1.791732740901181e-22,9.15763730177823e-20,3.0178802453508486e-15,2.4663305693396147e-25,4.57169179893191e-12,1.2180073912399506e-19,1.0157356848521444e-08,1.6627784712555723e-17,2.427627012705918e-11,6.537094800908921e-16,0.0,1.2671160007690028e-14,6.113875844456159e-10,9.03979538306306e-15,1.3730294936184087e-08,6.014748609618207e-59,5.254710610717626e-09,6.720350795535258e-35,6.422035784231995e-09,4.980335838546127e-11,6.571987282840899e-29,3.6982038990142587e-26,1.0113951858248034e-07,2.0165196622945678e-10,9.065951545335138e-14,1.3733680644123622e-29,6.452074682688034e-13,8.941279818211663e-38,5.087932072025734e-09,6.765648350059248e-22,3.9863504028964056e-10,2.94299827583059e-14,6.089170738382479e-20,1.49401151084923e-14,4.294868814573126e-11,8.112056477788188e-13,1.6418322363246045e-09,1.794087155027702e-11,3.232334485152334e-10,2.27121126664976e-11,5.603566612254814e-07,1.5428129516503522e-29
