grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822)
0.0,0.06165283300015183,298.0,1.3107918215371768,0.6060122815290754,8.903890737148088e-17,0.16374276661035395,2.1839858009414856e-15,0.046150248561478716,0.18409470231908553,7.754214134922124e-14,1.7849213635836838e-14,0.0,3.7110081751239174e-18,0.0,0.0,9.798202633457102e-10,0.0,0.0,0.0,9.975210530487688e-15,2.9988814220647815e-14,1.0683831119798904e-15,0.0,1.0688613371870983e-14,2.570093327853004e-16,1.0730780082982571e-16,0.0,9.230797253289923e-46,0.0,0.0,8.649567405712139e-31,9.225721968672383e-15,2.3022286629983557e-29,0.0,6.1959294412997436e-15,0.0,0.0,5.907592632321234e-34,0.0,1.1585450376632801e-33,7.978481417881885e-24,0.0,0.0,1.4609635421460762e-14,0.0,0.0,7.843153601398334e-16,0.0,2.3554275619234384e-17,4.471922468259512e-19,8.925259343165147e-19,0.0,0.0,0.0,0.0,4.0323014604738494e-20,0.0,0.0,9.959046031257528e-33,0.0,0.0,4.544833342479632e-31,3.351249083332743e-32,4.381596958840201e-16,0.0,0.0,0.0,3.2690211766689665e-16,4.3847054312246104e-30,8.351331722036804e-16,0.0,3.3891908317662793e-42,0.0,0.0,1.7774376420783225e-29,9.56561266873249e-40,1.0422583442809786e-23,0.0,0.0,0.0,8.447881323585739e-17,0.0,0.0,1.1731735234002843e-20,3.6605091981032496e-17,0.0,0.0,0.0,0.0,2.96323082919345e-20,4.441966434170714e-19,1.526619999469343e-15,1.9948941732240383e-17,3.7517163013359465e-20,0.0,8.673398611720064e-18,3.359927079057076e-16,0.0,0.0,0.0,0.0,1.5408824418426294e-19,0.0,0.0,0.0,1.0734524272543572e-19,0.0,4.805521211487367e-19,0.0,1.815660394298403e-21,5.531027504919309e-34,0.0,2.8825414088436873e-16,0.0,0.0,0.0,8.299891468465465e-20,0.0,2.1279810011265852e-35,2.5149762991576196e-16,0.0,3.8536087549367715e-16,3.719823079270293e-25,0.0,0.0,0.0,0.0,0.0,6.912810823136549e-18,8.284572107466135e-16,3.3806810992833864e-19,7.113973229393659e-20,0.0
0.016,0.061652844783016705,298.0000000511755,1.3107915710239961,0.6060122663979497,8.90389064527218e-17,0.16374277133711135,0.0,0.04615024757927174,0.18409470041230855,3.9917179900130594e-12,4.1168455809365416e-22,0.0,3.711114499643875e-18,0.0,2.1597396255539759e-19,1.4266813761460173e-08,0.0,0.0,0.0,9.973298568776936e-15,1.5458024823753172e-12,7.283519133266832e-14,0.0,4.611672839191416e-22,0.0,7.327467317086338e-15,0.0,0.0,1.8558779121395335e-14,0.0,3.9393153491882735e-29,9.22651871925684e-15,1.574275509240231e-27,0.0,4.903589587106073e-22,0.0,0.0,3.9808029287752593e-32,0.0,0.0,6.358425411169012e-22,0.0,0.0,7.419387734352e-13,0.0,0.0,1.4259130379026821e-15,0.0,8.961087898309068e-24,4.68593078627273e-17,9.305850772800288e-17,2.082655297650329e-26,0.0,0.0,0.0,4.498803413943659e-18,0.0,0.0,5.1942642497315494e-40,0.0,1.4469210567339029e-46,1.030734665255262e-28,7.690132135604693e-30,0.0,0.0,0.0,0.0,5.420728382326376e-18,8.044698701048904e-28,1.3876821461573926e-13,0.0,5.056684137538823e-40,2.5203545306675443e-19,0.0,3.125559949498879e-27,7.578956988038901e-38,7.759045687375676e-22,0.0,0.0,0.0,1.9024167182581773e-23,0.0,0.0,1.5826947009545748e-18,9.990006847963519e-23,0.0,0.0,0.0,0.0,2.930136513416645e-19,4.441972022104206e-19,1.5263566661220387e-15,1.8621843598876952e-24,4.774233200374573e-18,0.0,7.540280601625255e-24,2.78165718306381e-16,0.0,3.7858379923190755e-15,0.0,0.0,2.8206464292233326e-17,0.0,1.9345464720189492e-30,0.0,2.269938468265027e-17,2.0115444174748918e-17,9.743437172170711e-17,0.0,2.561051052285699e-19,8.309348350368061e-32,0.0,2.882544355014209e-16,0.0,0.0,0.0,1.173736332341638e-17,0.0,3.137267614033629e-33,2.514983798715317e-16,4.5046582712131746e-45,3.85712332076551e-16,3.719833810797347e-23,0.0,0.0,0.0,0.0,0.0,6.912873291918013e-18,8.284734894891994e-16,4.797490996029188e-17,1.0283570942727262e-17,0.0
0.032,0.06165301673228304,298.000002654982,1.310787915253276,0.606012046145974,8.903889240811238e-17,0.16374284016497637,0.0,0.04615023311114386,0.18409467251898823,2.031258094976667e-10,9.587294622398088e-30,0.0,3.724559374191814e-18,0.0,2.574117809986362e-24,2.0773412719118803e-07,0.0,0.0,0.0,1.0102530548360193e-14,7.868518751202563e-11,2.8705174847416486e-12,0.0,2.0041374594420785e-29,0.0,7.409419407606073e-15,0.0,0.0,1.4394367727547708e-12,0.0,2.148535431613956e-36,9.282386874985844e-15,6.565778993200689e-28,0.0,3.9007988311603386e-29,2.4105728219957263e-13,2.4764174756512873e-15,6.448285145712065e-32,0.0,8.337179860290265e-30,1.1516102800782896e-27,0.0,1.0870072056972548e-27,3.7768885234311935e-11,1.097585031748185e-13,3.3373734804733825e-14,5.463330331327723e-14,3.2280517821263854e-13,5.722530296668453e-29,5.713989279722198e-17,9.685465458427975e-15,0.0,0.0,0.0,2.0106791469044116e-14,5.021258118956077e-16,0.0,0.0,6.46342912175864e-47,0.0,1.5639987983137573e-50,1.0307331022996916e-28,7.690120548151616e-30,0.0,0.0,0.0,0.0,5.420728809685977e-18,8.044768645044747e-28,6.80559949262231e-14,0.0,5.0551240053931695e-40,5.212587020716228e-19,2.810180863376959e-29,3.725317657029923e-32,6.372882537963656e-41,5.382573306954461e-29,0.0,0.0,3.1438069031506506e-18,0.0,0.0,0.0,5.81713872309252e-20,0.0,0.0,1.2595827877856297e-33,1.6750335066585924e-38,0.0,5.568943651602499e-19,4.443503911571527e-19,1.5260940168497575e-15,3.662045253299426e-31,3.2377857220677545e-19,0.0,6.587225801085815e-30,2.30274658440141e-16,0.0,3.785909066569503e-15,0.0,0.0,6.368462888701536e-18,0.0,0.0,0.0,2.2699425246485645e-17,2.0445443232602956e-17,9.578176374450265e-17,0.0,7.736712057850368e-17,1.0223397193945821e-38,0.0,2.8830758856155127e-16,0.0,0.0,0.0,1.1754408484677432e-17,0.0,3.8013472505011584e-33,2.515848761030548e-16,0.0,4.3093824637397386e-16,3.079422168290206e-23,0.0,0.0,0.0,0.0,0.0,6.913477581528579e-18,8.305156095696265e-16,9.517913343168874e-17,1.3542195424003244e-17,3.795340769012252e-15
0.04,0.06165398456728505,298.0000532631084,1.3107673387282952,0.606010816916503,8.90388139241769e-17,0.1637432246525919,0.0,0.04615014945858559,0.18409451418466552,4.021646793987791e-09,4.6366969038175765e-37,0.0,4.36327618745396e-18,0.0,3.986325357468551e-24,1.2883049105767964e-06,0.0,0.0,0.0,1.3714148483570657e-14,1.5795421869556322e-09,7.518752909463502e-11,0.0,7.443916550006893e-36,0.0,9.535247982277637e-15,0.0,0.0,3.562866960035803e-11,0.0,1.2241692814079137e-37,1.0758532090246374e-14,4.8041619887090905e-28,1.6186808219530005e-14,0.0,7.304439556789782e-12,7.483666210062265e-14,0.0,0.0,8.328887050459429e-30,0.0,0.0,1.174183054013355e-27,7.47517363180315e-10,3.0849527964502397e-12,1.0887434631610197e-12,1.715969801183957e-12,8.210516553744436e-12,8.60003944835476e-29,6.169427067581893e-17,3.8595966248911393e-13,0.0,0.0,0.0,9.752362142790854e-13,2.138498480152253e-14,1.8338846642081618e-16,0.0,3.308458675741562e-41,0.0,7.012437091766594e-50,1.0307304159123313e-28,7.690101933760197e-30,0.0,0.0,0.0,0.0,5.420759188519529e-18,8.044707967303872e-28,3.784125236912403e-14,0.0,5.055403192769589e-40,6.559805382447896e-19,2.8164500131629245e-29,5.768899902805613e-32,2.0057399983945517e-39,0.0,0.0,0.0,3.478915176186613e-14,0.0,0.0,0.0,4.180592499279249e-21,0.0,0.0,1.7846329715663714e-33,1.6788059223422154e-38,0.0,7.208824996964446e-19,4.537152592557118e-19,1.5259661946151453e-15,1.9219571054682244e-31,4.1411504312869255e-20,0.0,0.0,2.0858888292519882e-16,0.0,3.7871129740792506e-15,0.0,4.424886097067235e-15,1.9524825465928178e-18,0.0,0.0,0.0,2.270163782678324e-17,4.000322364135821e-17,9.507540479480065e-17,8.776912107445672e-16,4.2534522676060676e-15,2.6777457745940722e-40,2.6277849342526856e-17,2.920288093936689e-16,0.0,0.0,4.8679197340775315e-14,1.270095477733022e-17,0.0,2.0019255395002e-32,2.553547241373758e-16,0.0,2.6190479678552657e-15,2.789497427535249e-23,0.0,0.0,0.0,0.0,0.0,6.948873833132034e-18,9.270692108728654e-16,2.4737657221576796e-16,2.3635742106966987e-17,1.670262026157243e-13
0.044,0.061657001922617354,298.00055766239797,1.3107031927870607,0.6060070830094404,8.90385772201256e-17,0.1637443955090612,0.0,0.046149870396122,0.18409400722524782,4.158714572263631e-08,5.733429277432065e-44,0.0,1.9695994764169532e-17,0.0,5.164913027397299e-23,4.576178384009028e-06,0.0,0.0,0.0,6.509832483182013e-14,1.6555725193186508e-08,1.027942261587902e-09,0.0,2.807285850294565e-34,0.0,3.763972699436771e-14,5.179361003100112e-32,0.0,4.5551579741020793e-10,0.0,1.048617997949681e-37,3.0629490608795277e-14,3.8896924964101206e-28,2.7289542745967755e-13,0.0,9.755638730541066e-11,1.075017340655169e-12,0.0,0.0,0.0,0.0,6.555131677937725e-16,2.3926013964672266e-27,7.727481316230878e-09,4.4148166873579724e-11,1.6999346149131536e-11,2.8068380189843038e-11,1.063780472089406e-10,1.1142792763634209e-27,1.2579802711021508e-16,7.860058131866885e-12,0.0,0.0,0.0,1.9379817836295134e-11,4.647529764412764e-13,6.777241643511681e-15,0.0,0.0,0.0,2.1209850476189284e-49,1.0307809613812202e-28,7.690493280794734e-30,0.0,0.0,0.0,0.0,5.421093517408001e-18,8.044884200882682e-28,2.4755217326662514e-14,0.0,5.056338292146563e-40,7.284270795031498e-19,2.816794084191104e-29,7.4743170480892995e-31,3.314381234284676e-37,2.566373692927795e-35,0.0,0.0,7.795188249151183e-13,0.0,2.3827406340291497e-13,0.0,8.952172590436058e-22,0.0,0.0,9.79407099131633e-34,1.679007716362341e-38,0.0,1.752021705570573e-18,7.431262088636005e-19,1.5259121475206788e-15,1.9626226027508804e-31,1.5106804618544593e-20,0.0,0.0,1.9838361457140738e-16,0.0,3.816412829088224e-15,0.0,1.189649736126311e-13,1.0161054270480366e-18,9.870426883610724e-18,0.0,0.0,2.278855264076041e-17,6.244325725479514e-16,9.47608508103459e-17,3.4915899936619536e-14,1.1509332867814876e-13,2.293432641908772e-40,8.771662740887717e-15,4.235497335820459e-16,0.0,0.0,1.1559771961189634e-12,3.924067065069483e-17,1.2063716793806616e-19,2.2231230498638555e-31,3.385044281765297e-16,0.0,5.609936703520596e-14,2.653400408990574e-23,0.0,0.0,0.0,0.0,0.0,7.998711419831468e-18,3.2341157267109168e-15,3.889698651737607e-15,2.739863915284165e-16,3.0436929228913175e-12
0.048,0.06167121466542261,298.0074258261783,1.3104011285390635,0.6059907386245563,8.903756362482415e-17,0.16374955429980892,0.0,0.04614835457681155,0.1840914393809108,5.468950725015797e-07,0.0,6.448623390338937e-51,5.15605819258032e-16,0.0,8.587642668174802e-22,1.9012188910941693e-05,0.0,0.0,0.0,1.057064788465307e-12,2.208167679861739e-07,1.8083204248941434e-08,0.0,6.458128494502316e-32,0.0,5.42454435852424e-13,1.7778016114679544e-29,0.0,7.47171992989026e-09,8.969543298420324e-44,1.0849559099418744e-37,3.93936425792884e-13,0.0,5.593777662952865e-12,0.0,1.6653523917773054e-09,1.984290184283665e-11,0.0,0.0,0.0,0.0,1.456469066400977e-14,3.612135788021314e-26,1.015872113393476e-07,8.135615440440479e-10,3.4214878841031147e-10,5.942365141191408e-10,1.7682431793137749e-09,1.8532321510002978e-26,1.903669919893237e-15,2.0831342400515976e-10,0.0,0.0,0.0,4.984048342155359e-10,1.3163994912329425e-11,2.0636074704278727e-13,0.0,2.127354085889253e-39,0.0,8.407459833520171e-49,1.0317832221025788e-28,7.69816502244959e-30,0.0,0.0,0.0,0.0,5.4257756164285885e-18,8.050452104519685e-28,4.7081749678424544e-14,0.0,5.067629788525333e-40,1.1131239043856222e-18,2.821102118398314e-29,1.2427479713315124e-29,9.034634511178839e-35,1.0818042391510395e-31,0.0,1.2207847326709365e-16,2.2287741794963743e-11,0.0,5.3811139595273566e-12,0.0,5.519362284544966e-21,0.0,0.0,0.0,1.6794900569327837e-38,0.0,4.056985480885031e-17,1.276716292459791e-17,1.5259027213629748e-15,2.9230570380199305e-31,7.504027187006801e-19,0.0,0.0,1.9221922209627905e-16,3.159747426224022e-29,4.803220317470909e-15,0.0,3.9605215520783824e-12,1.3212536843189285e-17,5.935281446743602e-16,0.0,0.0,2.74869248774069e-17,2.4106266144621142e-14,9.504475135071318e-17,1.2577508549050234e-12,4.043719621371216e-12,2.3648458097985114e-40,3.013505695392675e-13,6.6668861500755015e-15,0.0,0.0,3.295165812246449e-11,1.0403595355067101e-15,4.99830079142517e-18,3.661608399341286e-30,2.811930838963698e-15,0.0,1.8168894283738357e-12,2.575243230378852e-23,1.7474186286293814e-14,0.0,0.0,0.0,1.1087326843577473e-14,4.988452942247536e-17,7.750872034416278e-14,1.3886332487564225e-13,9.552145531883732e-15,7.160298161640871e-11
0.05,0.06170132129750379,298.043321387772,1.3097617301324511,0.605961890666572,8.903587374157455e-17,0.16375880842488896,0.0,0.046144340502170575,0.18408509972842493,3.1590179948765334e-06,0.0,2.8295703872244864e-48,6.592215335027093e-15,0.0,6.093410128098456e-21,4.458849163881269e-05,0.0,0.0,0.0,8.362289329613622e-12,1.291109796030934e-06,1.347059838510767e-07,0.0,3.198495347446286e-30,0.0,4.0058912737182254e-12,8.943923784790867e-28,0.0,5.231423440904851e-08,6.342620509144223e-43,4.619457348157971e-37,2.9302786119517084e-12,0.0,4.7616583157566376e-11,0.0,1.207447784319683e-08,1.542540555616654e-10,0.0,0.0,0.0,5.258042569871137e-28,1.254502983906121e-13,3.914198722440139e-25,5.866324735180674e-07,6.3160490651978324e-09,2.8745738570084188e-09,5.226415687622017e-09,1.252620065439418e-08,1.3168928173665024e-25,2.066301745624362e-14,2.2493808288817206e-09,0.0,0.0,0.0,5.23364607594633e-09,1.5115025419486857e-10,2.496639303949029e-12,0.0,2.5644963086805037e-38,0.0,3.4794782450781384e-48,1.037555322180943e-28,7.74225059457547e-30,7.556454561781814e-23,0.0,0.0,0.0,5.450517923153879e-18,8.084844531748028e-28,6.032516781166063e-13,0.0,5.125970009864279e-40,8.539413975558781e-18,2.8430979502988983e-29,8.82341167334876e-29,4.4843632077197004e-33,5.377789103096352e-30,0.0,5.75481869760561e-14,2.579106054285897e-10,0.0,4.4064454041975397e-11,0.0,3.551317628885397e-20,0.0,0.0,0.0,1.6542126169807052e-38,0.0,6.288110286589225e-16,2.0160050849191187e-16,1.526046104578027e-15,1.4767319167771954e-30,4.046986625877487e-17,1.3508542714666527e-26,0.0,2.38522694719253e-16,5.683633395058834e-28,1.7446149884009414e-14,0.0,5.27551529147754e-11,4.1688444601504475e-16,8.943875152507286e-15,0.0,0.0,1.234947869388977e-16,3.8083533201672625e-13,1.0651175042605454e-16,1.7884214763642327e-11,5.666328599237093e-11,9.85450823679459e-40,4.008448805745965e-12,1.185852045294962e-13,0.0,0.0,3.792950508467599e-10,1.5326551314669757e-14,7.778221130677983e-17,2.614578693263895e-29,3.071201513358151e-14,0.0,2.377607972115985e-11,3.227340650207133e-23,2.497138889566305e-13,3.673039410949911e-18,2.155341961595203e-23,1.890679334431324e-18,1.9803844533476854e-13,6.818018734374895e-16,9.83492443083571e-13,2.0363262101341644e-12,1.39706162650551e-13,6.929079741822303e-10
0.051000000000000004,0.06174838177231901,298.14596206928815,1.3087635186307751,0.6059290842945552,8.903416734591927e-17,0.16376966272423787,0.0,0.04613665666320013,0.18407308395211844,1.0561864011850134e-05,1.0434663964920135e-42,1.8036671885538347e-46,4.532992786972896e-14,0.0,2.4452901266382056e-20,7.363892928818602e-05,0.0,0.0,0.0,3.708099661911588e-11,4.362211346264613e-06,5.624935757701028e-07,0.0,5.10278918195073e-29,0.0,1.674958196271649e-11,1.4230424957661853e-26,0.0,2.067924467650792e-07,2.5792677477874924e-42,4.680447478175455e-36,1.2415438695782162e-11,0.0,2.2401857758862278e-10,0.0,4.9223188160272197e-08,6.690490873265721e-10,0.0,0.0,0.0,9.716165312525044e-27,5.950458024780186e-13,2.36227791883867e-24,1.960907054490346e-06,2.7362325313475543e-08,1.3366954393795484e-08,2.5328692830521796e-08,5.0028196884414006e-08,5.306810393447431e-25,1.2410470631271254e-13,1.3148007919411365e-08,0.0,0.0,0.0,2.9815064198052284e-08,9.350785697044948e-10,1.6206083775062013e-11,0.0,0.0,0.0,2.040268468860957e-47,1.0546973365916989e-28,7.873128632316695e-30,8.056369392632831e-22,0.0,0.0,0.0,5.522040717749376e-18,8.188695301022524e-28,5.274278087495663e-12,2.7722205544591883e-16,5.295124227908177e-40,9.648944058432255e-17,2.9064336711609763e-29,3.5489584749926387e-28,7.099686206108388e-32,8.577906863751861e-29,0.0,5.92277022148564e-13,1.6070633934043156e-09,0.0,1.9910967710331366e-10,0.0,1.312274315851757e-19,0.0,1.4376776837433708e-32,0.0,1.385249093812712e-38,0.0,5.238644160182293e-15,1.7311310180189865e-15,1.5268639930550005e-15,1.1522561678815644e-29,7.17683589254448e-16,1.5833785228561517e-25,0.0,5.998689943475492e-16,4.5538597605378235e-27,1.0179725834971611e-13,1.9155700013289313e-21,3.7474869499910127e-10,4.952777602939979e-15,7.07468876502682e-14,0.0,0.0,1.1282552408452333e-15,3.178834395002467e-12,2.2250287370289336e-16,1.3503855218652902e-10,4.2178729219061794e-10,9.849479537060675e-39,2.8413426726157463e-11,1.1493746127097008e-12,0.0,0.0,2.351645717123748e-09,1.2080028937931496e-13,6.388458220324245e-16,1.0624350541060225e-28,1.9499699159402074e-13,0.0,1.661531082621832e-10,8.304563730294153e-23,1.7877668887028214e-12,4.2314512938973525e-17,2.904292549305558e-22,2.1753828625728782e-17,1.5564680221206439e-12,5.605079890492124e-15,6.7338289882685635e-12,1.5835879440949208e-11,1.0939892486944772e-12,3.6626990450129784e-09
0.052000000000000005,0.06188422961572988,298.5704764916347,1.3058905329041601,0.6058672943013781,8.903159841793075e-17,0.16379113088820726,0.0,0.04611162151329087,0.18403199318095725,4.09697731090639e-05,5.3595746767528616e-42,1.973564620114141e-44,3.8712875057846923e-13,0.0,1.1801103405783657e-19,0.00012727944992736937,0.0,0.0,0.0,1.9702437895171647e-10,1.7124209371688265e-05,2.7951228628476236e-06,0.0,1.1607425562918037e-27,0.0,8.344658377166732e-11,3.2315366083166173e-25,0.0,9.67096869583299e-07,1.356370405122902e-41,8.09538919558903e-35,6.281879498442653e-11,0.0,1.269021434992252e-09,0.0,2.3818722356408662e-07,3.466730253132529e-09,0.0,0.0,0.0,2.3776471771560826e-25,3.40017574034696e-12,1.8079217572658118e-23,7.604933561839715e-06,1.4159376569110078e-07,7.476374337645947e-08,1.4821815553227692e-07,2.3666237850000342e-07,2.6084734089451924e-24,9.17801240904089e-13,9.428696019637361e-08,0.0,0.0,0.0,2.0795852035112747e-07,7.127801993512543e-09,1.3006877656259191e-10,0.0,0.0,0.0,2.857544556746499e-46,1.1292722908588327e-28,8.442943674336705e-30,1.081003279728095e-20,0.0,0.0,0.0,5.827674223442066e-18,8.640414298316708e-28,5.865146237135324e-11,3.3332119261586292e-15,6.050053768251662e-40,1.5187885857903653e-15,3.1844827701796045e-29,1.730278082988249e-27,1.5908245226881605e-30,1.9508902176564138e-27,0.0,7.401534925550225e-12,1.2345222551369046e-08,0.0,1.0783905550040233e-09,0.0,6.344614341419738e-19,0.0,3.75494796782427e-31,0.0,0.0,0.0,5.4889415981864906e-14,1.8740577272110073e-14,1.5356460935042033e-15,1.5409508772971594e-28,1.1821425935471666e-14,2.265876615396261e-24,0.0,4.128968456934136e-15,4.795839415295698e-26,8.799447155202413e-13,2.342655885712406e-20,3.3118987470797403e-09,6.275864120698577e-14,7.005307955440676e-13,0.0,0.0,1.5467118404367655e-14,3.33388966731908e-11,1.800310126819781e-15,1.2734931388267037e-09,3.917298339330814e-09,1.6687330995122248e-37,2.505240839474152e-10,1.4136549024621023e-11,0.0,0.0,1.7968176528694797e-08,1.1930253149974943e-12,6.585876633563967e-15,5.297322574753037e-28,1.5381191029271567e-12,0.0,1.4430338282011976e-09,6.04477634349624e-22,1.5866317470954528e-11,5.709588197697466e-16,4.172571912277583e-21,2.9239780202288946e-16,1.5154960560306777e-11,5.832987880422139e-14,5.7258804871409306e-11,1.540204598864638e-10,1.0806813730479323e-11,2.35588726749292e-08
0.053000000000000005,0.06233567140699309,300.31625031024805,1.2964331399132893,0.6057446108817611,8.902831301310288e-17,0.16383677741757713,0.0,0.046024409836131,0.18387607381316845,0.0001652495123364245,0.0,2.8214935590517095e-42,3.3877893692591934e-12,0.0,6.315261886229682e-19,0.00022596843953182408,0.0,0.0,0.0,1.083587383087726e-09,6.993345563195457e-05,1.4393928993339874e-05,2.983444394023948e-25,3.040418122670576e-26,0.0,4.3080635900409424e-10,8.584722887931344e-24,0.0,4.6921303037072165e-06,1.0644030463602721e-40,1.3599567759199522e-33,3.2934356052833443e-10,0.0,7.42914324553257e-09,0.0,1.1948960158621428e-06,1.860007750371862e-08,0.0,0.0,0.0,6.717020928775635e-24,2.007409153938243e-11,1.618158084200229e-22,3.067560350513035e-05,7.586840580836982e-07,4.323234325070345e-07,8.958766889763704e-07,1.161423138669088e-06,1.523621119717401e-23,6.959547733099572e-12,6.95388300249231e-07,0.0,0.0,0.0,1.4926411874799347e-06,5.5804739933171336e-08,1.0710196855790966e-09,0.0,0.0,0.0,3.399910009602105e-45,1.4943667622617828e-28,1.1243985968790011e-29,1.7927064138378126e-19,0.0,0.0,0.0,7.261728546104525e-18,1.0799979204921114e-27,6.652803596879406e-10,3.4937257306860804e-14,1.045632751380162e-39,2.440282137793826e-14,4.6813280107296206e-29,9.654578002597849e-27,4.010959017361725e-29,5.113421476491112e-26,0.0,9.366229239135315e-11,9.738843602436458e-08,6.1697151428450704e-24,6.040341822865714e-09,0.0,3.554392366074778e-18,0.0,1.2885552883287777e-29,0.0,0.0,1.910356459895036e-19,5.869450427086386e-13,2.0693457650946325e-13,1.6370111014110157e-15,2.8953614065460048e-27,1.9369178291895131e-13,3.8853386076435934e-23,0.0,3.8238928525218416e-14,6.552860069672951e-25,8.023355269530166e-12,2.6306968593646987e-19,2.996860633368593e-08,7.296256305707983e-13,7.085412341274312e-12,0.0,0.0,2.190307114472441e-13,3.567791736587155e-10,2.3126573249320524e-14,1.2280857126788621e-08,3.721289022239428e-08,2.607948521223188e-36,2.2618299925748656e-09,1.7692285915370468e-10,0.0,0.0,1.4100194385956362e-07,1.2037551965348928e-11,6.930072022549627e-14,3.1241446528046036e-27,1.2464542044609638e-11,0.0,1.2836805672037962e-08,6.868832495819771e-21,1.4408828411950915e-10,7.779325930737603e-15,6.002737853878308e-20,3.947398947325436e-15,1.5059231715646233e-10,6.200943986383458e-13,4.98978349800463e-10,1.5303480837973295e-09,1.0959322180175628e-10,1.5620877214424644e-07
