grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.30240205483622856,298.0,1.1506922860613031,0.7092418075485123,2.6561437213623537e-59,0.021292787262710364,0.0,0.054011588043838064,0.21545381714479084,4.2670824359279596e-20,1.1005272809906543e-20,0.0,0.0,6.3488498260414076e-21,0.0,1.4844989573924094e-13,0.0,0.0,2.2059115112097974e-21,0.0,8.065548703039724e-21,2.6437706465758005e-22,1.4468420591397863e-29,1.2478491868501841e-20,0.0,2.4886622540715883e-23,6.877755174533849e-38,0.0,1.683032666619735e-21,0.0,4.215346041997118e-36,7.966190669228419e-22,2.1357974415190827e-32,0.0,2.9163154091012105e-21,0.0,0.0,0.0,0.0,8.819235837881306e-36,1.5456915884860295e-29,5.497094661535573e-21,2.8106056038580914e-21,7.402701722950241e-22,2.776405157755122e-21,4.8249323548254727e-20,0.0,0.0,3.4360792139551025e-21,0.0,0.0,0.0,1.02688857415534e-20,0.0,0.0,0.0,1.1061862231441713e-23,1.9146243963657554e-32,3.875136003185677e-27,0.0,7.642799910823238e-21,2.993575180671177e-33,2.2070915851473765e-34,0.0,9.65133201899291e-30,3.796188838486117e-24,8.567615363814885e-30,3.863142974810793e-20,2.5857858545889206e-31,4.263097465983439e-22,0.0,1.008203438623205e-35,0.0,0.0,5.12742225506597e-35,0.0,5.140380030761383e-29,8.304063972407855e-29,0.0,1.926693623702305e-21,0.0,0.0,0.0,2.5452367050995026e-26,2.522262502110308e-55,0.0,0.0,0.0,0.0,3.507679401136911e-24,0.0,1.6144854725457575e-21,9.96729794001379e-21,1.458650003747716e-23,0.0,0.0,0.0,0.0,2.186514457358628e-21,0.0,3.2887976033693735e-21,0.0,0.0,0.0,5.852595843821187e-21,2.3414907442817208e-23,2.737009579057914e-22,0.0,5.783004661761e-23,0.0,4.326101315139883e-24,3.164360173946102e-40,0.0,3.149420656929726e-23,0.0,0.0,1.0535100005107124e-21,0.0,1.4631570973538575e-26,0.0,0.0,2.3476815703803334e-59,1.3168076401962628e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999908640199045e-22,4.286006221826564e-23,1.1729588556071095e-25,1.3915541124115333e-21,8.354122250222385e-54
0.008,0.30240205485487404,298.0000000000001,1.1506922859903537,0.7092418075448524,3.563316410062252e-58,0.021292787262882817,0.0,0.05401158804340875,0.21545381714391976,4.982128432389902e-18,2.4060481494982135e-27,0.0,0.0,6.658034958641157e-27,1.2538425376081092e-23,4.936265501876137e-12,0.0,0.0,2.6268114680775247e-19,0.0,9.645639881442876e-19,4.179012604363967e-20,2.2866723853587106e-27,5.148736378966384e-27,0.0,3.947336918739168e-21,6.787101300436208e-36,0.0,2.1808543884477924e-21,0.0,4.535461817507155e-34,8.356808512171746e-22,3.411715730790076e-30,0.0,2.20086301046012e-27,0.0,0.0,0.0,0.0,1.632968995065948e-33,2.8537919651459217e-27,5.497189129452897e-21,5.831956810988278e-28,8.688610161742257e-20,2.880518591792532e-21,4.825480752452988e-20,0.0,0.0,6.350577478982107e-27,0.0,0.0,0.0,9.767315753903354e-21,9.63676464351718e-22,0.0,0.0,1.1061864270822284e-23,4.570754213654247e-30,1.843485776997548e-33,0.0,3.2996524065794197e-28,1.5300766844868541e-30,1.1415636124151414e-31,0.0,3.863433042920946e-27,1.4992704940947672e-21,2.647103310844393e-27,6.344106988826602e-18,1.0746998723809063e-28,1.625423498315889e-19,0.0,3.41627799840522e-33,0.0,0.0,2.0714078146294135e-32,0.0,8.89258519101287e-27,3.0544955629572258e-31,0.0,1.926695691522132e-21,0.0,0.0,0.0,7.913245353475613e-24,8.1793493025227445e-53,0.0,0.0,0.0,0.0,3.536072082791981e-24,0.0,1.6144570631912812e-21,8.948043300161567e-27,4.396321066618998e-21,0.0,0.0,0.0,0.0,4.7606867216970144e-21,0.0,3.288799092336231e-21,1.1476832072621085e-21,4.6742712913975606e-23,5.2078036979284e-40,5.853623812008658e-21,1.1303785460686215e-20,2.7662874564273863e-22,0.0,5.783004887153334e-23,0.0,4.308345173631264e-24,1.0921023266753456e-37,0.0,3.149420657079018e-23,0.0,0.0,1.0535123917838064e-21,0.0,1.4645573365900033e-26,0.0,0.0,3.730697959337992e-58,1.3168078562073216e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999908673496922e-22,1.6093009705311866e-23,0.0,1.3915728238106363e-21,5.723179188640524e-54
0.016,0.30240205547488763,298.0000000000136,1.1506922836310944,0.7092418074231542,3.612934217453656e-58,0.0212927872686172,5.317276299151896e-24,0.05401158802913234,0.2154538171149547,5.823214788362476e-16,5.281925692724761e-34,0.0,0.0,9.855622487964749e-33,1.175758726701158e-26,1.6414102232533553e-10,1.2094589378760666e-91,0.0,1.1105814748304417e-18,0.0,1.1200793306206453e-16,9.539005866215923e-19,5.621396274541611e-33,2.130998146403671e-33,1.7908513087149573e-25,2.3213198724027768e-20,0.0,1.10610414246107e-51,7.590673694567146e-20,0.0,2.1029267276740295e-40,7.143798205810845e-21,0.0,0.0,1.6646240505421223e-33,0.0,5.3192738045985e-21,0.0,0.0,1.981352507323627e-34,4.9255564728470093e-32,5.514710421250145e-21,1.9367917932936742e-33,9.848407822405418e-18,2.020970966818854e-20,4.9247914930459214e-20,0.0,3.264548523663069e-21,3.9891820452755015e-32,9.664840464553274e-23,0.0,0.0,1.0050405010319672e-20,1.1234537500131116e-21,0.0,0.0,1.106240839163361e-23,4.386279553710241e-36,8.780688287844559e-40,4.4572201639138606e-26,1.425953458497334e-35,1.5300766821890282e-30,1.1415636107007964e-31,0.0,4.5039898263342236e-27,1.7480258675595553e-21,3.085992231654573e-27,6.344107091985875e-18,1.0747893227326796e-28,1.918618994600226e-19,0.0,1.537856787845724e-39,0.0,4.1448630889327385e-31,1.9424149633659288e-35,0.0,5.948830810362132e-33,2.975438551425563e-31,0.0,1.9272276188610013e-21,1.3001204398677064e-31,0.0,0.0,2.1706544813617257e-24,8.416865944375593e-53,0.0,3.654837617833679e-37,2.4704739446530345e-40,0.0,3.564480869555094e-24,0.0,1.6144286550528526e-21,8.132944593399585e-33,3.804544359583784e-21,0.0,0.0,0.0,0.0,4.763097303559703e-21,0.0,3.2892412946368567e-21,1.802124368262384e-21,1.0671990882927745e-22,1.0697616782613969e-41,5.853623813247131e-21,1.1303795593129193e-20,2.766287937438447e-22,0.0,5.783073619770004e-23,3.6769061595174414e-71,4.330213285671901e-24,1.2447479975647457e-43,0.0,3.1494208405602393e-23,0.0,0.0,1.0541206255545131e-21,0.0,1.4645585095021147e-26,0.0,0.0,6.505020286768067e-64,1.3168707963534117e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999910366138724e-22,0.0,0.0,1.395570730698815e-21,3.546590073253241e-54
0.02,0.3024020632840686,298.000000000586,1.150692253915807,0.7092418058904345,3.613335543664401e-58,0.021292787340838882,1.762479004490885e-22,0.05401158784930011,0.2154538167501457,2.593261107039012e-14,2.357116385044585e-40,0.0,0.0,1.6846689278008015e-33,0.0,2.169249253068965e-09,0.0,0.0,3.6077765105685015e-17,1.0761662879755202e-19,5.105623724602114e-15,5.5140457175953454e-17,0.0,1.7481879899734987e-39,5.938500384151504e-24,1.1709548641803966e-18,0.0,9.808391861140611e-52,4.181081319376918e-18,0.0,0.0,3.899458262186901e-19,0.0,3.407604820463922e-20,0.0,3.9447848703874196e-18,4.283820842420665e-19,0.0,0.0,1.889450147609308e-34,1.650163619138024e-36,6.7354548626009495e-21,4.941018254436286e-33,4.406804139318003e-16,1.1040117307683362e-18,1.1681136091082074e-19,6.154707409972729e-20,2.6803652864528257e-19,0.0,2.630678414715723e-22,0.0,0.0,1.5398404424975843e-20,4.005167144108301e-21,5.2274318761085044e-21,0.0,1.1117186060438512e-23,8.524864877082772e-36,8.405957115873734e-46,1.4776839720679417e-24,1.2372404335922755e-42,1.5300766532012753e-30,1.1415635890759513e-31,0.0,1.6056937138128937e-26,6.2310355662718714e-21,1.100171072592214e-26,6.344107081707797e-18,1.0747893064826652e-28,6.868511368857784e-19,0.0,6.572077062004824e-41,0.0,4.146362909457317e-31,0.0,6.914289176618452e-49,6.803266847335179e-39,2.9754385306685775e-31,0.0,1.9785256956170467e-21,4.529233588722472e-30,4.130984813535118e-19,0.0,9.327800756402668e-25,1.289526388131957e-52,0.0,3.6281084486218976e-37,2.4713678754258635e-40,0.0,3.578688909797752e-24,0.0,1.6144144571088457e-21,9.302541054130465e-35,3.532196698914721e-21,0.0,0.0,0.0,0.0,4.7632371651385416e-21,0.0,3.3385427376294936e-21,2.016034437384761e-21,1.3670866441957876e-22,4.906293471768078e-42,5.853623864629628e-21,1.130379564065679e-20,2.766349207134203e-22,0.0,5.791305305806106e-23,7.913309965773422e-74,9.025513162408592e-24,0.0,0.0,3.149449669972139e-23,0.0,0.0,1.1122153257819984e-21,0.0,1.4647127200544873e-26,0.0,0.0,9.186590873407537e-64,1.3237551909514421e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000092547621387e-21,0.0,0.0,1.7164190179625245e-21,1.669285851963628e-54
0.022,0.302402114421426,298.0000000128547,1.150692059329333,0.7092417958555569,3.613364169880405e-58,0.02129278781369141,4.0598349370781746e-21,0.05401158667133882,0.2154538143614727,5.888222696665502e-13,1.78497461156312e-46,0.0,0.0,2.736793966935922e-31,0.0,1.529721999889674e-08,0.0,0.0,8.29023073139398e-16,6.7561506786555115e-18,1.1863538787282834e-13,1.6782417406264142e-15,1.8077205222255996e-36,0.0,1.367934767204517e-22,3.566336667737151e-17,0.0,2.739575945942187e-50,1.1949871570793137e-16,0.0,0.0,1.2100633634812754e-17,0.0,1.2577037791884904e-18,0.0,1.196376360527769e-16,1.3811938528589125e-17,0.0,0.0,1.9058882393865883e-34,1.1501791489617054e-38,4.956653332361777e-20,7.439203683268827e-33,1.0055934506417425e-14,3.526653058921172e-17,2.431953031557649e-18,2.6660005241111796e-18,7.7612556705824e-18,0.0,3.960762127381598e-22,9.524538822097955e-20,0.0,9.01799588987401e-20,4.3359992239889264e-20,3.837870428158785e-19,0.0,1.3888203001850612e-23,1.9835165665977217e-34,1.6173538187771693e-51,3.4033777192591636e-23,2.1553020161826496e-49,1.5300764655310295e-30,1.1415634491098286e-31,0.0,1.7383253015135416e-25,6.744544381682065e-20,1.1910463929550444e-25,6.34410702131436e-18,1.074789138494445e-28,7.089143216814581e-18,0.0,6.57196135041724e-41,0.0,4.1463632689365755e-31,0.0,2.05191774436414e-47,6.71035072902987e-40,2.975439452480578e-31,0.0,4.464901185293054e-21,1.0447405329546408e-28,1.1588167919380606e-17,6.796570928306583e-37,6.007883181428948e-25,7.551320504245924e-52,2.9254435827979907e-36,3.620830669412493e-37,2.4713680869563607e-40,0.0,3.586044854144953e-24,0.0,1.614407394773441e-21,9.301094605105242e-35,3.535197138988776e-21,0.0,0.0,0.0,0.0,4.77167637603323e-21,0.0,6.0991985184786725e-21,2.123988334811804e-21,1.5171304137628957e-22,0.0,5.853625694837509e-21,1.1303795953342079e-20,2.7704566757438913e-22,0.0,6.286296995589825e-23,2.2846414847213774e-74,2.87871056476486e-22,0.0,0.0,3.151739035008419e-23,0.0,1.878188708230037e-34,3.901162351562736e-21,0.0,1.4748944244070653e-26,0.0,0.0,0.0,1.70198547150838e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009950641801269e-21,0.0,0.0,1.4671332645367526e-20,1.3551012987383263e-53
0.024,0.3024025781264945,298.0000003675626,1.1506902948544946,0.7092417049152274,3.6138776264121716e-58,0.021292792099123457,1.2276822104566814e-19,0.05401157598050426,0.21545379270735923,1.744136496901083e-11,0.0,0.0,0.0,7.263703556846731e-29,1.1962039830010679e-27,1.3427634014396306e-07,0.0,0.0,2.5066538656668106e-14,2.973384670706681e-16,3.597944501690325e-12,6.704371822495715e-14,2.7653869342097503e-33,4.333714639107808e-39,4.1366035660284135e-21,1.429275092569791e-15,2.591998379306049e-37,3.002007233672526e-47,4.477094360334219e-15,5.205805558024215e-50,9.720525188315713e-40,4.936760833310881e-16,4.3352189033433245e-29,5.839001242248164e-17,2.319129973882182e-36,4.657595015573622e-15,5.827903219157194e-16,5.001830460683636e-34,3.974710901885726e-33,1.2311948210264667e-33,3.1109329958166244e-36,2.067542021188166e-18,6.32413692445524e-32,2.9938396777771063e-13,1.4824374061222712e-15,1.0897852470781993e-16,1.2820832371710275e-16,2.930098745460555e-16,2.8678477441189666e-33,3.367152702486189e-21,6.7674172507503434e-18,0.0,2.048426249081838e-18,1.0754983852073143e-18,2.254191150611483e-17,2.3467579046446036e-19,2.017139692600159e-22,6.541068672603903e-33,1.3840061210138111e-56,1.0291679740515554e-21,5.498347619322268e-54,1.530074825232793e-30,1.141562226797842e-31,4.4689689092422604e-29,4.3117244865060994e-24,1.6728324998172909e-18,2.9542587693278175e-24,6.344106671136941e-18,1.0747876495389909e-28,1.7608504578968484e-16,0.0,6.571963481807858e-41,0.0,4.14636601177753e-31,1.9761820132272005e-36,8.26866906880251e-46,8.210724433356915e-39,2.9754935379516244e-31,0.0,1.659772836559738e-19,3.159446068915522e-27,4.567260601135314e-16,1.666818944978944e-33,5.553150844257749e-24,1.7152167929693122e-50,3.3361049510442725e-33,3.86798376660126e-37,2.471369915557885e-40,0.0,3.615981152999917e-24,0.0,1.6144006640969966e-21,9.301220564166936e-35,1.4091103969684575e-20,0.0,6.165424188835534e-36,0.0,0.0,5.417757910178733e-21,0.0,2.1313177966515683e-19,3.8210681052940244e-21,1.6756076013148303e-22,0.0,5.853731899955763e-21,1.1303799221263402e-20,3.1399790482710685e-22,4.832977883026944e-22,4.61381598921572e-22,2.4665558361346558e-74,2.241937586756284e-20,2.4269588322396234e-43,0.0,3.395000109482326e-23,1.2671748825945432e-40,3.34055697139884e-32,1.833492659342697e-19,0.0,2.3746344190378527e-26,5.427303263089518e-37,0.0,0.0,2.953484616183631e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0724573124382813e-21,2.2202012359966676e-21,7.906640608583038e-23,7.164321730514086e-19,6.608358843554514e-52
0.025,0.30240421472784906,298.0000042575614,1.1506840673576428,0.7092413845297139,3.616891083898231e-58,0.021292807199205958,1.5053181668701519e-18,0.05401153815651212,0.21545371634009775,2.087561829416353e-10,0.0,0.0,0.0,3.671797325036985e-27,1.9275816377951242e-26,5.535164982958974e-07,0.0,0.0,3.0591946260582017e-13,5.090917517934059e-15,4.401893150240833e-11,1.0623654690058275e-12,5.058398422825351e-31,6.3925885754616215e-37,5.072244230405498e-20,2.2718542499184394e-14,5.86437875317591e-35,5.489502111632845e-45,6.677088412525461e-14,7.8039751955188e-49,1.4717280717165154e-37,7.980278489666329e-15,9.01234811108655e-27,1.0658692276640078e-15,4.4095380876168485e-34,7.197413960983067e-14,9.72485479379087e-15,1.025085952205351e-31,8.418501930592623e-31,2.224215373250399e-31,5.906407803036244e-34,3.7973530402402856e-17,1.3139218183576819e-30,3.600321062048395e-12,2.4652442201434698e-14,1.9610936192401513e-15,2.413222707458024e-15,4.400696761225569e-15,4.62271473785866e-32,6.996236984340263e-20,1.5928788168488835e-16,8.64106165804068e-28,1.7698336664120896e-17,8.91085944265603e-18,5.116786151283852e-16,5.920358538257579e-18,4.999423539677943e-21,1.0366770460024812e-31,1.4089772154902254e-54,1.2616083671267754e-20,3.366388785576176e-51,1.5300697020346977e-30,1.14155842076582e-31,2.593978669978315e-27,3.572387810628361e-23,1.3856819837205727e-17,2.4476868621640347e-23,6.344107574709184e-18,1.0747827688000216e-28,1.2288177649199004e-15,0.0,6.571977003128974e-41,0.0,4.146380467712965e-31,3.1844357171262774e-35,2.7106942056721553e-44,1.1048169096016335e-36,2.976720931917601e-31,0.0,4.120554729510905e-18,3.87399173916314e-26,7.338886200805336e-15,2.0921246385338485e-31,2.5919854690194284e-22,1.4818084088951634e-49,1.360158532530193e-30,7.888145520977727e-37,2.471381437519798e-40,0.0,4.392846738528162e-24,0.0,1.6143985749188531e-21,9.302853364279849e-35,3.320699283913405e-19,0.0,2.7378477750321604e-33,0.0,3.150168015205908e-35,2.4038581795774507e-20,0.0,6.061348700165126e-18,3.328347241369306e-20,2.0225829670741752e-22,1.177223520035154e-36,5.8561442968522705e-21,1.1303830366068351e-20,1.5657137834940507e-21,3.536769794601771e-21,1.2543027173360545e-20,2.7285206445170053e-73,6.838793165762912e-19,3.6744611881159603e-41,0.0,1.311878474894771e-22,2.76793662263577e-38,2.0230001770290588e-30,4.535599486887255e-18,1.978104033992818e-20,3.230294595607625e-25,9.199846488109833e-36,0.0,0.0,8.010678228392183e-19,0.0,0.0,0.0,0.0,0.0,1.1374168604496497e-20,0.0,3.024061472246691e-21,7.32537198449996e-20,4.40604963928912e-21,1.505944336330254e-17,2.1759142439441726e-50
0.025500000000000002,0.3024075219528524,298.0000265598915,1.1506714831100884,0.7092407402268865,3.625062872987316e-58,0.021292837577594766,9.931336083132706e-18,0.05401146126516457,0.21545356230418894,1.342520404859821e-09,0.0,2.19971131554467e-57,2.6081751939970165e-20,6.116057592589788e-26,1.5483220393235893e-25,1.3969586879661828e-06,0.0,0.0,2.0025924786966767e-12,4.5826930194154404e-14,2.8892137149115045e-10,8.88912222046323e-12,2.769656737916875e-29,2.7755703441655977e-35,3.346550859825459e-19,1.906524476573826e-13,3.70970453281328e-33,2.861813902118155e-43,5.27605211274789e-13,6.166598019937717e-48,6.406131685766644e-36,6.804577086750278e-14,7.601739951307844e-25,1.0200789825353884e-14,2.3772632097306767e-32,5.880958750405774e-13,8.54557808965573e-14,5.95360946574396e-30,5.050335815592179e-29,1.4059722333878092e-29,3.204963595725699e-32,3.663902543158562e-16,1.6257095659073715e-29,2.3255805451681124e-11,2.1592800842461078e-13,1.8521983690705662e-14,2.3779497884358462e-14,3.5003859916839124e-14,3.721689745080878e-31,8.657744725511674e-19,1.940668824830535e-15,1.5232143137406702e-25,1.1071875088332083e-16,5.4074333765170096e-17,6.032785820222738e-15,7.591071035676321e-17,6.747398089429368e-20,9.955677414064013e-31,7.455565513089359e-53,8.31983459965512e-20,3.697899454249128e-49,1.5300629954000449e-30,1.1415535104968186e-31,4.2329411215303483e-26,2.1678323585781217e-22,8.40651183603112e-17,1.485328029841304e-22,6.344121111608063e-18,1.074774948897552e-28,5.09225067076969e-15,1.0677839298230306e-21,6.572083775821786e-41,0.0,4.1464482042671225e-31,2.557862233790905e-34,1.0989559192449607e-42,4.793879217870721e-35,2.9910414694428985e-31,1.8287804822661978e-20,5.352263303429351e-17,2.5559329342685957e-25,6.486822562106112e-14,1.0036920784243715e-29,5.320581656003629e-21,9.269120068538481e-49,1.484146271619191e-28,4.4877279660025886e-36,2.4714467792278656e-40,0.0,1.7683053891728755e-23,0.0,1.6144026146702291e-21,9.315048367543996e-35,5.059302892291961e-18,0.0,8.709934185412884e-32,0.0,1.0692474464611827e-33,2.9705026116163066e-19,7.336737215050335e-27,9.012333854421465e-17,3.3128593704937785e-19,6.46267257161608e-22,1.6690511151072526e-34,5.884304289663442e-21,1.1304341305136037e-20,2.3082106941027437e-20,1.4747293271865415e-20,1.986999811187502e-19,2.0473732008026372e-70,1.0734030289604236e-17,1.5994006308316818e-39,8.035231608641866e-20,2.098934527449607e-21,1.3815461446071726e-36,4.844159870883327e-29,5.840256514452662e-17,3.440002455199579e-19,5.375438185805295e-24,7.37240286756791e-35,0.0,1.1689540963710718e-52,1.1687518362794305e-17,0.0,1.3294811856333746e-21,0.0,0.0,0.0,3.860624238705617e-19,0.0,3.0160852822492644e-20,1.2125781199915326e-18,7.480134496803059e-20,1.6522132734038727e-16,3.046995571579357e-48
0.026,0.3024176081011549,298.0002044686166,1.1506331062334942,0.7092387987744987,3.65409250582437e-58,0.02129292919945068,8.060804935748499e-17,0.05401122360434675,0.21545309443897742,1.0679092754319929e-08,6.185844831992635e-47,3.1112690673661207e-54,5.660436616886188e-19,1.401017945002419e-24,1.546946210418482e-24,3.940639216138183e-06,0.0,0.0,1.6231773488989384e-11,5.209770254326326e-13,2.349004967817041e-09,9.356063704112788e-11,2.48685140428124e-27,1.827243303170615e-33,2.7163211823815938e-18,2.0129171160335365e-12,3.645258479042081e-31,2.301136967786624e-41,5.226807188981324e-12,6.109521698380162e-47,4.219449265186989e-34,7.306227528896077e-13,6.518904030799215e-23,1.236837165938807e-13,1.9804563444565478e-30,6.03641581147527e-12,9.471638492640017e-13,5.347431301061769e-28,4.70081911149512e-27,1.3973288492565407e-27,2.6870728114961085e-30,4.481102156093241e-15,2.6063465318118565e-28,1.858620011541301e-10,2.3851028647204634e-12,2.2148641413743297e-13,2.9728882814762086e-13,3.4920975297690523e-13,3.807215451131405e-30,1.3886544482140308e-17,3.0275892790278683e-14,1.8905161048037873e-23,1.1874977382407572e-15,6.018724117718294e-16,9.09665832485776e-14,1.2480241871988967e-15,1.1730167541875255e-18,1.5712342047862863e-29,9.450223016510904e-51,6.752466270120138e-19,6.874776999418065e-47,1.5300702892529547e-30,1.1415596976566067e-31,9.595555113557702e-25,2.412820898849404e-21,9.356922999921013e-16,1.6531801898148193e-21,6.3442515036476065e-18,1.0747665969970782e-28,3.343909174074462e-14,3.95813621620529e-20,6.581858181602496e-41,0.0,4.1471982885502535e-31,2.5555283601383313e-33,1.0087559234812111e-40,3.155772968997755e-33,3.2188465954144124e-31,7.466567385341438e-19,8.928668246654796e-16,2.0746120797265408e-24,7.368112042443175e-13,1.1064296175699143e-27,1.2546948779939203e-19,9.942115849466628e-48,1.2126077000398489e-26,6.560219684943712e-35,2.472281432103506e-40,0.0,3.265788266692683e-22,0.0,1.614491214857051e-21,9.450854093574378e-35,9.946043887782565e-17,0.0,8.301507360283548e-30,9.694102473885025e-21,2.3529935544943294e-32,5.725287658048039e-18,2.7196325907585667e-25,1.7292353734303014e-15,5.314985147051294e-18,1.029818968021347e-20,3.897479143856463e-32,6.3323560619885e-21,1.1319680347127855e-20,5.234152596515138e-19,1.0113103504585668e-19,4.0852705334650934e-18,1.7088123927846672e-67,2.1768777496365427e-16,1.0534118963510197e-37,1.6697355435361901e-18,5.584907665468802e-20,1.4782679176363623e-34,1.2963566155883293e-27,9.653046884508983e-16,7.475884039743814e-18,1.2078537140815296e-22,7.366600937945159e-34,9.095750123634791e-20,3.170017429060276e-50,2.2013165381760123e-16,1.264084484839718e-27,4.7494016344061824e-20,0.0,0.0,0.0,8.495144942321701e-18,0.0,5.423243521433594e-19,2.5949341706363857e-17,1.6321334887841066e-18,2.3114330788109926e-15,1.7687588227721088e-45
0.026249999999999996,0.3024306115980637,298.0007588521215,1.1505836328883154,0.7092363644940517,3.6940101501637024e-58,0.021293044312141067,3.1553671213243686e-16,0.05401090870055139,0.21545249597965666,4.067906098685632e-08,0.0,3.336612603646617e-52,4.477328873882745e-18,9.942797809192602e-24,7.149727157808447e-24,7.135414077049736e-06,0.0,0.0,6.276065870331483e-11,2.6586076546883393e-12,9.10500889669192e-09,4.476452233785876e-10,5.0650526164217576e-26,2.799243600170348e-32,1.0633557360786564e-17,9.655839871780614e-12,7.703546508368809e-30,4.099116221478562e-40,2.3783823426414095e-11,2.782631770211446e-46,6.464050253213404e-33,3.554276548285296e-12,2.2863073132354484e-21,6.665461742610748e-13,3.632891791915297e-29,2.8285372030098234e-11,4.73177846865275e-12,1.0475064206199587e-26,9.533551007124453e-26,3.1363234634422065e-26,4.969683111653393e-29,2.4327930071343387e-14,1.789664579912932e-27,7.106475819350165e-10,1.1881206959250129e-11,1.1796609564473821e-12,1.6444311356007054e-12,1.5982418400835917e-12,1.9274255236901176e-29,9.540414025697612e-17,2.0283103617757657e-13,8.938700469219516e-22,6.495089085080021e-15,3.53600020275463e-15,5.91552028346949e-13,8.755493836661887e-15,8.647574677153575e-18,9.912416733173658e-29,2.9380538808277066e-49,2.641327778972944e-18,1.9083741321113857e-45,1.5301617620892127e-30,1.141630266710747e-31,6.795007527618383e-24,1.4174649271759336e-20,5.494815625935335e-15,9.711987205338728e-21,6.344683145259501e-18,1.0748016353769368e-28,9.561674475944116e-14,3.6980960511673283e-19,6.835229996118198e-41,0.0,4.150851987133812e-31,1.1810972322129213e-32,2.1075453801631837e-39,4.8343310521421836e-32,4.6066767057464e-31,8.174104334232344e-18,6.34549873044754e-15,8.121519694537736e-24,3.7740054625380424e-12,2.9591039838138874e-26,1.2090326348336316e-18,5.437901175042539e-47,3.8035057634962565e-25,4.159976513837468e-34,2.476620450120604e-40,0.0,3.05782900144215e-21,3.10232751878013e-27,1.6153041883867535e-21,1.0152406983223066e-34,8.1808903986988e-16,0.0,2.4780661082909177e-28,1.0116782409400601e-19,2.0865605705414946e-31,4.6877326056108575e-17,2.541010898487778e-24,1.3919465876637268e-14,3.3206075508930814e-17,9.079515744915193e-20,1.9652475236600744e-30,9.062102203127127e-21,1.149993433974346e-20,4.9489381607157245e-18,3.2367510523633433e-19,3.500001423828377e-17,2.713418356883144e-65,1.8416559780071973e-15,1.613684838948481e-36,1.3550986136797558e-17,6.131502891889199e-19,3.700352387585694e-33,1.4022821725270413e-26,6.8044054701903084e-15,6.719786158409985e-17,1.1238112800495405e-21,3.375098027575141e-33,7.032916976419779e-19,1.5977919558167003e-48,1.7428566019055563e-15,1.3191570151282056e-26,3.9405030050791407e-19,0.0,0.0,0.0,7.532093044783522e-17,5.463558091645646e-21,4.231209174004713e-18,2.3043887212678913e-16,1.4755109354466176e-17,1.408293140553143e-14,1.2768794312330474e-43
