grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.11812285350514255,298.0,1.2318238140566082,0.6535759895270085,1.2593271631928372e-18,0.09810796795220679,2.9041873178503466e-15,0.04977241432467467,0.19854362819451746,0.0,1.8900014984575135e-14,0.0,0.0,1.3901166634419362e-15,0.0,1.158951818157703e-12,4.762571335176668e-72,4.6937964406278734e-20,8.238592421185484e-17,2.840140475338242e-16,2.0523786816432755e-16,1.6201318534287736e-17,0.0,7.17436617885731e-16,0.0,3.906317430955494e-17,0.0,7.897490064444026e-45,4.1074410025152164e-16,0.0,5.92531350616367e-32,2.539692090182483e-16,0.0,0.0,4.539430502771051e-15,1.0006908962762533e-16,0.0,4.652505956279469e-14,0.0,6.079110991266923e-31,5.922097048021436e-24,0.0,0.0,0.0,3.620825815527661e-15,2.543442997839108e-16,4.492304580149012e-16,0.0,4.491808920978763e-19,1.4756792715991486e-18,0.0,1.1612628895688776e-14,4.711285786334945e-35,0.0,0.0,1.610418230424425e-18,9.066094985778429e-15,1.6536001767408115e-16,0.0,1.4152088923236615e-27,0.0,0.0,3.182254336599177e-15,8.343067718819342e-32,6.151520984160221e-33,5.110552055124728e-14,0.0,0.0,0.0,1.549506458110321e-14,2.0560017144393223e-30,1.8939310789933348e-16,0.0,1.0129245834455402e-30,8.833097662743859e-17,9.84066957482344e-16,4.273830236336712e-30,0.0,7.16780412697546e-25,3.406783029580064e-28,4.0832090453015714e-16,1.7955449591021846e-16,0.0,9.181659917357305e-18,0.0,2.538612806501675e-32,2.7228423963324172e-21,0.0,2.3626886543174157e-35,3.515449630039952e-31,4.058131983561334e-34,2.561544142429393e-18,0.0,1.863900054757485e-23,5.450702031077661e-14,1.9414994107175857e-17,7.473100635894883e-21,0.0,0.0,1.6221992057487168e-16,0.0,1.4629345670329747e-15,7.916955344525775e-14,0.0,1.2536827533880282e-14,1.50533506602938e-20,0.0,8.557603137952046e-30,1.5478922673013766e-15,5.509502901138336e-20,1.1725410582327117e-15,0.0,0.0,0.0,0.0,2.155329051655002e-35,6.849365372362182e-16,2.7766731191815292e-15,0.0,0.0,8.500634657434027e-15,8.185916321510834e-19,1.5050656719148468e-20,1.4363349486259178e-33,3.053085444784408e-14,0.0,0.0,0.0,1.8745115549915623e-14,0.0,0.0,0.0,7.309643556380138e-18,0.0,0.0,4.8708889436003195e-14,0.0,0.0,0.0,0.0,1.0312628029923732e-33
0.016,0.11812285355323031,298.0000000006828,1.2318238135553332,0.6535759894982462,1.2593271594336115e-18,0.09810796795793007,0.0,0.049772414322364525,0.19854362819010551,0.0,8.181826814358394e-22,0.0,0.0,3.7887275013505496e-22,1.7168022235613802e-19,3.0817451505827974e-11,9.304961728589477e-71,4.693798312742878e-20,7.742885265551882e-15,1.4385092344875775e-14,1.9713464086013272e-14,2.086048279675102e-15,0.0,5.944941329534065e-23,0.0,4.945440042308463e-15,0.0,0.0,4.0853999466767176e-16,0.0,5.1563291853471314e-30,2.539692140281028e-16,0.0,0.0,6.738970958097468e-22,1.2341144208035722e-14,0.0,8.199305757322865e-20,0.0,6.891110991920181e-29,8.738333047571116e-22,0.0,0.0,0.0,3.620826461036261e-15,2.543441215735213e-16,4.49230513849605e-16,0.0,2.2206910313212938e-24,5.859657649186464e-18,0.0,1.1612628953308483e-14,9.301334799899149e-33,0.0,0.0,0.0,9.066245835806573e-15,1.6532247508343788e-16,0.0,2.76608254598949e-25,0.0,0.0,2.5163841272203185e-23,3.47733172163047e-29,2.594376747130263e-30,3.269413850851274e-20,0.0,0.0,0.0,5.846231107833549e-18,6.818218319041349e-28,5.853719649486326e-14,0.0,2.616852195458281e-28,8.837838234236153e-17,2.2893504981847e-22,1.3989551268714242e-27,0.0,1.0133253495809312e-22,7.877351638063855e-26,6.464981104109756e-14,6.314501069116926e-14,0.0,0.0,0.0,5.618410801099461e-30,6.85090753520885e-19,0.0,4.8942676454783544e-33,1.2500003245236568e-28,1.3645273068049013e-31,1.1038376323210584e-15,4.94421927824639e-18,1.8029265242105552e-23,5.450207545070351e-14,3.5106410768540665e-24,1.8200853888524742e-18,0.0,0.0,2.806077454121036e-22,0.0,2.7060592624731634e-22,8.006036812151434e-14,0.0,1.253682753104609e-14,5.243254310067418e-18,0.0,2.6936004344446037e-27,1.547951408035227e-15,2.2030126354752728e-17,1.1733837350881417e-15,0.0,0.0,0.0,0.0,6.124122556413064e-33,6.849365371853846e-16,2.7766731189284465e-15,0.0,0.0,8.500634657122326e-15,2.221751382128043e-16,1.5054624419451107e-20,3.8097765095290416e-31,3.0530854452263563e-14,0.0,0.0,0.0,1.874511555027733e-14,0.0,0.0,0.0,1.965885734184649e-15,0.0,0.0,4.8708888881362255e-14,0.0,0.0,0.0,0.0,1.7762513055434508e-31
0.032,0.11812285482479272,298.0000000007874,1.2318238002950646,0.6535759887352787,1.2593271501219338e-18,0.09810796811180474,0.0,0.049772414260931895,0.19854362807189446,0.0,3.5601271162668846e-29,0.0,0.0,1.0674029218652943e-28,1.547061278484486e-23,8.195573653663639e-10,0.0,4.6938022248934293e-20,0.0,3.046259698164077e-14,2.039565633040962e-14,2.091561478382585e-15,0.0,4.945297850768222e-30,0.0,4.945441329059893e-15,1.0572688146649413e-32,2.572822805165509e-46,4.104715064781776e-16,0.0,7.883944534222576e-37,2.539697806676177e-16,1.6554455369922498e-27,0.0,1.0031747726433389e-28,1.2341637530550885e-14,0.0,1.4485932029846716e-25,7.861553750584503e-29,1.094710498516969e-28,2.9670049492709415e-27,0.0,1.4623691307770196e-28,0.0,3.620912433898774e-15,2.543554490240433e-16,4.492393325250606e-16,0.0,1.862608949787309e-28,7.912090967872762e-18,0.0,1.1612638713548183e-14,8.654891327592992e-33,0.0,0.0,0.0,9.066254065078876e-15,1.6528249533333023e-16,0.0,0.0,0.0,0.0,1.9822193425367908e-31,3.47733169484846e-29,2.5943767207197702e-30,8.34575608668646e-23,0.0,0.0,0.0,5.846181125544094e-18,4.885282029920239e-28,4.640740548870249e-14,0.0,2.0637195649192523e-35,8.842578823533639e-17,1.853957602452925e-28,1.26064686350075e-31,0.0,1.3552861454090515e-29,7.868346738368635e-26,6.464992438193446e-14,6.314505000850026e-14,0.0,0.0,0.0,6.2439552448521956e-30,4.7026562400214125e-20,0.0,5.957841179588376e-33,2.157147048740012e-31,1.1063059891448275e-37,1.1038379366556508e-15,9.888638331462572e-18,1.8026115737806204e-23,5.4497131130791005e-14,8.192709256341867e-31,3.7010727752251293e-19,0.0,0.0,6.035196614098521e-28,0.0,5.566369591106567e-29,8.006044851656409e-14,0.0,1.253682755184259e-14,2.485313840752668e-18,0.0,3.0775936345024542e-27,1.5479514055345388e-15,2.2030130363434732e-17,1.1733837346525143e-15,0.0,0.0,0.0,0.0,1.7683532631799236e-39,6.849365381335854e-16,2.776673125645102e-15,0.0,0.0,8.500634682591303e-15,2.221755982930235e-16,1.5054624444095147e-20,3.809776525108633e-31,3.053085449808547e-14,0.0,0.0,0.0,1.8745115576369345e-14,0.0,0.0,0.0,1.9658860996215747e-15,0.0,0.0,4.870888843939502e-14,0.0,0.0,0.0,0.0,4.438153830013574e-36
0.04,0.11812286766499065,298.0000000024832,1.2318236663932465,0.6535759810312325,1.2593271255735213e-18,0.09810796966549605,0.0,0.049772413640474904,0.19854362687806,9.76073955746716e-14,3.1619344819009244e-36,0.0,0.0,0.0,8.66315585784687e-24,8.784075548938247e-09,0.0,4.693806452413707e-20,0.0,3.8218561153538636e-14,4.4982555462904843e-14,2.3551373751959123e-15,1.1143853484236938e-28,6.483506212875241e-36,0.0,4.945473650122981e-15,1.0182023254608153e-32,2.5967128403283833e-46,4.96693968672329e-16,0.0,2.6943562096444722e-37,2.539974679538895e-16,1.6103867897099697e-27,0.0,2.3662147436197724e-34,1.2363287421376282e-14,0.0,1.05610741970745e-30,7.57117531446574e-29,1.1856837022867046e-28,2.2249960809414997e-32,0.0,1.5999860241204997e-28,7.928496413518473e-15,3.625231078040202e-15,2.549765421663968e-16,4.497475532372787e-16,0.0,1.0384848618138588e-28,8.460536705614931e-18,0.0,1.1613232720530718e-14,8.291978657195242e-33,0.0,0.0,0.0,9.066359273872526e-15,1.652632955959362e-16,0.0,0.0,0.0,0.0,3.120453164749107e-39,3.4773314279721995e-29,2.594376521623549e-30,8.343707844446668e-23,0.0,0.0,0.0,5.84618109165745e-18,4.885243569277398e-28,3.653220595316436e-14,0.0,3.0475917681234593e-40,8.844949289609646e-17,1.3208659607433968e-28,7.059266814137132e-32,0.0,2.044301326249815e-34,7.868346799093166e-26,6.464992555632886e-14,6.314505088376342e-14,0.0,0.0,0.0,6.456981480402458e-30,6.1284940924825945e-21,0.0,7.393762046977755e-33,2.7337181287974577e-31,7.889079984152352e-38,1.1038379816588563e-15,1.2360735677777889e-17,1.8024278999343693e-23,5.449466002716148e-14,1.8393908086241534e-31,1.2525596802858706e-19,0.0,0.0,1.2855839557966844e-28,0.0,5.5192022197188494e-30,8.006047220361359e-14,0.0,1.253682780991322e-14,1.3431813983792424e-18,0.0,3.1778469270239798e-27,1.54795141714518e-15,2.2030130717107238e-17,1.1733837547662765e-15,0.0,0.0,0.0,0.0,3.306895943581062e-40,6.849365518910637e-16,2.7766731869559317e-15,0.0,0.0,8.500635975063073e-15,2.221756450187577e-16,1.505462469804356e-20,3.809776586120144e-31,3.053085491904518e-14,0.0,0.0,0.0,1.874511584611777e-14,0.0,0.0,0.0,1.9658861300926513e-15,0.0,0.0,4.870888877583525e-14,0.0,0.0,0.0,0.0,6.63214360350943e-39
0.044,0.11812293571192994,298.0000000321992,1.2318229567778656,0.6535759402096288,1.259327067362944e-18,0.09810797789822608,0.0,0.04977241035072113,0.19854362055117628,1.8737815166583256e-12,8.05555763211426e-42,0.0,0.0,0.0,8.33677586232989e-24,5.098717852142856e-08,0.0,4.6937952166024677e-20,0.0,4.1950310966969543e-14,4.941937792573151e-13,8.721890450899568e-15,1.1163227228759833e-28,5.429849806853885e-36,0.0,4.946258214361263e-15,9.85120191218433e-33,3.144239730831036e-46,2.442729739709259e-15,0.0,2.550705122826712e-37,2.5468076545305775e-16,1.522127805402187e-27,0.0,1.9616922530781954e-34,1.2871340901867585e-14,0.0,5.293035115974042e-31,7.325139688818883e-29,1.2286167107620779e-28,2.8234559969829187e-33,0.0,1.6344899420022133e-28,1.837843078591268e-13,3.73478608751145e-15,2.72157714241067e-16,4.645147716235187e-16,0.0,9.993608562856333e-29,8.643064604248527e-18,0.0,1.1631453299481086e-14,8.123755437506305e-33,0.0,0.0,0.0,9.069969628702894e-15,1.6530910199421698e-16,0.0,0.0,6.804255637657812e-42,0.0,9.807864238448561e-47,3.477330025531034e-29,2.5943754755700705e-30,8.343648605531455e-23,0.0,0.0,0.0,5.84618092755052e-18,4.885241027160482e-28,3.071996478712487e-14,0.0,3.017840911554081e-40,8.846135380052938e-17,1.320866667696097e-28,6.793309123928218e-32,0.0,2.012507874313584e-34,7.868347335731528e-26,6.464994642383427e-14,6.314505603094677e-14,0.0,0.0,0.0,6.5607240939718e-30,1.4732680498463127e-21,0.0,8.098291467955157e-33,3.0244440658650672e-31,7.890817031089262e-38,1.10383810922952e-15,1.3596756638948894e-17,1.8023299406101988e-23,5.4493429250155314e-14,1.8393198674359147e-31,6.345073379608212e-20,0.0,0.0,1.3033721769889017e-28,0.0,5.5191873195709566e-30,8.006048922535867e-14,0.0,1.2536831163227514e-14,9.040316572075215e-19,0.0,3.2263752493825812e-27,1.5479515167697136e-15,2.2030132655788052e-17,1.1733838728840731e-15,0.0,0.0,0.0,0.0,3.1304031066534524e-40,6.849367667802578e-16,2.7766734969639946e-15,0.0,0.0,8.500682697699841e-15,2.221756983907864e-16,1.505462661401659e-20,3.80977701794685e-31,3.0530857104919864e-14,0.0,0.0,0.0,1.8745117287679344e-14,0.0,0.0,0.0,1.965886296401239e-15,0.0,0.0,4.870889151805672e-14,0.0,0.0,0.0,0.0,4.961475995250131e-38
0.048,0.11812343935375494,298.00000074513946,1.231817704664739,0.653575638213845,1.2593266810743243e-18,0.09810803880731324,0.0,0.04977238596775543,0.19854357372092116,4.4939480967680993e-11,0.0,0.0,0.0,0.0,7.891472520553159e-24,3.6322837932459933e-07,0.0,4.693683358361663e-20,0.0,4.551042356129768e-14,1.1586952679851136e-11,2.158990159962734e-13,1.1192177010708316e-28,5.227695297580782e-36,0.0,4.971873012650947e-15,9.670918474123201e-33,0.0,6.165409934969003e-14,0.0,2.583273610045934e-37,2.7739313842270766e-16,1.5522550257045945e-27,0.0,1.2143884719972178e-34,2.893724976922448e-14,0.0,5.107157198239933e-31,7.189971313337987e-29,1.2698480703262598e-28,2.7864193704329472e-33,0.0,1.6578800478343554e-28,4.455876113749279e-12,7.476906805383641e-15,9.115914602233037e-16,1.0415518966626531e-15,0.0,9.459827925904428e-29,8.767313562500748e-18,0.0,1.2382796468684784e-14,8.810809940098322e-33,0.0,0.0,0.0,9.24125419136872e-15,1.6823146678068436e-16,0.0,0.0,0.0,0.0,1.4064082037766578e-50,3.477319928226896e-29,2.59436794893491e-30,8.343187278599297e-23,0.0,0.0,0.0,5.846180081000658e-18,4.885222538948657e-28,2.447623447381727e-14,0.0,3.0176916651506727e-40,8.8473275138516e-17,1.3208736156195308e-28,6.430425603529362e-32,0.0,2.0090632396470454e-34,7.868351819079209e-26,6.465069302340201e-14,6.314509500889547e-14,0.0,0.0,0.0,0.0,4.0860887573860253e-22,0.0,9.684864968388828e-33,3.3182522366645594e-31,7.892609948364321e-38,1.1038389778815211e-15,1.4832754175770453e-17,1.8022254771668813e-23,5.449223169877848e-14,1.8392334724104337e-31,3.220768579778722e-20,0.0,0.0,1.3209890843244326e-28,0.0,5.519216876111748e-30,8.006054544946167e-14,0.0,1.2536977871949738e-14,5.916459683548161e-19,0.0,3.274355793355794e-27,1.5479522604271451e-15,2.203014712590592e-17,1.1733848747277293e-15,0.0,0.0,0.0,0.0,3.1710919173254282e-40,6.849469516812294e-16,2.776675777693764e-15,0.0,0.0,8.503100883646115e-15,2.221766981220283e-16,1.5054681499207848e-20,3.809783793751746e-31,3.053087330247887e-14,0.0,0.0,0.0,1.8745128274838122e-14,0.0,0.0,0.0,1.96588781057038e-15,0.0,0.0,4.870892693217764e-14,0.0,0.0,0.0,0.0,5.6602166812000885e-37
0.049,0.11812406952204098,298.000003485324,1.2318111331630972,0.6535752608625683,1.2593262377662076e-18,0.09810811492739993,0.0,0.04977235534507348,0.1985435151142333,2.1208498009820196e-10,0.0,4.958237140562705e-56,0.0,0.0,7.772242516141656e-24,7.534598617833707e-07,0.0,4.6935289596177615e-20,0.0,4.651412628192129e-14,5.542744814727048e-11,1.2887046472309737e-12,1.1220269316521087e-28,5.48845305272551e-36,0.0,5.1049491043935376e-15,1.0609071694274058e-32,0.0,3.487062651443924e-13,4.126613298251909e-48,3.381207164429071e-37,3.9748321587609434e-16,2.0754479298779396e-27,0.0,0.0,1.0982540502429648e-13,0.0,4.8465975039263545e-31,7.882478789395211e-29,1.2830900238938008e-28,2.5026111338034093e-33,0.0,1.672054204891067e-28,2.1072440877058157e-11,2.7799851266177842e-14,4.689963031395019e-15,4.618787221960584e-15,0.0,9.316923130883017e-29,8.842978059348981e-18,0.0,1.729433055420843e-14,1.283870888841151e-32,0.0,0.0,0.0,1.052763486892429e-14,1.923827271350386e-16,0.0,0.0,0.0,0.0,4.457108286969484e-50,3.477308354046275e-29,2.5943593397298374e-30,8.342851179117472e-23,0.0,0.0,0.0,5.8461804015170554e-18,4.885200595565705e-28,2.3375466340262438e-14,0.0,3.017655804957256e-40,8.847632489311893e-17,1.3208827035284989e-28,6.333241790691491e-32,0.0,2.0135100271957606e-34,7.868359247486672e-26,6.465536715664243e-14,6.31451470347055e-14,0.0,0.0,0.0,0.0,2.7176460286737756e-22,0.0,1.354980601919271e-32,3.39420161282621e-31,7.893118001306374e-38,1.103840047294907e-15,1.5141761679932304e-17,1.8021981739557994e-23,5.4491970587845214e-14,1.8392196789306855e-31,2.763633111322446e-20,0.0,0.0,1.3261335291053352e-28,0.0,5.519264051078892e-30,8.006060621154369e-14,0.0,1.2538324701041579e-14,5.245216420810856e-19,0.0,3.288251471764481e-27,1.5479531986466719e-15,2.203016562374944e-17,1.1733877574932708e-15,0.0,0.0,0.0,0.0,4.153945371609689e-40,6.850418392982385e-16,2.7766786436413234e-15,0.0,0.0,8.52306379373408e-15,2.2218595628673667e-16,1.5055208098442095e-20,3.8098092961261345e-31,3.0530894478328353e-14,0.0,0.0,0.0,1.8745144785663203e-14,0.0,0.0,0.0,1.965892678318276e-15,0.0,0.0,4.8709064761789704e-14,0.0,0.0,0.0,0.0,2.3121835056592046e-36
0.05,0.1181257122357379,298.00002198006666,1.2317940029970857,0.6535742802615145,1.2593251720827687e-18,0.09810831280397699,6.872543272123916e-19,0.04977227489435043,0.19854336225169142,1.3503202544231759e-09,1.4221508987727507e-43,3.228667085844193e-56,0.0,5.897433238917492e-27,7.647057161561742e-24,1.7679294527733086e-06,0.0,4.693110348023555e-20,3.0057934661639704e-14,4.8649798114699244e-14,3.589579894182233e-10,1.0820776034099852e-11,1.136187328432509e-28,7.441369527818831e-36,2.3146762388871874e-20,6.2910092261741364e-15,1.6047636475703644e-32,1.1868950692825396e-43,2.7475233578424997e-12,3.280565880702396e-47,7.605702882436672e-37,1.4854932184696314e-15,4.9733081937747314e-27,0.0,2.8406478118530043e-33,8.099677961323983e-13,0.0,3.996359585140806e-31,1.1891803843908572e-28,1.312194853442387e-28,6.528522432794257e-33,0.0,1.8027353538108515e-28,1.3445295171579998e-10,2.1658855524203472e-13,4.2679039797351734e-14,4.2247603392057287e-14,7.650036305291106e-16,9.166934155189049e-29,9.536077452038136e-18,0.0,7.161249558239066e-14,4.0010437936218077e-32,2.081055372268516e-29,0.0,0.0,2.6757452801179412e-14,5.25139083571287e-16,3.0047197474262156e-18,4.146199871310363e-31,3.4596824150658695e-42,2.841089726271179e-20,2.750111386758478e-49,3.4772846923288747e-29,2.5943418622240636e-30,8.345994306864104e-23,0.0,0.0,0.0,5.846189711225756e-18,4.885150665268544e-28,2.563546413043383e-14,0.0,3.0176276356396793e-40,8.847951290246849e-17,1.320909197819842e-28,6.231163008090842e-32,0.0,2.0468072212232847e-34,7.868389443589195e-26,6.470588118474875e-14,6.314529879392775e-14,0.0,8.795658767469043e-26,0.0,0.0,3.8428410020939024e-22,0.0,3.291845186301256e-32,3.4829239084353104e-31,7.893812826117131e-38,1.1038428161889567e-15,1.545080789076803e-17,1.8021666618366328e-23,5.449178548019262e-14,1.8392268493566987e-31,5.645556756684256e-20,5.58055814474742e-38,0.0,1.33688595901999e-28,0.0,5.519540993721181e-30,8.006077188698974e-14,0.0,1.2559776674334166e-14,5.204651094916684e-19,0.0,3.313184339047896e-27,1.547955658348767e-15,2.2030215041600372e-17,1.173425466907493e-15,0.0,0.0,0.0,0.0,9.356784952735844e-40,6.865574739887295e-16,2.7766880988829277e-15,0.0,0.0,8.799062479775007e-15,2.2234978694456505e-16,1.5064889941417032e-20,3.8100081007927724e-31,3.053096285141761e-14,0.0,0.0,0.0,1.874523071536034e-14,0.0,0.0,0.0,1.9659562336808222e-15,0.0,0.0,4.871038782629898e-14,0.0,0.0,0.0,0.0,1.6949658122293356e-35
0.051000000000000004,0.11813001315245322,298.00014680007257,1.2317491554341782,0.6535717331194623,1.2593224726666178e-18,0.098108827200492,1.1302747955026043e-17,0.0497720604953013,0.19854296133062166,9.10164399683531e-09,0.0,0.0,0.0,2.369358586670314e-25,7.534558559237353e-24,4.405253741954217e-06,0.0,4.692048924326464e-20,4.965929817260434e-13,6.17232903703416e-14,2.4604905019898096e-09,9.551615772710759e-11,1.2303860472112872e-28,4.7710816494050393e-35,3.8082609328432993e-19,1.686213561064588e-14,2.9675684945500544e-32,1.5317332227522465e-41,2.2794090525120382e-11,2.7103971906048275e-46,9.728326061173326e-36,1.1342952028997511e-14,7.122065349555434e-26,1.7759481716939327e-14,3.4423769053520534e-31,6.87026978258363e-12,6.818669133414206e-14,2.4230370470499847e-30,2.2191203309134075e-28,1.427759423493775e-28,4.499380812004785e-31,0.0,3.5041708975945193e-28,9.080991185786142e-10,1.970354569341839e-12,4.246398477310478e-13,4.380691687123894e-13,7.338259207155598e-14,9.034395448958185e-29,1.8546019361130216e-17,2.978573542674994e-14,6.723422503126493e-13,1.090772417814545e-30,1.9299909272219784e-27,0.0,0.0,2.315266550611328e-13,5.109494362577305e-15,4.885414676453876e-17,1.272318422167688e-29,5.314670798883134e-42,4.673585352210979e-19,9.421107007635274e-48,3.477266554085772e-29,2.5943295180138592e-30,8.425173112872823e-23,0.0,0.0,0.0,5.846271114878116e-18,4.8850689006066195e-28,5.0682429938447363e-14,0.0,3.0177417549945075e-40,8.848305917941154e-17,1.3209987083360261e-28,6.139324525184842e-32,0.0,2.7332232639064855e-34,7.868539518997754e-26,6.525361972388145e-14,6.314592739124866e-14,2.2268037409060686e-15,1.453950464974071e-24,0.0,0.0,6.158085647377572e-21,0.0,4.308710809902636e-32,3.6618828639095205e-31,7.895467473188044e-38,1.10384999179901e-15,1.5760338667537766e-17,1.8021052461946643e-23,5.449179714021851e-14,1.8393154811112452e-31,7.327310450004907e-19,5.352924180961939e-36,0.0,1.395007991186752e-28,0.0,5.522869261011557e-30,8.00613872911759e-14,0.0,1.2903221182807063e-14,1.5181839209076205e-18,0.0,3.415161922502077e-27,1.5479620297405257e-15,2.2030366110462403e-17,1.1741007312314968e-15,0.0,0.0,0.0,1.0340336188266386e-16,1.1979662651897445e-38,7.108578813211024e-16,2.776759531572851e-15,0.0,9.887130610465776e-31,1.2615626041587088e-14,2.252921169499861e-16,1.524593552518474e-20,3.8116422766819854e-31,3.0531333926368616e-14,0.0,7.106562233059754e-17,0.0,1.8746146958620852e-14,0.0,0.0,0.0,1.96702311604867e-15,0.0,0.0,4.872434617916365e-14,0.0,0.0,0.0,0.0,9.814490000220526e-35
0.052000000000000005,0.11814139975828856,298.0009890375187,1.2316304380265957,0.6535651224756881,1.2593154618030005e-18,0.0981101647357906,8.525984668314136e-17,0.04977147035243934,0.19854189437009478,6.188980151282056e-08,7.596982393570271e-43,1.5298919367902688e-53,0.0,4.571257147583052e-24,7.652484494188658e-24,1.1261834606138738e-05,0.0,4.6894262164048537e-20,3.749978216312918e-12,1.7944292487729943e-13,1.7011286375260763e-08,8.480872715928688e-10,3.921565981495416e-28,2.2037141110617628e-33,2.8727379974089017e-18,1.1108401370403784e-13,1.0890423232814193e-30,9.621713248809196e-40,1.9032665234220838e-10,2.261364069051267e-45,5.049142810101354e-34,1.0065550286139971e-13,3.5161641566756546e-24,3.1407886437130556e-13,2.2352330072899114e-29,5.932904569626802e-11,8.318584998788462e-13,1.8548729476339592e-28,8.377445131102011e-27,6.036981027363122e-28,2.900872993675875e-29,3.8846331266240186e-16,2.6210324228767744e-27,6.187240351084147e-09,1.8262669778606592e-11,4.265191850533036e-12,4.6018968549740715e-12,6.860806893666039e-13,8.628177461008911e-29,1.3890049090440118e-16,6.434640800046422e-13,7.316313158194587e-12,8.655342544910455e-29,1.35228161728775e-25,8.310734298489287e-15,2.279226033616445e-15,2.8151532989008673e-12,6.826931746773045e-14,7.153948796194287e-16,2.134213623565961e-28,0.0,3.52513326266842e-18,1.2561171349337989e-45,3.477512055781354e-29,2.594520702218225e-30,9.902108400834089e-23,4.506349211721341e-20,1.7484607021840613e-14,6.175128357163337e-21,5.846868668798595e-18,4.885180405709285e-28,2.166586750361329e-13,0.0,3.034936833778722e-40,8.848753727808666e-17,1.32138926600773e-28,6.235049575067329e-32,0.0,3.9477301086065055e-33,7.869405674001632e-26,7.119782826235022e-14,6.315082732595771e-14,6.633878331878998e-14,1.097111637874878e-23,4.800699930967545e-13,1.6348981714916395e-25,1.8352411271743267e-19,6.960780737694761e-47,8.03446478561673e-31,4.152539330722432e-31,7.901086490548033e-38,1.1038685977204963e-15,1.607834712411344e-17,1.801845896022913e-23,5.4492318355133216e-14,1.8397297163836611e-31,1.4401788590227448e-17,5.004510827609077e-35,0.0,2.3547115780372554e-28,0.0,5.5769035402531685e-30,8.006604830896906e-14,0.0,1.840648037707002e-14,1.9160001830271682e-17,0.0,3.5661687593565466e-27,1.547978473656965e-15,2.2031304011276072e-17,1.1868740030168705e-15,8.497104568934412e-19,0.0,0.0,6.605267075105307e-15,6.217545498391775e-37,1.1007192852603917e-15,2.7780010429986555e-15,1.9560209512829834e-33,4.1222446389082306e-29,6.539521925477499e-14,2.7824784357183333e-16,1.8639555701643043e-20,3.8253892528647013e-31,3.0535077591942554e-14,0.0,2.1841634912437778e-15,0.0,1.875970224972328e-14,0.0,0.0,0.0,1.9857706062972003e-15,0.0,6.324598243856159e-17,4.887502405748785e-14,0.0,0.0,1.0117287194439882e-13,0.0,9.151975521311918e-34
