grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.08678518785251023,298.0,1.271572819053427,0.6288961020357184,2.2843210466621958e-17,0.13216459519615623,3.386793108632493e-15,0.04789294261021716,0.19104636011849446,2.1518673774652732e-15,0.0,0.0,8.519457400278461e-16,2.8441233150943206e-17,2.0409639265343313e-15,3.9356236800753076e-11,1.9116226874450866e-57,0.0,4.877053347769617e-17,0.0,0.0,1.4889637196928784e-17,4.214405134565367e-24,4.2496091060809865e-16,0.0,0.0,1.9473104487288956e-34,7.675890118857156e-43,0.0,1.0076496612861953e-15,3.472548288314529e-32,0.0,0.0,0.0,0.0,0.0,6.564220432434201e-16,0.0,0.0,0.0,0.0,3.114347343775788e-17,1.7486216808258615e-15,7.288688842959355e-17,5.829780734366232e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6152383511391165e-15,0.0,0.0,1.1029947399568028e-27,1.0949614303686436e-31,3.722421601406832e-22,0.0,2.0831990224102707e-31,1.536040813031071e-32,2.2989225559949167e-15,0.0,0.0,0.0,1.8126853846698637e-16,2.5813602393879175e-30,0.0,0.0,1.96957630154039e-42,5.9688268896511076e-21,0.0,0.0,0.0,4.190467336130254e-25,0.0,1.0789026420287405e-17,0.0,2.862515521080679e-16,1.0252871943919904e-16,0.0,0.0,0.0,0.0,1.2145586447130481e-32,0.0,0.0,4.216654639243703e-19,2.566419015635725e-19,1.0597447698393462e-14,0.0,0.0,2.2218545557233836e-14,3.2580517270403305e-16,0.0,0.0,0.0,0.0,2.112788211327439e-15,0.0,0.0,0.0,0.0,0.0,8.753519295351774e-18,1.1454639108912086e-18,0.0,0.0,2.8010225297377012e-21,1.7461040703177556e-35,0.0,7.817281665776505e-16,2.1045728855123617e-36,8.447061771079474e-34,2.0931131568262844e-16,2.171957724786296e-18,5.264230003010542e-21,1.1433114665636102e-34,1.878275638276724e-15,6.737795339274758e-46,4.697626251777247e-16,0.0,0.0,6.204461953096092e-17,2.5574343155607355e-21,3.011365468415345e-17,0.0,0.0,0.0,0.0,7.909442971295422e-21,3.426869263613828e-16,0.0
0.016,0.08678518875937997,297.99999999989586,1.271572805766155,0.6288961012473961,2.2843210561598855e-17,0.13216459540239758,1.2412742906316949e-18,0.04789294255421884,0.19104636001083583,2.8990449344486097e-14,0.0,0.0,8.519457607032646e-16,1.2310932540963908e-23,0.0,7.850508766728529e-10,2.318679010668911e-56,0.0,3.5194185680720904e-15,0.0,0.0,1.375314323339596e-15,3.807112152904894e-22,2.504712690871298e-23,4.6998172367984095e-20,0.0,1.0988217671968258e-32,6.679431799877354e-41,0.0,6.623188142319951e-23,2.155861053516016e-30,0.0,0.0,0.0,0.0,0.0,6.565544595952406e-16,0.0,0.0,0.0,0.0,3.114354485001474e-17,5.341123690187979e-23,5.139704703952896e-15,5.863407426233759e-16,0.0,0.0,0.0,0.0,0.0,0.0,7.210610393543443e-23,0.0,0.0,2.615435288789609e-15,0.0,0.0,1.5446187113178417e-25,7.652880536450438e-39,7.438466724085547e-20,0.0,6.51419055493581e-29,4.8601243174574664e-30,1.1218499169879955e-21,0.0,0.0,0.0,5.6254221253637815e-18,6.536810754807804e-28,0.0,0.0,4.0547006717279785e-40,1.2684290172725026e-19,0.0,0.0,0.0,4.2415450119528846e-23,0.0,2.884940717825978e-15,0.0,9.636506300534201e-23,1.0727525503992398e-14,0.0,0.0,0.0,0.0,3.0882664132291586e-30,0.0,0.0,1.7274910693325911e-18,2.5662905898451024e-19,1.0596141899876116e-14,0.0,0.0,2.1137356073675705e-20,4.1489478645658866e-22,0.0,0.0,0.0,0.0,2.1127885994472546e-15,0.0,0.0,1.5800399906305485e-29,0.0,0.0,9.45982466017954e-18,3.368159189892076e-16,0.0,0.0,5.381406133955232e-19,3.560632788009291e-33,0.0,7.817281686568935e-16,3.7161805009004816e-34,1.7442900806853016e-31,2.0931805465289849e-16,4.426574290817585e-16,5.2675052799957606e-21,2.34336117169957e-32,1.8782756381474282e-15,0.0,4.697627963711462e-16,0.0,0.0,1.7586194105449607e-14,7.329033753460915e-19,8.507659935493615e-15,0.0,0.0,0.0,0.0,0.0,3.427383844307172e-16,0.0
0.032,0.0867852068561286,298.00000002258395,1.271572540613724,0.6288960855249258,2.284321055964e-17,0.13216459951435752,9.003011173827472e-20,0.047892941435795346,0.1910463578628636,1.6333140764954333e-12,0.0,0.0,8.519458021977518e-16,9.67794759043229e-30,0.0,1.565960755948085e-08,7.71161677174124e-57,0.0,2.918803369692946e-15,0.0,5.017379823475268e-13,1.3172038510791846e-14,1.1378037732536336e-28,1.4828628061447871e-30,3.02199309286871e-21,0.0,0.0,7.182788337120683e-46,4.168169971977e-15,4.368400901170677e-30,1.4786812372248845e-37,0.0,0.0,0.0,0.0,5.660497611592439e-16,6.698337983174676e-16,5.1395812297175453e-33,0.0,0.0,0.0,3.1149680678462823e-17,0.0,2.3099781801852155e-13,9.214626086335315e-16,0.0,0.0,0.0,0.0,0.0,1.9057509904778518e-18,1.1615963825479884e-24,9.681927951314379e-17,0.0,2.6462099990716958e-15,8.524701052502733e-19,0.0,5.047198872582463e-32,6.449757193610298e-46,5.177339160200427e-21,0.0,6.514189626445516e-29,4.860123625131415e-30,3.838368358597648e-24,0.0,0.0,0.0,5.625421603289896e-18,6.536909727129931e-28,0.0,0.0,4.080991616842865e-40,2.4771694228605994e-19,1.5810645512218076e-29,0.0,0.0,4.023717335674629e-30,0.0,2.884942274485711e-15,0.0,1.0364746271339165e-25,1.1405745183128647e-14,0.0,0.0,0.0,0.0,0.0,9.399596867554723e-39,0.0,3.033147980168464e-18,2.566161139179426e-19,1.059483661079421e-14,0.0,0.0,6.350194662892555e-23,5.58554870718625e-28,0.0,0.0,0.0,0.0,2.1128587970231154e-15,0.0,0.0,0.0,0.0,0.0,9.459989172334943e-18,3.368744799520177e-16,0.0,0.0,1.1349027193386198e-18,5.8003237610562315e-40,0.0,7.817282204736877e-16,3.7875587531711037e-34,1.8469297270763813e-31,2.1035873054454645e-16,4.4265802192709035e-16,5.267543363438076e-21,2.3437923907713846e-32,1.878275783324576e-15,0.0,4.69793138536424e-16,0.0,0.0,1.724320198126252e-14,4.805152091843211e-19,8.850925120197066e-15,0.0,0.0,0.0,0.0,0.0,3.4932317340972923e-16,0.0
0.04,0.08678534461007265,298.00000062375494,1.2715705222547742,0.6288959659698,2.2843209113655313e-17,0.1321646307864266,2.95617653173021e-20,0.04789293289167957,0.19104634150287875,4.406218595731103e-11,0.0,0.0,8.519469262440962e-16,1.680886170851578e-29,8.327193032096802e-25,1.2878393110908785e-07,1.332136087866344e-57,0.0,9.650886379507061e-16,0.0,1.421532863661125e-11,4.3459280578163086e-13,1.282799696978513e-29,8.021462916437603e-37,9.818825457592654e-22,0.0,0.0,6.39344773086387e-46,1.6264271618649524e-13,5.845820033067716e-37,4.330066513304201e-39,0.0,3.935876501621852e-30,0.0,0.0,4.155761856058834e-14,1.1687770499524062e-15,3.4599159512728224e-32,0.0,0.0,0.0,3.14065617164876e-17,0.0,6.2109091154271334e-12,1.3487636232736165e-14,3.091104025243744e-15,3.993444380603209e-15,6.981830669949334e-14,1.397445764336639e-29,0.0,5.482932682348148e-16,4.269231683351058e-27,1.2571311953418107e-16,0.0,4.264536935788048e-15,5.31716811875293e-17,0.0,1.0842723562351823e-32,0.0,1.6984206434979886e-21,4.1745252614261315e-53,6.514183018865591e-29,4.860118706054573e-30,3.837890316232326e-24,0.0,0.0,0.0,5.625421553532568e-18,6.536900857617894e-28,0.0,0.0,4.080977161614694e-40,3.0815389768391003e-19,1.6244176353282454e-29,9.435937981861965e-33,2.961250227465458e-42,0.0,0.0,2.884943925533312e-15,0.0,9.271081710302696e-26,1.1673726118157466e-14,0.0,0.0,0.0,0.0,0.0,9.651067301557547e-39,0.0,3.685947566975092e-18,2.566133919848503e-19,1.059418660678996e-14,0.0,0.0,6.339690112011949e-23,3.2406007964149255e-29,0.0,0.0,0.0,0.0,2.1176278436509655e-15,0.0,0.0,0.0,0.0,0.0,9.472934581870229e-18,3.3688399791843764e-16,0.0,0.0,5.1030671334510926e-18,7.216362106750882e-42,0.0,7.817302241775809e-16,3.8383607167156578e-34,1.8743902954987884e-31,2.7075716702912863e-16,4.4266034107105436e-16,5.270584533507131e-21,2.3583321698524246e-32,1.8782828397194575e-15,0.0,4.718162294718123e-16,0.0,0.0,1.7229913199409815e-14,3.80901781774939e-19,8.86432002938332e-15,0.0,0.0,0.0,0.0,0.0,6.661197655326553e-16,6.0966839405362375e-49
0.044,0.08678590452366583,298.00000873989376,1.2715623185132905,0.6288954816449358,2.2843201704333602e-17,0.13216475752050008,1.514545702585922e-20,0.047892897809852654,0.19104627487203177,6.158213071094761e-10,0.0,0.0,8.519779513797431e-16,3.912052939621506e-29,1.1847030793484265e-24,5.872343890606174e-07,0.0,0.0,4.944005753854809e-16,0.0,2.020895802890147e-10,8.067290777383752e-12,1.1920238319295163e-29,9.097279544445648e-37,4.96763286545851e-22,7.175747363389228e-17,0.0,2.8289971122253984e-45,2.8409175294667593e-12,1.5872510386036535e-43,3.464388828711568e-39,0.0,8.045774640724179e-30,6.809558998677415e-17,1.8909345397558475e-35,7.621547839710845e-13,1.0665813060827182e-14,5.095137855971712e-32,0.0,0.0,0.0,3.68635835279926e-17,0.0,8.686902442539151e-11,2.5222881108876575e-13,7.045818886411052e-14,9.52868592910648e-14,1.2740536503216471e-12,1.9881505183664492e-29,0.0,1.5555012758631434e-14,2.4330099068589128e-29,1.3305817840281795e-16,0.0,4.717425554376676e-14,1.5804645807114725e-15,6.188697613429327e-18,7.293635543671154e-33,4.5303617380796515e-42,8.691834157506908e-22,3.2907406156656646e-52,6.514162255156241e-29,4.860103359374162e-30,3.8380838849320094e-24,0.0,0.0,0.0,5.6254254233672036e-18,6.536869663387972e-28,0.0,0.0,4.0809863026419e-40,3.3837311132797773e-19,1.6244235586321263e-29,1.3424362910618355e-32,4.716621050784942e-41,0.0,0.0,2.8849904919265867e-15,0.0,9.011845414193636e-26,1.4880956843913807e-14,0.0,0.0,0.0,0.0,0.0,9.647620073348766e-39,0.0,4.0128037418988215e-18,2.567701703344633e-19,1.0593871460265187e-14,0.0,0.0,6.337797413392271e-23,3.126435806152946e-29,0.0,0.0,0.0,0.0,2.2808969843614828e-15,0.0,0.0,0.0,0.0,0.0,1.0004970379351234e-17,3.368867136743418e-16,0.0,0.0,1.3867087348904255e-16,5.835235817746026e-42,0.0,7.818164735626567e-16,4.591242395906242e-34,2.21089506669173e-31,2.038560240004104e-15,4.4274641142955623e-16,5.393292469563824e-21,2.607135135798252e-32,1.878489763720683e-15,0.0,5.397872862589921e-16,0.0,0.0,1.7228993060154842e-14,3.3697655636586893e-19,8.865312017531122e-15,0.0,0.0,0.0,0.0,0.0,8.365939765514866e-15,7.681502472299179e-48
0.048,0.08678914643841272,298.000157532314,1.2715148207019242,0.6288927056473337,2.284315827143768e-17,0.13216548469864542,1.1349433592447393e-20,0.04789268915643519,0.19104588649924997,1.1079764074555248e-08,2.502007285867472e-42,0.0,8.53323402891776e-16,1.67870961299646e-28,1.8290055474790558e-23,3.2173373642409196e-06,0.0,0.0,3.6951067490824694e-16,1.3548791490795309e-15,3.696581865677059e-09,1.949376594959225e-10,0.0,2.511418194886496e-35,3.6962963802939645e-22,1.1464743370368479e-14,3.0251807126795944e-33,4.482784830092468e-44,6.408652597698e-11,7.63447749175506e-46,1.2068047590657422e-39,8.21707425983598e-15,2.779995599183012e-30,5.652195581017698e-14,9.281311220644944e-34,1.789265826800481e-11,2.548881847075924e-13,3.2288394734767414e-32,0.0,0.0,0.0,1.9325932697330253e-16,0.0,1.5643579892114137e-09,6.3796223067688714e-12,1.955754210563281e-12,2.779897925615102e-12,2.913991988113005e-11,3.0694551648939923e-28,0.0,5.681774257043953e-13,8.110179060487133e-30,1.3807831598121352e-16,0.0,1.5784821858094028e-12,6.150624452128944e-14,4.41198660518501e-16,1.3621666207994458e-32,0.0,6.508283850170203e-22,6.651565804626152e-52,6.514151394721689e-29,4.860097910501657e-30,3.842761140569363e-24,0.0,0.0,0.0,5.625520902267165e-18,6.536776300108505e-28,0.0,0.0,4.081199043947545e-40,3.6865111247923697e-19,1.6244925294687618e-29,2.072464715714022e-31,1.602892195116844e-38,0.0,0.0,2.8878916128589114e-15,5.610277603821281e-14,8.944437682712997e-26,1.0065048045465734e-13,0.0,0.0,0.0,0.0,0.0,9.644570018640182e-39,0.0,4.3651145879303745e-18,2.6588727969749696e-19,1.0593609298578106e-14,0.0,0.0,6.336736999349498e-23,5.040352557811774e-31,0.0,0.0,0.0,0.0,9.788596935970623e-15,0.0,4.738535746404995e-19,0.0,0.0,0.0,3.934745916076438e-17,3.368930655952503e-16,9.439492247257882e-16,1.196421625820041e-69,6.6117596532915545e-15,2.0382248829929323e-42,0.0,7.873795478256209e-16,2.336921763228397e-33,1.0479144426468177e-30,7.161819143741639e-14,4.471881961683595e-16,1.2038408539526876e-20,8.368766648959011e-32,1.8869008307821637e-15,0.0,3.607485520262667e-15,0.0,0.0,1.7228986747087842e-14,2.981887471422946e-19,8.865518556202949e-15,0.0,0.0,8.892979146124808e-18,2.0518569844826356e-16,1.1872239117786905e-17,2.60465132482e-13,2.389885708416506e-46
0.049,0.08679244174757592,298.000597654758,1.2714665442295232,0.6288899623029373,2.2843114439956525e-17,0.132166205282506,1.1198784289645987e-20,0.047892463422274295,0.19104548380283126,4.198343990814447e-08,0.0,2.694991752671615e-54,8.62759631360837e-16,3.066155142978106e-28,8.276531494943891e-23,5.821585795446551e-06,0.0,0.0,3.627669144543845e-16,3.429065695677124e-14,1.4180216575112405e-08,9.273219134964801e-10,0.0,3.025549906059529e-34,3.6640256041943556e-22,5.6264896674898323e-14,6.476490268033206e-32,1.987023312620931e-43,2.886633162786098e-10,3.4384110603758915e-45,7.319518425698137e-40,4.5454362284317355e-14,8.282199606452215e-31,3.122334954499897e-13,4.277095041886791e-33,8.312974708556651e-11,1.2590910087470854e-12,0.0,0.0,0.0,5.093201162871179e-32,9.082726741720725e-16,0.0,5.931733160911357e-09,3.152634952199046e-11,1.0376388455796865e-11,1.5366709672352882e-11,1.3250470854907418e-10,1.3890114485474689e-27,0.0,3.79952120027981e-12,4.204194487647633e-29,1.3853631123100073e-16,0.0,1.0260692033094578e-11,4.344939821517459e-13,3.302327837191186e-15,2.1785103801782797e-32,0.0,6.423941657884057e-22,3.3917934410904316e-52,6.514450713776948e-29,4.860329077898972e-30,3.883724986083164e-24,0.0,0.0,0.0,5.62582530473052e-18,6.536928964979395e-28,0.0,0.0,4.08179179683487e-40,3.7698921409729883e-19,1.624664600486258e-29,9.378036958619615e-31,3.265130759114278e-37,1.1759977625042874e-34,0.0,2.9179182514541734e-15,4.1157145131676376e-13,8.94427763444132e-26,4.700251661794912e-13,0.0,2.272936115308743e-22,0.0,0.0,0.0,9.644618473320532e-39,0.0,4.6723542242910834e-18,3.48037432108832e-19,1.0593591148027568e-14,0.0,2.3862943434175327e-18,6.337020818082131e-23,0.0,0.0,0.0,0.0,0.0,6.443503936326697e-14,0.0,5.842726299754395e-18,0.0,0.0,0.0,2.949577997476596e-16,3.3692713993240355e-16,1.2170050525251552e-14,1.5611761411702788e-68,5.6287563018146776e-14,1.2248520039493318e-42,3.1751963122560703e-15,8.445108681071395e-16,9.633240382729668e-33,3.64422268621587e-30,5.060488037304015e-13,4.835613185282122e-16,6.889137275821296e-20,2.9769794532521646e-31,1.94134488006568e-15,0.0,2.5528352706035464e-14,0.0,0.0,1.7229092332896404e-14,2.8881550055736504e-19,8.865586186537398e-15,0.0,0.0,9.186075253321611e-16,2.0365917825024063e-15,1.3378143356750787e-16,1.5737821465941343e-12,1.4439616271375357e-45
0.05,0.08680004382757214,298.0029442757589,1.271355187283779,0.6288839875713177,2.2843017387651176e-17,0.13216778281663677,1.2312438020642495e-20,0.04789188817804631,0.19104451508190382,2.0656086280376303e-07,0.0,6.041041101963772e-52,9.745907047317254e-16,7.240809763923145e-28,5.045209180512208e-22,1.1510181597200778e-05,0.0,0.0,3.8664965289227967e-16,2.7676154688562254e-13,7.079412234233057e-08,5.959459504944238e-09,0.0,9.361585979759167e-33,4.2182833162093817e-22,3.6501744576035614e-13,2.383303711575738e-30,1.3109765289937805e-42,1.7410196800212694e-09,2.0750229643746873e-44,2.3857032645305814e-39,3.062050521477831e-13,1.2609170666635922e-30,2.3189252802202017e-12,2.911402415163687e-32,5.197844974403715e-10,8.468379589683333e-12,0.0,6.322442803343596e-30,0.0,2.225787906857854e-30,6.567669040146889e-15,1.9264627783740978e-26,2.920832215380928e-08,2.1174150865797886e-10,7.560715613711967e-11,1.173423178167074e-10,8.080088778381662e-10,8.468143721238039e-27,1.0174821391353261e-15,3.597036826913941e-11,3.3360296160153596e-28,1.351339774999494e-16,0.0,9.423399529395809e-11,4.372634835786837e-12,3.512859309650434e-14,4.705770196970847e-32,1.027168473985065e-40,7.090928233041165e-22,0.0,6.516571937179644e-29,4.8619535599024334e-30,4.57618476367611e-24,0.0,0.0,0.0,5.6274832732014535e-18,6.53842210078724e-28,0.0,0.0,4.084876871439432e-40,4.01723251515454e-19,1.6255323368812223e-29,5.7166238810888894e-30,1.2001201957912504e-35,1.5455810950484473e-32,0.0,3.4355059484998067e-15,4.199377874101116e-12,8.992175909361817e-26,3.2374597276019355e-12,0.0,1.6409059651963355e-21,0.0,6.8550840349326685e-34,0.0,9.645304236110291e-39,0.0,8.03185317039187e-18,1.5814308460174208e-18,1.0593648488548272e-14,0.0,5.329678010144884e-17,6.339190862020296e-23,0.0,0.0,7.330901942649035e-30,0.0,0.0,7.336462895376795e-13,1.8273489994347698e-16,7.951854023742128e-17,0.0,0.0,0.0,4.01110551986493e-15,3.3751869260646605e-16,1.5894133984515467e-13,2.0430254631306265e-67,6.961244182384996e-13,3.9249416933713e-42,4.771521751684112e-14,1.818332972392365e-15,5.773989584191196e-32,2.0506233228869907e-29,5.106689519452977e-12,9.821637647597996e-16,8.812797991469967e-19,1.6994972998179384e-30,2.5382328639020895e-15,0.0,2.8931022878259267e-13,0.0,0.0,1.7229396732239676e-14,2.79745028442275e-19,8.865707011502743e-15,2.592378765006416e-15,6.727212028584037e-18,1.1654263598945388e-14,2.6789633252125043e-14,1.797999941526331e-15,1.3308850323862643e-11,1.2220574444497512e-44
0.051000000000000004,0.08681880535743358,298.0154509096835,1.2710804476885624,0.6288709974787493,2.2842808310512553e-17,0.13217125163306542,1.9133397590750313e-20,0.04789022919571864,0.19104190711342944,1.0830428550791565e-06,3.2014878024372823e-42,1.6139040957397483e-49,2.3003812220820732e-15,3.303045555136589e-27,3.262899385732381e-21,2.3936714043168193e-05,0.0,0.0,4.996631193652961e-16,2.0621149567223458e-12,3.7653201667644417e-07,4.0535650621850907e-08,0.0,3.7802096573208637e-31,8.338688689097094e-22,2.4929219020484123e-12,9.85585814734184e-29,1.2976395065729985e-41,1.1133806900772701e-08,1.331349152162442e-43,4.338176739224747e-38,2.132131109346795e-12,3.2896647522233935e-29,1.806674032445797e-11,2.9693452029379163e-31,3.442548811097624e-09,6.022609131416098e-11,0.0,9.71881761606857e-29,0.0,9.555367954894744e-29,5.136325626224952e-14,5.208363409516162e-25,1.5326832670320724e-07,1.5032944130874734e-09,5.809309612533191e-10,9.435432503272124e-10,5.222650165835309e-09,5.480029560571358e-26,2.7541497538863182e-14,3.5626511699616674e-10,4.196385616555822e-27,1.154623057315977e-16,0.0,9.064282375484672e-10,4.595342302209433e-11,3.8915890272236954e-13,2.059336229181503e-31,0.0,1.1289651129042197e-21,0.0,6.529036866628835e-29,4.87147710959672e-30,1.6503509354312625e-23,0.0,0.0,0.0,5.636402814441193e-18,6.547869881698319e-28,3.616039745859135e-15,0.0,4.10110533125611e-40,7.867970933211577e-19,1.630054194033529e-29,3.6977715872336744e-29,4.961561296905116e-34,6.395536621908042e-31,0.0,1.2361283346115705e-14,4.456218144706854e-11,9.508592707311715e-26,2.3972321958845094e-11,0.0,1.0256731306005499e-20,9.622103006645168e-49,1.7217254181421543e-33,0.0,9.607743770822316e-39,0.0,5.573471289351922e-17,2.009975340070721e-17,1.0593878599906922e-14,0.0,9.617725618878674e-16,6.35055525914785e-23,0.0,0.0,1.157560235690185e-28,1.739746446174387e-15,0.0,8.929054972633903e-12,3.4152031055503344e-15,1.0905934026128276e-15,0.0,0.0,0.0,5.803837476261568e-14,3.4834258827242404e-16,2.077871542950727e-12,2.686229883781603e-66,8.937565508180793e-12,7.152315844613125e-41,5.92818138771018e-13,1.8418828602344e-14,3.31537111699569e-31,1.1394641298317586e-28,5.382846568314112e-11,7.817414922950813e-15,1.2489884022118014e-17,1.0903403078944743e-29,9.082792239979464e-15,0.0,3.463539345031278e-12,0.0,2.070152515119172e-14,1.7230854824480926e-14,2.709682261976206e-19,8.866221519422482e-15,4.0826597229602405e-14,1.0451175446031531e-16,1.383489958902729e-13,3.6122814229863003e-13,2.456309043339486e-14,1.181691823184538e-10,1.0924985913842777e-43
0.052000000000000005,0.08687127419283339,298.0820453368158,1.2703127359198874,0.6288427853141441,2.284237544091106e-17,0.13217896999464557,8.399958391540913e-20,0.047884633247893486,0.19103349057272676,5.75058328122158e-06,1.3005749350888981e-42,4.456258707086168e-47,1.801752818687724e-14,4.5235031229459193e-26,2.1352247323665504e-20,5.1082304601093836e-05,0.0,0.0,1.0371252251858923e-15,1.520699528268138e-11,2.027582790561233e-06,2.780969484862966e-07,0.0,1.6045434287635065e-29,4.883580054334643e-21,1.71572743616072e-11,4.1672023335295665e-27,3.713746871202639e-40,7.187643940051121e-08,8.744208655994234e-43,1.40997677357654e-36,1.491739560287152e-11,1.4167543577254765e-27,1.4164061987830502e-10,8.769754088551921e-30,2.30050307381526e-08,4.317886048270826e-10,2.0540101103237987e-28,3.614983687144753e-27,0.0,4.185304494411705e-27,4.059044911499461e-13,5.655810154727573e-24,8.144513093336256e-07,1.0758913354712594e-08,4.4952488045620895e-09,7.636874761177633e-09,3.4072298844484217e-08,3.599070911033103e-25,2.9862538378772107e-13,3.5448760253303675e-09,1.7762401860724834e-25,6.182894754909355e-17,0.0,8.761360999008056e-09,4.849433252590435e-10,4.326980132835534e-12,2.8318285302961265e-30,0.0,5.137042264707089e-21,0.0,6.59832536063026e-29,4.924378130086115e-30,2.2439133534341535e-22,0.0,0.0,0.0,5.684285468652647e-18,6.601674290888617e-28,1.283674114064331e-12,1.9931244869658998e-16,4.187000427190386e-40,9.092149714457683e-18,1.6540972801296475e-29,2.4231789545565743e-28,2.093140472858772e-32,2.7155095639589757e-29,0.0,1.6627852623316812e-13,4.746301817742776e-10,1.7000277675454897e-25,1.793153604641643e-10,0.0,6.593391110392482e-20,5.277898933051069e-49,6.1490600542290006e-33,0.0,8.805700006096887e-39,0.0,7.47598384880116e-16,2.981094943579343e-16,1.0594603581738193e-14,7.902995012799646e-31,1.7227553805923397e-14,6.41267243261764e-23,0.0,1.558598567719105e-16,1.5984773752359381e-27,4.278950139413752e-14,1.373953461274807e-21,1.0928363650340695e-10,5.231907725760942e-14,1.4964550091317196e-14,0.0,0.0,0.0,8.434379886528208e-13,5.475409704924444e-16,2.7164173737267823e-11,3.620297311179417e-65,1.1508230078585608e-10,2.319126538096608e-39,7.263453082615278e-12,3.013772554006566e-13,1.219654264411855e-30,5.243694524869239e-28,5.697571696071699e-10,1.0151240760704388e-13,1.7835465064545115e-16,7.179308752770264e-29,8.083553193096661e-14,0.0,4.1657180076822876e-11,2.1311915642145497e-23,3.1365059962658054e-13,1.7247394238808004e-14,2.6258409987798583e-19,8.873436467408085e-15,5.566958328672148e-13,1.516535207380044e-15,1.6333780695107658e-12,4.878573265535753e-12,3.3674728254195913e-13,1.0550947073051711e-09,1.0764847869084845e-42
