grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.027036087342636697,298.0,1.291246122609078,0.6172420575303573,0.0,0.14824629576716414,0.0,0.04700544138135391,0.1875061072854492,2.207591933053096e-10,3.647940189041387e-14,1.5327969316126046e-13,0.0,0.0,5.77677657156922e-16,9.771353044864359e-08,1.2355605898646704e-81,0.0,0.0,0.0,5.7420543858838925e-11,2.5940932895097284e-12,0.0,2.0932996474147223e-13,3.122401507136375e-15,0.0,8.427017191383893e-29,0.0,7.411361322383957e-13,0.0,1.7010755597885714e-29,9.494326567902933e-15,0.0,2.047805601330007e-14,0.0,1.3609481225040522e-13,1.0977031686252443e-14,1.1718048484100108e-15,2.4012125436654825e-29,2.279477450279493e-31,0.0,3.79924009037403e-19,0.0,3.96814513392464e-11,4.1691103704577763e-14,1.2850528146809796e-14,1.478130486416593e-14,5.804594840584754e-14,8.593369191361643e-18,1.8707756472688572e-18,3.633112463911929e-15,7.684265300840002e-14,0.0,0.0,0.0,1.3995063862615056e-14,0.0,0.0,6.256828576084098e-25,9.142134797181313e-31,0.0,1.9828487514089737e-45,8.40148660835315e-31,6.195393590232172e-32,0.0,0.0,0.0,0.0,1.7194757775633797e-19,9.100537876115849e-30,7.486244101412792e-15,2.3914112045842437e-17,9.139918649955606e-42,0.0,0.0,5.280221476959135e-29,0.0,2.0754639000896742e-22,1.4059478450428203e-27,5.956675259479796e-17,0.0,1.2334376421704262e-15,2.0385776679445748e-16,0.0,0.0,3.554341909654704e-20,0.0,0.0,1.1439981157536057e-29,2.884882799814288e-38,1.7265813061140944e-22,4.476914644532252e-16,1.197459679486943e-24,0.0,1.329425353629924e-17,7.340041069450638e-20,4.569270447370812e-17,0.0,7.248838555930608e-21,4.916768098490765e-16,4.226004005373196e-16,1.2065054237473377e-16,1.8958034456496427e-15,2.954841402949676e-19,0.0,7.966812272513497e-28,1.3994709301293115e-15,1.630485392472277e-19,0.0,2.5639575926477666e-18,0.0,1.8596442840367137e-64,8.10268437149949e-18,9.928235675769892e-33,0.0,4.862025695822208e-14,6.735700364456967e-34,2.7876602566273654e-31,5.1964238196495035e-14,2.7202026333425704e-17,4.746425751997792e-21,0.0,0.0,6.858433803683979e-50,1.313951766314178e-14,0.0,0.0,3.9424475922351087e-19,9.470590218942352e-24,1.9950238536438405e-19,1.0137014353263993e-17,0.0,1.0670869553391845e-14,0.0,0.0,0.0,7.003016863077869e-15,1.1641773553637962e-35
0.016,0.02703631484935824,298.00005914533216,1.2912352569775252,0.6172414230368832,0.0,0.1482464790777393,0.0,0.04700539347316987,0.18750602042871203,5.0111401429489505e-09,3.8382591410919803e-22,1.2415726050482133e-21,0.0,0.0,3.1847763948750017e-19,6.766384412923869e-07,8.147934456377029e-81,0.0,0.0,0.0,1.3235347615616605e-09,7.899804943791253e-11,0.0,4.111928863592685e-21,0.0,0.0,1.6314068193755634e-27,0.0,2.1221466690070277e-11,0.0,3.525443200396811e-28,9.612334850420433e-15,0.0,2.0186907247841046e-14,0.0,4.021871827828573e-12,3.2090529650087674e-14,4.914280980069821e-22,7.32718907152589e-28,8.152001438569645e-30,0.0,3.821004466268216e-19,0.0,9.009911566724295e-10,1.064148956609727e-12,4.4562171926195847e-13,5.885921613594698e-13,5.795648210265886e-14,6.84380759287924e-24,8.909698824093919e-17,1.6709281969348553e-13,1.1131300364965971e-12,0.0,0.0,0.0,6.236339406103379e-13,0.0,0.0,2.883232357950206e-23,2.0150327498137168e-38,0.0,1.0558576340532388e-43,8.32276012044728e-29,6.2094679743659006e-30,0.0,0.0,0.0,0.0,5.5212169172055325e-18,7.307750716159091e-28,5.532140394172252e-13,1.5894122804472584e-15,6.016651785695332e-40,3.7575586514378776e-19,8.820578938045823e-28,4.1105512388706084e-27,9.814144937205862e-35,6.940603981875968e-21,7.819780673240505e-26,2.2626690649385828e-15,0.0,2.5256844378826523e-14,1.923074364987222e-23,0.0,0.0,2.124651016162314e-18,0.0,0.0,9.702959484931027e-28,1.1040656077167738e-36,1.8027935583353204e-20,4.477166450440625e-16,6.214969393586864e-25,0.0,5.528424636653012e-25,4.241573415307092e-18,1.4038794801312828e-23,5.164994986754838e-22,3.225988091380674e-21,2.2182397884266975e-23,1.1981502076331692e-14,1.0923963287453119e-20,2.5190492921691907e-15,2.4446443250820342e-17,0.0,5.990433763201454e-26,1.4170865612729939e-15,1.5241060342741706e-17,3.938781079632074e-16,2.263631693331678e-16,0.0,1.1983949628136035e-62,4.901034218864013e-16,6.632128473638619e-31,0.0,4.862065924751489e-14,3.7240216060651985e-32,1.7982670856862768e-29,6.681943367529151e-14,1.7646554419571243e-15,8.492861859340355e-21,0.0,0.0,0.0,1.3471019671046908e-14,0.0,0.0,3.60082348721936e-17,8.74246872347478e-22,1.8162464071878246e-17,6.730485305828845e-16,0.0,1.0794768872949777e-14,0.0,0.0,0.0,2.826631864915493e-13,0.0
0.032,0.027037975923093944,298.00141170221787,1.2911559302656261,0.6172370467721572,0.0,0.14824775142714813,1.3625982387925969e-17,0.04700499398902946,0.1875053541816496,1.137532071126722e-07,4.1247151125462605e-30,1.0291642702961988e-29,0.0,3.2009235305771885e-25,0.0,4.685632236748831e-06,1.3135809078631817e-80,0.0,3.94713732435361e-13,0.0,3.051721732725984e-08,2.3869159244535382e-09,0.0,8.20787905899957e-29,4.592069742972879e-19,0.0,3.5450393505670065e-32,4.907017696576608e-40,6.02913399305099e-10,0.0,0.0,1.3284287757385766e-14,0.0,3.3215877271104615e-14,0.0,1.088170004633103e-10,7.075048544375925e-13,2.384829905805904e-28,1.0152218364198041e-27,8.886655197724988e-29,0.0,4.664209957514133e-19,1.8724241885349073e-27,2.0458076262392283e-08,3.3705013120102853e-11,1.5531767883791034e-11,2.162703911444931e-11,5.756196124438232e-14,0.0,9.860087430720116e-17,8.80875604881368e-12,4.116471339274241e-11,0.0,2.379075183721073e-12,1.7290933977820772e-14,2.7790399948409967e-11,2.8423121710397662e-15,2.2585930768931103e-14,2.80897967810784e-29,0.0,8.925799843877963e-19,0.0,8.32425922124929e-29,6.2106172558511e-30,0.0,5.415345651407551e-19,2.1016355220970387e-13,4.6380700648497055e-20,5.522151245694016e-18,7.308675658395985e-28,2.1217778519727614e-12,1.5894645349741338e-15,4.704779386048569e-40,8.741695625914007e-19,2.3113240092131717e-29,0.0,0.0,2.2036182175204636e-28,7.2042381604658e-26,2.420165186299267e-14,0.0,1.2148151155856287e-12,2.8735079046268123e-24,2.2674103586299997e-12,3.875337594410321e-24,3.571485713793054e-20,0.0,3.7863459850444366e-30,7.41200657982416e-29,5.795872935187276e-38,1.863536291006739e-20,4.489154606459088e-16,6.171972261265522e-25,0.0,1.4921576747546167e-31,1.5273015854800933e-19,1.3195230125822452e-25,1.0030708821230125e-27,4.6755267228222265e-21,3.1765005224798914e-30,1.1996463802972141e-14,1.0921666998992019e-20,3.8396816975543865e-14,2.8120019137411306e-18,0.0,1.1947287408909565e-25,1.4170956480224203e-15,1.5244304585514898e-17,1.2036204863482926e-15,2.594231208337945e-16,1.8750543704878065e-14,8.737893432813824e-67,1.930937024308103e-14,0.0,1.4732719972233052e-14,4.864860329065606e-14,1.2905418241094248e-31,6.275146974977001e-29,7.978012612423305e-13,2.1715411093472917e-15,1.3516964189313062e-19,0.0,0.0,0.0,3.2198967825063374e-14,0.0,0.0,3.5778572663348303e-17,3.3651922647871563e-22,1.8405719687087934e-17,7.649973942887263e-16,0.0,1.7643085770564426e-14,0.0,0.0,0.0,1.1530112644859531e-11,3.7055695606377924e-34
0.04,0.02704323245428745,298.013176334546,1.2909049620862565,0.6172252341703823,0.0,0.14825124680589633,1.85580615648195e-17,0.047003385627608946,0.18750296665186228,1.0530316352529734e-06,9.603065656149163e-38,1.8625387494252459e-37,0.0,1.4835159090270059e-24,0.0,1.5598026070391934e-05,1.4345674897651974e-80,0.0,5.38342532454814e-13,1.5192567692796657e-12,2.865237538385525e-07,2.9033018807717088e-08,0.0,0.0,6.254016841399494e-19,0.0,0.0,7.77795183953321e-39,6.871369862068238e-09,0.0,0.0,5.659135729172867e-14,0.0,2.0763165917994738e-13,1.0788873819409157e-28,1.2830801387326039e-09,8.892123084380166e-12,4.7102908350233405e-28,1.9986990938252285e-27,9.393052002510946e-28,1.3946673097129186e-28,1.6060662232161612e-18,2.0135539473704747e-27,1.8943359620339526e-07,4.28555362805299e-10,2.1463281378445578e-10,3.135246942329036e-10,5.562464422955951e-14,0.0,1.0614120013996794e-16,1.5884628258760896e-10,6.266693835574816e-10,3.8526416584655914e-25,4.181756089660561e-11,1.8725894908982882e-13,4.851724438873e-10,6.694392795782317e-14,9.737525009305018e-13,1.073761964835655e-28,0.0,1.2153157524702367e-18,0.0,8.339292342104839e-29,6.2221018941047884e-30,0.0,5.862609237321911e-18,2.274179583567569e-12,5.021923642879524e-19,5.530384871287464e-18,7.318668590024802e-28,3.2065589151128675e-12,1.5904332126831894e-15,5.287742881252169e-40,1.227001957501642e-18,2.31813058718244e-29,0.0,0.0,0.0,7.213021116093214e-26,3.38974555119626e-13,0.0,2.3452551447583603e-11,3.896441686317198e-24,2.8137635590332667e-11,5.037348090833737e-22,4.5540492323213246e-21,0.0,4.76197949571291e-28,1.3156086069490909e-28,9.229829075061093e-38,2.3798361623509686e-20,4.800141896726672e-16,6.14805407807481e-25,0.0,1.2755925321989764e-31,1.0389071429843521e-20,1.3309172031467516e-25,6.778651934552016e-27,1.4671565750282084e-19,8.460601079540138e-30,1.2357357979904227e-14,1.0933455177025884e-20,8.17399871102666e-13,4.705743862126212e-19,6.771123695717632e-16,2.478983826375258e-24,1.4171212869167884e-15,1.5353399416654602e-17,2.228834194276712e-14,2.8210575056931745e-16,7.152982013010312e-13,5.653799945500006e-67,4.3674790041511156e-13,0.0,4.990324231215671e-13,4.949589469907064e-14,1.137581293827715e-30,5.507144635003915e-28,1.4378048541588758e-11,1.2121665768838629e-14,3.3742474862818845e-18,0.0,0.0,1.1720064113710135e-46,4.313188473029029e-13,1.9183783828359342e-26,2.3111201706517228e-14,3.605496133740685e-17,1.905010985884512e-22,1.8552182029683793e-17,2.976193360089126e-15,2.3902711963195262e-17,1.6046069350950883e-13,0.0,0.0,0.0,1.8503434628004925e-10,6.719441739748093e-34
0.044,0.02705489962950647,298.0672448565528,1.2903482722911126,0.6172064479398233,0.0,0.14825704263644357,2.186544115118667e-17,0.04699875681917744,0.18749653575992312,5.34406015895159e-06,5.738249162146531e-41,7.306173372521856e-45,0.0,3.874643512690047e-24,0.0,3.317777245574805e-05,1.5073303169338313e-80,0.0,6.354105792893074e-13,1.57864791407626e-11,1.472940229325345e-06,1.8950192189777986e-07,0.0,0.0,7.370181037146811e-19,0.0,0.0,5.708677714356311e-38,4.221085781168434e-08,1.1812666160825967e-43,0.0,3.227750120319396e-13,0.0,1.4186107709589236e-12,8.171083759255168e-28,8.155046181098869e-09,6.052238218240103e-11,5.428900175333244e-27,1.1585744914319006e-26,6.702084323159792e-27,1.0575136741625123e-27,9.591672758186588e-18,3.2844014118857054e-27,9.616000186002153e-07,2.9152556799455325e-09,1.5781034858944758e-09,2.411251741883057e-09,4.943008248238933e-14,0.0,1.7275959875681442e-16,1.4986968942381192e-09,5.052278452019695e-09,1.244492830395906e-23,3.9107300070918924e-10,2.2186712913522215e-12,4.4493591790688185e-09,6.765595464772289e-13,1.0526147817585736e-11,2.7099783572927666e-28,0.0,1.4381824769592256e-18,0.0,8.411436643865475e-29,6.2771753711048776e-30,1.1251830807955296e-23,6.937134037418232e-17,2.685334619199055e-11,5.947204471829336e-18,5.568509929532606e-18,7.367848071011376e-28,4.043058338454742e-12,1.6023570860362954e-15,1.190631664365487e-39,3.472163447360242e-18,2.356909092870733e-29,0.0,0.0,0.0,7.253057920254655e-26,2.675545950892642e-12,0.0,2.3684549749376525e-10,4.5905655131083626e-24,1.9776847852656213e-10,3.6821282449811015e-20,3.3537476449968836e-19,0.0,5.536734444488594e-27,1.1215947724670401e-27,6.850328924759646e-37,1.20256443237739e-19,8.921742196265628e-16,6.118851061750318e-25,8.176497144552428e-21,1.4624391363729462e-31,1.2353082838852812e-21,1.5148361379491334e-25,3.875486216094662e-25,2.194583689163868e-18,8.649425183121406e-29,1.6423702064488316e-14,1.1039211556837108e-20,9.468262354222003e-12,1.295613111274692e-19,1.3155570436345704e-14,3.532193856020563e-22,1.4171693896961872e-15,1.7290890208823758e-17,3.0203708733415733e-13,2.9795957887864767e-16,8.993295808380251e-12,0.0,5.290491075132351e-12,0.0,5.868767474637516e-12,6.272903158614477e-14,8.859377871742165e-30,4.195119514130275e-27,1.4390610516550836e-10,1.3626051615264782e-13,4.5589940364640936e-17,8.358940265390046e-33,6.55600136473473e-16,2.5844152559557215e-44,4.783519665641588e-12,3.1061626738837984e-25,2.9285821618998996e-13,4.0796144836569156e-17,1.4440279577117443e-22,2.0989290518797735e-17,3.011438137795111e-14,3.90492432295735e-16,1.6851926836883747e-12,0.0,1.9975148621841918e-13,1.3889795521478908e-14,1.5665145495252554e-09,1.2210034659865308e-33
0.048,0.027103420882257718,298.4159380248508,1.2880382620459734,0.617160373696957,0.0,0.14827256005593195,3.6396380270267766e-17,0.04697597041788083,0.18746419692101335,3.288771401623319e-05,7.084952786099557e-41,0.0,0.0,1.6753014150599288e-23,0.0,7.677130799220646e-05,1.8163155783879064e-80,0.0,1.0597356930924326e-12,1.4435858260001379e-10,9.193754587543964e-06,1.530420047224699e-06,3.8973589479507226e-26,0.0,1.2291729609279451e-18,6.146379628770988e-15,0.0,7.540746113675812e-37,3.1941427798214124e-07,4.2859897931501654e-42,4.3838548914202296e-35,2.5909739336284527e-12,3.2352745369441235e-25,1.3022712259130622e-11,1.0901505295131804e-26,6.402099243061329e-08,5.116235261295444e-10,3.2014433462684235e-25,2.344152124939847e-25,2.3644248687434717e-25,1.4165702641052785e-26,8.67948821538478e-17,1.9956701951223435e-26,5.919650140545548e-06,2.4607320822903843e-08,1.4471416384503016e-08,2.3193377953867167e-08,2.525917357602302e-14,3.35800628016819e-27,1.020341202824854e-15,1.788443979664008e-08,5.109082916459559e-08,1.9224674018252883e-22,4.633875746421366e-09,3.788392612151274e-11,5.154073110398194e-08,8.603569509550536e-12,1.4150486566189546e-10,1.172386596089239e-27,1.1573951201127536e-36,3.96871591430796e-18,3.834232898949495e-45,8.897422366867461e-29,6.648345189253724e-30,9.345972630090068e-23,1.1756942132336286e-15,4.489740478245842e-10,1.0134173132411581e-16,5.820708350254325e-18,7.700138766109441e-28,8.650455432958469e-12,1.808288254583264e-15,1.4823922249785107e-38,6.163090806735745e-17,4.1203668474218743e-29,0.0,0.0,0.0,7.514989606842049e-26,2.655946650047662e-11,1.1844878203984852e-15,3.035807493030483e-09,7.703566485528622e-24,1.7470337848123606e-09,4.703318203175244e-18,3.7277645687580376e-17,1.3568626166732219e-41,1.1393995650703384e-25,1.4915753725554096e-25,9.090948799023719e-35,2.664219662171837e-18,8.308143987611384e-15,5.986710642133235e-25,4.919473997736668e-19,5.918375941530246e-31,1.0393292134657973e-20,5.823166951529226e-25,5.850359115688132e-23,3.854837092844431e-17,1.4792701374211201e-27,7.873265926635457e-14,1.2632160513448615e-20,1.403256979457102e-10,2.02553434532841e-19,2.250830024452259e-13,9.408033436007428e-20,1.417360029173354e-15,6.39173224640364e-17,5.3396195041794984e-12,3.7133454503136524e-16,1.4280471391890146e-10,7.521136233304149e-64,8.239591920625458e-11,8.890474963883367e-38,8.697030484931473e-11,3.4278390824571127e-13,5.216822056106816e-29,2.4591060604264287e-26,1.8328442742322351e-09,2.240775053756408e-12,7.925982700801709e-16,2.058301608610477e-31,1.5559664148032282e-14,8.164200285799095e-42,6.945460934115855e-11,5.6988172410260484e-24,4.390748999989555e-12,1.4993555777741212e-16,2.6854536753042687e-22,7.70611189844754e-17,4.828491759354433e-13,6.9473061575068836e-15,2.38780938283658e-11,4.326176724699199e-13,3.6251445313204768e-12,2.520246637468521e-13,1.6680343871138007e-08,2.372142541869381e-32
0.049,0.027146463698389862,298.7992544152485,1.2859959824686897,0.6171378690476538,0.0,0.14828128158725648,5.4238818209291246e-17,0.046954618353531645,0.18743153664089884,6.305852251384635e-05,0.0,0.0,0.0,3.4761681757461073e-23,0.0,9.773967389463007e-05,2.0598440740462495e-80,0.0,1.5769656078327612e-12,3.364654128309603e-10,1.7760201543981566e-05,3.4048378655343393e-06,7.68370962160572e-25,0.0,1.836692950474679e-18,1.7181579444885212e-14,1.6482427632162266e-29,2.5176424629601958e-36,6.847528780359556e-07,1.0228166568519723e-41,1.2523591597487095e-34,5.8196216553282536e-12,1.0727439561858087e-24,3.1461855086549916e-11,3.604078335386091e-26,1.4013505147287518e-07,1.1689969798095816e-09,2.489040523390166e-24,1.2095963015753558e-24,1.7624489542320097e-24,4.7007994530830025e-26,2.1050646570634922e-16,5.641383255575727e-26,1.1352757639581031e-05,5.617077123919015e-08,3.4706487396578556e-08,5.7270663298475967e-08,1.587586956415711e-14,1.421733672243672e-26,2.7801213099466143e-15,5.06897542665529e-08,1.3014435403884778e-07,6.9316552435680325e-22,1.3075030066911084e-08,1.394361790159104e-10,1.432471205468277e-07,2.5430844507412743e-11,4.340134817030736e-10,2.4791766413116963e-27,0.0,1.9823080937643496e-17,5.229954076429042e-44,9.465219092287575e-29,7.08254938728877e-30,2.365030223702414e-22,4.2933352797156225e-15,1.6153165466770433e-09,3.723129395830861e-16,6.110509747940349e-18,8.085961381259016e-28,1.984063068115677e-11,2.384727855425706e-15,7.309304658079172e-38,3.1494444018651466e-16,2.3594804542528846e-28,0.0,0.0,0.0,7.812415043961506e-26,6.689408651805631e-11,2.972592156229772e-14,9.026771060414294e-09,1.1647779914156029e-23,4.101515958014537e-09,3.663883592068948e-17,4.2286918775025745e-16,1.3414285520597804e-40,4.940367776159919e-25,1.928323115925209e-24,1.1990995218454528e-33,1.3382702727242101e-17,2.982393346776066e-14,6.230554907185998e-25,2.0327797362291263e-18,2.421576061931162e-30,1.5789216561969838e-19,2.258082606290618e-24,5.227840414526045e-22,1.427209260288063e-16,5.599869928617077e-27,2.3355018923668635e-13,1.691446242589128e-20,4.61446928783677e-10,1.8036035055908714e-18,8.065402504706305e-13,1.1714794130597973e-18,1.4175765813854587e-15,2.434071102061656e-16,1.9965927123423617e-11,5.643346204010218e-16,4.928529309493416e-10,2.3649547799831397e-62,2.809880234078701e-10,3.0414825143826422e-37,2.857024266698253e-10,1.2938897618669248e-12,9.121408530432432e-29,4.0852217244109065e-26,5.427509896225062e-09,8.004734565047449e-12,2.9250778447034567e-15,6.745486738616682e-31,4.834924767057966e-14,1.1705023789662022e-40,2.254613315359919e-10,2.2033642000118248e-23,1.448863000885408e-11,5.523907965137805e-16,1.0431170082418533e-21,2.835144673398956e-16,1.7037624273153934e-12,2.5860271602948662e-14,7.636206525873763e-11,1.3660066535014433e-12,1.2881973999471721e-11,8.915820719369606e-13,4.389940798985656e-08,1.459598690199144e-31
0.05,0.027239895214692177,299.70126995365604,1.2815850885475517,0.6171051653953767,0.0,0.14829554053088248,9.869032914742028e-17,0.04690861268949197,0.1873557948795429,0.00013384918500302295,4.5873403733627967e-41,0.0,3.2548350605256084e-14,9.611124626101333e-23,0.0,0.00012640133528222695,2.479522118107309e-80,0.0,2.8542487130896206e-12,9.094007162799353e-10,3.8062465398685074e-05,8.70902746489351e-06,1.2291253195930676e-23,0.0,3.368789182890739e-18,4.847090480547893e-14,2.541266242437624e-28,1.2328632513184514e-35,1.6719833991945186e-06,3.210101790420581e-41,3.6329674117172926e-34,1.5086029160422912e-11,4.283663208550921e-24,8.925550803919761e-11,1.684471175465299e-25,3.512041989755845e-07,3.091454538078582e-09,3.1963618380897976e-23,1.1205446986624589e-23,2.2724885715253654e-23,2.2156260423790446e-25,6.009083531060094e-16,2.144657965469859e-25,2.410659868591636e-05,1.4836380522016925e-07,9.750282319190168e-08,1.6684740890224103e-07,6.161796244613911e-15,7.972109796544834e-26,9.654373011264677e-15,1.751384035844644e-07,3.941097903280177e-07,3.571207260063781e-21,4.492839278939822e-08,6.718312639052115e-10,4.831429377944032e-07,9.250656309511296e-11,1.6515346778857534e-09,7.213311732663965e-27,0.0,2.6378101738634776e-16,1.9844573128937976e-42,1.0943826342631344e-28,8.215977617799494e-30,8.890396020975274e-22,2.031310624293408e-14,7.380672279144979e-09,1.786670834475883e-15,6.847345202024122e-18,9.076196013568246e-28,7.97253475403265e-11,5.306023386466893e-15,8.638261237218146e-37,2.2305810641660323e-15,4.918135760946875e-27,0.0,0.0,0.0,8.555676808995973e-26,1.9973684271080783e-10,2.0269203147513025e-13,3.307617130124087e-08,2.220530471029334e-23,1.1221395650350582e-08,4.183890661038333e-16,4.732035332967517e-15,5.78876945774299e-40,3.2150650700825904e-24,4.2882652203870324e-23,2.7959772693095463e-32,9.185981216427452e-17,1.4231358990564724e-13,8.442991592122507e-25,1.0785556100735381e-17,1.7015830477094942e-29,1.7302818947961352e-18,1.4543340437986215e-23,7.274307720829925e-21,6.498164784921078e-16,2.97860429676332e-26,9.400677171107307e-13,3.90001889040457e-20,1.9111393804595003e-09,1.499495276660635e-17,3.700233660244523e-12,2.3652141499470907e-17,1.4182504032470651e-15,1.4533732211957266e-15,9.648466128042402e-11,1.7626801313893652e-15,2.1636554208208223e-09,9.838806480282484e-61,1.2165632712203752e-09,2.5189546835689753e-36,1.1817591265020454e-09,7.01742899220546e-12,1.1877794250551515e-28,5.34432229368194e-26,1.978826937089265e-08,3.664576296301781e-11,1.3915511609247964e-14,2.894955861418158e-30,1.8309598826389307e-13,2.9054804096139604e-39,9.193803120939482e-10,1.1153034839351057e-22,6.024032010832324e-11,3.163119936453718e-15,6.625214292508246e-21,1.6183456823079413e-15,7.688497456125615e-12,1.2423287988772823e-13,3.0584592131906186e-10,4.995995191720099e-12,5.830716244519018e-11,4.0499051013434835e-12,1.3842259437001518e-07,1.4056669241353694e-30
0.0505,0.027329828641147042,300.60797761150206,1.2773678248242692,0.6170817129924636,0.0,0.14830672723736227,1.460215503436396e-16,0.046865335564200084,0.18727938982279327,0.00020484594991512442,0.0,0.0,2.2758276165074244e-13,1.8595137911606294e-22,0.0,0.00014466289889221106,2.7888004847810777e-80,0.0,4.197323586855495e-12,1.6203943420202558e-09,5.8613972638927545e-05,1.4989497427058799e-05,6.021271970629369e-23,0.0,5.041077932857065e-18,8.558320214036565e-14,8.575343756504423e-28,3.352437498316364e-35,2.7938280777344885e-06,6.894932623602146e-41,6.716829167860628e-34,2.619507023753913e-11,9.944673408655328e-24,1.6425135582306287e-10,4.329268148134263e-25,5.9662553680615e-07,5.4356913107857245e-09,1.55848502725018e-22,4.726898848145408e-23,1.108785616106264e-22,5.744398386435884e-25,1.1107377696506054e-15,5.0095538047706e-25,3.6905366578011734e-05,2.6065735838419705e-07,1.7827419035685493e-07,3.1238602234069193e-07,2.6985602729655535e-15,2.264461522360888e-25,2.055701813457269e-14,3.6731536281323897e-07,7.56906612073064e-07,9.750937543961624e-21,9.387981206566535e-08,1.787464364394192e-09,9.969408868971502e-07,2.009142486462287e-10,3.699474766546448e-09,1.4740321939617156e-26,2.3972623124728012e-34,1.3736006625008186e-15,1.9943356685242593e-41,1.2653127693123879e-28,9.530633686840743e-30,2.2836883357965973e-21,5.307813884732001e-14,1.8625047221345526e-08,4.735189405561345e-15,7.672260294067451e-18,1.019778364773742e-27,2.09424586955539e-10,1.1209087749038758e-14,5.393099762497451e-36,7.887815024319203e-15,3.5286269107511647e-26,0.0,0.0,0.0,9.369093574641844e-26,3.800325062536363e-10,6.169510883291626e-13,7.21980454200385e-08,3.50461873727927e-23,2.0166960737783903e-08,1.8057173536264285e-15,2.1912477551895982e-14,1.5187844527355567e-39,1.0363687754890968e-23,2.924893037177667e-22,1.9995290990729494e-31,3.165269740414188e-16,3.7635174960664347e-13,1.4724804521038294e-24,3.047565228096325e-17,6.410967684289492e-29,8.451496786426617e-18,5.0776234329635256e-23,3.630973903436849e-20,1.6360396916664386e-15,8.860699166506935e-26,2.2344457925990713e-12,8.537561264524087e-20,4.540403914322733e-09,5.507648499542823e-17,9.448298983058115e-12,1.487048050294458e-16,1.4191997698478127e-15,4.654930513099055e-15,2.5577663994204896e-10,4.769118552787725e-15,5.355549074854297e-09,9.046680149520511e-60,2.9823113609326896e-09,1.5471985685059748e-35,2.805071071051915e-09,2.061447913694563e-11,1.0646725698311884e-28,4.9920884791771833e-26,4.304589275965064e-08,9.345555876627872e-11,3.647537394656257e-14,7.293955319497505e-30,4.070883438552104e-13,2.203168662561124e-38,2.1606858737659824e-09,3.122743365051691e-22,1.4350058948981347e-10,9.82676735316709e-15,2.2340438664979874e-20,5.009217588736148e-15,1.9409578157541985e-11,3.279067224652191e-13,7.098835756369335e-10,1.1763833897683245e-11,1.4735617470032724e-10,1.0286500195835886e-11,2.7304990057316415e-07,6.1093452145544786e-30
