grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.09183213858728762,298.0,1.2517652339329026,0.6409985759588098,0.0,0.11546397436763886,0.0,0.04881459419468706,0.19472285545920734,1.5794880879903e-16,0.0,0.0,3.895266257202335e-15,0.0,9.151848015490757e-15,1.9314119628534186e-11,1.693827266587354e-71,0.0,7.693286416504635e-16,0.0,8.951842697438612e-17,1.2407513483523488e-17,4.19256341364096e-23,4.517239337864181e-16,0.0,3.8947329420154585e-18,5.401171144798553e-35,0.0,0.0,8.537164213384497e-15,3.7088611175470303e-32,0.0,0.0,0.0,3.417682511998183e-16,0.0,4.283961428992561e-15,1.7321369815040766e-15,6.7426428192844695e-31,0.0,4.443890231748386e-25,5.000663624695115e-16,1.7452287511508095e-16,1.3105522281334811e-17,0.0,1.6788798258961553e-15,2.0892326671829967e-14,3.733730974737399e-15,1.2768673517194303e-15,6.7390013396528654e-18,2.378737232941352e-16,1.4618621428044489e-15,2.7525040336916706e-14,0.0,0.0,0.0,1.171799825246441e-20,0.0,9.960653687027981e-28,0.0,4.056562380782108e-22,0.0,1.4942634744812506e-31,1.1017750265731906e-32,0.0,0.0,0.0,0.0,1.7236641121474848e-14,0.0,2.8448014318217596e-16,0.0,0.0,0.0,9.280566985271588e-16,1.2323593499050797e-30,0.0,4.482782153140729e-25,2.1723097321711013e-27,1.9336400837035067e-17,0.0,2.5830598954144893e-14,1.6255058019649867e-15,0.0,0.0,7.993951928982927e-22,0.0,0.0,3.279029042722993e-31,6.237286998296525e-34,3.045982232274419e-18,3.6300514764817725e-18,1.3201232817023135e-17,0.0,1.419899041239847e-16,1.4003230186828448e-18,0.0,0.0,0.0,1.540319541631668e-14,0.0,0.0,0.0,3.58364056479438e-18,1.7347267101516834e-18,0.0,7.878190846223424e-15,5.228408163750768e-19,0.0,6.403117020291467e-18,2.955919586231792e-14,0.0,3.0909850505444604e-22,1.6094685553716623e-35,2.638362195165476e-15,3.792630099051326e-14,2.449672735379996e-37,9.810643818048062e-35,0.0,0.0,1.1494132213296903e-20,0.0,0.0,1.3885696235408768e-45,5.63863063817468e-16,0.0,1.0709744998983707e-13,0.0,0.0,0.0,9.8512788747112e-17,7.359115725808533e-19,3.648020578351563e-16,1.068197081969559e-15,0.0,0.0,7.610724436926531e-15,0.0,1.8648290099235381e-32
0.016,0.09183213907732914,298.0000000000227,1.251765227253187,0.6409985755679476,0.0,0.1154639744585459,1.6727932179772095e-18,0.04881459416525346,0.19472285540268253,1.1612939425815522e-14,0.0,0.0,3.8952662603193015e-15,0.0,3.237353890506203e-20,4.051007769136888e-10,2.278875372997845e-70,0.0,5.776320792423004e-14,0.0,6.657519196095322e-15,1.339848384045108e-15,4.143032870088593e-21,3.1143050685435527e-23,0.0,3.945206423081689e-16,3.352245250229532e-33,0.0,0.0,5.758906120045414e-22,2.6908157576689128e-30,0.0,0.0,0.0,4.0297479938656294e-23,0.0,4.339691206401542e-15,2.3952696654399976e-21,6.762548433272874e-29,0.0,5.225322937348203e-23,5.000665163674279e-16,5.501730523030548e-24,9.6491895219742e-16,0.0,1.6789710784582985e-15,2.0892420732458918e-14,3.735132710375532e-15,3.6427438606138036e-22,1.0595270652059886e-15,3.5893458215832553e-14,1.4619453959514487e-15,2.6945032896218437e-17,0.0,0.0,0.0,2.0529941604575867e-20,0.0,1.6289864612874952e-25,0.0,8.300779388941968e-20,0.0,4.894460791725965e-29,3.6516721094479815e-30,0.0,0.0,0.0,0.0,5.733720532109503e-18,0.0,6.913072245549105e-14,0.0,0.0,0.0,1.7027168269540085e-22,3.154934227716381e-28,0.0,5.2910785061598234e-23,4.005029362857922e-25,2.411916706966361e-15,0.0,2.5830599496006308e-14,5.560550778229818e-22,0.0,0.0,1.5693824358657484e-19,0.0,0.0,9.275222941119752e-29,1.0148745697429037e-31,1.0417835996352862e-15,0.0,1.3201497437160563e-17,0.0,1.9691893157147294e-23,2.6777491090836284e-16,0.0,0.0,0.0,2.2185132975839357e-21,1.6995483872077662e-16,0.0,0.0,9.814057730328447e-16,1.7365632800371014e-18,0.0,7.878228132418975e-15,1.6127072029142595e-16,0.0,1.905371139798808e-15,2.9559195889295516e-14,0.0,6.208343285083454e-20,3.8221270360022436e-33,2.6383622002402876e-15,3.792630102360684e-14,4.5037144590722443e-35,2.1097333824955735e-32,0.0,0.0,1.1497122930656873e-20,0.0,0.0,1.175604490358175e-43,5.638630757708169e-16,0.0,1.0709745006828998e-13,0.0,0.0,0.0,2.072948572658351e-14,7.35913227177664e-19,3.648020593897573e-16,1.0681928850493695e-15,0.0,0.0,7.610732264183362e-15,0.0,2.5048350919413975e-30
0.032,0.09183214935721287,298.0000000068489,1.2517650871284838,0.6409985673702,0.0,0.11546397636728481,1.7654651717114716e-18,0.04881459354748765,0.19472285421737345,4.763866295295929e-13,0.0,0.0,3.895266316875296e-15,6.91625281131688e-29,0.0,8.496465607150707e-09,2.6234181558226175e-70,0.0,6.581694048391212e-14,0.0,1.3469456147535643e-13,3.981625447004164e-15,1.117720828695807e-27,2.1458455232775725e-30,5.949827607660977e-20,3.9467317936845663e-16,0.0,2.1098138890395495e-45,0.0,3.898716138252808e-29,7.75965238670183e-37,0.0,3.1037545955537268e-27,0.0,4.7674411713497854e-30,0.0,4.341454602235571e-15,3.322794987479248e-27,0.0,0.0,1.4093450412838874e-28,5.000672805523103e-16,2.727546422564023e-26,5.756186576316617e-14,0.0,1.6893641634165642e-15,2.090374566253745e-14,3.865062986567763e-15,5.878921508590018e-29,1.4398521621796291e-15,3.5926401603664324e-14,1.4725228762236394e-15,2.645398018848539e-20,0.0,0.0,2.6304782944925453e-18,1.5361026003283658e-19,0.0,5.392971130517866e-31,1.1869765252159692e-46,8.732907509671622e-20,0.0,4.894460410627825e-29,3.651671817476831e-30,0.0,0.0,0.0,0.0,5.733677212279371e-18,5.729686145987846e-28,1.2784309290804876e-13,0.0,0.0,0.0,1.6080303068763082e-28,0.0,0.0,5.852826702153477e-30,4.0045592798869337e-25,2.4119264697121253e-15,0.0,2.5830683026840335e-14,7.66096954758512e-25,0.0,0.0,8.446395526600112e-21,0.0,0.0,1.4354023027844578e-31,9.592944462427448e-38,1.041783893275294e-15,0.0,1.3201737781572528e-17,0.0,4.084400913806643e-30,3.816493037246372e-17,0.0,0.0,0.0,3.7864786929032885e-28,1.6992965229384535e-16,0.0,0.0,3.598813456752363e-16,1.738669692574634e-18,0.0,7.87822823356573e-15,1.6127074574973485e-16,0.0,1.9063204361700003e-15,2.955919727502783e-14,3.791929891751824e-68,1.3636626739684756e-19,1.5542015580468128e-39,2.638362745924114e-15,3.7926301727644074e-14,4.949861015454592e-35,2.4080532350389367e-32,0.0,0.0,1.1497126488205936e-20,0.0,0.0,1.0409247686209053e-43,5.638651857037568e-16,0.0,1.070974517277519e-13,0.0,0.0,0.0,2.0729489057505632e-14,7.3591326570542825e-19,3.6480222180577107e-16,1.0681902012780427e-15,0.0,0.0,7.611210804872242e-15,0.0,4.889667858602608e-35
0.04,0.09183223153562715,298.0000001947751,1.251763966958323,0.6409985018748102,0.0,0.11546399161867504,1.744527340901824e-18,0.04881458859955902,0.1947228447401251,1.323912652567786e-11,0.0,0.0,3.895266873200117e-15,6.175264943657753e-28,0.0,7.31475136182661e-08,2.2943925548451855e-70,0.0,6.515858388340578e-14,0.0,3.7560104893627265e-12,1.0312077463295889e-13,0.0,6.317553120125545e-37,5.879271373306352e-20,4.003920723620142e-16,0.0,4.935487213558308e-45,2.92960556466908e-14,5.35443218555839e-36,3.569770045555481e-37,0.0,2.122993686616518e-27,0.0,0.0,6.061608562902984e-15,4.429298330243492e-15,0.0,0.0,0.0,0.0,5.001007523292459e-16,2.885204151864086e-26,1.6323885002131168e-12,0.0,2.1366202793049733e-15,2.1416143896568728e-14,8.466596753337445e-15,0.0,1.5231087032917237e-15,3.598207353569065e-14,1.9777934934661837e-15,5.2495232056557446e-23,8.261330467539564e-16,0.0,2.383295893136997e-16,7.722785168206509e-18,0.0,5.368009856967049e-31,1.0012423558903592e-40,8.629351894137454e-20,0.0,4.894457476291363e-29,3.6516696307383966e-30,0.0,0.0,0.0,0.0,5.7336770708502906e-18,5.730115384295347e-28,1.5667282492648487e-13,0.0,3.227136841234082e-40,0.0,1.2952740563743361e-28,0.0,0.0,9.78818262114562e-34,4.004559752174236e-25,2.4122277325572443e-15,0.0,2.5835785444943244e-14,7.627953522645261e-25,0.0,0.0,8.716699833402671e-22,6.918387848294145e-48,0.0,1.7536321350008806e-31,7.730702442211552e-38,1.0417840960868793e-15,0.0,1.3201856185375691e-17,0.0,1.3496491776916076e-30,9.544435680943893e-18,0.0,0.0,0.0,5.839437404249894e-29,1.6992223485538525e-16,0.0,0.0,1.6048885697895148e-16,1.7397586593458588e-18,0.0,7.878229013560788e-15,1.6127077096005426e-16,0.0,1.9067894424417644e-15,2.955927079459488e-14,3.79413576351498e-68,6.56230479968225e-19,5.261692289315828e-40,2.6383990052965776e-15,3.7926307446427517e-14,1.2335542917394759e-34,5.765390960488579e-32,0.0,0.0,1.1497409958262355e-20,0.0,0.0,9.791070764133892e-44,5.640121250423223e-16,0.0,1.0709746622198064e-13,0.0,0.0,0.0,2.0729492964222735e-14,7.359155767035663e-19,3.648130242996245e-16,1.0681889342032593e-15,0.0,0.0,7.635267139513254e-15,0.0,8.970971501022853e-37
0.044,0.09183258095601861,298.00000284107756,1.251759204045348,0.6409982239065628,0.0,0.11546405636116074,1.7123733973564963e-18,0.0488145674457529,0.19472280441376785,1.936749257220544e-10,0.0,0.0,3.895272012440027e-15,2.8824156621140088e-27,0.0,3.4759582268091195e-07,2.1009338916223947e-70,0.0,6.396262455962393e-14,0.0,5.587288138769696e-11,1.9881277585299518e-12,0.0,5.5500359326184834e-37,5.77081167312103e-20,5.094964939244931e-16,0.0,6.146868254214075e-44,5.7657061698251e-13,1.491529772933774e-42,2.8085128030291887e-37,0.0,1.6688903428556752e-27,0.0,9.189041641522473e-34,1.4915836331124671e-13,6.1883123597743165e-15,0.0,0.0,0.0,9.060089173629357e-35,5.008464572896289e-16,2.930813656922878e-26,2.3936476030264404e-11,4.295450038463739e-14,1.187207004352898e-14,3.313611432522179e-14,9.110141758128286e-14,0.0,1.547274120190082e-15,3.763823687729363e-14,1.4172147505691634e-14,2.1035524460051444e-25,1.5268219111499617e-15,0.0,6.79373007620264e-15,2.3891314442722086e-16,0.0,6.421160426448353e-31,0.0,8.470285253827144e-20,0.0,4.894446490500348e-29,3.651661469894786e-30,0.0,0.0,0.0,0.0,5.733677821502419e-18,5.730097620765272e-28,1.7078543623293287e-13,0.0,3.5143535792134906e-40,0.0,1.2952800604768786e-28,0.0,0.0,9.781975200676134e-34,4.004562484354956e-25,2.4193530183216207e-15,0.0,2.5993390303729422e-14,7.57887251917943e-25,0.0,0.0,1.71540352250857e-22,1.2786436222294942e-47,0.0,1.9142814829517572e-31,7.731696770458158e-38,1.0417848065643803e-15,0.0,1.3201921610295173e-17,0.0,1.3496828030361175e-30,3.828697362160081e-18,0.0,0.0,0.0,5.839470973444616e-29,1.6992774342574459e-16,0.0,0.0,9.457052704139409e-17,1.7417349924933683e-18,0.0,7.878232290394497e-15,1.612708797370614e-16,0.0,1.9070206521456897e-15,2.9561970439283273e-14,3.794396546694138e-68,1.719014882973159e-17,4.138828465721524e-40,2.639689742421164e-15,3.7926336621451645e-14,4.60050798989987e-34,2.023548918523147e-31,0.0,0.0,1.1509337258389719e-20,0.0,0.0,9.494786040493678e-44,5.691826465981534e-16,0.0,1.0709757222727007e-13,0.0,0.0,0.0,2.0729551444969334e-14,7.360105673691153e-19,3.651844302984246e-16,1.0681885449684408e-15,0.0,0.0,8.2494008835471e-15,0.0,3.7068382920070314e-36
0.048,0.0918346858762179,298.0000534133706,1.251730512851894,0.6409965588463783,0.0,0.11546444441138927,1.679291741251266e-18,0.04881443811310749,0.19472256087341194,3.655794405248117e-09,3.300756127700578e-42,0.0,3.8954309473080896e-15,1.6214501239805242e-26,1.0751412964192133e-24,1.992500788326476e-06,1.9772452278455026e-70,0.0,6.273551846300739e-14,0.0,1.0733237339598704e-09,5.0405064992552704e-11,0.0,1.775227012332897e-36,5.659250393271396e-20,3.321349231134533e-15,0.0,1.3977322756175805e-42,1.3715994769504866e-11,1.6324556392177396e-46,2.2579751011004836e-37,1.4941841776611438e-15,1.3397462353351157e-27,0.0,2.802956524167768e-32,3.719792898786858e-12,5.36808653341366e-14,2.0675086913429617e-31,0.0,0.0,3.5614842240841807e-32,5.23260489174323e-16,2.969585499054526e-26,4.525632349766785e-10,1.2138514239711387e-12,2.9766980555978374e-13,3.9447153538256416e-13,2.097280195292371e-12,1.5469782794608347e-29,1.5682714239537392e-15,1.0165674059886016e-13,4.106441949322489e-13,1.06303989256272e-27,2.2154501362339498e-15,0.0,2.520676078929937e-13,9.739474553075011e-15,6.561165446284995e-17,1.3073569747904344e-30,1.2707301203736927e-41,8.306482542291689e-20,1.2206628761015495e-49,4.8944082654329996e-29,3.6516336285708845e-30,0.0,0.0,0.0,0.0,5.7337076881229665e-18,5.730016554019334e-28,1.8462787313672564e-13,0.0,3.514801970003787e-40,0.0,1.295324383874961e-28,1.0477459395900307e-32,0.0,9.80282351874807e-34,4.0045928028453886e-25,2.646513638990906e-15,0.0,3.253944870509858e-14,7.528514707155542e-25,2.952677425783348e-14,0.0,5.796506374150859e-23,1.8553743010485316e-47,0.0,2.077146917930512e-31,7.732951286038462e-38,1.041788978470827e-15,0.0,1.3202036936713426e-17,0.0,1.349799477357422e-30,1.58044976357599e-18,0.0,1.8395104121506754e-29,0.0,5.840392539199209e-29,1.7029188525926864e-16,0.0,0.0,5.4340098294793096e-17,1.8210173221521634e-18,0.0,7.878251902955863e-15,1.6127168185240458e-16,0.0,1.907253914042667e-15,2.970065673624239e-14,3.812144503316163e-68,8.499706819734347e-16,3.326655739260426e-40,2.7018156273935623e-15,3.7926844725703744e-14,2.529410164406e-33,1.1382702793318515e-30,3.952314822427427e-15,0.0,1.2185581754611209e-20,0.0,0.0,9.226334662441241e-44,8.135874076326031e-16,0.0,1.0710034869954718e-13,0.0,0.0,0.0,2.0732127489543673e-14,7.414378241530946e-19,3.823879440986545e-16,1.0681948646791867e-15,0.0,0.0,2.936007473711961e-14,0.0,1.7927054299606235e-35
0.049,0.09183688637872159,298.0002091552859,1.2517005202157487,0.6409948455785639,0.0,0.11546484431914127,1.7216990060880007e-18,0.04881429794809729,0.19472230422186526,1.4360105167364558e-08,1.1659096985938209e-42,3.513266369999854e-56,3.89652734372135e-15,3.078976329219274e-26,6.902863571475008e-24,3.6871626590937134e-06,1.95612983129643e-70,0.0,6.430197053137659e-14,0.0,4.272344519713866e-09,2.492575530022025e-10,0.0,9.640771276098049e-36,5.802144834896665e-20,1.4908041836024537e-14,4.815770230901862e-33,6.705296986628449e-42,6.423896467255125e-11,7.620763069460817e-46,2.265508402093108e-37,1.1801975859126728e-14,1.353146514777582e-27,6.704865500024134e-14,1.396439236574358e-31,1.7975922792717923e-11,2.58486097418823e-13,1.1578594468136048e-30,2.972074988012175e-29,3.9075704292066e-29,1.8254513289825243e-31,6.3064091442328525e-16,3.065536809103077e-26,1.7797993476797652e-09,6.252284129038602e-12,1.63540171434373e-12,2.1690118017300992e-12,9.895578767576681e-12,9.931479426644669e-29,1.619487760588913e-15,4.940616110475985e-13,2.461940453661996e-12,1.0422379506317398e-27,2.3969907106798752e-15,0.0,1.708976560740849e-12,7.163483137776755e-14,7.333131177093264e-16,2.057428202669431e-30,0.0,8.516009832077971e-20,2.262741403248647e-49,4.8944513454337966e-29,3.6516678569783366e-30,0.0,0.0,0.0,0.0,5.733814193229533e-18,5.730009119462919e-28,1.8826079402820873e-13,0.0,3.515082610230814e-40,0.0,1.2953932320101073e-28,6.726866446098446e-32,0.0,9.93674667294191e-34,4.004665646051903e-25,3.799462204691055e-15,0.0,7.563795264333801e-14,7.594423918138035e-25,1.6134523439139726e-13,0.0,7.234665342236085e-23,2.007497806652752e-47,0.0,2.118918844638495e-31,7.733671316730867e-38,1.0417932851108753e-15,0.0,1.3202214265428323e-17,0.0,1.3500739560969e-30,2.0667341557425185e-18,0.0,3.3794140554860116e-29,0.0,5.846688922020559e-29,1.730888303520086e-16,0.0,0.0,4.8534513402181444e-17,2.497337189183174e-18,0.0,7.878272115322455e-15,1.6127434251628373e-16,1.904597882753271e-17,1.9073240015153754e-15,3.083207388292272e-14,3.9561479078129635e-68,7.537187754438562e-15,3.3373972439438388e-40,3.175249591358319e-15,3.7930922573455676e-14,1.112120600888363e-32,4.4081856761044514e-30,4.078414498767416e-14,0.0,1.824254389961692e-20,0.0,0.0,9.165825939363324e-44,2.6416941590958027e-15,0.0,1.0711941909217423e-13,0.0,0.0,0.0,2.075336248821913e-14,7.905717256956412e-19,5.085586588321787e-16,1.0682220110642778e-15,0.0,0.0,1.4472627802617827e-13,0.0,3.17055840488996e-35
0.05,0.09184199154117978,298.0010698903122,1.2516309428663215,0.6409910012859205,0.0,0.11546574437256703,2.0282966210911843e-18,0.04881395166227258,0.1947216975824986,7.3737447584155e-08,0.0,2.4382995983500044e-54,3.909993334389763e-15,7.394865199508405e-26,4.577847018750802e-23,7.497537901401124e-06,1.9312449622840505e-70,0.0,7.554438964462729e-14,5.184409236807866e-14,2.2285248474327234e-08,1.6753208335561294e-09,0.0,2.150519460721693e-34,6.835539307251065e-20,9.825328794565196e-14,1.0149345947089671e-31,4.981770680102694e-41,4.0538811762972604e-10,4.811585091663881e-45,2.9951896099332128e-37,8.714136735199041e-14,1.8914445278483593e-27,6.459266842162113e-13,1.0769737562924362e-30,1.1760197300198002e-10,1.7945089113393876e-12,9.708737601558787e-30,3.9569479795123047e-28,4.245503911951263e-28,1.4492009572869546e-30,1.5181972048568046e-15,4.0517060124828686e-26,9.151911737473154e-09,4.396505379829818e-11,1.2456646939787985e-11,1.717778341148443e-11,6.307642779629245e-11,6.587070197164887e-28,2.1419638487974785e-15,4.577955676497305e-12,2.0674055242716282e-11,9.138772271127405e-27,2.633902870679653e-15,0.0,1.6429649064430622e-11,7.539680115419687e-13,8.491150610384958e-15,4.3311577507883035e-30,2.527646866949803e-40,1.0031727716657031e-19,6.078260721316321e-49,4.89495447041898e-29,3.6520547663257184e-30,0.0,0.0,0.0,0.0,5.734426752467255e-18,5.730367109876628e-28,1.9327254176134022e-13,0.0,3.516189539944627e-40,0.0,1.295662543909038e-28,4.461027665906994e-31,0.0,1.3427768467835105e-33,4.0050342519026755e-25,1.3854330013555731e-14,0.0,5.555170450591228e-13,8.06938219466668e-25,1.1868366933753128e-12,0.0,3.1891374665198e-22,2.206435494819523e-47,0.0,2.174400451190472e-31,7.73594434601187e-38,1.0418030001763271e-15,0.0,1.3204146575540855e-17,0.0,1.3519154080485397e-30,1.7625230846482814e-17,0.0,0.0,0.0,5.932128777816193e-29,2.0933725333489372e-16,0.0,5.738858730756395e-14,8.701410961945485e-17,1.2192942729768951e-17,0.0,7.878317906943951e-15,1.6131636711082557e-16,4.4074396675757363e-16,1.90749303667473e-15,4.6287332117766695e-14,5.931934703522215e-68,9.754359679485373e-14,4.41153724809762e-40,9.232506388302026e-15,3.8001286016276256e-14,7.399570316302174e-32,3.12841038311765e-29,4.481798157996049e-13,0.0,1.0868340872741352e-19,0.0,0.0,9.136996788203169e-44,2.5617316149526852e-14,0.0,1.0736107657213946e-13,0.0,0.0,0.0,2.1052103284785113e-14,1.5320339631602899e-18,2.0648956149881368e-15,1.0684234964422064e-15,0.0,0.0,1.2226952741715202e-12,0.0,6.190988645612343e-35
0.051000000000000004,0.09185434153073083,298.00582564777113,1.2514626590265752,0.6409823888098753,0.0,0.1154677744317865,3.885852785167136e-18,0.04881301423670993,0.19472016331753386,4.0311726007966545e-07,6.748242278757798e-42,4.751620932603613e-52,4.076626665817824e-15,3.0575928142037023e-25,3.101614430566002e-22,1.6065390093354736e-05,1.8892822978977053e-70,0.0,1.4189714235125296e-13,6.386138434062288e-13,1.2371500854501956e-07,1.1902579881363092e-08,0.0,8.670153135149314e-33,1.3098626639702554e-19,6.977886116552919e-13,3.082355479131224e-30,6.373212916820702e-40,2.7090231070715604e-09,3.219444145212024e-44,1.0663110405970603e-36,6.378108438392997e-13,8.281507970040774e-27,5.390084381298967e-12,1.4265659552326628e-29,8.138397227948422e-10,1.3314905589092717e-11,1.3815006183007716e-28,6.382959396709429e-27,1.8854881741722944e-28,2.061588731159806e-29,8.854546653687545e-15,1.457478691872221e-25,5.0101568970858645e-08,3.2625416994865824e-10,9.999475634581402e-11,1.4412281211411275e-10,4.2575654263340437e-10,4.465420277750268e-27,7.714782099758553e-15,4.7081514984411125e-11,1.8237171109993215e-10,1.4578902920202426e-25,3.183352202386121e-15,0.0,1.6517160691489784e-10,8.276164219903297e-12,9.862934780081698e-14,1.6609124477656228e-29,3.490293011438481e-39,1.9214782911037196e-19,4.661208580324233e-48,4.8983312959201446e-29,3.654637951437509e-30,9.849718659358908e-25,0.0,0.0,0.0,5.737865953715485e-18,5.733242686631335e-28,2.1106935591810083e-13,0.0,3.5219174478321942e-40,0.0,1.296904351185365e-28,3.0225322007284837e-30,0.0,1.5705315828868812e-32,4.0069944778323966e-25,1.0154527635417511e-13,0.0,5.89884898586711e-12,1.0948891761988287e-24,9.200170528629407e-12,0.0,4.9155480037849356e-21,2.6701181644052256e-47,0.0,2.442465699976859e-31,7.746818087758012e-38,1.0418249687013195e-15,0.0,1.3232817054644554e-17,0.0,1.3683397076428016e-30,2.97436919292323e-16,0.0,0.0,0.0,7.126396691884455e-29,6.794561712508435e-16,0.0,8.984930941599736e-13,7.959117111029623e-16,1.512147523937122e-16,0.0,7.878424866044771e-15,1.6214042752253263e-16,6.847756431842484e-15,1.909221590102681e-15,2.574250493435374e-13,3.3060250065788974e-67,1.3090911792642224e-12,1.5700342872115277e-39,8.673357871164394e-14,3.924980388361115e-14,5.830352569621549e-31,3.2141653147598296e-28,4.954474263090606e-12,2.6256712487966658e-15,1.4591564987243903e-18,3.7285044090287386e-31,0.0,9.313045380213331e-44,3.1438119629366753e-13,0.0,1.1046133945870028e-13,0.0,0.0,0.0,2.5264967878341035e-14,1.2721846761570662e-17,2.126312979276341e-14,1.0698555617836147e-15,0.0,0.0,1.1295393119777737e-11,0.0,1.315481150771409e-34
0.052000000000000005,0.09188692534630082,298.03208625282275,1.251018881491048,0.6409631346018241,0.0,0.11547238168749271,1.615218383808446e-17,0.04881009600376572,0.1947157321501458,2.230305273559795e-06,1.0031101069389697e-41,1.3837261877159107e-49,6.141427078097919e-15,2.8495870008792495e-24,2.1149164169856504e-21,3.5331877259000866e-05,1.8169617534804634e-70,0.0,5.214687073898035e-13,5.151698945199497e-12,6.948805541299966e-07,8.52505914622321e-08,1.1815249565647385e-27,3.948693636309657e-31,5.448088925563191e-19,5.010553450028803e-12,1.3172344962478706e-28,1.7893851737725917e-38,1.8264898315232677e-08,2.185069226036228e-43,1.8194892812034562e-35,4.662817877222481e-12,1.6215388405903543e-25,4.4270970689026015e-11,4.137885661231778e-28,5.679613665882498e-09,9.972142020372588e-11,4.292865700092998e-27,2.1735054592748173e-25,6.25157270081493e-27,6.372665900683582e-28,6.949599365701428e-14,1.268372310797592e-24,2.7756976560766203e-07,2.4392958504120455e-09,8.081411936784184e-10,1.2178428061314255e-09,2.899203014586505e-09,3.0560084754787225e-26,6.721460267175034e-14,4.89445076806028e-10,1.6180335922947118e-09,4.9619764890978585e-24,5.45572450000704e-15,0.0,1.6681138129383546e-09,9.120280481780643e-11,1.1459463064787945e-12,1.4920578812906974e-28,3.391389775852747e-39,7.981466830082346e-19,1.796965165644576e-46,4.9183621009255787e-29,3.669936555020035e-30,3.042433467873303e-23,0.0,0.0,0.0,5.757011355842326e-18,5.751168389817658e-28,3.7822308944824197e-13,0.0,3.5555965060684446e-40,0.0,1.303253850212145e-28,2.0619216762882904e-29,0.0,6.715487075770365e-31,4.017661929479658e-25,8.663263509058224e-13,1.4094460322356673e-14,6.539577772411326e-11,3.0034562559771904e-24,7.185526904782523e-11,0.0,1.1564626091410425e-19,4.607461651131024e-47,1.9329898106351338e-32,5.122228091232549e-31,7.811127902984301e-38,1.041875099557372e-15,7.685986733507307e-18,1.367929112013887e-17,0.0,1.5713190768526204e-30,5.241727064751024e-15,0.0,3.2042741313264853e-27,0.0,2.4012404489374493e-28,6.77845792242459e-15,0.0,1.1657578752582167e-11,1.1349559360094167e-14,2.144621423638187e-15,0.0,7.878705897724054e-15,1.7876105210280804e-16,1.0419166710613473e-13,1.9394912757028558e-15,3.1418546677635524e-12,4.09445816394652e-66,1.7617811810895652e-11,2.676411707290522e-38,1.0783447274358883e-12,6.14830503936756e-14,6.465807126298358e-30,5.1839328540174465e-27,5.4799791111917204e-11,4.213534845026691e-14,2.1624557189995725e-17,5.591285468266755e-30,0.0,1.113572844447853e-43,3.943647342279603e-12,0.0,1.5032179531062697e-13,0.0,0.0,0.0,8.469763100519377e-14,1.8159413906658928e-16,2.580844022008508e-13,1.0797067242462601e-15,0.0,0.0,1.0541739670553342e-10,0.0,3.452378894750698e-34
