grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822)
0.0,0.2563856422806907,298.0,1.1711828420972288,0.694454926534055,9.087108815088715e-25,0.04169771397248399,0.0,0.05288550816909085,0.21096185132395878,5.632889576172778e-20,0.0,2.810749094518015e-21,0.0,0.0,1.0945813333044093e-20,4.1130006490492177e-13,8.257540509320026e-75,0.0,0.0,0.0,1.0483262796629059e-20,1.9336363360937626e-23,0.0,0.0,8.005104972589159e-21,0.0,0.0,0.0,3.580246047120521e-22,0.0,0.0,1.9817997957753165e-21,5.54082493550765e-41,0.0,0.0,5.0278011015277276e-23,0.0,3.3441114478925395e-39,2.219517766291128e-35,1.4067000945455325e-39,0.0,3.059472006635391e-23,1.0947521636794233e-21,1.965764572586161e-21,8.677011252802325e-21,1.952606223941946e-20,0.0,0.0,0.0,2.5082197817645412e-23,7.330793874674212e-23,1.1591287179155184e-20,2.0521744889131662e-21,1.2405082994479421e-20,0.0,0.0,9.448481568613949e-24,0.0,0.0,0.0,3.8673234362689423e-23,1.3628143874461923e-32,1.0047890567347318e-33,0.0,8.959862910209557e-29,3.524158585625392e-23,3.981421438955565e-29,4.3658029147617235e-20,5.889978359409447e-31,0.0,0.0,1.2562673710087572e-38,7.428160344078693e-21,4.7763729744640415e-23,0.0,0.0,0.0,4.792332250886959e-34,0.0,0.0,0.0,0.0,2.3492781999633026e-38,0.0,0.0,7.81115666212322e-44,6.855129782210148e-38,6.237823500500229e-41,1.2165698930031802e-25,6.081006004793759e-25,0.0,3.0918764341802e-20,0.0,0.0,0.0,0.0,0.0,2.77080125823581e-21,7.293762350562729e-23,0.0,0.0,0.0,0.0,4.65909326381522e-42,2.375104671178791e-21,0.0,0.0,0.0,3.168949159208832e-22,5.333212431156742e-23,0.0,0.0,0.0,4.2465169479431866e-42,0.0,1.9282876961600078e-21,0.0,2.3542151895763413e-26,0.0,0.0,4.705865898444036e-58,3.0043670957854417e-21,0.0,0.0,0.0,0.0,0.0,1.3125757411153551e-23,3.2330101726501235e-25,6.0560537861639126e-21,0.0,8.64908959500511e-26,1.1406140453218366e-22
0.008,0.25638564231854616,298.0000000000001,1.171182841924303,0.6944549265248197,9.087108791931844e-25,0.04169771397332175,0.0,0.052885508168122625,0.21096185132203304,5.6235392491202104e-18,0.0,3.990878065645646e-28,0.0,0.0,0.0,1.1702847328911783e-11,1.0975559607658041e-73,0.0,0.0,0.0,1.0706052195885318e-18,2.6092225143182993e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2718073315617354e-21,0.0,0.0,1.994100031828406e-21,0.0,0.0,0.0,6.615620184256705e-21,0.0,4.73225602499468e-37,3.024162962291431e-33,2.1960746930261026e-37,0.0,3.061875201588029e-23,1.9292077815052106e-28,1.971200383420291e-19,8.786206072860248e-21,1.9532766670426743e-20,0.0,0.0,0.0,2.106247121507211e-23,1.501404193526395e-20,6.234061788965028e-23,0.0,3.8414551807980036e-21,0.0,0.0,9.448485434911168e-24,0.0,0.0,0.0,1.4161407635547912e-30,5.972252469926454e-30,4.455793734358391e-31,0.0,3.0696093901695266e-26,1.1912348880217462e-20,1.0516000731740403e-26,6.21183962496715e-18,2.0973886931413765e-28,0.0,0.0,1.467821191206229e-35,9.303728635882532e-21,4.9549119389254236e-29,0.0,0.0,0.0,1.201919627503964e-31,0.0,0.0,0.0,0.0,5.4195729318382176e-36,0.0,0.0,2.0836476281092445e-43,2.5731582088414876e-35,2.953288466132026e-38,5.538750383104478e-23,1.2499896299284055e-24,0.0,3.0918122463232763e-20,0.0,0.0,0.0,0.0,0.0,2.1975549228594695e-27,0.0,0.0,0.0,0.0,1.3489806515065122e-22,0.0,2.375023233615746e-21,0.0,0.0,0.0,3.168949191677487e-22,5.358949704042891e-23,0.0,0.0,0.0,1.0502223342221689e-39,0.0,1.928291207889543e-21,0.0,2.3539941320279688e-26,0.0,0.0,0.0,3.004367219188014e-21,0.0,0.0,0.0,0.0,0.0,3.7223509302768136e-21,3.2329979492214293e-25,6.056053786828362e-21,0.0,0.0,1.1409987154171599e-22
0.016,0.25638564339566694,298.0000000000127,1.17118283700396,0.6944549262620439,9.08710873579412e-25,0.04169771399715892,1.781134810134088e-24,0.05288550814057249,0.21096185126723926,5.643686857463049e-16,0.0,5.697366131815655e-35,0.0,0.0,0.0,3.329847167340894e-10,1.6413020623259474e-73,0.0,1.9360774295156748e-19,0.0,1.1399219375774457e-16,7.362373692702878e-19,0.0,0.0,5.991725733943074e-26,1.4834269721707352e-22,2.3291191095453858e-39,0.0,1.17162754262755e-19,0.0,0.0,3.692141483571141e-21,9.840133528124681e-40,0.0,0.0,7.776815515737471e-20,3.030590176050593e-21,3.6428503614756215e-41,1.765125132157075e-35,2.17667215297007e-37,0.0,3.4429788194558656e-23,3.3047649796610636e-34,1.9650376647706434e-17,2.4313228824818244e-20,2.0570774383253468e-20,0.0,0.0,0.0,1.574912594527136e-23,1.5115950264990932e-20,3.359834402370665e-25,0.0,3.9435250612325e-21,0.0,0.0,9.449373128901331e-24,1.562321188049496e-37,0.0,2.968030605270297e-26,5.191510141876345e-38,5.9722524517154626e-30,4.455793720772028e-31,0.0,3.1511713369146524e-26,1.2230039417280567e-20,1.0795417458266525e-26,6.211839709707687e-18,2.0975789134964846e-28,1.723789855802688e-21,0.0,1.3407293469528873e-40,1.117929692131278e-20,1.6240718306893846e-30,0.0,0.0,0.0,1.2072411525143462e-31,0.0,0.0,8.975459807309434e-32,0.0,5.4093781533131305e-36,0.0,0.0,0.0,8.459592353868846e-37,9.67999573758607e-40,5.720222936757987e-23,1.891854958346065e-24,0.0,3.091748061816246e-20,0.0,0.0,0.0,0.0,0.0,1.756173184739822e-33,0.0,0.0,0.0,0.0,2.7295942648671866e-22,0.0,2.375023234612419e-21,0.0,0.0,0.0,3.1689581617073897e-22,5.386794149977762e-23,0.0,0.0,0.0,1.054135970123155e-39,0.0,1.9290562317190236e-21,0.0,2.3539947523962535e-26,0.0,0.0,0.0,3.004398005785632e-21,0.0,0.0,0.0,0.0,0.0,3.722354177125416e-21,3.2329983328200884e-25,6.056053990992598e-21,0.0,0.0,1.211216388051372e-22
0.02,0.2563856550234507,298.000000000472,1.1711827838876467,0.694454923425396,9.087108600154666e-25,0.0416977142544807,8.948185384662576e-23,0.052885507843143,0.21096185067573409,2.155237119274114e-14,0.0,1.661962673848771e-41,0.0,1.5279687483684547e-33,1.9708772976893643e-30,3.8012194977568095e-09,1.6899586789231208e-73,0.0,9.33074827320592e-18,2.0572593294509706e-20,4.452675766431181e-15,3.8002681107762714e-17,0.0,0.0,3.014984236545842e-24,1.946426207177029e-19,1.538642274031531e-39,1.5533988809534466e-53,5.6297511882528196e-18,0.0,5.086904405419204e-46,9.180956484890427e-20,9.883515458090035e-36,3.6311187230813855e-21,0.0,3.594415675146307e-18,1.71435311619158e-19,1.3332186678371054e-40,1.1431698385133864e-35,2.1640296116583763e-37,0.0,2.615419617746101e-22,2.591074353995131e-34,7.535964614473032e-16,8.542069590961798e-19,8.096782228785929e-20,6.189009755811205e-20,9.475544732996007e-19,9.447958435704852e-36,1.3771557059928543e-23,1.6769412430182858e-20,3.631881571522903e-27,2.986826094681307e-21,6.437535030509091e-21,0.0,2.3018995896520347e-22,9.525929239825533e-24,8.667505506952847e-36,0.0,1.4953614527706383e-24,3.8236011882573847e-45,5.97225225502332e-30,4.455793574031014e-31,0.0,5.144070890690466e-26,1.9963488431050958e-20,1.762277957114541e-26,6.2118396926550536e-18,2.0975788428974604e-28,3.021942118936707e-19,0.0,1.287020209141864e-40,1.211708107914042e-20,1.6240238250734865e-30,6.48973572580858e-39,8.026299183750615e-49,0.0,1.2072411598641205e-31,0.0,0.0,4.6040745977279325e-30,1.8213657648025088e-19,5.4196482061706584e-36,0.0,2.5009815142483407e-53,0.0,8.459626566053691e-37,9.679709607217478e-40,5.810956564856911e-23,2.2127854981521092e-24,0.0,3.091715990219411e-20,0.0,0.0,0.0,0.0,0.0,1.0347394983517918e-35,0.0,0.0,0.0,0.0,3.4199017678952815e-22,0.0,2.3750232498004728e-21,0.0,0.0,0.0,3.169878457416083e-22,5.603873487750991e-23,2.366047060222351e-49,0.0,0.0,1.0553927545669323e-39,0.0,1.9916408492616994e-21,0.0,2.354064571454027e-26,0.0,0.0,0.0,3.0072837967664947e-21,0.0,0.0,0.0,0.0,0.0,3.7223863094847975e-21,3.233041872623968e-25,6.056072550206655e-21,0.0,0.0,6.026542610774529e-22
0.022,0.2563857206963506,298.00000000896574,1.1711824838905582,0.6944549074056768,9.087108333825464e-25,0.04169771570769871,1.800827797437847e-21,0.052885506162965126,0.21096184733507106,4.2098315597416474e-13,0.0,9.90179429912638e-48,0.0,1.892233730779641e-31,5.240091099330298e-29,2.3388061945526782e-08,1.649264015062773e-73,0.0,1.8740896863405743e-16,6.465258648608725e-19,8.888800635121211e-14,9.938396906047172e-16,1.0374642856891747e-37,1.1837065038387115e-41,6.067748254746287e-23,5.199429941844135e-18,1.5627534864255146e-39,1.3861037344717236e-50,1.3811665299895521e-16,0.0,2.140764420274078e-43,2.40020281874213e-18,4.7999366084394964e-33,4.578881783948797e-19,1.595488618075747e-39,9.137709853570696e-17,4.729110023415094e-18,6.095475720889801e-38,1.175950409836025e-35,2.8306836392193953e-37,2.0125327519843208e-39,7.085501401797344e-21,8.15989257836886e-34,1.4782500814647732e-14,2.3239908217297972e-17,1.853184973237941e-18,2.0243744370720956e-18,2.394996481960118e-17,2.5125390288629188e-34,4.336994430049175e-23,8.076368620530412e-20,7.831526767255702e-29,7.51403298899898e-20,3.4771750386821166e-20,1.8651725077303095e-19,9.657195520969138e-21,1.2846242152087965e-23,1.771099609266061e-34,0.0,3.0091030856572045e-23,5.658928038847458e-52,5.972251149933693e-30,4.455792749681808e-31,0.0,2.7785207896592618e-25,1.0781139584454584e-19,9.518778547594675e-26,6.2118396010274905e-18,2.0975783480193538e-28,3.641487728712211e-18,0.0,1.287020224079709e-40,1.258597344820965e-20,1.6240240179342842e-30,1.7254655924197985e-37,2.313843643228367e-47,3.148626688299295e-40,1.207241283145515e-31,0.0,0.0,9.268813305449571e-29,4.829861515654659e-18,7.123626897715162e-36,0.0,6.291936814994742e-52,9.690400630172226e-39,8.473551703670316e-37,9.67971076938834e-40,5.85632359488842e-23,2.3733192113889467e-24,0.0,3.09170006370226e-20,0.0,3.828438873617022e-24,0.0,0.0,0.0,1.0349378521254278e-35,0.0,0.0,0.0,0.0,3.765095360727896e-22,0.0,2.3750234854846477e-21,0.0,0.0,1.3520175441227232e-23,3.217325724752234e-22,1.5982924958441943e-22,1.065353885339518e-46,0.0,0.0,1.0566674152053485e-39,5.975480458235586e-36,4.56723097244673e-21,0.0,2.3580169733426126e-26,0.0,0.0,0.0,3.1432608907109206e-21,0.0,0.0,0.0,0.0,0.0,3.724103879699632e-21,3.235534066645844e-25,6.056931700448593e-21,4.50007351325525e-24,1.534268795324668e-25,1.7234100389269587e-20
0.024,0.25638623722879383,298.0000002212138,1.171180124349904,0.6944547814422912,9.087106567603208e-25,0.04169772713474285,4.674797998923811e-20,0.052885492940868445,0.21096182106267947,1.068977236358375e-11,0.0,6.119898566722388e-54,0.0,3.7255039831900245e-29,1.6952959492046878e-27,1.7740599427014607e-07,1.5524542517936485e-73,0.0,4.8640984927579656e-15,2.40616792810178e-17,2.3079690188890188e-12,3.400049686264306e-14,1.4623756393701704e-34,9.783266286362988e-40,1.5751435878956428e-21,1.7859082202463161e-16,3.4047739990143904e-38,1.1545520934275558e-47,4.427785815883706e-15,4.940840025179693e-50,1.4439666479909101e-40,8.379973363190767e-17,2.5438864555867604e-30,1.8641542447117112e-17,5.9205659918009196e-37,3.0422872801197827e-15,1.707126227161911e-16,5.702671475238565e-35,3.878825544113534e-34,7.142036626666001e-35,7.723786880091305e-37,2.827432551533846e-19,3.1671701289023953e-32,3.7699711450026546e-13,8.358172188027802e-16,7.177969712347239e-17,8.317069461225395e-17,7.748236753343797e-16,8.128689050459641e-33,1.6834047440566256e-21,3.405376536717061e-18,1.7151974664327437e-30,1.5338761617163116e-18,6.268385425370442e-19,1.0468867562094623e-17,5.274063841609008e-19,2.0596023611487716e-22,5.143345192922789e-33,6.1023693138643316e-58,7.811357489456775e-22,2.282229706320598e-54,5.972242601453425e-30,4.4557863752798145e-31,3.521128050214998e-29,5.008895469385631e-24,1.943375906748787e-18,1.715968964344675e-24,6.211838995836214e-18,2.0975744956779757e-28,7.584978515623439e-17,0.0,1.287020683649167e-40,1.3054868199281921e-20,1.6240252705303007e-30,5.5822879803436243e-36,8.332232491112542e-46,1.9786055735951907e-39,1.2072461712834654e-31,0.0,1.2008998499766807e-19,2.4061375234444346e-27,1.592559460341199e-16,9.987005658885063e-34,7.620063563954311e-25,1.284376256922538e-50,1.0339495219928634e-35,8.884073880500409e-37,9.679718588855733e-40,5.901692206434865e-23,2.539174577338763e-24,0.0,3.09168496422113e-20,0.0,1.588875267509149e-21,0.0,0.0,0.0,1.0691373129689246e-35,0.0,0.0,3.4222955606467427e-20,4.987711532030429e-22,4.1131744654545196e-22,2.5467732840415975e-38,2.3750330601278977e-21,0.0,0.0,4.280593495406883e-22,6.494822103352961e-22,7.221324823730979e-21,7.185861140553232e-44,0.0,0.0,1.4878619093101873e-39,1.1462295125871036e-33,1.4675275802533346e-19,0.0,2.657709949223507e-26,1.4415561260725423e-36,0.0,7.619643455565293e-55,1.1731535154562201e-20,0.0,0.0,0.0,0.0,0.0,3.8471581475773684e-21,3.4266419486252803e-25,6.110322881385541e-21,5.071531907549522e-22,2.9808054416870424e-23,7.886804740893542e-19
0.0245,0.2563869207766667,298.0000010698276,1.17117700189077,0.6944546148854743,9.087104517027077e-25,0.041697742245567083,2.376672008174025e-19,0.0528854754182969,0.21096178630486126,5.290184595076167e-11,3.014918451363002e-50,1.732581670101756e-59,0.0,4.069352660299854e-28,1.0266033753725488e-26,3.8107909691005656e-07,1.5191222674082742e-73,0.0,2.4492532579196917e-14,1.63115479671708e-16,1.1628612469426774e-11,2.151848875082276e-13,4.187278194079379e-33,1.8303763972429768e-38,8.00848440165983e-21,1.1334672500962096e-15,1.1927260470438845e-36,3.517262545792821e-46,2.6531705905950208e-14,3.1106819580328296e-49,3.7325102044814825e-39,5.39922567872917e-16,9.431001187694257e-29,1.3407780489077097e-16,1.8592373110416555e-35,1.881864219025315e-14,1.1307843593690458e-15,1.9236778201353475e-33,1.3301134720910063e-32,2.3350587287389393e-33,2.4298142978240427e-35,2.04848616452323e-18,2.9003270624825972e-31,1.87221847831019e-12,5.520702423909824e-15,5.094443144632225e-16,6.150442186724816e-16,4.67505951852956e-15,4.922452257596195e-32,1.5416276395131777e-20,3.070448120584808e-17,1.5050235810553563e-30,4.265032900195744e-18,1.6754954005512276e-18,9.20764382178077e-17,5.0190479214959605e-18,1.979030760431406e-21,2.982027814139101e-32,9.796045555410718e-56,3.9692185539073794e-21,1.1960161421851772e-52,5.972231848282985e-30,4.455778366403375e-31,5.520578991693493e-28,1.33883864184263e-23,5.192580955485821e-18,4.586651498703267e-24,6.211838645711802e-18,2.0975695587481287e-28,1.894259587930628e-16,0.0,1.28702152547336e-40,1.3172096262678133e-20,1.6240272048613605e-30,3.3804024309678826e-35,7.855743836544944e-45,3.180332862896101e-38,1.2072845565620631e-31,0.0,1.1961042285061906e-18,1.2233080795628243e-26,1.0003804366378391e-15,1.5917300736794056e-32,1.5168139503922125e-23,3.570690245948013e-50,1.733047347136136e-33,1.0923923832868864e-36,9.679731769342137e-40,5.91303650420033e-23,2.6448372939569806e-24,0.0,3.091682202235092e-20,0.0,1.9349377077792743e-20,0.0,0.0,0.0,1.4551907169737523e-35,5.866155230807602e-22,0.0,4.413649591137365e-19,3.5084614965222275e-21,4.232952278595805e-22,1.6534686304580948e-37,2.375108373335345e-21,0.0,0.0,1.060955605061296e-21,4.2176904762181094e-21,8.299672207425618e-20,1.8574565223510884e-42,2.2842145362369465e-22,0.0,8.291582611110043e-39,2.759557156556814e-32,1.3865451430110948e-18,0.0,6.236554806069045e-26,9.630160571502964e-36,0.0,2.1510776177285534e-54,9.729191464452815e-20,0.0,0.0,0.0,0.0,0.0,5.236300585072261e-21,5.7344352816434895e-25,6.6338461454743856e-21,6.205381206646569e-21,3.647794770499039e-22,6.452161515505741e-18
0.025,0.2563887803024761,298.000007007616,1.171168507627254,0.6944541626351843,9.087099534119632e-25,0.04169778328304881,1.6304904243706485e-18,0.0528854276032149,0.21096169180313493,3.558651631513946e-10,1.2978468761149234e-47,9.634521117142098e-60,1.5850608931013852e-21,6.844817936341463e-27,8.661948472260683e-26,9.342244358433585e-07,1.4774695115948878e-73,0.0,1.6787440447251802e-13,1.5678133952312318e-15,7.985933476075623e-11,1.9152299152178942e-12,2.490725391606833e-31,7.78966387081701e-37,5.494176797338431e-20,1.0120117396322878e-14,8.388198000166985e-35,2.0193117859372233e-44,2.220309593486421e-13,2.6031853018972528e-48,1.7566493133709493e-37,4.903029923132228e-15,4.650555165771242e-27,1.3758716500512879e-15,1.106360357347357e-33,1.632363020466083e-13,1.059195939454502e-14,1.2364677292266533e-31,9.00049633163678e-31,1.53630534205275e-31,1.447933234408517e-33,2.1204912035158582e-17,3.9463303169781494e-30,1.2645022269350858e-11,5.1548637748572855e-14,5.154951409834406e-15,6.512049508946205e-15,3.942947381445767e-14,4.153710837039704e-31,2.0978376918978565e-19,4.057394812184665e-16,1.6262159596018374e-28,2.285307825476568e-17,9.134688714750764e-18,1.1773512836001076e-15,7.00605270361622e-17,2.908998281806761e-20,2.729652188548824e-31,3.2647591082857225e-54,2.722896527005173e-20,1.3785844511831908e-50,5.972206171152604e-30,4.45575930624004e-31,9.412144390229775e-27,7.299209767030088e-23,2.830398438964414e-17,2.5005924074358833e-23,6.211840574401727e-18,2.0975571235213284e-28,9.564887033925515e-16,0.0,1.2870254825471208e-40,1.3289333523571546e-20,1.6240350058958137e-30,2.852191397975102e-34,2.7918383085480528e-43,1.341232878533981e-36,1.207807459318589e-31,0.0,1.6987977518750934e-17,8.392394230500651e-26,9.430333960785422e-15,7.26047505085604e-31,3.174028326366065e-22,1.913097545992513e-49,1.3810503619673348e-31,3.102281875974865e-36,9.679793292398239e-40,5.924385348416475e-23,3.9991685818809314e-24,0.0,3.09168160792342e-20,0.0,3.293775891997752e-19,0.0,5.129608594234003e-33,3.633766856922394e-23,8.65986823971055e-35,1.0842124905598035e-20,0.0,7.298017306828534e-18,5.1042099235125283e-20,4.952574746738265e-22,1.036057307192287e-35,2.3761356940910505e-21,0.0,0.0,5.369622039059061e-21,6.851410549664237e-20,1.42948731406028e-18,8.741800882205617e-41,2.765035842536743e-20,2.1373175691523484e-22,3.280058784094579e-37,6.594280448421393e-31,1.942714280767323e-17,4.19167856386816e-20,7.676418826800352e-25,8.26063720755679e-35,0.0,1.3628901779932405e-53,1.512459814659959e-18,4.75526795310411e-30,0.0,0.0,0.0,0.0,3.1160957919097566e-20,5.1709179036238666e-24,1.5161545869544662e-20,1.128609011369117e-19,6.732579116175642e-21,7.637489153612131e-17
0.025500000000000002,0.2563938523485279,298.0000485529203,1.1711453392846791,0.6944529349297853,9.087086277890154e-25,0.04169789473288133,1.1810371878702713e-17,0.052885296247778185,0.21096143436718662,2.5303043235328765e-09,5.081583380990197e-47,8.229192634400823e-57,5.569820961685281e-20,1.29326757454688e-25,7.669842791605181e-25,2.4364985649517493e-06,1.423470637955117e-73,0.0,1.2152200483841394e-12,1.5757917243638747e-14,5.793390791594043e-10,1.7866805996623698e-11,1.682896700118803e-29,4.0085084598763625e-35,3.9797488955297855e-19,9.469707804478874e-14,6.498899797361338e-33,1.2853556998058582e-42,1.9511489743342865e-12,2.2876347481690235e-47,9.215660636900972e-36,4.663929048767986e-14,2.424395704960907e-25,1.4734448213091858e-14,7.291454675589818e-32,1.4852550161844366e-12,1.0382934601312462e-13,8.768387138432287e-30,6.728821010313323e-29,1.136731675162036e-29,9.550503516422929e-32,2.290333234979345e-16,5.567403850749666e-29,9.026184570621827e-11,5.037663807887018e-13,5.4464182631229754e-14,7.189401873461832e-14,3.491233650180545e-13,3.6811507195341355e-30,2.9604310423720388e-18,5.557997429098218e-15,1.9686771386478363e-26,1.4836248010227077e-16,6.467169334480385e-17,1.5610207291991396e-14,1.011904341418424e-15,4.436302109490621e-19,3.3227555341345726e-30,3.5295604537194045e-52,1.9722791649302326e-19,1.886616265290569e-48,5.97216111187288e-30,4.455726367654944e-31,1.7678317451871528e-25,5.167596216869784e-22,2.0037633577831244e-16,1.7703301372487163e-22,6.211865958185946e-18,2.0975301833188826e-28,5.970980532391414e-15,0.0,1.287071827265069e-40,1.3406597427156363e-20,1.6240827700009854e-30,2.52547240767213e-33,1.9162721288243484e-41,6.90021456164378e-35,1.214974047193356e-31,1.0170284149806468e-20,2.487554501647896e-16,6.079113000536431e-25,9.449069327464079e-14,4.5163595097471024e-29,6.656260304707558e-21,1.2419558250101715e-48,1.0997739069782264e-29,2.831275494334395e-35,9.680249563157433e-40,5.93574800339308e-23,3.038969367358661e-23,0.0,3.0916873445016944e-20,0.0,5.7382052607711655e-18,0.0,1.7925061495543205e-31,7.643526746398275e-22,1.4312095144488537e-33,1.8671475740761492e-19,0.0,1.2277128518340707e-16,7.642293514965697e-19,1.7016375212332424e-21,1.2825890649591561e-33,2.3902248216415237e-21,0.0,5.488633897976533e-20,3.4080738062528784e-20,1.2270951837956149e-18,2.5356071224996366e-17,4.585970016137175e-39,4.913818246085707e-19,6.660101787462656e-21,1.8794596125357824e-35,1.575368428741994e-29,2.8194331174535426e-16,8.720999019464603e-19,1.466649284542126e-23,7.330212404494805e-34,1.4665150342393066e-20,3.0648195662927183e-52,2.491949194445697e-17,1.0000611228706731e-28,1.3652405097517603e-20,0.0,0.0,0.0,5.1497970830601595e-19,9.676026375630433e-23,1.5407110016048381e-19,2.1090965370851916e-18,1.2788042677618155e-19,9.396649596127814e-16
0.025750000000000002,0.25639970933374295,298.0001627456301,1.1711185865985918,0.6944515323104696,9.087071432334366e-25,0.04169802217519871,4.134472777747035e-17,0.05288514234057407,0.2109611377957611,8.654566550780846e-09,7.452506264617282e-47,5.866399536548095e-55,3.9485475466162325e-19,7.7232699526856475e-25,3.1374332747715746e-24,4.1543004741995694e-06,1.3893066664705359e-73,0.0,4.215050556239835e-12,7.128635521157815e-14,2.012938491991479e-09,7.598877422127512e-11,2.5193549228700246e-28,4.89985029838401e-34,1.3932523771790355e-18,4.037657603906223e-13,1.0867440569760055e-31,1.8224455451793526e-41,7.90234263655663e-12,9.265482087116715e-47,1.1292572187018682e-34,2.0157091603817078e-13,4.8873673842535765e-24,7.029369278636217e-14,1.0636381843894783e-30,6.1887539813837685e-12,4.60046635501447e-13,1.3616627729689668e-28,1.0960173189031702e-27,1.8823250606057815e-28,1.3960160190800324e-30,1.1005398698072457e-15,3.364924519592678e-28,3.0967280677044394e-10,2.226415068591051e-12,2.5689876800976927e-13,3.519090173857101e-13,1.4227113344681767e-12,1.5104741788692783e-29,1.789839231048913e-17,3.274510383802488e-14,9.13618916916262e-25,4.584759036079911e-16,2.3179030133438387e-16,8.9391859713471e-14,6.244089925151072e-15,2.8724005230443372e-18,1.7024619798464505e-29,6.43058987715395e-51,6.900572753526694e-19,3.94187893415386e-47,5.9721743266331914e-30,4.455738094277089e-31,1.0537246152104727e-24,1.8520811252271768e-21,7.179865488634029e-16,6.344899495619289e-22,6.211947832289455e-18,2.0975173084323856e-28,1.5905720346960838e-14,0.0,1.2876377549077782e-40,1.3465265852719049e-20,1.624236567913462e-30,1.0330551599711853e-32,3.1345187496550023e-40,8.434395731679599e-34,1.252754621502149e-31,1.7882758379523657e-19,1.553293702994437e-15,2.128194035410202e-24,4.283059687184264e-13,6.5575315190075875e-28,5.730488760102375e-20,3.837525738009798e-48,3.3670190953580417e-28,1.4159098314048904e-34,9.68190003388801e-40,5.941457599270701e-23,2.3182904228928895e-22,9.30755595513998e-30,3.091700326273906e-20,0.0,4.179960483657805e-17,0.0,2.3642815669023296e-30,5.7385926772295956e-21,1.1009992258091035e-32,1.3398531833824199e-18,0.0,8.664658121086422e-16,4.442878765110786e-18,1.0350078980083259e-20,3.445222325119167e-32,2.464522960324677e-21,0.0,5.071946736577912e-19,9.174627886066982e-20,9.200766285947636e-18,1.877829281385259e-16,5.619312333931397e-38,3.490157757486548e-18,6.438790813779934e-20,2.36663430346242e-34,1.5285489834717736e-28,1.7472532025470713e-15,6.880442980958438e-18,1.1911797632667402e-22,2.9885231009839296e-33,1.7455855090644343e-19,6.237856150822883e-51,1.730286434291119e-16,7.5096611184537135e-28,1.0748237362560412e-19,0.0,0.0,0.0,3.961435583740075e-18,7.924392230289247e-22,1.0199594498450357e-18,1.6369240096418055e-17,1.007920346391356e-18,5.0445166646190236e-15
