grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.027499999999999997,0.38149112350980674,307.4311071519207,1.0916715577369804,0.7244769266411384,6.783635417346376e-46,3.049851798607035e-21,1.5862535035020442e-12,0.054786210993884636,0.21948903978789158,0.0007302116214188929,1.4048603597563825e-44,4.7577513328608686e-30,2.6051961073024893e-21,4.605944284751385e-18,2.7871102411075725e-12,0.0002554247985980111,1.528569017127535e-71,2.452129088634306e-27,2.0113767619563847e-06,2.416586660861987e-06,0.00018201756601296878,6.254654654518958e-05,8.975746287314721e-17,4.953403978053863e-20,5.877164847258345e-14,4.107350767712178e-06,3.68853459039976e-18,1.1017271103234195e-31,4.975686967199203e-07,4.068924745631492e-35,1.7817996092815737e-25,1.7324053263863025e-06,3.2232642657102296e-11,3.9884596205211585e-08,1.437162079335309e-20,1.857149934066872e-06,2.9615174949274842e-06,3.98731936816458e-17,9.252906942445606e-17,1.2897863748038276e-16,4.282289973366191e-17,2.1842312403231836e-08,1.9956045782541126e-32,0.0,1.89750285435702e-23,0.0,4.747512165140798e-21,0.0,2.662207525937128e-32,4.165661182890535e-22,1.0151624118312173e-20,0.0,0.0,4.1780585615494056e-21,0.0,0.0,0.0,2.8770276362704023e-25,2.039458474244353e-37,0.0,1.5593616997373898e-33,4.668728127132177e-55,0.0,0.0,0.0,0.0,0.0,0.0,2.507347315994921e-17,5.768193804587657e-47,2.283018835150672e-21,4.2189471018601075e-21,3.812363768764637e-48,0.0,0.0,8.041369532858218e-40,1.419966761932963e-23,8.619638780581651e-20,1.229734315735515e-23,0.0,0.0,3.7422852707637246e-32,1.9762969944248293e-06,0.0,0.0,3.688866269798881e-52,1.271909917192895e-30,0.0,0.0,0.0,0.0,1.3430073878135203e-23,1.9264023168956178e-27,1.2248726896243998e-34,1.537496725464634e-20,0.0,0.0,0.0,4.5061630861282183e-35,0.0,4.169214189735587e-26,0.0,0.0,0.0,0.0,9.750644057269772e-14,2.7489516810085833e-21,9.81804161300077e-22,3.508954845250924e-23,0.0,0.0,4.106399219048383e-21,4.017352505077315e-48,5.665549671965413e-22,2.6350801604836453e-23,0.0,0.0,0.0,5.182212793302791e-21,1.9196551593134845e-27,0.0,0.0,0.0,0.0,0.0,2.309616889179533e-22,0.0,0.0,0.0,3.0448817873287336e-21,5.378061594916984e-22,0.0,0.0,0.0,2.8202432444187557e-11,7.097796148855239e-32
0.027624999999999997,0.4006187290736658,322.2549451275042,1.0395495238771093,0.7243365392901483,5.56214052796686e-46,3.049769516458491e-21,2.026291416626787e-11,0.05421892710338598,0.2184305114778337,0.0018987769993752276,5.211173394259756e-41,4.686767562608064e-28,2.601795118996624e-21,1.5241326868526686e-16,1.3679644011491771e-11,0.00037647115762501305,1.5815773642822493e-71,2.447903012652175e-27,5.9049464761113e-06,7.668834439977393e-06,0.0004844525739936991,0.00019829284425953832,3.5237439091861843e-15,7.433411664392967e-19,9.407474676516715e-13,1.2999274040463114e-05,6.64075025310593e-17,1.747525304920857e-29,1.5119818859425682e-06,7.746037812754993e-32,3.442202226587536e-23,5.549772785254116e-06,4.486694164446157e-10,1.3961516859262191e-07,7.727277798732447e-19,5.777977913429813e-06,9.740325638049227e-06,2.357625784112538e-15,2.958510864504406e-15,5.863386833830312e-15,7.757737243883232e-16,7.694452953103319e-08,8.007901342940027e-32,0.0,1.836013539948632e-23,0.0,4.756990170629649e-21,0.0,1.3582542567898845e-31,4.1139908123846736e-22,9.874978337858933e-21,0.0,0.0,4.176461409866478e-21,0.0,0.0,0.0,2.8765388783394317e-25,1.0420867247956858e-35,0.0,1.5498368966219166e-32,1.3946476804324394e-52,0.0,0.0,0.0,0.0,0.0,0.0,1.6638403407953207e-16,4.104025231253331e-46,2.28403754833696e-21,4.214849642790537e-21,1.4558509434457445e-47,0.0,0.0,5.012109235579302e-39,1.529017468744395e-22,1.2722521504588907e-18,1.937144782233682e-22,0.0,0.0,3.0207549226019725e-31,6.658286383643518e-06,0.0,0.0,2.5437215232115537e-50,1.2845708124361386e-29,0.0,0.0,0.0,0.0,1.2694895363053637e-23,1.6352423342202837e-27,1.4334369867377868e-33,1.5378497091919402e-20,0.0,0.0,0.0,5.213529188177469e-34,0.0,7.080153208272094e-26,0.0,0.0,0.0,0.0,4.1414400478875615e-13,2.749477408734035e-21,9.822159645463204e-22,3.5092772640157304e-23,0.0,0.0,4.104004468186252e-21,5.379923991574515e-46,5.663318002497445e-22,2.785815792861058e-23,0.0,0.0,0.0,5.181186234108784e-21,1.0935472807145934e-26,0.0,0.0,0.0,0.0,0.0,2.309981274079448e-22,0.0,0.0,0.0,3.0475426108776812e-21,5.379926950392292e-22,0.0,0.0,0.0,1.1013525563988465e-10,2.0779064454982328e-29
0.027749999999999997,0.4533076270855858,363.53931199511084,0.9187204983563033,0.7240342835663552,4.613899395764981e-46,3.043700638855456e-21,2.747723671876554e-10,0.05276706858411568,0.21543438722283265,0.005034458817436332,6.691638603671444e-37,1.4267683874112022e-25,2.5795250599139814e-21,7.815284942563896e-15,9.490502632304019e-11,0.0005496239931762461,1.6027599209659385e-71,2.444149504569416e-27,1.908633902500359e-05,2.4854252966410327e-05,0.001334055265497174,0.0006591852580135251,1.6492399651743263e-13,1.7748037100306706e-17,2.699429035636612e-11,4.2874430394106595e-05,2.2501788029848485e-15,2.0802863806717637e-26,4.796619619867903e-06,3.6168834919963184e-28,1.2644130103028417e-20,1.8553746609175695e-05,5.471747226502098e-09,5.145452871089021e-07,7.186582740389677e-17,1.8775697486573976e-05,3.365917363044217e-05,2.2637017481607232e-13,7.633409932829738e-14,2.544808142596662e-13,2.6339804797698e-14,2.855418874392418e-07,2.0064176146191138e-30,2.255831730844377e-22,1.6190215441215452e-23,0.0,4.791245252728105e-21,0.0,1.1402644804373266e-30,3.8624078276492494e-22,9.384454203492332e-21,0.0,0.0,4.1650234430480476e-21,0.0,0.0,0.0,2.87033705902158e-25,9.584086132173265e-34,0.0,1.2289163435425733e-31,5.025215985405203e-50,0.0,0.0,0.0,0.0,0.0,0.0,6.840241743291832e-15,3.536647130755078e-44,2.2854952504019143e-21,4.1803435453444945e-21,4.535105244268961e-46,0.0,0.0,6.231292469454287e-38,1.3617160229196104e-21,2.636107602226265e-17,1.9073346499021534e-20,0.0,0.0,4.066895730238426e-29,2.353061636403141e-05,0.0,0.0,3.974939013142975e-47,1.3091469946812834e-28,0.0,0.0,0.0,0.0,7.766277626518185e-24,0.0,4.5827600278204516e-31,1.5373475513847232e-20,0.0,6.091483850275721e-31,0.0,1.6506272443494567e-31,0.0,2.470824095195593e-25,0.0,0.0,0.0,0.0,1.8865583980920682e-12,2.7445181775898665e-21,9.82746556458817e-22,3.5007161025647996e-23,0.0,8.616440886325784e-64,4.082875140492382e-21,8.68290904503844e-44,5.641837632460557e-22,3.903933424183047e-23,0.0,0.0,0.0,5.16466162861635e-21,6.825532246652135e-26,0.0,0.0,0.0,0.0,0.0,2.3082916794152977e-22,0.0,0.0,0.0,3.0578355978477923e-21,5.380361393170182e-22,0.0,0.0,0.0,4.5823210878457996e-10,4.96801611869648e-27
0.027812499999999997,0.5104056538835814,408.40042529623594,0.8159451328487326,0.7237666486079521,4.137977625269388e-46,3.02721794374751e-21,2.4397738516075876e-09,0.051270066628091825,0.2120656200038193,0.008331463079933732,1.4109200177962797e-33,1.404433135786988e-23,2.5330512863235606e-21,1.9267161194396158e-13,5.050516457487544e-10,0.0006610621252475947,1.6072056648721983e-71,2.443270202894991e-27,3.874863275061766e-05,4.480145208946184e-05,0.002282612256767662,0.0012634624157269567,2.952146124399741e-12,2.1446415981792536e-16,6.017953998214745e-10,8.131103547550174e-05,3.3256170159481665e-14,6.128961279692981e-24,8.924403042997273e-06,2.9601331813508234e-25,2.3708013272687515e-18,3.550359254811965e-05,3.581192061148809e-08,1.0485644197029194e-06,2.408034093778282e-15,3.540708012355029e-05,6.603675040269745e-05,8.089719320996394e-12,8.301366729022287e-13,3.690608319001413e-12,3.986437497406291e-13,5.845095465742888e-07,2.842695517854972e-29,4.795991253296644e-22,1.3247626959555882e-23,0.0,4.840210517247228e-21,0.0,7.134726969386476e-30,3.418494452112251e-22,9.066036545092584e-21,0.0,0.0,4.1430056089836794e-21,0.0,0.0,0.0,2.8564812074721154e-25,4.0355977573300386e-32,0.0,7.3526257272108265e-31,6.727409626115092e-48,0.0,0.0,0.0,0.0,0.0,0.0,1.9015092102596232e-13,1.5850706472466815e-42,2.285716006058279e-21,4.0961870251427354e-21,3.2494264434920283e-44,0.0,0.0,6.50151678076515e-37,6.472498533920495e-21,2.5487987893517473e-16,6.1608881603514775e-19,0.0,0.0,2.6695946999462436e-27,4.66584692994591e-05,0.0,0.0,2.9667974150032948e-44,7.2178664322551914e-28,0.0,0.0,0.0,0.0,0.0,0.0,6.243676542849709e-29,1.5348437811746112e-20,0.0,3.613367985178124e-28,0.0,2.3075146139503416e-29,7.863222125658289e-24,7.1940872367453585e-25,0.0,0.0,0.0,0.0,4.433374688561091e-12,2.7239376684650992e-21,9.826914337861193e-22,3.468971202519839e-23,0.0,9.094968331262554e-59,4.033663470553092e-21,9.136421524281661e-42,5.592578203701388e-22,6.89369753812778e-23,6.537337605175398e-40,0.0,0.0,5.121576749607183e-21,2.0035204834779088e-25,0.0,0.0,0.0,0.0,0.0,2.302582799410162e-22,0.0,0.0,0.0,3.0769902136553824e-21,5.374342611685006e-22,0.0,0.0,0.0,1.0134069180372005e-09,5.2696370700317135e-25
0.027843749999999997,0.5535258269041122,442.27162548492396,0.752382253587108,0.723593897676919,3.853581513667509e-46,3.005121018121092e-21,1.0062546904792549e-08,0.050152015581613016,0.20940250430086418,0.010794805479795139,2.774601320587297e-31,2.522470856782446e-22,2.4770745044559086e-21,1.984416890984113e-12,1.4564383311020101e-09,0.0007239152210872804,1.6088739107244423e-71,2.4433928487380467e-27,5.730631958052218e-05,6.05602059312605e-05,0.003029667953504367,0.0017935387231101847,1.80020821057143e-11,1.1476382414006138e-15,5.520124820392911e-09,0.00011435920972693383,1.7817209257659519e-13,2.1721509079496012e-22,1.243805694862951e-05,3.021821904401895e-23,8.652761805780736e-17,5.022892940917237e-05,1.1199976806139221e-07,1.5430953427688943e-06,2.2321230092445968e-14,4.971979905139792e-05,9.504931994433454e-05,9.120576062000674e-11,3.751972600389897e-12,1.5729668602575368e-11,2.3340769696803497e-12,8.626417118381439e-07,1.3362880521410969e-28,6.732978365076946e-22,1.0569971141193899e-23,0.0,4.886351457113707e-21,0.0,2.2840217768995782e-29,2.9524590770828455e-22,8.888005223453033e-21,0.0,0.0,4.118809158629268e-21,0.0,0.0,0.0,2.8399668775313305e-25,6.08801338080958e-31,0.0,2.41889098192754e-30,2.1144826566175427e-46,0.0,0.0,0.0,0.0,0.0,0.0,1.5473756258830051e-12,1.5977300758795535e-41,2.2848487166340463e-21,3.9824702391671136e-21,1.0140924106361324e-42,0.0,0.0,3.0869414910986715e-36,1.738963671868228e-20,1.1376655824625993e-15,4.9927200217423815e-18,0.0,0.0,3.573315621446694e-26,6.745673158056094e-05,0.0,0.0,2.077192246577709e-42,2.1396044275371e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.3024044449704697e-27,1.5313158742140996e-20,0.0,8.491910903186512e-27,0.0,5.101703857737123e-28,7.449652028051874e-23,1.3821681587581394e-24,0.0,0.0,0.0,0.0,7.16051899039667e-12,2.687797129297621e-21,9.821704606203107e-22,3.411565805950893e-23,0.0,0.0,3.97043501127549e-21,2.408809873420848e-40,5.530868920775836e-22,1.1417252399465983e-22,2.542914400198088e-38,8.502164018656337e-39,0.0,5.063227951158366e-21,3.772512930309814e-25,0.0,0.0,0.0,0.0,0.0,2.2948635552570927e-22,0.0,0.0,0.0,3.100542911764696e-21,5.363805580570888e-22,0.0,0.0,0.0,1.5730828520102098e-09,1.3405073986653998e-23
0.027874999999999997,0.6093958184128262,486.1324312740758,0.6834031289375488,0.7234075402954984,3.54146184564486e-46,2.9621445497982675e-21,3.809232528470063e-08,0.04873168341358419,0.20587748093974226,0.013901471307859794,9.457366529522036e-29,4.871002610776321e-21,2.3754115827021016e-21,2.727499387640869e-11,4.102382437671168e-09,0.0007895404361418115,1.6098776287436364e-71,2.4440245158985977e-27,8.493297711312429e-05,8.125361326168434e-05,0.004016795643244206,0.0025516587289335564,1.0271667307718223e-10,8.88073062837948e-15,4.244757588104788e-08,0.0001606878316634002,9.722479305300294e-13,8.506472683433096e-21,1.73490571611087e-05,4.192509846885765e-21,2.415228392276823e-15,7.106147095436759e-05,3.295187352856286e-07,2.2779532821827374e-06,2.0988327998240823e-13,6.986893659423757e-05,0.00013718481968719878,8.831041392246171e-10,1.5591806744886378e-11,4.758044222935583e-11,1.599300440415902e-11,1.2774421925364228e-06,6.16018900397511e-28,9.218593153777494e-22,6.495382420792243e-24,0.0,4.956265544251307e-21,0.0,8.116629045394017e-29,2.220536666261492e-22,8.700330679892088e-21,2.323874289600649e-29,0.0,4.078246969876273e-21,0.0,0.0,0.0,2.8106248254193415e-25,1.3077012266151004e-29,0.0,7.166792084049564e-30,7.882106576044823e-45,0.0,0.0,7.294653589834707e-26,0.0,0.0,0.0,1.5240460579085967e-11,1.9294614298549918e-40,2.2822317858327198e-21,3.755713916517095e-21,4.324912503809388e-41,0.0,0.0,1.545892063481421e-35,4.587702316712051e-20,6.9791370999255266e-15,4.6322332268258895e-17,8.216287224863202e-25,0.0,5.637687635290845e-25,9.7517389151182e-05,0.0,0.0,2.0497181271247e-40,6.364815684402121e-27,0.0,0.0,0.0,0.0,0.0,0.0,3.429207863145494e-26,1.5245242418520067e-20,0.0,2.2883704959048073e-25,0.0,1.5016749509348464e-26,1.982549463633671e-22,2.7480454262434305e-24,0.0,0.0,0.0,0.0,1.1703401725844621e-11,2.6001723000298184e-21,9.808184388569749e-22,3.211036592736318e-23,0.0,0.0,3.84983494664524e-21,4.855276743557702e-39,5.4159252048005e-22,2.1409306565102335e-22,1.3048074879211532e-36,1.8696569406996808e-37,0.0,4.9475667283037304e-21,7.301862177499483e-25,0.0,0.0,0.0,0.0,0.0,2.2801090694159004e-22,0.0,0.0,0.0,3.1453761178262307e-21,5.341053226445149e-22,0.0,0.0,0.0,2.462510361008227e-09,2.521146960776227e-22
0.027906249999999997,0.679659511103059,541.23069860593,0.6127524183232306,0.7232255395546023,3.2119340763352388e-46,2.8833671301959724e-21,1.4645205662459247e-07,0.04697365952532691,0.20134477681383986,0.017695605912277514,6.525062513788929e-26,1.865292599597174e-19,2.2001911893239553e-21,4.1870966402537625e-10,1.2083193692374606e-08,0.0008570838392279562,1.609736478799243e-71,2.4452032929407613e-27,0.00012496568305037878,0.00010691259229719214,0.00528539595196386,0.0036006558613091177,6.033083501267795e-10,1.2335146514637796e-13,2.945557326387779e-07,0.00022318883902342542,5.734881625009241e-12,3.680438495705742e-19,2.3995848996780945e-05,6.976720626944207e-19,6.134995351617755e-14,9.95007694012517e-05,9.411718478400429e-07,3.329466073953643e-06,2.249991984024238e-12,9.729563495550393e-05,0.000196301486025666,7.517561511455074e-09,6.705731193580481e-11,1.0545260040254589e-10,1.4020220333722337e-10,1.873249954953928e-06,2.161958216081321e-27,1.2299564740542943e-21,0.0,0.0,5.058593206753889e-21,0.0,7.553150738239071e-28,1.2607847880268936e-22,8.495082215093937e-21,1.185718092169592e-28,0.0,4.013488400410265e-21,0.0,0.0,0.0,2.7612228255755713e-25,3.2412269872828982e-28,0.0,2.1109851961636935e-29,3.2952075746305475e-43,0.0,0.0,2.2951592509063765e-24,0.0,0.0,0.0,1.596858782216609e-10,2.5601903817781295e-39,2.2763478561043803e-21,3.3272336556959444e-21,2.246730970076419e-39,0.0,0.0,8.145484035857685e-35,1.2873526236964478e-19,7.375759697726126e-14,4.336706831513037e-16,2.1543352675553974e-24,0.0,6.3411840208420916e-24,0.00013851184873879066,0.0,0.0,2.2617752819009786e-38,1.9350137408037574e-26,0.0,0.0,0.0,0.0,0.0,0.0,9.218101339099457e-25,1.512438410243061e-20,0.0,5.3173953464078906e-24,0.0,4.934672648796139e-25,4.1740267115721926e-22,5.264726928628003e-24,0.0,0.0,0.0,1.7773217627876849e-37,1.8955695920091815e-11,2.400570160041824e-21,9.778627001401086e-22,2.0999345279539314e-23,0.0,0.0,3.6315446589973505e-21,9.168972018817185e-38,5.212825705287135e-22,4.2314798554383915e-22,7.167978463718299e-35,6.291450696067499e-36,0.0,4.723500286672908e-21,1.3997668961793448e-24,0.0,0.0,0.0,0.0,0.0,2.253723080834594e-22,0.0,0.0,0.0,3.226636876519175e-21,5.296371034420988e-22,0.0,0.0,0.0,3.82092668017344e-09,4.3659336559338636e-21
0.027937499999999997,0.7654777322929834,608.4204713486413,0.54405633435903,0.7230709067648537,2.8917241482034397e-46,2.746430434638513e-21,5.521363974972502e-07,0.04484959798549116,0.19567554610080867,0.02219538113712231,4.610851531210759e-23,1.9247653012455463e-17,1.915518738486998e-21,4.940164555826499e-09,3.7449574920083727e-08,0.0009257601871598402,1.6077296142300837e-71,2.4469349853900838e-27,0.00018110309850626096,0.0001365391738275389,0.006873425889434659,0.005007076093957873,3.5364231736103046e-09,2.084126123067734e-12,1.6926315463211578e-06,0.0003042179893645184,3.517870664653545e-11,1.5245642789023305e-17,3.2721915294290854e-05,8.490495640590981e-17,1.2536306414670332e-12,0.00013703882105045196,2.4785567760211167e-06,4.780571125574977e-06,2.5307126412210126e-11,0.00013342806194669205,0.00027656581146662197,5.087862021631908e-08,2.9793951674429516e-10,1.9097540460058005e-10,1.2788127121607917e-09,2.699545870137062e-06,4.0067295981546886e-27,1.5977784224472946e-21,0.0,0.0,5.203339309069972e-21,0.0,2.507672034851273e-26,4.1555436786098084e-23,8.236868653462744e-21,2.5629738096092764e-28,0.0,3.91475518750015e-21,0.0,0.0,0.0,2.6819546851378967e-25,6.275320892826772e-27,0.0,5.975598137722114e-29,1.0628351989078796e-41,0.0,0.0,9.160375443452657e-24,0.0,0.0,0.0,1.568049000411204e-09,3.4297278364189177e-38,2.2646709891434688e-21,2.5626913602336023e-21,1.1935718529134896e-37,0.0,0.0,4.239258484390263e-34,4.383888496447199e-19,9.271782105637342e-13,3.657241689369382e-15,5.9500731375687595e-25,0.0,1.522696929979507e-23,0.00018838147503872282,0.0,0.0,2.1780037455829166e-36,5.81403740778605e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.9243394327702808e-23,1.4922699989911603e-20,0.0,7.650868429110595e-23,0.0,1.392601575479975e-23,7.845029882208709e-22,8.651993780401837e-24,0.0,0.0,0.0,7.703829227616626e-35,3.003971752761063e-11,1.9525830276800107e-21,9.70587307940032e-22,3.17901374719878e-24,0.0,0.0,3.2554092792947214e-21,1.4611976556271354e-36,4.871092357089941e-22,8.372572558896845e-22,3.2843914867606004e-33,2.49163580967447e-34,0.0,4.218587879517392e-21,2.608461521302825e-24,0.0,0.0,0.0,0.0,0.0,2.2090705104166205e-22,0.0,0.0,0.0,3.345207824508546e-21,5.214444651894066e-22,0.0,0.0,0.0,5.81760722683637e-09,6.386432870262035e-20
0.027953124999999995,0.8147740100069478,646.9444241803251,0.5111392900974241,0.7230104311264295,2.749438451292653e-46,2.6402111770138774e-21,1.1490938626866893e-06,0.04359828652346374,0.19225449588829263,0.024801722931935177,2.8905975536397156e-21,3.311840138409648e-16,1.712888137407232e-21,1.8747471379972482e-08,7.368417077058798e-08,0.000961461061297616,1.6056873121172979e-71,2.448044641840221e-27,0.00021730846792237548,0.00015227632518588654,0.007833950397069453,0.005902587703988489,9.481531668655426e-09,9.999426865613465e-12,4.183825190655701e-06,0.00035386052392795886,1.0147768853458462e-10,1.06160705412912e-16,3.819092923597397e-05,1.2382383322600341e-15,6.24990428522064e-12,0.000160612935863859,3.854096231444425e-06,5.7223068565636375e-06,9.634356874454742e-11,0.0001560546924607465,0.00032816121366539586,1.3725759620708056e-07,7.066983589718428e-10,2.746344765867564e-10,4.616939393722543e-09,3.240106573648107e-06,3.792307629131858e-27,1.811280416510812e-21,0.0,0.0,5.299402904683089e-21,0.0,2.087043906969808e-25,1.7526756367552114e-23,8.065180937478187e-21,3.491445417697456e-28,0.0,3.8462321079998096e-21,0.0,0.0,0.0,2.6240752480365225e-25,2.921573011570907e-26,0.0,1.069342211497453e-28,7.279016858352096e-41,0.0,0.0,1.3993963558490556e-23,0.0,0.0,0.0,4.67452112258361e-09,1.232074142308155e-37,2.2546982631587413e-21,1.9886847504888266e-21,1.0284533585543137e-36,0.0,0.0,1.0407281179386519e-33,1.1998398107316778e-18,3.825223677117328e-12,1.0073944915113808e-14,2.469454696586281e-25,0.0,1.499741143110405e-23,0.00021219297029567455,0.0,0.0,1.9497498664143545e-35,1.0267606555716634e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.949873423573515e-23,1.477168875232178e-20,0.0,2.449135153618122e-22,0.0,7.104467362786245e-23,1.0353277380066759e-21,9.682574607286588e-24,0.0,0.0,0.0,1.2576009732515162e-33,3.7716659212245495e-11,1.5033680642538408e-21,9.62808136813222e-22,8.165938925333387e-25,0.0,0.0,2.9650871742105383e-21,6.52659089665717e-36,4.612327386674813e-22,1.1871866946657677e-21,1.931542669937685e-32,1.594571566111333e-33,0.0,3.628872483056247e-21,3.579181490051599e-24,0.0,0.0,0.0,0.0,0.0,2.175102488077442e-22,0.0,0.0,0.0,3.3485874065926114e-21,5.148163771508617e-22,0.0,0.0,0.0,7.1810631680760464e-09,2.7757918247816966e-19
0.027968749999999997,0.8684289694953774,688.8288140185649,0.47955909313663136,0.7229680855821288,2.6260988957824735e-46,2.4997261264348527e-21,2.204044625038844e-06,0.042232287106392166,0.18846253822778083,0.02760976794536665,9.00691249305381e-20,3.716950957638179e-15,1.4678271917667303e-21,5.4539589671559897e-08,1.4140605937961237e-07,0.0009972780963029336,1.6029978485098518e-71,2.449303655225297e-27,0.00025773424376963086,0.00016766566277118342,0.00890175772146026,0.006934414992130015,2.3743467459536364e-08,3.946909544594717e-11,9.071859275866198e-06,0.00040916218465605913,2.776849932393424e-10,6.774164155314923e-16,4.442457748869944e-05,1.1892618561372868e-14,2.5077271698732647e-11,0.00018746872301962346,5.508771563039622e-06,6.818678248595826e-06,3.1870533747491424e-10,0.0001817597234490269,0.0003879742123818,3.1705439063056514e-07,1.6016941187308589e-09,3.708711974608389e-10,1.3816684273958969e-08,3.8757149598295576e-06,2.9705745923596403e-27,2.0425537801484967e-21,0.0,0.0,5.4134297524318626e-21,0.0,1.4823312221119362e-24,6.40563931183133e-24,7.861728721609259e-21,4.605653899619514e-28,0.0,3.7633880304072154e-21,0.0,0.0,0.0,2.5505487453157615e-25,1.0251848646730286e-25,0.0,1.7556591178819764e-28,3.580477198466525e-40,0.0,0.0,2.0140907324327993e-23,0.0,0.0,0.0,1.330471035712347e-08,4.291752606361917e-37,2.240536742986454e-21,1.2973048688089612e-21,8.313847646509336e-36,0.0,0.0,2.419635279881502e-33,4.2089880555544355e-18,1.3000084157138404e-11,2.6312453814193754e-14,1.0218914509014173e-25,0.0,1.3956046018562903e-23,0.0002296265421392096,0.0,1.3594652424690086e-29,1.5899064820850772e-34,1.6957748512563791e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.6772047746835373e-22,1.457364749144893e-20,0.0,5.672081189297128e-22,0.0,2.9308119045178174e-22,1.2947534741646215e-21,8.992454569620737e-24,0.0,0.0,0.0,1.332747602121616e-32,4.687465367040623e-11,8.410314943921223e-22,9.50886561733095e-22,2.1089975790600646e-25,0.0,0.0,2.58251382717691e-21,2.3570872789146614e-35,4.275860832493691e-22,1.647847030240439e-21,9.812767293799146e-32,8.829444956777045e-33,0.0,2.6738316732493454e-21,4.902442644867733e-24,0.0,0.0,0.0,0.0,0.0,2.130646775084662e-22,0.0,0.0,0.0,3.0680066386179053e-21,5.057424441863176e-22,0.0,0.0,0.0,8.831770164814204e-09,9.879529388518842e-19
