grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6716),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.1590185249549894,298.0,1.2117471981536938,0.6666568594887685,6.736022306366939e-19,0.08005722468836061,0.0,0.05076857466398992,0.2025173411577883,0.0,0.0,2.7690034859142893e-14,0.0,2.449077422212124e-16,3.82678299337428e-14,3.4407893541274653e-14,0.0,6.179667213674502e-19,1.0706914467347876e-15,0.0,0.0,0.0,2.288334496458297e-22,0.0,6.258646731434159e-15,1.0620796176526032e-17,0.0,5.2058040159930006e-42,5.59916750402814e-16,4.6237545078269057e-14,0.0,0.0,4.2746510305407394e-29,9.630065203453304e-14,1.7966514615177635e-15,1.407850786421111e-16,5.87150896105279e-14,0.0,0.0,2.4555417704144948e-30,2.351943698234959e-24,0.0,8.218148389880304e-15,6.95788085773055e-17,3.776287118998494e-16,3.0629699140477886e-16,1.8367610557121276e-14,4.5511400665014597e-14,0.0,3.9465664657455794e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.976808984404745e-14,4.288865077923338e-17,0.0,0.0,1.8208688737104467e-33,0.0,1.8778908221288466e-13,4.1040734186854485e-32,3.025958579175036e-33,0.0,0.0,0.0,0.0,0.0,3.733239546933619e-29,0.0,0.0,6.059759236261078e-29,3.775071985095253e-14,1.9431257796419028e-17,0.0,4.6083032638306935e-29,0.0,1.3941438464254168e-27,0.0,0.0,0.0,1.1859637978363878e-18,0.0,0.0,0.0,0.0,1.7723341556707208e-34,0.0,9.130824320401038e-36,3.767799962187972e-20,6.303679922595048e-20,7.699930560606501e-23,2.0359904610260369e-13,1.1364773031619956e-16,0.0,1.1476769644404147e-38,6.442676005167808e-17,1.417451955679086e-15,1.2578148655792325e-15,1.9734053577246176e-17,0.0,0.0,0.0,5.2229644377503157e-17,0.0,0.0,0.0,8.657355110483292e-15,2.4600610039107434e-19,0.0,7.373105476293138e-22,1.4109713483530379e-14,0.0,7.314799577814165e-16,0.0,6.254819957898225e-16,7.586254139609751e-14,0.0,0.0,2.8135480918098458e-15,4.5959390492801205e-18,0.0,6.503388027224506e-34,1.8499257853561773e-14,9.771772221181258e-48,3.014042565460623e-14,6.800144957544063e-16,9.476931383670476e-27,0.0,2.2796755300809822e-18,1.0960865695073933e-22,1.0551254885235696e-18,0.0,1.7021004870670342e-16,1.807035733474582e-15,9.16437117111147e-14,0.0,9.216487489861474e-22,4.0249833039457676e-28,0.0,2.2870977536520018e-20,0.0
0.016,0.15901852495690996,297.9999999988248,1.2117471981395678,0.6666568594874706,6.736022359847932e-19,0.08005722468898105,0.0,0.05076857466385921,0.20251734115755837,0.0,0.0,1.2226242906849455e-21,0.0,7.2836747776426905e-22,0.0,1.2193176196874345e-12,0.0,6.179667914916939e-19,1.3671094745293012e-13,0.0,0.0,0.0,3.866923418047146e-20,0.0,0.0,1.7983916581264618e-15,0.0,8.142971986445208e-40,5.690121348564999e-16,5.36874030322572e-21,0.0,0.0,7.322610461249384e-27,9.63791046562362e-14,3.581752297783351e-22,2.3212333510559287e-14,5.871403676424376e-14,0.0,0.0,4.875906437779307e-28,4.644431061664868e-22,0.0,4.499280191193702e-22,8.75585518402305e-15,3.7762871472541657e-16,3.062968486106334e-16,1.836761054616344e-14,4.551140279854611e-14,0.0,2.6118343159691293e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.9768233083662055e-14,4.288764013023542e-17,0.0,0.0,3.8346870606632424e-40,0.0,2.1329654921362866e-21,2.2777289994946954e-29,1.6993740648865688e-30,0.0,0.0,0.0,0.0,5.963072783548215e-18,1.6822639739936426e-26,0.0,0.0,2.2157023744383376e-26,3.7750742922383454e-14,6.103978664260779e-24,0.0,9.098067573905435e-27,0.0,4.396132725797149e-25,0.0,0.0,0.0,1.7763107552816712e-25,0.0,0.0,0.0,0.0,5.039288392493766e-32,0.0,3.6381598887236835e-33,2.1780368164938682e-17,1.3680731107913225e-17,7.623721472866324e-23,2.0358542839850422e-13,2.71059505931664e-23,0.0,3.3312712272557684e-36,6.442705757259486e-17,2.4120216133269398e-21,2.8819984536587805e-21,1.829986079079216e-17,0.0,0.0,0.0,5.222964494821818e-17,0.0,0.0,0.0,8.657140234161756e-15,1.2885961995094605e-16,0.0,3.6348287833918977e-19,1.4109713485086992e-14,0.0,7.314677083978511e-16,0.0,6.254820052059972e-16,7.586254139523702e-14,0.0,0.0,2.8135480909740713e-15,1.681821470507077e-15,0.0,2.30949052553918e-31,1.849925785247269e-14,3.021349080207571e-45,3.014042565406182e-14,6.800144967159218e-16,2.4063905838208972e-24,0.0,1.1369618839251947e-15,5.523329489929058e-20,5.24506454705825e-16,0.0,1.7021004227393428e-16,1.8070354217674148e-15,9.164371178843485e-14,0.0,3.2929737644487172e-19,1.4773792353527244e-25,0.0,1.0968038443918907e-18,0.0
0.032,0.15901852504652836,297.99999999888377,1.2117471974566123,0.6666568594490295,6.736022481157596e-19,0.08005722469539726,2.3711337784553743e-18,0.050768574660512746,0.2025173411510825,0.0,0.0,5.421916206055219e-29,0.0,2.887065103597903e-28,0.0,4.3073748487782486e-11,0.0,6.1796694965273405e-19,1.2911328791957487e-13,0.0,0.0,0.0,1.896820872610973e-26,0.0,7.988636067033047e-20,1.7983917718378567e-15,0.0,3.8774963594238675e-47,5.6901867283067e-16,6.246834220441534e-28,0.0,0.0,3.367364354532736e-30,9.637752692266495e-14,7.15525250815873e-29,2.321225256993971e-14,5.871403680544707e-14,0.0,0.0,3.104357678871882e-28,2.1174240472468946e-27,0.0,3.371752627451903e-27,8.757356947186613e-15,3.77629034787454e-16,3.0629687894196934e-16,1.8367610579619696e-14,4.551140518963234e-14,0.0,1.772869598607059e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.976821301775092e-14,4.288660137694757e-17,0.0,2.329077450470628e-31,7.604125111273896e-47,7.870597908434118e-20,2.424845524203632e-29,2.277728996263335e-29,1.6993740035574544e-30,0.0,0.0,0.0,0.0,5.963188386564643e-18,4.0045864692711178e-28,0.0,0.0,2.5192166017079007e-33,3.775076597803761e-14,1.0564515335382641e-29,0.0,1.7480918411026248e-26,0.0,4.400485767536515e-25,0.0,0.0,0.0,2.4427374061594274e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.123537074782307e-39,2.1780397317686907e-17,2.7297532753851796e-17,7.623575260252276e-23,2.0357181161468293e-13,7.539846733574645e-30,0.0,3.331271403502717e-36,6.442733781637871e-17,4.0168244167800276e-24,6.40320425565579e-27,1.6969819677388862e-17,0.0,0.0,0.0,5.222964506390631e-17,0.0,0.0,0.0,8.657140241032852e-15,1.2885965063798924e-16,0.0,8.569503489223294e-19,1.4109713486411518e-14,1.8095087782298613e-68,7.31454995723805e-16,0.0,6.254820142764125e-16,7.586254140359062e-14,0.0,0.0,2.8135480903901616e-15,1.68182510484836e-15,0.0,2.309490531541455e-31,1.8499257851769724e-14,2.629713137641248e-45,3.0140425658692334e-14,6.800144969207841e-16,2.231510263858894e-24,0.0,1.0998356663835046e-15,4.277582105421764e-20,5.616476630027655e-16,0.0,1.7021004229563977e-16,1.8070351304670194e-15,9.164371188452017e-14,0.0,5.97383076389427e-19,1.4187319799720783e-25,0.0,2.1073846357436824e-18,0.0
0.04,0.1590185262444272,297.99999999892924,1.2117471883284046,0.6666568589345028,6.736022718650853e-19,0.08005722478170076,2.316606783492382e-18,0.050768574615769224,0.20251734106441852,0.0,0.0,4.8924417098928024e-36,0.0,6.47981375263536e-30,3.663646313126971e-26,6.027078806543717e-10,0.0,6.179672456053636e-19,1.2542316113964094e-13,0.0,0.0,0.0,1.5755099985784248e-28,0.0,7.805527065512197e-20,1.798392179365211e-15,2.3759113220237436e-42,0.0,5.694081513204888e-16,1.4658933481840479e-34,0.0,0.0,0.0,9.637740605939016e-14,0.0,2.3212377216107212e-14,5.871403842073667e-14,0.0,0.0,3.0255489361234284e-28,2.2848439528147058e-32,0.0,2.822141987854871e-27,8.825248006040755e-15,3.7765034256082475e-16,3.0629909540809075e-16,1.8367612423045643e-14,4.5511411295173485e-14,3.4437346784855286e-31,1.494846851202031e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.976820384612952e-14,4.2886079164165524e-17,0.0,4.476712522501011e-31,0.0,7.691123575352502e-20,5.533049030973421e-37,2.2777289840326616e-29,1.6993739944328697e-30,0.0,0.0,0.0,0.0,5.9631883840478826e-18,3.9999285675489348e-28,0.0,0.0,7.702556180727258e-40,3.775077753629529e-14,8.64562668281318e-30,2.3963767519880697e-34,2.1540963736304995e-26,1.0499304406002873e-33,4.400485778005183e-25,0.0,0.0,0.0,2.387417479251092e-25,0.0,0.0,0.0,0.0,0.0,0.0,4.944637437347031e-39,2.178040850956555e-17,3.410570586826522e-17,7.623504552861994e-23,2.0356500368170111e-13,1.0711923533523983e-30,0.0,3.3312718239464553e-36,6.44274738019756e-17,4.0018394954166574e-24,0.0,1.6329879594290286e-17,0.0,0.0,0.0,5.2229645512081916e-17,0.0,0.0,0.0,8.657140260544776e-15,1.2885965080574642e-16,0.0,1.098023743859303e-18,1.410971350157461e-14,1.8109655190295191e-68,7.314485266975189e-16,0.0,6.254820200145937e-16,7.586254149870413e-14,0.0,0.0,2.8135480932263244e-15,1.6818249951117708e-15,0.0,2.309490533246656e-31,1.8499257864357255e-14,2.4487415317509704e-45,3.0140425700559827e-14,6.80014498066913e-16,2.147358963787443e-24,0.0,1.0973786500236683e-15,3.7346505784703127e-20,5.641100774906906e-16,0.0,1.702100425038606e-16,1.807034990822396e-15,9.164371203562714e-14,0.0,7.174639119704515e-19,1.3890278871321053e-25,0.0,2.5968367285481808e-18,0.0
0.044,0.15901853455248444,297.99999999933755,1.211747125019663,0.66665685536591,6.736022937387225e-19,0.08005722538038228,2.2830948177536755e-18,0.05076857430542441,0.20251734046333789,4.155705056082616e-15,0.0,8.980173850116603e-43,0.0,4.753461411502031e-29,4.971669805699941e-26,4.484040638022338e-09,0.0,6.179674902145609e-19,1.2360737480699152e-13,0.0,0.0,0.0,1.5503871075052655e-28,2.0688815622969448e-38,7.692609114413698e-20,1.798408817013125e-15,2.784284869315303e-41,5.661399063823839e-50,5.811077945014762e-16,6.936965847844953e-41,1.1264552607129646e-43,0.0,0.0,9.63774026231538e-14,0.0,2.32162698960996e-14,5.871409152360145e-14,0.0,0.0,2.9875346906765584e-28,4.1755524576636225e-33,0.0,2.6201279632770903e-27,1.0445607020203827e-14,3.7836968431147326e-16,3.063806521356909e-16,1.8367682681825215e-14,4.5511560303697284e-14,4.708293169043605e-31,1.3878440880612472e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.97682087748442e-14,4.28860185648354e-17,0.0,4.42583674103413e-31,1.2565622394458652e-41,7.579865750079391e-20,2.5340761757606394e-44,2.2777288992515435e-29,1.6993739311816286e-30,0.0,0.0,0.0,0.0,5.963188366659914e-18,3.9999281129144537e-28,0.0,0.0,2.470540805008089e-40,3.775078369134056e-14,8.645623467616911e-30,3.251961970369161e-34,2.3538057036699694e-26,1.0736859258391362e-33,4.400485808080291e-25,0.0,0.0,0.0,2.353226278465279e-25,0.0,0.0,0.0,0.0,0.0,0.0,4.9279469261991834e-39,2.178041427896917e-17,3.7509735422567836e-17,7.623469804743862e-23,2.0356160134467125e-13,1.0711895045407724e-30,0.0,3.331282547362023e-36,6.442754114827247e-17,3.99988499911431e-24,0.0,1.6016081284322767e-17,0.0,0.0,0.0,5.222965412305599e-17,0.0,0.0,0.0,8.65714031932416e-15,1.2885965194836547e-16,0.0,1.2168127933429705e-18,1.4109713609236156e-14,1.8109655331409507e-68,7.314452717832905e-16,1.0739319861090547e-46,6.254820279779279e-16,7.586254213528914e-14,0.0,0.0,2.8135482093944456e-15,1.6818249546595697e-15,0.0,2.309490550177648e-31,1.8499257974336283e-14,2.3621675250276548e-45,3.0140425965022006e-14,6.80014509133729e-16,2.1060949963986904e-24,0.0,1.0970921047857498e-15,3.481841482133994e-20,5.643991612496494e-16,0.0,1.7021004373177307e-16,1.807034933350573e-15,9.164371248079992e-14,0.0,7.741388913752788e-19,1.3740940455706608e-25,0.0,2.8375930294846506e-18,0.0
0.048,0.1590186141535472,298.0000000117915,1.2117465184469534,0.6666568211767719,6.736023864991324e-19,0.08005723111618337,2.251401799910208e-18,0.05076857133129099,0.20251733470424982,6.86586975969099e-13,1.826569602448871e-44,1.6981613988048433e-49,0.0,4.358599206495525e-28,4.9726798863862636e-26,4.1669714486548864e-08,0.0,6.179676945881888e-19,1.2189199888777564e-13,0.0,1.5154114453503967e-13,0.0,1.5257606016646922e-28,2.0696355793373559e-38,7.585819098551372e-20,1.7991311239517272e-15,8.904114308027989e-41,8.96914793674489e-47,1.053605102614659e-15,3.3328786385956e-47,1.1266640477474856e-43,0.0,0.0,9.637786697013467e-14,0.0,2.33796487450154e-14,5.87165010085777e-14,0.0,0.0,2.950023015974167e-28,4.121695061601304e-33,0.0,2.4678545646642424e-27,6.257001463001517e-14,4.109955887042072e-16,3.104101241106756e-16,1.8371322246273997e-14,4.551761151026675e-14,0.0,1.3071967578145793e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.976879217003876e-14,4.289986013567463e-17,0.0,4.495657628309187e-31,0.0,7.474641128119285e-20,1.1682506580371841e-51,2.2777280901602684e-29,1.6993733276102944e-30,0.0,0.0,0.0,0.0,5.963188206567783e-18,3.9999262902067223e-28,0.0,0.0,2.470551188065467e-40,3.7750792704142854e-14,8.645624032242156e-30,3.252621273246439e-34,2.5502615517623286e-26,1.073686028388416e-33,4.400486073744765e-25,0.0,0.0,0.0,2.3209031560530823e-25,0.0,0.0,0.0,0.0,0.0,0.0,4.9118317639357923e-39,2.1780421795875847e-17,4.0913709706925613e-17,7.623436099006976e-23,2.0355821323931726e-13,1.0711430104687139e-30,0.0,3.331723717903926e-36,6.442761087674492e-17,3.998796337460272e-24,0.0,1.57082748122727e-17,0.0,0.0,0.0,5.223011734543716e-17,0.0,0.0,0.0,8.657140831343599e-15,1.2885966296049723e-16,0.0,1.333967074325785e-18,1.4109714592266399e-14,1.7007474024658003e-68,7.314422977760631e-16,1.0741499287153691e-46,6.254820903956054e-16,7.586254830596499e-14,0.0,0.0,2.8135554892565656e-15,1.6818250230453925e-15,0.0,2.3094908162048084e-31,1.8499259060096905e-14,2.2785742497659502e-45,3.0140428554403597e-14,6.800147224291937e-16,2.0656199280874164e-24,0.0,1.0970260817479879e-15,3.2462977803399325e-20,5.644676775502173e-16,0.0,1.7021005718053448e-16,1.8070349879757612e-15,9.164371659436233e-14,0.0,8.27610686045209e-19,1.3590920757778737e-25,0.0,3.0744271448111027e-18,0.0
0.049,0.1590187407996761,298.00000007430737,1.2117455533846355,0.6666567667933307,6.736024387071914e-19,0.08005724024020457,2.250656663483419e-18,0.05076856659653303,0.20251732554160182,4.1659258681372305e-12,1.0766004783222772e-44,1.4355010363982694e-55,0.0,1.0546351348040332e-27,4.977101686542365e-26,1.0082195683487417e-07,0.0,6.179666569190831e-19,1.218505684510719e-13,0.0,9.768381372221382e-13,7.004278024320433e-15,1.5195474858054935e-28,2.0715991120281208e-38,7.583307748112282e-20,1.8040871828271187e-15,4.7806102655063586e-40,4.933065356672917e-46,4.079479775634997e-15,4.994571683791704e-50,1.1276346129298648e-43,0.0,0.0,9.638151811545597e-14,0.0,2.4466395423316173e-14,5.873384212757028e-14,0.0,0.0,2.9404796427134566e-28,4.105944628638636e-33,0.0,2.4328310594679135e-27,3.294525035759411e-13,6.452673563908506e-16,3.41895195300797e-16,1.840114978430413e-14,4.5556734060662045e-14,4.710722342708923e-31,1.2886603825338584e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.977462365390133e-14,4.305356443500102e-17,0.0,4.703020345159404e-31,0.0,7.472155164769149e-20,2.492513526978925e-55,2.2777268189272278e-29,1.699372379555147e-30,0.0,0.0,0.0,0.0,5.963187984388178e-18,3.9999234136010955e-28,0.0,0.0,2.4705545870959643e-40,3.775079978801494e-14,8.645627969109296e-30,3.255511352276635e-34,2.599165614647933e-26,1.0736861959380413e-33,4.400486489318494e-25,0.0,0.0,0.0,2.3202116001073445e-25,0.0,0.0,0.0,0.0,0.0,0.0,4.9079020568329153e-39,2.178042616671858e-17,4.176470323009718e-17,7.623428476907472e-23,2.0355738776010864e-13,1.07119122193045e-30,0.0,3.3345845621092144e-36,6.442763319438033e-17,3.998559250031597e-24,0.0,1.5631710136416318e-17,0.0,0.0,0.0,5.223603388508869e-17,0.0,0.0,0.0,8.657141595712893e-15,1.2885968042093433e-16,0.0,1.3632801592835644e-18,1.4109716489276394e-14,1.810965867008949e-68,7.314451998066649e-16,1.075073103344221e-46,6.254823881039191e-16,7.586255805731649e-14,0.0,0.0,2.813633672355722e-15,1.6818252469806515e-15,0.0,2.3094918734873037e-31,1.8499260796454535e-14,2.2579970266275102e-45,3.0140432615577595e-14,6.800169830247478e-16,2.0555535126537253e-24,0.0,1.0970173402675936e-15,3.188495945933318e-20,5.644772295840346e-16,0.0,1.7021007720250132e-16,1.8070352409854655e-15,9.16437252611423e-14,0.0,8.407740953615489e-19,1.3553384945690637e-25,0.0,3.13338261556243e-18,3.949955138991921e-47
0.05,0.15901913930497927,298.0000006144261,1.2117425167250018,0.6666565957631281,6.736024218489441e-19,0.08005726893622817,2.3096119813583143e-18,0.05076855167730793,0.2025172967109105,3.4673198830297726e-11,0.0,1.6059757936345233e-59,0.0,3.081024948085026e-27,5.611859099816928e-26,2.8686563307826734e-07,0.0,6.179615813823348e-19,1.2502863903234415e-13,0.0,8.346618735390033e-12,1.5006955735668971e-13,1.5125752480692382e-28,2.318430302394672e-38,7.781952522208635e-20,1.8614760524448073e-15,7.669632027058636e-38,4.998612311253565e-45,3.689938449720686e-14,4.365315798635399e-49,1.4539430541075938e-43,0.0,0.0,9.642994886280295e-14,0.0,3.66844037288757e-14,5.89440033894624e-14,0.0,0.0,2.9292463632457675e-28,4.244086416046467e-33,0.0,2.4006636576387914e-27,2.6759318308837334e-12,3.4773535504671754e-15,7.544110546404186e-16,1.881021004092517e-14,4.5984959156704007e-14,5.324148728657259e-31,1.2716686225639332e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.9870895589979737e-14,4.5827739140677876e-17,0.0,5.50068873632505e-31,0.0,7.667811998137874e-20,2.4945322214123882e-55,2.2777229478525695e-29,1.6993694947822843e-30,0.0,0.0,0.0,0.0,5.963187546860666e-18,3.9999145416038363e-28,0.0,0.0,2.4705587987321488e-40,3.775081870740014e-14,8.645642290013255e-30,3.6706977024426003e-34,2.6478658386958214e-26,1.0736908924918683e-33,4.400487898832455e-25,0.0,0.0,0.0,2.3809766906620687e-25,3.053810046037257e-16,0.0,0.0,0.0,0.0,0.0,4.904045687449784e-39,2.1780436993370404e-17,4.261570231678998e-17,7.623422779789774e-23,2.03556616796357e-13,1.0711947048003921e-30,0.0,3.365920313923918e-36,6.442766477147789e-17,3.998349782914065e-24,0.0,1.5555522504042985e-17,0.0,0.0,0.0,5.2360138140911086e-17,0.0,0.0,0.0,8.657143908756628e-15,1.2885973537983025e-16,0.0,1.3936596068901845e-18,1.4109728634571898e-14,1.8109300056007228e-68,7.315256834730186e-16,1.9444557697376507e-46,6.254873833904897e-16,7.586258877697157e-14,0.0,0.0,2.8150465146388146e-15,1.681826735224514e-15,0.0,2.3095017300388044e-31,1.8499266371698993e-14,2.2375642555713876e-45,3.014044541836719e-14,6.800620223126538e-16,2.0455404746446738e-24,0.0,1.0970130598752987e-15,3.131739554354044e-20,5.644827972545156e-16,0.0,1.7021014138845875e-16,1.807037538311207e-15,9.164378480362999e-14,0.0,8.537403673759043e-19,1.3515837998125434e-25,0.0,3.1920922065670215e-18,3.880525762126528e-42
0.051000000000000004,0.15902039425140854,298.00000528102254,1.2117329539774595,0.6666560579513043,6.736021953255383e-19,0.0800573591867565,2.9012632899558526e-18,0.050768504532354305,0.20251720592017428,3.0218044723369857e-10,0.0,1.8976683043527575e-54,0.0,1.1776309490148064e-26,3.0071770086621786e-23,8.720064298025326e-07,0.0,6.179449760745583e-19,1.5699597835135341e-13,0.0,7.41579181234495e-11,1.8015364375854211e-12,1.4976090912998207e-28,1.3430169807433043e-35,9.772176309163678e-20,2.5260302355104475e-15,8.347384480710668e-33,6.728123852671405e-44,3.928791125092165e-13,1.449682943665426e-48,4.6658488546759386e-37,3.123430114608187e-16,3.2007754687245035e-27,9.707305970288251e-14,1.416672703222126e-33,1.7404878527782503e-13,6.149117242482845e-14,0.0,6.144252860342625e-29,2.9085574877501693e-28,6.533250769503394e-33,0.0,2.3732175632672e-27,2.3306681422252065e-11,3.771426063132681e-14,6.1591933886905074e-15,2.4420281255652775e-14,5.0672265351644886e-14,2.883713242714058e-28,1.257276350839309e-16,0.0,3.874354425690926e-15,0.0,4.413241604302091e-30,0.0,0.0,3.1460440361296997e-14,9.587979182315006e-17,0.0,9.575767962129405e-31,0.0,9.631553499616434e-20,5.415288435697594e-50,2.2777118713824423e-29,1.69936125992415e-30,0.0,0.0,0.0,0.0,5.9631884279837195e-18,3.9998881592434666e-28,0.0,0.0,2.4705673061688124e-40,3.775087466224648e-14,8.645696023659915e-30,1.9669706994351268e-31,2.6963648533755614e-26,1.09662014271498e-33,4.400493575024524e-25,0.0,0.0,0.0,2.989098525782247e-25,3.111919324776327e-15,0.0,0.0,0.0,0.0,0.0,4.900499077161971e-39,2.1780468166153985e-17,4.3466728716337744e-17,7.623422741103055e-23,2.0355601736746612e-13,1.0716167371725517e-30,0.0,3.7089834782579316e-36,6.442771776486923e-17,3.998181306332013e-24,0.0,1.5479718040781015e-17,0.0,0.0,0.0,5.4970133521141027e-17,0.0,0.0,0.0,8.657151098615968e-15,1.28859908316693e-16,0.0,1.4343730511732759e-18,1.4109907013604878e-14,1.638597850617634e-68,7.333259328498072e-16,4.587004192705005e-40,6.255889390398176e-16,7.586268561348736e-14,0.0,9.630370395182253e-33,2.840631883064961e-15,1.681849865878388e-15,0.0,2.3096039851576143e-31,1.8499285317241053e-14,2.217245974451683e-45,3.014048573625558e-14,6.809878539762268e-16,2.03559031823855e-24,0.0,1.0970120759802073e-15,3.076011578547847e-20,5.644865845783142e-16,0.0,1.7021034908242854e-16,1.8070744622952685e-15,9.164443785510099e-14,0.0,8.665123842380194e-19,1.3478344329277155e-25,0.0,3.250557957109494e-18,1.051018554164231e-37
0.052000000000000005,0.15902435496458822,298.0000455982528,1.2117027741563786,0.6666543671931594,6.736013813766205e-19,0.08005764302928317,8.973421304285367e-18,0.050768354478451176,0.20251691935288102,2.64789683118121e-09,0.0,2.8095711235785316e-53,0.0,1.134919392454305e-25,3.112919890765874e-23,2.7124028493634133e-06,0.0,6.178959510828523e-19,4.843144025727285e-13,0.0,6.618521471698956e-10,2.0865367168190342e-11,1.4290969642174257e-28,4.0301405709737524e-35,3.0231855409935923e-19,1.0221569925615297e-14,8.58124162217903e-32,2.230550420404866e-42,4.2540422074787576e-12,4.269357828894923e-47,6.287613465158412e-36,6.109786997536519e-15,5.238390546346848e-26,1.0561479303828707e-13,6.636995831440577e-32,1.718423646950043e-12,9.236290652520706e-14,7.538542240900735e-31,6.365519008296517e-28,2.8894858288045475e-28,9.08713235869519e-32,0.0,2.3878422656278966e-27,2.0469877860681262e-10,4.5160652857460437e-13,7.697339140909804e-14,1.0136093273447472e-13,1.0197968236584635e-13,2.985208267246229e-28,1.2654840120083244e-16,0.0,7.964190951893148e-14,1.066673990232917e-31,2.592985058663269e-28,0.0,0.0,5.770671812969791e-14,9.989177913401257e-16,1.5391886895975552e-18,5.5628100081859276e-30,1.3350361484975498e-41,2.9784956985235576e-19,2.915884797078017e-48,2.277686526488945e-29,1.6993426019778905e-30,0.0,0.0,0.0,0.0,5.963210699060312e-18,3.999818326618085e-28,0.0,0.0,2.470633511769904e-40,3.775104626343465e-14,8.645960794812252e-30,2.036094837943147e-31,2.744683952902092e-26,1.1425819859946301e-33,4.400522537443352e-25,0.0,0.0,0.0,9.239926843335649e-25,2.9663165158647906e-14,0.0,2.0691434637675442e-21,0.0,0.0,0.0,4.8984544631656e-39,2.1780563512049214e-17,4.4317882986169476e-17,7.623442357620742e-23,2.0355595762284545e-13,1.0716717508342774e-30,0.0,7.464287641430027e-36,6.442816873073624e-17,3.998123738949098e-24,0.0,1.5404315312642692e-17,0.0,0.0,0.0,1.0987363772800524e-16,0.0,0.0,0.0,8.657173686647124e-15,1.2886045299929993e-16,0.0,1.5674843604486029e-18,1.4113625794889068e-14,1.8334253165221647e-68,7.73296106156965e-16,6.213023246058687e-39,6.277184003785294e-16,7.586299488612777e-14,0.0,8.741779134491249e-31,3.304143520395814e-15,1.6823594881425941e-15,0.0,2.31070461522118e-31,1.849937068738737e-14,2.2031214428290572e-45,3.014061278600725e-14,7.000988792492863e-16,2.0257373811541413e-24,0.0,1.0970155303555787e-15,3.021290683412599e-20,5.644907034838629e-16,0.0,1.7021113030523095e-16,1.807792189097549e-15,9.165311029658971e-14,0.0,8.79104806346969e-19,1.3441129900583495e-25,0.0,3.3087956002002917e-18,1.6300178664098096e-35
