grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6716),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.206324280415684,298.0,1.1915340069469136,0.6802720322223701,0.0,0.061269178616113085,4.692595000796977e-21,0.051805424287009225,0.20665336487395866,3.140491654261587e-20,4.37993275827742e-20,0.0,0.0,0.0,0.0,5.491067336717493e-13,0.0,4.833762919008165e-26,0.0,2.1035532219099822e-20,7.44137339854838e-21,0.0,0.0,0.0,0.0,9.201729111428919e-24,0.0,0.0,0.0,0.0,0.0,1.3541560225303665e-21,4.631981487420162e-37,0.0,1.1571475206729639e-21,6.88894884215338e-23,0.0,5.65468948817431e-20,0.0,0.0,6.086892576364308e-30,5.272769614514699e-23,5.535595411484397e-22,1.7201106928644685e-21,3.831625377547977e-21,0.0,5.8043792384474e-21,0.0,0.0,0.0,0.0,3.2676816150278518e-21,0.0,0.0,4.101742518164726e-21,1.9758338139813062e-24,1.1186422611326721e-21,3.546166131102933e-23,0.0,0.0,0.0,0.0,5.538631826381157e-20,3.6783146270357113e-32,2.7120387354733715e-33,0.0,0.0,0.0,0.0,2.4886776977685e-20,1.060568143194866e-30,3.133141434211382e-22,0.0,7.198467938037433e-35,0.0,0.0,2.773883912940025e-35,1.4065616534368894e-31,0.0,1.1058200724868878e-33,5.761165535255324e-22,0.0,2.3562650555390812e-20,9.143512052531187e-25,0.0,0.0,1.5064378106927996e-26,9.404221397622366e-56,0.0,0.0,0.0,0.0,2.7964777876325695e-24,1.3700326032688745e-29,4.631666185761523e-20,0.0,2.046476968395479e-26,0.0,0.0,0.0,9.91165201995326e-20,3.97265451328444e-21,0.0,0.0,2.5622997593288094e-20,1.5757934339640195e-26,4.893536251863247e-25,0.0,4.470903425048935e-21,0.0,3.1900445075034102e-21,0.0,3.525824851267857e-21,0.0,8.741429536874719e-22,0.0,1.6608418238155174e-21,7.067457897252895e-21,0.0,0.0,6.998818152875788e-21,0.0,0.0,0.0,0.0,0.0,5.286389101167296e-21,0.0,7.694965678309196e-29,0.0,0.0,0.0,0.0,2.317782455908196e-23,1.5453831302934955e-24,3.373639253682214e-24,0.0,0.0,3.101826921101348e-24,3.200256929478471e-30,4.482817983117324e-20,9.568147411468679e-24,0.0
0.008,0.20632428044902992,298.00000000000006,1.191534006754339,0.6802720322117789,0.0,0.061269178617499045,0.0,0.05180542428600392,0.2066533648719899,2.5465834106267367e-18,6.609019517829221e-27,0.0,0.0,0.0,1.5828324577663656e-24,1.2728277935681082e-11,0.0,4.833763619223222e-26,0.0,2.1036094605254283e-20,6.164983929774131e-19,0.0,0.0,0.0,0.0,1.0113361587706812e-21,0.0,0.0,0.0,0.0,0.0,1.3556805147358131e-21,5.138766358408938e-35,0.0,6.010158914291427e-28,7.348044329649722e-21,0.0,3.469740456667504e-25,0.0,0.0,7.793227037053394e-28,5.2734542048173286e-23,7.892630965387616e-29,1.399975326034815e-19,3.866417540058342e-21,0.0,5.806520324793579e-21,0.0,5.998209486087202e-30,0.0,0.0,3.2685159321947112e-21,0.0,0.0,2.5285948546581565e-21,0.0,1.1186907662792194e-21,3.5467169221222094e-23,0.0,0.0,0.0,0.0,1.6336352410093816e-27,1.311835935990197e-29,9.787379842907604e-31,0.0,0.0,0.0,0.0,6.0849748706601296e-18,3.0715283364275837e-28,8.315777448719014e-20,0.0,1.695136164354426e-32,6.448524143516877e-22,0.0,7.791374813798011e-33,1.7944637198404e-29,0.0,2.249176524705382e-31,7.866752091665363e-20,0.0,2.356265169910632e-20,0.0,0.0,0.0,3.2560798627049714e-24,2.1175339246921595e-53,4.187337406242211e-42,0.0,0.0,0.0,3.991096771136784e-24,1.370029511839186e-29,4.6315467187409106e-20,0.0,4.2051814380540385e-24,0.0,0.0,0.0,9.621223622187927e-20,2.5477213791634297e-27,0.0,0.0,2.5622997661340798e-20,4.4200839525401404e-24,2.5171600327938083e-22,0.0,4.470462414116546e-21,0.0,3.1862731856675164e-21,0.0,3.525824852406307e-21,0.0,8.741429702447903e-22,0.0,1.6608418240959835e-21,7.067457897526513e-21,4.598417375231135e-46,0.0,6.998819282841147e-21,0.0,0.0,0.0,0.0,0.0,5.286389101370077e-21,0.0,1.2608664216569706e-26,0.0,0.0,0.0,0.0,5.3431602719159076e-21,1.545373234854397e-24,3.3736360729517344e-24,0.0,0.0,7.169215122572245e-22,7.572353744238477e-28,4.4828190726810235e-20,2.1632924361286428e-21,0.0
0.016,0.2063242812219905,298.0000000000043,1.1915340022904497,0.6802720319662766,0.0,0.06126917864962585,3.5950276793025356e-25,0.05180542426270098,0.20665336482635538,2.0696347026722255e-16,1.0079474856194824e-33,0.0,0.0,0.0,3.4959236151332526e-28,2.950411084081189e-10,0.0,4.833766580109473e-26,3.120060035486613e-20,2.1105002858893284e-20,4.32184132677219e-17,2.1079061285391044e-19,0.0,0.0,1.20734923696736e-26,1.3784229290290854e-21,3.7412980028660136e-40,0.0,5.443962863472701e-20,0.0,0.0,1.5265346516776418e-21,1.5424542921133717e-35,0.0,3.1397339288760127e-34,3.003012451767337e-20,0.0,2.1401765519000718e-30,3.4225880871219585e-36,0.0,9.27900886894797e-33,5.30051649322509e-23,0.0,1.134648789587229e-17,7.88025644427344e-21,0.0,6.088998384152641e-21,0.0,2.5218410767611124e-33,0.0,0.0,3.3848763236520435e-21,0.0,0.0,2.633194995059276e-21,0.0,1.1395219163004703e-21,3.5877225265790015e-23,0.0,0.0,0.0,8.966016610801706e-27,4.830539479879064e-35,1.3118359324588764e-29,9.787379816562366e-31,0.0,0.0,0.0,0.0,6.084974937698602e-18,3.071626580502164e-28,8.695123316241496e-20,0.0,5.1973903828723805e-39,5.764235227232384e-21,3.5793215491833085e-30,1.7208560785234088e-36,3.5420160377462193e-29,0.0,2.272367755370412e-31,7.86690451855143e-20,0.0,2.3562857616055716e-20,2.7666103335722e-32,0.0,0.0,6.659001082606435e-25,2.205209996520466e-53,7.88813031951512e-43,1.8456262625584726e-36,2.133391916063415e-39,0.0,5.185736637221172e-24,1.3700262438625505e-29,4.6314272581313866e-20,0.0,2.486768635339039e-24,0.0,0.0,0.0,9.339284439580006e-20,1.6548558004344978e-33,0.0,0.0,2.5623011985982497e-20,5.085264842497541e-24,5.029426013730451e-22,0.0,4.470462419189095e-21,0.0,3.1862731920138415e-21,1.0494380790867435e-26,3.52582512821714e-21,4.623208910889448e-76,8.741473105280849e-22,0.0,1.6608420300183184e-21,7.067457901084345e-21,4.950435163400616e-46,3.461771392658868e-42,6.999019491020651e-21,0.0,0.0,0.0,0.0,0.0,5.286389103886631e-21,0.0,1.223941304166105e-26,0.0,0.0,0.0,0.0,5.343163716136174e-21,1.5453732430044717e-24,3.373710853521302e-24,0.0,0.0,1.377192402549532e-21,7.4637568052778215e-28,4.482997010378327e-20,4.2700254509188894e-21,0.0
0.018000000000000002,0.20632428409404424,298.000000000058,1.1915339857041825,0.6802720310540854,0.0,0.06126917876899674,1.173874233485277e-23,0.05180542417611241,0.20665336465679363,2.8161105467185313e-15,6.4098080136727224e-40,0.0,0.0,8.169914918309496e-35,3.2261866228381536e-31,1.3440084307355328e-09,0.0,4.833768545072387e-26,8.299411826248602e-19,2.2392338932907872e-20,5.986874505324183e-16,4.080197577972244e-18,0.0,0.0,3.955248095141051e-25,6.99913916075617e-21,3.5079296714597186e-40,0.0,9.326013955024559e-19,0.0,0.0,4.534453662245087e-21,1.4867229790105826e-35,0.0,5.516311300574519e-40,4.101530656661286e-19,0.0,5.434234645850274e-35,3.232800334065003e-36,0.0,4.305566292980359e-37,5.847539427368516e-23,0.0,1.549096583699952e-16,8.060987612967952e-20,5.624389295870647e-21,1.1938590728262694e-20,1.2797980020585308e-21,2.3328154571144493e-36,0.0,0.0,5.9314932641397835e-21,0.0,0.0,3.642373439802381e-21,2.0399039222218064e-22,1.6644260160236221e-21,4.7111115705241374e-23,0.0,1.7025759077700896e-36,0.0,2.932343866502546e-25,5.770598206041252e-42,1.3118359193214076e-29,9.78737971854684e-31,0.0,2.4367361077755362e-27,9.454164318552198e-22,5.565252812166031e-28,6.084974932747525e-18,3.0716265484179505e-28,1.1626688956509758e-19,0.0,1.8912038888509107e-40,7.044080913847505e-21,3.579399210829435e-30,1.588078537214433e-39,3.976431709714138e-29,0.0,2.272367767771259e-31,7.869143157304575e-20,0.0,2.3568623854456328e-20,9.063085882940657e-31,0.0,0.0,3.3828363413311165e-25,3.0502815842043787e-53,1.5246821552024243e-42,1.8450951643447163e-36,2.1334382048673578e-39,0.0,5.484394726432108e-24,1.3700254190998014e-29,4.6313974016262023e-20,0.0,2.1266908904969136e-24,9.399520527181164e-44,0.0,0.0,9.269333286688381e-20,1.490374842320374e-35,0.0,0.0,2.562347608348167e-20,5.086234104324771e-24,5.657492548359523e-22,0.0,4.470462428309867e-21,0.0,3.1862733436408135e-21,2.474492277974625e-25,3.525834658923541e-21,4.523780625915324e-75,8.742963085316005e-22,0.0,1.6608487354155868e-21,7.067457921904636e-21,8.869776530780708e-46,8.107201972945883e-40,7.004577903217449e-21,0.0,0.0,0.0,0.0,0.0,5.286389116534952e-21,0.0,1.2147740149633228e-26,0.0,0.0,0.0,0.0,5.3431646766185685e-21,1.5453735278151611e-24,3.37605016335768e-24,0.0,0.0,1.5389209669386763e-21,7.436464936120268e-28,4.4871331820704017e-20,4.793728129705441e-21,0.0
0.02,0.20632430289213136,298.0000000011616,1.1915338771442148,0.6802720250838418,0.0,0.061269179550277005,2.545922997367615e-22,0.05180542360932325,0.20665336354699226,5.766605470209929e-14,4.076259806488201e-46,0.0,0.0,9.578638661561071e-33,7.31004162526952e-31,8.209492227604057e-09,0.0,4.833768149807589e-26,1.7997774415230874e-17,6.164552466703512e-20,1.2520025164993232e-14,1.1309186882740544e-16,0.0,2.4838296748155163e-43,8.578253675708326e-24,1.6558154242692751e-19,3.438098325326956e-40,1.1213302544242709e-53,2.411755400621741e-17,0.0,4.5952578878684404e-45,9.106718333358977e-20,7.697416119995324e-35,2.276555610984953e-20,0.0,1.0830885003072303e-17,2.235859205607707e-19,4.475266211210741e-37,3.1768723982811265e-36,0.0,0.0,2.3867284985808277e-22,0.0,3.1836830216331933e-15,2.232791798334376e-18,2.0665954101538076e-19,2.0926294280868246e-19,5.008170685326082e-19,5.256957702858739e-36,0.0,0.0,9.663425041139679e-20,0.0,0.0,2.3814362428780288e-20,6.288662626344895e-21,2.3144484483485137e-20,5.504559128406001e-22,0.0,3.7123626066722797e-35,0.0,6.359752722057232e-24,6.893601996578432e-49,1.3118358334970834e-29,9.787379078265212e-31,0.0,7.512025145069657e-26,2.9148458780410306e-20,1.7156683947559281e-26,6.0849749009267635e-18,3.0716262917537566e-28,7.27908213887797e-19,0.0,1.891149510577246e-40,8.323926505154818e-21,3.579399459358475e-30,3.598313048236397e-39,4.408397744773049e-29,5.547894193072086e-40,2.2723677679433634e-31,7.94723540827276e-20,0.0,2.383044284192646e-20,1.9656247075972328e-29,3.788142287089405e-19,0.0,1.7218196105249846e-25,1.994196825536884e-52,3.1725468698318725e-41,1.844732183677475e-36,2.1334383529069455e-39,0.0,5.7830545019691225e-24,1.3700246030990363e-29,4.631367600701924e-20,0.0,2.2040954905378896e-24,3.678269274532082e-41,0.0,0.0,9.199906117010074e-20,1.48996205061971e-35,0.0,0.0,2.5647836684243532e-20,5.309823356417298e-24,6.285561834109357e-22,0.0,4.470462476280263e-21,0.0,3.1862824441902522e-21,5.24376160608496e-24,3.526371096336459e-21,4.525855055790365e-75,8.825639442687743e-22,3.418626642200239e-48,1.6612018843317156e-21,7.067458378516217e-21,1.5110698486873917e-44,1.0974702273478486e-37,7.254826395499742e-21,0.0,0.0,0.0,0.0,0.0,5.2863892015878925e-21,0.0,1.20567549148115e-26,0.0,0.0,0.0,0.0,5.343220484762737e-21,1.5453911585098057e-24,3.494534065763223e-24,0.0,0.0,1.6973942805883006e-21,7.4090382134973655e-28,4.643347815802299e-20,5.314477694653109e-21,4.975673283735241e-45
0.022,0.2063244259361401,298.0000000238574,1.1915331665589113,0.6802719860093766,0.0,0.061269184663727674,5.475660696601639e-21,0.051805419898398514,0.2066533562828969,1.2107314835384694e-12,1.2107256166844506e-50,0.0,0.0,1.3322361251412845e-30,2.0140925348155016e-29,5.3144049733696155e-08,0.0,4.833753150344995e-26,3.870788631870884e-16,1.2585472887639141e-18,2.683728807584415e-13,3.184246773536876e-15,0.0,1.5031990345875917e-41,1.844975292690425e-22,4.6477223640860185e-18,6.091912368068401e-40,1.980370738303332e-49,6.362396274357426e-16,6.790969793949212e-51,2.019713358964936e-42,2.580467888982612e-18,2.439176458807655e-32,1.309808263351255e-18,6.771202509789666e-39,2.965060629873618e-16,7.485654240772763e-18,7.026694704298731e-37,5.6408128210246596e-36,0.0,8.302927542884872e-39,6.1746448141624735e-21,3.6486808778649643e-35,6.70821819667864e-14,6.591920326522162e-17,6.675344278469248e-18,6.8656091284348455e-18,1.3807228133386445e-17,1.4485825430259524e-34,1.9358103610731974e-24,1.7683196495776472e-19,3.3271918314606495e-18,3.5815599680900867e-39,0.0,3.8952958548064844e-19,1.1981240212139495e-19,9.021501099733027e-19,2.3105013410188506e-20,2.912974062312281e-23,8.269424626240955e-34,0.0,1.367827858053756e-22,2.871429990111103e-55,1.311835275075517e-29,9.787374912795926e-31,0.0,1.4311998194349776e-24,5.553294082898311e-19,3.2687112108947384e-25,6.08497470467336e-18,3.071624617969055e-28,1.2377114461871425e-17,0.0,1.8911496906213718e-40,9.603771649222116e-21,3.579400345284351e-30,9.914214036512106e-38,4.837926485212266e-29,5.8015580974199266e-40,2.272367987014758e-31,1.0671386522585841e-19,0.0,3.5718513123730443e-20,4.227557390838287e-28,9.323811178248629e-18,2.5906815624190463e-35,1.2339767237037952e-25,3.2618240591021946e-51,4.035900712867625e-39,1.8536489100309406e-36,2.133438888828824e-39,0.0,6.081937458475454e-24,1.3700241034483234e-29,4.631338163011107e-20,0.0,2.6155645651279825e-23,1.0140762819768581e-39,0.0,0.0,9.130996647690343e-20,1.4908704665275215e-35,0.0,0.0,2.6926611254584372e-20,2.304524114409728e-23,6.9137968770728605e-22,0.0,4.470462898478862e-21,0.0,3.186849329042171e-21,1.0208030498954714e-22,3.556579035537928e-21,4.564687746808571e-75,1.3413226029441383e-21,1.502561185896274e-45,1.6798000262675229e-21,7.067485321710478e-21,2.2565541026544455e-42,1.4838625631478728e-35,1.8521422388919238e-20,0.0,0.0,0.0,0.0,0.0,5.286390055758894e-21,0.0,1.1966454570088588e-26,0.0,0.0,0.0,0.0,5.3464748001543716e-21,1.5464922089523356e-24,9.495609584942455e-24,0.0,0.0,1.852680254533693e-21,7.3814864200671314e-28,1.0543211766683127e-19,5.8322890009907336e-21,3.3405565743608303e-44
0.023,0.20632474339486412,298.00000020172615,1.1915313332228192,0.680271885226671,0.0,0.061269197853070445,4.8355208222004025e-20,0.05180541031726057,0.2066533375424201,1.0444852213086076e-11,1.8210877996715817e-50,0.0,0.0,3.742641650781919e-29,2.1659269345867237e-28,1.6904714209613708e-07,0.0,4.8337061310610976e-26,3.4087425067312146e-15,1.509406898947071e-17,2.3595004225997953e-12,3.601420338799151e-14,3.9039831758468355e-35,7.479330555330152e-40,1.6293137183000363e-21,5.2716861748913577e-17,3.208126043512781e-38,1.8649023714065862e-47,6.77315694398583e-15,7.965879732964166e-50,1.5715859630078831e-40,2.974760815969056e-17,2.1477809067521563e-30,1.7224724382414805e-17,6.706503219257449e-37,3.26904237132602e-15,8.922123260221617e-17,1.344397227783647e-35,2.898426873828012e-34,9.981567330692852e-36,8.71231748211868e-37,8.024408851195481e-20,2.994013533810774e-32,5.805985457729317e-13,7.805979680560277e-16,8.55372728197379e-17,9.18996991303779e-17,1.4838905893308227e-16,1.557808278198561e-33,1.588640498395716e-21,3.525726656172629e-18,4.687954268562099e-17,4.842756244457522e-37,0.0,2.315545980535867e-18,6.985548812080661e-19,1.4501015189518792e-17,4.049209295774218e-19,6.082518210898397e-22,7.952245401248222e-33,1.178417007491151e-56,1.2077333528960513e-21,3.593058679901248e-54,1.311833860139915e-29,9.78736436259584e-31,0.0,8.3444621407445e-24,3.2373314835720962e-18,1.9057880501019284e-24,6.084974291101282e-18,3.0716203486875962e-28,6.990895277306745e-17,0.0,1.8911502270159056e-40,1.024369473216832e-20,3.579402494350553e-30,1.0661592980471261e-36,5.052104678792715e-29,1.8376424753086338e-39,2.272369546692312e-31,4.664767280324712e-19,0.0,2.3962451832592e-19,3.733297439381306e-27,8.916801700765134e-17,1.7211086953012223e-33,1.5465356320702348e-24,1.9388570209962307e-50,2.4801904947259185e-37,1.9412634787536116e-36,2.1334402420780144e-39,0.0,6.236684277980517e-24,1.3700295575692248e-29,4.6313243324063526e-20,0.0,5.933065400502091e-22,1.0898464221570201e-38,0.0,0.0,9.09667449193729e-20,1.5108477101412496e-35,0.0,0.0,5.2259489114875846e-20,3.1489225209606847e-22,7.231601838620278e-22,0.0,4.4704658851879255e-21,0.0,3.2002681763624123e-21,5.736432347422184e-22,4.198297999320219e-21,5.388856010895103e-75,1.0944614668602402e-20,1.1691782811672764e-43,2.049430809900369e-21,7.06822261943045e-21,1.2972567766280156e-40,7.634696379076878e-34,2.1014510298124688e-19,0.0,0.0,2.344450668205291e-37,0.0,0.0,5.286401790359192e-21,7.21335897584844e-21,1.192149398360698e-26,0.0,0.0,0.0,0.0,5.418106904943605e-21,1.5724395269445426e-24,1.2422620274117603e-22,0.0,0.0,1.929573505061696e-21,7.3676982714688855e-28,9.483980286945748e-19,6.090487900779593e-21,1.0452065531473324e-43
0.024,0.20632594187020825,298.00000211962123,1.1915244120334059,0.6802715050669748,0.0,0.06126924760884263,5.297578605164849e-19,0.05180537408218242,0.20665326680408372,1.1212298897976721e-10,5.476046612636722e-50,1.6343383354599533e-61,0.0,1.470557240065274e-27,2.9313451158973114e-27,6.062929829623991e-07,0.0,4.833523032512397e-26,3.733669731866273e-14,2.329477614103087e-16,2.5844784876334057e-11,5.148853263958408e-13,7.244239352411646e-33,8.254475880116967e-38,1.785009793793951e-20,7.561060016791728e-16,5.74926837237202e-36,2.7406297711219936e-45,9.085442601739145e-14,1.0685352384274822e-48,1.8857261345306323e-38,4.3410895630284703e-16,2.315454731861102e-28,2.8492558266573246e-16,1.0227981461754672e-34,4.5500188615415566e-14,1.343063522029556e-15,1.822202749330795e-33,5.082011957070226e-32,5.408436245204326e-33,1.3292374406045772e-34,1.3372617162650454e-18,6.963883136020242e-31,6.2542443230920945e-12,1.171220283275665e-14,1.3937380913688736e-15,1.5686497996664201e-15,2.0081462803525246e-15,2.1086565923407897e-32,3.6953930573194406e-20,7.606813096699878e-17,8.442597309979882e-16,9.555366103621916e-35,3.102460861265935e-31,2.0864309547103786e-17,6.403635218611058e-18,2.995473443026679e-16,9.150334292274298e-18,1.4632549633620613e-20,1.1396187608322418e-31,1.3783477623422636e-54,1.3231222443749379e-20,1.464429448837809e-51,1.311828788157189e-29,9.78732659030351e-31,2.8078701348651622e-27,7.649308437928306e-23,2.967456400612593e-17,1.7470204142688843e-23,6.084973698858634e-18,3.071604733087389e-28,6.371851335447187e-16,0.0,1.89115302051877e-40,1.0883620071991296e-20,3.5794122474994365e-30,1.4429228243176713e-35,5.266641509655883e-29,1.4218032866145714e-37,2.272396347454915e-31,6.921321505048688e-18,0.0,4.970842020500301e-18,4.0900275442062e-26,1.2172595783002872e-15,2.118429860263924e-31,6.155458405403496e-23,1.7469671081804093e-49,2.628443541532637e-35,3.2508322661582234e-36,2.1334470527133276e-39,0.0,6.559236102228821e-24,1.370214430587703e-29,4.631313564686539e-20,0.0,1.7256471066542298e-20,1.4748782471740953e-37,0.0,0.0,9.062485424143161e-20,2.1038136619699896e-35,0.0,0.0,7.298413491127268e-19,7.511698358513198e-21,7.659222683191923e-22,0.0,4.470517784362192e-21,0.0,3.629213817540029e-21,5.2896459640509835e-21,2.2588763424588518e-20,2.9000200401455958e-74,2.8218338053820324e-19,1.4028668273533507e-41,1.1967738529943393e-20,7.095934555844789e-21,1.550568241179822e-38,3.7773408077236515e-32,4.619577196991189e-18,0.0,0.0,4.1548617830074885e-36,0.0,0.0,5.2868515064706505e-21,2.069659266951969e-19,1.1876763661032715e-26,0.0,0.0,0.0,0.0,7.544510701205195e-21,2.3964680356138743e-24,3.087088431152377e-21,4.848270357227917e-19,0.0,2.0072976521989497e-21,7.3541852787615075e-28,1.7288367053209544e-17,6.3491180813616105e-21,1.5434561413568944e-42
0.0245,0.206327790638168,298.0000101141821,1.1915137355649117,0.6802709198871171,0.0,0.06126932421456565,2.6287052546915856e-18,0.051805317951048195,0.206653157719657,5.446809578605073e-10,0.0,3.844405758382512e-59,0.0,1.540230718584054e-26,1.732041240623667e-26,1.2795204331109991e-06,0.0,4.833241564169244e-26,1.844271324109512e-13,1.5465493582987968e-15,1.2769126443500033e-10,3.194129644976118e-12,2.1053546354428167e-31,2.0152696489415883e-36,8.857604581612003e-20,4.703764368284462e-15,2.0110894363699708e-34,7.983507666572012e-44,5.333616458190525e-13,6.27285026880474e-48,4.6428463993137195e-37,2.7416344452135126e-15,6.533754791416693e-27,2.0069911691433867e-15,3.076146679618818e-33,2.757731515910252e-13,8.71264786242024e-15,5.770408317540979e-32,1.7492645277214307e-30,1.6545022518802906e-31,4.000697640487228e-33,9.49413081977559e-18,6.346640617431072e-30,3.0470754813427334e-11,7.578180902232172e-14,9.695189664381353e-15,1.1370544742910152e-14,1.1877985746914702e-14,1.2470116440005168e-31,3.3682887392136326e-19,6.744066753179469e-16,6.4185215461829195e-15,3.587442920287033e-33,1.3734483313875107e-29,7.88863932295626e-17,2.4005076200353393e-17,2.5757579984464653e-15,8.536060436371104e-17,1.4374300149513288e-19,7.706313576566879e-31,3.00490042502653e-53,6.563703745049822e-20,7.607680721319344e-50,1.3118220538559113e-29,9.787276634007636e-31,3.1393075886610854e-26,2.8674452463550373e-22,1.1121835581511576e-16,6.548930189737257e-23,6.08497670054805e-18,3.07158268363986e-28,2.235314494788432e-15,1.6623780339015852e-23,1.8911613484558726e-40,1.1203590285550858e-20,3.5794365527991055e-30,8.525721251927194e-35,5.384202310045872e-29,3.458234081384469e-36,2.272606364545917e-31,5.1157948083521566e-17,0.0,4.6729124973968996e-17,2.029532570142012e-25,7.511330945664773e-15,4.662435270032773e-30,9.999765642700241e-22,6.60458905872889e-49,1.216336407985995e-33,1.1365263583615103e-35,2.133467280050344e-39,0.0,8.731940583291097e-24,1.372523216613039e-29,4.6313125368859825e-20,0.0,2.0278291653788843e-19,8.723681704946792e-37,0.0,9.426935698302979e-33,9.045432340015576e-20,8.778863304870362e-35,1.680858309367422e-21,1.142917023230283e-28,7.61081721912704e-18,6.61974232564681e-20,9.113241594646772e-22,0.0,4.4709273986597e-21,0.0,8.826336299984192e-21,1.8355003722492747e-20,2.2252673133465635e-19,2.843131793124932e-73,3.1889501710242695e-18,3.4539621292191433e-40,1.1300956272118665e-19,7.490736454568435e-21,3.461210772785544e-37,7.286988177965085e-31,4.322019638179324e-17,4.7286801928403296e-20,1.2876647293762062e-24,2.497286192021359e-35,0.0,0.0,5.294063923389636e-21,2.198881750461448e-18,1.1854537950870351e-26,0.0,0.0,0.0,0.0,3.148155546093075e-20,1.2313075863492191e-23,3.2150434569040016e-20,4.103321969533427e-18,0.0,2.0640464282741304e-21,7.3504853487865165e-28,1.3810578506598332e-16,6.4908362014272605e-21,1.043409783543454e-40
