grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.11811182891678429,298.0,1.231823814056531,0.6535759895272243,7.495740323513918e-19,0.09810796795221009,0.0,0.04977241432466368,0.19854362819452198,2.441428808225711e-19,0.0,0.0,0.0,0.0,1.1033718941164934e-14,1.1599415217403775e-12,6.641155420805801e-73,0.0,5.0140919930952885e-17,0.0,0.0,0.0,3.997803190577952e-23,0.0,9.309620676413933e-16,0.0,1.8334439121221214e-34,1.8268308185751075e-42,7.197443815929696e-17,1.2209546853998113e-14,0.0,9.998486713033339e-17,0.0,2.1857275448704003e-14,0.0,0.0,8.552509343521814e-15,0.0,2.79657801002476e-32,0.0,0.0,1.6171948073449889e-16,4.589016235050616e-16,5.4142251415402834e-18,0.0,0.0,4.5096799273409325e-15,0.0,4.704235285018955e-18,5.923037807611892e-21,9.354609850639073e-17,5.071735022551638e-15,3.577607736903732e-35,1.3798365450717186e-14,3.673977013321402e-16,0.0,3.4268006645664727e-15,0.0,0.0,0.0,2.3040903584708725e-32,1.948825683478575e-24,4.302609356071352e-14,8.343844587377826e-32,6.152093813613073e-33,0.0,0.0,0.0,0.0,0.0,9.698355510541004e-30,0.0,0.0,1.3775795972555553e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.964779680015528e-17,0.0,0.0,1.3156976664624245e-50,4.710172955980171e-34,0.0,0.0,0.0,3.91153208964194e-20,0.0,0.0,0.0,0.0,5.706701953811761e-14,0.0,0.0,7.920314017400134e-17,1.3636546035738415e-14,0.0,0.0,0.0,5.382827242155813e-19,0.0,7.296433133471922e-15,0.0,0.0,0.0,5.293336330497157e-15,0.0,6.038727840379314e-17,0.0,2.735211664079774e-16,0.0,1.5604292706122925e-36,6.191041284813812e-34,1.5437116371248123e-15,0.0,5.729719453030479e-21,0.0,0.0,0.0,1.5515000692095493e-16,0.0,0.0,1.2258446937345775e-16,5.4950027463745105e-21,5.833546213086689e-17,3.3376469695861593e-19,5.396608342519688e-20,5.1629287798694716e-18,0.0,0.0,0.0,9.426463491187322e-15,0.0,0.0
0.016,0.11811182896426059,297.99999999904355,1.2318238135615502,0.653575989498435,7.495740339103049e-19,0.0981079679581098,0.0,0.04977241432235215,0.1985436281900843,2.421395660498751e-17,0.0,0.0,0.0,0.0,0.0,3.0844648261023985e-11,1.3747154327898936e-71,0.0,4.8978415209724356e-15,0.0,0.0,0.0,5.045603325033516e-21,0.0,2.356864121816451e-20,0.0,1.579016016420471e-32,1.9392482798170604e-40,7.355302594270439e-17,1.056319998861672e-21,0.0,9.998487227102783e-17,0.0,2.1398228176702024e-14,0.0,0.0,8.555071673841569e-15,0.0,1.4359873791389354e-30,0.0,0.0,1.6171697731046268e-16,1.816520883573024e-23,4.940679194157969e-16,0.0,0.0,4.50967998453289e-15,0.0,0.0,0.0,1.7954927191549162e-14,5.071735084332291e-15,8.536198852432422e-33,1.7239621038395835e-17,3.8484967724495914e-16,0.0,3.4267586890964205e-15,0.0,0.0,0.0,2.1421094470053895e-39,5.019999066360841e-22,3.637554804207513e-22,3.477331720414192e-29,2.594376743129548e-30,0.0,0.0,0.0,0.0,5.8461416376702416e-18,3.2828459267038374e-27,0.0,0.0,3.782793252697877e-27,0.0,0.0,0.0,0.0,0.0,3.7072458636599465e-25,0.0,0.0,0.0,0.0,4.0819745038927094e-15,0.0,0.0,3.222954942183311e-48,1.1800134724397117e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.173427544477831e-20,0.0,0.0,1.6875471389909447e-23,1.228292396271301e-14,0.0,0.0,0.0,5.398835517862731e-19,0.0,7.296328874311833e-15,0.0,0.0,0.0,5.293336330662053e-15,0.0,6.077683703077788e-17,0.0,2.7352116639543533e-16,0.0,3.577861808986248e-34,1.658212036222173e-31,1.5437116372264545e-15,0.0,5.7227243628070584e-21,0.0,0.0,0.0,1.551500069371157e-16,0.0,0.0,4.54107095025692e-14,2.058084363458674e-18,2.1539402904595445e-14,1.0634454381132239e-16,5.3962215143494284e-20,5.162927362937823e-18,0.0,0.0,0.0,9.426444013699903e-15,0.0,0.0
0.032,0.11811183023666884,297.99999999903645,1.2318238002911936,0.6535759887348805,7.495740370840934e-19,0.09810796811207478,8.356950733357201e-19,0.04977241426086964,0.19854362807174777,4.8202082015369415e-15,0.0,0.0,0.0,0.0,0.0,8.202108157240101e-10,2.2511496947609404e-71,0.0,3.668352891079908e-14,0.0,0.0,0.0,1.669404537991814e-27,0.0,2.8171785128451453e-20,0.0,4.229296065934209e-33,2.1652860266559094e-46,7.54878818019436e-17,9.164096863442025e-29,0.0,9.998544220330063e-17,0.0,2.1397893525906526e-14,0.0,0.0,8.554294327023106e-15,0.0,3.1384528122042826e-29,4.5622890897493225e-29,0.0,1.617169760431897e-16,0.0,7.706473356518461e-16,0.0,0.0,4.5096888253133446e-15,0.0,0.0,0.0,1.7977150408903108e-14,5.07174487065486e-15,1.28330260210912e-32,2.1588920368080817e-20,1.272862645300409e-15,0.0,3.42679976071654e-15,0.0,0.0,1.219790982913735e-31,3.5476354726990163e-47,3.4563336741112474e-20,3.0789918417809354e-30,3.477331693846733e-29,2.5943767199552957e-30,0.0,0.0,0.0,0.0,5.8461811242321625e-18,4.885834058461952e-28,0.0,0.0,3.2055386023713382e-34,0.0,0.0,0.0,0.0,0.0,3.7087757149142584e-25,0.0,0.0,0.0,1.0315766799695758e-25,8.82207972082727e-15,6.957186289418773e-32,0.0,1.0659717379465154e-47,2.0118211059120614e-32,1.0068858708782988e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6206122401844581e-22,0.0,0.0,3.827395473359393e-30,1.2282820045129902e-14,0.0,0.0,0.0,5.412795053771288e-19,0.0,7.296328892047567e-15,0.0,0.0,0.0,5.2933363388700215e-15,4.961153983261498e-69,6.110304319439924e-17,0.0,2.7352116682280264e-16,0.0,2.9790523410564574e-34,1.4668704325018571e-31,1.543711654403597e-15,0.0,5.722724371341142e-21,0.0,0.0,0.0,1.5515000739438744e-16,0.0,0.0,4.4268628648343187e-14,1.4750105900300983e-18,2.26821385364467e-14,1.0634456666695843e-16,5.396221528420534e-20,5.162927361249098e-18,0.0,0.0,0.0,9.426424659451949e-15,0.0,9.941048934702456e-37
0.04,0.1181118430847045,298.00000000068866,1.2318236662951179,0.6535759810254234,7.495740396026081e-19,0.09810796966683882,1.2006094896871873e-18,0.04977241363997469,0.1985436268770577,1.054948249449692e-13,0.0,0.0,0.0,4.87236348181628e-29,0.0,8.790345681228553e-09,3.1358018786899164e-71,0.0,5.2872749856709e-14,0.0,1.1448815786914976e-14,0.0,0.0,0.0,4.0467556381732833e-20,0.0,3.292410883038049e-33,2.4818179957236334e-46,1.6185161220599424e-16,1.6078207431522702e-35,0.0,1.0001317692717019e-16,0.0,2.139791640488607e-14,0.0,0.0,8.554077740305504e-15,0.0,2.4542844695143245e-29,1.052638675810607e-28,0.0,1.6171702928719432e-16,0.0,1.0571684531506204e-14,0.0,0.0,4.510198004309073e-15,0.0,0.0,0.0,1.7977142158142532e-14,5.0723401538796525e-15,1.3625248139139557e-32,5.449693505654388e-23,1.910986578485964e-15,9.473307985351201e-17,3.426922350326939e-15,0.0,0.0,2.920307589325777e-31,0.0,4.965614968928101e-20,5.237276598148163e-38,3.477331426754944e-29,2.5943765206984145e-30,0.0,1.873289321941603e-21,7.269903831031646e-16,2.5670381159752054e-22,5.846181090288034e-18,4.885243591204419e-28,0.0,0.0,3.5253560590329987e-40,0.0,0.0,0.0,0.0,8.890240167255178e-34,3.7087757704710904e-25,0.0,0.0,0.0,1.5016902934709666e-25,1.2226547845404071e-14,1.9554647158335517e-31,0.0,1.6003756211939164e-47,9.966772879154543e-33,3.032201455982815e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6167346533206667e-22,0.0,0.0,2.985613828072413e-31,1.228279203148076e-14,0.0,0.0,0.0,5.41977491884927e-19,0.0,7.296328999507886e-15,0.0,0.0,0.0,5.293336425959047e-15,6.119222683037248e-69,6.124942477698408e-17,0.0,2.7352117430107465e-16,0.0,2.6630081457476202e-34,1.3182240760058347e-31,1.5437128596291181e-15,0.0,5.722724478296511e-21,0.0,0.0,0.0,1.5515003097121033e-16,0.0,0.0,4.421107307255749e-14,1.2321162685290049e-18,2.2739937273856596e-14,1.0634456698313433e-16,5.3962216779515324e-20,5.1629286824752506e-18,0.0,0.0,0.0,9.426427199415604e-15,0.0,0.0
0.044,0.11811191116752186,298.00000003042635,1.231822956239308,0.6535759401784964,7.4957402228997605e-19,0.0981079779046646,1.3830753029482973e-18,0.04977241034817669,0.1985436205462393,1.8855855484654076e-12,2.0842534718923603e-41,0.0,0.0,3.278049918602431e-28,0.0,5.101964114953752e-08,3.971691802257958e-71,0.0,6.091415960511728e-14,0.0,4.61281861007617e-13,2.852837122019233e-15,0.0,0.0,4.6615532910508843e-20,0.0,2.8842342136294614e-33,4.098934311516982e-46,2.1108978710727e-15,5.704094897161849e-42,0.0,1.0069748484744926e-16,0.0,2.139915443899733e-14,0.0,0.0,8.558951247025557e-15,0.0,2.155864038771642e-29,1.3585357126982656e-28,2.695918546328564e-33,1.6171859153271786e-16,0.0,1.8667858108086212e-13,0.0,0.0,4.5249909043289965e-15,0.0,0.0,0.0,1.797784858736877e-14,5.090599231748126e-15,1.3747639356701876e-32,2.7692405078096576e-25,2.2792547022281148e-15,1.865062263061416e-16,3.4305482784366323e-15,0.0,0.0,3.4785672857861507e-31,1.688411698610276e-41,5.720284604319545e-20,1.790153732746731e-45,3.4773300234439843e-29,2.5943754739959632e-30,0.0,3.688046281694593e-21,1.4313103925011294e-15,5.0538663400356395e-22,5.846180926081429e-18,4.8852410240844275e-28,0.0,0.0,3.0285802675514747e-40,0.0,0.0,0.0,0.0,8.943754071900737e-34,3.7087760317501267e-25,0.0,0.0,0.0,1.7367781885860747e-25,1.4195560052141405e-14,1.0807908869280177e-30,0.0,1.9087860775031905e-47,6.5267050542983e-33,4.360767853911853e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6161450472698912e-22,0.0,0.0,2.9855991474182893e-31,1.2282778779839526e-14,0.0,0.0,0.0,5.423266248822936e-19,0.0,7.296329489606973e-15,0.0,0.0,0.0,5.293337087093757e-15,6.28044904292796e-69,6.132044303015939e-17,0.0,2.735213555626629e-16,0.0,2.5047661699732264e-34,1.2414341329996252e-31,1.5437591942054453e-15,0.0,5.722725612515053e-21,0.0,0.0,0.0,1.5515099929958688e-16,0.0,0.0,4.4205844897991897e-14,1.1217525204365878e-18,2.2745282863256552e-14,1.0634457178979878e-16,5.396222875802733e-20,5.162981414665938e-18,0.0,0.0,0.0,9.426820817318477e-15,0.0,0.0
0.048,0.11811241503442235,298.00000074427993,1.2318177012885867,0.6535756380197197,7.495738724643143e-19,0.0981080388466194,1.6111041505134576e-18,0.04977238595200031,0.1985435736906751,4.501058387094646e-11,0.0,0.0,0.0,2.7357568258114407e-27,0.0,3.634294100227883e-07,5.515403623480484e-71,0.0,7.09641247884049e-14,0.0,1.1568401188869352e-11,2.1035710029063177e-13,0.0,0.0,5.429842357751619e-20,0.0,2.572818700733357e-33,5.875782275141074e-45,6.14085137745155e-14,2.0200114913263006e-48,1.4316197979961134e-38,1.234413560306684e-16,3.133146295180012e-28,2.144596372497557e-14,0.0,0.0,8.732775238480158e-15,0.0,1.929766434045173e-29,1.6741206678791166e-28,3.4931878261986736e-33,1.617780445556029e-16,0.0,4.4644872308815455e-12,9.491026590851987e-16,4.624611946345599e-16,5.102973971796606e-15,0.0,0.0,0.0,1.8013813693233437e-14,5.8434717485505974e-15,1.3849144260752588e-32,1.4273314115174045e-27,2.7113217664199135e-15,2.938347087003561e-16,3.602157397248455e-15,0.0,0.0,5.044783793338963e-31,4.59997563880455e-42,6.663370116259689e-20,0.0,3.477319920986982e-29,2.5943679435251112e-30,0.0,5.810380865226118e-21,2.255002693620771e-15,7.962173327304378e-22,5.8461800794683795e-18,4.885222526219303e-28,0.0,0.0,3.028633729314195e-40,0.0,0.0,0.0,0.0,8.955104004224208e-34,3.7087781336064957e-25,0.0,0.0,0.0,2.0305342790828178e-25,1.662452365995545e-14,7.229048839209058e-30,0.0,2.270625982171568e-47,4.385511160430106e-33,5.932320719264171e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6157573542613116e-22,0.0,0.0,2.985608194612614e-31,1.2282771737371342e-14,0.0,0.0,0.0,5.42682671576183e-19,0.0,7.296333056764672e-15,0.0,0.0,0.0,5.293355061466183e-15,6.406097520092236e-69,6.151853985309837e-17,1.9049428205900885e-41,2.7353131035140405e-16,0.0,2.3570927577587935e-34,1.1687523219617623e-31,1.5461783251301825e-15,0.0,5.72277479586979e-21,0.0,0.0,0.0,1.552084479509466e-16,0.0,0.0,4.4204967693308366e-14,1.0213806190059945e-18,2.274631336651529e-14,1.0634489012929334e-16,5.396261299329764e-20,5.1660350005467514e-18,0.0,0.0,0.0,9.444193603069716e-15,0.0,0.0
0.049,0.11811304543780993,298.00000348779355,1.2318111267217082,0.6535752604929863,7.495736652645019e-19,0.0981081150021082,1.874194597914526e-18,0.04977235531490897,0.1985435150566332,2.123659951567524e-10,8.996719831808293e-42,0.0,0.0,6.624665329537313e-27,0.0,7.538424149810599e-07,6.126378396911125e-71,0.0,8.252778433684362e-14,0.0,5.5461813798759644e-11,1.2847612789933047e-12,0.0,0.0,6.316293800124252e-20,0.0,2.6763471160360212e-33,3.773264535091467e-44,3.488533492373439e-13,3.334037518185643e-48,1.0163808611392074e-37,2.4368730430602576e-16,8.911619824566076e-28,2.1726461503051445e-14,1.0068191098598056e-34,7.616439734708615e-14,9.680081470280726e-15,0.0,2.0145335847697635e-29,1.761503914268658e-28,4.517711951577917e-33,1.6213748982592307e-16,0.0,2.1101834952090597e-11,2.1300786109522424e-14,4.246404479578037e-15,8.685746901894261e-15,0.0,0.0,0.0,1.829291023767288e-14,1.0764573886292603e-14,1.5224069864518083e-32,3.1664995471981574e-29,2.8523632232297814e-15,3.273553274393115e-16,4.890806969637284e-15,0.0,3.835733764806151e-20,7.320350249477997e-31,0.0,7.751280955992978e-20,1.244838301261434e-50,3.4773083425824253e-29,2.5943593312005583e-30,0.0,6.47319922371582e-21,2.5122367951301594e-15,8.870448253182946e-22,5.846180401665274e-18,4.885200573914331e-28,0.0,0.0,3.0286529278238026e-40,0.0,0.0,0.0,0.0,8.961468706807522e-34,3.7087814659758626e-25,0.0,0.0,0.0,2.3691607619979375e-25,1.804694712195231e-14,4.0617142013230084e-29,0.0,2.388742169285954e-47,4.522412170219734e-33,6.383516701737534e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6156771165369069e-22,0.0,0.0,2.985704653906022e-31,1.2282777729670804e-14,0.0,0.0,0.0,5.428432316642013e-19,0.0,7.29633744459656e-15,0.0,0.0,0.0,5.293511496583006e-15,6.434266481406741e-69,6.288815219164073e-17,1.2658645972156362e-40,2.736260811994393e-16,0.0,2.361779201068289e-34,1.1712728302442752e-31,1.5661721222099662e-15,0.0,5.7232951675665594e-21,0.0,0.0,0.0,1.557513282534625e-16,0.0,0.0,4.420491149809443e-14,9.969160533196517e-19,2.2746459205473616e-14,1.0634828063672841e-16,5.3966498465555106e-20,5.194331841651931e-18,0.0,0.0,0.0,9.564323749870755e-15,0.0,0.0
0.05,0.11811468867321064,298.00002200355493,1.231793989516229,0.6535742794925085,7.49573085106777e-19,0.09810831295934964,3.448526890939999e-18,0.04977227483038728,0.19854336213114723,1.351937684128326e-09,1.6737993376587958e-41,0.0,0.0,2.879713352317827e-26,0.0,1.7687256207378928e-06,6.876188545134577e-71,0.0,1.5170936362694574e-13,0.0,3.5933446282000616e-10,1.0830245399677431e-11,0.0,0.0,1.162085374487948e-19,0.0,4.148374129385331e-33,5.5315827300157695e-43,2.7507545228565722e-12,3.1621004594238186e-47,7.186731508916386e-37,1.3330191357547147e-15,5.1057374030495984e-27,2.4584309132254773e-14,1.114144196216327e-32,7.772024848746794e-13,1.8499816878222083e-14,0.0,3.1743402892776444e-29,1.9067615849806966e-28,1.9150142610311563e-32,1.6583140382863362e-16,0.0,1.3461511314657295e-10,2.1034072393457136e-13,4.2288304816043725e-14,4.6369618508923776e-14,0.0,0.0,0.0,2.1923745326647277e-14,6.518395958609848e-14,4.2997305558901284e-32,5.237906936633617e-29,3.1912271129632855e-15,4.0185234622655297e-16,2.1147853110382184e-14,1.1107141828676987e-16,3.1984455356286844e-18,2.047395081688669e-30,1.1681227770140887e-42,1.4261274309540053e-19,2.6907309036861792e-49,3.477284678835609e-29,2.5943418523803693e-30,0.0,7.94622500920877e-21,3.083853701488285e-15,1.0888959986589031e-21,5.846189725216205e-18,4.885150631695637e-28,0.0,0.0,3.0287018820543367e-40,0.0,0.0,0.0,0.0,9.003652605664403e-34,3.7087945837312885e-25,0.0,0.0,0.0,4.39508288876929e-25,2.6081258568118207e-14,3.908873584888377e-28,4.874438915602225e-24,2.6725242836300556e-47,8.83818331032461e-33,7.024329162336718e-32,0.0,0.0,0.0,0.0,0.0,0.0,2.17711374047636e-20,1.615623079952138e-22,0.0,0.0,2.9873864338589884e-31,1.2282810602344054e-14,0.0,0.0,0.0,5.442428623911571e-19,0.0,7.2963487064116e-15,0.0,0.0,0.0,5.296133506368222e-15,6.091253228309721e-69,8.575348660064638e-17,8.864913695377202e-40,2.7514388187170415e-16,0.0,2.6671041361249605e-34,1.5393375664288566e-31,1.8426234172555743e-15,0.0,5.732977030577564e-21,0.0,0.0,0.0,1.6429453950439247e-16,0.0,0.0,4.420498365786749e-14,9.730503063602946e-19,2.2746579040683234e-14,1.064080946271581e-16,5.40391060553255e-20,5.631614005617407e-18,0.0,0.0,0.0,1.0965337838153101e-14,0.0,0.0
0.051000000000000004,0.1181189907297621,298.0001469554944,1.23174912588216,0.6535717314604291,7.49571535883566e-19,0.09810882753605585,1.4143847587621832e-17,0.04977206035021567,0.1985429610654794,9.111742103989705e-09,0.0,0.0,0.0,2.9588690368402645e-25,0.0,4.406973694567011e-06,7.95330576366736e-71,0.0,6.218055613024107e-13,0.0,2.4630676226957564e-09,9.563777909467742e-11,1.5400350965544166e-30,5.169334782562556e-35,4.765770802294576e-19,2.697488742641613e-15,3.032101993973323e-32,1.905892852264934e-41,2.2821445881392084e-11,2.6783944975920082e-46,1.3762349292631997e-35,1.1201634898907591e-14,9.816337944040476e-26,5.370228147255468e-14,4.255748415601639e-31,6.8447566559306734e-12,1.0061220296884343e-13,2.871686269534969e-30,2.3595939703996086e-28,2.519094884363493e-28,5.577834303808771e-31,2.0379576810781555e-16,9.558831509281397e-29,9.091055229709947e-10,1.9662943762671306e-12,4.24748084797715e-13,4.427368115833092e-13,6.966392548152723e-14,0.0,5.0592708050723656e-18,6.915890437818879e-14,6.66982137581309e-13,1.3136448728766271e-30,2.3262572585173843e-27,4.8351989315306185e-15,7.62327527394372e-16,2.2624294771809378e-13,4.704701782876596e-15,4.913313614576227e-17,1.5895945635807865e-29,9.214646198436856e-42,5.848580056283796e-19,1.3318570856656825e-47,3.477266584100907e-29,2.5943295418873138e-30,0.0,1.5073757657950673e-20,5.849558974274134e-15,2.065593433729174e-21,5.8462712231325516e-18,4.8850688936080615e-28,1.473048147333714e-14,0.0,3.0290907014791955e-40,0.0,0.0,0.0,0.0,9.931180438074317e-34,3.7088589513830756e-25,0.0,0.0,0.0,1.8157913057014856e-24,9.343958843107267e-14,6.339536271754332e-27,5.887784295378874e-21,4.049311658860745e-47,6.571239904213496e-32,8.955711661838728e-32,0.0,0.0,0.0,0.0,0.0,0.0,7.056640824493323e-19,1.615644543091811e-22,0.0,0.0,3.0171017320529833e-31,1.2283090393735726e-14,0.0,0.0,8.526000154647055e-19,5.679275989492589e-19,0.0,7.29637776551605e-15,0.0,0.0,0.0,5.3409094896861915e-15,6.253438879373196e-69,4.71531004504774e-16,1.695002662529753e-38,2.9948771505556635e-16,0.0,3.945630352278622e-34,1.2693543369180465e-30,5.665243364535643e-15,0.0,5.914313446506199e-21,0.0,0.0,0.0,2.9875779556543523e-16,0.0,0.0,4.4205263062626925e-14,9.49770860438117e-19,2.2746756268741066e-14,1.0746682127414244e-16,5.541264177821064e-20,1.239049870162788e-17,0.0,0.0,0.0,2.7305085089810493e-14,0.0,0.0
0.052000000000000005,0.1181303798354184,298.000990016072,1.231630371337101,0.653565118892312,7.4956748699245435e-19,0.0981101654635031,8.822636580492439e-17,0.04977146999812621,0.19854189376409082,6.195344539793335e-08,0.0,6.79302596488092e-54,0.0,4.73044764872831e-24,0.0,1.1265562480930886e-05,9.890295195447015e-71,0.0,3.880828230267765e-12,7.66679891988679e-14,1.7027937698124388e-08,8.491430289289875e-10,2.7948380589860047e-28,2.3083083619763308e-33,2.9727142746931147e-18,9.704129552979189e-14,1.221640239569109e-30,9.95851479089264e-40,1.9054183893804588e-10,2.2441269078635395e-45,5.391311215637995e-34,1.0060785092279718e-13,3.742557293131665e-24,3.5039005587017846e-13,2.3122040113557836e-29,5.936197386475282e-11,8.651090516598674e-13,1.9832137845546235e-28,9.439518315774702e-27,9.302863835428424e-28,3.0009420367604645e-29,5.939968901804412e-16,2.3690080127392976e-27,6.193586763304168e-09,1.8277574261587338e-11,4.269994016765952e-12,4.611952029771677e-12,6.844736253342668e-13,0.0,1.2554498559847843e-16,6.836838557503693e-13,7.32220486584269e-12,8.951390535410507e-29,1.396377133496465e-25,1.4845993273123727e-14,3.1990983695531467e-15,2.8137589349914247e-12,6.798681825986568e-14,7.168553567783768e-16,2.2085313648697006e-28,3.899277096712379e-42,3.64780751242423e-18,1.340934817577413e-45,3.47751248358342e-29,2.5945210307125676e-30,0.0,6.325070013829874e-20,2.4542874985763647e-14,8.667351473377189e-21,5.8468693817600805e-18,4.8851807921977115e-28,1.8541292050559163e-13,0.0,3.048195509185124e-40,0.0,0.0,0.0,0.0,4.839110759560291e-33,3.7092298559241613e-25,0.0,0.0,5.554823914602822e-14,1.134912498483735e-23,7.036813206955926e-13,2.277320644943056e-25,1.8338563729324053e-19,1.24351877440853e-46,1.304273883367889e-30,1.5976924542081908e-31,0.0,0.0,0.0,0.0,0.0,0.0,1.4397282374592483e-17,1.6159619710653343e-22,1.142172332080088e-28,0.0,3.5436013703689406e-31,1.2286892175868448e-14,0.0,0.0,1.860100280240811e-17,9.925965177943876e-19,0.0,7.296453022665428e-15,0.0,0.0,0.0,6.107769305242619e-15,7.65211905376604e-69,6.98497359529411e-15,6.638918674726763e-37,6.90039634961544e-16,0.0,4.1332667730239976e-33,4.200120607015453e-29,5.852434798072647e-14,0.0,9.313885561073778e-21,0.0,0.0,0.0,2.415214134273464e-15,0.0,0.0,4.420603124206015e-14,9.270614922605704e-19,2.2747127825910266e-14,1.2621902272951756e-16,8.143938074482234e-20,1.1686627703819478e-16,0.0,0.0,0.0,2.1787967972401312e-13,0.0,0.0
