grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.027499999999999997,0.38146485439770794,307.4338040925519,1.0916616578354246,0.7244769090168488,0.0,0.0,1.5859682298799564e-12,0.054786099381251625,0.21948884272646985,0.0007304356170617422,1.405363656828851e-44,4.759199384619341e-30,0.0,4.606214751820058e-18,2.786879519412008e-12,0.00025544382377865174,4.779813344427916e-68,8.125185061384131e-29,2.011712371347688e-06,2.4171774565730647e-06,0.00018207052504137753,6.257164343051523e-05,8.977209174174109e-17,4.955021557208942e-20,5.876261300333827e-14,4.108683025234421e-06,3.689886868447825e-18,1.1022816144390328e-31,4.977759815568259e-07,4.0703266341543987e-35,1.7812517038945395e-25,1.732844833143259e-06,3.2231961928620145e-11,3.99025519239074e-08,1.4375776032984235e-20,1.8579159611462968e-06,2.962555171929417e-06,3.988206635841187e-17,9.253390037717926e-17,1.2900639140294027e-16,4.283827807765698e-17,2.1850933735766756e-08,9.372559793262376e-33,5.7646588417141685e-22,0.0,0.0,1.8001910953752057e-21,0.0,1.9471862633005502e-32,1.9573297876154503e-22,3.2822143175856674e-21,1.4271282747554207e-28,0.0,0.0,1.5181242364875675e-23,2.340723592149221e-21,5.523774273532173e-21,6.522118318911637e-26,1.4218209085911584e-37,7.588780399184687e-47,0.0,0.0,4.0915901511774805e-60,3.307848122049458e-57,0.0,0.0,0.0,4.0248376901469285e-29,2.5080449893550812e-17,0.0,0.0,1.1068388248292762e-20,0.0,1.3336773251869819e-20,0.0,0.0,1.4203636002266877e-23,8.6224504790904e-20,1.2301408080035047e-23,0.0,6.255195880381997e-21,0.0,1.9767817414996313e-06,1.9122631294131075e-30,2.385065364198447e-27,0.0,3.4003090996565565e-32,0.0,0.0,0.0,4.485376830825682e-23,2.117210874224352e-22,0.0,0.0,0.0,4.9585134259756256e-30,7.851990232801028e-32,0.0,0.0,2.2991356186850864e-22,1.0949250024131624e-25,2.3877057024444004e-21,0.0,0.0,0.0,9.751428242445265e-14,0.0,8.78075808339169e-22,0.0,5.7183416863728815e-22,8.17118138009973e-66,1.7311341020841194e-21,0.0,0.0,1.1083868902094338e-22,7.592513642979843e-41,4.000073259437557e-38,4.236715459440158e-33,0.0,2.4400501730445105e-27,2.095765400612877e-37,4.66735076070027e-21,4.491765910636974e-57,0.0,0.0,0.0,4.1869313456990997e-22,2.182564332852618e-26,2.1246466857195197e-22,0.0,6.838804132822681e-22,2.6792355140044135e-21,4.5321606377876974e-13,0.0,0.0,2.8874626918596695e-11,3.92845842052641e-27
0.027624999999999997,0.4005946873859911,322.26060924556776,1.0395308986124943,0.7243365128386656,0.0,0.0,2.0258520024819133e-11,0.054218703414160255,0.21843007584319576,0.0018992512185097093,5.213480514910456e-41,4.688704482922482e-28,0.0,1.5241773689584226e-16,1.3679318084173502e-11,0.00037648839115222597,4.83930495640297e-68,8.112691118131954e-29,5.905702556276004e-06,7.670173473082247e-06,0.0004845664484120429,0.00019836009769466826,3.5239701777390567e-15,7.435841617029594e-19,9.406274202653205e-13,1.3002672126753302e-05,6.64337986772658e-17,1.7486667534422953e-29,1.5125197601524306e-06,7.74821537684939e-32,3.441011828757468e-23,5.550829522962205e-06,4.486599146042998e-10,1.3966884369399976e-07,7.729172900035201e-19,5.780003755891984e-06,9.74312102176517e-06,2.358048282516115e-15,2.9582402715313227e-15,5.863939921173273e-15,7.760726207534147e-16,7.696982851389078e-08,3.7666700626183136e-32,6.00012357351946e-22,0.0,0.0,1.8020027200756744e-21,0.0,6.652246307899675e-32,1.9323355685432429e-22,3.061738745419115e-21,1.471030749704872e-28,0.0,0.0,1.2023593062143184e-23,2.2936966877225615e-21,5.5097993593816936e-21,6.532457292918902e-26,9.731460709702614e-37,3.0559507858350334e-45,0.0,0.0,3.711528347259879e-58,2.3597148631938723e-56,0.0,0.0,0.0,3.021655434289683e-29,1.6645589538309765e-16,0.0,0.0,1.1057411639676236e-20,0.0,1.3343810357747123e-20,0.0,0.0,1.5293255654945775e-22,1.2726539822676725e-18,1.938087719773537e-22,0.0,6.2204319845315086e-21,0.0,6.659488922398809e-06,2.96628238521754e-30,3.68080758344952e-27,0.0,4.247495848170802e-31,0.0,0.0,0.0,4.501137588171734e-23,2.1239147729207443e-22,0.0,0.0,0.0,2.8222550601580623e-29,4.126254297415778e-31,0.0,0.0,2.4080007849813964e-22,1.8605509956817285e-25,2.3877012080100035e-21,0.0,0.0,0.0,4.141481861267926e-13,0.0,8.780592396662178e-22,0.0,5.719904248779012e-22,3.928832222535054e-64,1.7301161374014793e-21,0.0,0.0,1.0731088274043486e-22,7.069069777719842e-41,3.5558553644338643e-38,4.269511301649727e-33,0.0,1.3880160946696876e-26,1.3484379651260226e-36,4.665043829653392e-21,9.341419797453996e-56,0.0,0.0,0.0,4.2210538535927345e-22,2.1408931961357698e-26,2.0903172925352536e-22,0.0,6.84117411360981e-22,2.6796112806971686e-21,1.6781058083225747e-12,0.0,0.0,1.127518750849452e-10,2.516528073904926e-25
0.027749999999999997,0.4532863426887633,363.55045451331785,0.9186920410785064,0.7240342519362257,0.0,0.0,2.747107706337514e-10,0.052766658299442326,0.2154334914528231,0.00503536305637575,6.694763240020965e-37,1.427420292041375e-25,0.0,7.81552852251908e-15,9.490537920684106e-11,0.0005496310978076913,4.857452960900741e-68,8.102319799055312e-29,1.9087831093467896e-05,2.485647383249314e-05,0.0013342780659714192,0.0006593588951746025,1.6492215382315036e-13,1.7753568647791222e-17,2.6993866612128233e-11,4.288232843765575e-05,2.251053487833962e-15,2.0820737877144416e-26,4.797969555739538e-06,3.617883743088902e-28,1.2640977561081125e-20,1.8555840025811644e-05,5.471599991074489e-09,5.147017286592426e-07,7.188287779872561e-17,1.8780860605311566e-05,3.366622833720707e-05,2.2640811831377066e-13,7.631747644994913e-14,2.5448134862818847e-13,2.634970771817538e-14,2.8561275460568204e-07,9.452745351755429e-31,6.643188331247155e-22,0.0,0.0,1.8080674462256565e-21,0.0,5.3995302625434895e-31,1.8111721692980314e-22,2.7448118742253097e-21,1.6481442322772996e-28,0.0,0.0,6.213501040631616e-24,2.0706903566206464e-21,5.435750060223396e-21,6.57657490735773e-26,2.26994815205511e-35,1.3360458224051355e-43,0.0,0.0,1.5188567370488404e-53,4.6510185912198786e-54,0.0,0.0,0.0,1.3782899181994525e-29,6.846005190878887e-15,0.0,0.0,1.0965610774066523e-20,0.0,1.3355898489679423e-20,0.0,0.0,1.3618091062777288e-21,2.6367978338202125e-17,1.9085907760374905e-20,0.0,6.042259929439666e-21,0.0,2.3533003269678402e-05,1.7151230871525952e-30,2.1561866624410784e-27,1.0860475680950395e-50,4.739132747095133e-30,0.0,0.0,0.0,4.593238700245849e-23,2.163722690656335e-22,2.7281899396145e-28,0.0,0.0,1.706664781564585e-27,0.0,0.0,0.0,3.017158940326234e-22,6.497239834287115e-25,2.3839195781568686e-21,0.0,0.0,0.0,1.886416224853846e-12,0.0,8.760461694798605e-22,0.0,5.718786426629589e-22,2.630259847176474e-62,1.7211682850234404e-21,0.0,0.0,8.066270899385039e-23,6.849728307491256e-41,1.9491255031295041e-38,4.4243361313807986e-33,0.0,8.660808440838076e-26,1.0852356600302034e-34,4.6474233430570086e-21,2.2914992291058998e-53,0.0,0.0,0.0,4.386609188193465e-22,1.92698116425233e-26,1.9032517440653292e-22,0.0,6.841711914408767e-22,2.67765669760585e-21,6.603589225666578e-12,0.0,0.0,4.690734134243774e-10,1.291091607166721e-23
0.027812499999999997,0.5103838553347895,408.41470516748194,0.8159163950916742,0.7237666318634793,0.0,0.0,2.4392445393619008e-09,0.05126955073204582,0.21206441614435795,0.008332605525812631,1.411508524749802e-33,1.40498016740241e-23,0.0,1.9268150421099661e-13,5.050463899925199e-10,0.0006610594113970297,4.85591493363997e-68,8.100654697875065e-29,3.8750079108168794e-05,4.480316249106382e-05,0.0022828981686926616,0.0012637335781585913,2.952001429551201e-12,2.1452235991564918e-16,6.018268924676129e-10,8.13219845763652e-05,3.326728755472248e-14,6.1341264995933406e-24,8.926492777426038e-06,2.9609441721647633e-25,2.3703808676871038e-18,3.550582256979183e-05,3.581069358106835e-08,1.0488274353047768e-06,2.4085519633861003e-15,3.541510288743274e-05,6.604726551503971e-05,8.090937961356275e-12,8.299253685557695e-13,3.69028605611346e-12,3.987725295779811e-13,5.846233793648518e-07,1.33475517023261e-29,7.335769053030574e-22,0.0,0.0,1.8164353045909743e-21,0.0,3.3217048453998226e-30,1.5984551837485315e-22,2.6579498030379092e-21,1.9190633446135054e-28,0.0,0.0,1.2621584042164494e-24,1.6889180614528085e-21,5.298989735356015e-21,6.654230159839099e-26,6.212334685943893e-34,9.043331212099184e-43,0.0,0.0,1.3731079206716837e-49,1.1020206233473861e-51,0.0,0.0,0.0,2.5186066456079585e-30,1.9032822444297519e-13,0.0,0.0,1.0742200557042415e-20,0.0,1.3362834276975525e-20,0.0,0.0,6.472698377084872e-21,2.549297502205906e-16,6.164610722290852e-19,0.0,5.7138997464104286e-21,0.0,4.666078628107154e-05,2.6508508285986044e-31,3.727329304436943e-28,1.5281840614572787e-46,2.910559294086007e-29,0.0,0.0,0.0,4.802930625374193e-23,2.2565936546346316e-22,5.378832928527765e-27,0.0,0.0,5.676590760978769e-26,0.0,0.0,0.0,4.269802634267618e-22,1.8921630317963737e-24,2.3740044792651378e-21,0.0,0.0,0.0,4.432775864223542e-12,0.0,8.701790293022556e-22,0.0,5.710124726284119e-22,0.0,1.7003517200576166e-21,0.0,0.0,9.120195835292755e-24,3.5430707134441674e-40,1.0246409567473036e-38,4.7007288065785356e-33,0.0,2.542018554047865e-25,4.692718742091883e-33,4.610939806186184e-21,2.6661435997125377e-51,0.0,0.0,0.0,4.530053200802878e-22,2.0553972460929495e-26,1.6848782679419435e-22,0.0,6.834024493662448e-22,2.6713899232414528e-21,1.4126116003114853e-11,0.0,0.0,1.0372835692547017e-09,2.173602192005721e-22
0.027843749999999997,0.5535018811173471,442.2868767067471,0.7523561699864667,0.723593900975208,0.0,0.0,1.006038543100468e-08,0.05015146129472171,0.20940116415336302,0.010796026933550909,2.7754424259257527e-31,2.523191923738913e-22,0.0,1.9845693901742405e-12,1.456378967509523e-09,0.0007239060734742817,4.852647465489985e-68,8.101707405234676e-29,5.7306863182147785e-05,6.056075317310353e-05,0.0030299739503916985,0.0017938705099713875,1.800070955323486e-11,1.1478413975956785e-15,5.520458880374732e-09,0.00011437120793850593,1.7821972854665713e-13,2.1737823062623044e-22,1.2440616908637787e-05,3.022618883428668e-23,8.651312966386672e-17,5.023056831247487e-05,1.1199357367054519e-07,1.543431520546736e-06,2.2325313946779236e-14,4.9729616588652665e-05,9.506152379036619e-05,9.121622971143024e-11,3.750973067629172e-12,1.5726790424776818e-11,2.3346787202562537e-12,8.627810842743208e-07,6.243845856671846e-29,7.863942971083227e-22,0.0,0.0,1.8242268713731025e-21,0.0,1.02868371360941e-29,1.3762691672559714e-22,2.7003236934318142e-21,2.1844706868458948e-28,0.0,0.0,0.0,1.2873830248583928e-21,5.14706575466579e-21,6.740950742941653e-26,1.2497490319429624e-32,0.0,0.0,0.0,3.923729475347533e-47,4.031910199258356e-50,0.0,0.0,0.0,0.0,1.5487114577766996e-12,0.0,0.0,1.044068804704837e-20,0.0,1.3363684231578547e-20,0.0,0.0,1.738974120051126e-20,1.1377734041361053e-15,4.9951834317764044e-18,0.0,5.347347103221017e-21,0.0,6.745794257813643e-05,0.0,0.0,1.5586004230999642e-44,9.354913448311005e-29,0.0,0.0,0.0,5.085420803255561e-23,2.3838767807970387e-22,1.2787008173572121e-26,0.0,0.0,4.929262331307585e-25,0.0,0.0,0.0,5.803861958157676e-22,3.6349983809630916e-24,2.361269974704488e-21,0.0,0.0,0.0,7.159271309263745e-12,0.0,8.618366259987708e-22,0.0,5.697021783892997e-22,1.4560187770985767e-56,1.6736236805117381e-21,0.0,0.0,0.0,1.09343774412019e-38,1.1161838241572827e-38,5.0052579086732364e-33,0.0,4.786244863156589e-25,4.8645926283734855e-32,4.5683176421508945e-21,1.846465666854678e-49,0.0,0.0,0.0,4.553498489614022e-22,3.3946833053261575e-26,1.5319955816317227e-22,0.0,6.820580621903205e-22,2.663142217391641e-21,2.1521856846317726e-11,0.0,0.0,1.6099985065270508e-09,1.6769569734394703e-21
0.027874999999999997,0.6093675528133653,486.1477262125017,0.6833815706713469,0.7234075742445412,0.0,0.0,3.808396253297044e-08,0.048731114807934954,0.20587605775701281,0.013902710873769984,9.457266519240126e-29,4.871710187745339e-21,0.0,2.727602028403096e-11,4.102070187308644e-09,0.0007895240598858362,4.8468336801807755e-68,8.104377752036774e-29,8.493125786678847e-05,8.125195102850898e-05,0.004017101288468079,0.0025520519648914715,1.027052095364639e-10,8.880702312367861e-15,4.24488616210689e-08,0.00016069976820374572,9.72428655473483e-13,8.511558919038015e-21,1.7352118042560372e-05,4.193175770468568e-21,2.4147412465696277e-15,7.106157130810376e-05,3.2949110597743214e-07,2.27837105170219e-06,2.0991099223827417e-13,6.988062302392221e-05,0.0001371980164869861,8.831456057272048e-10,1.5587467293488127e-11,4.7566954768130195e-11,1.5995682134320216e-11,1.2776042362880481e-06,2.85433422149248e-28,8.541049645703296e-22,0.0,0.0,1.8359841934988477e-21,0.0,3.318297611570183e-29,1.0290187838175847e-22,2.8562748135858142e-21,2.5974237033597704e-28,0.0,0.0,0.0,6.298726993730092e-22,4.887429123217976e-21,6.891539783452645e-26,7.412593266373924e-31,0.0,0.0,0.0,1.8443017361462537e-44,1.9473656179373424e-48,0.0,0.0,0.0,0.0,1.5251463957407298e-11,0.0,0.0,9.840055701335883e-21,0.0,1.3357754083846233e-20,0.0,0.0,4.587607928956285e-20,6.978559518345067e-15,4.6337662504183866e-17,0.0,4.717873447391575e-21,0.0,9.751592273778885e-05,0.0,0.0,2.06006015987506e-42,2.986374915542963e-28,0.0,0.0,0.0,5.654005871470129e-23,2.6411774709025762e-22,2.8606559382966486e-26,0.0,0.0,4.90872102237934e-24,0.0,0.0,0.0,8.649943228335715e-22,7.22321466511399e-24,2.3374374459626776e-21,0.0,0.0,0.0,1.1700874260223112e-11,0.0,8.448216545833228e-22,0.0,5.670647510534461e-22,5.828837088675721e-53,1.6226704915390303e-21,0.0,0.0,0.0,5.570261526965113e-37,8.48090747766851e-38,5.523793252452043e-33,0.0,9.26353783187502e-25,6.185576605079473e-31,4.493156645749882e-21,7.800408123991152e-47,0.0,0.0,0.0,4.410851515717617e-22,7.678288923132942e-26,1.3241786940403795e-22,0.0,6.79155967562169e-22,2.6477045462091563e-21,3.3122000822151634e-11,0.0,0.0,2.5199568376495734e-09,1.6682255439332366e-20
0.027906249999999997,0.679624153108341,541.2447457101197,0.6127365448287241,0.7232256131379762,0.0,0.0,1.4641802865747217e-07,0.046973108978118086,0.20134335324987476,0.017696786760825367,6.522530021752853e-26,1.8650375425379735e-19,0.0,4.1868227306523137e-10,1.2081773887245129e-08,0.0008570596654106068,4.8373612875088685e-68,8.108716544405967e-29,0.00012495945376470594,0.0001069075199349512,0.005285671622917047,0.0036011039660834355,6.032152888358983e-10,1.2332828343621312e-13,2.94551389392125e-07,0.00022319896119991578,5.735411156346838e-12,3.681924539607192e-19,2.399940621560626e-05,6.976581496200482e-19,6.133412756004879e-14,9.949795365472371e-05,9.410592399288631e-07,3.329967179252125e-06,2.2501277928479555e-12,9.73090993610342e-05,0.000196314307965368,7.517369707232329e-09,6.703769238688245e-11,1.0541730080090102e-10,1.402096737283084e-10,1.8734254555203686e-06,9.865880977877797e-28,9.37659070354231e-22,0.0,0.0,1.853173330054487e-21,0.0,2.9704577654251734e-28,5.767419886322933e-23,3.171184237997027e-21,3.2161259903540775e-28,0.0,0.0,0.0,0.0,4.463257112187518e-21,7.14262487508402e-26,5.298160164901081e-29,0.0,0.0,0.0,1.019900416764818e-41,8.812138241605247e-47,0.0,0.0,0.0,0.0,1.5977132034713944e-10,0.0,0.0,8.706262287951584e-21,0.0,1.3336448539188344e-20,0.0,0.0,1.2872872495295336e-19,7.373879855935784e-14,4.3373204891180097e-16,0.0,3.68776200582207e-21,0.0,0.00013850541465979609,0.0,0.0,3.1759110820166785e-40,9.84456865163039e-28,0.0,0.0,0.0,6.744244885949135e-23,3.1084846838520663e-22,6.098389478438228e-26,0.0,0.0,4.3106449083955826e-23,0.0,0.0,0.0,1.3684845588096409e-21,1.381738340308934e-23,2.2953891123051325e-21,0.0,0.0,0.0,1.8950846196914914e-11,0.0,8.129960917634198e-22,0.0,5.621649454022353e-22,2.8387638318322795e-49,1.530492303463696e-21,0.0,0.0,0.0,3.054446068715676e-35,2.6812681717443e-36,6.353690200640133e-33,0.0,1.775742602817854e-24,8.37085234410672e-30,4.367072983997521e-21,6.003266698725049e-44,0.0,0.0,0.0,3.6199952122029907e-22,1.5927940889631843e-25,9.599951501595172e-23,0.0,6.734573954623795e-22,2.6206438701545486e-21,5.087677596883904e-11,0.0,0.0,3.909196581596398e-09,1.9293520850100857e-19
0.027937499999999997,0.7654320548100233,608.4317053215624,0.5440464019515202,0.7230710249020644,0.0,0.0,5.519958083864557e-07,0.04484910447135494,0.1956742316855914,0.022196417739168372,4.6079348500965265e-23,1.9239285096692732e-17,0.0,4.939328897816111e-09,3.744351455418329e-08,0.0009257278683460875,4.82292198736089e-68,8.114677811779332e-29,0.00018108901614418145,0.00013652963493487912,0.006873633312252499,0.005007563774800558,3.535703688002809e-09,2.08349959622519e-12,1.6925276376487333e-06,0.000304223996866013,3.517861566294325e-11,1.5248654037880363e-17,3.272592473782383e-05,8.488752745189879e-17,1.2532239859984322e-12,0.00013703126634108734,2.478158816704074e-06,4.781148611821408e-06,2.5306221475791394e-11,0.00013344303460975586,0.00027657610415523305,5.087424392103991e-08,2.9784677435571333e-10,1.909175771808321e-10,1.278744493318881e-09,2.6997176661964054e-06,1.7509780523709286e-27,1.0362746307760822e-21,0.0,0.0,1.8775036191855507e-21,0.0,1.3811994116074942e-26,1.8222629894985317e-23,3.678446933481312e-21,4.109874438596849e-28,0.0,4.9818155600109023e-23,0.0,0.0,3.8000818079756464e-21,7.544259406691233e-26,2.681043645469561e-27,0.0,0.0,0.0,4.77929397962569e-39,1.7477238142352802e-45,0.0,0.0,0.0,0.0,1.5685771647223238e-09,0.0,0.0,6.686011532364092e-21,0.0,1.3282534705209766e-20,0.0,0.0,4.383607340086963e-19,9.268558452031433e-13,3.6570697351535306e-15,0.0,2.0966039590432643e-21,0.0,0.00018836746899956685,0.0,0.0,4.798562192603658e-38,3.3282015611280096e-27,0.0,0.0,0.0,8.77788239600977e-23,3.7103129935187503e-22,1.2779563248577853e-25,0.0,0.0,1.6903573356378427e-22,0.0,0.0,0.0,2.2103501720372787e-21,2.2625891528047875e-23,2.2250668197533627e-21,0.0,0.0,0.0,3.003095164597702e-11,0.0,7.672534102245101e-22,0.0,5.536067766997928e-22,1.090348785232403e-45,1.3717463028587451e-21,0.0,0.0,0.0,1.3952140024591294e-33,1.058791164756619e-34,7.492590642974367e-33,0.0,3.3089699683294205e-24,1.0457453974564818e-28,4.165090544419012e-21,4.0945699131249407e-41,0.0,0.0,0.0,1.4235643994563724e-22,1.544176426951691e-25,3.3246500523461856e-23,0.0,6.630094902578784e-22,2.575718698496856e-21,7.776960292025369e-11,0.0,0.0,5.949662675285509e-09,1.920974111634355e-18
0.027953124999999995,0.8147217766439172,646.9535606262708,0.5111322261117822,0.7230105724306681,0.0,0.0,1.1487766299160085e-06,0.043597843202169854,0.1922532990681844,0.024802642756250576,2.8882065701481557e-21,3.3099224130979523e-16,0.0,1.8743077067819416e-08,7.366993319486672e-08,0.0009614243740252247,4.813276281687076e-68,8.118369400874525e-29,0.00021728863081713935,0.0001522643189257508,0.007834101740949877,0.0059030835368435505,9.479266139101002e-09,9.995827658195392e-12,4.1834414801513395e-06,0.00035386326418625555,1.0147105387883977e-10,1.061695543305057e-16,3.819512345555555e-05,1.2378211544494063e-15,6.247562768066985e-12,0.000160601971875221,3.853384082492382e-06,5.722914556590968e-06,9.633368461154414e-11,0.00015607021316365092,0.0003281688562959512,1.3724139993426347e-07,7.064632764242199e-10,2.7455682011382034e-10,4.616399849091198e-09,3.2402642361332938e-06,1.5344935238363904e-27,1.0929016520802484e-21,0.0,0.0,1.893671672424934e-21,1.2691897139855852e-22,1.432709126644132e-25,7.11476344519522e-24,4.025263426156092e-21,4.71224643886226e-28,0.0,8.892347828223596e-23,0.0,0.0,3.3295424246592537e-21,7.837359345325068e-26,1.5467292666166661e-26,0.0,0.0,0.0,9.099683006858612e-38,2.9318088600455464e-45,0.0,0.0,0.0,0.0,4.675647071055609e-09,0.0,0.0,5.173249767271053e-21,0.0,1.3228408942271227e-20,0.0,0.0,1.1997403191569562e-18,3.823710561702209e-12,1.0072570310908799e-14,0.0,1.0231419377318755e-21,0.0,0.00021217463017330162,0.0,0.0,5.731134176896295e-37,6.64707605707437e-27,0.0,0.0,0.0,1.092312211725894e-22,3.8677817855708694e-22,2.014021140175588e-25,0.0,0.0,2.0356917724758334e-22,0.0,0.0,0.0,2.7776054094688424e-21,2.523443455938455e-23,2.1725142711858845e-21,0.0,0.0,0.0,3.770498275017553e-11,0.0,7.429860763570579e-22,0.0,5.469400004418714e-22,5.816237585406547e-44,1.2492782983745777e-21,0.0,0.0,0.0,8.18851057041696e-33,6.761382573916644e-34,8.112300563570182e-33,0.0,4.5403019619517796e-24,3.4720474392651707e-28,4.017727893916849e-21,9.297289738753824e-40,0.0,0.0,0.0,5.695049531224219e-23,9.502510954970928e-26,1.2488216435941336e-23,0.0,6.545570909442357e-22,2.5420653735444675e-21,9.734648061092204e-11,0.0,0.0,7.341351889380396e-09,7.137267154583171e-18
0.027968749999999997,0.8683692098764665,688.8353701453852,0.47955472237090524,0.7229682488023653,0.0,0.0,2.2033973629168813e-06,0.042231908430518675,0.18846150319112465,0.02761054346686121,8.998356192906949e-20,3.714467065044946e-15,0.0,5.452453355476993e-08,1.4137487508508145e-07,0.000997236998818195,4.802316878910834e-68,8.122494096281325e-29,0.0002577078017886175,0.00016765130611593325,0.008901837348064599,0.006934908444799962,2.3737023545373628e-08,3.9453232595414106e-11,9.070819980370827e-06,0.00040916086305852427,2.7765161024643655e-10,6.774008775907566e-16,4.4428915396395616e-05,1.1887444823557357e-14,2.5066915210042053e-11,0.00018745359166638843,5.507649498623307e-06,6.819308050286226e-06,3.1865431014608713e-10,0.0001817756154082808,0.00038797806851421923,3.170104258047113e-07,1.6011289191149963e-09,3.7077344187133114e-10,1.381448916643974e-08,3.87584733014331e-06,9.625528257302979e-28,1.1539726875503038e-21,0.0,0.0,1.9128904254384436e-21,2.779926520291146e-22,1.1502679533723696e-24,2.0797942444740304e-24,4.441373864565547e-21,5.4347026841145275e-28,0.0,1.3715059773564754e-22,0.0,0.0,2.751477881396296e-21,8.209728042802185e-26,6.72562541057354e-26,0.0,0.0,0.0,1.5353126411537085e-36,1.1517202154969801e-45,0.0,0.0,0.0,0.0,1.3306717409414591e-08,0.0,0.0,3.3574970014576915e-21,0.0,1.314194000962742e-20,0.0,0.0,4.2084602384757e-18,1.2994547118987086e-11,2.6306701936429563e-14,0.0,0.0,0.0,0.00022960452574169086,0.0,0.0,6.360402292886261e-36,1.2695257187688051e-26,0.0,0.0,0.0,1.4479078529490254e-22,3.846297897029557e-22,3.3754086149927767e-25,0.0,3.871703464255971e-22,1.9830056253625398e-22,0.0,0.0,0.0,3.3450842817945963e-21,2.3302539999115272e-23,2.1051845280956276e-21,0.0,0.0,0.0,4.6859367318512477e-11,0.0,7.181758857564683e-22,0.0,5.380700298482731e-22,2.643158204457405e-42,1.0879605268361027e-21,0.0,0.0,0.0,4.1507313618673995e-32,3.735499282563037e-33,8.74685034452219e-33,0.0,6.218804853509089e-24,1.0860368190184008e-27,3.830650884520238e-21,1.829548840364724e-38,0.0,0.0,0.0,1.9247229903830708e-23,4.8480344468780405e-26,3.966218032339536e-24,0.0,6.429858456636048e-22,2.498527966004746e-21,1.2257082729291346e-10,0.0,0.0,9.024274726701963e-09,2.1181633070133567e-17
