grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.05070485736049172,298.0,1.2912478662604945,0.6172421619896423,0.0,0.14824626565630733,0.0,0.04700544869064373,0.1875061210932642,1.0423288995320906e-13,0.0,8.15695304010722e-15,2.3542076203314297e-14,2.0678173029831665e-15,3.1156195586955913e-15,2.569867421575658e-09,0.0,1.7562520171073225e-17,4.160651802322832e-15,0.0,2.881390155188648e-14,0.0,0.0,0.0,1.0662484845513058e-14,0.0,2.4366398537613426e-33,6.535436725272095e-44,2.9235789906262438e-15,0.0,0.0,4.71395655096208e-15,4.691936940120967e-28,8.369624028436148e-15,0.0,3.536874467854728e-16,0.0,7.436213915873118e-17,1.298204781170975e-30,0.0,0.0,4.061879744761252e-17,0.0,1.6197636451191683e-14,7.187226250307924e-15,3.168799411428187e-15,1.4756942740166257e-14,6.813850775311101e-17,0.0,0.0,9.046921736421128e-18,0.0,4.241880985030074e-34,6.233879706900075e-16,2.4201106690016936e-16,1.1868843314905754e-15,5.3585402230771865e-19,0.0,0.0,0.0,1.6761299315508708e-31,2.348702758894013e-21,5.756252109033885e-46,4.500924073363035e-31,3.318870508694002e-32,1.1680042716430102e-16,6.592541345295898e-22,2.5928754447976434e-16,7.377274953711363e-23,5.042512201562837e-19,4.880823135671834e-30,2.3695390007199906e-15,0.0,4.553150707598793e-42,8.708507610430967e-20,0.0,0.0,2.951458199877118e-28,0.0,3.727541748296729e-27,1.4266953041265334e-18,0.0,0.0,1.043984898132044e-16,1.2817257000044847e-15,0.0,0.0,3.740981869204553e-15,6.181013718919521e-33,0.0,0.0,0.0,3.351611606051996e-18,2.217213614001065e-23,1.846720584694365e-15,0.0,0.0,9.111869889435387e-18,1.60374131320332e-16,1.5912335270525147e-17,0.0,1.442951284557401e-15,0.0,0.0,0.0,6.3133484526382605e-19,2.0062684380080858e-30,7.626555458283262e-15,0.0,0.0,7.53877065753303e-19,6.709076823793359e-15,0.0,2.1359603891495618e-21,0.0,0.0,1.831351765518327e-15,9.885126937452102e-37,4.042607235656976e-34,0.0,0.0,0.0,1.4937665118880817e-34,1.3576143267360562e-15,2.656948685791823e-46,0.0,1.9943144776063238e-26,0.0,5.592517522190321e-20,1.70489735811693e-24,2.807239207626502e-20,0.0,0.0,0.0,0.0,4.7814604053098956e-21,8.95362618090096e-28,2.1573500803271724e-15,2.0026401535225023e-20,0.0
0.016,0.050704877919260545,298.0000000504843,1.2912473427136701,0.6172421306106319,0.0,0.1482462746921993,4.257361127780528e-18,0.04700544656778695,0.18750611699781997,3.939774132055364e-12,0.0,1.1981287712674515e-22,2.3542077563537528e-14,0.0,0.0,3.112496591604434e-08,0.0,1.7562482258645453e-17,1.7652166968081206e-13,0.0,1.2201991019309759e-12,0.0,0.0,0.0,2.0027845436697825e-19,0.0,7.501367895638125e-32,3.414129848653901e-42,1.3352876037367682e-14,0.0,0.0,4.714211221299369e-15,2.645234784908005e-26,8.357130393944779e-15,0.0,1.9333077161084308e-14,0.0,5.967820304428771e-23,7.224351587459808e-29,0.0,0.0,4.061921176221103e-17,0.0,6.755438474282593e-13,7.561108721335843e-15,3.2583918272675848e-15,1.483309143368459e-14,6.793562391000264e-17,0.0,0.0,8.262483505828178e-16,0.0,2.7363963108245617e-32,3.6604475358101056e-19,2.052516897149185e-14,3.052793063143111e-15,3.840147266052906e-17,0.0,0.0,0.0,6.8307981964733e-39,2.734417831734105e-19,7.3135241951870515e-44,8.32273348023477e-29,6.20944675188741e-30,0.0,9.56183048608046e-20,3.711022750804179e-14,8.189331302959419e-21,5.521178082257224e-18,7.307725298747982e-28,3.256272305356383e-13,0.0,5.5797051975056705e-40,3.51407841310205e-19,0.0,0.0,1.966028643667858e-26,0.0,3.8610708969404895e-25,1.0429004967564193e-16,0.0,0.0,2.1837166026641295e-23,7.961876591983772e-14,0.0,0.0,1.7255911201564602e-20,6.057765447949269e-31,0.0,0.0,0.0,3.740505508554388e-18,2.2006930733540224e-23,1.846330894128328e-15,0.0,0.0,3.56186045779474e-24,0.0,1.2821009937244303e-17,0.0,5.942824415510729e-16,0.0,0.0,0.0,6.361898937677041e-19,2.2602014386129813e-28,7.62433899822121e-15,0.0,0.0,1.3059722729046848e-16,6.709082790473755e-15,0.0,2.7384036257488667e-19,0.0,0.0,1.831351892702622e-15,1.1537286084019752e-34,5.494910727227519e-32,0.0,0.0,0.0,1.6941904341717386e-32,1.3576144132018984e-15,1.4415370857210357e-44,0.0,1.708803135191065e-24,0.0,7.165324532583625e-18,2.0741383694274618e-22,3.593986630619342e-18,0.0,0.0,0.0,0.0,5.781273163638021e-19,1.1078572252966768e-25,2.16222492496048e-15,2.3701145264462876e-18,0.0
0.032,0.05070512718257874,298.00000223049227,1.2912409950387105,0.6172417506391844,0.0,0.14824638413119823,8.698161653821393e-18,0.047005420707127786,0.18750606730405164,1.6288244059627203e-10,0.0,1.7827069475387902e-30,2.3542093921304008e-14,1.633427424173739e-26,0.0,3.7697071334726113e-07,0.0,1.756207112464472e-17,2.518581467678439e-13,0.0,5.305113095817216e-11,1.1563735133036571e-12,0.0,0.0,2.93115377697326e-19,0.0,1.0998585580605814e-32,2.650313025645916e-43,5.598384640040631e-13,0.0,1.2773507409127225e-35,4.728847087979422e-15,7.149443497803756e-26,8.46438411300453e-15,0.0,8.756350440821998e-14,0.0,4.865388177241122e-29,6.62531729654427e-29,0.0,0.0,4.0646038664453696e-17,0.0,2.8385913424694974e-11,2.961835089478026e-14,9.037139388118441e-15,2.0002471547326905e-14,6.756772509598915e-17,0.0,0.0,1.5065811469290743e-15,1.6580380906317103e-15,3.209758539496023e-32,2.152878935726381e-22,5.4846231519214255e-14,9.08497126446882e-15,3.1668613124213594e-15,0.0,0.0,3.937399909424952e-30,1.4433441292286876e-46,5.698249660734284e-19,2.3039235798692588e-48,8.322707864190827e-29,6.209427689880338e-30,0.0,2.8455446985190203e-19,1.1043819962612888e-13,2.437094631035275e-20,5.5211781634257394e-18,7.3077605138507055e-28,8.565614141606291e-13,0.0,4.563720271120846e-40,6.157289962621569e-19,2.0752915993100778e-29,0.0,3.549304008566398e-26,0.0,3.8755085575820957e-25,1.0622213063900752e-16,0.0,2.857058465970235e-17,1.827885112382803e-24,1.9375814860514697e-13,1.5765030792462828e-27,0.0,7.98213882962738e-26,9.501772431308288e-31,1.0545047531062826e-31,1.2432258424471694e-38,0.0,4.130254883378135e-18,2.2005911071411173e-23,1.8459426720838973e-15,0.0,0.0,2.620721874378537e-26,4.1043421998807046e-29,1.0329127114414049e-17,0.0,5.938919219510133e-16,0.0,0.0,0.0,6.414786088080081e-19,4.820152483741633e-28,7.62434314392839e-15,0.0,0.0,1.4180553584484385e-16,6.709727661411561e-15,4.776090238760799e-69,2.4035644338910272e-18,1.6278535071949094e-38,0.0,1.8313535539158434e-15,3.2359823291197276e-34,1.5569406409802038e-31,0.0,0.0,0.0,1.6941935202045385e-32,1.3576162968225683e-15,2.079847706345985e-44,0.0,1.3766921437430246e-24,0.0,7.104816141137011e-18,9.174389329786837e-23,3.65463545292815e-18,0.0,0.0,0.0,0.0,8.809654122665273e-19,9.62763582943065e-26,2.5311113780753095e-15,4.278805488056745e-18,0.0
0.04,0.050706294607143175,298.0000368487027,1.2912112665312643,0.6172399782725632,0.0,0.14824689484961928,9.090976101919078e-18,0.04700529791189762,0.18750583391748435,2.6672332426760836e-09,0.0,5.577304514934153e-38,2.3542182754321557e-14,9.053654098241182e-26,0.0,1.990990175596562e-06,0.0,1.7560352715677136e-17,2.633050763744206e-13,0.0,8.827483594539605e-10,2.6906708913697365e-11,0.0,3.811469899343724e-35,3.0633457469027815e-19,0.0,9.973736375674098e-33,6.343041123671416e-42,1.1364804104039273e-11,0.0,1.221222927195104e-35,5.046148741065069e-15,5.370662953807208e-26,1.1110127081073604e-14,6.498433820548297e-32,1.4915040746064022e-12,5.367980003781069e-15,7.279707049762184e-31,6.444580292299466e-29,0.0,8.332911555818154e-32,4.131395985691052e-17,0.0,4.652581115898756e-10,5.203571712996391e-13,1.49535418883044e-13,1.5224749510160027e-13,6.735856315561713e-17,0.0,0.0,2.3337806618873262e-14,3.318420288777767e-13,3.0797498481578825e-31,2.577826256957657e-25,7.778057407474493e-14,1.2257477009294387e-14,1.005692720817002e-13,2.6369836026175435e-17,3.5564473455305054e-17,9.622372681776565e-30,5.244683462650913e-41,5.955489622289494e-19,9.084007543006899e-48,8.322621387460189e-29,6.209363959975664e-30,0.0,3.8391424818532704e-19,1.4900065892578953e-13,3.2880576557959956e-20,5.5211957050355976e-18,7.307641674830971e-28,1.1353692784017276e-12,0.0,4.561254425770008e-40,7.478883183784082e-19,2.093098685010444e-29,0.0,4.2532456257614165e-26,1.0060997117701991e-33,3.87553189744249e-25,1.573609016764206e-16,0.0,2.1871072946406086e-15,1.9101934312426805e-24,2.610876883756218e-13,5.1639677784887477e-26,0.0,7.4698081335332325e-31,1.0786432365257298e-30,1.1686773934465296e-31,1.2545222954654377e-38,0.0,4.325776532322898e-18,2.2005498685640469e-23,1.8457548430553955e-15,0.0,0.0,2.6192249815486936e-26,5.919072229598702e-29,9.21735648640763e-18,0.0,5.937933009626295e-16,0.0,0.0,0.0,6.63213682681993e-19,6.20310101145068e-28,7.62436245814512e-15,0.0,0.0,1.4768400412381984e-16,6.737405533938808e-15,8.824009298184317e-69,6.091317643151648e-17,2.38280561426643e-38,0.0,1.831368546900509e-15,4.077374046919724e-34,1.97231833237134e-31,2.974485653565137e-16,0.0,0.0,1.6942527966198032e-32,1.3576536563773101e-15,2.1880263718273537e-44,0.0,1.2285439197235305e-24,0.0,7.104056104814707e-18,5.580367081544445e-23,3.655529238150365e-18,0.0,0.0,0.0,0.0,9.789969146740643e-19,8.917762881625601e-26,1.3041438853846156e-14,5.127418424169156e-18,0.0
0.044,0.05070934363900675,298.00032036785694,1.2911336292692126,0.6172354047374352,0.0,0.14824821433363075,1.065890902063865e-17,0.04700496573194737,0.18750521910952878,2.3029337771676177e-08,0.0,3.659457318469291e-45,2.354266569342857e-14,3.2915684418114035e-25,0.0,6.16084538996216e-06,0.0,1.7556394644421096e-17,3.088881965578548e-13,0.0,7.731147104689942e-09,3.0649068017876466e-10,0.0,3.5503981785955536e-35,3.591556071037039e-19,0.0,2.187359241955659e-32,8.00329820137137e-41,1.2088518565284065e-10,0.0,1.257869203803046e-35,8.565190509362528e-15,5.539129518364646e-26,4.44060106857567e-14,8.05085360547837e-31,1.6286909944779884e-11,1.0158398023994793e-13,3.5330018009547375e-30,1.7793877595081415e-28,0.0,1.0420075491780806e-30,4.9799485901507627e-17,0.0,4.018356797504734e-09,6.102254670590875e-12,1.8926612657426034e-12,1.876918161511012e-12,6.729187245080663e-17,0.0,0.0,3.7944465814216965e-13,4.868368041663559e-12,4.932669505906946e-30,8.001717321704264e-27,1.691474320000168e-13,1.4322944561656008e-14,1.6413480034847543e-12,7.498375671481466e-16,1.0087242037546071e-15,2.6332985656071123e-29,0.0,6.982232712613406e-19,2.8865199089580826e-47,8.322660545398354e-29,6.209399635909681e-30,0.0,4.485813932150791e-19,1.7409666638561441e-13,3.8418744146579565e-20,5.52137755076601e-18,7.307516303099128e-28,1.3084882868241818e-12,0.0,4.560380270366866e-40,8.139804969892799e-19,2.093310655264445e-29,0.0,4.583753888542132e-26,1.0059416426434762e-33,3.8756678561619877e-25,8.46973697563909e-16,0.0,4.0093182808130433e-14,2.233920104284349e-24,3.8532589751140097e-13,6.5100547029372335e-25,0.0,1.4140394203466217e-35,1.758543852363384e-30,1.2214650159167993e-31,1.2549820178400435e-38,0.0,4.439449001948508e-18,2.2005462186283128e-23,1.8456754684902438e-15,0.0,0.0,2.6196688035027987e-26,1.2236263105227283e-28,8.693450389642901e-18,0.0,5.942120798693854e-16,0.0,0.0,0.0,1.1084816767756751e-18,8.669696310712905e-28,7.624412306805964e-15,0.0,0.0,1.5129407674754374e-16,7.341830019166829e-15,1.0144945741650205e-68,1.3090100417493722e-15,2.4540746745350106e-38,0.0,1.831615192039491e-15,4.18815148227876e-34,2.032402615976606e-31,3.401221361583484e-14,1.304079716032175e-17,0.0,1.6951131657180903e-32,1.3582614813368246e-15,2.2040906166677303e-44,0.0,1.1588117387658909e-24,0.0,7.104270870464878e-18,4.2098371368076853e-23,3.655643678069892e-18,0.0,0.0,0.0,0.0,1.0162127011708856e-18,8.568556880403702e-26,1.6540241768314087e-13,5.5257462796756915e-18,0.0
0.048,0.05072122456143761,298.00350940229725,1.2908311952797324,0.6172181645177324,0.0,0.14825320366336778,3.1269540220530766e-17,0.047003564389520636,0.18750276470429109,2.5058550318515925e-07,0.0,2.598704684231712e-52,2.355116405116139e-14,3.450524248374493e-24,0.0,2.1916393376746713e-05,0.0,1.7543155181009854e-17,9.079240023252574e-13,4.950492739589479e-13,8.539157344681049e-08,4.447513601788837e-09,1.0786510375124796e-28,2.0688050761899434e-34,1.0535911911701254e-18,1.6116651955768104e-14,7.79596201337821e-31,3.2090557574850556e-39,1.637689917426717e-09,1.956009730341124e-44,7.40087409355637e-35,6.178096093509547e-14,3.296008030256578e-25,6.142611012142051e-13,3.3464438098465567e-29,2.2913420540290756e-10,1.5955064058206039e-12,1.387815022941556e-28,6.098432427235864e-27,6.9095924199363515e-28,4.338602841850104e-29,1.9638833778894898e-16,3.240242403510016e-28,4.373671707565469e-08,9.262595746399993e-11,3.1311731196168245e-11,3.244421244842354e-11,6.774892304716148e-17,0.0,1.7121896382827766e-17,8.243883614048577e-12,8.94935868683609e-11,2.699611504422565e-28,3.6028510956658117e-25,1.9541502639695274e-12,2.3055656715337215e-14,3.465535004001834e-11,1.7778571164272186e-14,2.5208848882402403e-14,2.4501442293161143e-28,1.0778331690948833e-39,2.047808393048075e-18,6.0326585391159495e-46,8.325674457090423e-29,6.211720964128464e-30,1.6999212478869494e-23,7.218992414305157e-19,2.801368515580767e-13,6.182736716458662e-20,5.523554754730403e-18,7.309024844581482e-28,1.833423726288551e-12,0.0,4.566097577271978e-40,8.80531755913942e-19,2.095535898846508e-29,0.0,4.895003241380011e-26,1.2956698711507942e-33,3.8770068407431396e-25,1.3477347304466056e-14,0.0,9.403647921005122e-13,6.4807540033094e-24,1.875870010859795e-12,1.4465469088787175e-23,3.6520837896634365e-21,2.7316051326205522e-40,4.169515922009533e-29,1.5207617946819579e-31,1.2583037660381592e-38,0.0,5.070726194384131e-18,2.2005973381836626e-23,1.8456460001641993e-15,0.0,2.0013283128121494e-21,2.6273815160600373e-26,1.7856963176130888e-27,8.199010859715075e-18,0.0,6.070067750458693e-16,0.0,3.707684381197565e-14,7.759600118944486e-21,1.488015186668344e-17,8.271278727071672e-27,7.624600864799242e-15,0.0,0.0,1.621166616355085e-16,2.5154925497079506e-14,2.227475369048851e-68,3.750865055032515e-14,1.4434109401130393e-37,7.513789010741118e-15,1.8405597730677082e-15,0.0,0.0,8.298494064866504e-13,4.617553890888633e-16,3.5033777881766115e-20,1.7145156865128335e-32,1.3729028628892082e-15,2.2175347488237674e-44,1.4873051557665142e-14,1.0934612652732656e-24,2.0173097599842908e-17,7.107591209813784e-18,3.1635688626789604e-23,3.657169100749638e-18,0.0,0.0,0.0,0.0,1.0433587407554395e-18,8.227891020692275e-26,3.161361794792096e-12,5.89961012601077e-18,0.0
0.049,0.05072998714004812,298.0094100803266,1.29060823085443,0.6172064161081368,0.0,0.14825662760615355,7.348753978777394e-17,0.04700237394201867,0.1875008484181208,6.692639105993042e-07,0.0,8.101039583377679e-54,2.3584698647178642e-14,1.2158434079763197e-23,0.0,3.269622489312622e-05,0.0,1.753514960147909e-17,2.135327929281072e-12,2.3839729983816632e-12,2.3027418975745605e-07,1.441887247386186e-08,1.3750127252635552e-27,1.3725942963610612e-33,2.476102297952942e-18,5.6150063036780836e-14,6.672785714950437e-30,2.3356222801436978e-38,5.062150458085692e-09,6.056169705447476e-44,3.932171589939777e-34,1.9250637676253633e-13,1.7811263940516325e-24,2.1915267429851847e-12,2.5019493796621665e-28,7.275162442022131e-10,5.359754343905005e-12,1.0927547173797974e-27,5.082516817228789e-26,4.644994682764145e-27,3.2446308352800213e-28,6.057972282501936e-16,1.8822865155788206e-27,1.168330868563285e-07,3.10289978288837e-10,1.1164627674900701e-10,1.199560420960497e-10,6.875878288379607e-17,0.0,9.962763590794767e-17,3.611752963902303e-11,3.440738643414653e-10,2.4489050065976534e-27,3.0706878468764124e-24,8.138252291945438e-12,4.111482435457156e-14,1.4827329394601524e-10,8.199979590735216e-14,1.2150283564604955e-13,8.49473012079165e-28,0.0,4.81128427090113e-18,4.817754363181153e-45,8.332773219802309e-29,6.217151924606002e-30,6.448972244505918e-23,1.287033897716695e-18,4.99321073041892e-13,1.1023554166033064e-19,5.5276627648735405e-18,7.313539120391144e-28,2.211833996523545e-12,0.0,4.617782187450416e-40,9.005030797864925e-19,2.1001082346750424e-29,0.0,4.973386884583161e-26,3.2633664929133976e-33,3.879371688213533e-25,5.080458680064099e-14,0.0,4.3654284985663945e-12,1.517867710144069e-23,5.56378917646709e-12,8.07385882930982e-23,1.1679643830314623e-19,9.11053259721678e-44,4.195368082422006e-28,2.6432870798536377e-31,1.2681158646722097e-38,0.0,7.889245358406373e-18,2.2006474905433789e-23,1.845668291796361e-15,0.0,4.6735553322365554e-20,2.6450147362004047e-26,1.119219367490184e-26,8.077455086342805e-18,0.0,6.640317061143692e-16,0.0,2.1210891839582364e-13,4.1050962775698785e-19,8.289164306810671e-17,7.325674951227218e-26,7.624730737685413e-15,0.0,2.1860764369399565e-16,1.6961734712760506e-16,1.0885240487378373e-13,3.294249671516515e-68,2.0497509938352802e-13,7.667075598614761e-37,4.1607233590077655e-14,1.8953337847989494e-15,0.0,0.0,3.839555419895917e-12,2.6738957664972263e-15,2.258872973594624e-19,1.7880545758742424e-32,1.430113008292866e-15,2.1906814090856267e-44,9.581858989185057e-14,1.0779936799800264e-24,2.5487130446885303e-15,7.126238318152838e-18,2.930228385130238e-23,3.6664957518935996e-18,0.0,0.0,7.0324322976649174e-15,0.0,1.049507950382718e-18,8.145867244810263e-26,1.2646681851367771e-11,5.991494082163619e-18,0.0
0.05,0.05074671491152682,298.03040548301533,1.2901828054320146,0.6171865873331658,0.0,0.14826246941955779,2.2842937465514296e-16,0.04699973369537636,0.1874968779269852,2.153028119667674e-06,1.267457453795145e-41,8.32014408472931e-52,2.3829859826919905e-14,5.964420894700915e-23,0.0,5.096634033467709e-05,0.0,1.7522774264099733e-17,6.6511231532716494e-12,1.1345759974035872e-11,7.496900209706045e-07,5.881957688522632e-08,2.299189589755873e-26,1.465005664580306e-32,7.697238801734908e-18,2.349050685259632e-13,9.66955945179735e-29,2.802448223776564e-37,1.9487415628034644e-08,2.3459970835921573e-43,3.724444981731659e-33,7.847611133009928e-13,1.7232527982617287e-23,1.0123015679368095e-11,3.0985582902036263e-27,2.8937439859340208e-09,2.2794457907351343e-11,1.4470031957034986e-26,7.27750999638774e-25,6.074751707119357e-26,4.019573412918641e-27,2.6809893977343413e-15,1.1961103330998305e-26,3.7593782659843615e-07,1.3170222085425867e-09,5.108457326364012e-10,5.733345294269805e-10,7.265983479359674e-17,4.7413107079767645e-28,6.341165347805487e-16,2.1091100208521834e-10,1.7222244570961976e-09,3.826718823258048e-26,4.3928330146471155e-23,4.6590828929386407e-11,1.7344423682632138e-13,8.420816037480513e-10,5.080584622107895e-13,7.923439033068335e-13,4.121161075781977e-27,1.4665817603885613e-38,1.49462569577808e-17,7.279206997733646e-44,8.359744972976682e-29,6.237756353494898e-30,3.23841408645681e-22,5.42592173997847e-18,2.1033246919193427e-12,4.648668358663584e-19,5.542387242481133e-18,7.331511833826515e-28,3.4166605726831423e-12,0.0,5.475082355231854e-40,9.627372277507985e-19,2.119621242314839e-29,0.0,5.056377898313952e-26,2.566239921661042e-32,3.8876685685502376e-25,2.4970844589458374e-13,0.0,2.726970164760289e-11,4.7127867403852706e-23,2.3112964995750412e-11,1.3255634911243375e-21,2.539264619796157e-18,3.9321004501702675e-43,7.578163242425213e-27,2.8822868656771032e-30,1.4374614241235728e-38,0.0,3.299453284822325e-17,2.2007838481561113e-23,1.845725036866868e-15,0.0,6.728133154238318e-19,2.757384685610353e-26,2.138439796079131e-25,7.957686693098645e-18,2.7457409897410197e-30,1.1044128775176742e-15,0.0,1.5477411999670569e-12,5.128089266685816e-18,6.611478923600054e-16,2.3841735543847198e-24,7.624954712523401e-15,0.0,8.537483182807797e-15,1.9335515805457729e-16,7.883080154033923e-13,1.5987385306271236e-65,1.5450401071917378e-12,7.257200075837592e-36,3.013952483621844e-13,2.4681636764884283e-15,0.0,0.0,2.3857053335441885e-11,2.1450584500722352e-14,1.91233817447266e-18,2.2875904841755133e-32,1.8228047923884853e-15,1.8329036298842007e-44,7.033471427703809e-13,1.0643431559013967e-24,2.1920583432461767e-14,7.333258605709825e-18,2.811674817295604e-23,3.7721456337846784e-18,9.627094162757424e-16,1.0194473713808759e-17,7.862022116919816e-14,0.0,1.0551193433614537e-18,8.070620025767395e-26,6.63884046249904e-11,6.0819769275800145e-18,0.0
0.051000000000000004,0.05078173965188619,298.10503003097745,1.28929295442028,0.6171531253350335,0.0,0.14827253225403483,7.947363138473435e-16,0.04699321052565788,0.18748750594125752,7.410899450186292e-06,0.0,6.740739096285405e-50,2.5637575364074192e-14,3.4310520295798584e-22,0.0,8.193156442094038e-05,0.0,1.750386093578397e-17,2.321544658402904e-11,5.383601929327135e-11,2.6117316915206214e-06,2.565106781353782e-07,6.14631973089867e-25,1.767073294425267e-31,2.678713655971607e-17,1.0329917147500728e-12,1.6678448005166237e-27,4.047130942878807e-36,8.024800351107452e-08,9.965561768196148e-43,4.332017160877264e-32,3.467712943292435e-12,2.0791270095183268e-22,5.0003236587917136e-11,4.5984901390604304e-26,1.2308486584746118e-08,1.0353894347166044e-10,2.2997189201407573e-25,1.246758178692588e-23,1.3503638422222269e-24,5.969729050833962e-26,1.3198480125531455e-14,7.7350407236182e-26,1.29431578871876e-06,5.972895913083192e-09,2.494350724150879e-09,2.9219319213494094e-09,8.6591561266993e-17,1.0735736118015988e-26,4.094557065316737e-15,1.3068999571250065e-09,9.181947222191173e-09,7.149889304195921e-25,7.391810340655375e-22,2.8595288138650416e-10,1.2488690669121519e-12,5.078327057904302e-09,3.3342790247016253e-12,5.465228928155282e-12,2.360636477954913e-26,2.5683509011881047e-37,5.191197971245437e-17,1.4504824992917198e-42,8.459141058134743e-29,6.31365075908481e-30,1.876810668176775e-21,3.8996125742469635e-17,1.507276425912754e-11,3.3446988486828518e-18,5.595165366410348e-18,7.39898004442542e-28,7.416280390345284e-12,0.0,2.3736215719175617e-39,1.5895263999830524e-18,2.214072841201434e-29,0.0,5.1596033138583283e-26,2.989294301814108e-31,3.917063065383477e-25,1.3094769613143776e-12,4.796894275869422e-15,1.8041765861245958e-10,1.6426412659000447e-22,1.0699119828293888e-10,3.930868540451245e-20,5.512350069471104e-17,2.4595977019353122e-42,1.5957581006075478e-25,1.5276240118235002e-28,1.0482936979661868e-37,0.0,2.5812542747783326e-16,2.201543194330231e-23,1.845857084594082e-15,0.0,9.540047333287286e-18,3.753298342514641e-26,7.47423072187224e-24,7.839385911030835e-18,9.72875518586514e-29,4.504991644189933e-15,0.0,1.1738320459625821e-11,5.865640742603767e-17,5.57702391689548e-15,1.3860575314356647e-22,7.625353424865921e-15,0.0,8.325640188515675e-14,2.7192967947629085e-16,6.303405738073593e-12,7.089127137379773e-63,1.226682563959056e-11,8.423745289608394e-35,2.2806961103221117e-12,8.461627280289565e-15,0.0,0.0,1.5697658708372204e-10,1.8080602527323435e-13,1.6812396099039518e-17,5.732794751756107e-32,4.518663915924631e-15,0.0,5.262491717693554e-12,1.0563160219502138e-24,1.7031455015236636e-13,9.670431117576174e-18,3.906167802925527e-23,4.972041928633428e-18,3.361216686252009e-14,1.3534347246438356e-16,6.056248372188035e-13,1.1712667162353247e-14,1.0603312564472167e-18,8.016730901860582e-26,3.708451374237705e-10,6.1712970791874496e-18,1.118150696205167e-32
