grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(11401)
0.0,0.05253610504619856,298.0,1.291247877486155,0.6172421626627901,9.69465046999816e-17,0.14824626546247313,0.0,0.04700544873610504,0.18750612118107912,6.070360598039644e-14,1.3915709961659762e-14,0.0,0.0,0.0,7.192480251423192e-15,1.9573509523039904e-09,4.713918273092336e-50,4.4789699789366425e-18,0.0,3.091075171226628e-15,1.8310126667675887e-14,0.0,0.0,0.0,4.8144412080736695e-15,0.0,0.0,0.0,3.72388271446207e-15,0.0,0.0,0.0,6.776706395610517e-28,1.602398048926124e-15,0.0,0.0,3.829365222004459e-15,0.0,1.1853160695613403e-30,7.867226697987124e-31,0.0,6.59883059419736e-17,0.0,9.862342938600705e-15,4.104727752032109e-15,6.747346862368188e-16,0.0,4.1900859323665837e-16,2.1764652665835464e-21,3.294717414670435e-19,0.0,2.8187352837617587e-15,0.0,0.0,0.0,0.0,2.163807286276619e-19,1.109295277678985e-16,1.1283592958183326e-16,0.0,4.847251404423065e-31,0.0,2.9028887108207383e-50,4.344853235075838e-31,3.2037809392263945e-32,0.0,0.0,0.0,0.0,0.0,4.7117868402200804e-30,0.0,7.698534944703773e-18,3.632020863017735e-42,0.0,0.0,2.250108588731947e-29,0.0,0.0,0.0,0.0,0.0,3.457087131572658e-15,0.0,0.0,1.5582848708729889e-30,1.4869892703134442e-20,8.617180587448696e-15,1.1655468477222314e-37,0.0,0.0,0.0,8.675615203141369e-18,5.1274045644819666e-24,0.0,3.506022459101349e-17,2.6921419021292993e-20,2.9435843854449113e-40,1.2489161914337095e-22,6.0268134909506854e-15,0.0,0.0,2.843150838349233e-16,0.0,1.242144981792006e-15,0.0,1.0063121152962191e-19,1.1532228213006531e-17,8.972745298411202e-30,0.0,2.1939459438761845e-19,2.6736918552605177e-15,0.0,0.0,0.0,0.0,0.0,5.105880794421152e-15,2.8135765654064484e-15,0.0,0.0,0.0,0.0,1.5898944278724228e-21,0.0,0.0,4.7304772745611275e-51,0.0,6.120608932897869e-15,0.0,0.0,2.6609910307118727e-17,9.139666848202257e-22,1.3213879606292875e-17,3.174026957042606e-18,0.0,1.03446559985967e-17,2.2505623580618646e-14,0.0,0.0,0.0,0.0,7.39208168922947e-15,0.0,0.0,0.0
0.016,0.052536121854319294,298.0000000276536,1.2912474643751182,0.6172421378982494,9.694650183832422e-17,0.14824627259420145,0.0,0.04700544706165477,0.18750611795015362,2.4148866559505783e-12,2.772308770831353e-22,0.0,0.0,0.0,2.6183140989993466e-19,2.4492008456821853e-08,4.1049190284303e-49,4.478991370444067e-18,0.0,3.098131082535929e-15,8.030080080972888e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207012886017262e-14,0.0,0.0,0.0,3.9793864917073253e-26,1.554016704854084e-15,0.0,0.0,3.888911590076669e-15,0.0,6.940486374500044e-29,2.31211812346889e-31,0.0,6.598808095461467e-17,0.0,4.258462854995186e-13,4.34244141967121e-15,7.294467742444596e-16,0.0,4.218892572604168e-16,5.022113335601631e-24,3.031836986825934e-17,0.0,2.9196079515816895e-15,0.0,0.0,0.0,0.0,1.8847602837362077e-17,1.1072147836538798e-16,1.1284355074620584e-16,0.0,2.0588897367860594e-38,0.0,8.229454309519568e-55,8.322733997323706e-29,6.209447137158051e-30,0.0,0.0,0.0,0.0,5.5211780914088956e-18,7.307723529130352e-28,0.0,9.723551651437521e-16,4.564171370715681e-40,2.333705779320515e-19,0.0,3.379446743673065e-27,0.0,0.0,0.0,0.0,0.0,3.4574631841516785e-15,0.0,0.0,1.1595070281596945e-28,1.7198193058790319e-18,4.153052861586129e-20,0.0,0.0,0.0,0.0,7.613398087890433e-18,0.0,0.0,2.8348164188202615e-24,3.011246977524272e-18,3.0467659281150165e-38,1.3434798029494506e-22,3.59325717317681e-21,0.0,0.0,2.3356045740319333e-23,2.360673831139099e-15,6.692186604951616e-21,0.0,1.615658281622695e-17,1.1537000095577225e-17,1.1966727409929932e-27,0.0,3.9931877604716334e-17,2.5971997366843953e-15,0.0,0.0,0.0,0.0,0.0,5.105882770447953e-15,2.813576715684588e-15,0.0,0.0,0.0,0.0,1.2338955578022607e-21,0.0,0.0,0.0,0.0,6.120614114206046e-15,0.0,0.0,4.747022337810802e-15,1.647906294746779e-19,2.3496522450578592e-15,3.8455877848654773e-16,0.0,1.0345652877577419e-17,2.2505629466106447e-14,0.0,0.0,0.0,0.0,7.394904133975052e-15,0.0,0.0,0.0
0.032,0.05253633236453542,298.00000147688235,1.2912422904417096,0.6172418280885348,9.694647680964988e-17,0.148246361822821,0.0,0.04700542600691327,0.18750607745373954,1.0819543737795235e-10,5.584864067736494e-30,0.0,0.0,0.0,2.8519567423053696e-24,3.0646463351831495e-07,6.301410603444401e-49,4.479233679446808e-18,0.0,3.5445750711465306e-15,3.522613212677379e-11,6.611983782691701e-13,0.0,0.0,0.0,0.0,7.454273859406772e-33,2.4827120553620374e-44,3.6204232225050947e-13,0.0,0.0,0.0,4.806926315347116e-29,1.6168867486562716e-15,0.0,0.0,4.1387011552333906e-15,0.0,5.656045163948961e-29,7.07233571256551e-32,0.0,6.60050356004738e-17,6.890436597186586e-28,1.880580949980134e-11,1.8864470084003025e-14,4.3839305577997345e-15,0.0,4.2577820946970755e-16,5.553397715902373e-29,3.64223105584237e-17,0.0,1.0400255176265824e-14,0.0,0.0,0.0,0.0,1.8765927969820705e-15,1.1125390001571152e-16,1.13604575934558e-16,0.0,1.3781858770304378e-45,0.0,4.535076121220735e-55,8.32271266841905e-29,6.209431257058418e-30,0.0,0.0,0.0,0.0,5.521177930821411e-18,7.3077664154582845e-28,0.0,9.723556129022925e-16,4.559763914147497e-40,4.884784342576617e-19,2.1438707321510025e-29,3.6810728284456926e-32,0.0,0.0,0.0,0.0,0.0,3.4932964439930073e-15,0.0,0.0,7.9865727092281995e-28,5.495845516082793e-20,2.0070138591621739e-25,0.0,0.0,1.2777999564742144e-38,0.0,6.552809871621636e-18,0.0,0.0,5.663168433669457e-31,2.031973201239053e-19,3.0748393864635913e-38,1.5040614078256047e-22,1.730142517597411e-23,0.0,0.0,3.01521225690012e-30,2.360728060947332e-15,6.680958622588512e-21,0.0,3.3934470700118045e-18,1.1541925394589525e-17,1.8162358802333593e-27,0.0,3.993190830347817e-17,2.597203596723567e-15,0.0,0.0,0.0,0.0,0.0,5.1060800947633105e-15,2.813578661908034e-15,0.0,0.0,0.0,0.0,1.2345121719464465e-21,0.0,0.0,0.0,0.0,6.1211506077629415e-15,0.0,0.0,4.687225657182609e-15,8.968047829199593e-20,2.4095312616794025e-15,3.8456090846200337e-16,0.0,1.0463407060010539e-17,2.2505653280834722e-14,0.0,0.0,0.0,0.0,7.616411795526366e-15,0.0,0.0,0.0
0.04,0.052537349427141264,298.00002531407756,1.2912172935781256,0.6172403362923125,9.694636420579354e-17,0.14824679164569948,0.0,0.04700532309196202,0.18750588135507681,1.8347880868911078e-09,2.3500007313877663e-37,0.0,0.0,0.0,5.765868460683131e-28,1.6648289179231496e-06,6.780357236565611e-49,4.4804513913675054e-18,0.0,1.4186294248832306e-14,6.055473452443402e-10,1.7532141957215578e-11,0.0,0.0,0.0,0.0,8.687111178384403e-33,0.0,7.563385924049243e-12,0.0,0.0,0.0,2.9734542083347634e-29,3.3208360796955534e-15,0.0,9.627512851115496e-13,9.902414595865449e-15,5.8933291955099005e-31,6.585998313002714e-29,0.0,0.0,6.644199510079659e-17,7.08112191581254e-28,3.187130017377104e-10,3.533665617317989e-13,9.637917791889414e-14,8.624854012764762e-14,4.279545917664482e-16,6.958136383647947e-33,3.726908197733183e-17,9.66996703473773e-15,2.1937205619228338e-13,0.0,0.0,0.0,0.0,6.178551585645928e-14,1.4189168011858578e-16,1.4221084588877745e-16,0.0,0.0,0.0,4.635588944990914e-55,8.322632722219072e-29,6.209372153791152e-30,0.0,0.0,0.0,0.0,5.521188967289386e-18,7.307661441843925e-28,0.0,9.723584381347293e-16,4.558413088066933e-40,6.160308052036119e-19,2.1572304566516668e-29,7.442669468319773e-36,0.0,0.0,0.0,0.0,0.0,4.778030601052359e-15,0.0,0.0,0.0,3.4648580113034596e-21,1.9612540609465283e-30,2.143406718412633e-34,0.0,1.285761601790605e-38,0.0,6.022950859857084e-18,0.0,0.0,3.3645907069687958e-31,2.587212037017866e-20,3.0905009737793304e-38,3.344907858808781e-22,1.7284635501743773e-23,2.0977565881064403e-29,0.0,1.0908710886534655e-30,2.3607672023717577e-15,6.680986043439553e-21,0.0,9.706155286150446e-19,1.1554852218945477e-17,2.111655460321772e-27,0.0,3.993204247868641e-17,2.597339974139499e-15,0.0,0.0,0.0,1.6748067690047104e-17,0.0,5.114195405740922e-15,2.813591928143424e-15,0.0,0.0,0.0,0.0,1.264809902624205e-21,0.0,0.0,2.19929922385929e-54,0.0,6.142990383121049e-15,0.0,0.0,4.685761928117981e-15,6.339176166363637e-20,2.4110432736792295e-15,3.8464804273791197e-16,0.0,1.5179781921551375e-17,2.2506122909634144e-14,0.0,0.0,0.0,0.0,1.4151611998650889e-14,0.0,0.0,0.0
0.044,0.05254007790732261,298.00022716936627,1.2911502390844778,0.6172363741006852,9.694607480331985e-17,0.1482479344190026,0.0,0.047005038562779884,0.18750535155458978,1.6349423344863428e-08,1.455667459924661e-42,0.0,0.0,0.0,8.654085518491807e-23,5.276386891326599e-06,6.882160331922138e-49,4.4838712544594826e-18,0.0,1.4323648276782977e-13,5.4727676288495195e-09,2.0702135439057477e-10,0.0,1.5239679001136866e-34,0.0,0.0,6.063003290092468e-32,0.0,8.306366334783208e-11,0.0,3.7658584264381236e-36,0.0,1.4865737703930095e-26,2.554207372050588e-14,0.0,1.1483375747382932e-11,7.784158412324212e-14,0.0,3.085625682807181e-28,0.0,0.0,7.218527220545909e-17,7.25154921259936e-28,2.840549802902257e-09,4.289551668963003e-12,1.2773105539942917e-12,1.2504931177217338e-12,4.2916514188349235e-16,1.6597612355770385e-27,3.819492889123303e-17,2.327353799729969e-13,3.190483579802822e-12,0.0,0.0,0.0,0.0,1.042635732122491e-12,6.971455558833019e-16,6.870465770978956e-16,0.0,0.0,0.0,6.769304021918939e-48,8.322607508330085e-29,6.20935794201576e-30,0.0,0.0,0.0,0.0,5.521315722641782e-18,7.307511953773697e-28,0.0,9.7236698094526e-16,4.569718533683283e-40,6.798136126165923e-19,2.1572961643374951e-29,1.1169148617519086e-30,0.0,2.1364123266528425e-34,0.0,0.0,0.0,2.8131216338207198e-14,0.0,0.0,0.0,1.0788376551183042e-21,3.8750320737587527e-35,1.360426741018808e-30,0.0,1.2857750640277607e-38,0.0,5.767076868265324e-18,0.0,0.0,3.412286226077744e-31,6.726018184833252e-21,3.099105733937949e-38,4.083255898755894e-21,1.728169776451074e-23,2.6942855665356076e-28,0.0,1.0966937666849283e-30,2.361482118997385e-15,6.6811117416392064e-21,0.0,4.1526123169752438e-19,1.1807328478898077e-17,2.9915250247182035e-27,0.0,3.9932430417873836e-17,2.600625501136052e-15,0.0,0.0,1.5381219754933915e-68,8.154999061683195e-16,7.317627611733631e-39,5.284989516073903e-15,2.813742464130908e-15,0.0,0.0,1.8058685395098622e-14,0.0,2.017855762177001e-21,0.0,0.0,2.0887683177255434e-53,0.0,6.5952328189092436e-15,0.0,0.0,4.685737761200349e-15,5.257652017187354e-20,2.411138560196588e-15,3.8666169684812755e-16,0.0,1.1081270883189699e-16,2.2512460965838068e-14,0.0,0.0,0.0,0.0,1.1219249422448235e-13,0.0,0.0,0.0
0.048,0.05255093625907837,298.0025725561849,1.2908834556715811,0.6172210382542391,9.694496524807811e-17,0.14825236930859967,0.0,0.047003824642724124,0.1875032002110216,1.8389051341117795e-07,1.618283518272781e-40,0.0,0.0,0.0,7.664320908406569e-23,1.9284603444596376e-05,6.947677829346956e-49,4.497908843722576e-18,0.0,8.663248451304435e-13,6.248399561799613e-08,3.108143412682279e-09,2.6360688777926734e-28,1.154552927469388e-33,0.0,9.046339953663895e-15,3.210519316320804e-31,0.0,1.1637395987628489e-09,1.3921775002346032e-44,6.278681250880514e-35,3.302105537023714e-14,2.758984487366494e-25,4.1880644665054514e-13,0.0,1.6791933268969464e-10,1.1682618699509018e-12,0.0,5.3938216125762235e-28,5.307187422485584e-28,0.0,1.7477216353919532e-16,1.0748875302827492e-27,3.195772789873759e-08,6.736469595219952e-11,2.1885280010148728e-11,2.258824266498343e-11,4.309072916221184e-16,1.4693123358220731e-27,5.677234550617979e-17,5.329014071500125e-12,6.050893564631349e-11,6.219312513544986e-31,0.0,1.0012588504586249e-12,0.0,2.2783034368453352e-11,1.4221367118948185e-14,1.4705789220587154e-14,0.0,0.0,0.0,4.526963282004043e-46,8.324623972502824e-29,6.2109158516695605e-30,0.0,0.0,0.0,0.0,5.522906660274444e-18,7.308394552382075e-28,0.0,9.724313769338616e-16,4.760063578950953e-40,7.438567194627393e-19,2.158564314253883e-29,9.890666283420966e-31,0.0,1.904661190672777e-33,0.0,1.9345706064763422e-15,0.0,6.019649442410596e-13,0.0,5.594160252998422e-13,0.0,2.4833772942589083e-21,7.806342743714212e-40,1.992627942544016e-29,3.642848877875938e-31,1.3084733971594328e-38,0.0,5.814753187809543e-18,0.0,0.0,3.40908314238726e-31,4.4422199525939845e-21,3.111327827938021e-38,1.1040475467639226e-19,1.728522924413029e-23,0.0,0.0,1.2773600939049813e-30,2.3705149689158135e-15,6.682324266411097e-21,2.596533772823093e-14,2.0610748631347522e-19,1.9871864722877752e-17,1.678068106331887e-26,0.0,3.993526409807823e-17,2.7120174911017215e-15,0.0,9.157528723929803e-15,1.7913993417381766e-67,2.487795242114039e-14,1.2243303960288553e-37,1.0141123196337167e-14,2.8189249356850247e-15,0.0,0.0,5.456240187069218e-13,0.0,2.7229902588660337e-20,0.0,0.0,0.0,0.0,1.9240401662163977e-14,0.0,0.0,4.685902053161287e-15,4.3652826408124975e-20,2.411225328071423e-15,4.500298096007356e-16,3.055205337878929e-20,2.7284092109781266e-15,2.2632968532703664e-14,0.0,0.0,0.0,0.0,2.1061191053235916e-12,0.0,0.0,0.0
0.049,0.05255903585703177,298.00704839462696,1.2906845250253118,0.6172103449649273,9.694421001560992e-17,0.14825548038472255,2.977670857161285e-17,0.047002794647480466,0.18750151514132776,5.017676990042078e-07,1.108726250909965e-40,8.203231794731746e-53,0.0,4.371681579592359e-24,7.338183305891533e-23,2.9088367572519344e-05,6.973894247099987e-49,4.508227457608621e-18,8.642900510580464e-13,2.6036508102388495e-12,1.7217007961795072e-07,1.032006194369206e-08,4.2739096186243365e-28,3.334341674376408e-33,1.003134472224699e-18,3.8277126028118375e-14,2.7340565830741604e-30,7.103792845033093e-39,3.6819267281288716e-09,4.41289915455344e-44,1.7846285310565594e-34,1.3214751730496758e-13,8.053330834102595e-25,1.5430532208649326e-12,7.894299880451719e-29,5.460326854654652e-10,4.005189589894239e-12,3.436941004247566e-28,1.4826579878731427e-26,3.985563504014268e-27,1.028045326568785e-28,4.707016276711088e-16,2.405051051606019e-27,8.721629740563624e-08,2.3120222654886238e-10,8.000618874277906e-11,8.569078343644373e-11,4.32132247035493e-16,1.420470948477975e-27,1.2723270902050014e-16,2.399836756651933e-11,2.386543966636224e-10,7.367238470622266e-28,9.428069960426513e-25,4.968516263071065e-12,0.0,1.0011040537178342e-10,6.694782677853118e-14,7.237744774842144e-14,3.0668781950178373e-28,0.0,1.949580241133855e-18,1.9541909188988135e-45,8.329872885012317e-29,6.2149340952914295e-30,0.0,0.0,0.0,0.0,5.526015272796885e-18,7.311665721611795e-28,0.0,9.726346937338606e-16,5.282686543839967e-40,7.618000760783693e-19,2.1617049938491236e-29,9.46977502699423e-31,0.0,5.582162226572411e-33,0.0,3.026769237309497e-14,0.0,2.8588163270781423e-12,6.0832687701552615e-24,3.2727158155686618e-12,0.0,8.237714364409442e-20,1.0939999031779089e-43,1.3501339743384053e-28,1.6756167794760966e-30,1.3888611736499116e-38,0.0,7.44132892550257e-18,0.0,0.0,3.4116275178579556e-31,4.6822157566517766e-20,3.120290144434013e-38,5.922021560749401e-19,1.7292786000435113e-23,0.0,0.0,2.1818101224875602e-30,2.4102939712066527e-15,6.6851759650294525e-21,1.4694102496853002e-13,5.296705205610136e-19,6.106232155068205e-17,2.35738531677881e-26,0.0,3.9946718677705995e-17,3.3153604455893136e-15,0.0,6.303281692495617e-14,6.758286209017667e-67,1.4001665769293793e-13,3.4797825297805184e-37,3.2172545202329316e-14,2.8514587665226548e-15,0.0,0.0,2.608118488211042e-12,1.304041864558519e-15,1.6147855556590536e-19,0.0,0.0,0.0,0.0,7.567250387945212e-14,0.0,5.199331599468175e-16,4.68603653644262e-15,4.1540876250345223e-20,2.41128121190736e-15,7.678957069954971e-16,1.1084359194344213e-18,1.4168080740984651e-14,2.300663736527771e-14,0.0,0.0,0.0,0.0,8.62904472441077e-12,0.0,0.0,0.0
0.05,0.052574494556059684,298.0233904231217,1.2903050210166156,0.6171920279516061,9.694296965210726e-17,0.14826086020001292,1.5167240500096023e-16,0.04700052340778599,0.1874980530291626,1.6575131310040538e-06,7.764273249407859e-42,2.2353895398070604e-51,0.0,3.5576119357396226e-23,6.866057416492678e-23,4.594998300533471e-05,7.008085287680822e-49,4.526547699620509e-18,4.412709194821006e-12,1.1000108562328861e-11,5.756459605207299e-07,4.333331606967317e-08,9.044193934545234e-27,1.6786135592992179e-32,5.1105354332335465e-18,1.7245245873124979e-13,4.946236233682757e-29,1.399964195111954e-37,1.4581842942028495e-08,1.7573574794287345e-43,1.7108707463501708e-33,5.938854036128265e-13,7.949423915219295e-24,7.360054621471148e-12,1.6000754603240502e-27,2.2352288007915725e-09,1.751711171706348e-11,7.42994991602384e-27,3.4972158213215654e-25,3.449924313199835e-26,2.0771253208946338e-27,2.0141614446812605e-15,1.1275834651247422e-26,2.881707684774014e-07,1.0104377336483695e-09,3.7715750157091917e-10,4.221437990909694e-10,4.3591109584707644e-16,1.6231275307601926e-27,5.976065823303166e-16,1.4463005614516237e-10,1.231448038725995e-09,1.8395741700748143e-26,2.1827818762288731e-23,3.040957692035305e-11,8.555334174184138e-14,5.865851028587068e-10,4.274895406005027e-13,4.865972483625643e-13,2.463129140476255e-27,0.0,9.925729487753361e-18,2.9939012708637306e-44,8.350633539607271e-29,6.230797314925516e-30,1.2496582168786213e-22,2.67691951080758e-18,1.037951016363965e-12,2.293241609796962e-19,5.537458839803372e-18,7.325399531099383e-28,0.0,9.74302903634047e-16,9.605151455860974e-40,8.050486753298541e-19,2.1760188249774823e-29,8.862475118316478e-31,0.0,2.8272178194777834e-32,0.0,1.8567855136162372e-13,0.0,1.8414949359894143e-11,3.1206499553005836e-23,1.663451524192637e-11,5.117416620319161e-22,1.8702006013539207e-18,2.561924939796837e-43,3.388824265057951e-27,1.2250809534467932e-29,2.0297818695276514e-38,0.0,2.3058231890820624e-17,0.0,0.0,3.438369829265535e-31,6.597561403463819e-19,3.14904204164817e-38,4.375601746798559e-18,1.7317999488387136e-23,7.553160419230059e-26,0.0,1.0005290923790806e-29,2.726297456243319e-15,6.7019149436765215e-21,1.099084170084314e-12,4.9656067501912065e-18,4.2245346089221047e-16,9.470886549565305e-25,0.0,4.0076438130476146e-17,8.908991715715744e-15,0.0,5.142616885767694e-13,2.2381318382400243e-65,1.0905101049727752e-12,3.334361240292104e-36,2.0532256718757386e-13,3.202494535543512e-15,0.0,0.0,1.6747085415221278e-11,1.4185171865041716e-14,1.3858034432529468e-18,0.0,0.0,0.0,0.0,5.124907780885777e-13,0.0,1.3105466022187882e-14,4.686403582586017e-15,3.953554744948706e-20,2.4114154283022677e-15,3.510168491574246e-15,1.10386846745072e-17,1.0102531486782285e-13,2.506394535285341e-14,0.0,0.0,0.0,0.0,4.6686447504230386e-11,0.0,7.644380530850261e-34,0.0
0.051000000000000004,0.05260666014067473,298.08299884498336,1.2895160859989456,0.6171606690871917,9.694099158142444e-17,0.14827023949173937,6.103277380725185e-16,0.0469949317713923,0.18748998296318972,5.859380870065921e-06,9.239221750183237e-41,7.101300160081734e-50,0.0,2.393264289602981e-22,5.920305779895393e-23,7.495141416796417e-05,7.049525804331961e-49,4.559110466211133e-18,1.7814644466474276e-11,5.186900305379357e-11,2.059778200740734e-06,1.9444671726609222e-07,3.418575235913824e-25,1.4532158604059332e-31,2.0569643360334887e-17,7.883063461729888e-13,9.699523300378704e-28,2.3904431637892497e-36,6.17598855043648e-08,7.608016124450458e-43,2.5739148953153224e-32,2.7445553996578796e-12,1.2239466512502153e-22,3.745588822996219e-11,2.809412083857725e-26,9.781221569909885e-09,8.18693596181061e-11,1.3979620386743861e-25,7.171029623881762e-24,7.769502445451495e-25,3.6470736051158484e-26,1.0063724512219405e-14,7.051399181398372e-26,1.0189357942839972e-06,4.716390060961531e-09,1.8962872428606627e-09,2.2159350719867917e-09,4.484396403336019e-16,7.550667803854338e-27,3.7360709222674685e-15,9.240294624914383e-10,6.763848510562828e-09,4.0511161367685904e-25,4.330600330594164e-22,1.9359448875503977e-10,9.062789446177169e-13,3.646809827130074e-09,2.8926513899391963e-12,3.461424409671646e-12,1.646733511942703e-26,4.739373535385408e-38,3.988484037893212e-17,7.74791971128281e-43,8.42949847280374e-29,6.291017920268779e-30,1.2394920622532012e-21,2.831348636317232e-17,1.0953054222119817e-11,2.4276436928503627e-18,5.5795258809132695e-18,7.37879132019116e-28,2.067635248218437e-12,9.889503736953323e-16,2.6131395479380394e-39,1.1975364321471892e-18,2.247018914472088e-29,7.650882655396132e-31,0.0,2.450143501010314e-31,0.0,1.0380621822206118e-12,0.0,1.2563214734059662e-10,1.2597307440878717e-22,8.241536539988072e-11,2.2058379151081076e-20,4.162804312174441e-17,1.6558696727030662e-42,8.3400664235144e-26,9.590262199658073e-29,7.087185314247318e-38,0.0,1.682801621034593e-16,0.0,0.0,3.777563514021706e-31,9.491288855147044e-18,3.2475241410439223e-38,3.410390018611245e-17,1.7409309440344385e-23,4.044883706809889e-24,0.0,7.831346374831151e-29,5.24235420731454e-15,6.821983735735645e-21,8.592277068823504e-12,5.673553401480704e-17,3.592907366490448e-15,6.993763733182816e-23,0.0,4.1643949323289947e-17,6.076614918263799e-14,0.0,4.293154265366947e-12,2.6094020071149066e-63,8.936274844791877e-12,5.007958902117643e-35,1.566033514009486e-12,6.99513921212517e-15,0.0,0.0,1.1366546604832748e-10,1.269966709239311e-13,1.2550381951199176e-17,2.51401819529293e-32,1.9924104717530594e-15,0.0,0.0,3.893425629430407e-12,0.0,1.1254952513730653e-13,4.688438065469164e-15,3.763307297202686e-20,2.412255727333525e-15,2.7166352978454015e-14,1.0251442878878255e-16,7.604438941084322e-13,3.640534357903e-14,0.0,0.0,0.0,0.0,2.6871397852715404e-10,0.0,1.4281028258520708e-32,0.0
