grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.3685122105917103,298.0,1.1300609018085837,0.7246720963306232,1.6125181999924006e-47,0.0,6.261080428664082e-22,0.055186665982298606,0.22014123768651783,2.802606963292259e-17,1.929521832214932e-20,1.2349792900824882e-20,1.282218598268344e-22,0.0,2.2869992228926333e-22,5.603246247700566e-13,2.2729328640215134e-74,1.6566683163357622e-27,5.922035341370017e-20,2.6253110225671614e-21,5.497160563567026e-18,1.3961840552115934e-19,0.0,0.0,0.0,8.962769721893608e-21,0.0,1.455449211753655e-46,2.100372258138353e-21,0.0,0.0,3.3016275578938402e-21,1.875154541632592e-33,0.0,1.6639377141901295e-22,5.4229988061908726e-21,3.505531168048516e-21,0.0,0.0,1.1062606273212479e-35,8.858479208821078e-31,1.3180891888992301e-23,0.0,0.0,1.2563963656766577e-24,8.521835710748818e-23,0.0,1.9464632788286755e-22,1.681470398704953e-21,0.0,0.0,0.0,0.0,2.9828364005599407e-22,0.0,1.0933120292475047e-23,6.163369707996763e-23,0.0,8.593598271577175e-42,0.0,0.0,7.566908533920755e-60,2.7862464007635437e-58,1.54762193602611e-54,0.0,2.5824590582933316e-44,1.0157613086345622e-38,0.0,3.4595582549340774e-20,0.0,6.78587151650924e-23,0.0,0.0,4.305436377360616e-22,4.5669271483528604e-23,0.0,0.0,0.0,0.0,1.5000634666621974e-23,0.0,1.4438467473465316e-23,0.0,1.9322752304565572e-21,0.0,7.297727680688657e-35,6.397139150263223e-57,0.0,6.450736058821363e-38,6.68014149159599e-41,7.990254650804549e-26,0.0,0.0,6.908472932189509e-27,0.0,6.801079308855935e-24,3.5064192744178333e-35,0.0,9.242011193271948e-31,0.0,4.9097825106020864e-23,0.0,0.0,0.0,0.0,5.641618548760739e-40,0.0,0.0,0.0,0.0,3.963668042159566e-23,6.544965621712324e-68,3.484037947465456e-23,8.52510673845106e-52,0.0,1.1728528848622094e-22,4.456516512898498e-45,1.3824412436385068e-42,0.0,0.0,3.2699825308136164e-33,0.0,0.0,1.4945121603680409e-62,0.0,0.0,4.84395459706512e-31,5.54594939835709e-38,0.0,1.739838390786092e-38,0.0,0.0,0.0,0.0,0.0,0.0,1.4247450867634318e-22,6.55053019451941e-40
0.008,0.36851221069425216,298.00000000007174,1.1300609014941339,0.7246720963150658,3.435288407397574e-46,0.0,1.7032148566726053e-23,0.05518666598022331,0.22014123768221164,3.953439667342033e-15,5.113047618700541e-27,2.4909684436040186e-27,1.2822185953518124e-22,0.0,2.0872943867148034e-20,2.2494298751557106e-11,4.804832600225602e-73,1.656668349088299e-27,8.531397922686342e-18,5.494404930527361e-19,7.952521302339444e-16,2.6676288413305765e-17,0.0,0.0,1.0881283454098873e-24,1.7181147602911736e-18,0.0,3.502381289915642e-44,3.6454425646949516e-19,0.0,0.0,6.22107899349545e-19,5.493449842157309e-31,4.774003660208586e-21,1.5243428724382028e-28,1.0093308080811326e-18,7.857945264089201e-19,0.0,0.0,2.4507646885418376e-33,1.9780395033094515e-28,2.399154081417185e-21,0.0,0.0,1.2563918613233408e-24,8.521834876595671e-23,0.0,1.9464252633660603e-22,3.749867617550307e-27,0.0,0.0,0.0,0.0,2.982834674221214e-22,0.0,1.0928953650546374e-23,6.163369846279322e-23,0.0,2.853777400539636e-39,0.0,0.0,3.132626656212344e-57,1.696031457002713e-55,7.751602306564397e-52,0.0,1.1601426869531387e-41,4.502060354017246e-36,0.0,6.482129572070823e-18,0.0,6.758298876384067e-23,0.0,0.0,4.305436377875244e-22,6.539750677749362e-29,0.0,0.0,0.0,0.0,3.556665252117429e-21,0.0,1.4438467039911775e-23,0.0,4.060700560155484e-19,0.0,2.656033605457699e-32,2.497859034384304e-54,0.0,3.405973007706107e-35,3.897903886047535e-38,5.117979279229771e-23,0.0,0.0,6.908373069373328e-27,0.0,2.4728048063248245e-21,2.7295760058072403e-40,0.0,8.555080271660384e-31,0.0,4.9097264708718537e-23,0.0,0.0,0.0,0.0,2.631255281588726e-37,0.0,0.0,0.0,0.0,3.9636680425881177e-23,2.6985778644738406e-65,3.484064391793826e-23,3.519235343741705e-49,0.0,1.1728528849127276e-22,1.5329729031301015e-42,5.573612350250578e-40,2.509002834254453e-34,0.0,3.26998256741027e-33,0.0,0.0,5.320090954298166e-60,0.0,0.0,4.843954595891812e-31,3.081579429031916e-35,1.630782066218693e-39,1.0328177251196647e-35,0.0,0.0,0.0,0.0,0.0,0.0,1.4341370957958384e-22,1.6632397382237356e-37
0.016,0.3685122148192236,298.000000009769,1.1300608888447055,0.7246720956906108,3.4864059324491945e-46,0.0,2.421851569530066e-23,0.05518666589653141,0.22014123750914136,5.576829750133001e-13,1.3594493404895545e-33,5.043437222475271e-34,1.2822185966093998e-22,0.0,3.061595368228492e-20,9.030363386348923e-10,0.0,1.6566683294307248e-27,1.2551085579381831e-15,1.1006678799890063e-16,1.1503945448902633e-13,5.1003771243240906e-15,1.3158124314807682e-32,0.0,1.6309026116483485e-24,3.293829943911847e-16,0.0,8.808316199654776e-51,6.53256206137551e-17,0.0,0.0,1.2138688819411078e-16,1.540864546169506e-30,1.0646102138644404e-18,1.399626677949304e-34,1.829396320653952e-16,1.5886358770076547e-16,0.0,0.0,1.9302887794460813e-33,1.2120046131022783e-31,5.369981220294032e-19,0.0,0.0,1.256389551454099e-24,8.521834877539003e-23,0.0,1.946387168247259e-22,2.506560777666599e-33,0.0,0.0,0.0,0.0,2.982832950751176e-22,0.0,1.0925646759753421e-23,6.163369994856543e-23,0.0,4.6479123157041243e-39,0.0,0.0,1.3102416708676845e-62,1.6960306777700346e-55,1.3931568533786558e-56,0.0,1.1583463898750813e-41,4.4956811588723355e-36,0.0,6.4821297044621685e-18,0.0,6.758343688486484e-23,0.0,0.0,4.305436384761483e-22,9.929346479518115e-35,7.355758212487118e-41,0.0,0.0,0.0,8.472844363248961e-19,0.0,1.4438466976599464e-23,0.0,7.90918359288512e-17,0.0,2.8126161596542405e-32,2.498021998528378e-54,0.0,0.0,5.918060132956269e-44,5.1179866066622955e-23,0.0,0.0,6.908273218666258e-27,0.0,2.4727356565279898e-21,4.436866876689152e-43,0.0,7.716280429093148e-31,0.0,4.909681895536876e-23,0.0,0.0,0.0,0.0,2.6332482272887937e-37,0.0,0.0,0.0,0.0,3.9636680480568283e-23,1.6234785330117907e-71,3.4840908447311793e-23,1.6958276208596003e-52,0.0,1.172852886851802e-22,1.532889863327285e-42,6.9998388088072984e-40,2.5091043403098152e-34,0.0,3.269982568399489e-33,0.0,0.0,5.360451593402036e-60,0.0,0.0,4.843954601606658e-31,2.81615333687105e-35,1.536369885418714e-39,1.3038382501206402e-35,0.0,0.0,0.0,0.0,0.0,0.0,3.861017427211252e-22,3.5267722120550313e-41
0.02,0.3685122778610361,298.0000005025901,1.1300606955239099,0.7246720862157627,3.486858710640158e-46,0.0,4.971716733652642e-22,0.05518666460778999,0.2201412348705311,2.991841946592747e-11,7.277646331284156e-40,2.05785963455642e-40,1.2822186186865792e-22,9.424755472457058e-32,6.292368886274185e-19,1.4269155188273165e-08,0.0,1.656667111879027e-27,6.875460873467084e-14,8.645081559098165e-15,6.327038759736751e-12,3.692625843192514e-13,2.1501823369366667e-32,1.4510388873919737e-34,3.3489831868063007e-23,2.392467411195249e-14,6.501777420049656e-33,1.205226015265333e-49,4.439578645585296e-15,0.0,0.0,8.974547531635648e-15,4.794317901095383e-28,8.944142072876368e-17,7.625694544696731e-38,1.2903208764114573e-14,1.215705279757323e-14,4.662017036093385e-34,1.3173959963419386e-33,3.655118489787211e-33,1.6349063431563972e-31,4.5521984943849994e-17,0.0,0.0,1.2563885365972754e-24,8.52183494192554e-23,0.0,1.9463680375620252e-22,0.0,0.0,0.0,0.0,0.0,2.982832133384753e-22,0.0,1.0924182084324395e-23,6.163370161101875e-23,0.0,4.119510737356726e-39,6.064477684909097e-51,0.0,5.682701282906011e-63,1.696030222989717e-55,1.271243138607304e-56,0.0,1.1574715771378946e-41,4.4922809184091064e-36,0.0,6.482130034809719e-18,0.0,6.758363692435179e-23,0.0,2.4794810139635035e-50,4.305436505983531e-22,5.58563315655707e-36,6.276306180579535e-41,3.348820325543001e-38,2.5146628467091674e-34,0.0,7.599459482662293e-17,0.0,1.4438467184420847e-23,0.0,6.2855489543534014e-15,0.0,2.6164586642277157e-32,2.498022839023516e-54,0.0,0.0,3.3273050044173466e-45,5.11798674770505e-23,0.0,0.0,6.908223456235884e-27,0.0,2.472702592540083e-21,4.3877321869449274e-43,0.0,7.266184201835483e-31,0.0,4.9096622465216184e-23,0.0,0.0,0.0,0.0,2.6341709469915708e-37,0.0,0.0,0.0,0.0,3.963668131987111e-23,4.520555440473132e-72,3.4841041330027595e-23,1.337063348374423e-52,0.0,1.172852916298733e-22,1.5328501478612502e-42,7.290834180530801e-40,2.5091043012855346e-34,0.0,3.2699821709358204e-33,0.0,0.0,5.384532941268064e-60,0.0,0.0,4.843954748993731e-31,2.762210458583976e-35,1.4906024567002446e-39,1.3605562133117973e-35,0.0,0.0,0.0,5.864660548770773e-22,0.0,0.0,2.393296827740277e-20,9.155167883458083e-42
0.024,0.36851360376888875,298.0000340605021,1.1300566295780807,0.7246718915132878,3.486666557301317e-46,0.0,2.5451957751987222e-20,0.055186636909965656,0.22014117970969654,2.115458917448486e-09,3.94310190583178e-46,0.0,1.282219102300246e-22,9.825572928851343e-29,3.2180533761168183e-17,2.892449289679773e-07,0.0,1.6566435807897172e-27,4.96439370562936e-12,8.985240226974349e-13,4.587664274551154e-10,3.534078415823971e-11,4.787179554946899e-29,3.827526743227119e-31,1.7135852274210063e-21,2.2972704114686453e-12,3.019566292803136e-29,5.623073798017323e-46,3.9862775518664605e-13,0.0,3.2420472655052103e-38,8.772838958913301e-13,3.057128728431111e-24,9.944916050778968e-15,1.2258527590726575e-34,1.2029861596422014e-12,1.2303841016934705e-12,1.7822136526478792e-31,6.742652274700236e-30,1.1596974981060153e-29,2.861113834616682e-28,5.107671891826753e-15,0.0,0.0,1.2563876851482873e-24,8.5218361950753e-23,0.0,1.9463393084627624e-22,0.0,0.0,0.0,0.0,0.0,2.982832199915119e-22,0.0,1.0922788881457864e-23,6.16337239323418e-23,0.0,3.650208761861516e-39,5.1201726513533985e-51,0.0,4.466903239723756e-64,1.6960340027662467e-55,1.2712264822870322e-56,0.0,1.1566284789789202e-41,4.48900627779942e-36,0.0,6.4821561957844614e-18,0.0,6.758384543780523e-23,0.0,2.4458503064479454e-50,4.305438975062057e-22,5.585421189890301e-36,5.559475436718608e-41,1.5579073487292884e-34,6.633260903774961e-31,2.5065128762026866e-31,9.025136611213914e-15,0.0,1.443847321778798e-23,0.0,6.614011143561877e-13,0.0,1.3600366818546193e-32,2.4980433837715498e-54,0.0,0.0,3.32718473936768e-45,5.117989647504485e-23,0.0,0.0,6.908176981091332e-27,0.0,2.4726742381001303e-21,4.371911955034248e-43,0.0,6.7915498571324845e-31,0.0,4.909646790459552e-23,0.0,0.0,0.0,0.0,2.635016910763811e-37,4.931071308372006e-21,0.0,0.0,0.0,3.963669847288752e-23,3.722336241087618e-72,3.484118954104905e-23,1.0579390492467873e-52,0.0,1.1728535223808496e-22,1.532793370244708e-42,7.4096098968794e-40,2.5091051565825785e-34,0.0,3.269890169430725e-33,0.0,0.0,5.411573471166017e-60,0.0,0.0,4.843966554479118e-31,2.740901222712813e-35,1.4462356984350745e-39,1.3846386146583437e-35,0.0,0.0,0.0,7.37221603908254e-20,0.0,0.0,3.0779752389219672e-18,1.5821233486254617e-41
0.025,0.3685182987853683,298.0003942414932,1.1300422323703547,0.7246712491892684,3.48587978752753e-46,0.0,2.3653308203181356e-19,0.055186533264786904,0.22014098676001398,2.545785393687812e-08,8.955289441124225e-52,4.4205243952379e-43,1.2822207318776372e-22,3.830576372395435e-27,2.941382095807472e-16,1.198929921129678e-06,0.0,1.6565744647244916e-27,6.090426470095897e-11,1.5478695682621566e-11,5.650048010070036e-09,5.633737685501488e-10,6.88890542789627e-27,5.422345951745806e-29,1.579263179003849e-20,3.673414267016338e-11,4.152306191663286e-27,7.843117596694018e-44,5.985996062913401e-12,0.0,4.800516068904959e-36,1.4265453295269267e-11,3.0588152989863536e-21,1.8259586868377687e-13,1.773998576780733e-32,1.8711787961792615e-11,2.0671516104400156e-11,2.0936826676886212e-29,1.0090735231366165e-27,2.145669345103161e-27,4.0732651154956065e-26,9.45892600894812e-14,0.0,0.0,1.2563866394892825e-24,8.521840308772923e-23,0.0,1.94628382388226e-22,0.0,0.0,0.0,0.0,0.0,2.982835061024905e-22,0.0,1.0921987422151122e-23,6.163379424686857e-23,0.0,3.532461635667489e-39,5.18323069720406e-51,0.0,0.0,1.6961161016577172e-55,1.2712844583815558e-56,0.0,1.1563696505379672e-41,4.487919779608148e-36,0.0,6.482448755962768e-18,0.0,6.758399648608988e-23,0.0,2.437994758070245e-50,4.305447179629485e-22,5.585854296580992e-36,5.376746588596493e-41,2.1389125044993057e-32,9.397259079516721e-29,6.582656593924311e-30,1.7638592701645814e-13,0.0,1.4438492071594155e-23,0.0,1.1527955645104109e-11,0.0,0.0,2.4982792627205698e-54,2.0997202040758173e-37,0.0,3.3275064950147644e-45,5.117999262852107e-23,0.0,0.0,6.908175953978367e-27,0.0,2.4726705428850685e-21,4.368519312708865e-43,0.0,6.6713370648774685e-31,0.0,4.909649333041168e-23,0.0,0.0,0.0,0.0,2.635117014418422e-37,1.2949487550835892e-19,0.0,0.0,0.0,3.963675549207703e-23,0.0,3.4841273223620696e-23,1.0075119246575156e-52,0.0,1.1728555313520988e-22,1.5327260961045466e-42,7.43125397537102e-40,2.50910817547949e-34,0.0,3.266989051807575e-33,0.0,0.0,5.419050844788069e-60,0.0,0.0,4.844252331365417e-31,2.7371500490069025e-35,1.4352689227414053e-39,1.3891719174593583e-35,0.0,0.0,0.0,1.45453727636609e-18,0.0,0.0,6.5256901377272e-17,5.777803436221512e-41
0.026000000000000002,0.36855127248680813,298.00679488451146,1.1299411292729937,0.7246674854949313,3.4789600534096716e-46,0.0,3.710028135579094e-18,0.05518572591388744,0.22013964924006751,4.574855043721552e-07,2.0790645325557927e-57,1.8684004389413785e-39,1.2822305607390453e-22,3.091793524454587e-25,3.657182897341085e-15,6.559964664942465e-06,0.0,1.6562193944255033e-27,1.1172176673738117e-09,4.0644287461447395e-10,1.0407012634086787e-07,1.3636786669559407e-08,2.0555511847157986e-24,1.5861176717097538e-26,2.225168942054725e-19,8.920544446323039e-10,1.1720892087421778e-24,2.777767698404881e-41,1.3605653183601068e-10,0.0,1.403973255407591e-33,3.525877359682233e-10,1.284526997658027e-18,5.125534489502368e-12,6.570346586485443e-30,4.4137433067653205e-10,5.287480689781515e-10,7.381368008697217e-27,3.200703575400351e-25,8.407588179407938e-25,1.1943561951763889e-23,2.6790836812472146e-12,0.0,0.0,1.256357208862734e-24,8.521864077892153e-23,0.0,1.945547138452558e-22,0.0,0.0,0.0,0.0,0.0,2.982853079832705e-22,0.0,1.091333141001063e-23,6.163421058715012e-23,0.0,3.3817373890803025e-39,1.2079691469365047e-50,0.0,0.0,1.697780303152293e-55,1.2725478389531892e-56,0.0,1.1553736758316376e-41,4.482698640307814e-36,0.0,6.48771448987949e-18,0.0,6.758468383397661e-23,0.0,2.428421631546172e-50,4.305495730691354e-22,5.592614150441739e-36,5.108815883196589e-41,6.042394296188545e-30,2.748645195470609e-26,2.4162200715425693e-28,5.284662687079312e-12,0.0,1.4438600722724707e-23,0.0,3.0645459423819453e-10,0.0,0.0,2.502424140109176e-54,5.9608890279834516e-36,0.0,3.332666920444685e-45,5.11805627435262e-23,0.0,0.0,6.908231469134704e-27,0.0,2.4726840102806585e-21,4.3649302508586856e-43,0.0,6.545177838766074e-31,0.0,4.9096854330136985e-23,0.0,0.0,0.0,0.0,2.6336698539570948e-37,4.749794057232395e-18,0.0,0.0,0.0,3.963709439463198e-23,3.955806807084654e-77,3.4841605807654744e-23,1.2039757841872957e-52,0.0,1.17286745041028e-22,1.532053475538157e-42,7.446066872657374e-40,2.5091260075213606e-34,0.0,3.1211854389959815e-33,0.0,0.0,5.437318292798517e-60,0.0,0.0,4.857153620485171e-31,2.738442010932993e-35,1.4269045539529095e-39,1.3944581869099933e-35,0.0,0.0,0.0,4.399575905563418e-17,0.0,0.0,2.1280913995727434e-15,4.0957698505095056e-38
0.026500000000000003,0.36866363697111915,298.05023183925533,1.1295967360658534,0.7246587825845381,3.454359177416609e-46,0.0,6.198404337402816e-17,0.05518259172726247,0.22013504528681344,3.5098028917832834e-06,3.3853474105962097e-57,5.487331171820167e-37,1.2822543065115238e-22,9.96468701128903e-24,2.0347363818210767e-14,1.907754083260963e-05,0.0,1.6555133579344072e-27,8.731834002906074e-09,4.384144982419593e-09,8.160549330651813e-07,1.3664314283668263e-07,1.1803275891852158e-22,8.626515836719604e-25,2.650700176134019e-18,8.964828335784001e-09,6.18419193799227e-23,4.3310671248820824e-39,1.28772981318743e-09,0.0,7.667653219395206e-32,3.6006944282769054e-09,2.0322228905059952e-16,5.880732300578105e-11,1.0720705536728003e-27,4.320102573459753e-09,5.5712186111837425e-09,9.833310789358283e-25,2.4098900461210613e-23,6.749396989449169e-23,6.517135514778673e-22,3.099294163781667e-11,0.0,0.0,1.2560518201448428e-24,8.521912791437157e-23,0.0,1.942177310965911e-22,0.0,0.0,0.0,0.0,0.0,2.9828961623653867e-22,0.0,1.0870879235689942e-23,6.163518449459196e-23,0.0,3.242129428836175e-39,5.687733487780986e-50,0.0,0.0,1.709568650419695e-55,1.2815385023836798e-56,0.0,1.1513124375571516e-41,4.458162667502284e-36,0.0,6.523807361728318e-18,0.0,6.758625426707043e-23,0.0,2.422730611806142e-50,4.30561121793287e-22,5.636609593890565e-36,4.707737297383793e-41,3.1799181479651217e-28,1.4948134832751055e-24,3.5561327430320785e-27,6.438770007453187e-11,0.0,1.4438849644352937e-23,0.0,3.344795786461833e-09,0.0,0.0,2.5305721695325065e-54,4.5820981036160835e-35,0.0,3.366644843151083e-45,5.118192056445563e-23,0.0,0.0,6.90838818613386e-27,0.0,2.472729337553729e-21,4.372930503880503e-43,0.0,6.39829410276412e-31,0.0,4.90977744839196e-23,0.0,0.0,0.0,0.0,2.6242434280480656e-37,6.95881338736995e-17,0.0,0.0,0.0,3.963790766596583e-23,0.0,3.4842328129229406e-23,3.646531533345163e-52,0.0,1.1728958826302152e-22,1.529257572473851e-42,7.449041469069383e-40,2.5091701426152342e-34,0.0,3.674145263854244e-34,0.0,0.0,5.506399041577591e-60,0.0,0.0,5.0810320925795515e-31,2.843670344334822e-35,1.49043394154529e-39,1.4448298000065901e-35,0.0,0.0,0.0,5.407702846891257e-16,0.0,0.0,2.804759108350554e-14,2.000297317540752e-35
0.027000000000000003,0.3693705703526315,298.45708370017286,1.1274348160200574,0.7246290256611119,3.340044656280953e-46,0.0,2.920385689079556e-15,0.055161022131446524,0.2201043922149012,3.3248340269251846e-05,2.2131044592065327e-52,2.9621948937124094e-34,1.2823397073726964e-22,1.1596641437454311e-21,1.370908347033508e-13,6.218401709334749e-05,0.0,1.6534866771567158e-27,8.449124390250288e-08,5.9547643319212215e-08,7.91445922141693e-06,1.719243572882164e-06,1.3482016722271653e-20,7.124097765985312e-23,1.0353505053434132e-16,1.1313736932007344e-07,4.9563819378340524e-21,2.5017702951570416e-36,1.5254361770141753e-08,0.0,6.985579434736048e-30,4.621716838545583e-08,2.2830334039772886e-14,8.53202451583809e-10,6.237314082824611e-25,5.3024116177159524e-08,7.391070513606692e-08,5.271332125645064e-22,6.508884683372743e-21,1.1562168271455925e-20,5.41487431325631e-20,4.535692735117123e-10,0.0,0.0,1.2518776297773673e-24,8.521959439321243e-23,0.0,1.9174710369545099e-22,0.0,0.0,0.0,0.0,2.799843199190441e-33,2.983042946180562e-22,0.0,1.0499699050425594e-23,6.163833181730729e-23,0.0,3.189253006517097e-39,1.0779808936784644e-49,0.0,0.0,1.8253594999671362e-55,1.3700000144983244e-56,0.0,1.1192719329130051e-41,4.258093161827987e-36,0.0,6.879451564248479e-18,0.0,6.759199001752632e-23,0.0,2.4629557693326524e-50,4.306031619132176e-22,6.058324817799879e-36,3.268088285887408e-41,2.5205226572264315e-26,1.2345841197400954e-22,6.940163151240134e-26,9.948799987765087e-10,0.0,1.4439734136855897e-23,0.0,4.604748041969759e-08,0.0,0.0,2.808612950700854e-54,5.17806015752129e-34,0.0,3.697470971515372e-45,5.118686072505982e-23,0.0,0.0,6.90899611753972e-27,0.0,2.4729047773843232e-21,5.013561570247481e-43,0.0,4.208930441154893e-31,0.0,4.910067342402705e-23,0.0,0.0,0.0,0.0,2.5397460261421896e-37,1.3031241453055688e-15,0.0,0.0,0.0,3.964092244445954e-23,0.0,3.4844876583892363e-23,5.49265311833528e-51,0.0,1.1729994554870772e-22,1.5099497795179223e-42,7.428252076900528e-40,2.5093676615402876e-34,0.0,0.0,0.0,0.0,6.143919468745566e-60,0.0,0.0,1.0341878834979546e-30,6.663911945942343e-35,3.9856179182171746e-39,3.163708960508245e-35,0.0,0.0,0.0,8.433294579753532e-15,0.0,0.0,4.704726838715297e-13,3.1208403796951784e-32
0.027250000000000003,0.3714897632490063,299.9309715402577,1.1210032744552532,0.7245857727005144,3.158397996763188e-46,0.0,6.527363680392307e-14,0.055094523768490285,0.22000409407210483,0.00014511058987602877,8.668346540627184e-49,2.307106514050719e-32,1.282450213108297e-22,5.638182330913231e-20,5.19797186752726e-13,0.0001230380104119202,0.0,1.651182209276396e-27,3.7963903807093227e-07,3.4914988591170564e-07,3.523680162369536e-05,9.520777859145965e-06,7.110521679490905e-19,1.4592716850608949e-21,2.276820011976354e-15,6.279799531429434e-07,1.0100612429874664e-19,3.4262418926370477e-34,8.02510968551753e-08,2.7789580038483888e-39,4.191323493557177e-28,2.6027867403813946e-07,9.809999045734288e-13,5.341078377648559e-09,7.804359702876094e-23,2.874630913171819e-07,4.2829426539847987e-07,6.78047780727737e-20,6.786524953331815e-19,8.966682642386881e-19,1.134781570190486e-18,2.8608327179025426e-09,0.0,0.0,1.2302361424443258e-24,8.521270779617275e-23,0.0,1.860171253620598e-22,0.0,0.0,0.0,0.0,1.380311219093424e-31,2.9831821767630394e-22,0.0,9.537667581670015e-24,6.164000683911399e-23,0.0,5.357776029977333e-39,0.0,0.0,5.349759669639639e-59,2.3134712211171928e-55,1.7445410703742185e-56,0.0,1.0351826190293676e-41,3.7041298993492124e-36,0.0,8.435656796910504e-18,0.0,6.76013849888024e-23,0.0,2.7849987621197403e-50,4.306711424935098e-22,7.84411418582357e-36,1.4728403526964972e-41,4.909354390484562e-25,2.5322382500995358e-21,6.299975315670071e-25,6.58006615838789e-09,0.0,1.4441114987721455e-23,0.0,2.7543615767536543e-07,0.0,0.0,4.085066751434938e-54,4.51728020501274e-33,0.0,5.1739049266549575e-45,5.119468253946912e-23,0.0,0.0,6.910176377878378e-27,0.0,2.4731822382534593e-21,2.0181680877176194e-42,0.0,0.0,0.0,4.91005433694616e-23,0.0,0.0,0.0,0.0,2.2819600693521675e-37,1.021872876897004e-14,0.0,0.0,0.0,3.964592905323117e-23,0.0,3.484853416066958e-23,2.8163770844023217e-50,0.0,1.1731605749516805e-22,1.4680454623258947e-42,7.370528953658071e-40,2.5099426072949945e-34,0.0,0.0,0.0,0.0,9.282576345136111e-60,0.0,0.0,5.716429595241396e-30,5.849630779992614e-34,3.814793506769913e-38,2.5823955629528104e-34,0.0,0.0,0.0,5.624256657094181e-14,0.0,0.0,3.345290424180731e-12,1.0320610132305342e-29
