grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.07362467655569416,298.0,1.291247911022378,0.617242164673791,0.0,0.1482462648833678,0.0,0.04700544887174693,0.18750612144331824,3.428348349114714e-14,1.0181302435222975e-14,0.0,0.0,4.009104533697584e-15,7.812749903535844e-15,1.2747003053399893e-10,1.5000496876426805e-84,5.0909368630631115e-18,2.8427331795695653e-15,0.0,1.3778201738732952e-15,5.046644035074401e-16,5.363700426640675e-23,1.3630230522154506e-14,3.262239445242827e-14,7.451733156856778e-17,0.0,0.0,0.0,8.926114609415132e-15,1.1077161225959037e-30,0.0,1.3522370042647468e-28,1.5933101555522553e-14,4.918583907762734e-15,0.0,1.9670133642978726e-15,0.0,0.0,0.0,6.352548085352781e-24,1.4279677929189786e-15,0.0,3.003997497369955e-16,0.0,2.7829709075597647e-14,0.0,0.0,0.0,0.0,5.242614568523127e-17,0.0,4.960696381847053e-15,2.3004083005405515e-16,2.3460530852548066e-16,4.4409974658036694e-14,5.421772037633084e-20,0.0,4.061679668983044e-26,6.94470862096157e-32,0.0,0.0,3.1049876352021425e-31,2.2894963249612482e-32,6.980542776993987e-17,0.0,0.0,0.0,1.5186917737365175e-17,3.368384818994896e-30,2.580010659770621e-15,2.4477334024288618e-18,2.5926746244905063e-42,2.1880642460418496e-20,0.0,1.9956490591906455e-29,0.0,1.3354030633362214e-23,5.24370693768325e-27,7.70248047258269e-17,0.0,0.0,5.6454778032334795e-16,0.0,1.3073691964692805e-20,4.342944955198789e-14,1.4475794426976559e-33,4.849159074090588e-31,0.0,0.0,1.3476993392526576e-18,7.963934016003809e-18,1.431638498083134e-14,3.382165280219434e-16,0.0,7.50187035980867e-17,0.0,0.0,9.440474680590295e-16,7.70043389300054e-15,3.4321205180025675e-16,1.0256980107883592e-15,0.0,0.0,3.1741460976589427e-32,1.5476921551101822e-14,1.5213227749254185e-18,4.384533509416673e-17,0.0,0.0,6.648684292581731e-66,0.0,6.327713415443229e-34,0.0,0.0,0.0,0.0,0.0,0.0,4.982592431081985e-19,2.4916517294856504e-17,0.0,3.698106234160964e-57,0.0,0.0,0.0,2.4557377063149985e-19,1.3277986335742772e-23,1.203221409372742e-19,7.392550776563984e-18,0.0,3.4027992369951945e-16,3.455258275556738e-16,1.8914901112693404e-19,0.0,1.4795809890497826e-47
0.016,0.0736246787059061,298.0000000045659,1.291247873311552,0.6172421624136852,0.0,0.14824626553374845,0.0,0.04700544871911805,0.18750612114817314,1.2253184129376736e-13,2.80687207548147e-22,0.0,0.0,1.0148213922185549e-21,3.2529028853903503e-19,2.184075134265696e-09,2.2720971873706865e-83,5.090935743031612e-18,1.7350787806042283e-13,1.2811352999032145e-15,8.412995816472215e-14,4.099904895885121e-14,4.341102501341702e-21,7.07203365679943e-22,1.8696170357970153e-19,6.077638674617811e-15,0.0,0.0,0.0,4.894793905338529e-22,6.063934345708901e-29,0.0,1.1102282308343383e-26,1.6212555606970774e-14,4.660986756788521e-22,0.0,1.966495720496516e-15,0.0,0.0,0.0,6.043845858580035e-22,1.4279679011956234e-15,0.0,1.8057259921583646e-14,0.0,2.7833171534456444e-14,0.0,0.0,0.0,0.0,6.48252016678093e-15,0.0,3.950937865525743e-18,2.8201822712506515e-14,0.0,4.441243556151729e-14,7.99047710088258e-20,0.0,5.0292635662717606e-24,4.136945043526348e-39,0.0,1.2203561966844278e-53,8.322735808468116e-29,6.209448487894463e-30,5.57111273339709e-21,0.0,0.0,0.0,5.521178198607953e-18,7.3076983382977445e-28,5.128894289470081e-13,4.390697472625173e-16,4.576371330642828e-40,2.0391822406598493e-19,0.0,4.198509150722948e-27,0.0,1.1937137854950077e-21,7.878206764780007e-25,1.7223802007048344e-14,0.0,0.0,5.0663833332953916e-14,0.0,2.1100414976999213e-18,2.9260872154569288e-19,1.9627817622575267e-31,1.112618093839336e-28,0.0,0.0,3.4163565593887752e-18,7.96393390782277e-18,1.4314316714261693e-14,3.7960484283032885e-23,0.0,6.044418762957653e-23,0.0,0.0,1.1014780556680298e-22,1.199077012411064e-14,3.0220341739406233e-21,1.0256997881469173e-15,0.0,0.0,0.0,1.5478049117645877e-14,3.8446881859303273e-16,6.920772085244916e-17,0.0,0.0,1.18603228170355e-63,0.0,1.1407705147766824e-31,0.0,0.0,0.0,0.0,0.0,0.0,4.983790153302553e-19,0.0,0.0,3.0860459582249194e-59,0.0,0.0,0.0,5.9241261003661e-17,2.3290179251160136e-21,2.89310606245973e-17,1.2724244266509209e-15,0.0,3.402800058375874e-16,3.274674770864704e-16,1.824463891099864e-17,0.0,0.0
0.032,0.07362471554961691,298.0000000891185,1.291247227138243,0.6172421236921839,0.0,0.14824627668453974,6.642735815602652e-18,0.04700544609687814,0.18750611609272558,6.76766557678458e-12,7.800948549648611e-30,0.0,0.0,1.4532824250276483e-27,0.0,3.7422197973460545e-08,2.021494845448021e-82,5.09091837195653e-18,1.924228744114271e-13,0.0,2.1256975344819975e-12,9.685176122370666e-14,1.0578782763318825e-27,3.691666884784961e-29,2.2383968543767324e-19,6.0786362894605276e-15,1.028570001501435e-32,7.895553828553832e-45,1.8151227271263422e-14,2.695976538246829e-29,5.46909684361161e-36,0.0,8.17906405555836e-27,1.6218211848119363e-14,4.436161324111481e-29,4.348812411777781e-15,2.0057670137829328e-15,1.2355302293956093e-31,7.2485329408875e-29,0.0,1.3104574441860732e-27,1.4279767616777075e-15,0.0,1.1373229871664293e-12,0.0,2.8155871575451758e-14,0.0,0.0,0.0,0.0,6.5269911461372674e-15,0.0,3.157950909431581e-21,4.619463672894707e-14,1.1352867297567048e-15,4.4592188585725366e-14,3.504617429007183e-18,0.0,3.223802228378164e-30,2.0890779176266917e-46,4.351647493724941e-19,3.833804191354047e-50,8.322733012343612e-29,6.209446403682546e-30,2.3000117966212733e-23,3.5558970271092667e-20,1.3800310596753324e-14,3.045485874982115e-21,5.5211780898676355e-18,7.307790326776238e-28,7.924270928683124e-13,4.3906984667151933e-16,4.5815496299732304e-40,3.8595568486415463e-19,0.0,0.0,0.0,9.969943421914659e-29,7.867602624443544e-25,1.7223837203130943e-14,0.0,0.0,1.1062285952531679e-13,1.007704937468557e-29,9.275143800282785e-20,1.9753925195286333e-24,2.2015361533238794e-31,1.926936604654034e-32,0.0,0.0,5.484393091479518e-18,7.963902617219893e-18,1.431224983328575e-14,7.50655137666043e-30,0.0,2.151830157705341e-25,8.951176493556338e-30,0.0,1.6495702441792246e-29,1.1990682205965926e-14,3.0168049381394464e-21,1.0259746680473751e-15,0.0,0.0,0.0,1.5478049974886504e-14,3.8446889511839127e-16,6.920822689789429e-17,0.0,0.0,5.853529697747487e-69,0.0,1.9854631613694594e-38,0.0,0.0,0.0,0.0,0.0,0.0,4.983792483134794e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.825191792822593e-17,1.4362258379264577e-21,2.9921394915881774e-17,1.2724253755523327e-15,0.0,3.4028851932411095e-16,3.239241593624061e-16,2.1790587784779225e-17,0.0,0.0
0.04,0.07362495722425416,298.0000020152189,1.291242988609603,0.6172418701204361,0.0,0.1482463497262892,7.294174083008152e-18,0.04700542878411138,0.18750608288981774,1.5675574605966324e-10,4.4748853147794e-37,0.0,0.0,9.807124407723675e-27,0.0,2.6824269762701404e-07,3.322985047857161e-82,5.090811265727635e-18,2.1119788252712293e-13,0.0,4.911675446274393e-11,1.8046675277021695e-12,3.8340708096913756e-29,0.0,2.457979315819598e-19,6.10921270346864e-15,1.2789319028349911e-32,2.914551714911452e-43,6.341203443728619e-13,3.0219311274365634e-36,1.3265968349070312e-36,0.0,6.154846961595202e-27,1.6394925720772967e-14,4.7073283847294304e-33,1.3914510813500403e-13,3.339076331381049e-15,2.185784069647422e-31,9.036068544846222e-29,0.0,1.0655413313497411e-32,1.4282935658667616e-15,0.0,2.6506203357079895e-11,4.525542848311615e-14,3.947490149397009e-14,1.3898693637040465e-14,3.4838854456249844e-14,0.0,0.0,8.396829629853878e-15,1.0965816684494999e-14,5.116007623022437e-24,5.607319028142099e-14,2.8794203721517172e-15,5.2677772484463236e-14,1.7333183222359402e-16,0.0,3.479939873188413e-30,0.0,4.778497185029053e-19,1.420797929823452e-49,8.322716553496671e-29,6.209434167915841e-30,2.304371342653771e-23,9.018773299447633e-20,3.500231657976718e-14,7.724219204767259e-21,5.5211784705391506e-18,7.3077705015166215e-28,9.459031699776163e-13,4.390701094589521e-16,4.584510642622237e-40,4.7697427941688325e-19,0.0,0.0,0.0,1.921026114931665e-33,7.867606943250107e-25,1.722393700054609e-14,0.0,0.0,1.4406781910886594e-13,7.2743008355942755e-28,7.77496433450518e-21,2.688333732752581e-29,2.628046626882656e-31,3.536484975609168e-32,0.0,0.0,6.518403020134603e-18,7.963884231668963e-18,1.4311223457046898e-14,3.238527285553349e-30,0.0,2.149029587299026e-25,2.3717852646529477e-29,0.0,3.608662629919614e-30,1.1990589689119847e-14,3.0168069740758585e-21,1.0419862752918835e-15,0.0,0.0,0.0,1.5478055547697358e-14,3.84469117214641e-16,6.926577962797218e-17,0.0,0.0,4.07793688372227e-69,1.8211812492076325e-17,2.5931422757293604e-39,0.0,0.0,7.86063882474932e-34,3.6570192488460667e-31,0.0,0.0,4.9839290657212e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.821927558579419e-17,1.0971576774748086e-21,2.99544538141418e-17,1.2724717224137535e-15,0.0,3.407635278406652e-16,3.237250846246789e-16,2.2398789931978148e-17,0.0,0.0
0.044,0.07362581303035567,298.00002448735745,1.2912279795666448,0.6172409768250272,0.0,0.14824660721413932,7.659397895310812e-18,0.04700536636359873,0.18750596481194137,1.8933948270528717e-09,0.0,0.0,0.0,4.155285934811585e-26,0.0,1.0819253526274238e-06,4.282320901539426e-82,5.0904549035361984e-18,2.2178835024360836e-13,0.0,6.016675586012183e-10,2.8341813053911066e-11,4.568759768000174e-29,0.0,2.58106238295948e-19,6.585966412459797e-15,1.4296103674005936e-32,4.607004432372924e-42,9.560287006829269e-12,6.892497564353318e-43,1.2996791377660221e-36,0.0,6.054473511768494e-27,1.958352383526735e-14,7.784206904389408e-32,2.1712633294901953e-12,2.511939562654405e-14,1.5770114362040005e-30,1.04391064445249e-28,0.0,1.0011761353440321e-31,1.4340615561023562e-15,0.0,3.2035101452225735e-10,8.443170654318197e-13,2.408192168691727e-13,2.8250880725470283e-13,7.786556812441808e-13,0.0,0.0,5.2268234334346985e-14,3.397771156000356e-13,1.7522534353221777e-26,6.125345912103163e-14,3.795557820611139e-15,2.365601249259766e-13,4.425766392826419e-15,0.0,5.763550731130529e-30,0.0,5.01770698661273e-19,5.63906062154125e-49,8.322679749889783e-29,6.209407221485058e-30,2.3217292805271452e-23,1.1888129947421756e-19,4.613855403979368e-14,1.0181688165250294e-20,5.5211908417129225e-18,7.307715285934501e-28,1.026531459907569e-12,4.3907134158360687e-16,4.586131433894223e-40,5.224881409665482e-19,0.0,0.0,0.0,1.9041959411761528e-33,7.8676342650546985e-25,1.7224288783283147e-14,0.0,0.0,1.7044351764272653e-13,1.4389738230257046e-26,1.1421583989693587e-21,7.374793003637185e-34,2.842636258341058e-31,4.546043131080249e-32,0.0,0.0,7.037706286651952e-18,7.96392309354572e-18,1.4310733188745863e-14,3.238539419959532e-30,0.0,2.14852438221521e-25,2.96976945952119e-29,0.0,3.612947759219091e-30,1.1990703478322479e-14,3.016818129344712e-21,1.5124226893681452e-15,0.0,0.0,0.0,1.5478075156013832e-14,3.844700096251455e-16,7.130014653419484e-17,0.0,0.0,3.0094780682599453e-69,5.816209916347376e-16,2.541023449740571e-39,0.0,0.0,1.909224429109784e-32,8.710424510884027e-30,0.0,0.0,4.988581918354114e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.821747920683223e-17,9.508686604891335e-22,2.995664798680651e-17,1.2739631347732066e-15,0.0,3.5416141440974726e-16,3.3612660070110326e-16,2.3397401809954934e-17,2.7434299593917805e-14,3.7217066119023157e-47
0.048,0.07363018108081369,298.0003815347752,1.2911513785559952,0.6172364870878435,0.0,0.1482479037097623,8.067041445692698e-18,0.04700503280360576,0.18750535405360835,2.9285705554448885e-08,5.75002925545709e-41,0.0,0.0,2.097998859337271e-25,0.0,5.177771579825361e-06,6.016782019294915e-82,5.0887627756598775e-18,2.335761618102519e-13,0.0,9.449103228588569e-09,5.870047473041008e-10,7.587206828223489e-29,0.0,2.718421855738118e-19,1.66568922973246e-14,3.718894455424116e-32,9.38627908612753e-41,1.8500923156850833e-10,2.1975297180144574e-45,1.55822992917904e-36,4.254093941323583e-15,7.265993112529475e-27,9.737459371973853e-14,1.6508170636652523e-30,4.369668084366163e-11,5.062763812610621e-13,3.30001402907753e-29,3.0836926554387038e-28,0.0,2.138366842736578e-30,1.5761043701475727e-15,0.0,4.956529280473436e-09,1.846605272451368e-11,5.083450276924047e-12,7.0730628871962775e-12,1.5582163692360862e-11,0.0,0.0,1.4390945086150235e-12,9.096486286377772e-12,1.5201355447177985e-26,6.656522111628517e-14,4.760452527381089e-15,5.873820450800782e-12,1.4782359748311106e-13,1.891207986432587e-15,1.7276408167678388e-29,2.087018284114038e-41,5.284457657594492e-19,3.192619888293096e-48,8.322824532329539e-29,6.209523377787338e-30,2.4146634867747817e-23,1.490944825751924e-19,5.786379066957299e-14,1.2769243083129863e-20,5.521424663011969e-18,7.3076655943147315e-28,1.1115401308762079e-12,4.3909531724941965e-16,4.58837268310177e-40,5.683199296712044e-19,0.0,0.0,0.0,1.891793633913897e-33,7.867960423101375e-25,1.7232700516326482e-14,6.8717304312002e-14,0.0,3.9919917662629856e-13,3.4881643379444557e-25,1.6935104846366832e-22,2.0516466479329541e-38,3.0955994892055786e-31,5.750742890701296e-32,0.0,0.0,7.665608764485774e-18,7.965854353358897e-18,1.431035065235563e-14,3.2394580921131345e-30,0.0,2.148465238281342e-25,8.066210742897531e-29,2.6310006053251176e-21,3.79824330750354e-30,1.1996706504823028e-14,3.017025613319316e-21,2.0099297995509032e-14,0.0,0.0,2.6854529119585767e-28,1.5478174039835562e-14,3.844814353643919e-16,1.676541358177276e-16,0.0,3.6694442447340544e-15,8.668727821459034e-69,2.372550620519217e-14,3.045455670258359e-39,1.3008808158879288e-15,0.0,4.149214860348196e-31,1.8707252312407518e-28,1.2527139668361934e-13,1.949791256254386e-18,5.204629817340648e-19,0.0,0.0,0.0,8.04518089975996e-15,4.195057990420374e-28,0.0,5.822032850164466e-17,8.24437114792855e-22,2.9958477164224684e-17,1.3391313148932593e-15,0.0,8.62621208716103e-16,8.861846490659022e-16,6.068529991126885e-17,9.739972410270881e-13,1.163858739899957e-45
0.049,0.07363417584453234,298.00130126441127,1.2910813316987146,0.6172325471879169,0.0,0.14824904655169074,8.276563884839443e-18,0.04700469601810981,0.18750477461272938,9.936432045364251e-08,0.0,3.504860538892383e-55,0.0,3.661562795284439e-25,1.6880969381741883e-23,8.78332918168178e-06,6.827270937375862e-82,5.0873566164044146e-18,2.3927638422789705e-13,2.8316179695527635e-14,3.241383680416014e-08,2.4770412223709726e-09,1.6141868812480582e-28,1.4546815878825274e-34,2.7890374505599595e-19,5.084144247137664e-14,1.8291670054996513e-31,3.8527534375409854e-40,7.40294927924177e-10,8.837895934611105e-45,1.763408949756095e-36,4.1343403626233276e-14,8.429328368520976e-27,4.0120541091225377e-13,6.982848562270856e-30,1.8017632832404e-10,2.212174786898126e-12,1.4783906863779083e-28,1.1129006890102617e-27,2.085707903648336e-28,9.086823458093414e-30,2.136043219095592e-15,0.0,1.682060674863355e-08,8.083883999771885e-11,2.373623911028867e-11,3.453263913300409e-11,6.300453969072541e-11,3.2514267305022624e-28,0.0,8.418964783467658e-12,4.6355358523225003e-11,7.236410300824603e-26,6.775333549554124e-14,5.010840430362991e-15,3.3405441364124637e-11,9.168243823009572e-13,1.3078297347608545e-14,2.7911825097451087e-29,0.0,5.421372796652364e-19,6.095202988912378e-48,8.323771216533004e-29,6.210250645186432e-30,2.509024405560764e-23,1.5692675241032663e-19,6.090133182895507e-14,1.3440098684717358e-20,5.5220562816705654e-18,7.308188269017194e-28,1.1342045036423124e-12,4.392433672055115e-16,4.59021158366554e-40,5.833650017718249e-19,0.0,2.178662769593755e-31,1.7323652342587422e-37,2.1663380917779864e-33,7.868716071663824e-25,1.7298865067166926e-14,7.616750490882365e-13,0.0,1.186498870371084e-12,1.4683371851017215e-24,2.7545190569434233e-22,2.4101561010345462e-42,3.1999852912354753e-31,6.294717178486186e-32,0.0,0.0,8.625460246162796e-18,7.980439143329753e-18,1.4310340012396394e-14,3.242264684589493e-30,8.129110691608596e-19,2.1496210533380815e-25,2.7825327205584515e-28,1.6094900791601184e-19,5.080103722090043e-30,1.2034481295723279e-14,3.018153066625991e-21,1.3658574887088667e-13,1.3398566417698585e-18,1.244193407346676e-17,3.5476838064316224e-27,1.5478261678772193e-14,3.8456070250212416e-16,8.897562298012806e-16,0.0,4.035732448525571e-14,5.602079163440425e-68,1.7544298284470402e-13,3.445541016365389e-39,1.3721961335748435e-14,0.0,1.707399343405113e-30,6.794260609248921e-28,9.651219190351242e-13,1.038878005377457e-16,6.794700091567133e-19,0.0,0.0,3.472377585321408e-48,6.077286193717834e-14,2.1823486428770083e-26,0.0,5.824407438536756e-17,7.942586535874307e-22,2.997068732569386e-17,1.790673992908165e-15,8.631775251674179e-20,3.925424101560646e-15,4.7087487442243455e-15,3.1548307574526977e-16,5.218256711648136e-12,5.994094757134572e-45
0.05,0.07364281674903965,298.00564268163515,1.2909298422961273,0.6172246688945338,0.0,0.14825135042199938,8.970661282459924e-18,0.04700385899692379,0.1875034333722442,4.282755530697818e-07,0.0,2.368688085378005e-52,0.0,7.298433617485865e-25,1.65045403314041e-22,1.602531308159995e-05,7.880786790121463e-82,5.0846543884708555e-18,2.566465655264054e-13,5.942042516186559e-13,1.4156887108626776e-07,1.3842167258043703e-08,6.973919049242274e-28,6.562248906471126e-33,3.0230855299030527e-19,2.570139496520817e-13,2.716937656230823e-30,2.1919278377591883e-39,3.885467610420569e-09,4.650040083850363e-44,2.5503996233410228e-36,2.685540436396925e-13,1.3619679643427353e-26,2.4822421717820786e-12,4.115396730082058e-29,9.797831813547672e-10,1.2912949286504883e-11,9.350498827446129e-28,7.111207803078548e-27,1.6634310126033585e-27,5.480545504456001e-29,6.003865727049629e-15,3.66448486360715e-26,7.251731256605566e-08,4.715055812869454e-10,1.4988538651731172e-10,2.286779250888916e-10,3.345288617074181e-10,3.1760479199679133e-27,1.93345974345978e-15,6.881607815598411e-11,3.2236900418479464e-10,4.969800935891802e-25,6.823661693832854e-14,5.297137730432569e-15,2.6506651361682863e-10,7.976737950653675e-12,1.211814343273076e-13,5.27416106896831e-29,6.201007241738817e-40,5.875024074107749e-19,1.5945578594046606e-47,8.329049530531044e-29,6.214287731341908e-30,2.8395744759565156e-23,1.6586391551649778e-19,6.435878707268303e-14,1.4206221534849304e-20,5.525079717430677e-18,7.311572225241562e-28,1.1684053393431377e-12,4.4100658529560636e-16,4.5972261104391995e-40,6.642467446376854e-19,0.0,2.13013363214882e-30,8.895412166549852e-36,1.2996489503421273e-32,7.872166567543615e-25,1.82780080197111e-14,7.176819413716156e-12,0.0,6.315463897190016e-12,8.140570878696938e-24,1.7708037728950585e-21,8.552685485017677e-46,3.4609132830446116e-31,9.389756718339919e-32,0.0,0.0,1.9204566300584476e-17,8.16934596110375e-18,1.431045103138651e-14,3.264105977771236e-30,1.455919857085626e-17,2.164734730232061e-25,1.7566365694038146e-27,1.9490966848226064e-18,2.0070583718119398e-29,1.2440116616994907e-14,3.030791095664859e-21,1.3745602021079657e-12,7.86060802777056e-17,2.2148942013545028e-16,4.28334419190191e-26,1.54784416897197e-14,3.8583583197885066e-16,9.981824590980633e-15,0.0,4.562151975448131e-13,5.94830024221216e-67,1.867762243392563e-12,4.979803217224535e-39,1.4553139988349838e-13,0.0,9.128696885760337e-30,3.5126191395041275e-27,8.695917983924697e-12,1.3141339206913455e-15,2.647625752566134e-18,0.0,0.0,5.182507368285203e-47,6.115428160235994e-13,2.638560261437905e-25,2.4635647407755517e-15,5.861660574564355e-17,7.681559732990275e-22,3.016233556173964e-17,7.0682382286072276e-15,1.6646835832636362e-17,3.528284196563392e-14,4.9439516181066335e-14,3.3209583237134398e-15,3.821468287481116e-11,4.4064343395290914e-44
0.051000000000000004,0.07366308795101803,298.02612565283255,1.2905745939568296,0.6172089518149053,0.0,0.14825602554187375,1.2287363810201057e-17,0.04700148341936918,0.18749987802584686,1.972026399870067e-06,3.2908648560430054e-41,3.658447252437604e-50,1.4114017569197882e-15,1.9460569721613466e-24,1.0145131427147954e-21,3.057192340371484e-05,9.200554763735564e-82,5.079477575017678e-18,3.3063589640385556e-13,4.2514966029846925e-12,6.604110658098708e-07,8.218335238730707e-08,4.411080221030514e-27,2.2289431139517674e-31,4.1422701302478966e-19,1.5004820698760082e-12,6.950208844845565e-29,1.6795385233073677e-38,2.1700182689150192e-08,2.6125637293714496e-43,7.224083958566278e-36,1.6604642600301366e-12,4.884571902576796e-26,1.6735994631677854e-11,3.2602404269130057e-28,5.664573498072628e-09,8.003758125603203e-11,7.936503938761809e-27,6.501382747616238e-26,1.2845496066336227e-26,4.72920273587803e-28,3.272136102082326e-14,3.7844712759415386e-25,3.339933906531442e-07,2.918435858641438e-09,1.003038456166259e-09,1.6013316956124829e-09,1.8892038443482947e-09,1.9574173024330024e-26,1.9985564642586898e-14,5.914352425427473e-10,2.3670839474586237e-09,4.650626863803542e-24,6.569149614652987e-14,5.796996462688577e-15,2.214345451209403e-09,7.279104718114511e-11,1.1657996957651444e-12,1.3629975035896225e-28,0.0,8.042798928350408e-19,8.638398835303841e-47,8.355623394881422e-29,6.234583058890257e-30,5.465238523248249e-23,1.81409170164159e-19,7.033414092750154e-14,1.5542125885973452e-20,5.539447450143502e-18,7.329402015841675e-28,1.3368823034102522e-12,4.623494431347704e-16,4.629236180090145e-40,1.9942262742278424e-18,0.0,1.309829186055964e-29,3.0523795041647377e-34,3.780097164390797e-31,7.888239636068882e-25,3.2861056348024754e-14,6.656565700649207e-11,0.0,3.9869275492541305e-11,4.9682534069279016e-23,1.594602241678557e-20,5.5385306603830805e-46,4.430386782683599e-31,4.708340362483507e-31,0.0,0.0,1.50807401885411e-16,1.062319872898287e-17,1.4310826258306824e-14,3.503755485058167e-30,2.4951797317158015e-16,2.3911193195409455e-25,1.3693581893967932e-26,2.215975271256774e-17,1.9600177786949637e-28,1.6802553785403148e-14,3.1800555035747076e-21,1.4531211799581371e-11,1.1865334232391857e-15,2.7076904054556054e-15,5.30884860079769e-25,1.5478834231975223e-14,4.070599948074367e-16,1.2446024906828254e-13,0.0,5.1699433237594015e-12,6.752903320470686e-66,2.0755236424955898e-11,1.4085095295712859e-38,1.5442540683055602e-12,2.2780804710046458e-14,4.9617895337446213e-29,1.870427642298749e-26,7.985739747692142e-11,1.568252697267788e-14,2.7009281415620065e-17,2.939264265499352e-30,0.0,6.539433617846114e-46,6.364608009044265e-12,3.008495477637703e-24,7.176044313137209e-14,6.456484015296021e-17,7.923012079471216e-22,3.322337978618206e-17,6.875215664876914e-14,2.2378748437319163e-16,3.563235075398025e-13,5.727985940700798e-13,3.8844673467888826e-14,2.947421120311201e-10,4.109638545385189e-43
