grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.062063119753515056,298.0,1.1915340058803001,0.6802720321627795,0.0,0.061269178623731275,1.452738418119097e-14,0.05180542428185736,0.20665336486281718,1.0081991930141193e-16,6.49402495363793e-14,0.0,7.359076307093035e-16,0.0,0.0,6.799614800497656e-11,3.0488225648386283e-77,4.1157941300773854e-18,0.0,8.713790537546941e-16,1.045619955325494e-16,2.3256252763976848e-15,0.0,5.169618464041875e-14,0.0,0.0,0.0,6.079543890537793e-42,0.0,6.165471260327373e-14,4.316873903394357e-30,3.182679355056364e-15,0.0,1.3089917527519462e-14,0.0,0.0,2.1382671085336043e-14,2.8541042222191486e-15,9.738881488187907e-31,0.0,0.0,0.0,4.982830234882569e-15,1.2064175757505423e-16,1.2573079570140194e-14,1.3885674623781307e-15,0.0,0.0,1.2337433378120092e-18,0.0,0.0,0.0,0.0,6.225150743918099e-14,0.0,1.8094965889751543e-18,4.588851798379655e-17,0.0,5.853504506897717e-26,1.5700321275431589e-31,0.0,0.0,6.102787827035363e-32,4.49971236917948e-33,7.194062144759958e-15,0.0,0.0,0.0,3.382732460398007e-14,7.435873605689738e-31,0.0,8.363191441617907e-18,0.0,9.155093449668482e-16,3.3844260981493877e-18,0.0,0.0,5.2669450624545155e-23,0.0,3.654060101495803e-17,4.5698779268030085e-17,1.8137997329252256e-14,0.0,0.0,0.0,0.0,3.745443517335737e-48,0.0,3.931611943777686e-31,1.2180420295374187e-36,1.7376591729179957e-20,1.09064379673548e-19,0.0,2.7262660255280993e-14,2.7970971104302976e-18,0.0,1.978277369118897e-14,0.0,1.0359562769851611e-14,0.0,0.0,1.0676204447427922e-15,1.960708423071135e-13,0.0,0.0,0.0,0.0,1.5986067323886014e-20,2.9872376431287667e-14,0.0,1.6840778779873099e-15,0.0,0.0,9.649120901441156e-34,0.0,0.0,0.0,0.0,3.9999550133230496e-14,8.653906008808419e-19,0.0,9.959063119021202e-33,1.0728127650519505e-13,0.0,0.0,1.1398929174127638e-23,0.0,8.188171474200635e-17,2.9530251092950354e-21,4.0476184129469395e-17,0.0,6.481507699496055e-18,0.0,6.170388212213675e-15,1.0195377682384308e-17,2.188055972606257e-18,0.0,4.205112637014853e-34
0.016,0.06206312049990463,297.99999999566313,1.1915339915536936,0.6802720313719797,0.0,0.06126917872902856,0.0,0.05180542420689746,0.20665336471596868,4.673266524199308e-15,1.462899703211713e-21,0.0,7.3590763706428e-16,0.0,0.0,9.75317321740279e-10,4.1044041571737987e-76,4.115793608502738e-18,0.0,6.727060166915138e-14,3.229541784258637e-15,1.5260134183157244e-13,0.0,2.206171596987217e-21,0.0,0.0,0.0,3.754794551908528e-40,0.0,2.8454266571351692e-21,1.9283248014987701e-28,3.182680163136356e-15,0.0,0.0,0.0,0.0,2.1382675377081133e-14,3.26055457338144e-21,6.659995281465873e-29,0.0,0.0,0.0,1.0905362214471034e-22,6.005114854426931e-15,1.257316293467846e-14,1.3885801213948739e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.087865966712264e-14,0.0,9.779335652626848e-19,4.3697246873048127e-17,0.0,5.801313538376002e-24,9.322089365502337e-39,0.0,0.0,1.3118359230943348e-29,9.787379745834856e-31,2.0879198212599477e-21,0.0,0.0,0.0,6.085028778233028e-18,2.094755933043308e-28,0.0,1.2074906400407692e-15,0.0,9.155433842193626e-16,4.0555813541928053e-25,0.0,0.0,3.785247946852584e-21,0.0,3.97968501067135e-15,8.007790953853086e-15,1.8137996673536585e-14,0.0,0.0,0.0,0.0,5.0983546610225344e-46,0.0,7.14757121843065e-29,2.4176830525624424e-34,3.8074871063684e-18,4.78127998179058e-18,0.0,2.7257988342207143e-14,2.5562128987942327e-25,0.0,1.2967683223054395e-20,7.677588025338697e-23,8.633729030727957e-15,0.0,0.0,8.309571724287373e-21,1.9607084261580775e-13,0.0,0.0,0.0,0.0,3.183326508441564e-18,2.990910053158603e-14,0.0,1.6840778807987711e-15,0.0,0.0,1.3834995746241086e-31,0.0,0.0,0.0,0.0,3.9999550205598046e-14,1.1912113403243236e-16,0.0,1.3385932931224862e-30,1.0728127669351178e-13,0.0,0.0,1.1314732624469273e-21,0.0,1.559817159580674e-14,5.6843283032067885e-19,7.685783317812106e-15,0.0,6.481604071281216e-18,0.0,6.170388241718037e-15,1.4250737099824826e-15,3.1328194718339914e-16,0.0,3.8237134627774196e-32
0.032,0.062063131220708376,298.00000000405197,1.191533785734819,0.6802720200542451,0.0,0.06126918021035667,0.0,0.05180542313186857,0.20665336261202588,4.5343500132478713e-13,3.3508148651833795e-29,0.0,7.359076478042418e-16,0.0,0.0,1.3990035185129742e-08,6.809783572503287e-76,4.11578787022653e-18,0.0,1.8996845643746442e-13,6.965142511822713e-14,1.539161645600904e-13,0.0,9.538536223629685e-29,0.0,0.0,0.0,9.822983969423128e-46,0.0,1.3244825032094366e-28,1.9018073439420837e-35,3.1827349600576865e-15,9.688906037253041e-26,0.0,0.0,0.0,2.1386600991969712e-14,3.599853286552898e-27,0.0,0.0,0.0,0.0,0.0,3.505851118399224e-14,1.257898218692122e-14,1.389556469249761e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.252062001008303e-14,0.0,3.852722979235105e-19,4.1485414669613556e-17,0.0,0.0,7.129214734043569e-46,0.0,0.0,1.311835761756057e-29,9.787378543122316e-31,1.0509035165830351e-23,0.0,0.0,0.0,6.084974875643915e-18,3.0716243341305368e-28,0.0,1.2074906853483062e-15,0.0,9.155774420665985e-16,4.0478157852589944e-30,0.0,0.0,2.6297616289421297e-28,0.0,3.9796933433057855e-15,8.007788895830278e-15,1.8138003166034864e-14,0.0,0.0,0.0,0.0,4.398429747423287e-46,0.0,0.0,1.8898148223935597e-39,3.80752062641405e-18,9.452443369594472e-18,0.0,2.7253317904209683e-14,4.859450002430896e-32,0.0,5.583305018250117e-23,1.9945954160577774e-28,7.194558827827293e-15,0.0,0.0,8.29654751305466e-21,1.960708471227692e-13,0.0,0.0,0.0,0.0,3.1833268916500553e-18,2.990910127345546e-14,0.0,1.6840779315730107e-15,0.0,0.0,2.3450196513001702e-38,0.0,0.0,0.0,0.0,3.999955296022596e-14,1.1912143788287528e-16,0.0,1.3385933477226014e-30,1.0728127931449818e-13,0.0,0.0,9.428695889815565e-22,0.0,1.5379888191759446e-14,3.247279195993601e-19,7.904320912132062e-15,0.0,6.481604239602647e-18,0.0,6.170387997646263e-15,2.7692560458743828e-15,4.083183750593423e-16,0.0,5.351057435318061e-37
0.036000000000000004,0.06206315626277407,298.0000000669712,1.1915333049729824,0.6802719936298943,0.0,0.06126918366866605,0.0,0.05180542061801604,0.2066533576978857,4.170404046905473e-12,3.283228814247819e-36,0.0,7.359076831587151e-16,0.0,4.157403148261294e-23,4.437955027969847e-08,7.090232385030654e-76,4.115776259452868e-18,0.0,2.242625527884717e-13,5.973254361722322e-13,1.67679536557449e-13,0.0,8.584600686160423e-35,0.0,0.0,0.0,2.6808935585981497e-45,1.9175634153771096e-15,2.5571268189393196e-35,1.2859045752236543e-35,3.183320740526636e-15,1.3473725168399388e-25,0.0,0.0,0.0,2.1394674631764183e-14,4.393096272096006e-30,0.0,0.0,0.0,0.0,0.0,2.6188446965023993e-13,1.264300124605559e-14,1.40124681675384e-15,0.0,0.0,2.990081214056159e-28,0.0,0.0,0.0,0.0,5.020634769133856e-14,0.0,4.3306079902467894e-18,4.096149560020832e-17,0.0,0.0,0.0,0.0,7.0810106665793e-40,1.3118353942391923e-29,9.787375803402976e-31,1.0506252244225648e-23,0.0,0.0,0.0,6.084974779848956e-18,3.0716249632441253e-28,0.0,1.2074907542017036e-15,1.4945642876797312e-40,9.155860008948947e-16,3.999104214286858e-30,2.046449668037844e-31,0.0,0.0,0.0,3.979743140422498e-15,8.007786138301667e-15,1.81381072917526e-14,0.0,0.0,0.0,0.0,4.2046177017445336e-46,0.0,0.0,1.765187503677017e-39,3.807529164563999e-18,1.0620183416113602e-17,0.0,2.7252151858669496e-14,2.669281950542405e-32,0.0,5.578555150939512e-23,1.1263922428503752e-28,6.852177257494849e-15,0.0,0.0,8.29654800811078e-21,1.9607085879297394e-13,0.0,0.0,0.0,0.0,3.183327140044382e-18,2.990910308951838e-14,0.0,1.684078247691496e-15,0.0,0.0,9.564478804740233e-39,0.0,0.0,0.0,0.0,3.999958806850696e-14,1.1912150869557506e-16,0.0,1.3385934449507137e-30,1.0728128534818907e-13,0.0,0.0,8.979998226957514e-22,0.0,1.5374173972864448e-14,2.736711791446024e-19,7.910087630843036e-15,0.0,6.481604638891413e-18,0.0,6.170393631285686e-15,3.0943734195069643e-15,4.256089262256124e-16,0.0,8.782045127624408e-38
0.04,0.06206326495495443,298.00000087013075,1.1915312182801092,0.6802718790736945,0.0,0.06126919866342702,0.0,0.05180540967649216,0.20665333637268002,5.27630387350698e-11,0.0,0.0,7.359078514597205e-16,0.0,4.571425610738465e-23,1.7614882529337992e-07,7.052904458141252e-76,4.115730467616725e-18,0.0,2.6196427069295655e-13,7.621081236354119e-12,4.064555151899801e-13,0.0,8.911737084840296e-35,0.0,0.0,0.0,0.0,3.396539845212635e-14,4.9329578752541675e-42,1.732488793830736e-35,3.1936926103581045e-15,1.8176061826905692e-25,0.0,0.0,0.0,2.1526338456595422e-14,5.299238794107046e-30,0.0,0.0,0.0,0.0,0.0,3.231356818327793e-12,1.3808290163727808e-14,1.6322222487513197e-15,0.0,0.0,3.287869911047071e-28,0.0,0.0,0.0,0.0,4.765405369146877e-14,0.0,1.0827567056635298e-16,4.124960398882039e-17,0.0,0.0,0.0,0.0,2.962332809058842e-47,1.3118339137548738e-29,9.787364786615767e-31,1.0496433084597158e-23,0.0,0.0,0.0,6.084974776171335e-18,3.0716203436048585e-28,0.0,1.2074910620646157e-15,1.4846995971058737e-40,9.155947316333056e-16,3.999088646489165e-30,2.2502459750830086e-31,0.0,0.0,0.0,3.980809042361664e-15,8.007775553789311e-15,1.814097039318542e-14,0.0,0.0,0.0,0.0,3.9908729431133004e-46,0.0,0.0,1.65998395057515e-39,3.807538702654075e-18,1.1787874035993625e-17,0.0,2.7250991522775757e-14,2.6724752640952646e-32,0.0,5.576814998420475e-23,9.619949840588524e-29,6.526084021787945e-15,0.0,0.0,8.296550406142678e-21,1.9607094600087462e-13,0.0,0.0,0.0,0.0,3.1833281997318286e-18,2.990911115649467e-14,0.0,1.6840862881589233e-15,0.0,0.0,1.2886623382448367e-38,0.0,0.0,0.0,0.0,4.000051131566233e-14,1.1912234023604202e-16,0.0,1.3385939906951483e-30,1.0728131130692148e-13,0.0,0.0,8.55265921894025e-22,0.0,1.5373595930426145e-14,2.308014326449278e-19,7.910716172109244e-15,0.0,6.481606624306825e-18,0.0,6.1705162781947074e-15,3.406407229959344e-15,4.396947834507745e-16,0.0,4.604214192586377e-37
0.044,0.062063737649809915,298.0000111270452,1.1915221434544105,0.6802713825739991,0.0,0.061269263679484945,0.0,0.05180536173993159,0.206653243667603,6.868285344421994e-10,0.0,0.0,7.359089071373831e-16,0.0,4.963109026548812e-23,7.475028438649666e-07,6.769142072492814e-76,4.1155469335374745e-18,0.0,3.0299985960861086e-13,1.0111285236433642e-10,4.5488990792517835e-12,0.0,1.1415255281836655e-34,0.0,0.0,0.0,0.0,5.558014273815838e-13,7.506946191975819e-48,2.2776407361875234e-35,3.3773431433463973e-15,2.392144047498478e-25,0.0,0.0,8.447087312482231e-14,2.3912629906024587e-14,6.334613436043485e-30,0.0,0.0,0.0,0.0,0.0,4.2105966619295e-11,3.501919269480251e-14,6.195794866649459e-15,5.269131534015623e-15,0.0,3.569586116780428e-28,0.0,0.0,2.86768900711465e-16,0.0,4.4898552554798546e-14,0.0,2.714195121971707e-15,6.378639448663174e-17,0.0,0.0,0.0,0.0,2.188487720200464e-48,1.3118289389001425e-29,9.787328038507696e-31,1.0449567943719571e-23,0.0,0.0,0.0,6.084980018555913e-18,3.071602982442989e-28,0.0,1.2074924054005246e-15,1.4816405545256527e-40,9.156042322004766e-16,3.99908476537899e-30,2.443034472249348e-31,2.482837927266457e-40,0.0,0.0,4.003610298851652e-15,8.007728856815658e-15,1.8220231220746303e-14,0.0,0.0,0.0,0.0,3.760119605653509e-46,0.0,0.0,1.544548642981088e-39,3.807552514953499e-18,1.2955522349206111e-17,0.0,2.724985579106011e-14,2.6755242089997065e-32,0.0,5.575571518566519e-23,7.809561834259822e-29,6.21538664037808e-15,0.0,0.0,8.296563232600663e-21,1.9607249603761957e-13,0.0,0.0,0.0,0.0,3.183332739495259e-18,2.990915276323702e-14,0.0,1.684349815515696e-15,0.0,0.0,1.6941998296970613e-38,0.0,0.0,0.0,0.0,4.002570728638876e-14,1.1915000774584744e-16,0.0,1.3385981144791126e-30,1.0728142397025977e-13,0.0,0.0,8.145553432613763e-22,0.0,1.5373576495757564e-14,1.947813302584091e-19,7.910804361356806e-15,0.0,6.481625060474013e-18,0.0,6.173141927293736e-15,3.704815837166574e-15,4.520333722295207e-16,1.1621113117286432e-15,2.489805006914551e-36
0.046,0.06206457208177846,298.0000615299736,1.1915061242741305,0.6802705140907324,0.0,0.061269377526410845,0.0,0.05180527559440113,0.20665308011117753,3.868222134225321e-09,0.0,0.0,7.359144809500115e-16,0.0,5.152072487210107e-23,1.7479531769297478e-06,6.625117685099625e-76,4.115248589023428e-18,0.0,3.2526355154169876e-13,5.794688891250175e-10,3.20164263592267e-11,0.0,1.3031076979808023e-34,0.0,0.0,0.0,0.0,3.807438585160639e-12,4.477987050117105e-47,2.604252890059333e-35,4.619745481239423e-15,2.73686271262546e-25,0.0,0.0,1.5125233874939798e-12,4.0540092612360415e-14,6.87420940204433e-30,0.0,0.0,0.0,0.0,0.0,2.3781211438990047e-10,1.8245323539154032e-13,4.0578631532450197e-14,5.018851243647558e-14,0.0,3.705504476984222e-28,0.0,0.0,5.550841159703322e-14,0.0,4.384091667949933e-14,0.0,2.74917581345495e-14,3.033226059077678e-16,0.0,0.0,1.1193829543407329e-39,0.0,5.862676725833644e-48,1.3118271459918055e-29,9.787316472350021e-31,1.036593538122274e-23,0.0,0.0,0.0,6.0850143780173376e-18,3.0715853599787153e-28,0.0,1.2074947701979859e-15,1.4803073394642077e-40,9.156102746455643e-16,3.999129899740038e-30,2.5360249582973117e-31,1.9773464782529975e-39,0.0,0.0,4.189332895610697e-15,8.007679280583565e-15,1.9053831266623254e-14,0.0,0.0,0.0,0.0,3.671594958330558e-46,0.0,0.0,1.483446233611516e-39,3.807566269794809e-18,1.3539380542515122e-17,0.0,2.7249327882212845e-14,2.677057382543801e-32,0.0,5.575130485064837e-23,6.58569112457589e-29,6.063900691157143e-15,0.0,0.0,8.296597082593661e-21,1.9608926766122709e-13,0.0,0.0,0.0,0.0,3.1833408233200116e-18,2.99093214912429e-14,0.0,1.687750989568648e-15,0.0,0.0,1.9371524465514e-38,0.0,0.0,0.0,0.0,4.028826951343439e-14,1.1952599129124165e-16,0.0,1.338613865653147e-30,1.072816404266983e-13,0.0,0.0,7.947178740129008e-22,0.0,1.5373619298460863e-14,1.7836047320010827e-19,7.910834514619133e-15,0.0,6.4817976819937385e-18,0.0,6.194600864848284e-15,3.8507859301427005e-15,4.578945956336446e-16,1.4276370859706683e-14,6.546157741201147e-36
0.048,0.06206684259428478,298.00040854801364,1.191462537741226,0.6802682019272561,0.0,0.06126968135770842,0.0,0.05180503222795049,0.20665263510067028,2.621201160351273e-08,0.0,0.0,7.35987725844727e-16,0.0,5.332003657413325e-23,4.417220152254127e-06,6.540776509973411e-76,4.114504623142974e-18,0.0,3.5717833430020185e-13,4.002344869907443e-09,2.8401559055829384e-10,0.0,1.6619842792360262e-34,0.0,0.0,0.0,0.0,3.190688803140109e-11,3.752980247423192e-46,3.114004219747446e-35,1.6240556616073053e-14,3.275883883600676e-25,2.1749806311482147e-14,0.0,1.4288174185333024e-11,2.0062347194810945e-13,7.709766169071464e-30,0.0,0.0,0.0,0.0,0.0,1.616720514514978e-09,1.5980050693969596e-12,3.9743918945007976e-13,5.37437706147626e-13,0.0,3.8348788449325685e-28,0.0,9.050248175738293e-14,6.858088962486167e-13,0.0,4.7318534374454405e-14,0.0,3.4985019787395603e-13,3.703427772644346e-15,3.5781671053643026e-16,0.0,4.527664892932217e-40,0.0,1.7762736927633035e-47,1.311867686277708e-29,9.787631401352187e-31,1.0196349848346071e-23,0.0,0.0,0.0,6.085270998487223e-18,3.071622031831827e-28,0.0,1.2075012998834882e-15,1.4805516495846992e-40,9.156194182509325e-16,3.999458578816072e-30,2.6245371371372694e-31,1.7840196391452376e-38,0.0,0.0,6.268216475082157e-15,8.007605309810949e-15,3.102313149934876e-14,0.0,0.0,0.0,2.9602198731603896e-22,3.9631988813801726e-46,0.0,0.0,1.4235124652071075e-39,3.807595812229464e-18,1.4123877089395628e-17,0.0,2.7248893317181423e-14,2.678782698055846e-32,0.0,5.575182431956316e-23,2.5410392399498053e-29,5.9160642296361815e-15,0.0,0.0,8.296762666471557e-21,1.9636116438114424e-13,0.0,0.0,0.0,0.0,3.1833684237211864e-18,2.9911625443131576e-14,0.0,1.7477071342003351e-15,0.0,5.963100809411911e-16,2.3162873658666385e-38,0.0,0.0,0.0,0.0,4.402736971802377e-14,1.264986589940784e-16,0.0,1.3387130699295678e-30,1.0728253760281986e-13,0.0,0.0,7.75401494518855e-22,0.0,1.5373732620510048e-14,1.6335786329001166e-19,7.91088521746257e-15,0.0,6.484949559819388e-18,0.0,6.435779183967059e-15,3.998515827891654e-15,4.638488504127394e-16,1.7244868190071473e-13,1.9915117543151662e-35
0.049,0.06206951238520731,298.0013477677585,1.1914112903772487,0.6802656105349943,0.0,0.0612700236719676,0.0,0.051804725546157546,0.20665211035668007,8.785261636314539e-08,0.0,9.912725393227976e-55,7.364208395492641e-16,0.0,5.4155133605558e-23,7.421601698459048e-06,6.525221500563931e-76,4.1137185175985425e-18,0.0,4.063456221001309e-13,1.3614892938133407e-08,1.182498213668911e-09,0.0,2.436705292432897e-34,0.0,0.0,0.0,0.0,1.2647898527686584e-10,1.4880730407309145e-45,3.816701473103566e-35,5.845394792833754e-14,4.0213204761085094e-25,1.1074791372577134e-13,0.0,5.874532103282692e-11,7.986107701924464e-13,1.1796920155653553e-29,0.0,0.0,0.0,0.0,0.0,5.43242415661796e-09,6.871607991811181e-12,1.8309967480704973e-12,2.580324433703185e-12,0.0,3.895113787240332e-28,0.0,5.948750809327451e-13,3.4624400572897517e-12,0.0,7.078811704096823e-14,0.0,1.9628535256626184e-12,2.220879461119593e-14,2.4487575293379935e-15,0.0,0.0,0.0,3.66956241827984e-47,1.3120303260015333e-29,9.7888785708859e-31,1.0299413907977036e-23,0.0,0.0,0.0,6.08598562149794e-18,3.0718793148473625e-28,0.0,1.2075102750575712e-15,1.4881164242732972e-40,9.15627171792006e-16,4.000351658632729e-30,2.6656116637129195e-31,7.314524666347331e-38,0.0,0.0,1.525426575444142e-14,8.007766758962591e-15,9.696893163789016e-14,0.0,5.671008339649161e-13,0.0,6.479772956533181e-21,5.930314337038478e-46,0.0,0.0,1.4132999825521408e-39,3.807626244216618e-18,1.4420601299434417e-17,0.0,2.7248769570166153e-14,2.6801849314755277e-32,6.156517409426683e-19,5.57608333770461e-23,0.0,5.84310483791847e-15,0.0,0.0,8.297149880270231e-21,1.980719541860943e-13,0.0,0.0,0.0,0.0,3.1834609671236646e-18,2.992787446914487e-14,0.0,2.1517993839010707e-15,0.0,4.746665097346528e-15,2.838866847261554e-38,0.0,0.0,0.0,0.0,6.446561564631765e-14,1.7588672579930395e-16,0.0,1.3389818565184704e-30,1.0728535865623845e-13,0.0,0.0,7.659511272491544e-22,0.0,1.537386194141099e-14,1.562063901169103e-19,7.910929154632137e-15,0.0,6.5081846045127066e-18,0.0,7.482592781325388e-15,4.106828819028681e-15,4.690660957551033e-16,9.076188961351982e-13,4.351237024738395e-35
0.05,0.06207482163521505,298.00504960232644,1.1913093909939785,0.6802608916520603,0.0,0.06127065317689158,1.5748021090902978e-17,0.05180405178556914,0.20665105595925748,3.351364135258352e-07,0.0,3.0032766462759987e-53,7.400828945252508e-16,9.69961706526433e-25,5.484300028268691e-23,1.2931962204362403e-05,6.51925213206507e-76,4.112352706149234e-18,1.116114030516115e-12,6.241827269278166e-13,5.281323112217383e-08,5.753336191162833e-09,0.0,6.076168745849692e-34,5.305728475296674e-19,0.0,4.41882210630397e-31,5.915948927338652e-40,5.824010760583398e-10,6.859289879452719e-45,6.814156570608443e-35,2.769849628502126e-13,7.299388819001988e-25,6.233211607836023e-13,2.1216998180394383e-29,2.798385506324267e-10,3.976342775080307e-12,1.9468080176924202e-28,2.94222891047442e-27,0.0,7.230966737648922e-31,0.0,3.6657815295179237e-28,2.07829287081169e-08,3.4825375742072255e-11,9.987329505798168e-12,1.4681668520918588e-11,0.0,3.956760425246612e-28,1.950327491615574e-17,4.234356379571142e-12,2.0697157765535097e-11,6.195506876757448e-26,2.401363319373162e-13,0.0,1.3262051062177718e-11,1.6265864399181862e-13,1.9143910320822407e-14,2.68387188724982e-29,3.711924735684853e-40,3.933033552777648e-19,1.1552004857311593e-46,1.312750964956233e-29,9.794388219039457e-31,1.2505551433424899e-23,0.0,0.0,0.0,6.0888328754203445e-18,3.0731306846593887e-28,0.0,1.2075424685348353e-15,1.5546032311054e-40,9.15639844809317e-16,4.003993815219045e-30,2.6995364940237546e-31,3.4714452373230657e-37,0.0,0.0,7.00401251465283e-14,8.009683819156396e-15,6.034017609819941e-13,1.198407645676563e-24,4.042873429957578e-12,0.0,1.469153469221818e-19,2.0136327500541326e-45,8.504184799483929e-30,0.0,1.5110438900493266e-39,3.8076804765505546e-18,1.476149846206801e-17,0.0,2.7248786799057515e-14,2.684066956051207e-32,1.0867562684225808e-17,5.579722080188471e-23,2.4482724321732246e-28,5.771046064432128e-15,0.0,0.0,8.298650061282092e-21,2.1302716594648662e-13,1.2860798976984736e-17,0.0,0.0,0.0,3.1844503742590178e-18,3.009406095285915e-14,0.0,5.918199450852366e-15,1.5971561861476618e-68,4.292617968243762e-14,5.067699653035255e-38,5.748957899311844e-15,0.0,0.0,0.0,2.2023985304721525e-13,6.58812196003952e-16,1.0193517663667314e-20,1.3401227919043e-30,1.0730429433079426e-13,2.2366102717717396e-43,4.1663677462075105e-15,7.5687646832317395e-22,0.0,1.5374125289787997e-14,1.4937232320965142e-19,7.910975912368333e-15,0.0,6.746102319723155e-18,0.0,1.3889919763629686e-14,4.543842178669996e-15,4.956170602971287e-16,5.70872964776505e-12,1.5068074490538245e-34
