grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.21176299638927298,298.0,1.1915340069485643,0.6802720322224607,9.863222199796073e-25,0.0612691786161012,0.0,0.05180542428701782,0.2066533648739755,3.3854728992189694e-20,6.640625796254393e-21,4.0999312536471615e-21,3.8818022575927735e-21,4.010083090470444e-22,6.998677238807516e-21,4.447523740767246e-13,0.0,0.0,2.0909374645202022e-21,0.0,8.050159887234059e-21,1.1659521687164854e-22,6.806965122841181e-28,3.4828932732141786e-21,6.546448790275965e-21,0.0,1.682816179795225e-39,0.0,0.0,3.5280285232797006e-20,1.1633626263153216e-36,1.4834231124915644e-21,4.033629964061373e-33,0.0,0.0,0.0,5.9350329295469905e-21,0.0,1.5258971390114385e-35,1.0520946330532979e-35,0.0,2.251279641085847e-23,0.0,1.8169203073877525e-21,0.0,0.0,0.0,1.0743295700965255e-19,0.0,4.169032128216876e-24,1.5231833212478077e-23,2.5944290323652463e-22,1.9894371341892917e-21,0.0,0.0,2.354921276505509e-23,1.3638841502875796e-28,0.0,1.5865305464675683e-32,5.19606392751165e-28,0.0,0.0,3.584102456887603e-32,2.6425734186390307e-33,0.0,3.040314839107474e-29,1.1958351457075757e-23,9.017381687967424e-30,6.408445635152232e-20,1.0333615127531527e-30,7.553784746240395e-22,0.0,0.0,1.268463937219252e-23,0.0,6.069734264831532e-35,0.0,1.4142915361499367e-29,0.0,0.0,0.0,0.0,0.0,1.1433946526033793e-22,0.0,3.2822840530219016e-26,0.0,0.0,1.9835879958753298e-39,0.0,0.0,2.215360657129886e-25,0.0,0.0,0.0,4.401899532697821e-26,6.152210045393361e-23,2.188069173783331e-21,0.0,3.3839863274411403e-21,5.671492518960598e-20,0.0,0.0,4.136096237398713e-26,1.2333021743231909e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602625112199953e-26,2.583431377347588e-40,0.0,0.0,0.0,0.0,0.0,1.2301225041361135e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.3845634515371927e-20,1.5665633223851733e-25,6.192128307118575e-30,6.179631340774236e-26,1.9239535347991082e-23,2.934194380246971e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008,0.21176299641772445,298.00000000000006,1.191534006788475,0.6802720322136563,9.863222202572883e-25,0.06126917861725338,0.0,0.05180542428618213,0.20665336487233896,2.8167022647052007e-18,1.0271591787563257e-27,4.836986799573888e-28,3.881802258386697e-21,1.129584128796149e-27,3.553186857696199e-24,1.0569378020151543e-11,0.0,0.0,1.7726875735108403e-19,0.0,6.842920921630122e-19,1.3127573141473256e-20,7.624085423583789e-26,1.0173936802194665e-27,2.980181163990626e-25,0.0,1.179339885522078e-37,0.0,5.806630038243165e-22,1.0898835264983496e-26,8.892649435663273e-35,1.4856332399504897e-21,4.575497232406303e-31,0.0,0.0,0.0,5.941952718456864e-21,0.0,1.7313839615408056e-33,1.3838318525252274e-33,0.0,2.251449546809934e-23,0.0,1.517266646196888e-19,0.0,0.0,0.0,1.0757781088231915e-19,1.3897830211894857e-29,6.456910323748705e-24,2.5822596494211423e-21,2.5988117527555625e-22,8.828825098568841e-24,0.0,7.268763043196931e-22,2.3882078917715668e-23,1.4423841192769245e-26,0.0,2.704838357211408e-30,1.7409087057209015e-34,0.0,0.0,1.3118359360170824e-29,9.787379843108065e-31,0.0,8.68279084314777e-27,3.369621486261649e-21,1.983058679139111e-27,6.084974869337317e-18,3.0713509779368136e-28,2.0566877116333386e-19,0.0,0.0,5.0005862044091815e-21,0.0,1.7490295369313937e-32,0.0,1.7455960906473523e-27,0.0,0.0,0.0,0.0,0.0,1.4165045509218198e-20,2.402808663650979e-41,7.27733907853508e-24,0.0,0.0,6.235242061166944e-37,0.0,0.0,0.0,0.0,0.0,0.0,9.474618855731536e-24,2.793393388998913e-28,1.339761949278949e-26,0.0,2.226574646387534e-27,5.98184631505564e-20,0.0,0.0,9.703905187935237e-24,2.4600732239433486e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380131518381175e-38,0.0,0.0,0.0,0.0,0.0,2.9601424297665114e-21,0.0,0.0,0.0,8.530159945063208e-55,0.0,0.0,2.3845634514915915e-20,5.182895290862928e-23,2.794251290979876e-27,2.03764505672448e-23,4.550693126759047e-21,2.934258874320385e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016,0.21176299709386515,298.0000000000048,1.1915340029840116,0.680272032004421,9.86322221422164e-25,0.06126917864463423,4.421631750693812e-24,0.051805424266321516,0.20665336483344576,2.3439701357736407e-16,1.6054036720166224e-34,5.773776147611841e-35,3.881802285883951e-21,1.3755396443517226e-33,6.766064328440369e-28,2.5117741585233437e-10,0.0,0.0,3.1326567604614665e-19,0.0,5.0436340351309e-17,3.2727667873141637e-19,9.852515264160851e-32,2.9952547655257828e-34,1.490971831964087e-25,0.0,0.0,0.0,7.40446780374037e-20,3.3860711331818496e-33,2.782958455357099e-41,1.739800976140596e-21,0.0,0.0,0.0,3.368168053992869e-20,6.7636150975060476e-21,0.0,0.0,9.236282097281989e-34,0.0,2.3054441688795052e-23,1.2764517279673465e-34,1.2851047324990494e-17,5.958407483986483e-21,0.0,0.0,1.2293434239318876e-19,4.88449795859401e-33,9.115894921854965e-24,2.603595194104204e-21,3.226057030832335e-22,3.9354485919307833e-26,0.0,1.007410249265546e-21,6.40909644821095e-23,2.0518737418819704e-24,0.0,2.376406778983088e-36,5.851025717761674e-41,1.1046211532865274e-25,0.0,1.3118359330088314e-29,9.787379820663676e-31,0.0,1.2033868166062895e-26,4.670381046257697e-21,2.74840942757945e-27,6.0849749379077184e-18,3.0716265685391633e-28,2.3617044692104655e-19,0.0,0.0,9.988487747305608e-21,3.579348175524089e-30,3.3305759563487886e-36,0.0,8.275911348841602e-34,0.0,0.0,0.0,0.0,3.414900974714402e-31,2.2075530162286693e-20,4.866379853938222e-40,1.5184214042960191e-24,0.0,8.25968179618156e-37,1.864371262511887e-36,2.133407797469798e-39,0.0,0.0,0.0,0.0,0.0,5.708853784069332e-24,1.774414581947574e-31,8.237709854983434e-32,0.0,1.4830204022773501e-33,5.98190514091061e-20,0.0,0.0,1.1380418869264543e-23,4.907816600952839e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.023574543705796e-44,0.0,0.0,0.0,0.0,0.0,2.960160655558352e-21,0.0,0.0,0.0,9.075161503293922e-55,0.0,0.0,2.3845634540753396e-20,4.8379866991730625e-23,2.519306072815542e-27,2.3826114981651486e-23,4.5506962116210224e-21,2.9342591899213106e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018000000000000002,0.2117629996679452,298.0000000000655,1.1915339885003484,0.6802720312078697,9.863222217280122e-25,0.06126917874887234,9.683602867452048e-24,0.051805424190708646,0.2066533646853792,3.2666113059367473e-15,1.0452268786560755e-40,2.885195791044898e-41,3.881803030459012e-21,5.152587699144075e-35,0.0,1.1671660369180005e-09,0.0,0.0,6.85168433594469e-19,0.0,7.159048600315795e-16,5.881625174452652e-18,1.423752802101226e-36,3.0212737566876403e-40,3.263905821514701e-25,7.918771985483729e-21,0.0,2.5550102205908613e-53,1.2894735488511452e-18,4.303335704357618e-39,0.0,6.330750080216509e-21,0.0,1.2914383466730717e-21,0.0,6.177072258824036e-19,2.2115373766710217e-20,0.0,0.0,9.185176041381002e-34,0.0,3.425285519458808e-23,1.8702457868446435e-34,1.7974320040769552e-16,1.2152201560507163e-19,8.954473368768787e-21,5.7403961440356114e-21,3.793143327116593e-19,0.0,9.923328138590534e-24,2.899464208938846e-21,1.73114235852501e-21,7.0488085763646865e-28,0.0,1.203587202217237e-21,1.1029954239472875e-21,5.984011239590366e-23,0.0,1.4045861056570239e-36,7.963931447528802e-47,2.41914462413351e-25,0.0,1.3118359215398772e-29,9.787379735099085e-31,0.0,1.437727009554544e-26,5.579745655258393e-21,3.28361798593623e-27,6.084974933595068e-18,3.071626555039646e-28,2.563352786468751e-19,0.0,1.8911288647177617e-40,1.1235463127852405e-20,3.5794038417265974e-30,0.0,0.0,3.540585647219598e-40,0.0,0.0,0.0,0.0,7.477579462754687e-31,4.064665844398261e-20,8.350618824508954e-39,7.807968314900429e-25,0.0,9.444103825735228e-37,1.8643899779248566e-36,2.1334409765323364e-39,0.0,0.0,0.0,0.0,0.0,4.922507336990521e-24,1.7474472020854548e-31,3.565674989708324e-34,0.0,1.2693607249529207e-35,5.981902336111898e-20,0.0,0.0,1.1448721805629154e-23,5.519752607526799e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6262649936778392e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.9601682912850086e-21,0.0,0.0,0.0,9.285880545863355e-55,0.0,0.0,2.38456351260128e-20,4.7992496380214625e-23,2.452416826584243e-27,2.4213545954570544e-23,4.550699849604686e-21,2.9342716618451847e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.21176301689214005,298.0000000013454,1.1915338915844,0.680272025878063,9.863222176189854e-25,0.06126917944634482,1.1644122182903353e-22,0.05180542368469454,0.20665336369461812,6.861072008152953e-14,0.0,1.4417524559463126e-47,3.8818415125093825e-21,3.889492490376893e-33,0.0,7.296191725211916e-09,0.0,0.0,8.231532630621377e-18,0.0,1.535695932545885e-14,1.663410939049805e-16,1.0758583040504142e-36,0.0,3.9235042734235786e-24,2.4018022298405155e-19,0.0,2.8482497068666416e-52,3.419268502058266e-17,5.4690842526550055e-45,0.0,1.4176502544607146e-19,0.0,6.934221961571046e-20,0.0,1.7034890901702337e-17,4.893799923142846e-19,0.0,0.0,9.15650977634445e-34,1.3501399301492078e-38,4.125739699405752e-22,3.1915770532435703e-34,3.789104574218461e-15,3.62832519377056e-18,3.4610583884204783e-19,3.62025578206503e-19,7.381886049270607e-18,0.0,1.693418411928182e-23,1.5755017571487495e-20,5.3184233645165316e-20,1.2624392456493738e-29,0.0,3.874546918593904e-21,4.470987211728658e-20,2.7160532442253014e-21,0.0,1.6967088181757922e-35,9.678392189310591e-53,2.9087243733313104e-24,0.0,1.3118358449847469e-29,9.787379163979936e-31,0.0,4.628280735532024e-26,1.7959898596777395e-20,1.0570510729865668e-26,6.084974905416542e-18,3.071626326030092e-28,5.255969581451251e-19,0.0,1.8911495078447257e-40,1.2482438478919447e-20,3.579404074740388e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990200149722732e-30,5.11758267971262e-19,2.586292335788682e-37,4.0152798044204293e-25,0.0,1.0496968794831799e-36,1.8645824181310848e-36,2.1334411156756297e-39,0.0,0.0,0.0,0.0,0.0,5.6286180610220796e-24,1.7408848644370286e-31,3.5428798564237946e-34,0.0,1.2690274824139457e-35,5.981908196324737e-20,0.0,0.0,1.2457818397038784e-23,6.131698762793569e-22,0.0,0.0,0.0,0.0,1.8724392779619978e-24,0.0,0.0,2.508703950640043e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.9606327702774778e-21,0.0,0.0,0.0,1.0782450390152466e-54,0.0,0.0,2.384566530600231e-20,4.781781035004286e-23,2.38731709690096e-27,2.438829612736357e-23,4.55091725535605e-21,2.9350712979239216e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022,0.21176313215498632,298.0000000283275,1.1915332430315273,0.6802719902162785,9.863221848852734e-25,0.06126918411322273,2.458960370334448e-21,0.051805420297373624,0.20665335706473242,1.4767746379625812e-12,0.0,7.382641738865778e-54,3.8838502768385805e-21,5.438088746452658e-31,1.24386588984846e-28,4.830649000831812e-08,0.0,0.0,1.7381050755552438e-16,6.895099065458256e-19,3.3747668948524993e-13,4.801852978598779e-15,1.561403784369039e-36,1.740662402443998e-41,8.285267558409307e-23,6.971837141424013e-18,0.0,1.2959763003085719e-49,9.24924896333055e-16,1.793775133949135e-50,0.0,4.13711494691277e-18,0.0,2.347372464453243e-18,3.252788953978968e-39,4.785284008200116e-16,1.471122914199725e-17,0.0,0.0,9.13027810535627e-34,1.971247771142987e-38,1.31935716049829e-20,5.660134742252317e-33,8.184845726485848e-14,1.1004307180219187e-16,1.1471664861814569e-17,1.268801853453166e-17,1.986450687416124e-16,8.946226585950625e-34,3.003232029534419e-22,5.738578712710518e-19,1.9327386854496496e-18,2.2818123826164283e-31,1.5960242095223082e-19,5.347493477299998e-20,1.8750769523653613e-18,1.2480694609981532e-19,7.675159097818508e-23,3.699783837728504e-34,0.0,6.142490647867258e-23,1.2928784080739418e-55,1.311835336668356e-29,9.787375372489266e-31,0.0,6.387762826739449e-25,2.478555054069128e-19,1.458898471094421e-25,6.084974731169142e-18,3.071624800903037e-28,5.619440539500577e-18,0.0,1.8911496760194214e-40,1.372941379051767e-20,3.579404892383066e-30,6.122832599786894e-37,0.0,0.0,0.0,2.4246726561217453e-20,0.0,2.1731387924833437e-20,1.8984733337919783e-28,1.4046044193464813e-17,4.055582852083111e-35,2.180998734825811e-25,1.3364571039614223e-51,1.1541171204681971e-36,1.8689452337718098e-36,2.133441608668724e-39,0.0,0.0,0.0,0.0,0.0,9.393768632332985e-23,1.7378040709584184e-31,3.5652185232396476e-34,0.0,1.2726577849254326e-35,5.98239214081012e-20,0.0,0.0,7.650027509260193e-23,6.744264112589667e-22,0.0,0.0,0.0,0.0,4.422729478916935e-23,0.0,0.0,1.446760571868475e-21,0.0,0.0,0.0,0.0,1.7538189006576125e-35,2.2871661524251e-20,2.9889157724073917e-21,0.0,3.874403953010244e-37,0.0,3.649209088287984e-54,5.233844104394592e-22,0.0,2.38472921297403e-20,4.7739038802215214e-23,2.3239537624316577e-27,2.4467146462477012e-23,4.5639333850633474e-21,2.9863560690158984e-25,0.0,0.0,0.0,0.0,9.328319667499785e-20,0.0,0.0
0.023,0.21176343588174487,298.0000002450068,1.191531534046555,0.6802718962820006,9.863220943554514e-25,0.06126919640650529,2.216916782182893e-20,0.05180541136350811,0.206653339595809,1.3032514452555595e-11,0.0,7.968057194409642e-60,3.923456911949819e-21,1.586865903042277e-29,3.0100457852498516e-27,1.5633530749225738e-07,0.0,0.0,1.562506030565554e-15,1.0569476370378147e-17,3.035367622219075e-12,5.559954276714688e-14,3.556234229546985e-35,1.0589747957279882e-39,7.469842588294734e-22,8.098049719704116e-17,1.9493008990325563e-38,1.2722996402902272e-47,1.0078746839535585e-14,1.1855919570320883e-49,2.744299030724745e-41,4.8835548606823233e-17,4.0329547602410115e-31,3.1228939451709633e-17,5.062643813326946e-37,5.401004922773185e-15,1.7881206969955595e-16,1.3526330002409573e-35,1.8170335026634244e-34,9.400148148971663e-34,6.739520160704747e-37,1.7671117985447392e-19,9.498843057643748e-32,7.246749358807395e-13,1.3342881199749053e-15,1.5053583782641115e-16,1.7413949052980155e-16,2.181563347079256e-15,2.164903294731488e-32,5.040127744676963e-21,9.729325239647351e-18,2.7914874823431603e-17,9.977967057219029e-33,1.0210703582325139e-18,3.112417817181859e-19,3.0914520590755843e-17,2.244500829633801e-18,1.55079861072485e-21,3.613181240070529e-33,0.0,5.536981701489174e-22,7.477715575526333e-55,1.3118340287139818e-29,9.787365621850724e-31,0.0,3.71788339048683e-24,1.4423806052827196e-18,8.491258019720685e-25,6.084974385203568e-18,3.0716208417732757e-28,3.1316322559778985e-17,0.0,1.8911502065575537e-40,1.435290281857411e-20,3.579406899158343e-30,1.4816699017940067e-35,0.0,1.0462451546373533e-39,0.0,8.623493726357899e-19,0.0,5.432939368030935e-19,1.7115859077808993e-27,1.6561445758928008e-16,1.1649045710027846e-33,6.229454885143521e-25,8.549584890994816e-51,1.3725642190847153e-36,1.909024181460198e-36,2.1334428531642132e-39,0.0,0.0,0.0,0.0,0.0,2.221832389281938e-21,1.7368161510358209e-31,4.152755981893844e-34,0.0,1.3546178712698363e-35,5.99234185612473e-20,0.0,7.464151612346375e-20,1.1474629435706228e-21,7.064661918126692e-22,0.0,0.0,0.0,0.0,2.549710941683661e-22,8.903581195876318e-22,0.0,3.1973858724485936e-20,2.0424307338791468e-44,4.535195992106015e-22,0.0,3.6323903366350777e-41,9.29945703019255e-34,5.017875214942819e-19,3.638321055119713e-21,0.0,4.536406519589728e-36,0.0,1.6893739613979028e-53,2.4789857110696498e-20,0.0,2.3880588947391427e-20,4.7714801735350893e-23,2.292711464039158e-27,2.4491706255820017e-23,4.857845798661303e-21,4.226243593426207e-25,2.5315102157280234e-22,3.0726867396670015e-20,0.0,0.0,1.5639881824710343e-18,0.0,0.0
0.024,0.2117646049940439,298.0000026372604,1.1915249558265018,0.6802715350991909,9.863217421006577e-25,0.06126924368048228,2.4875227750831295e-19,0.05180537689755822,0.20665327236590586,1.433238021377472e-10,0.0,4.2575323553874654e-61,4.977994937209351e-21,6.512139118638881e-28,4.3952363352800745e-26,5.717703648522139e-07,0.0,0.0,1.75283198605256e-14,1.7013752142172397e-16,3.406274312419028e-11,8.147477842285491e-13,5.3356255426453915e-33,3.1765438198446394e-38,8.381676744097607e-21,1.1905348695418151e-15,5.0204706919997216e-36,1.962586158341165e-45,1.3855895077563222e-13,1.6296096257606387e-48,4.152049471366938e-39,7.304952653845252e-16,5.171895653180699e-29,5.290832356467167e-16,8.132475243468165e-35,7.704885910527485e-14,2.7581871966180634e-15,1.8095375509259308e-33,4.359619073669237e-32,5.6027224361787265e-33,1.0579708666359787e-34,3.0205744809082546e-18,2.1336661355951962e-30,7.997290196324385e-12,2.052147114808151e-14,2.5145442410163965e-15,3.0476504498375973e-15,3.025311189420817e-14,3.1612019944298144e-31,1.1322247268548294e-19,2.1303782377856998e-16,5.154643501395696e-16,2.9922788776821647e-31,9.52738158333101e-18,2.898815615084498e-18,6.548910874540795e-16,5.201956996734409e-17,3.8149119092253635e-20,5.251722848752286e-32,0.0,6.21277456206727e-21,3.0426106278942066e-52,1.311829331284849e-29,9.787330661077658e-31,1.287723629385311e-27,3.462711711960537e-23,1.3432960703060241e-17,7.90846500178501e-24,6.084974264959762e-18,3.0716062297629246e-28,2.907567396855153e-16,0.0,1.89115318873491e-40,1.497639722458033e-20,3.579416022910541e-30,2.1635082717091942e-34,0.0,5.373072451421961e-38,0.0,1.6273825192125288e-17,0.0,1.2950328261091112e-17,1.9205075465629198e-26,2.5800586234854255e-15,1.462744663259371e-31,2.0285228977893551e-23,7.977224065461715e-50,4.004385554737068e-35,2.5133574198303513e-36,2.133448921961901e-39,0.0,0.0,0.0,0.0,0.0,6.619276804788115e-20,1.7364443062099262e-31,2.3709725982937833e-33,0.0,3.849572956392235e-35,6.269216220283905e-20,0.0,2.454096095927967e-18,2.8195498034891065e-20,7.816276159424335e-22,3.111281235942114e-36,0.0,0.0,1.9789911506639103e-21,2.4157751628668585e-21,6.83507829332927e-20,8.215070900329148e-74,9.161156438571267e-19,3.088882254235409e-42,3.2966607774586254e-20,2.0958811833736085e-22,1.0558016798846083e-37,4.673218437466698e-32,1.1799938196841905e-17,2.37362698026718e-20,5.493556223246803e-25,6.32789897920173e-35,0.0,1.4932587873696633e-52,6.781452586941404e-19,0.0,2.4801070868356827e-20,4.770728528913616e-23,2.262144220587349e-27,2.4510886397111245e-23,1.3804992643951853e-20,4.460800801159372e-24,9.74989808253095e-21,6.605805393036228e-19,0.0,0.0,3.078468889791135e-17,0.0,1.6521342626053888e-43
0.0245,0.21176644168615844,298.0000128404884,1.1915146214955599,0.6802709692642165,9.863211863951736e-25,0.061269317761448915,1.2598523906202433e-18,0.05180532246095518,0.20665316678329626,7.105011807609618e-10,3.487843823942052e-46,2.788309132118851e-59,1.563898693957905e-20,7.055094573408057e-27,2.667928138313823e-25,1.2228010811912179e-06,0.0,0.0,8.835605148592062e-14,1.155613989028117e-15,1.7175417325563102e-10,5.164073613288373e-12,1.609280152112785e-31,5.4751540870447955e-37,4.24517106040179e-20,7.567253818980738e-15,1.8349378045749734e-34,5.960446288654732e-44,8.308615312827172e-13,9.771777681177497e-48,1.0664013378775688e-37,4.71400364725503e-15,1.5462939407758884e-27,3.809537624542055e-15,2.5504668101683016e-33,4.770754698372738e-13,1.828435647231008e-14,5.844422617795675e-32,1.5697217214044407e-30,1.5521201070780181e-31,3.320466274803965e-33,2.1923550309027905e-17,1.9824856344493908e-29,3.976098164145053e-11,1.356880267734423e-13,1.788010873305139e-14,2.2585397763706356e-14,1.827874741385668e-13,1.9189678651817155e-30,1.0521324985701764e-18,1.9314728546129553e-15,4.007203153009113e-15,1.7425076948311611e-29,3.683022484770644e-17,1.0888702053848772e-17,5.7607165519633155e-15,4.965527959548285e-16,3.834795670011851e-19,3.6106994769665757e-31,2.0222752496326371e-53,3.145711356295801e-20,1.670016523466908e-50,1.3118233462051366e-29,9.787286373926775e-31,1.4434549218803893e-26,1.3006738090674565e-22,5.0447168486104386e-17,2.970596929085961e-23,6.08497908643398e-18,3.0715858807919283e-28,1.037091131601638e-15,2.986619393168124e-23,1.8911619634474154e-40,1.5288157227102686e-20,3.579437763169771e-30,1.3132497898057144e-33,0.0,9.386236418201474e-37,0.0,1.2447339402606664e-16,0.0,1.2517930930021936e-16,9.726900354895566e-26,1.7424782998593433e-14,3.294554054938652e-30,3.33019833613979e-22,3.0835049496998033e-49,3.79904411674965e-33,6.326270441290015e-36,2.1334653063937336e-39,0.0,7.232873360915156e-24,0.0,0.0,0.0,7.948753148355873e-19,1.7406397932096428e-31,2.776636253650886e-32,0.0,3.264323862986861e-34,9.19773891008526e-20,2.0524116631194314e-28,2.7223515413615254e-17,2.5435964830765334e-19,1.3186174326122832e-21,1.4635457417100166e-34,0.0,0.0,3.0592389212210996e-20,8.57353997368563e-21,8.202126569571142e-19,1.0746674288229109e-72,1.0629226602130522e-17,7.933303168925556e-41,3.7249315777324887e-19,3.4356600646397866e-21,2.4842685267273065e-36,9.1466478285152e-31,1.1316331827668737e-16,2.5949763164091373e-19,7.61695848003814e-24,3.8253717331167726e-34,1.2126195002894292e-20,5.574018567844946e-52,7.35647900538043e-18,0.0,3.4459525055884773e-20,4.7823712688115227e-23,2.25106813267215e-27,2.457899980521279e-23,1.17060666371206e-19,5.428527892368074e-23,1.0523591166898357e-19,5.101914438809412e-18,3.9694715419178723e-23,0.0,2.5215208955577855e-16,0.0,1.0776433282284198e-40
0.025,0.21177091770164302,298.00007426269747,1.1914894374997886,0.6802695991838578,9.86319835330366e-25,0.061269497243765014,7.568162485571686e-18,0.051805188310362994,0.20665290960870403,4.191602343702612e-09,0.0,1.0849695973597187e-56,1.6289895887897802e-19,9.708623762157571e-26,1.9553845625351506e-24,2.8001406407556048e-06,0.0,0.0,5.305462685986522e-13,9.598645671181361e-15,1.032377526268017e-09,3.983845186302051e-11,7.384665523036508e-30,1.7408028914071501e-35,2.5501617351990794e-19,5.855677083112631e-14,9.759437620124115e-33,2.6010016817280746e-42,6.035544819059303e-12,7.09851842719286e-47,3.847902678845876e-36,3.708074268048649e-14,5.618912259710264e-26,3.372396132680155e-14,1.152413070512713e-31,3.5883665365292704e-12,1.4807084521758618e-13,2.8159152583061205e-30,8.225314591155098e-29,7.635760296173806e-30,1.5013257353946597e-31,1.9575508645496706e-16,2.3109753856829243e-28,2.3532439886105396e-10,1.0957651713491034e-12,1.5616705001494907e-13,2.0622237335905763e-13,1.3387576349051119e-12,1.4070433082398997e-29,1.2268384670584446e-17,2.187085255981832e-14,3.8514300301137995e-14,1.281254003405967e-27,2.0239931315971296e-16,6.10336149023445e-17,6.316914889984602e-14,5.938178176226985e-15,4.843197887085628e-18,3.553544035429851e-30,1.0164793888629055e-51,1.8896061145098462e-19,1.3804956529034416e-48,1.3118166714481983e-29,9.787238780928456e-31,1.9869805025367377e-25,7.290427240223599e-22,2.827451676186846e-16,1.6650488517836336e-22,6.08501925397056e-18,3.071551015953071e-28,5.423524295639348e-15,2.6827969098890312e-21,1.89122349079409e-40,1.5599969570465988e-20,3.579545704291017e-30,9.624945199641264e-33,6.381504234185063e-30,2.98663083724771e-35,0.0,1.1733991145331226e-15,3.7471320309159885e-20,1.5161696323070821e-15,5.8431665552248e-25,1.4544380682129568e-13,1.3414738525081555e-28,6.053186202439829e-21,1.6945078670666996e-48,2.908748624422955e-31,4.578042972892439e-35,2.1335601055208703e-39,0.0,1.7775583009750826e-22,0.0,0.0,0.0,1.171020074863116e-17,1.836572740155413e-31,5.880543255132182e-31,0.0,4.853226284953634e-33,5.152392868967768e-19,1.8433612484075592e-26,3.792723314665678e-16,3.3240822341036563e-18,9.650721589429808e-21,1.2277510417847574e-32,0.0,0.0,5.141258229024922e-19,4.590574109181505e-20,1.224381290172709e-17,3.139080045619515e-71,1.5614456252520593e-16,2.8625330429201497e-39,5.213165859704919e-18,6.736429110413502e-20,1.000212313344806e-34,1.912009803258261e-29,1.3594933190212712e-15,4.0256145187556875e-18,1.2497874954916158e-22,2.80280798107382e-33,1.7747347613132331e-19,3.114694713070486e-51,1.0060089184771834e-16,0.0,1.7280778512882056e-19,5.046289393879199e-23,2.3288615120303976e-27,2.5922308250499514e-23,1.7403383289738418e-18,8.905693273976909e-22,1.4171728086529056e-18,4.833939008458198e-17,1.3246588336325312e-21,4.852168231246492e-30,2.5619786797369552e-15,7.692754784115837e-22,1.4389230125892826e-38
