grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.0620959925892384,298.0,1.1915340058857848,0.6802720321625121,0.0,0.0612691786236949,0.0,0.051805424281366454,0.2066533648629121,1.0556103980361702e-15,4.4482014352587485e-14,0.0,0.0,2.466820710816116e-15,3.225125505460864e-14,6.766505722796641e-11,8.261859821619453e-59,0.0,1.4392082352264757e-15,7.469179210173227e-17,2.8185794282453208e-15,0.0,8.314010001048123e-23,0.0,4.596967983049711e-13,2.6097089135713336e-15,0.0,1.661406636618952e-42,0.0,0.0,0.0,3.0744010916805833e-14,0.0,0.0,1.6036315411224545e-13,0.0,0.0,0.0,0.0,0.0,2.1114414493824918e-22,1.2425077930558726e-13,0.0,0.0,0.0,0.0,0.0,1.0657279612193332e-13,4.547670420073964e-18,9.805136384070591e-19,1.9976701703418994e-15,9.483278068279211e-15,1.550687874638467e-13,0.0,0.0,2.783483964076388e-19,1.4555749926608848e-16,0.0,0.0,0.0,1.745538399166531e-21,1.9195499215534303e-13,6.099572143839158e-32,4.497341293132977e-33,0.0,3.064501006588778e-22,1.2053872945051237e-16,9.080495730004764e-23,0.0,3.949089762631372e-29,7.259578776827054e-15,0.0,6.126315579321355e-29,0.0,0.0,9.104850898840833e-29,8.60577007815381e-39,0.0,1.2500887279417331e-25,7.923505429312053e-18,0.0,9.177512244899016e-17,2.0996282239930258e-14,0.0,5.977489604825086e-20,1.6259227088213888e-49,0.0,0.0,0.0,0.0,0.0,0.0,2.0178527232254256e-14,1.6710317959976673e-14,2.586086018269758e-19,0.0,0.0,0.0,0.0,5.28167764606092e-16,0.0,1.1203701630386816e-13,3.616138355085812e-19,1.2558049476257162e-17,0.0,3.033611461060304e-13,9.356165400965083e-17,0.0,8.464748841102774e-19,0.0,0.0,6.820417720905802e-19,0.0,0.0,1.8834619755003565e-14,0.0,0.0,0.0,0.0,1.1870395204842909e-20,1.578446633196542e-33,1.975785245535163e-14,0.0,1.6244758737453044e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3590266359315088e-18,0.0,4.2477023146456006e-16,0.0,0.0,0.0,0.0
0.016,0.06209599333589234,298.000000010575,1.19153399155969,0.6802720313770815,0.0,0.0612691787255779,9.824684756517255e-18,0.0518054242067783,0.20665336471524276,5.250353532535474e-14,1.0581884878114043e-21,0.0,0.0,2.086065857861321e-22,3.185960473173852e-18,9.711172384663815e-10,1.0747866504051305e-57,0.0,7.16423638931519e-14,1.054613600730262e-14,1.453646368157606e-13,0.0,5.4728283679024035e-21,0.0,4.847263541576103e-18,1.7447040026554216e-13,0.0,1.7445458625727291e-40,0.0,0.0,0.0,3.074401171957525e-14,0.0,0.0,1.2665244882733161e-20,0.0,0.0,0.0,0.0,0.0,1.6422877160410124e-20,1.2425081770590192e-13,0.0,0.0,0.0,0.0,0.0,1.0657802602141408e-13,2.3795318381177784e-23,1.0379668637881694e-16,2.031505244876661e-13,9.483290415432565e-15,1.0372266832839616e-16,2.9725146745464636e-15,4.282641223848785e-15,0.0,1.4428117529241973e-16,0.0,0.0,0.0,2.4010533057343594e-19,8.576576032409806e-22,1.3118359262276116e-29,9.787379818094838e-31,3.7532712315309208e-22,5.1157654253382824e-20,1.985465104272498e-14,1.1683872058228707e-20,6.0845508976225084e-18,6.925928161233995e-27,1.1810032885343817e-12,0.0,8.899457502098045e-27,0.0,0.0,1.5682652829516644e-26,8.951890374374326e-37,0.0,1.5419856547877685e-23,1.4065114069628889e-15,0.0,3.216827259297445e-23,1.5491287105384399e-12,0.0,7.930803562485095e-18,2.4893653377669245e-47,0.0,0.0,0.0,0.0,3.2513734948583176e-18,0.0,2.0175138786598503e-14,1.5632650316755638e-21,3.32586827281187e-17,0.0,0.0,0.0,0.0,1.9116299352286157e-14,0.0,1.1203701644573019e-13,6.619173248207903e-17,1.2561021534642569e-17,0.0,3.0336084726087356e-13,1.901847936824718e-14,0.0,1.6516752317929822e-16,0.0,0.0,0.0,0.0,0.0,1.8834619788705987e-14,0.0,0.0,0.0,0.0,1.1858242600697917e-20,2.4678259810605202e-31,1.9757852458442916e-14,0.0,1.6244758759134637e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3590199199121703e-18,0.0,4.2477064357775166e-16,0.0,0.0,0.0,0.0
0.032,0.06209600402187723,298.0000000188312,1.191533786517487,0.6802720201024595,0.0,0.06126918020099644,9.037113385722366e-19,0.051805423135811504,0.20665336261919237,5.313015465660594e-13,2.5588299059504314e-29,0.0,0.0,8.703841189041331e-29,1.0940826535891055e-22,1.3936727761152884e-08,5.184389391954038e-58,0.0,6.332427320601861e-14,1.1164781945892935e-14,2.1123993108395309e-13,0.0,0.0,0.0,3.0498837648712924e-20,1.7447052818083602e-13,0.0,1.8250080956670923e-45,0.0,0.0,0.0,3.0744065538660054e-14,3.26496733630258e-27,0.0,1.0099174342820767e-27,0.0,0.0,0.0,0.0,0.0,2.9774450573113007e-26,1.242508568866599e-13,2.619905709378875e-27,1.833438858550126e-14,0.0,0.0,0.0,1.0658307680291485e-13,7.9156641482922765e-28,1.3926609274519994e-16,2.0328632304603325e-13,9.484331397931473e-15,6.990893542914346e-20,4.08702908138623e-15,4.668077875153747e-15,0.0,1.4303039620245484e-16,0.0,1.1028444272118254e-31,0.0,2.2581360256637484e-20,3.846778273689988e-30,1.3118357654306186e-29,9.787378571068205e-31,1.8463150807645993e-24,5.576182268857836e-20,2.1641794584011208e-14,1.2735415189435698e-20,6.08497488733889e-18,3.0723658157901245e-28,1.2227140174223842e-12,0.0,3.988570997541599e-34,0.0,2.418586448758057e-30,5.385582021926145e-31,3.3629441324675767e-41,0.0,1.5420047342343168e-23,1.4065128177319598e-15,0.0,1.1228603507202648e-25,1.5589565105889267e-12,0.0,3.019315011977005e-19,3.4227439628167216e-47,0.0,5.206256922309409e-31,1.751864553066172e-39,0.0,6.639280791699102e-18,0.0,2.0171751324886067e-14,3.0479932506991022e-28,6.145573420357128e-18,0.0,0.0,0.0,0.0,1.9116935770824378e-14,0.0,1.120370184512812e-13,2.320443085001461e-17,1.2562691267690181e-17,0.0,3.033608523219488e-13,1.901848168593796e-14,0.0,1.655308299043015e-16,0.0,0.0,0.0,0.0,0.0,1.883462027397209e-14,0.0,0.0,0.0,0.0,1.185824293550108e-20,2.4678260913711242e-31,1.9757852497456155e-14,0.0,1.6244759303132792e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3590199812406162e-18,0.0,4.2477121470268683e-16,0.0,0.0,0.0,0.0
0.036000000000000004,0.06209602899441202,298.0000000812304,1.1915333073442487,0.680271993765469,0.0,0.06126918364779989,8.876854207160326e-19,0.0518054206302835,0.20665335772127502,4.227848805118294e-12,2.6393825611539122e-36,0.0,0.0,1.7592991689047467e-28,0.0,4.4225898041833e-08,3.959673926966774e-58,0.0,6.295276354144552e-14,1.0470043800245957e-14,7.348396206205793e-13,4.091288919688127e-15,0.0,1.87616183887949e-37,2.991094009504741e-20,1.7447068885048532e-13,0.0,1.6026138335912838e-45,1.2161863372604478e-16,0.0,2.258697419021872e-37,3.074463984446442e-14,2.473710047658393e-27,0.0,3.268793793029327e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.2425086955179804e-13,2.7247459264369482e-27,2.4333479715921053e-13,0.0,0.0,0.0,1.0658432748401816e-13,0.0,1.4457319017491015e-16,2.032877542276246e-13,9.498148278468142e-15,1.9388005177976216e-22,4.3604584644065535e-15,4.7621138910168824e-15,3.9137786526386375e-18,1.4275096612927808e-16,0.0,1.330511738973222e-31,1.1754256769775464e-41,2.2178505272326085e-20,7.013327956690565e-38,1.3118353990566367e-29,9.787375839857032e-31,1.8463779866646252e-24,5.688509499182608e-20,2.2077750123784084e-14,1.2991957717750555e-20,6.084974791618186e-18,3.0716250074588707e-28,1.2330429848508487e-12,0.0,2.5249722417641283e-40,0.0,2.5479850133687873e-30,0.0,2.2831470689257782e-42,3.7618044117374924e-32,1.5420048040731413e-23,1.406513342216358e-15,0.0,1.1095444785717714e-25,1.5613710145412332e-12,0.0,4.1727331910049995e-20,3.6517319700718865e-47,0.0,5.879884070392159e-31,1.8691410709724797e-39,0.0,7.486221555732572e-18,0.0,2.0170905442319348e-14,1.5756170350899364e-28,2.9367946355368257e-18,0.0,0.0,0.0,0.0,1.9116935984326294e-14,0.0,1.1203702452482204e-13,1.4202343543666656e-17,1.2563109466766834e-17,0.0,3.033608643503404e-13,1.9018482961797668e-14,0.0,1.6561974531615523e-16,0.0,0.0,0.0,1.6807828964974413e-40,0.0,1.883462141960707e-14,0.0,0.0,0.0,0.0,1.1858244611866639e-20,2.4678261120840606e-31,1.9757852659148467e-14,0.0,1.6244765211072209e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.359020127262139e-18,0.0,4.2477698355406867e-16,0.0,0.0,0.0,0.0
0.04,0.06209613742850628,298.0000008784228,1.1915312267082327,0.6802718795409982,0.0,0.061269198599044956,9.122010790665233e-19,0.05180540972070968,0.20665333645792588,5.2466037208819426e-11,1.3057150055533942e-42,0.0,0.0,7.030348667594761e-28,0.0,1.7561360566091744e-07,2.881176252608228e-58,0.0,6.46908279823339e-14,8.782265054795627e-15,7.707778376698122e-12,2.4078928875236363e-13,0.0,3.528641663025329e-38,3.073797223129987e-20,1.7447305605908795e-13,0.0,2.7539592783804905e-45,3.191747243384799e-14,0.0,1.56839482292231e-37,3.0754809103078536e-14,1.762562439962967e-27,0.0,2.5524170207234963e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.2425089777283045e-13,2.7809943177202018e-27,3.1903485223894773e-12,0.0,7.66231027400218e-17,0.0,1.0658557516049617e-13,0.0,1.4756105460797832e-16,2.0331630188511647e-13,9.79988725189346e-15,5.376315824145179e-25,4.64277443222283e-15,4.8587065571527204e-15,1.0665828182492066e-16,1.4332199410588337e-16,0.0,1.4994708721347108e-31,1.0233311495285933e-43,2.279094207570119e-20,1.2783073779940224e-45,1.3118339220787986e-29,9.787364849016612e-31,1.8474616169306964e-24,5.803883573794586e-20,2.252552905219797e-14,1.3255455362582568e-20,6.084974785124182e-18,3.0716203667209223e-28,1.2436409629871311e-12,0.0,1.863293862388631e-40,0.0,2.547993740355815e-30,0.0,2.806086813854094e-42,3.7618665498091553e-32,1.542005183332324e-23,1.4065152954550975e-15,0.0,1.1287286933673572e-25,1.5639700126222214e-12,0.0,5.7083419299458095e-21,3.8881618630919944e-47,0.0,6.567546478529256e-31,1.910133251620908e-39,0.0,8.333127155132799e-18,0.0,2.0170063232860628e-14,1.5756198666388814e-28,1.4033892785870978e-18,0.0,0.0,0.0,0.0,1.9116938266011483e-14,0.0,1.1203708775359292e-13,8.173565105733803e-18,1.2563539663277271e-17,0.0,3.0336091696395015e-13,1.9018488503678447e-14,0.0,1.6571102499264446e-16,0.0,0.0,0.0,1.167823666369441e-40,0.0,1.8834626420323825e-14,0.0,0.0,0.0,0.0,1.185828494641703e-20,2.4678259787970812e-31,1.975785364065102e-14,0.0,1.6244932705087716e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3590209871133707e-18,0.0,4.2490074812522894e-16,0.0,0.0,0.0,0.0
0.044,0.06209660918702649,298.00001106447104,1.191522174653156,0.6802713842760473,0.0,0.061269263453138975,1.005915993826174e-18,0.05180536190658328,0.20665324398522467,6.820929366916484e-10,0.0,0.0,0.0,3.247596532623411e-27,0.0,7.455453281773542e-07,1.9336645233376263e-58,0.0,7.133648576330168e-14,6.084137258599953e-15,1.0056861733312253e-10,4.349233285460536e-12,0.0,0.0,3.3896722774163856e-20,1.7451377107566374e-13,0.0,2.70033443310045e-44,5.499079657450308e-13,5.588004661117122e-48,1.085474331953841e-37,3.093494330032116e-14,1.2779729537837586e-27,0.0,2.8840973355550174e-33,2.116933861884422e-13,0.0,0.0,0.0,0.0,0.0,1.2425108840487874e-13,2.811452489203874e-27,4.17898219595185e-11,0.0,4.6146370153741845e-15,0.0,1.0658700074281517e-13,0.0,1.4919208645555046e-16,2.0404805488746252e-13,1.6389487021798635e-14,1.515402815447364e-27,4.990212393823243e-15,4.968188900350947e-15,2.6806374520759874e-15,1.671291762501331e-16,0.0,2.279267800590496e-31,7.701463976024067e-43,2.5132145740688773e-20,1.1007073860198108e-50,1.3118289499361885e-29,9.78732811859839e-31,1.8526900104005184e-24,5.934622431250213e-20,2.303292945654949e-14,1.355403037820328e-20,6.084979979270779e-18,3.071603030915287e-28,1.2553946080792382e-12,0.0,1.8630018083264124e-40,0.0,2.5480096504639623e-30,0.0,2.1798199460514032e-42,3.7617670697379574e-32,1.5420077862528692e-23,1.4065239232983204e-15,0.0,1.20136802512763e-25,1.569019116240682e-12,5.432811662117367e-28,7.2266361971102095e-22,4.179128908107028e-47,0.0,7.273660992850811e-31,1.9522305584124554e-39,0.0,9.180002599329127e-18,0.0,2.016923715072605e-14,1.5756367801319253e-28,6.702501128064871e-19,0.0,0.0,0.0,0.0,1.9116955719384358e-14,0.0,1.1203853070288142e-13,4.5206912077163985e-18,1.2564342378907717e-17,0.0,3.0336114622214365e-13,1.9018512571886323e-14,0.0,1.6581223606166465e-16,0.0,0.0,0.0,8.09243652907451e-41,0.0,1.8834648362325618e-14,0.0,0.0,0.0,0.0,1.1859703320092033e-20,2.4678239326858496e-31,1.975786156516894e-14,0.0,1.6250113715498183e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3590343956301363e-18,0.0,4.275616054726261e-16,0.0,0.0,0.0,1.7905996591429593e-38
0.046,0.06209744225259478,298.0000611431502,1.1915061901707633,0.6802705176216965,0.0,0.06126937705950516,1.2638613761230258e-18,0.051805275956938075,0.20665308078270195,3.84267306241331e-09,0.0,0.0,0.0,9.617540192176548e-27,0.0,1.7438828696051853e-06,1.5223280928999498e-58,0.0,8.962674361956958e-14,5.3127610702911605e-15,5.759235877196775e-10,3.160466411089356e-11,0.0,0.0,4.258842426168287e-20,1.7478440657634573e-13,0.0,2.2929587796828606e-43,3.779155986229318e-12,4.444721192971776e-47,1.242553507292726e-37,3.215412499335625e-14,1.4646485972326708e-27,0.0,9.221293054208904e-33,1.6245229233984803e-12,0.0,0.0,0.0,0.0,0.0,1.2425216557535133e-13,2.8293679372150728e-27,2.362035821055724e-10,1.430997703738172e-13,3.882182770212761e-14,4.344884121723313e-14,1.0658890300062616e-13,0.0,1.501690547057879e-16,2.112364753443118e-13,7.117907962084122e-14,2.0836445311774336e-29,5.5341271154323175e-15,5.067333588620637e-15,2.7165611796447182e-14,4.175229774422433e-16,0.0,4.2651101937190895e-31,0.0,3.157607541970365e-20,2.778483831878062e-50,1.3118271143658136e-29,9.787316222498402e-31,1.865768314922061e-24,6.052975494863499e-20,2.3492212447396447e-14,1.3824310542483538e-20,6.085014097130822e-18,3.071585359896567e-28,1.2632810219039821e-12,0.0,1.8628575250661467e-40,0.0,2.548048316110537e-30,0.0,0.0,3.761772074837554e-32,1.542016944771911e-23,1.4065395060075506e-15,0.0,1.4007017882554776e-25,1.5873721745520799e-12,7.219950706702257e-27,1.1912930921136615e-22,4.634645339683243e-47,0.0,7.638857673929899e-31,1.9740260653311678e-39,0.0,9.603471287108919e-18,0.0,2.0168850780923888e-14,1.5756754128349211e-28,4.378623681892488e-19,0.0,0.0,0.0,0.0,1.9116999280803514e-14,0.0,1.1205505973150512e-13,3.1916945299417015e-18,1.2569679640376361e-17,0.0,3.033615494004039e-13,1.9018554773519374e-14,0.0,1.6587950345877088e-16,0.0,0.0,0.0,9.264803781991013e-41,0.0,1.8834689080256353e-14,0.0,0.0,0.0,0.0,1.1879725793841013e-20,2.4678162307527256e-31,1.9757900763030086e-14,0.0,1.6311655131822707e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3591974995142762e-18,0.0,4.493415014763382e-16,0.0,0.0,1.0690001578135995e-14,1.6981668498459357e-37
0.048,0.06209970961736499,298.0004060851208,1.1914626871010678,0.6802682095470599,0.0,0.06126968034862062,2.9290785240668163e-18,0.05180503311156004,0.20665263662603447,2.6050334551901266e-08,0.0,0.0,0.0,5.793104195936464e-26,0.0,4.408394786077654e-06,1.186956772755206e-58,0.0,2.0772428943404427e-13,1.2798933874793027e-14,3.978875630355109e-09,2.817760085843889e-10,0.0,4.131598617606952e-37,9.869609225255487e-20,1.7727549774138006e-13,0.0,4.880332429697792e-42,3.1698200963319974e-11,3.723271157940596e-46,5.728666500238541e-37,4.356306598305779e-14,6.3273994193075014e-27,0.0,1.6519464343234785e-31,1.4269933837679612e-11,8.520631044441801e-14,0.0,0.0,0.0,0.0,1.2426279140802264e-13,2.9506598510760198e-27,1.6066287668595887e-09,1.5541009818487303e-12,3.940293529981513e-13,5.282629383896477e-13,1.0660079623345132e-13,0.0,1.5667820883682594e-16,3.078313685088524e-13,6.968503182588314e-13,3.5358081221539617e-28,1.0395611245602594e-14,5.687538000381254e-15,3.4587247069921863e-13,3.971675557302056e-15,2.7193530374764046e-16,1.8905355658494305e-30,0.0,7.317534625454486e-20,3.141452464401883e-49,1.3118672715263508e-29,9.787628218492439e-31,1.9647652865672007e-24,6.793554203505025e-20,2.6366017119742588e-14,1.5515689856048697e-20,6.0852691290480745e-18,3.07162139238546e-28,1.2828123004975693e-12,0.0,1.862427786884755e-40,0.0,2.5482869964302518e-30,0.0,0.0,3.762205007265354e-32,1.5420716694289962e-23,1.4066318042185378e-15,9.719815052736196e-16,2.686770898801184e-25,1.755897535319028e-12,7.142056845242806e-26,2.105534069412929e-22,8.706433967565763e-47,0.0,8.083892390737775e-31,2.0007323492999883e-39,0.0,1.0027551726175953e-17,0.0,2.0168527786167053e-14,1.5758367700092496e-28,3.7617117193401676e-19,0.0,0.0,0.0,0.0,1.9117251339967285e-14,0.0,1.1232547602906235e-13,2.4049654578072154e-18,1.2664600032853055e-17,0.0,3.0336262930565965e-13,1.9018667528791032e-14,0.0,1.6604387523452541e-16,0.0,0.0,6.176355731357015e-16,4.264193713013863e-40,0.0,1.8834845288618983e-14,0.0,0.0,0.0,0.0,1.2265918118697729e-20,2.4677996678121095e-31,1.975833922675299e-14,0.0,1.7308647635235309e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3623143127512537e-18,0.0,6.942943011291695e-16,0.0,0.0,1.674040355199897e-13,7.58078260371085e-37
0.049,0.06210237605272785,298.0013400895895,1.1914115312294533,0.6802656219423019,0.0,0.06127002215050498,7.56634090961035e-18,0.05180472710138113,0.20665211283389454,8.734195927638003e-08,0.0,0.0,0.0,2.5521849140428443e-25,0.0,7.408307005666224e-06,1.0630756970293745e-58,0.0,5.364576317811315e-13,4.8230442690728265e-14,1.3539632326085823e-08,1.1741480100547566e-09,0.0,1.2147054942307722e-35,2.5494336730773483e-19,1.861866731128803e-13,9.402496433272552e-33,5.250217501202107e-41,1.257055135052473e-10,1.4789668637199098e-45,3.8367328902123626e-36,8.502568612551043e-14,4.1901768249975897e-26,8.06516055754448e-14,1.8149001484039995e-30,5.829383190820272e-11,7.983529096428896e-13,3.7628274803948474e-29,9.629150316991573e-29,0.0,0.0,1.2430562957635233e-13,3.567197153219226e-27,5.4005037677408855e-09,6.813162220579831e-12,1.8216084263445593e-12,2.5618887022662275e-12,1.0663947455665363e-13,0.0,1.895075529419139e-16,8.066741587166233e-13,3.454383044557339e-12,4.56456940763749e-27,3.3182394271905664e-14,8.782578361959849e-15,1.941364418391705e-12,2.3324066736312976e-14,2.340140939749804e-15,7.55598776821716e-30,1.9870486142887453e-40,1.890083637968548e-19,3.5982756922704475e-48,1.312028854906603e-29,9.788867319413099e-31,2.3683979363554953e-24,1.0489904975800444e-19,4.070957930045468e-14,2.395791089890061e-20,6.085979725712615e-18,3.0718767893512027e-28,1.3115612700757714e-12,0.0,1.8599755802550707e-40,0.0,2.5489393244495228e-30,0.0,0.0,3.764807668410211e-32,1.5422118779744712e-23,1.4069226956447767e-15,6.635435825750691e-14,6.26774377962721e-25,2.3967463528640646e-12,4.247452791297547e-25,6.36660075060729e-21,2.7796938627620796e-46,0.0,8.714713579134999e-31,2.0388255158381996e-39,0.0,1.0243975273123939e-17,0.0,2.01684306725593e-14,1.5761692630317094e-28,1.2168395153889935e-18,0.0,7.839525651800766e-30,0.0,0.0,1.911837126261377e-14,0.0,1.1403009599741797e-13,3.3794727581676314e-18,1.3334289030610606e-17,0.0,3.0336385038832003e-13,1.9018794713335776e-14,0.0,1.6628057201051786e-16,0.0,0.0,4.7485959280114574e-15,2.8543100598809933e-39,0.0,1.8835428674843394e-14,0.0,0.0,0.0,0.0,1.5109844695238907e-20,2.4679356194260053e-31,1.97606597397731e-14,0.0,2.3491725218265765e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3854513896114592e-18,0.0,1.7580013064964085e-15,0.0,0.0,8.961408491886672e-13,2.425113051603007e-36
0.05,0.062107678467684196,298.0050228266143,1.1913098168526386,0.6802609087254843,0.0,0.06127065085583384,2.6500955576288372e-17,0.05180405495268066,0.20665106044286344,3.3332354255192615e-07,3.1457265165804454e-42,1.291987845481325e-53,0.0,1.5728236652053847e-24,0.0,1.2911795429625408e-05,9.7157201171433e-59,0.0,1.8798346094841636e-12,2.4583918056248646e-13,5.2542364216070023e-08,5.715832112475445e-09,0.0,1.8518347312472658e-34,8.929315986733562e-19,2.3166191058172473e-13,5.644625372973437e-31,8.664056880892428e-40,5.79095151288748e-10,6.823191806911368e-45,4.7136990551737783e-35,2.997617361336314e-13,5.116955539338757e-25,5.794414559836822e-13,3.090700423935212e-29,2.7732511780029937e-10,4.589681790163577e-12,8.798843859131203e-28,4.506140513834808e-27,0.0,2.555416714621153e-29,1.245532222054192e-13,8.128394242835864e-27,2.0669268344829873e-08,3.47018335763958e-11,9.947473628718909e-12,1.461367995767929e-11,1.068264289850206e-13,0.0,4.3213287973379835e-16,4.407890272084021e-12,2.057816409467886e-11,8.861120312915132e-26,1.9251873962142277e-13,3.4968661748097164e-14,1.3122970472253111e-11,1.7026960844504502e-13,1.8861428932363207e-14,4.365869564321666e-29,2.027570067727635e-40,6.619034657165345e-19,7.820429523178191e-47,1.3127455039331777e-29,9.794346512110809e-31,5.062433753514246e-24,4.1760890258261024e-19,1.62041199840238e-13,9.538206979778663e-20,6.088812183835143e-18,3.0731208939946578e-28,1.4075931441255772e-12,0.0,1.8374103918068425e-40,0.0,2.5516318510541668e-30,0.0,0.0,3.796785362929676e-32,1.542754219147255e-23,1.4090070111049756e-15,5.686926173598319e-13,2.089116077387712e-24,5.904473665104394e-12,7.462283722624733e-24,1.4613897090073639e-19,1.6142659135953787e-45,7.324852476830731e-30,9.255385538219586e-31,2.073069059284248e-39,0.0,1.0503872981319017e-17,0.0,2.0168431739185503e-14,1.5773265397740546e-28,1.1338995643203087e-17,0.0,2.2987805577202864e-27,0.0,0.0,1.9127576754089312e-14,0.0,1.289417912842044e-13,1.6893395111605832e-17,1.9871856633449162e-17,0.0,3.0336610419186354e-13,1.901902942596877e-14,0.0,1.6707240708801077e-16,0.0,0.0,4.276174280417995e-14,3.505758596506161e-38,2.7065273331106958e-15,1.884126268696092e-14,0.0,0.0,1.412304017668534e-13,4.394417773330835e-16,4.398477174221993e-20,2.469724523792386e-31,1.977871922779148e-14,0.0,7.668302347050201e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.622708493611499e-18,0.0,8.271527836578684e-15,0.0,0.0,5.657373578736363e-12,4.005006730831638e-35
