grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.257197694993522,298.0,1.1711828421009252,0.6944549265342524,5.876539490036309e-25,0.041697713972466084,0.0,0.05288550816911156,0.21096185132399992,8.248425688925054e-21,0.0,6.428296124649701e-21,1.0799302413186051e-21,0.0,1.4261155183070788e-20,1.6995161232579742e-13,2.6175450609904675e-68,0.0,1.7723761552179495e-22,0.0,1.5201754652789202e-21,9.037747967904015e-24,5.143540665320659e-29,1.810590485860869e-22,0.0,0.0,0.0,5.401467301699536e-48,0.0,3.247874733034809e-21,6.142349420703842e-38,1.6622567466891925e-22,1.8822860124793396e-32,0.0,0.0,8.935899504901393e-23,3.9829887508629224e-21,0.0,0.0,0.0,0.0,1.9037588161861226e-23,0.0,2.700567282733168e-22,1.892125319493104e-21,3.2487945790707437e-21,0.0,2.8423975057745643e-21,2.6437001729096277e-23,3.585121028130482e-23,0.0,0.0,0.0,4.533666593683425e-22,0.0,0.0,1.9670884843078837e-24,1.8137978211166118e-23,5.854006437478833e-34,0.0,0.0,0.0,1.3585213485885546e-32,1.0016237582100235e-33,1.9641954822480005e-20,0.0,0.0,0.0,4.3258700965911455e-20,5.871368483078738e-31,2.6093027969917733e-22,1.1227527504926472e-20,0.0,9.468245933348901e-22,8.13895509765494e-23,2.7461515196409017e-35,0.0,7.402432559255552e-31,0.0,0.0,6.407221261282974e-23,1.1184959020116566e-21,0.0,0.0,1.4296283537093735e-37,1.4215764532613416e-26,0.0,3.223056349012445e-39,1.1870691516263918e-37,1.234580948850144e-40,2.0378254798217798e-25,0.0,0.0,0.0,0.0,1.4705275599511403e-25,2.969273987196884e-22,2.400352692219227e-21,0.0,7.40730643418166e-23,0.0,2.6314402019720084e-28,0.0,1.6914225982950733e-25,0.0,0.0,0.0,0.0,7.859993978829778e-22,0.0,0.0,0.0,0.0,9.158127896684501e-42,3.306551637530857e-22,6.334941200457092e-23,3.9537136356722835e-41,0.0,0.0,1.1172771675422543e-23,0.0,8.45583208383255e-41,1.9156320549886417e-21,0.0,0.0,0.0,1.2157653759321327e-20,6.372961804806877e-25,3.4126148100981494e-29,2.3926524109370448e-25,3.495502581703153e-25,0.0,0.0,0.0,2.125019067983171e-25,0.0,0.0,0.0,0.0
0.008,0.25719769500926337,298.0,1.1711828420292445,0.6944549265304244,5.876539303528674e-25,0.041697713972813355,0.0,0.05288550816871023,0.21096185132320172,8.260485053174501e-19,0.0,9.1517787831133e-28,1.0799303378784794e-21,4.764434759838428e-28,2.8925996416106205e-24,4.8504633408629426e-12,3.4265705778427355e-67,0.0,1.809928872389908e-20,0.0,1.5572326051573682e-19,1.2343500313101872e-21,6.929115017585283e-27,6.496023867583812e-29,0.0,0.0,0.0,6.781328422369036e-46,3.8762004552727687e-23,1.2111518683514208e-27,5.756155807140073e-36,1.67580597501207e-22,2.572690128330128e-30,0.0,0.0,1.1791798169491369e-20,4.0353081425301636e-21,0.0,0.0,0.0,0.0,1.9039404108685154e-23,0.0,2.716340665552803e-20,1.9037741908795367e-21,3.249431615531557e-21,0.0,2.8557738170833235e-21,5.540762494074931e-29,4.037928834864028e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.116891637203784e-24,1.813797846324938e-23,1.2195581215293646e-31,0.0,0.0,0.0,5.972252470316258e-30,4.45579373464872e-31,5.203127272829314e-26,0.0,0.0,0.0,6.2118396247243036e-18,2.09736531281399e-28,8.543875511868916e-20,1.1227808905743324e-20,0.0,2.816471135691873e-21,8.356756452528694e-29,9.524797064834541e-33,0.0,1.1182513914539187e-28,0.0,0.0,2.3587808059073552e-20,1.1184962222651523e-21,0.0,0.0,3.3075191462285217e-35,3.792888165638979e-24,0.0,7.194357979597123e-37,4.472602715434654e-35,4.980898411878859e-38,9.309354743653481e-23,0.0,0.0,0.0,0.0,3.804558977213762e-23,1.6305873138241965e-27,1.7708142270035647e-26,0.0,5.897304359678518e-29,1.3704809762438747e-21,7.714515401635837e-26,0.0,2.3293703124654126e-23,1.3594835345628468e-22,0.0,0.0,0.0,7.860843522310015e-22,0.0,0.0,0.0,0.0,2.7636420128412212e-39,3.306551638954419e-22,6.334941200347123e-23,9.808873857015718e-39,0.0,0.0,3.233064509047384e-21,0.0,2.391129932344777e-38,1.915632054708672e-21,0.0,0.0,0.0,1.2157653760292929e-20,2.5342975248117914e-22,1.3726437612405912e-26,9.483473066780748e-23,9.950934730900816e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016,0.2571976954585258,298.00000000000193,1.17118283998347,0.6944549264211669,5.876538881894367e-25,0.04169771398272441,5.010081780867101e-25,0.052885508157255685,0.21096185130041956,8.368750513258548e-17,0.0,1.3099909271956775e-34,1.0799303427903712e-21,6.755109980147957e-34,1.2187041457482427e-27,1.3843348898835666e-10,3.0622320887837034e-67,0.0,5.975248945844759e-20,0.0,1.6649686300566053e-17,8.313317202534555e-20,1.0262603289359106e-32,2.3382915488812096e-35,1.6791698691282853e-26,0.0,0.0,5.498860948690188e-52,1.3970328708797548e-20,4.528326404507386e-34,3.138997806024922e-42,3.5521500864027937e-22,1.7251874828928266e-32,0.0,0.0,2.0028680957642315e-20,4.3502402644460226e-21,0.0,0.0,4.20647021035158e-37,0.0,1.941427595173587e-23,8.245915346205218e-34,2.897170477466948e-18,3.565405215722934e-21,3.3483940781288415e-21,0.0,4.7035870852735816e-21,5.930740698680306e-33,4.6417025363054834e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.441198877902695e-24,1.8138039468476714e-23,1.5097350227857544e-37,0.0,8.343970185372745e-27,0.0,5.9722524627632996e-30,4.45579372901418e-31,3.098920533618531e-29,0.0,0.0,0.0,6.211839710676103e-18,2.097578916233755e-28,8.907455544896574e-20,1.1227840899066046e-20,0.0,4.6861176736167725e-21,1.6241104169003986e-30,4.012988922819389e-36,0.0,6.49625623497702e-35,0.0,0.0,2.3587870019044956e-20,1.118542517440607e-21,2.4137596159947334e-32,0.0,3.3174070223222524e-35,9.208695681487558e-25,0.0,4.631233221388719e-37,1.0322099051205756e-36,9.680226835153362e-40,9.490258158000971e-23,0.0,0.0,0.0,0.0,2.7889170697331545e-23,8.603920884899802e-31,1.310868960670377e-31,0.0,4.730615746600787e-35,1.3710663125740718e-21,7.714536996168175e-26,0.0,3.1395887389912276e-23,2.7357381233188414e-22,0.0,0.0,0.0,7.860843539272487e-22,0.0,0.0,0.0,0.0,3.13806543939949e-45,3.306551958305075e-22,6.334941206450713e-23,9.857852391480693e-39,0.0,0.0,3.2330883095013453e-21,0.0,2.391517838960575e-38,1.9156320582972378e-21,0.0,0.0,0.0,1.215765376478192e-20,2.3461713584190525e-22,1.2594438728482405e-26,1.1365024730909098e-22,9.950944258235811e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.2571977003230009,298.00000000007236,1.1711828178324573,0.6944549252381733,5.876538000110561e-25,0.04169771409003729,1.612483258732391e-23,0.052885508033226176,0.21096185105374232,3.2059138200679412e-15,0.0,3.831318018415499e-41,1.0799307916447358e-21,1.1450667684865053e-34,1.2122426334553378e-30,1.5848167803608545e-09,2.242293243488412e-67,0.0,1.681519277339148e-18,0.0,6.523633337740342e-16,4.256432017450903e-18,0.0,1.7319623238279782e-41,5.4330687468850985e-25,2.229710071018104e-20,0.0,1.2977501801381556e-52,6.787304637021257e-19,3.4216686981019282e-40,1.3319109252210093e-47,1.0122776372327071e-20,1.938439803547497e-34,0.0,0.0,4.2840599335885836e-19,2.1274268309138958e-20,0.0,4.69303136045781e-37,2.1401374105625253e-36,0.0,4.1824282065883643e-23,9.336992238976712e-34,1.1151722094564084e-16,9.265550295966695e-20,9.124662849845164e-21,3.529973658970242e-21,9.36626038584614e-20,5.831377800784754e-36,4.962608760444805e-23,0.0,0.0,0.0,0.0,1.6136296593648224e-22,0.0,1.6755117057062573e-23,1.8143317603437047e-23,1.5591912565674562e-36,0.0,2.6946774564685845e-25,0.0,5.972252380617379e-30,4.455793667728001e-31,3.0853486892654445e-29,1.289408819087481e-27,5.002108193275725e-22,4.417315043853245e-28,6.211839703468554e-18,2.0975788990577536e-28,1.4202523963106788e-19,1.1227856927619994e-20,1.2870143464320418e-40,5.620940928866438e-21,1.6240279515302544e-30,3.991709347463152e-39,0.0,0.0,0.0,0.0,2.3587870542343498e-20,1.1223765486946192e-21,8.284839108375488e-31,9.383653049860223e-22,3.3188272082304736e-35,3.595909937620248e-25,0.0,4.585650721070482e-37,1.0295927909521439e-36,9.679735296516946e-40,9.580705306072442e-23,0.0,0.0,0.0,0.0,2.3614677484256417e-23,8.399794490282798e-31,2.6696462819871045e-34,0.0,2.766196138333166e-37,1.3710677500011175e-21,7.714548009283856e-26,0.0,3.288478280686811e-23,3.4238654401055267e-22,0.0,0.0,0.0,7.8608449811718365e-22,0.0,0.0,0.0,0.0,1.0255345516266727e-50,3.306582622431339e-22,6.334941783425895e-23,9.872769245530249e-39,0.0,0.0,3.233091433672305e-21,0.0,2.4101920252362825e-38,1.9156323897301646e-21,0.0,0.0,0.0,1.215765389012498e-20,2.314966156851971e-22,1.205290119388072e-26,1.1677127547156148e-22,9.951119635748723e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022,0.2571977278751874,298.0000000013791,1.1711826923700446,0.6944549185379764,5.876536253612013e-25,0.04169771469783508,3.20851419748195e-22,0.05288550733067574,0.21096184965659312,6.280944778857874e-14,0.0,2.3359142533351824e-47,1.0799517377823544e-21,1.4091411718419216e-32,4.938292662847659e-30,9.776841439745535e-09,1.7697645703846242e-67,0.0,3.338837497519986e-17,7.802563505230706e-20,1.3062194231564836e-14,1.1162866279227284e-16,0.0,1.05672824561541e-42,1.0810853290351587e-23,6.225083119194714e-19,7.836181198693771e-43,4.274474148028133e-52,1.670480446095066e-17,5.278271902173041e-46,6.649159989467924e-45,2.667964427545527e-19,1.4103015261217912e-34,5.949703951226591e-20,1.436956098128152e-41,1.065397490080953e-17,4.807269550253214e-19,0.0,4.7724845405259566e-37,1.752559965114632e-36,2.2074823634596454e-41,7.172669773780834e-22,1.0056876653341693e-33,2.194122933318961e-15,2.5032578157912497e-18,1.7914410566623308e-19,1.8704822515935645e-19,2.2560543392297798e-18,2.3678377455139774e-35,5.345235172927611e-23,0.0,7.542530779908526e-21,0.0,1.1173925061137047e-20,4.667245367981433e-21,1.3776833847580618e-20,6.015752018590961e-22,1.8372951399501655e-23,3.122445020051028e-35,0.0,5.361284900928439e-24,0.0,5.9722519162444725e-30,4.455793321288298e-31,3.0895010566777345e-29,3.729475297010728e-26,1.447002405219541e-20,1.277660214469749e-26,6.2118396633657945e-18,2.097578691477729e-28,6.798683089754067e-19,1.1227865268108379e-20,1.2870218502370274e-40,6.088352571873468e-21,1.6240280598292566e-30,1.6260891763981313e-38,0.0,0.0,0.0,0.0,2.3587881178007463e-20,1.2820966704315237e-21,1.651290508133397e-29,5.408275062923302e-19,3.322384000907478e-35,2.0267374825688132e-25,9.356396811413787e-53,4.5801715403101815e-37,1.0285889732044983e-36,9.679735936701613e-40,9.625929032647369e-23,0.0,0.0,0.0,0.0,2.298780985058293e-23,8.370779266956815e-31,2.6502138382913484e-34,0.0,2.7680565274077085e-37,1.3711240235814075e-21,7.71455374061724e-26,0.0,3.3635411803915233e-23,3.7679312483188078e-22,0.0,0.0,0.0,7.86092491588687e-22,0.0,0.0,0.0,0.0,3.308857297298996e-48,3.308065905420478e-22,6.33498000871667e-23,9.880209937723807e-39,2.6081820116009122e-36,0.0,3.2332615869008564e-21,0.0,2.8641266529943654e-38,1.9156465643399397e-21,0.0,0.0,0.0,1.2157658651416285e-20,2.3071915916458024e-22,1.1788126976978458e-26,1.175489913484567e-22,9.960529842754495e-23,0.0,0.0,0.0,0.0,0.0,4.661683213728506e-22,0.0,2.8338039822699377e-44
0.023,0.2571978127954874,298.0000000138246,1.1711823056747432,0.6944548978889699,5.876534502263963e-25,0.041697716571000014,3.381276564786941e-21,0.05288550516485585,0.2109618453505215,6.466287461690933e-13,0.0,2.9639944568509675e-53,1.0804467274079451e-21,5.320599833772844e-31,6.371123249223734e-29,3.5023844086246774e-08,1.5350979671743813e-67,0.0,3.5055793625166306e-16,1.202837482253701e-18,1.372914589094868e-13,1.5197288655350946e-15,0.0,1.652607279166977e-41,1.139321281688891e-22,8.519340164970177e-18,1.2711648932408734e-40,4.0469241341861995e-50,2.1389009187865782e-16,4.1693030118712035e-51,7.538734440025492e-43,3.703422867013921e-18,1.7673651549165022e-32,9.991924408746535e-19,1.9863490768804612e-39,1.4123201860287945e-16,6.832190643682166e-18,1.8087943498645904e-37,1.8465909109055316e-36,1.782511134323425e-36,2.618945958983222e-39,1.1065127636746268e-20,1.8691434148247382e-33,2.2679998371920832e-14,3.57189851748485e-17,2.7238364459961694e-18,3.0643755363324547e-18,2.907792069309565e-17,3.054848725778858e-34,9.934542941406497e-23,9.266763212013007e-20,1.3857299264604712e-19,0.0,8.329820662073619e-20,3.233825084624671e-20,3.2356730510348485e-19,1.2756176740344489e-20,2.34256703250365e-23,3.3553573531618506e-34,0.0,5.64883156925174e-23,9.620021617759157e-56,5.972250493263539e-30,4.455792259830587e-31,3.1824839976158893e-29,2.5840646427417287e-25,1.0024055719664715e-19,8.852605632735672e-26,6.211839546447041e-18,2.0975780541817528e-28,3.860915181121768e-18,1.122787421313699e-20,1.2870219163498289e-40,6.322058557623548e-21,1.624028270307549e-30,2.0978933855995946e-37,0.0,0.0,0.0,1.470526736585006e-20,2.3588071933502433e-20,4.648881786175296e-21,1.7403413448855596e-28,6.84839370940826e-18,3.567484671194002e-35,1.7293684075006462e-25,6.974378789996099e-52,5.162661608672467e-37,1.030481147102871e-36,9.679737208883716e-40,9.648541337408317e-23,0.0,0.0,0.0,0.0,5.816242094605605e-23,8.360986210446996e-31,2.6543417501052583e-34,0.0,2.8388677023451687e-37,1.372505035896581e-21,7.714559893301707e-26,4.2180305608448023e-22,4.354398244271733e-23,3.940023291030324e-22,0.0,0.0,0.0,7.863242274735115e-22,1.5210179262164117e-23,0.0,0.0,0.0,3.751652745451622e-46,3.3443189629771572e-22,6.33629262413235e-23,9.884787131592483e-39,2.9002964889387117e-35,2.4979892882576078e-21,3.2379455080111265e-21,0.0,8.494802549481065e-38,1.9159550009018995e-21,0.0,0.0,0.0,1.2157771941648442e-20,2.304608025535019e-22,1.1657231737467673e-26,1.178074919425821e-22,1.0215331329610183e-22,0.0,0.0,5.300680131792901e-22,0.0,0.0,9.554391625468289e-21,0.0,1.02180892007041e-43
0.024,0.2571981901487529,298.0000001760194,1.1711805873521255,0.6944548061586506,5.876530390441322e-25,0.04169772489253519,4.5175431792766584e-20,0.05288549553561727,0.21096182621796583,8.465958628121101e-12,2.0105897381245427e-50,3.9076575432164224e-59,1.0962146389951947e-21,2.9870913496523566e-29,1.055321669150781e-27,1.4718459093193095e-07,1.3114804797103448e-67,0.0,4.681961056495338e-15,2.286811575304601e-17,1.83684063172746e-12,2.6610578334696362e-14,4.178963170658421e-35,8.034469688421452e-40,1.5221960467161214e-21,1.4968187734662346e-16,3.4300523396874e-38,8.856069147199753e-48,3.514519140393139e-15,4.120562846891556e-50,1.3483292688684643e-40,6.620007080250265e-17,2.741233263124563e-30,2.0334855659524504e-17,4.5218224224276725e-37,2.4080264701935293e-15,1.260194231566626e-16,1.683181696853453e-35,3.585321777734612e-34,5.559681132282386e-35,5.901188463582275e-37,2.2588847254710463e-19,2.506987387437316e-32,2.981921748516426e-13,6.570313911486564e-16,5.4354210409412916e-17,6.417385659956147e-17,4.816094378017951e-16,5.06010640560468e-33,1.3324969069721316e-21,2.7058061409349107e-18,3.075144134300941e-18,0.0,9.226068619502746e-19,3.6046850496787967e-19,8.277504322540981e-18,3.536485880045511e-19,1.733459369245589e-22,4.866994007953751e-33,3.188683993277006e-57,7.547037146032564e-22,1.7969306522122535e-54,5.972244275391672e-30,4.4557876234369085e-31,7.481253960923424e-29,2.8804050837488422e-24,1.1172776103763501e-18,9.867820503109512e-25,6.211839111775877e-18,2.0975752515852465e-28,4.2011240222730133e-17,1.1228044585726413e-20,1.2870222540558957e-40,6.5557652601204685e-21,1.6240291804936915e-30,3.474975237733994e-36,0.0,1.1367277596118633e-39,0.0,5.029068123362038e-19,2.3594429163530193e-20,1.0039709419231202e-19,2.3251993770612305e-27,1.197513288583759e-16,4.866130676223129e-34,1.4056799756623147e-24,7.724536107679535e-51,1.7105173846991126e-35,1.0673160952180662e-36,9.679742936659141e-40,9.671155465947372e-23,0.0,0.0,0.0,0.0,1.3118517335799586e-21,8.354319878928263e-31,2.816028486318682e-34,0.0,5.4189471658010226e-37,1.4185156272928724e-21,7.71467704641568e-26,3.0612173376944505e-20,3.3303274217438066e-22,4.1142790412808575e-22,0.0,0.0,0.0,7.954074256794662e-22,2.309802327020965e-22,0.0,0.0,4.968776158904199e-21,6.709903131117313e-44,4.537851024447615e-22,6.396969226920553e-23,1.0048807126256502e-38,1.4600747945140623e-33,1.1123478696890575e-19,3.41146122760702e-21,0.0,1.0349875440537982e-36,1.925015975604313e-21,0.0,5.9873811554767754e-21,0.0,1.2161504229799552e-20,2.302886345717284e-22,1.1527795903713877e-26,1.1797989518421042e-22,1.9499390043207458e-22,0.0,0.0,3.059120867972229e-20,0.0,0.0,2.255293758218268e-19,0.0,4.3159311329128996e-43
0.0245,0.257198866419748,298.00000098895765,1.1711775078849718,0.694454641889366,5.876526290278174e-25,0.04169773979576136,2.660718450386094e-19,0.05288547825561381,0.21096179193842277,4.8716219431682074e-11,2.035649927560565e-47,1.7562082519722696e-62,1.2865546826859602e-21,4.161051822224985e-28,7.505312045445579e-27,3.4805934817333526e-07,1.2062015102919893e-67,0.0,2.740464619251336e-14,1.8206397701359726e-16,1.0768457056503297e-11,1.9740669123564672e-13,4.42744097881912e-33,2.1817527702050386e-38,8.96564877699708e-21,1.1136032129947365e-15,1.7096165652005283e-36,3.657655904017375e-46,2.46452311927244e-14,2.889505580541533e-49,4.678052852934338e-39,5.002115073227976e-16,1.207038079713433e-28,1.7194970059681964e-16,1.9293476102100072e-35,1.7447958938945974e-14,9.79638458799053e-16,6.659063230223763e-34,1.7315481335259738e-32,2.4904238940001358e-33,2.5219380060084804e-35,1.9251562396335e-18,2.6546354421269513e-31,1.7221319999191964e-12,5.092903397539481e-15,4.536400417457033e-16,5.585105245631666e-16,3.401301059362052e-15,3.598732479018535e-32,1.4110246335060152e-20,2.9055981367724456e-17,2.812194549477226e-17,1.2117368728553394e-30,4.009411608499384e-18,1.5465548365628304e-18,8.585394808023536e-17,3.9815654921186505e-18,1.8602055030239565e-21,3.271847162082992e-32,9.082342907296749e-56,4.443478577079147e-21,1.3689009370095437e-52,5.9722336466444205e-30,4.455779706806641e-31,6.163754062272544e-28,1.2358062091812947e-23,4.792248470096936e-18,4.233679949580856e-24,6.211838747427752e-18,2.0975703753363287e-28,1.6991521891964767e-16,1.1230383874146803e-20,1.2870230746663772e-40,6.672620272552907e-21,1.6240311062729434e-30,2.4713521401648463e-35,0.0,3.7311299382716017e-38,0.0,4.582228276108957e-18,2.3664014526571435e-20,1.1334874269503016e-18,1.3695092065681358e-26,9.092519920086866e-16,1.367712222043371e-32,2.423277598275396e-23,3.3564739048382353e-50,1.7883105246491163e-33,1.2972299199740583e-36,9.679756202415047e-40,9.682465611679696e-23,0.0,0.0,0.0,0.0,1.780588305596095e-20,8.351648712077375e-31,5.246563054644455e-34,0.0,4.0994998225266884e-36,1.9999146276741593e-21,7.716284856300002e-26,4.0552513204792103e-19,3.114224276808868e-21,4.231375547220384e-22,0.0,0.0,0.0,9.3015120565315e-22,9.428257180980672e-22,3.172392198202346e-21,4.351687304335102e-75,7.714043971896203e-20,2.3279998927243863e-42,1.9422253881214757e-21,7.456575342644175e-23,1.483749303238786e-38,3.1743065239583104e-32,1.274244277087072e-18,5.843668359307183e-21,1.625857557314242e-26,7.16506636744655e-36,2.0259840933270066e-21,0.0,8.35071928571312e-20,0.0,1.2208238965270595e-20,2.3022036479283244e-22,1.1463464479995962e-26,1.1804887053654404e-22,1.4751436066291273e-21,1.5386594047826932e-25,0.0,2.8327067276881577e-19,0.0,0.0,2.1772107501704818e-18,0.0,1.35697970861156e-42
0.025,0.2572007097455023,298.0000066925701,1.1711691142002674,0.6944541949552383,5.876519771747699e-25,0.041697780350442186,1.882921744046084e-18,0.05288543101490634,0.21096169855385147,3.383867176079574e-10,0.0,1.301317448568964e-59,4.413586152979724e-21,7.570141191604583e-27,6.481989519991717e-26,8.946963406875751e-07,1.1074769882145067e-67,0.0,1.9383940042226123e-13,1.7948147487513085e-15,7.6330140394699e-11,1.8045136616022956e-12,2.886286739751923e-31,1.0279038028344798e-36,6.344786232668175e-20,1.0211056870546088e-14,1.272289062873074e-34,2.2272378022624035e-44,2.1206188765282327e-13,2.4863040348141853e-48,2.3426919485015537e-37,4.663583410087165e-15,6.1166147879268585e-27,1.8076163865895826e-15,1.217190410416331e-33,1.5551277537321385e-13,9.415697974341109e-15,4.3835164957397663e-32,1.2499066650481028e-30,1.751501765904982e-31,1.5932328556069565e-33,2.0413403682788295e-17,3.6779904745328565e-30,1.2009347667276854e-11,4.879832126693067e-14,4.7039412494239046e-15,6.055129139044443e-15,2.94913864582938e-14,3.108488008085818e-31,1.9551754950764663e-19,3.921177148752847e-16,3.213128948017153e-16,1.458511762758923e-28,2.5339584544312985e-17,1.0154579148404175e-17,1.1205418230712567e-15,5.667072558824641e-17,2.7729306008588213e-20,3.0958375797250053e-31,5.387968074517229e-54,3.144433920173881e-20,1.7607045936310928e-50,5.972208112105978e-30,4.455760749199949e-31,1.0466996226340806e-26,8.114171675825449e-23,3.146303398875609e-17,2.7797857434586945e-23,6.2118405232064665e-18,2.0975580423059846e-28,1.05399035119749e-15,1.127574729601011e-20,1.28702697193402e-40,6.789479313202762e-21,1.6240390314376715e-30,2.134379223625255e-34,0.0,1.7692227152898516e-36,0.0,5.1390207406610537e-17,2.494920697278219e-20,1.6340146663875248e-17,9.691696211852539e-26,8.81215554228354e-15,7.70912170686434e-31,5.05027502796947e-22,2.1212155631619805e-49,1.424583378404174e-31,3.585554996622225e-36,9.679820004739782e-40,9.6937831830082e-23,0.0,0.0,0.0,0.0,3.065051975726182e-19,8.349822788605133e-31,6.542373169359473e-33,0.0,7.069240080826971e-35,1.1998764997376167e-20,7.74745793950263e-26,6.73822012191199e-18,4.7232450152368983e-20,4.906931846119163e-22,0.0,0.0,0.0,3.640896522755435e-21,5.906138281115456e-21,6.300094625879824e-20,2.4811088525310737e-73,1.3634259409146622e-18,1.1658192362146155e-40,2.7188010776697127e-20,3.248243659979399e-22,2.810405465607485e-37,7.57559888382247e-31,1.8247466629120266e-17,5.211168752883243e-20,6.7269413844746035e-25,6.195033250043894e-35,3.559824996539826e-21,0.0,1.3694995860942296e-18,0.0,1.3004435398382268e-20,2.301741860032192e-22,1.1399861939765004e-26,1.181082828046869e-22,2.5437372149706374e-20,4.428381227876542e-24,7.111090130064527e-21,3.1993750462523073e-18,4.235666108815837e-23,0.0,2.6343283936603612e-17,0.0,7.641552630554503e-41
