grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.08547036793238649,298.0,1.2517652337268421,0.6409985759469174,2.1209462172730496e-19,0.11546397437048561,0.0,0.04881459419379773,0.19472285545753673,4.614724589999159e-17,0.0,2.9429752956127384e-16,0.0,5.26717129722054e-16,0.0,3.1203512799847965e-11,0.0,5.953742005404217e-20,2.2350301634232205e-16,0.0,0.0,0.0,0.0,0.0,0.0,9.101360551854729e-18,0.0,4.946247407526674e-44,4.0159566111088596e-16,0.0,0.0,2.1166339963234578e-16,0.0,9.562854603098131e-16,7.858857243022985e-16,3.908870696088987e-18,0.0,0.0,0.0,0.0,1.0220260309721606e-24,2.68751149645571e-16,1.1689275301226984e-16,8.817920001029831e-18,0.0,0.0,2.2838205434441592e-15,2.2322547324882214e-15,0.0,0.0,0.0,1.021511644053068e-15,2.0824171050600196e-34,0.0,0.0,5.780492224412824e-15,1.563462916397088e-19,9.911939482180269e-17,4.099787828513611e-18,0.0,4.0789724578933244e-33,0.0,0.0,1.605121071296976e-31,1.1835175630236762e-32,0.0,1.362414924119923e-22,5.358769845901297e-17,2.0290772325750257e-23,0.0,2.1570145308980347e-30,0.0,0.0,0.0,1.4631668803135067e-20,0.0,0.0,2.458239427014837e-34,0.0,0.0,0.0,2.6054038256061052e-18,1.96062761362729e-14,1.1855858875188752e-18,0.0,2.315250979853381e-31,0.0,0.0,1.3099070173408065e-34,0.0,0.0,0.0,0.0,1.3617438794553036e-23,0.0,0.0,0.0,1.0088982434799884e-39,9.85357114909979e-16,1.2361408539292635e-18,4.186877557793323e-23,1.463171062155325e-15,0.0,0.0,0.0,0.0,7.423012081278833e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4635665291058704e-15,0.0,0.0,0.0,6.928166429428013e-21,2.8360517869426705e-20,5.4414321691184525e-34,8.130899764893886e-15,1.950479183142902e-52,1.1817133619362976e-14,0.0,3.4482703656775783e-32,0.0,2.8561763573921366e-18,1.1661880884178422e-22,1.3886020337321288e-18,9.243490259003581e-18,0.0,0.0,2.801291811701956e-16,3.164145130031739e-26,1.5042946008119148e-33,0.0,0.0,4.6290217196986004e-36
0.016,0.08547036861816606,298.00000000003314,1.251765223683225,0.6409985753591855,2.120946202241472e-19,0.11546397450732292,0.0,0.04881459414955185,0.1947228553725788,3.222182668336551e-15,0.0,6.921997101200892e-24,0.0,1.098742750939081e-22,0.0,6.112739421888915e-10,0.0,5.953724425877028e-20,1.5421288333052843e-14,0.0,0.0,0.0,0.0,0.0,0.0,8.504417495896459e-16,0.0,2.7230872115266745e-42,4.053409734999048e-16,0.0,0.0,2.116637941734155e-16,0.0,9.971030781761765e-16,8.587929458263688e-23,3.342267444713677e-16,0.0,0.0,0.0,0.0,1.113586195900648e-22,2.687512372212787e-16,3.485619995964217e-24,6.069909729481483e-16,0.0,0.0,2.2838372678473096e-15,2.232352746559779e-15,0.0,0.0,0.0,1.0215367860633674e-15,1.8918070455105243e-32,0.0,0.0,1.3527104955763964e-15,2.628122110151556e-19,9.906604642044889e-17,4.099788413777591e-18,0.0,2.7859649765195223e-40,0.0,0.0,4.894460781521362e-29,3.651672097621545e-30,2.3068921768725848e-22,3.199076659736526e-20,1.2415791419169962e-14,3.653177941138757e-21,5.733677193614467e-18,5.399059425167284e-28,0.0,0.0,0.0,1.0684795961069925e-19,0.0,0.0,2.6779816771639046e-32,0.0,0.0,0.0,6.411003914981907e-16,1.9606276114526416e-14,1.2523135404662036e-26,0.0,2.914785586111513e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3733397659414484e-23,0.0,0.0,0.0,1.62299852284023e-37,9.082620469738239e-22,1.4492188588482182e-24,3.6588426899906874e-23,2.1163474801324468e-22,0.0,0.0,0.0,0.0,7.648286221558336e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4635665310688163e-15,0.0,0.0,0.0,1.4761682209113423e-18,2.8360309876250873e-20,1.0147071398783318e-31,8.130899759606923e-15,0.0,1.1817133636983906e-14,0.0,4.84392721281299e-30,0.0,7.796252846370354e-16,3.218633799917558e-20,3.777939087849121e-16,1.96896016526661e-15,0.0,0.0,2.8012918448068836e-16,1.1307561479495731e-24,3.0532303355224304e-31,0.0,3.228407837137632e-24,0.0
0.032,0.08547038205351148,298.00000000417145,1.251765026914582,0.6409985638460297,2.1209461485324811e-19,0.11546397718803485,3.540833938824304e-19,0.04881459328247008,0.19472285370820297,2.6944195989184246e-13,0.0,1.640829868134574e-31,0.0,4.5325954055352567e-29,0.0,1.1974800960361723e-08,0.0,5.953622579372711e-20,1.3240812724177425e-14,0.0,6.937995856087195e-14,7.860310187982402e-16,0.0,0.0,1.1928986937462026e-20,8.504686790583594e-16,1.1474046501513609e-32,1.1214524572930338e-45,7.351337299997823e-16,0.0,8.171112803070707e-37,2.1170096161167078e-16,4.801639830985912e-27,9.971413954040362e-16,9.420774716047277e-30,3.95509290368925e-16,0.0,0.0,8.607462969532455e-29,0.0,2.7832347441601737e-28,2.6875148198704074e-16,0.0,3.324460545681072e-14,0.0,0.0,2.285711275209395e-15,2.2324712588214256e-15,0.0,0.0,0.0,1.0245108514841077e-15,1.621425226579196e-32,0.0,0.0,1.4908637340648224e-15,8.097492714086687e-19,9.901101949386702e-17,4.099880847249394e-18,1.0369494722241682e-31,0.0,1.7514147504284045e-20,0.0,4.894460242596074e-29,3.651671692075866e-30,8.502977425186036e-25,3.525800086985089e-20,1.368402212896339e-14,4.026278739177075e-21,5.733677195325613e-18,5.7301156321063925e-28,6.0921294009467064e-15,0.0,0.0,1.990642306316393e-19,1.1657262605298041e-29,0.0,5.644532424500637e-32,0.0,0.0,0.0,6.411012765636447e-16,1.960628362912163e-14,5.470519263612751e-26,0.0,3.381721205310397e-29,0.0,0.0,1.3265519839539125e-32,0.0,6.900715053964297e-39,0.0,0.0,1.3733730993832866e-23,0.0,0.0,0.0,1.6230844445936966e-37,2.8069127989900905e-24,1.5369195912162372e-28,3.1974495901025106e-23,3.602298940032299e-29,0.0,0.0,0.0,0.0,7.874556786437704e-20,0.0,0.0,0.0,0.0,1.5641317367472562e-19,0.0,0.0,0.0,1.1773478374984568e-39,0.0,1.463566569286619e-15,0.0,0.0,0.0,1.4763725041599101e-18,2.836031064783702e-20,1.0147071677610413e-31,8.130899937464082e-15,0.0,1.1817134005559884e-14,0.0,4.2331129256085265e-30,0.0,7.648055733274033e-16,2.0897052495523572e-20,3.926257814704965e-16,1.9689604619573215e-15,0.0,0.0,2.8012923175825413e-16,1.884829041100414e-24,2.8188480647747993e-31,0.0,6.804675896727752e-24,0.0
0.04,0.08547048245335025,298.00000011045074,1.2517635565010015,0.640998477833212,2.1209459260274265e-19,0.1154639972160549,3.32029647356798e-19,0.04881458679676393,0.19472284126966008,7.131831304046948e-12,0.0,8.028507481422143e-39,0.0,1.6906117009810193e-28,1.5857944639027445e-27,9.687421029417185e-08,0.0,5.953054880041752e-20,1.2402819251274528e-14,0.0,1.948772294828509e-12,3.1021387738601093e-14,0.0,3.0966600965230644e-36,1.1187225666761529e-20,8.513953686306965e-16,1.0679015524117278e-32,1.5695726950016944e-45,1.149351079992641e-14,0.0,7.196635178301246e-37,2.1302879353385068e-16,4.2016771906795986e-27,1.001286243320824e-15,2.149858718109903e-34,2.475399889129759e-15,0.0,2.2465720776531534e-32,8.011712492275572e-29,0.0,0.0,2.6875414415118214e-16,0.0,8.796208358798535e-13,0.0,0.0,2.364691291066595e-15,2.2325468909398825e-15,2.309069041421887e-32,0.0,0.0,1.1568366166654888e-15,1.5009555689561712e-32,0.0,0.0,1.555890795716811e-15,2.7273116259048885e-17,9.910190529668301e-17,4.105404048906602e-18,1.0475341241684647e-31,0.0,1.6423689104607056e-20,0.0,4.894456277455895e-29,3.651668735177793e-30,8.50705788260321e-25,3.679580994167923e-20,1.428086500311094e-14,4.2018873802280796e-21,5.7336769069045904e-18,5.730113631609983e-28,1.2040079853527257e-14,0.0,3.6546402137996603e-40,2.4517232204436583e-19,1.2019726717958541e-29,1.545418765421934e-35,7.036122084903235e-32,0.0,0.0,0.0,6.411024693149418e-16,1.960669626501566e-14,5.133125114282907e-26,0.0,5.601726215631065e-29,0.0,0.0,2.002222915138979e-32,0.0,7.101268884519207e-39,0.0,0.0,1.3733889419601109e-23,0.0,0.0,0.0,1.6231376113258285e-37,2.802426130275621e-24,1.5765903290825618e-28,2.9823156350942594e-23,5.54650327375033e-30,0.0,0.0,0.0,0.0,7.987798104583369e-20,0.0,0.0,0.0,0.0,2.5368165900689996e-19,0.0,0.0,0.0,1.0600206408082179e-39,0.0,1.463566855169538e-15,0.0,0.0,0.0,1.476567693554128e-18,2.8360320622204763e-20,1.0147073746803691e-31,8.130901396420717e-15,0.0,1.1817136702176811e-14,0.0,3.948301001391485e-30,0.0,7.642462886911263e-16,1.6468377608679445e-20,3.9318972329508905e-16,1.9689606320848105e-15,0.0,0.0,2.8013105004284105e-16,2.1870073972649644e-24,2.701262093962601e-31,0.0,8.482283859794186e-24,0.0
0.044,0.08547088288619835,298.0000015071251,1.2517576919647306,0.6409981350676813,2.1209452321356064e-19,0.11546407703732506,3.856065851071474e-19,0.04881456085919342,0.19472279164697662,9.76776801355602e-11,0.0,8.100624891916534e-46,0.0,8.64823863911256e-28,1.5130724907384705e-27,4.3525098183743675e-07,0.0,5.95098581792103e-20,1.4403088814620145e-14,0.0,2.718760225443097e-11,5.671259874632109e-13,0.0,3.1383887923294353e-36,1.2992424308664743e-20,8.678787248273636e-16,1.0730569597906864e-32,5.991015998608495e-45,1.8966140117086189e-13,0.0,7.251107696913125e-37,2.3708220354582475e-16,4.2208543726773404e-27,1.086689285099254e-15,2.7453204599957937e-34,3.829032228018393e-14,2.276045333372629e-16,2.911834825242259e-32,8.04923356135803e-29,0.0,0.0,2.688073384920396e-16,0.0,1.2065582779355717e-11,9.033310223712055e-15,1.7952721562863463e-15,4.048759752749687e-15,2.2327584584909642e-15,2.2068809215258297e-32,0.0,0.0,4.1337428642510494e-15,1.4944843887339353e-32,0.0,0.0,1.596162411457766e-15,7.127802177462003e-16,1.0251506781062185e-16,4.2719033700013914e-18,1.5549296355525534e-31,0.0,1.9073638952106848e-20,0.0,4.8944412479868376e-29,3.6516575406693916e-30,8.535597353994486e-25,3.774804295161275e-20,1.4650433506745364e-14,4.310623057253355e-21,5.733676468632781e-18,5.730090342701475e-28,1.5687204396673836e-14,0.0,3.6579967603374612e-40,2.6822638189997603e-19,1.2019748082055527e-29,1.4745432701722736e-35,7.709073592478692e-32,0.0,0.0,0.0,6.411064525913026e-16,1.961851626987336e-14,5.96189335812673e-26,0.0,1.7468538284807387e-28,0.0,0.0,2.4044607763286153e-32,0.0,7.09319924363264e-39,0.0,0.0,1.3733977298285078e-23,0.0,0.0,0.0,1.6232841971389147e-37,2.801594811262829e-24,1.6080292169614837e-28,2.8785276737451665e-23,5.54651392479724e-30,0.0,0.0,0.0,0.0,8.048417550684163e-20,0.0,0.0,0.0,0.0,3.127353680238665e-19,0.0,0.0,0.0,1.0680392271514446e-39,0.0,1.4635680168406675e-15,0.0,0.0,0.0,1.4800508569608856e-18,2.836052671646978e-20,1.0147084436362698e-31,8.130907579862031e-15,0.0,1.1817147276332101e-14,0.0,3.810913627899999e-30,0.0,7.642084403061105e-16,1.4522195530511545e-20,3.9323048326536137e-16,1.9689622581541175e-15,0.0,0.0,2.8017066527758216e-16,2.3206503688506127e-24,2.642506120344473e-31,0.0,9.293548391068689e-24,0.0
0.048,0.08547314922616717,298.0000264457221,1.251724501332695,0.6409961999481527,2.1209414146470274e-19,0.11546452781053303,1.6346129820756398e-18,0.04881441297901817,0.19472251056406986,1.7209457661071936e-09,9.24118049070222e-41,6.253359452811544e-53,0.0,1.8905983243330153e-26,0.0,2.346257721607113e-06,0.0,5.939513169999465e-20,6.100942649593074e-14,0.0,4.875250710949579e-10,1.342026112085546e-11,0.0,0.0,5.50990615285998e-20,1.2643975733589136e-15,2.159501199628147e-32,4.223039905714946e-43,4.183255298827765e-12,4.0012242094403905e-47,2.115314464062027e-36,8.260773510392355e-16,1.2271617862622252e-26,3.459726010648848e-15,6.763835066845169e-33,8.725324229154425e-13,7.377031067913132e-15,9.45706278775497e-32,1.6275679718591462e-28,0.0,0.0,2.702965032978094e-16,0.0,2.1291309205952107e-10,2.4368365234200324e-13,5.358206081706213e-14,5.248936966168342e-14,2.2368120694958384e-15,0.0,0.0,2.2736072872520314e-15,9.442176319067972e-14,3.9788181241832245e-32,0.0,9.0240436229333e-17,1.7692728204534228e-15,2.4631598475301397e-14,2.3385410708490094e-16,1.102026154129279e-17,1.4307497383618621e-30,9.275239449406382e-42,8.085014770352342e-20,1.4052340234774192e-48,4.894369934172687e-29,3.651604668879763e-30,9.273991825549132e-25,4.184094487032502e-20,1.6238845350425442e-14,4.777985408100967e-21,5.733686456367597e-18,5.729971338412247e-28,3.111119903603643e-14,0.0,3.6601834915672494e-40,2.912807055234968e-19,1.2019929557980031e-29,0.0,8.36005094942633e-32,0.0,0.0,0.0,6.411737965151704e-16,2.007595337788155e-14,2.526392397552474e-25,0.0,3.061351916633257e-27,1.2885189426346528e-23,7.555340166506995e-49,6.770002923017524e-32,0.0,7.08444140219529e-39,0.0,0.0,1.3734146494338232e-23,0.0,0.0,0.0,1.6261919636935498e-37,2.8010593252564154e-24,1.7070020504052586e-28,2.778329965031168e-23,5.5467551015090865e-30,0.0,0.0,0.0,0.0,8.310329107346112e-20,0.0,0.0,0.0,0.0,5.617989098017585e-19,0.0,0.0,1.8402126127369622e-17,3.118307363694467e-39,0.0,1.463576022500979e-15,0.0,0.0,1.215654454491754e-16,1.6537775832760096e-18,2.837043546347866e-20,1.0147197282810625e-31,8.130956535458886e-15,0.0,1.1817206355124527e-14,0.0,3.6783660418263476e-30,0.0,7.642075207274803e-16,1.280936234403646e-20,3.932385418113326e-16,1.9690132261857966e-15,0.0,0.0,2.8134659789271394e-16,2.4385235740538777e-24,2.5839685663113074e-31,2.4487166774740468e-15,1.007830215952352e-23,1.0187738169926238e-37
0.049,0.08547537522722026,298.00009835631744,1.2516919031765883,0.6409943123740512,2.120937805436505e-19,0.11546496783517768,4.251430137618376e-18,0.0488142650807573,0.1947222337821092,6.4202374231595824e-09,5.058244980674538e-41,0.0,0.0,8.725458141557037e-26,0.0,4.211781706490026e-06,0.0,5.92841774930074e-20,1.5858614345046783e-13,0.0,1.8425969775723695e-09,6.277452927143665e-11,2.6635965713090585e-30,3.235030883766882e-36,1.4327127777215968e-19,2.791988523544332e-15,2.5147910731037323e-32,4.795044566855709e-42,1.854451128164048e-11,2.1107124711291726e-46,3.559171437764021e-36,3.134852922806762e-15,2.0618673319393988e-26,1.398502254774411e-14,7.677459159911847e-32,3.987022152570585e-12,3.619750491942275e-14,4.804706755189083e-31,1.9408678550415087e-28,0.0,0.0,2.7696083806664876e-16,0.0,7.952270644526862e-10,1.1875076911598361e-12,2.800838374139161e-13,2.747415923331954e-13,2.251410172084847e-15,0.0,0.0,3.137437935598295e-14,5.30760090388324e-13,2.920981238248345e-31,4.436830370924773e-28,2.493510495537162e-15,1.9277534996670356e-15,1.5727843033927244e-13,1.0325906833610083e-15,5.4390314569773843e-17,5.648573590218708e-30,4.445243467484229e-41,2.1026337968686058e-19,4.1668540892483613e-48,4.894338160900164e-29,3.651581927074641e-30,1.2067306415680859e-24,4.5587678417343375e-20,1.7692768886247862e-14,5.205818355722765e-21,5.733730971896917e-18,5.729890105580272e-28,4.3476559522621835e-14,0.0,3.660862145974261e-40,2.9704525741718406e-19,1.2020299410990747e-29,0.0,8.522842836110763e-32,0.0,0.0,0.0,6.413098135696998e-16,2.288665446375988e-14,6.567456978626318e-25,1.8928481354713427e-14,1.44004793577399e-26,4.381917187659516e-22,2.088184225271615e-47,8.627595522491678e-32,0.0,7.082414542274813e-39,0.0,0.0,1.3734235314903542e-23,0.0,0.0,1.5185121600336695e-20,1.6367717571126371e-37,2.8010275061869116e-24,1.9485924897712356e-28,2.753524599207248e-23,5.5479178609985705e-30,0.0,0.0,0.0,0.0,9.969065095594405e-20,0.0,0.0,0.0,0.0,7.534944270283847e-19,0.0,0.0,1.98810553137249e-16,5.245044661654064e-39,0.0,1.4635982434658003e-15,0.0,0.0,2.495548959416607e-15,3.0442105774685605e-18,2.845234598742933e-20,1.0147517046256043e-31,8.131095760461764e-15,0.0,1.1817263733247943e-14,0.0,3.6456454584089974e-30,0.0,7.642107604339187e-16,1.2395859331138327e-20,3.932409896364514e-16,1.9693841313763742e-15,0.0,0.0,2.869201663565449e-16,2.468153316694216e-24,2.5696095954162554e-31,1.506929988370792e-14,1.0274489967620511e-23,2.2871137733620747e-37
0.05,0.08548025063693925,298.00047322184065,1.2516205122976116,0.640990236869754,2.1209303181010426e-19,0.11546591922400497,1.7782343367242282e-17,0.048813930441808026,0.19472162401134716,3.100717388293424e-08,0.0,0.0,0.0,7.111431444568512e-25,0.0,8.245012706946221e-06,0.0,5.904523073075558e-20,6.635213096724471e-13,3.662699261792392e-14,9.037971454183861e-09,3.9561560892088877e-10,2.505920356718475e-29,8.254203634028556e-35,5.991800056103206e-19,1.3124851637448878e-14,9.061501111710779e-32,1.181312100267486e-40,1.0979385228669163e-10,1.2941501353133898e-45,2.517509479924728e-35,1.9000551644689595e-14,1.4824661416364436e-25,9.499557956763262e-14,1.9594874490306567e-30,2.445995221998776e-11,2.393716803243378e-13,1.1424893682605005e-29,7.218176745153131e-28,0.0,2.4384239439179142e-30,3.2868870289643787e-16,3.2536506304779043e-28,3.8459539508551405e-09,7.828023785965107e-12,2.0010732123522726e-12,2.039684999665184e-12,2.345020159433693e-15,0.0,1.7203860482083305e-17,3.1527045171021246e-13,4.166566867204516e-12,8.891797786377543e-30,1.3463352463523413e-26,2.1691150072166953e-14,2.77421126520325e-15,1.4138838966794295e-12,9.283173938470063e-15,5.26387457224801e-16,4.1149849554052364e-29,0.0,8.79396572408388e-19,5.618683868146798e-47,4.8944440204741587e-29,3.65166593081891e-30,3.7555358534474545e-24,6.560109335677188e-20,2.5458861974165114e-14,7.491184205187253e-21,5.7339875653096746e-18,5.729875526710124e-28,9.796782591914297e-14,0.0,3.6623986360637075e-40,3.0281364184393603e-19,1.2022275940805218e-29,0.0,8.702236036223407e-32,1.5834375859604477e-35,0.0,4.4100515614281325e-16,6.426029614421153e-16,5.220844733885602e-14,2.746254862060705e-24,1.8512762945364395e-13,1.1969605830032868e-25,1.1283464681991423e-20,1.816712823183801e-46,4.5461354826307424e-31,0.0,7.081735964600378e-39,0.0,0.0,1.3734410061825756e-23,0.0,0.0,2.808581375179638e-19,1.704779145819374e-37,2.801225440972243e-24,2.9186181135880396e-28,2.72896652184048e-23,5.5619147665022346e-30,0.0,0.0,0.0,8.034430900252634e-19,3.204443134399909e-19,0.0,0.0,0.0,0.0,1.5919067472934623e-18,2.193332151822104e-16,0.0,2.4717623223055897e-15,3.7081033691260613e-38,0.0,1.4638775704792236e-15,0.0,0.0,2.7099389177774102e-14,2.1689924495294126e-17,2.9595008757110343e-20,1.014980604970641e-31,8.132331256080941e-15,0.0,1.1817395216307071e-14,0.0,3.613472389137879e-30,0.0,7.642185639668772e-16,1.1996121454557858e-20,3.932449950825977e-16,1.9742282577007013e-15,0.0,0.0,3.3254479172489905e-16,2.512008662484261e-24,2.557949981295292e-31,1.2569925262742618e-13,1.0490415527354034e-23,9.681261754374526e-37
0.051000000000000004,0.08549111958384836,298.00242685936917,1.2514613870437765,0.6409814473158664,2.1209145530878124e-19,0.11546797727038592,8.970103235141777e-17,0.04881313533068723,0.19472024446829922,1.596526906745763e-07,6.477862663640851e-41,0.0,0.0,7.391044825628339e-24,0.0,1.6965250232839005e-05,0.0,5.852687352940418e-20,3.3506965391679542e-12,3.5439790091272967e-13,4.724673125495715e-08,2.640352565760359e-09,5.353126572816212e-28,2.351984316600953e-33,3.0223947288910845e-18,8.302061576410688e-14,2.6140278997623008e-30,3.7397389583650995e-39,6.89602473398132e-10,8.17770848639942e-45,5.70894023227104e-34,1.280323123602635e-13,3.394095150048871e-24,7.18535857812967e-13,6.426785554474795e-29,1.5904296128715197e-10,1.6717292419190292e-12,3.9944369212687957e-28,2.0078603646280666e-26,0.0,8.325283952824653e-29,7.30222341644167e-16,3.723130077061448e-27,1.9829305236395947e-08,5.455085027016453e-11,1.507783637253232e-11,1.6055889699919094e-11,2.9456334985529844e-15,0.0,1.9718237894796486e-16,3.084944451225972e-12,3.4463124255787e-11,3.709588158723595e-28,5.125326458582347e-25,1.9053097600807233e-13,8.766917751721537e-15,1.3318499787215375e-11,9.451030648538817e-14,5.6633043121799086e-15,4.0017193190499564e-28,0.0,4.43537051422369e-18,2.615165330192236e-45,4.8955825594106046e-29,3.6525415640004014e-30,3.1040385042116286e-23,2.0727999876856731e-19,8.043338697100534e-14,2.3670107094583777e-20,5.735377961862081e-18,5.730683187960935e-28,3.681790940822538e-13,0.0,3.698290928589013e-40,3.0863542058706637e-19,1.2035919763414957e-29,0.0,9.109459153742696e-32,3.870537615193195e-33,0.0,1.2689619378977461e-14,6.565478123389271e-16,3.581129890376373e-13,1.3853218107671173e-23,1.351213797236862e-12,2.3264740364324138e-24,2.974738270009568e-19,1.5965656496659983e-45,1.6443794640083964e-29,0.0,7.09274931146362e-39,0.0,0.0,1.3734836757428404e-23,0.0,0.0,4.750383746229697e-18,2.141477979734313e-37,2.802269809909616e-24,1.0550750354946788e-27,2.7048237172419196e-23,5.743107211849771e-30,0.0,0.0,2.0661337499610807e-14,1.2456556574140415e-17,3.2800555106488766e-18,0.0,0.0,0.0,0.0,5.772388387079243e-18,4.9792200675469176e-15,0.0,3.11073167468767e-14,8.407044172407268e-37,2.3031409109358297e-15,1.4683329577768417e-15,1.4429480061294752e-34,7.725732012314685e-31,2.821003733723055e-13,2.717395487621797e-16,4.5551657992217364e-20,1.016950285666149e-31,8.145045334469864e-15,0.0,1.1817837143616675e-14,8.404651353097839e-15,3.582668797823605e-30,0.0,7.642367907673778e-16,1.1609703222440568e-20,3.9325268588835894e-16,2.0380521261406732e-15,0.0,4.844356130469493e-16,7.060574986986152e-16,2.758429391951529e-24,2.581030244541242e-31,1.0954980382672084e-12,1.0979457436611255e-23,1.6154944812079247e-35
0.052000000000000005,0.08551633087035661,298.0126025107799,1.2510924405435604,0.6409625277677611,2.12088123176043e-19,0.11547243704329485,4.736045379198719e-16,0.048811071589765616,0.19471693160316592,8.328090373665406e-07,0.0,5.756206894037693e-51,0.0,8.293466950241752e-23,0.0,3.5821116779125264e-05,0.0,5.73973523046831e-20,1.7732862556412136e-11,2.6673322995082527e-12,2.501575899138354e-07,1.7780205380571344e-08,2.1340531448046537e-26,6.723855165443217e-32,1.595795591553511e-17,5.558544395568113e-13,1.0550703420502641e-28,1.2535408096962906e-37,4.374030257884635e-09,5.217632836283842e-44,1.5711879015248962e-32,8.773637835821588e-13,9.201359118220999e-23,5.518222612856427e-12,2.2284114290385715e-27,1.0438115161850648e-09,1.177036842592884e-11,1.4852145202000094e-26,8.00516735467268e-25,3.8371525527267393e-26,2.890773959311309e-27,3.8473070687283494e-15,3.7766197666208725e-26,1.035753418814217e-07,3.8331476960053364e-10,1.1444615398076262e-10,1.2737110752739864e-10,6.799869521197475e-15,2.5597221168900505e-26,2.005756716447802e-15,3.010718099196469e-11,2.869335064707221e-10,1.6358702143348816e-26,1.988508511930655e-23,1.7392183417388509e-12,6.19736088225559e-14,1.2610440453842677e-10,9.749356710627195e-13,6.157299674725217e-14,4.338575384035373e-27,0.0,2.340824891493548e-17,1.53538220729902e-43,4.9027860907731523e-29,3.658052641949765e-30,3.396347824864788e-22,1.4646480013037615e-18,5.681239433083338e-13,1.672724831537782e-19,5.742739292734389e-18,5.7368020190054655e-28,1.659076286984348e-12,0.0,5.7657047652253236e-40,3.1551656381199873e-19,1.2152077095328002e-29,0.0,1.245234417374217e-31,1.1405515816540374e-31,0.0,1.1296732716890561e-13,8.1087812934891495e-16,3.5496849858915137e-12,7.316722331259867e-23,9.642024239256469e-12,1.0365645560615178e-22,7.866170670947625e-18,1.4611729319643435e-44,7.428632812246259e-28,0.0,7.235542161442188e-39,0.0,6.494399579923895e-19,1.3736199217891716e-23,0.0,0.0,8.00452776114088e-17,4.946366084854004e-37,2.807023725052814e-24,4.0999073041012024e-26,2.6831338138713896e-23,8.128612958321109e-30,0.0,0.0,2.725522485019912e-13,1.7227413883207415e-16,4.2982746246766727e-17,6.339709640572583e-26,0.0,0.0,5.340034509432757e-16,2.6010196864888847e-17,6.583394531321827e-14,6.110478579389449e-66,3.918845985448138e-13,2.312634928509844e-35,3.02503931827902e-14,1.542103924926616e-15,5.057620590278209e-33,2.5094963176421848e-29,2.9251336574832237e-12,3.625209586686644e-15,2.684218371049339e-19,1.0358353026269605e-31,8.280407321715821e-15,0.0,1.1821808940500721e-14,1.092406380747764e-13,3.5586883249979295e-30,2.9061378629204127e-16,7.64290884196148e-16,1.1235959093684338e-20,3.9327129928243195e-16,2.8803138868024905e-15,8.399508223778344e-19,7.81655097590302e-15,3.76413702855101e-15,5.731771646727413e-24,3.0662039166589387e-31,9.597403436557145e-12,1.4994890442063755e-23,9.767561897159902e-34
