grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.0461222515385503,298.0,1.211747182069121,0.666656858582409,0.0,0.08005722484047256,1.506295583949027e-13,0.05076857458510816,0.2025173410050838,3.0724917023984273e-14,9.724971042409973e-15,0.0,3.17663652122093e-15,0.0,0.0,9.861480726834221e-10,0.0,1.4822479553085978e-17,2.9471630153363594e-15,0.0,4.414455345418482e-15,0.0,0.0,0.0,0.0,2.9335609211082697e-16,0.0,0.0,4.170552066181314e-14,0.0,0.0,0.0,0.0,3.1446207919639695e-14,1.6750192876712452e-14,0.0,0.0,4.526059223353889e-32,0.0,1.4810537539858664e-28,2.1991197786866632e-23,3.452934512045605e-15,0.0,1.952272249083658e-15,0.0,0.0,7.753174083040562e-15,2.7600705148763957e-14,2.645191439452477e-23,1.3291579071061103e-19,0.0,0.0,0.0,0.0,1.580540522193581e-14,0.0,1.1028219548087375e-16,3.745101282375827e-15,0.0,0.0,9.010006387697321e-21,7.487180675150923e-14,1.4087731577707573e-31,1.0387507904540018e-32,0.0,2.9410494001398854e-21,1.1567855656797465e-15,6.543907025367397e-22,0.0,1.7593501674241397e-29,1.9760468988577124e-15,0.0,2.4347700291581916e-29,3.410335936291322e-20,9.323943149627737e-18,8.307368773789688e-30,0.0,0.0,1.1086360352687708e-25,0.0,0.0,0.0,7.016799585610362e-15,2.5770976461928904e-30,5.505611414842038e-21,4.5136431902584124e-48,6.47363383311266e-34,0.0,3.865324014711752e-36,6.277363244966959e-20,4.537145600645719e-19,0.0,1.4542698735319932e-14,9.266737235382635e-16,1.862061014677344e-20,2.9104397700056887e-16,3.3041600207090185e-17,0.0,1.4796313469314152e-14,7.788000365363569e-15,4.215374759607574e-17,0.0,3.6137485991065545e-20,1.8636937335779044e-17,0.0,2.0084592447031842e-13,6.906878147937138e-18,2.8385390591753188e-14,1.0757277967776591e-19,0.0,0.0,0.0,0.0,2.9389171020406906e-15,4.5239531206821237e-14,0.0,0.0,0.0,0.0,1.1861840137270751e-20,0.0,0.0,9.674655683731413e-51,0.0,0.0,0.0,1.583078283412531e-18,5.014871643130456e-23,7.909101401350273e-19,1.9193764686792254e-16,0.0,2.4913300582698794e-14,0.0,0.0,0.0,1.1306375461751642e-16,1.988191974813671e-34
0.016,0.04612225763508689,298.00000001186555,1.2117470218981046,0.6666568495568375,0.0,0.08005722635437637,2.7755278335564127e-17,0.05076857379870679,0.2025173394839933,1.1380695879992477e-12,1.6858918551477907e-22,0.0,3.176636588815099e-15,0.0,1.6272446199217472e-19,1.0803265208342926e-08,0.0,1.4822471926682e-17,1.1212966279658363e-13,0.0,1.6699153856505502e-13,0.0,0.0,0.0,8.832016675196922e-19,1.464467258191665e-14,0.0,0.0,4.236194967071737e-14,0.0,0.0,0.0,9.088915391966161e-29,3.235180440653031e-14,9.856347543226857e-22,0.0,0.0,2.063020846228318e-30,0.0,8.519409005973567e-27,1.2780618109111035e-21,3.4529340036155613e-15,0.0,7.258509702702929e-14,0.0,0.0,7.758259212532415e-15,2.7600417397040864e-14,1.5604791598166298e-24,1.0477141183595958e-17,0.0,0.0,0.0,5.490636043965014e-14,2.3404746001495214e-14,1.138008569528895e-18,1.1030823776954839e-16,3.74510270318399e-15,0.0,0.0,9.174394538018637e-19,2.4819205152975905e-22,2.2777287655618114e-29,1.6993738329779462e-30,0.0,3.7150688215346505e-19,1.4418490274997815e-13,6.363620685801356e-20,5.962920677412936e-18,2.3109632829235986e-27,2.3976302679820933e-13,0.0,2.5781939609415206e-27,1.1362949776469959e-19,8.485730716371005e-25,1.0643781144491473e-27,0.0,0.0,1.0205513961040496e-23,0.0,0.0,2.3041082059261532e-24,3.8514076836409036e-13,2.349016008741022e-28,5.437467646203507e-19,4.598204247738191e-46,5.697181227410364e-32,0.0,5.057012445329985e-34,1.0504637156642527e-17,3.789664955431947e-18,0.0,1.4539362488765584e-14,6.463638695807176e-23,1.7821546938308377e-18,1.4451168558475002e-22,0.0,0.0,1.0715385607161171e-21,9.455387913710201e-15,0.0,0.0,4.927948776838628e-18,1.8640285459088195e-17,0.0,2.008402854746306e-13,1.0568071004677435e-15,2.832090558771294e-14,1.5843120569910784e-17,0.0,0.0,0.0,0.0,2.9389174362052904e-15,4.5239532193859993e-14,0.0,0.0,0.0,0.0,1.1557081746067057e-20,0.0,0.0,1.0259387754771013e-49,0.0,0.0,0.0,2.2915998606181187e-16,7.3387103248946e-21,1.141152677192787e-16,2.0050916480315266e-14,0.0,2.4913301048476052e-14,0.0,0.0,0.0,1.1434963865716225e-16,1.2606789927252922e-32
0.032,0.0461223244854447,298.000000548128,1.2117452655748149,0.6666567506978951,0.0,0.08005724294237235,8.735705256971338e-18,0.05076856515309211,0.20251732280900514,3.617541242758644e-11,2.990582412975108e-30,0.0,3.1766371666396225e-15,4.581295264210829e-27,0.0,1.1835016956741391e-07,0.0,1.4822387270546926e-17,4.725589143573609e-13,0.0,5.706729899605001e-12,0.0,0.0,0.0,2.9439982876994493e-19,1.4644757809615195e-14,0.0,0.0,7.301071335263316e-14,0.0,1.6333968453350013e-35,0.0,1.9097320407988444e-25,3.2355292444187636e-14,5.875577472131909e-29,6.357855043190129e-15,0.0,0.0,0.0,9.476671849116444e-27,1.7303468600396466e-27,3.4529339689701456e-15,2.41175198792129e-28,3.000848216529888e-12,0.0,0.0,8.06338544668271e-15,2.759960517924656e-14,0.0,1.2884470549978937e-17,0.0,0.0,0.0,7.406128441608425e-14,2.894927361256913e-14,1.3115171340154651e-16,1.1060889724214714e-16,3.745218761555986e-15,1.2990604461360041e-30,2.425792386457006e-46,2.900290950580004e-19,8.27275839797222e-31,2.2777266107246523e-29,1.6993722271740464e-30,0.0,4.59515390275017e-19,1.7834299351611303e-13,7.871134893122563e-20,5.963188264828861e-18,4.0000814119358127e-28,7.950417365399142e-13,0.0,8.596124855430621e-35,1.9315549427958853e-19,7.47581961833031e-30,0.0,0.0,0.0,1.020885624257107e-23,0.0,0.0,9.05078513393437e-25,5.129845377244084e-13,3.10614203019356e-28,1.518774423736053e-20,6.202378165751238e-46,6.938349939507605e-31,1.5296317485208673e-31,4.5470004188032365e-39,1.0504717790897604e-17,7.125436631570889e-18,0.0,1.4536029881317545e-14,1.3314922409103722e-29,1.9899998352837987e-19,8.253502647395737e-25,0.0,0.0,1.3433916734806886e-28,9.454865854419364e-15,0.0,0.0,1.180344541195196e-18,1.864323544800261e-17,0.0,2.008403160674478e-13,1.0568074291984713e-15,2.832091226185113e-14,2.2115977462761592e-17,0.0,0.0,5.753005175211445e-19,6.890951426197559e-39,2.9389460771011642e-15,4.52395429675139e-14,2.5452668059997117e-34,1.2093180628023828e-31,0.0,0.0,1.1557145980966215e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.2670548261718067e-16,3.686443402741634e-21,1.1657359859127091e-16,2.0050922165626943e-14,0.0,2.4913314965982217e-14,0.0,0.0,0.0,2.008357958848836e-16,0.0
0.036000000000000004,0.04612244551177512,298.00000365483754,1.2117420859286399,0.6666565722856014,0.0,0.08005727289213958,1.0255667848322657e-17,0.050768549375684854,0.20251729261699034,2.4200996625659434e-10,2.3159290139668003e-37,0.0,3.1766383214922264e-15,1.4766218647744942e-26,0.0,3.12523718983014e-07,0.0,1.482224595842699e-17,5.550948640168138e-13,0.0,3.894518726899379e-11,1.4393261991873323e-12,0.0,8.631870126367885e-35,3.4560503273386534e-19,1.4645399030506477e-14,0.0,7.621926533805554e-44,2.9949671235753294e-13,0.0,2.725432057440523e-35,0.0,2.198647412664918e-25,3.2385546427432166e-14,1.782311099074494e-32,8.179436303664233e-14,0.0,0.0,0.0,9.987570585659249e-27,2.2660729439362983e-31,3.4529366964444176e-15,2.485673093364577e-28,2.0278122548662653e-11,0.0,0.0,1.0952758053542347e-14,2.7599364178182084e-14,0.0,1.3167019277525324e-17,0.0,0.0,0.0,7.977633666895201e-14,3.058190834440545e-14,1.6197084644755928e-15,1.1347260357829197e-16,3.746759914148256e-15,2.4794641205039758e-30,0.0,3.404839053623114e-19,1.1272410227331981e-38,2.2777235120129345e-29,1.6993699346543028e-30,0.0,4.8542928043694955e-19,1.884004016831663e-13,8.315015380606375e-20,5.9631897421563344e-18,3.9999148397348404e-28,9.584987761751439e-13,0.0,2.566469885558913e-40,2.1303700019970277e-19,7.398284169741153e-30,0.0,0.0,2.5039168888877435e-32,1.0208862194334267e-23,0.0,0.0,1.0619853234737583e-24,5.515608674424162e-13,2.870667855291378e-27,1.3471535709052408e-21,6.680998825872963e-46,9.898661457240021e-31,2.4265219530536783e-31,4.554244820048593e-39,1.0504741964851494e-17,7.959334303033761e-18,0.0,1.453520174508324e-14,8.784416285096928e-30,6.702316153839191e-20,8.248394834285449e-25,0.0,0.0,5.610269002912981e-29,9.454733839397733e-15,0.0,0.0,5.724787807419294e-19,1.864429683913228e-17,0.0,2.0084037133479537e-13,1.0568078921429786e-15,2.8320930048669398e-14,2.396074411846555e-17,0.0,0.0,1.8987354424832132e-18,2.6947522341195267e-38,2.9393645511404973e-15,4.5239562514625656e-14,3.4498915471135345e-34,1.6482649784890098e-31,0.0,0.0,1.155822580001919e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.266559486157227e-16,2.960479675961589e-21,1.1662401431392597e-16,2.005093113657123e-14,0.0,2.4913455357006182e-14,0.0,0.0,0.0,1.1169075320228292e-15,0.0
0.04,0.04612287080265151,298.00003429883657,1.2117309126703477,0.6666559504334012,0.0,0.08005737738479113,1.160487317159419e-17,0.050768492894624845,0.20251718643145672,2.3029036108448832e-09,0.0,0.0,3.17664517471297e-15,5.311936262412416e-26,0.0,9.899528522296826e-07,0.0,1.4821800145883482e-17,6.282096647394068e-13,0.0,3.7797923819331264e-10,2.0680706348906618e-11,0.0,1.0645271480656793e-34,3.9106095731349035e-19,1.4653890739090613e-14,0.0,1.9255691934414435e-42,3.11327226841997e-12,0.0,2.956624924705006e-35,0.0,2.384780350402331e-25,3.2846773020433215e-14,6.600132807021893e-32,1.053675017464647e-12,0.0,0.0,0.0,1.0579705081866398e-26,2.9270331604889903e-31,3.4529741955171147e-15,2.5280001555310602e-28,1.9374766738615315e-10,1.0536386763222132e-13,2.4967047457016634e-14,5.646380055321267e-14,2.7599026596966696e-14,0.0,1.339293443292011e-17,0.0,2.862081336324934e-14,0.0,8.760642888581445e-14,3.244738693930728e-14,2.9894110669546026e-14,1.7251563265396791e-16,3.780568818440675e-15,4.034261176091839e-30,2.3740957741477893e-41,3.852741368656792e-19,1.5854184305054686e-46,2.2777200342571828e-29,1.699367531075624e-30,0.0,5.150358282755082e-19,1.998907596975456e-13,8.822140151584299e-20,5.963209956664005e-18,3.9998972234267295e-28,1.1434246910457473e-12,0.0,2.4576732050743835e-40,2.3291862065877844e-19,7.398398923172177e-30,0.0,0.0,2.5090263938611073e-32,1.0208902986414018e-23,0.0,7.213527138995916e-16,1.201393301233078e-24,6.073192444268125e-13,3.7283526818635826e-26,0.0,7.33679960837412e-46,1.319675821639407e-30,3.3615552763888875e-31,4.6100518151776217e-39,1.0504778385660304e-17,8.793263408909406e-18,0.0,1.4534388052886647e-14,8.784599557517536e-30,2.2332677175577313e-20,8.246300017951898e-25,0.0,0.0,5.610370948120146e-29,9.454627796938199e-15,0.0,0.0,2.57601376607607e-19,1.8653867451204363e-17,0.0,2.008405642112144e-13,1.0568095104653425e-15,2.8321159095348045e-14,2.6047635825423406e-17,0.0,0.0,2.989749204540882e-17,2.923261100020679e-38,2.9495160126540213e-15,4.523963414015732e-14,4.533687452212247e-34,2.174555595811339e-31,0.0,0.0,1.1588845104852989e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.2665255201330135e-16,2.381368407192424e-21,1.1662854412570886e-16,2.0050996941077758e-14,0.0,2.4916572186294616e-14,0.0,0.0,0.0,1.7191247680988405e-14,0.0
0.044,0.04612438476086004,298.0003365425044,1.211691139575553,0.6666537857767668,0.0,0.08005774206012979,1.2885690186343747e-17,0.050768282687902996,0.20251680703609018,2.2938884681043038e-08,1.6155214435263083e-41,0.0,3.1767356053273493e-15,2.0055426260508098e-25,0.0,3.3533925922066042e-06,0.0,1.482044693920544e-17,6.977882918097828e-13,0.0,3.8361957531218325e-09,2.752908580984156e-10,0.0,9.797673321677882e-35,4.342109678554335e-19,1.4766568899895235e-14,0.0,2.762832523492235e-41,3.807104770474803e-11,4.406207831048157e-46,3.076462996870864e-35,0.0,2.482373254055909e-25,3.988027106946987e-14,7.513753007144749e-31,1.3575004252789125e-11,1.0595850475285622e-13,1.1252064889144677e-29,0.0,1.1327622393386223e-26,1.1928094763652321e-30,3.4535302155246535e-15,2.9613536234223794e-28,1.9354649104256266e-09,1.8172119191754237e-12,5.193511613218715e-13,7.73326189227174e-13,2.7597832035681737e-14,0.0,1.569551148094483e-17,1.4523590232810516e-13,1.0759013511357663e-12,2.1385029920723465e-27,1.2290751669940392e-13,3.500774953418295e-14,5.670116338845259e-13,1.39842642167636e-15,4.522663037181069e-15,9.256976973848123e-30,1.2285644235129576e-41,4.277826641423938e-19,1.757681238791185e-47,2.2777802257398886e-29,1.6994143239214716e-30,0.0,5.556577810008711e-19,2.156539722636448e-13,9.517946986690793e-20,5.963429004875578e-18,3.999935922399993e-28,1.3491844878737365e-12,0.0,2.4556649759243273e-40,2.528027180454648e-19,7.399069381969336e-30,0.0,0.0,2.507717235591073e-32,1.0209242786115188e-23,0.0,2.209628647946936e-14,1.3338337070090354e-24,8.458067901076102e-13,4.985506263218713e-25,0.0,1.0293958442352254e-45,2.035761371489494e-30,4.355845024008424e-31,4.669790228646166e-39,1.0504857475524893e-17,9.629338108891757e-18,0.0,1.4533624838538673e-14,8.785470483736117e-30,8.024789140337254e-21,8.245328982269127e-25,0.0,0.0,5.611196210853365e-29,9.454804189626865e-15,0.0,0.0,1.1445060185605742e-19,1.88952641744318e-17,0.0,2.0084123746975531e-13,1.0568151792335865e-15,2.8326800352143144e-14,2.836782972395399e-17,0.0,0.0,7.386222105848652e-16,3.0415995391982883e-38,3.1961263467330343e-15,4.5240004551258056e-14,8.477416523426084e-34,4.063224914174692e-31,0.0,0.0,1.245984985410044e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.2665387065593596e-16,1.9189187848249733e-21,1.1662962921072906e-16,2.0052154165192056e-14,0.0,2.4988893762581008e-14,0.0,0.0,0.0,2.992518247618251e-13,0.0
0.046,0.04612666657592418,298.0014920871151,1.2116311990991744,0.6666506980918023,0.0,0.08005826545351444,1.4092287832457314e-17,0.05076793623868186,0.20251622808670922,1.030063008641618e-07,4.6577162180186456e-42,0.0,3.1774513705929892e-15,4.425322213344367e-25,0.0,6.7410221818683886e-06,0.0,1.4818786099435776e-17,7.634533573385336e-13,0.0,1.7496577073091292e-08,1.5705446956492588e-09,0.0,3.4863451316238285e-35,4.748636234260846e-19,1.5341519743634732e-14,0.0,1.6426190454090335e-40,2.0530808723603656e-10,2.4140424220300145e-45,3.222261491874421e-35,0.0,2.6043549313629866e-25,8.09825023168058e-14,4.523616866103597e-30,7.563572521838259e-11,9.15540538254123e-13,9.68611916563222e-29,0.0,1.2507209340810114e-26,6.0861127219531476e-30,3.4567783467722364e-15,6.267007155339342e-28,8.71113674471873e-09,1.0932008211444938e-11,3.369617289452249e-12,5.097307098310831e-12,2.7593605734464594e-14,0.0,3.3234414709701374e-17,1.3818202654781848e-12,7.724026300996424e-12,1.5747719739661809e-26,3.357869203342403e-13,4.112009417243712e-14,4.460474089022952e-12,1.1100585082982391e-14,1.0724255460337377e-14,1.7657027124910327e-29,9.246437639655672e-41,4.678108741987711e-19,3.724315323244859e-47,2.2781339900342442e-29,1.699685469611777e-30,0.0,6.526348216168044e-19,2.532794950441936e-13,1.1179189383107152e-19,5.964292212836608e-18,4.000361679605109e-28,1.4641071825509236e-12,0.0,2.454095858215453e-40,2.6277011103755097e-19,7.401148093184807e-30,0.0,0.0,2.497436702957791e-32,1.021046008171856e-23,0.0,1.932838599512976e-13,1.4584227853621332e-24,1.93495455062249e-12,3.153391273335084e-24,5.794784641744099e-23,2.8131564921893926e-45,5.538774400842477e-30,5.031212139314354e-31,4.711575780946187e-39,1.0504953296737353e-17,1.007086620053087e-17,0.0,1.453330958665821e-14,8.787808152082534e-30,2.6259131792802642e-20,8.246461447492483e-25,0.0,2.1088235827505175e-21,5.615742813896277e-29,9.457173949373083e-15,0.0,0.0,1.6076384360034751e-19,2.1387958715849165e-17,0.0,2.0084220452547394e-13,1.0568234856688087e-15,2.8387500993222607e-14,2.9657868848864485e-17,0.0,0.0,7.622231104373865e-15,3.185489058142438e-38,5.474038497454512e-15,4.524208149826436e-14,3.1123321647507715e-33,1.4616489376194472e-30,3.881239559491868e-14,0.0,2.186368377021871e-20,0.0,0.0,1.9329493361737766e-49,0.0,5.727249458661347e-29,0.0,2.266562636473286e-16,1.7140850350534153e-21,1.1663048009123925e-16,2.0063163442329115e-14,0.0,2.5631536714283256e-14,0.0,0.0,0.0,2.190544050207246e-12,0.0
0.048,0.04613235859559756,298.00776635629734,1.2114817025879687,0.6666438305820345,0.0,0.08005944498076227,1.8652935437985516e-17,0.05076694444500248,0.2025147383087451,5.439203958549151e-07,0.0,0.0,3.1860462600485596e-15,1.2566613586872262e-24,0.0,1.4344709102491022e-05,0.0,1.481561156528898e-17,1.0113722450702758e-12,0.0,9.39989331457825e-08,1.078811740258428e-08,5.583515648940919e-28,0.0,6.2853865971418995e-19,1.9445169948686924e-14,0.0,1.4184579544646714e-39,1.3278233317504995e-09,1.5675531358333124e-44,4.1575186260523525e-35,1.2326692904505684e-13,3.392384783256605e-25,4.149479370962022e-13,4.029362738175223e-29,5.064625828876371e-10,6.947815233681164e-12,9.806680705023715e-28,6.559038973933651e-28,2.3786569603892603e-26,5.254079610184355e-29,3.4833341532261202e-15,4.1435288559032414e-27,4.611578858923261e-08,7.86811062762853e-11,2.6230276585748002e-11,4.131455632462308e-11,2.756755464614849e-14,0.0,2.1992196375851452e-16,1.4129706144558175e-11,6.62107666952537e-11,1.6399423431446375e-25,2.474017885138285e-12,1.0926178580120942e-13,4.3389584833465644e-11,1.1671883370114592e-13,8.189476049953699e-14,4.6030643416207673e-29,0.0,6.1907988420427665e-19,1.0360326720082406e-46,2.2802921466281566e-29,1.7013348158141242e-30,0.0,1.7337715545665226e-18,6.726867131334021e-13,2.970073052374258e-19,5.969029984402214e-18,4.0032050813359626e-28,1.6227368811169865e-12,0.0,2.437245416158542e-40,2.7324803451095167e-19,7.411650649911074e-30,0.0,0.0,2.4306603966011844e-32,1.0216914796874077e-23,0.0,2.078386093475574e-12,1.9287642042962905e-24,1.0202516019165328e-11,5.386048727719384e-23,2.1587806844385744e-20,2.0759935919035526e-44,5.211481538438156e-29,8.024481398792024e-31,4.89789301492422e-39,1.0505167551058097e-17,1.0855717403216814e-17,0.0,1.4533122129694806e-14,8.798865080467842e-30,5.761094984473123e-19,8.254473707302812e-25,4.60760559915797e-27,3.635547358821408e-20,5.665423453563668e-29,9.4876150390535e-15,0.0,0.0,2.1027045533190374e-18,5.66423825192121e-17,2.2414861395602907e-27,2.0084438855508416e-13,1.0568453197913408e-15,2.929477185027608e-14,3.142165317750888e-17,5.035574176447657e-15,0.0,9.911879002564595e-14,4.108815384200306e-38,3.428907810566751e-14,4.5273379904290974e-14,2.5747148443449743e-32,1.1961949078652485e-29,7.116389200468368e-13,1.1849178200198378e-15,1.6037834371903228e-19,0.0,0.0,1.8125137003089678e-47,2.0334433060114414e-14,4.660546164525038e-27,0.0,2.2666571648665095e-16,1.5319558045644036e-21,1.1663307509957202e-16,2.0215103004518247e-14,0.0,3.346739624562613e-14,1.0642955960585045e-14,0.0,0.0,1.973014441724992e-11,0.0
0.049,0.04613902338634162,298.02132206576937,1.2113067038777114,0.666637296392468,0.0,0.08006059705511509,2.8264231828648984e-17,0.0507655778647222,0.20251288758366992,1.5095181383155467e-06,0.0,0.0,3.2264754952728508e-15,2.9097941756884722e-24,0.0,2.1695388062207583e-05,0.0,1.4813019689020017e-17,1.5332429819729061e-12,1.0911540546122015e-12,2.6422249159767693e-07,3.653811495090465e-08,5.577186712058887e-27,0.0,9.524392986056636e-19,3.09414518528587e-14,9.819404727892725e-31,7.001522330603817e-39,4.293484892640196e-09,5.08875893188465e-44,7.208305656670915e-35,5.224405605385957e-13,6.009389557323981e-25,1.4742382173636392e-12,2.040187965002584e-28,1.681836743476828e-09,2.4556472701610876e-11,5.533950282757852e-27,1.1013366383423004e-26,8.125359843068514e-26,2.6555667182404747e-28,3.568196282913602e-15,1.8608962403068854e-26,1.282233010509181e-07,2.7598258808649035e-10,9.784344815069213e-11,1.5959455289587456e-10,2.7504969980061778e-14,0.0,9.876917750115365e-16,6.500265792285304e-11,2.6646536216946264e-10,9.398029370713364e-25,1.0910841720113711e-11,4.538498048025977e-13,1.9421320017317652e-10,5.610650687659786e-13,3.970647408647573e-13,1.0378050272973444e-28,7.929618803475254e-40,9.377829551866032e-19,2.762552850809252e-46,2.2851609061693278e-29,1.7050522338710484e-30,0.0,7.199152066614621e-18,2.7916937318447317e-12,1.2335109485813194e-18,5.979318607219892e-18,4.0098020618602687e-28,1.7591469705675112e-12,0.0,2.3389563353204612e-40,2.827264334224e-19,7.434002295638811e-30,0.0,0.0,2.262744452413033e-32,1.0230739707005227e-23,0.0,1.0098153112494842e-11,2.920093667362269e-24,3.517605649787657e-11,7.21280334320066e-22,5.155098783939501e-19,9.187092097735503e-44,3.572305373703564e-28,2.5181195908243683e-30,5.938393330724049e-39,1.0505460917056059e-17,1.3175282722932766e-17,0.0,1.453313793545819e-14,8.82165468591486e-30,5.83952138085779e-18,8.2722281758344e-25,7.386344182113545e-26,2.1776618460365443e-19,5.908303706919699e-29,9.637570300170827e-15,0.0,1.961296947710144e-13,1.6809321369731895e-17,2.480476718016035e-16,8.746605222576917e-25,2.008465315440276e-13,1.0568898463566395e-15,3.4504997881109164e-14,3.291392206745566e-17,1.1404718986909296e-13,0.0,5.666220329151903e-13,7.119953333221691e-38,1.745741079173707e-13,4.547902944775612e-14,1.1474685321556885e-31,5.162149011394914e-29,3.553389858493032e-12,8.346233633929032e-15,9.42759366760517e-19,0.0,0.0,4.661767818991742e-46,1.1861195426327656e-13,2.9101016812052444e-26,0.0,2.267002803245913e-16,1.4464682685530567e-21,1.1664633155674866e-16,2.102703080975316e-14,1.2335635664417909e-18,7.027970808955176e-14,4.87921604286216e-14,5.015823724593403e-15,3.260682866819599e-16,8.291782274290712e-11,3.2939546122609596e-34
0.05,0.04615318446268462,298.06487220821407,1.2109350415241384,0.6666269396055676,0.0,0.08006250550757504,5.98777687214554e-17,0.050762257692667796,0.20250863585900994,4.650664007904496e-06,0.0,0.0,3.4942467172612123e-15,9.756723187526884e-24,0.0,3.362002628345118e-05,0.0,1.4809443501857364e-17,3.2504304329547287e-12,6.599119467501698e-12,8.259438167100289e-07,1.410265344778198e-07,8.949672340912507e-26,0.0,2.0180943045300576e-18,7.771199495389974e-14,1.2982204131234264e-29,5.487403474509747e-38,1.57281919076145e-08,1.8871143135476343e-43,2.5977750149445667e-34,2.1690960554174747e-12,2.257615232557341e-24,6.306816615812507e-12,1.6422167028164395e-27,6.348793741865796e-09,9.895511341757384e-11,5.464936710775936e-26,1.1635935181387465e-25,5.486180516392938e-25,2.1384269853441717e-27,3.958178492731895e-15,1.0296418846860575e-25,3.9588699325281904e-07,1.107804394631237e-09,4.208019892338616e-10,7.14021629856397e-10,2.7281750509072306e-14,0.0,5.4522086439018186e-15,3.5262700686147236e-10,1.2473480889225298e-09,8.608830420840614e-24,5.817942738473284e-11,2.9337911104338713e-12,1.0235337755610206e-09,3.2014896170412463e-12,2.362868282836911e-12,3.420806140279767e-28,1.1476848074450149e-40,1.986199819599165e-18,1.5968409406019114e-45,2.3011286898282157e-29,1.7172408479740126e-30,9.052903862763937e-24,4.649014054234993e-17,1.7997390891862193e-11,7.971011433256545e-18,6.0125366941355804e-18,4.031649347302262e-28,2.073314380795647e-12,0.0,1.6028907691226148e-40,3.4075249916990564e-19,7.509350760222551e-30,0.0,0.0,1.683351125832656e-32,1.027509634586641e-23,0.0,5.825835559625391e-11,6.186488498512318e-24,1.4433286394985593e-10,1.704237358509984e-20,1.0340550768992001e-17,4.953413732196601e-43,4.089710036514774e-27,3.619642058049853e-29,2.613690727395843e-38,1.0506932065297643e-17,3.02455724204889e-17,0.0,1.4533300865365574e-14,8.895452907641767e-30,5.934750247930434e-17,8.335178669922076e-25,2.020126567963068e-24,1.5413474082059905e-18,7.67422626951627e-29,1.0673752036325118e-14,0.0,1.9371258807728708e-12,1.4891794970458257e-16,1.6973172004557538e-15,4.423660859896073e-23,2.0085010609395123e-13,1.057198405897557e-15,7.614581304817041e-14,3.6420082406597506e-17,9.034099928536203e-13,0.0,3.907262322279529e-12,2.5619404885879564e-37,1.1318807256663041e-12,4.738160144105344e-14,6.0853744585398626e-31,2.6907468904319274e-28,2.0502362890553863e-11,6.263138289827369e-14,7.095212375813709e-18,0.0,0.0,2.158540526722389e-44,7.771192242527062e-13,2.085536960128307e-25,5.38878911536148e-15,2.269937264284018e-16,1.366743669044802e-21,1.1678288596821498e-16,2.7089626334388402e-14,5.429491760060464e-17,3.131237050977053e-13,2.3306994197064307e-13,5.483374192655034e-14,3.653164174714411e-15,4.0747142314496567e-10,6.724966852712163e-33
