grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.20816459689002537,298.0,1.1915340069556144,0.6802720322228067,0.0,0.06126917861604649,1.6278335791838075e-16,0.051805424287049734,0.20665336487403302,2.399478807112662e-17,0.0,9.174045239712826e-16,0.0,0.0,2.5314096514462466e-15,8.944837862403542e-16,0.0,0.0,5.450850007585087e-16,0.0,0.0,3.5206092426663383e-17,0.0,2.65173274499049e-15,1.2285773672417875e-15,0.0,1.2398390765244797e-33,2.402436739676792e-42,0.0,2.2850889687029217e-16,2.2143252379241207e-31,2.0446123814589977e-15,0.0,1.5931592183207092e-15,0.0,7.095494529356851e-18,8.089116213994561e-16,0.0,0.0,9.215767120316294e-32,0.0,0.0,6.571097436730689e-16,4.267986531573479e-18,0.0,0.0,0.0,1.961769743041354e-15,0.0,0.0,2.0702650516420636e-17,0.0,6.262472681459892e-35,5.341134773566384e-15,8.408044241817167e-16,6.103356428074148e-17,0.0,0.0,1.3154715936696937e-17,2.98831788906479e-27,0.0,1.652537851611114e-22,0.0,1.8254798521315987e-32,1.3459124823524521e-33,1.700922697569771e-14,7.198712753408912e-24,2.8317114634519262e-18,2.1358231774777165e-24,4.464245167451114e-16,0.0,8.633538693534907e-18,1.9761685631806856e-20,0.0,0.0,0.0,0.0,0.0,2.6853593317104145e-24,2.6472198484964675e-15,0.0,3.408954918138129e-17,1.3699671304222315e-15,0.0,6.20172454884834e-17,0.0,0.0,3.564052512570269e-50,0.0,1.9917229656093156e-32,3.4738109945709626e-37,0.0,1.6163531621159267e-18,0.0,0.0,0.0,0.0,6.604179188322953e-18,0.0,0.0,0.0,1.039821482188922e-14,2.802166173743507e-18,0.0,0.0,2.5275430728073204e-19,0.0,8.268794961310429e-18,0.0,0.0,0.0,0.0,5.2119579403354935e-67,8.159272750393614e-17,4.895455936872432e-35,4.579360941424603e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42900971510106e-15,0.0,3.0594444174087425e-15,8.188102999089909e-21,1.0956425480121278e-24,3.667141414134223e-21,0.0,0.0,1.1050475520494197e-15,3.962262451795859e-15,0.0,0.0,0.0,0.0,1.3921121170396643e-33
0.016,0.20816459688997235,297.999999999812,1.1915340069559346,0.6802720322227452,0.0,0.06126917861603649,2.9539534896153143e-18,0.05180542428703964,0.20665336487396335,3.909270103062625e-15,0.0,5.2346861176556255e-23,0.0,1.4590724050946177e-22,0.0,3.010037761272496e-14,0.0,0.0,9.024347511271408e-14,0.0,0.0,7.768070028922093e-15,0.0,3.786822650665618e-22,1.5674077205529308e-19,0.0,1.6980199316092138e-31,4.9008748045821896e-40,0.0,2.962815436249041e-23,3.3099180852624066e-29,2.0446123822648168e-15,0.0,1.3477081348843846e-15,0.0,1.512596749210293e-15,8.089080034886928e-16,0.0,0.0,2.3737251717462183e-29,0.0,0.0,4.6932840376272604e-23,6.981990787483409e-16,0.0,0.0,0.0,1.9617020104070865e-15,0.0,0.0,6.917600387069318e-15,0.0,2.0234039418261806e-32,1.1695810603663068e-17,1.9321714882726957e-15,3.393458180473897e-16,0.0,0.0,1.3154715937949754e-17,9.99816184007126e-25,0.0,7.494336953955517e-20,0.0,1.3118359361106235e-29,9.787379841506959e-31,1.8343684659762483e-20,4.053605211266091e-21,1.5731890892784297e-15,9.258009937151371e-22,6.084977306400995e-18,0.0,4.611757703171296e-15,9.516715737721014e-18,0.0,0.0,0.0,0.0,0.0,6.497254790621227e-22,7.90279608252795e-24,0.0,2.0478352458967793e-14,1.3699671352685554e-15,0.0,1.5080733469448683e-14,0.0,0.0,1.618098141319944e-47,0.0,1.2275761129868741e-29,0.0,0.0,1.5125252727631311e-18,0.0,0.0,0.0,0.0,1.4804891272564495e-23,0.0,0.0,0.0,1.01833625782349e-14,6.5588421662956e-23,0.0,0.0,2.5323418102554656e-19,0.0,2.6542500532614457e-15,0.0,0.0,0.0,0.0,2.4988011632924208e-64,8.153227364246856e-17,2.374739503716076e-32,4.579360935445977e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429009715354265e-15,0.0,3.05944441826101e-15,5.348784580227287e-18,2.7278558961926802e-22,2.3876586941118158e-18,0.0,0.0,1.1050475537659568e-15,3.962258968565023e-15,0.0,0.0,0.0,0.0,4.147238805546391e-31
0.032,0.2081645968935885,297.99999999970754,1.19153400693524,0.6802720322215621,0.0,0.06126917861615801,2.0746740950985663e-18,0.05180542428692545,0.2066533648737066,6.633235421808959e-15,0.0,2.9968901880830817e-30,0.0,9.988425310637065e-29,0.0,1.3659455350981301e-12,0.0,0.0,1.46719404476513e-13,0.0,0.0,7.768071784540868e-15,0.0,5.419840600208696e-29,6.993280275895633e-20,0.0,1.4838953564067757e-32,1.4200489019620077e-46,0.0,3.743541481763217e-30,8.096133818265513e-36,2.044612384127434e-15,2.764238467273772e-26,1.340799985556136e-15,0.0,1.5125954679625137e-15,8.080634683517715e-16,0.0,1.0965622381597563e-28,1.0876215374925714e-29,0.0,0.0,0.0,6.981904597363702e-16,0.0,0.0,0.0,1.9616402712825104e-15,0.0,0.0,6.922079583355686e-15,0.0,1.6811610457230365e-32,2.564452513853705e-20,2.6900030310830103e-15,6.016636158273901e-16,0.0,0.0,1.3154715938835691e-17,6.108611177152205e-31,0.0,5.183571095257497e-20,0.0,1.3118359360751303e-29,9.787379843531019e-31,2.6896214442646633e-23,7.187083576904304e-21,2.789342968758252e-15,1.6414545876116971e-21,6.084974938862084e-18,3.0715094402032267e-28,3.3342648942628534e-14,9.516720166304336e-18,0.0,0.0,3.470861236358255e-30,0.0,0.0,1.5001181849502403e-28,1.3491743600484789e-25,0.0,2.0478374522873698e-14,1.3699671371245726e-15,1.6014781763230796e-25,2.1814009267525438e-14,0.0,0.0,2.252775252023527e-47,0.0,1.7756919353195122e-35,2.0687553416099666e-39,0.0,1.4086889134456634e-18,0.0,0.0,0.0,0.0,1.8695550351545633e-26,0.0,0.0,0.0,1.0183281889141546e-14,6.538843087106351e-23,0.0,0.0,2.5373219067088715e-19,4.3769178179774767e-38,2.6542500664219917e-15,0.0,0.0,0.0,0.0,0.0,8.148921107084005e-17,1.1413082094835823e-38,4.579360924221762e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429009715377952e-15,0.0,3.059444419103379e-15,5.130142791188137e-18,2.235227673176897e-22,2.606365818261695e-18,0.0,0.0,1.1050475537237084e-15,3.9622556438009936e-15,0.0,0.0,0.0,0.0,1.8116306041139248e-35
0.04,0.20816459695734008,297.99999999967133,1.1915340065703288,0.6802720322014758,0.0,0.061269178618768134,2.3827963230768904e-18,0.051805424285017755,0.20665336486995717,8.199304669346875e-15,0.0,3.477626842985441e-37,0.0,0.0,0.0,2.445382489859781e-11,2.285731317229616e-71,0.0,1.6891287379475489e-13,0.0,0.0,7.76807327888869e-15,0.0,1.7067011146857284e-35,8.030591988479346e-20,0.0,1.3443793955289202e-32,9.778804775640708e-47,0.0,9.162448177744263e-37,2.2042371000531094e-36,2.0446123888635136e-15,2.377437285666461e-26,1.3365685189399443e-15,9.441020525098847e-34,1.5125956059078112e-15,8.077176429069887e-16,3.9153466879720407e-31,9.933460515226111e-29,1.1001322349246613e-29,0.0,0.0,0.0,6.983132983068443e-16,0.0,0.0,0.0,1.961610830632469e-15,0.0,0.0,6.915511648271438e-15,0.0,1.5203629471826924e-32,1.127953759159288e-22,3.125071868075888e-15,7.523047491516081e-16,0.0,0.0,1.3154715941065873e-17,3.4524185575588916e-31,1.5834227731663316e-49,5.953257605817123e-20,0.0,1.3118359357772745e-29,9.787379841308391e-31,2.6876615128384847e-23,8.986544840737942e-21,3.487727759428394e-15,2.0524326818224623e-21,6.084974938723568e-18,3.0716265890713426e-28,4.9884638744081483e-14,9.516721386408802e-18,1.7197571963508299e-40,0.0,3.5335496108661094e-30,0.0,0.0,3.849009837803344e-34,1.3491741363789816e-25,0.0,2.0478374623654392e-14,1.3699671388717114e-15,1.8395221693946764e-25,2.5678894031717315e-14,0.0,0.0,2.6171290195272695e-47,0.0,6.106822230816427e-36,2.1061129080387407e-39,0.0,1.3567720726435578e-18,0.0,0.0,0.0,0.0,1.858793865634449e-26,0.0,0.0,0.0,1.0183258489538986e-14,6.538843923327444e-23,0.0,0.0,2.5398119589929773e-19,5.692233916433975e-38,2.6542500771756082e-15,0.0,0.0,0.0,0.0,0.0,8.147171209133944e-17,1.641109238484031e-39,4.5793609017988836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4290097154856825e-15,0.0,3.059444420914798e-15,5.111780950562148e-18,2.013576589710345e-22,2.6247496494052404e-18,0.0,0.0,1.1050475536761917e-15,3.962254034299599e-15,0.0,0.0,0.0,0.0,0.0
0.044,0.20816459752441685,297.9999999996585,1.1915340033243809,0.6802720320229494,0.0,0.06126917864212078,2.5193360967820252e-18,0.051805424268071665,0.20665336483676505,9.099227764291243e-15,0.0,8.178065560331742e-44,0.0,1.4390916730377069e-30,0.0,2.2974374867806486e-10,4.875186278899239e-71,0.0,1.7860794657990105e-13,0.0,0.0,7.768136137792953e-15,0.0,1.504851119662033e-36,8.490411338494556e-20,0.0,1.2771539239995575e-32,9.287438291058892e-47,0.0,4.2519871881566045e-43,2.028177896371777e-36,2.0446124405637053e-15,2.1864061344533194e-26,1.3342541792330053e-15,1.0370908344491417e-33,1.5126020926586332e-15,8.075629821325619e-16,4.482359443100762e-31,9.435565274967063e-29,1.1101018674753886e-29,1.1680830851404721e-33,0.0,0.0,7.0229659234351565e-16,0.0,0.0,0.0,1.9615968079340292e-15,0.0,0.0,6.911893763831293e-15,0.0,1.443878448936042e-32,9.930050795816016e-25,3.3550851327462117e-15,8.319473601916015e-16,0.0,0.0,1.315471595028832e-17,3.650720476369023e-31,4.546931849029827e-41,6.29440279606537e-20,0.0,1.3118359332007975e-29,9.787379822084694e-31,2.68766304825645e-23,9.937903793109049e-21,3.85695811844124e-15,2.2697130944895034e-21,6.0849749377361165e-18,3.0716265899831996e-28,5.863187467337319e-14,9.51672202276642e-18,1.889454305304685e-40,0.0,3.533550158003085e-30,0.0,0.0,3.317251093747241e-34,1.3491741415521812e-25,0.0,2.0478374690122468e-14,1.369967141047964e-15,1.9450719195865275e-25,2.772218260445178e-14,0.0,0.0,2.809756618497072e-47,0.0,6.351856801049622e-36,2.1061133801999674e-39,0.0,1.3308139895626266e-18,0.0,0.0,0.0,0.0,1.857460155138945e-26,0.0,0.0,0.0,1.0183248023474768e-14,6.538844361272026e-23,0.0,0.0,2.5410569880969155e-19,6.294041409556396e-38,2.6542500875458952e-15,0.0,0.0,0.0,0.0,0.0,8.146393401590066e-17,1.5099940252523916e-39,4.5793608669611035e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429009716953028e-15,0.0,3.059444425414853e-15,5.1091422838264186e-18,1.9086032951706176e-22,2.6273987731287976e-18,0.0,0.0,1.1050475539013204e-15,3.962253249524604e-15,0.0,0.0,0.0,0.0,0.0
0.048,0.20816460443661092,297.9999999997108,1.1915339637589824,0.6802720298469567,0.0,0.06126917892686473,2.6380506225513256e-18,0.051805424061524115,0.20665336443227852,1.2992132075013514e-14,0.0,1.9685704847702314e-50,0.0,3.186649969168436e-29,0.0,2.732002238377478e-09,7.090550270104709e-71,0.0,1.87036570505483e-13,0.0,0.0,7.77164659793075e-15,0.0,1.5998711484599623e-36,8.890189585915856e-20,0.0,1.213171302047968e-32,8.830916781367904e-47,0.0,0.0,1.8681836736530134e-36,2.0446152005446297e-15,2.0125561938266255e-26,1.331745530930722e-15,9.718592276976295e-34,1.5129553963117113e-15,8.074320372015039e-16,4.276918407944149e-31,8.961754602390603e-29,1.1229164812707999e-29,1.1104981959600646e-33,0.0,0.0,8.679436589976187e-16,0.0,0.0,0.0,1.9616012360385337e-15,0.0,0.0,6.907965623140294e-15,0.0,1.371048352661731e-32,8.813120990349347e-27,3.595843951879882e-15,9.153185763865484e-16,0.0,0.0,1.315471600700007e-17,3.8303012651809807e-31,7.925721425299121e-43,6.591012376050862e-20,4.910338831699973e-52,1.3118359018453114e-29,9.787379588148346e-31,2.687670271117689e-23,1.0933801958058158e-20,4.24347508722113e-15,2.497165780653108e-21,6.084974925866602e-18,3.0716264962877127e-28,6.779072603105922e-14,9.516722734360774e-18,1.8895437597861497e-40,0.0,3.5335506676426225e-30,0.0,0.0,3.318881287472497e-34,1.3491741708333024e-25,0.0,2.047837486224451e-14,1.3699671522118117e-15,2.036873785979632e-25,2.9860604178174576e-14,0.0,0.0,3.0113833637150407e-47,0.0,6.573773382177196e-36,2.1061138162384815e-39,0.0,1.3048562401439573e-18,0.0,0.0,0.0,0.0,1.8568281726438303e-26,0.0,0.0,0.0,1.0183238724236415e-14,6.538844850897255e-23,0.0,0.0,2.5423020205143424e-19,6.845949127862643e-38,2.654250145318838e-15,0.0,0.0,0.0,0.0,0.0,8.145708361957939e-17,1.3908445192668799e-39,4.579360830430907e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4290097203195425e-15,0.0,3.0594444406792347e-15,5.108385897660931e-18,1.809145706029349e-22,2.628165162276279e-18,0.0,0.0,1.1050475583065368e-15,3.962252572209535e-15,0.0,0.0,0.0,0.0,1.0588117724034896e-38
0.049,0.20816461824922,298.0000000001155,1.191533884695615,0.6802720254987696,0.0,0.06126917949587484,2.666646712610323e-18,0.05180542364876243,0.20665336362401282,3.308138981369999e-14,0.0,5.719489472987227e-56,0.0,9.338405918546598e-29,0.0,7.732179914422498e-09,7.238163177063552e-71,0.0,1.8906700183801928e-13,0.0,0.0,7.802599661900544e-15,0.0,1.6273231981196603e-36,8.98648779770979e-20,0.0,1.1973909906112029e-32,8.820843159521012e-47,0.0,0.0,1.829999768264905e-36,2.0446399084048484e-15,1.971008743116217e-26,1.331115379095032e-15,9.558529226634289e-34,1.515986857195643e-15,8.074657754233096e-16,4.22616918846055e-31,8.844902388168568e-29,1.1262963901652339e-29,1.095828984569973e-33,0.0,0.0,1.9589782351874172e-15,0.0,0.0,0.0,1.9617514646499036e-15,0.0,0.0,6.906964599000433e-15,0.0,1.353077888345249e-32,3.1133286980509343e-28,3.656704649841852e-15,9.363922794139921e-16,0.0,0.0,1.315471624685253e-17,3.8872726521367885e-31,6.075325208530574e-47,6.662459707343366e-20,1.7388313936167143e-51,1.3118358392538753e-29,9.787379121178348e-31,2.687683262628919e-23,1.118553410383434e-20,4.3411746089300706e-15,2.5546587303113393e-21,6.084974902381525e-18,3.071626309252924e-28,7.010578889990134e-14,9.516722942413692e-18,1.8895658707795773e-40,0.0,3.533550876292793e-30,0.0,0.0,3.319352369760061e-34,1.3491741986100171e-25,0.0,2.047837512249996e-14,1.3699672157952887e-15,2.058989359753326e-25,3.0401273554759786e-14,0.0,0.0,3.062351989200984e-47,0.0,6.644175299386224e-36,2.1061139826092478e-39,0.0,1.2983668411690094e-18,0.0,0.0,0.0,0.0,1.8566980524919925e-26,0.0,0.0,0.0,1.0183236578740943e-14,6.538844994129397e-23,0.0,0.0,2.542613309272214e-19,6.985460139690022e-38,2.65425019990636e-15,0.0,0.0,0.0,0.0,0.0,8.145543069666171e-17,1.3624077392649603e-39,4.57936072509164e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4290097375345485e-15,0.0,3.059444481160341e-15,5.108270017527966e-18,1.7846272920992896e-22,2.6282835484972118e-18,0.0,0.0,1.1050475669012815e-15,3.9622524934830445e-15,0.0,0.0,0.0,0.0,3.2818455007469953e-38
0.05,0.20816467070081662,298.00000000454,1.1915335844628043,0.6802720089878727,0.0,0.06126918165653521,2.6950792197091935e-18,0.051805422081158826,0.2066533605547676,2.5387273681944515e-13,0.0,3.5883687291400082e-56,0.0,3.290392089105051e-28,0.0,2.671898423839651e-08,6.5039155792324175e-71,0.0,1.9108570194483136e-13,0.0,4.304175495975655e-14,8.257844051288282e-15,0.0,1.6562699514291536e-36,9.082235917898822e-20,0.0,1.1818140711087337e-32,1.0182170388625344e-46,0.0,0.0,1.7930552036328117e-36,2.045010498501826e-15,1.9308249195398763e-26,1.3306316546128998e-15,9.405641405083353e-34,1.5594131574458292e-15,8.084723010188128e-16,4.1760708796906275e-31,8.729573866830485e-29,1.1298648360991366e-29,1.0820252833114392e-33,0.0,0.0,1.4111149826495447e-14,0.0,0.0,0.0,1.9638890732765734e-15,0.0,0.0,6.905964647426886e-15,0.0,1.3352975520335134e-32,7.028363960538692e-30,3.718229042402446e-15,9.57694190125873e-16,0.0,0.0,1.3154719521913207e-17,3.9880788668122016e-31,0.0,6.733496364056262e-20,6.153687294449278e-51,1.31183560219497e-29,9.787377352682152e-31,2.687732399261697e-23,1.1439990421266316e-20,4.439931417786765e-15,2.6127737547383483e-21,6.084974815445518e-18,3.0716256001146767e-28,7.244590314187698e-14,9.516723417161422e-18,1.8895878338427567e-40,0.0,3.533551351962524e-30,0.0,0.0,3.3198491786546706e-34,1.3491742534131936e-25,0.0,2.0478376032386562e-14,1.3699683896346856e-15,2.0809795149194185e-25,3.0948587162571427e-14,0.0,0.0,3.113876441032459e-47,0.0,6.768744966944248e-36,2.106114340865798e-39,0.0,1.2918774990168985e-18,0.0,0.0,0.0,0.0,1.8565857371348168e-26,0.0,0.0,0.0,1.0183234751645228e-14,6.538845321741847e-23,0.0,0.0,2.542924677547509e-19,7.169872653480595e-38,2.6542503066337306e-15,0.0,0.0,2.487079327074113e-21,0.0,0.0,8.145387145030458e-17,1.3348933982332943e-39,4.579360856474394e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4290098198482306e-15,0.0,3.059444596662043e-15,5.10819897590492e-18,1.7604452579259325e-22,2.6283572937042152e-18,0.0,0.0,1.105047601661181e-15,3.9622526899451485e-15,0.0,0.0,0.0,0.0,1.1639262680196227e-37
0.051000000000000004,0.20816486989317826,298.0000000526586,1.1915324442876079,0.6802719462936854,0.0,0.06126918986101362,2.7328770793945703e-18,0.05180541612603053,0.2066533488992367,2.7025128044995826e-12,0.0,3.54648177573321e-56,0.0,1.2369658011318517e-27,0.0,9.881620706522577e-08,3.3743357297619987e-71,0.0,1.9376517581374426e-13,0.0,5.89910163985198e-13,1.495337199881576e-14,0.0,1.701624644300106e-36,9.209541263258623e-20,0.0,1.1665100661993941e-32,3.0745578190152897e-46,1.212320148998083e-15,0.0,1.760810983358238e-36,2.0505719637317138e-15,1.895609752890862e-26,1.332827369709682e-15,9.323145828243728e-34,2.181489932164308e-15,8.24511428146347e-16,4.127796634036651e-31,8.616440256096217e-29,1.1338775126543163e-29,1.0771609981992425e-33,0.0,0.0,1.494645627229574e-13,8.903689763294246e-17,0.0,0.0,1.9937166932057558e-15,0.0,0.0,6.9053901695756764e-15,0.0,1.3174938251359434e-32,0.0,3.78073843235963e-15,9.793212436246982e-16,0.0,0.0,1.3154791013013714e-17,4.272593525319199e-31,1.2121258895339627e-41,6.827918814684172e-20,2.2634978386834904e-50,1.3118347087070323e-29,9.78737068825305e-31,2.6879211212188746e-23,1.1698323491419487e-20,4.5401925997748856e-15,2.671773811654903e-21,6.084974509644529e-18,3.071622919690821e-28,7.482081855339958e-14,9.516724893739471e-18,1.889609996124415e-40,0.0,3.53355288185766e-30,0.0,0.0,3.3206278815506756e-34,1.3491744354971682e-25,0.0,2.047837939191604e-14,1.3699949807044365e-15,2.1102012386502213e-25,3.151603476598122e-14,1.5634461933391044e-31,0.0,3.166225768861607e-47,0.0,7.12032721310976e-36,2.106115467663193e-39,0.0,1.2853883084607538e-18,0.0,0.0,0.0,0.0,1.8564861852691552e-26,0.0,0.0,0.0,1.018323395289976e-14,6.538846349910714e-23,0.0,0.0,2.543236656756449e-19,7.847548855130204e-38,2.6542506525633274e-15,0.0,0.0,2.2966381456991955e-20,0.0,0.0,8.145335545207843e-17,1.3108758122171153e-39,4.5793651902042826e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429010869041305e-15,0.0,3.0594449988714124e-15,5.108156167591976e-18,1.7365927759346137e-22,2.6284036763827572e-18,0.0,0.0,1.105047746385952e-15,3.96225710387981e-15,0.0,0.0,0.0,0.0,4.302983175998533e-37
0.051500000000000004,0.2081651785230821,298.00000025482484,1.1915306776972896,0.6802718491879638,0.0,0.061269202569289145,2.7959781719387335e-18,0.05180540689195145,0.20665333084139118,1.3200575785873498e-11,0.0,3.598658715508967e-56,0.0,2.6967502838781175e-27,0.0,2.1049205147131645e-07,0.0,0.0,1.9820095644025629e-13,0.0,2.9801642128410833e-12,5.271837193654904e-14,0.0,1.7954835636724838e-36,9.422137924442204e-20,0.0,1.159337479496485e-32,1.433021121556233e-45,8.25406008436163e-15,0.0,1.761667647096622e-36,2.082566693898791e-15,1.895685546744214e-26,1.3510407869021594e-15,9.657263859238964e-34,5.600938503741332e-15,9.197221703076154e-16,4.1110809969669725e-31,8.564263458791786e-29,1.1375228703230757e-29,1.122800079419844e-33,0.0,0.0,7.317319430937686e-13,9.179767178069805e-16,0.0,0.0,2.153307826808202e-15,0.0,0.0,6.908736041942393e-15,0.0,1.3087497188888667e-32,0.0,3.813315339010582e-15,9.905206779760088e-16,0.0,0.0,1.3155443167548985e-17,4.733443922970808e-31,1.0926685618556038e-46,6.985482263232788e-20,4.834825097040499e-50,1.3118333519427602e-29,9.78736057293241e-31,2.6882244180694304e-23,1.1832089428963847e-20,4.592107042794199e-15,2.7023237576047943e-21,6.084974135057749e-18,3.071618819699116e-28,7.60457136035998e-14,9.51672706193609e-18,1.889621801197624e-40,0.0,3.533555299655027e-30,0.0,0.0,3.322239075882355e-34,1.3491747021357707e-25,0.0,2.047838453370857e-14,1.3702305069379913e-15,2.158939700277315e-25,3.187808359150258e-14,2.71484482320153e-30,0.0,3.193507551601951e-47,0.0,7.689806482903498e-36,2.1061172707624516e-39,0.0,1.2821439245394012e-18,0.0,0.0,0.0,0.0,1.8564408952533707e-26,0.0,0.0,0.0,1.018323499440687e-14,6.538847895395126e-23,0.0,0.0,2.543397132874525e-19,1.0088126568703691e-37,2.6542511252310407e-15,0.0,0.0,3.351130939464474e-20,0.0,0.0,8.146356230189858e-17,1.3114974334273971e-39,4.579407143202994e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4290199519391232e-15,0.0,3.0594456347925458e-15,5.108140909256004e-18,1.724750475581992e-22,2.628421912652249e-18,0.0,0.0,1.1050480796993914e-15,3.962286241960874e-15,0.0,0.0,0.0,0.0,9.137549093067532e-37
