grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.12559540651260923,298.0,1.2318238140638746,0.6535759895267068,1.2300725708735537e-17,0.09810796795199776,1.687412303487931e-14,0.049772414324701524,0.19854362819430493,0.0,0.0,1.3428177251426836e-14,0.0,4.756012135838424e-16,0.0,7.747040553742022e-13,2.053172931157573e-71,0.0,2.517629312258491e-16,0.0,3.750300531695555e-17,1.0130746342643563e-17,1.8251459032095e-23,3.9873973137766343e-16,0.0,1.0725376517528528e-17,6.626926113821776e-32,2.6053503150120943e-43,1.872927445333279e-15,3.1276108508595324e-15,3.2956196607695603e-32,0.0,0.0,0.0,1.3263865354685426e-15,0.0,4.555741896252913e-14,0.0,3.072136837792149e-28,0.0,1.730200818507871e-24,1.0555425130568292e-15,0.0,0.0,4.441826043259008e-15,0.0,0.0,1.4729017347916455e-19,0.0,1.8692333282867396e-17,0.0,5.594871754916618e-16,0.0,0.0,0.0,3.752956233529571e-18,7.58903351124278e-21,1.9382132605315367e-17,8.316814640952177e-28,3.9345785316046708e-31,0.0,4.0100360853490865e-14,7.847798987778425e-32,5.786338904002904e-33,0.0,0.0,0.0,0.0,3.584110493197427e-14,9.051008291078663e-30,0.0,0.0,1.2806568675685305e-29,0.0,0.0,0.0,0.0,3.98312600892212e-25,0.0,0.0,6.946343014419945e-18,1.2527976165010816e-13,5.0091011803397346e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.6048886597196785e-35,0.0,4.248575035289293e-19,0.0,2.8747206360170983e-13,7.432055551942877e-17,0.0,0.0,0.0,0.0,5.704559609421727e-15,4.704485697472685e-13,0.0,1.5671235439410077e-14,0.0,0.0,4.5774226228564245e-28,0.0,2.015234470086623e-19,8.594024319626421e-15,1.0825442111561659e-19,0.0,3.4947537529156185e-65,4.2617833665121205e-24,1.1982350601460303e-35,0.0,0.0,8.23248181316393e-41,3.2454859229061453e-38,8.880388096321058e-15,0.0,1.0563175305029575e-19,1.6855305963447203e-33,3.8186823672390493e-14,0.0,6.1018104370582576e-15,0.0,1.4555383663360895e-13,0.0,0.0,0.0,2.6860089535387717e-17,0.0,1.5774285986958062e-15,2.354715339955044e-13,0.0,0.0,0.0,0.0,2.2047725707963046e-32
0.016,0.1255954065477052,297.9999999975484,1.231823813720602,0.6535759895057748,1.2300725706966906e-17,0.09810796795648428,0.0,0.04977241432304717,0.19854362819143448,0.0,0.0,4.715200110766309e-22,0.0,4.464656980748036e-22,0.0,2.1825785068429363e-11,3.462738676997316e-70,0.0,2.5600490506662962e-14,0.0,3.8184544946891016e-15,1.3673350381047155e-15,2.4588078582797996e-21,3.462180725806922e-23,0.0,1.454383849580024e-15,5.582439391233806e-30,3.2501206275479513e-41,1.873711958856937e-15,2.8795496269116845e-22,3.004917258105237e-30,0.0,0.0,0.0,2.1094839204919818e-22,0.0,4.555741662379726e-14,0.0,4.18394058939851e-26,0.0,2.7353387021279746e-22,1.055536461159222e-15,0.0,0.0,4.441829198634562e-15,0.0,0.0,1.5974807068682613e-19,0.0,0.0,0.0,5.594874127309961e-16,0.0,0.0,0.0,3.809046117505651e-18,7.592675709565553e-21,1.9382132618435612e-17,1.7060835921093055e-25,3.944115748557347e-38,0.0,3.596013352566706e-22,3.477331719885764e-29,2.5943767426469908e-30,1.402319763701e-21,0.0,0.0,0.0,5.8463039890252745e-18,3.250935294353162e-27,0.0,0.0,3.7395931454650536e-27,0.0,0.0,0.0,0.0,5.901363862777741e-23,0.0,0.0,2.5720314721907727e-15,1.2527976259590525e-13,1.6881388494790206e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479230144843736e-17,0.0,2.8744769614722e-13,1.4066767942441585e-23,0.0,0.0,0.0,0.0,1.1192821538670487e-21,4.645604388046378e-13,0.0,1.5671235436029663e-14,0.0,0.0,1.5368411633327898e-25,0.0,8.431729662786012e-17,8.594493183493486e-15,4.301630226895889e-17,0.0,1.030328891366322e-62,2.4794016248070212e-23,3.569016962127871e-33,0.0,0.0,2.0522583122301581e-38,9.466918444421903e-36,8.880388103609673e-15,0.0,1.0563395894048845e-19,4.765360066813464e-31,3.818682366557604e-14,0.0,6.1018104377281165e-15,0.0,1.455538366121675e-13,0.0,0.0,0.0,7.663422944051536e-15,0.0,1.5774285987960223e-15,2.354715397838537e-13,0.0,0.0,0.0,0.0,4.02437399077877e-30
0.032,0.1255954075657642,297.99999999764213,1.2318238037355944,0.6535759889312952,1.2300725697393951e-17,0.09810796807232779,7.105458888119356e-19,0.049772414276782785,0.19854362810240822,0.0,0.0,1.6647872677685834e-29,0.0,1.4769259206305436e-28,0.0,6.157439935490312e-10,3.279177035913846e-70,0.0,3.292137312721686e-14,0.0,5.351988515055709e-15,1.3893704538698625e-15,9.10811231605133e-28,3.0169357895513863e-30,2.3909964720510547e-20,1.4543876221899646e-15,0.0,1.2859962854279027e-45,1.880426159100807e-15,2.658158676009352e-29,0.0,0.0,0.0,0.0,3.3634172095975795e-29,0.0,4.555713861429898e-14,0.0,0.0,0.0,9.939700882455896e-28,1.0555377942664643e-15,0.0,0.0,4.44226978515363e-15,0.0,0.0,1.7492766080254783e-18,0.0,0.0,0.0,5.595283205995495e-16,0.0,0.0,0.0,3.698114360039288e-18,8.28699211281704e-21,1.9382134992160856e-17,2.078918946520232e-31,3.276195589005612e-45,2.9373356510807555e-20,3.228351078784381e-30,3.4773316999486417e-29,2.594376724494666e-30,3.4000426653584914e-24,0.0,0.0,0.0,5.846181124092091e-18,4.885862719667765e-28,0.0,0.0,3.3610233312179815e-34,0.0,5.7320622741727566e-30,0.0,0.0,8.267693315058302e-30,0.0,0.0,2.5720341594978614e-15,1.252797630420522e-13,1.0246713404274113e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.915768057746252e-17,0.0,2.8742333113766904e-13,3.3670342296749364e-30,0.0,0.0,0.0,0.0,2.4149244492160564e-28,4.645601834969354e-13,0.0,1.5671235472048285e-14,0.0,0.0,1.5454894340273596e-25,0.0,8.4317312654901e-17,8.594493198359225e-15,4.3249365934188445e-17,0.0,0.0,4.7517369861863616e-23,2.3583032174256643e-40,0.0,0.0,1.055418455465159e-38,5.288227746362222e-36,8.880388361323422e-15,0.0,1.0563395907874115e-19,4.765360112064023e-31,3.8186823686352504e-14,0.0,6.101810451784805e-15,0.0,1.4555383674233006e-13,0.0,0.0,0.0,7.66342445016616e-15,0.0,1.5774286003434625e-15,2.354715426752595e-13,0.0,0.0,0.0,0.0,1.0688702865086828e-34
0.04,0.12559541846511965,298.0000000012303,1.2318236968361778,0.653575982781499,1.2300725625820549e-17,0.09810796931258403,8.808296517874183e-19,0.04977241378128422,0.19854362714931204,2.0446806364035375e-13,0.0,1.2011951256762035e-36,0.0,2.883726924668987e-29,0.0,6.973607581598877e-09,2.6854766389901065e-70,0.0,3.880610502526055e-14,0.0,6.406942101167856e-14,2.5088478804179323e-15,0.0,0.0,2.968028911654798e-20,1.4545551198769123e-15,0.0,1.6363142912157147e-45,2.1988959625728223e-15,4.959311270568316e-36,0.0,0.0,0.0,0.0,0.0,0.0,4.5558398904426606e-14,0.0,0.0,0.0,0.0,1.0555390930877303e-15,0.0,0.0,4.465790108770567e-15,0.0,0.0,7.795736260490693e-17,0.0,0.0,0.0,5.621740075717088e-16,0.0,0.0,0.0,4.869512335437546e-18,6.516579271092585e-20,1.9382339552488204e-17,2.138943500278695e-31,0.0,3.6430126895659033e-20,5.822577785139841e-38,3.477331488169767e-29,2.594376566524314e-30,3.398746146473298e-24,0.0,0.0,0.0,5.846181098706857e-18,4.88524370451875e-28,0.0,0.0,3.682119558786082e-40,0.0,7.00058162470261e-30,0.0,0.0,0.0,0.0,0.0,2.5720343543127753e-15,1.2527978848966498e-13,1.2453217722306425e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133985362933315e-17,0.0,2.874111529411137e-13,7.031922590920644e-31,0.0,0.0,0.0,0.0,2.1514988295678436e-29,4.645601772211167e-13,0.0,1.5671237570352284e-14,0.0,0.0,1.550527286169059e-25,0.0,8.431731388904262e-17,8.594493317953138e-15,4.339398130650712e-17,0.0,0.0,1.2929191933305249e-21,0.0,0.0,0.0,0.0,0.0,8.880408753578745e-15,0.0,1.056339614638828e-19,4.765361744224644e-31,3.8186824057677694e-14,0.0,6.101811221286857e-15,0.0,1.4555383839441859e-13,0.0,0.0,0.0,7.663424548281908e-15,0.0,1.577428653030228e-15,2.3547154415019385e-13,0.0,0.0,0.0,0.0,3.2522299596583467e-37
0.044,0.1255954795484076,298.0000000689094,1.2318230977396758,0.6535759483292456,1.230072525700087e-17,0.09810797626106174,9.609292556780962e-19,0.049772411001140195,0.19854362180754342,4.5110882228915704e-12,0.0,1.7703759464152983e-43,0.0,1.9239689064010083e-28,0.0,4.2593380987783577e-08,2.488172745583245e-70,0.0,4.232836365447598e-14,0.0,1.2028672126626817e-12,3.122545160747473e-14,0.0,0.0,3.238014407111684e-20,1.45886397455693e-15,0.0,2.2164511311098994e-45,9.831388435442648e-15,1.8698208991572363e-42,0.0,0.0,0.0,0.0,0.0,1.8965938380324133e-15,4.5596950228520284e-14,1.1854095130396544e-30,0.0,0.0,0.0,1.0555582388005128e-15,0.0,4.2523431987629634e-13,5.099457829967361e-15,0.0,0.0,1.923856083440579e-15,0.0,0.0,0.0,6.483884174800272e-16,0.0,0.0,0.0,5.151387482324935e-17,2.413368475421693e-18,1.9391266697173054e-17,2.401395384777699e-31,9.56908070427246e-41,3.9743007629991183e-20,2.1096712573608803e-45,3.477330328575612e-29,2.5943757020155313e-30,3.399311112977683e-24,0.0,0.0,0.0,5.846180991955527e-18,4.885241559189776e-28,0.0,0.0,3.12996539953034e-40,0.0,7.000448514846769e-30,0.0,0.0,0.0,0.0,0.0,2.5720349334824237e-15,1.252808007115434e-13,1.3486264862834062e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.743081246557714e-17,0.0,2.8740508419415786e-13,7.031748462995698e-31,0.0,0.0,0.0,0.0,2.1514914981417298e-29,4.645602009322024e-13,0.0,1.567133142645834e-14,0.0,0.0,1.553386108272237e-25,0.0,8.431732089821899e-17,8.594494183466217e-15,4.3472898734667486e-17,0.0,0.0,7.692131057695371e-20,0.0,0.0,0.0,0.0,0.0,8.881249955493674e-15,0.0,1.0563402670966675e-19,4.7654004357459085e-31,3.8186826387424216e-14,0.0,6.1018448315743294e-15,0.0,1.4555384803487637e-13,0.0,0.0,0.0,7.663425392241423e-15,0.0,1.5774304221072453e-15,2.3547155218453527e-13,0.0,0.0,0.0,0.0,2.273928061189416e-36
0.048,0.12559595670164306,298.00000179168177,1.2318184179061449,0.6535756795291662,1.2300722402663698e-17,0.0981080304817605,1.0565884065837378e-18,0.04977238921232578,0.19854358007042372,1.1521802480879553e-10,0.0,2.706899371386638e-50,0.0,1.5940477063634966e-27,0.0,3.2054570572234237e-07,2.5246122985152195e-70,0.0,4.654253757501157e-14,0.0,3.103114544620696e-11,1.0229759890620194e-12,0.0,0.0,3.560428766216167e-20,1.608175635399003e-15,0.0,1.7467763617777233e-44,2.562712461831242e-13,4.237577139931595e-48,0.0,0.0,0.0,0.0,0.0,8.65273783918074e-14,4.700160557494099e-14,1.3678404866650672e-30,0.0,0.0,0.0,1.056318437875964e-15,0.0,1.1458291559966049e-11,2.807313942307537e-14,3.705799991886541e-15,0.0,6.215401181852881e-14,0.0,0.0,0.0,4.423068422335749e-15,0.0,0.0,0.0,2.4045506683257215e-15,1.3239006966356695e-16,1.9914098092686647e-17,3.2236505741146892e-31,0.0,4.369922760670758e-20,0.0,3.477321955174723e-29,2.5943694711695048e-30,3.4041066417560365e-24,0.0,0.0,0.0,5.846181049457758e-18,4.885225782623975e-28,0.0,0.0,3.130178848601193e-40,0.0,7.000320855470571e-30,0.0,0.0,0.0,0.0,0.0,2.5720404534099394e-15,1.2533711635275352e-13,1.4719741376219236e-25,0.0,0.0,3.6108979939148865e-21,0.0,0.0,0.0,0.0,0.0,7.352167157938371e-17,0.0,2.8739916761583647e-13,7.031617208971204e-31,0.0,0.0,0.0,0.0,2.15150830878241e-29,4.645604371563226e-13,0.0,1.5677365453279704e-14,0.0,0.0,1.5566207272583423e-25,0.0,8.431737600668825e-17,8.594517364890187e-15,4.3559671702338855e-17,0.0,0.0,5.4636894914789165e-18,0.0,0.0,0.0,0.0,0.0,8.92796270263821e-15,0.0,1.0563849013850185e-19,4.766656111204434e-31,3.8186850585422354e-14,0.0,6.103963460230472e-15,0.0,1.4555393440145203e-13,0.0,0.0,0.0,7.663452009244174e-15,0.0,1.5775355956022604e-15,2.354716129037309e-13,0.0,0.0,0.0,0.0,2.0063827742895268e-35
0.049,0.12559658521058362,298.0000088048982,1.2318122536569922,0.6535753267242334,1.2300718677668309e-17,0.09810810167532322,1.0930569986672145e-18,0.049772360259154665,0.1985435250442753,5.703136244975427e-10,4.996845628567755e-42,0.0,0.0,3.5298342819505896e-27,0.0,6.855032706751682e-07,2.5662859682327763e-70,0.0,4.814825882195742e-14,0.0,1.559035933289726e-10,6.467659831422354e-12,0.0,0.0,3.683332324465229e-20,2.430620189455718e-15,0.0,9.81329651039567e-44,1.522675548016719e-12,1.85168235190391e-47,0.0,7.020171981716085e-17,0.0,0.0,0.0,5.38241104742475e-13,5.511089373514673e-14,1.436001253458428e-30,0.0,0.0,0.0,1.061192200828501e-15,0.0,5.691234726147385e-11,1.6036972925191678e-13,3.181186511251048e-14,8.806917501068044e-15,3.748729072673656e-13,0.0,0.0,0.0,3.059960113371198e-14,0.0,0.0,0.0,2.11578844538232e-14,1.2685994945851959e-15,2.4748022626896982e-17,4.128247944254074e-31,8.906499317966066e-42,4.5207228246877994e-20,0.0,3.477313646328415e-29,2.5943633388581574e-30,3.41074402829066e-24,0.0,0.0,0.0,5.846184666253984e-18,4.885208046501702e-28,0.0,0.0,3.130241625387331e-40,0.0,7.0003023793677e-30,0.0,0.0,0.0,0.0,0.0,2.5720635089307337e-15,1.2583459561005832e-13,1.5189688830141732e-25,0.0,0.0,4.809640827714912e-21,0.0,0.0,0.0,0.0,0.0,7.50445281169398e-17,0.0,2.8739787295138675e-13,7.031683376258968e-31,0.0,0.0,0.0,0.0,2.1515954649682914e-29,4.645607965805637e-13,0.0,1.5739052085773078e-14,0.0,0.0,1.5575651656878117e-25,0.0,8.431745885603333e-17,8.594747522598647e-15,4.358234942686491e-17,0.0,0.0,6.467852700319821e-17,0.0,0.0,0.0,0.0,0.0,9.33784018750431e-15,0.0,1.0569161072607454e-19,4.7731691889801215e-31,3.8186935072842295e-14,0.0,6.125219992211035e-15,0.0,1.45554153877964e-13,0.0,0.0,0.0,7.663712030528625e-15,0.0,1.5785657482237904e-15,2.354716799092949e-13,0.0,0.0,0.0,0.0,4.5468568901134785e-35
0.05,0.1255982957430292,298.00005869133696,1.2317954775200277,0.6535743745590189,1.2300708673350824e-17,0.09810829397696436,1.2089045094139705e-18,0.049772280005132515,0.19854337488791,3.836705920152183e-09,0.0,0.0,0.0,9.53629516013316e-27,0.0,1.6712007512369112e-06,2.625073198459506e-70,0.0,5.3236449790074064e-14,0.0,1.0672537814924353e-09,5.756062222220112e-11,0.0,0.0,4.0737104117526427e-20,1.0172492355976718e-14,0.0,8.921464751755782e-43,1.2695054158412007e-11,1.508533039108973e-46,0.0,6.583227502532793e-15,0.0,0.0,2.0320063852163838e-32,4.666901974869753e-12,1.348773797971408e-13,1.7294918946508502e-30,0.0,0.0,0.0,1.114144107914644e-15,0.0,3.8380578414770927e-10,1.4587071899547337e-12,3.30499135934094e-13,3.884983185112005e-13,3.1603717461292915e-12,0.0,0.0,0.0,3.3675225974360766e-13,1.231353028627921e-28,0.0,0.0,2.7154494284975017e-13,1.7840468280406964e-14,9.915821762471427e-17,6.941576562498883e-31,1.338264803499444e-41,4.999724600598962e-20,0.0,3.4773086971971267e-29,2.5943601213739215e-30,3.431883801319295e-24,0.0,0.0,0.0,5.846217497217863e-18,4.885179508061284e-28,0.0,0.0,3.1303529230676924e-40,0.0,7.000360079521935e-30,0.0,0.0,0.0,0.0,0.0,2.572541477555771e-15,1.331695902285421e-13,1.6681263239375806e-25,0.0,0.0,5.574822688713194e-21,0.0,0.0,0.0,0.0,0.0,7.656962003780534e-17,0.0,2.8739696680106507e-13,7.032362474741292e-31,6.846994946680837e-20,0.0,0.0,0.0,2.1529916909494772e-29,4.645624680725817e-13,0.0,1.6786104555469652e-14,0.0,0.0,1.5604494434399816e-25,0.0,8.431795193985201e-17,8.599289760635588e-15,4.36105885620241e-17,0.0,0.0,1.1264851232741449e-15,0.0,0.0,0.0,0.0,0.0,1.53384499909689e-14,0.0,1.067459735887471e-19,4.831205045164494e-31,3.8187932902871525e-14,0.0,6.479581364075718e-15,0.0,1.4555650083105203e-13,0.0,0.0,0.0,7.668504958744696e-15,0.0,1.595418507815456e-15,2.3547171508706647e-13,0.0,0.0,0.0,0.0,1.1870294631413226e-34
0.051000000000000004,0.12560300845276884,298.00041351663396,1.2317492597340807,0.653571806875402,1.2300681783661788e-17,0.0981088135883564,1.9031247827492968e-18,0.049772049727046914,0.19854295784843165,2.7281192302412014e-08,0.0,1.073702009855265e-54,0.0,3.911426313618069e-26,1.7490775161645054e-23,4.3334732959478564e-06,2.6904248375230648e-70,0.0,8.361835867964556e-14,3.803788720747305e-15,7.718615310678297e-09,5.370240811223611e-10,0.0,2.604645255893911e-35,6.413083677754416e-20,8.30496622532116e-14,0.0,1.2386153754865612e-41,1.1126063757813831e-10,1.3187399231733045e-45,0.0,6.891263556722531e-14,0.0,7.83872877130288e-14,3.47420445728659e-31,4.2403381917400895e-11,9.195045341673031e-13,5.74735565168629e-30,0.0,0.0,0.0,1.6894921611654704e-15,0.0,2.734771897400227e-09,1.4200560273306405e-11,3.504734793086985e-12,4.611160530743398e-12,2.7972151281296845e-11,2.0971568532438613e-28,0.0,8.572263253224638e-13,3.917466116795528e-12,2.427850122625251e-27,0.0,0.0,3.6146540325324053e-12,2.595456938263103e-13,1.2445947683354367e-15,2.1094730397333066e-30,1.3117954509837456e-40,7.870126012017215e-20,0.0,3.477419741270044e-29,2.594446347902314e-30,3.5477670218159215e-24,0.0,0.0,0.0,5.846470186670059e-18,4.885240165669594e-28,0.0,0.0,3.1308017692075477e-40,0.0,7.000944176298323e-30,1.4251981249701384e-31,0.0,0.0,0.0,0.0,2.5838408033216685e-15,2.4133121467958314e-13,2.5618178612479367e-25,4.1727053241885887e-13,0.0,7.21139829141946e-21,0.0,0.0,0.0,0.0,0.0,7.81385140199087e-17,0.0,2.873971104678122e-13,7.038393251084207e-31,4.7506530659966755e-17,0.0,2.7498966078342362e-27,0.0,2.1784137422938858e-29,4.645789587179006e-13,0.0,3.4560834757751356e-14,3.2271109216896315e-17,0.0,1.5978075564961114e-25,0.0,8.432657098913099e-17,8.690865144765178e-15,4.3721734577779525e-17,0.0,0.0,2.014345196604097e-14,0.0,8.434313688039237e-16,0.0,0.0,0.0,1.0318924291578432e-13,0.0,1.27696933823348e-19,5.348781024978135e-31,3.8202321713292955e-14,0.0,1.2387894757405374e-14,0.0,1.4559279854556055e-13,0.0,0.0,0.0,7.758243951100427e-15,0.0,1.871314273116072e-15,2.3547038222491134e-13,0.0,0.0,0.0,0.0,3.37933425676291e-34
0.052000000000000005,0.12561639772370334,298.00293674301264,1.2316179693901381,0.6535648933102829,1.2300609753780987e-17,0.09811021940089093,6.911220864350188e-18,0.0497713388096218,0.19854174566965782,1.955596983813771e-07,3.2568966889314673e-41,1.2689619720943956e-52,0.0,3.808150431900417e-25,2.1043008399859632e-22,1.1524320355854628e-05,2.742377775598651e-70,0.0,2.991811226415483e-13,2.986955405653197e-13,5.626442505572978e-08,5.0365231074454685e-09,0.0,2.3293848668632317e-33,2.329115869389257e-19,7.690925598795904e-13,1.013256007963544e-30,4.00454186465431e-40,9.808619108358039e-10,1.1627047268823235e-44,1.759275449730437e-36,6.654220831620557e-13,1.6730517768217254e-26,2.9518181150607924e-12,1.1777018113373935e-29,3.873313235659128e-10,8.637788812957495e-12,1.5542281079304635e-28,3.6840409049769065e-27,0.0,1.4770993403312282e-29,7.941191091026946e-15,7.883149146598297e-26,1.9643163053667235e-08,1.3925292482702347e-10,3.723930392108818e-11,5.157407604770373e-11,2.489899748632868e-10,2.5327470853147053e-27,4.1769769903646825e-15,1.4149241770019068e-11,4.579821392081008e-11,9.70140439516742e-26,0.0,0.0,4.8252362880775365e-11,3.784964611942215e-12,1.8877420555284888e-14,1.7735499580889025e-29,0.0,2.8575005038284436e-19,4.847007697880567e-48,3.478604489297706e-29,2.595354302159654e-30,5.07065384846111e-24,0.0,0.0,0.0,5.8483190535206054e-18,4.88638338398788e-28,0.0,0.0,3.1339037145860447e-40,0.0,7.005356865410221e-30,1.7146123102413183e-30,0.0,2.7952597090742293e-33,0.0,0.0,2.8552016127199396e-15,1.8363538368159052e-12,9.013007321275449e-25,6.542663007741946e-12,0.0,2.5481287693156213e-20,0.0,0.0,0.0,0.0,0.0,8.05882681115963e-17,0.0,2.8740009566762e-13,7.10218599233133e-31,1.037392125267313e-15,0.0,0.0,0.0,2.652796998062882e-29,4.648298196069596e-13,0.0,3.3631815125890075e-13,1.3053164527712825e-15,2.9909038532925776e-17,2.0632585709485745e-25,0.0,8.454703335472393e-17,1.0542507289690383e-14,4.561063584261452e-17,2.7040276793119755e-14,3.5973870429504408e-68,3.6056215634612573e-13,2.1671753316955073e-39,1.970652202165484e-14,0.0,0.0,0.0,1.3893905965728164e-12,0.0,5.440818611625225e-19,9.97045415956742e-31,3.841891578539283e-14,0.0,1.1090280941663423e-13,0.0,1.462026941893854e-13,0.0,0.0,0.0,9.442333092393076e-15,0.0,6.388634682916171e-15,2.354542930779941e-13,0.0,0.0,2.6662888385338757e-12,0.0,1.157066271114277e-33
