grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7175),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(11401)
0.0,0.11681125743862084,298.0,1.231823814053885,0.6535759895268057,0.0,0.098107967952234,0.0,0.04977241432465197,0.19854362819448962,8.663949089773448e-17,0.0,0.0,0.0,0.0,4.550595833436219e-14,1.3105966565469316e-12,2.4948011276484023e-92,0.0,1.6662642862346357e-16,3.485077893542735e-16,1.018732021859221e-15,9.532873620321677e-17,2.2088296619679033e-22,4.251219838205104e-15,3.093085835867267e-14,1.0065759312227384e-16,0.0,3.3838787974285325e-42,1.854645134662322e-17,4.03906619574415e-14,3.511004602805859e-31,1.6529618851864299e-16,1.7595134154328158e-27,4.396884654325769e-15,1.1555060078192976e-14,0.0,0.0,1.723355754483247e-13,0.0,2.583976277149637e-31,1.5074661777984817e-23,0.0,0.0,0.0,0.0,2.5836715104391413e-17,0.0,1.1199871887277041e-14,7.705925664318561e-20,4.3033218295796156e-19,2.122254374292147e-16,2.2787621092051203e-14,0.0,3.1055585202950424e-14,0.0,1.434329026068278e-17,0.0,9.32497685826385e-19,2.0398849944944664e-18,7.730006243140805e-27,1.2817496500565341e-33,5.0813836530553465e-22,0.0,8.43651906327227e-32,6.220426605474401e-33,1.7346993613055378e-14,1.6543411349811302e-22,6.507174733949206e-17,2.953654879571017e-23,0.0,0.0,1.7307755410406526e-15,1.2783224556556396e-20,0.0,1.1593803486160172e-15,1.7945256472869325e-16,4.118171959683414e-29,2.782313434624191e-32,4.247740033172725e-24,0.0,1.5217897850231368e-15,4.5572943673653635e-17,9.190778173326079e-15,0.0,7.954274212059022e-16,0.0,2.6257079647032725e-20,8.706780167938471e-50,0.0,1.4683189541666993e-31,1.3512186948733148e-34,4.758055242025421e-19,1.3105050588180376e-19,0.0,0.0,0.0,6.69316389730322e-20,3.828701531070349e-39,0.0,0.0,9.552918054144699e-17,7.502345350990618e-21,0.0,1.1923622977443875e-14,0.0,0.0,1.3515593785934379e-19,3.051671912388962e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2773727141892806e-34,0.0,0.0,0.0,0.0,0.0,5.576487532479689e-19,1.0416865434525043e-19,0.0,0.0,0.0,0.0,2.5135324520217335e-16,4.971709261943669e-30,8.883383212233461e-15,0.0,0.0,0.0,0.0,2.9681180777292104e-15,3.15506960373912e-17,1.0939774965463622e-14,2.9153502528855872e-15,0.0,1.2016096283668577e-17,6.581196301874444e-25,2.1405538682684732e-31,6.140420399454333e-14,0.0,0.0,9.37230096304525e-19
0.016,0.11681125749235535,298.0000000022348,1.2318238134872992,0.6535759894947528,0.0,0.09810796795817546,3.290268633059941e-18,0.04977241432210516,0.19854362818918359,8.01269177555612e-15,0.0,0.0,0.0,0.0,1.638532238002268e-18,3.44808338090761e-11,4.754885048643654e-91,0.0,1.5427088276983532e-14,3.817670404241968e-14,9.648431822905773e-14,1.2038566892260548e-14,2.751858822695466e-20,3.455483643506101e-22,6.336685598875388e-19,1.2719064247372238e-14,0.0,3.915604020558039e-40,2.7483130183611596e-17,3.4436374113429016e-21,2.997075427308664e-29,1.652961933948785e-16,2.228512991856404e-25,5.0465632360386954e-15,1.7123339421563344e-21,0.0,0.0,3.018686274677216e-19,0.0,9.181528715752382e-31,2.2203603319532492e-21,0.0,0.0,0.0,0.0,2.5837298091396027e-17,0.0,1.1199755067506542e-14,1.9673816163512073e-23,3.981626693192505e-17,4.0413689407493465e-14,2.278762118501336e-14,0.0,3.849462486344484e-17,2.645072211581589e-15,2.692353674957181e-15,0.0,8.987378679490477e-19,2.0398849958038857e-18,1.4832509313279454e-24,1.3493888320160942e-40,1.311088242010632e-19,0.0,3.4773317220183005e-29,2.594376739453387e-30,7.800368842557685e-21,5.3239676903974196e-20,2.0662481531431884e-14,7.295630696130857e-21,5.846167061720643e-18,0.0,5.302126613451734e-13,2.5888109736823708e-18,0.0,1.159428286697465e-15,4.0981547627858655e-23,1.3351759339550067e-26,3.842804227219296e-30,5.889932545599512e-22,0.0,2.3948339500543974e-13,1.5538691039536606e-14,9.190778165096597e-15,0.0,1.0911422397317466e-13,0.0,6.542455167325968e-18,2.215136068149619e-47,0.0,5.168660957489095e-29,2.4426351845983204e-32,2.0130454362442642e-16,0.0,0.0,0.0,0.0,1.6154162510489968e-17,8.170122716521597e-37,0.0,0.0,1.8836277557304534e-22,6.745416332864722e-21,0.0,2.0506372686628794e-14,1.7572855496448242e-23,0.0,4.665013941102315e-17,3.0660677752025e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5595976412481073e-32,0.0,0.0,0.0,0.0,0.0,1.5024521996686227e-16,1.0419216868180825e-19,0.0,0.0,0.0,0.0,2.5135324529645293e-16,8.900151760989886e-28,8.883383213396282e-15,0.0,0.0,0.0,0.0,2.9681180896015698e-15,3.155070143855319e-17,1.0939906277486e-14,3.528674497641003e-21,0.0,3.6045532268787424e-15,1.6600218492501133e-22,5.538862110717614e-29,6.140406924625711e-14,4.632633453618789e-22,0.0,4.0304552228856904e-16
0.032,0.1168112588836665,298.0000000023708,1.231823798815334,0.6535759886505667,0.0,0.09810796812843066,0.0,0.0497724142541324,0.19854362805839182,1.0161036953612098e-14,0.0,0.0,0.0,0.0,7.27547713720603e-23,9.071852952934584e-10,9.663581880024746e-91,0.0,0.0,5.915122697054482e-14,9.730555361531962e-14,1.204535288247559e-14,1.001400921116314e-26,2.819473786621219e-29,0.0,1.2719067275307398e-14,6.464938903388716e-33,4.5898523548955626e-46,2.985265517764114e-17,2.9442671037260467e-28,3.8857789400105033e-36,1.6529687595386602e-16,6.952474244462239e-27,5.048663136405902e-15,2.5445190960662197e-28,0.0,0.0,5.300809195598169e-25,4.741250015044572e-29,0.0,7.525665237567529e-27,0.0,1.0944614929816905e-27,0.0,0.0,2.585144261179701e-17,0.0,1.1199643338047189e-14,8.792388487884045e-28,5.814001629399092e-17,4.046378918621682e-14,2.2787633512880537e-14,0.0,4.782430943204113e-20,2.0941121368590407e-15,2.5562065456129232e-15,0.0,8.728682724294996e-19,2.0398851726870384e-18,1.2937419916161356e-31,0.0,0.0,0.0,3.4773316927632545e-29,2.594376719178755e-30,2.053603047621276e-23,5.0547450759229205e-20,1.961808027964302e-14,6.926704661837919e-21,5.846181126328916e-18,4.884975092605073e-28,5.171040834922408e-13,2.5888127625702547e-18,0.0,1.1594762272521625e-15,4.1265018939709204e-29,5.928568774303921e-31,8.189499182294102e-30,7.726448231824767e-29,0.0,2.3948381213918223e-13,1.5538698735287654e-14,9.190778200799096e-15,0.0,1.0617366078438288e-13,0.0,4.442735830078211e-19,1.7537535386964292e-47,3.4516720877623395e-32,4.3942513214682693e-35,2.4595338185205244e-38,2.0130463636341805e-16,0.0,0.0,0.0,0.0,3.2607368308960496e-18,8.170041108746325e-37,0.0,0.0,3.3412877550748713e-28,6.0646372273980906e-21,0.0,2.0506753623112577e-14,1.7787472742685165e-23,0.0,2.1959211989161797e-17,3.080182772223856e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33596657866515e-39,0.0,0.0,5.285796161256849e-35,2.3151862379286644e-32,0.0,1.5024547471094576e-16,1.0419216887282114e-19,0.0,0.0,0.0,0.0,2.5135324595709653e-16,8.001954935466584e-28,8.883383227950871e-15,0.0,0.0,0.0,0.0,2.9681180933706667e-15,3.1550703073647484e-17,1.0940036968035465e-14,1.2006114605384777e-23,0.0,3.605884723054985e-15,2.8966627696101297e-22,5.214963228839285e-29,6.14039353968978e-14,9.872720915520006e-22,0.0,4.0035449006384e-16
0.04,0.11681127278479561,298.0000000043877,1.2318236522220705,0.6535759802163694,0.0,0.09810796982937536,0.0,0.04977241357485444,0.19854362675140316,1.2751544148550123e-13,0.0,0.0,0.0,0.0,7.913001767453715e-24,9.626555211320426e-09,2.0673652727393195e-90,0.0,0.0,6.630561083744327e-14,1.265780899320985e-13,1.2366155014640239e-14,0.0,1.1734481712425169e-35,0.0,1.2719104822651991e-14,6.424431156830327e-33,4.709473459458536e-46,1.344664503292669e-16,5.091766422965318e-35,6.804325550823943e-37,1.6532991035841529e-16,4.336861523537136e-27,5.048849910095696e-15,8.304011637303557e-34,0.0,0.0,4.346470667710152e-30,4.719261617698051e-29,0.0,4.8982473624031027e-32,0.0,1.191704703988751e-27,8.795391633726261e-15,0.0,2.661834791879841e-17,0.0,1.1199863018793511e-14,9.485522280700157e-29,6.301593996766769e-17,4.046398972677213e-14,2.278837485980439e-14,0.0,1.1977013375879945e-22,1.6667761201035046e-15,2.4497048573617863e-15,0.0,8.628780204989982e-19,2.0398992180899688e-18,0.0,0.0,0.0,0.0,3.4773314006831854e-29,2.5943765012820825e-30,2.0532008915509355e-23,4.844143887781013e-20,1.8800725537289444e-14,6.638109873188587e-21,5.846181089350412e-18,4.885243506652308e-28,5.070204083998824e-13,2.5888119858794776e-18,2.7964984911974797e-40,1.1595002215268736e-15,3.189888614252754e-29,6.447995070298364e-32,1.0262059361727703e-29,0.0,0.0,2.3948381485807083e-13,1.5538698877881205e-14,9.190780073652582e-15,0.0,1.0389486508396907e-13,0.0,5.66720445283749e-20,1.3958766619949448e-47,5.35348930844822e-32,1.2654169072829598e-35,1.9012770097093867e-38,2.0130466422039747e-16,0.0,0.0,0.0,0.0,1.0964594949377496e-18,8.170200278498125e-37,0.0,0.0,1.3263399631372122e-29,5.742302763602415e-21,0.0,2.0506774771180992e-14,1.7787467416777016e-23,0.0,1.1805717297165442e-17,3.0872403246864653e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36969431652967e-40,0.0,0.0,9.816351701900794e-35,4.55064649456764e-32,0.0,1.5024547758099612e-16,1.0419217076426208e-19,0.0,0.0,0.0,0.0,2.5135327686310293e-16,7.576653752485657e-28,8.883383368395014e-15,0.0,0.0,0.0,0.0,2.9681181315552434e-15,3.155070757399981e-17,1.0940102202097295e-14,1.199750819714067e-23,0.0,3.606545126563203e-15,3.421566933900465e-22,5.051454756541121e-29,6.140388544695981e-14,1.2371261786889478e-21,0.0,3.9901530439636667e-16
0.044,0.11681134571415157,298.00000003947133,1.2318228831519007,0.6535759359753708,0.0,0.09810797875173762,0.0,0.04977241000926594,0.19854361989441663,2.2252989441531546e-12,2.1989102271667346e-41,0.0,0.0,0.0,6.294130274527537e-24,5.5364926368198475e-08,5.060574924377979e-90,0.0,0.0,6.914709484866571e-14,6.556217022640901e-13,2.003096239345839e-14,0.0,5.5638158165632494e-36,0.0,1.272000119867938e-14,6.382518189669589e-33,6.932941868309044e-46,2.469957512562822e-15,1.780888605306739e-41,5.288424764875334e-37,1.6613636406772276e-16,3.366094712735182e-27,5.050357665111066e-15,7.296144336456129e-34,0.0,0.0,2.4281360393825225e-30,4.692379944792604e-29,0.0,0.0,0.0,1.2222859195178304e-27,2.1691106266631815e-13,0.0,4.7601768931199416e-17,0.0,1.1206129503955238e-14,7.544910248175281e-29,6.463363788507089e-17,4.046495825066075e-14,2.2810864428257072e-14,0.0,6.03832635934865e-25,1.4264896809576167e-15,2.389752196114659e-15,0.0,9.24868876533539e-19,2.0404691534650507e-18,0.0,7.6688882694029e-43,0.0,0.0,3.4773298823894855e-29,2.5943753688434082e-30,2.0531351113644355e-23,4.725588555020644e-20,1.834060299126075e-14,6.4756482842465764e-21,5.84618091364266e-18,4.8852407662056665e-28,5.013419530619666e-13,2.58881220734418e-18,3.0202808842819425e-40,1.1595123380044323e-15,3.1898903380168026e-29,5.128837231804761e-32,1.1273133612498437e-29,0.0,0.0,2.39483848242482e-13,1.5538700141481042e-14,9.190848601229487e-15,0.0,1.0261859729838539e-13,0.0,1.2877909799138204e-20,1.194645802747898e-47,6.071069891819427e-32,1.1992563447619577e-35,1.901278001686933e-38,2.0130469983586578e-16,0.0,0.0,0.0,0.0,5.525869450290841e-19,8.1747659815645e-37,0.0,0.0,1.327343521407413e-29,5.585548667159865e-21,0.0,2.050678467445638e-14,1.7787469106300497e-23,0.0,7.91698304072012e-18,3.090770588404298e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.504843017581263e-40,0.0,0.0,1.1903784423241594e-34,5.588831302759059e-32,0.0,1.5024550751053016e-16,1.0419218142531802e-19,0.0,0.0,0.0,0.0,2.513545112199573e-16,7.36983200374013e-28,8.883384108503347e-15,0.0,0.0,0.0,0.0,2.968118335375812e-15,3.15508555882212e-17,1.0940135783788556e-14,1.1995342351824488e-23,0.0,3.606874819802992e-15,3.6618707445892466e-22,4.969438048788288e-29,6.140438298860308e-14,1.3590145656663174e-21,0.0,3.9834739211273174e-16
0.048,0.11681188032750173,298.00000087235924,1.231817245463134,0.6535756118276868,0.0,0.09810804412907334,0.0,0.04977238383199468,0.19854356962594477,5.2544825498123234e-11,0.0,0.0,0.0,0.0,4.876097914725751e-24,3.90512446994517e-07,1.1947557794081606e-89,0.0,0.0,7.138795691852624e-14,1.3580569152772385e-11,2.667631208489494e-13,0.0,4.313258908774814e-36,0.0,1.2748945522264405e-14,6.492600655942147e-33,0.0,7.276806602981038e-14,8.328641435218714e-48,4.091939108357356e-37,1.9265382767907213e-16,2.603465353067007e-27,5.106106758125863e-15,8.216985560191217e-34,1.0383234190903238e-14,0.0,2.417089434518601e-30,4.777437367217719e-29,0.0,0.0,0.0,1.2420882549289562e-27,5.218871030820264e-12,2.740557868482538e-16,8.201064058564177e-16,0.0,1.1397613801124914e-14,5.845105520748477e-29,6.568523508200116e-17,4.050922392922649e-14,2.372818212784548e-14,0.0,3.0921044128540983e-27,1.187040380824019e-15,2.329537686569489e-15,0.0,4.4029992788919e-18,2.071549141575198e-18,0.0,7.954137592876303e-43,0.0,3.709363291911534e-50,3.477319082572104e-29,2.5943673192178967e-30,2.0526596749972538e-23,4.606499743369739e-20,1.7878405301993996e-14,6.312450701900993e-21,5.846180055423239e-18,4.885220964028829e-28,4.956227863825151e-13,2.5888172267913117e-18,3.0204865030980033e-40,1.1595252884002118e-15,3.189905883254344e-29,3.9733229421860463e-32,1.2259509853325245e-29,0.0,0.0,2.3948482442487937e-13,1.5538709742068593e-14,9.19439250213802e-15,0.0,1.0148983990477102e-13,5.72949522030968e-29,2.9368045368612576e-21,9.941154779706628e-48,6.840927796497739e-32,1.0693101852163818e-35,1.901287283004282e-38,2.0130488647260005e-16,0.0,0.0,0.0,0.0,2.782112994227166e-19,8.314410692295492e-37,0.0,0.0,1.3285202168506614e-29,5.43303084341385e-21,0.0,2.0506803258115563e-14,1.7787507169044045e-23,0.0,5.159433520998506e-18,3.0943863275371315e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0331274343154204e-40,0.0,0.0,1.414738423996567e-34,6.68385841420116e-32,0.0,1.502467075377468e-16,1.0419231215967318e-19,0.0,0.0,4.650381529453328e-57,0.0,2.514267639945813e-16,7.168639663766115e-28,8.883389896221165e-15,0.0,0.0,0.0,0.0,2.968119946753725e-15,3.1559321435857873e-17,1.0940197040105246e-14,1.1993237924578175e-23,0.0,3.607205899551726e-15,3.881540789602766e-22,4.887297360527939e-29,6.142715413238989e-14,1.477925330282451e-21,0.0,3.976813635493319e-16
0.049,0.11681254337267918,298.0000040403483,1.2318102534870214,0.6535752103996272,0.0,0.09810812510749307,0.0,0.04977235123576438,0.19854350726809775,2.4581437875199634e-10,0.0,0.0,0.0,0.0,4.534582432042487e-24,8.056513573264437e-07,1.3516444942823624e-89,0.0,0.0,7.208110257000842e-14,6.413089394201682e-11,1.5308917586373391e-12,0.0,4.17602201130603e-36,0.0,1.2897726554115422e-14,7.16343931642262e-33,0.0,4.099790244117467e-13,5.964544376587469e-48,4.137616467337262e-37,3.313800007704634e-16,2.635320767804888e-27,5.436651125226765e-15,1.0286295707204427e-33,1.058752426999742e-13,0.0,2.5122336590805465e-30,5.273588664951217e-29,0.0,1.9774500067229682e-35,0.0,1.2473842565062158e-27,2.447216867021548e-11,2.44422764540356e-14,5.336246538607442e-15,0.0,1.2325766342710706e-14,5.435737283308317e-29,6.597084454989861e-17,4.084835424323532e-14,2.966064125293227e-14,0.0,6.576746552516033e-29,1.1596054439758437e-15,2.3208172822681433e-15,0.0,3.278034489481182e-17,2.3393445592720346e-18,0.0,0.0,0.0,7.676589789833653e-50,3.4773069125940873e-29,2.5943582695717245e-30,2.0523655955576546e-23,4.589232978121596e-20,1.7811377187085665e-14,6.288782533541455e-21,5.846180584944826e-18,4.885197778323297e-28,4.947321138907609e-13,2.588825941069366e-18,3.020550808197332e-40,1.1595294778468716e-15,3.1899264277877126e-29,3.695018570913015e-32,1.2504532452853139e-29,0.0,0.0,2.3949059796359853e-13,1.553872475380551e-14,9.223562505880343e-15,0.0,1.0212585234953546e-13,3.611817401725141e-28,1.6151509443482603e-21,9.711380934740063e-48,7.814323236946836e-32,1.100937991399365e-35,1.901299899359354e-38,2.0130510366149366e-16,0.0,0.0,0.0,0.0,2.254465793963185e-19,8.991433033423767e-37,0.0,0.0,1.329175261358042e-29,5.395181320339673e-21,0.0,2.0506820786909034e-14,1.7787579829696475e-23,0.0,4.543922750902947e-18,3.096184459033195e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089811216723402e-40,0.0,0.0,1.6098498600466454e-34,7.500856213328908e-32,0.0,1.5025865110017803e-16,1.0419306123502131e-19,0.0,0.0,2.744295286152344e-56,0.0,2.5210201267668983e-16,7.118757492146981e-28,8.883400560679003e-15,0.0,0.0,0.0,0.0,2.9681219821901144e-15,3.1636938442261396e-17,1.0940372892098232e-14,1.1992781857941226e-23,0.0,3.607291889380938e-15,3.935162365285018e-22,4.8667940100497613e-29,6.158300453949755e-14,1.507462864949959e-21,0.0,3.9751526033612127e-16
0.05,0.11681426036643795,298.0000252202364,1.2317921477311202,0.6535741743815084,0.0,0.09810833417543176,9.6009543928927e-19,0.049772266121282896,0.1985433456895275,1.5494831660714452e-09,0.0,0.0,0.0,8.627655917183633e-27,4.204997052315832e-24,1.87749894660038e-06,1.4635916941550146e-89,0.0,4.205350541589514e-14,7.427977519441753e-14,4.107924672213063e-10,1.2652229071399801e-11,0.0,5.023806189527978e-36,3.234501537210725e-20,1.4210681360344264e-14,1.1914122926473747e-32,1.8644232808346782e-43,3.2004156996109122e-12,3.907213608845275e-47,6.07947055697233e-37,1.5758176318252471e-15,4.084214758729995e-27,8.771000392383838e-15,5.2744834736504555e-33,9.24307100022272e-13,0.0,3.226441933805828e-30,8.788132656917241e-29,0.0,5.604190902905038e-33,0.0,1.2655181617990415e-27,1.5459917083208165e-10,2.4672705551305575e-13,5.028909742866153e-14,4.393939953221816e-14,2.007991329110388e-14,5.040707365624564e-29,6.694433000178438e-17,4.521494706555787e-14,9.460690527381209e-14,0.0,2.406382599883481e-29,1.3490970362153366e-15,2.356434657233976e-15,2.043322155594753e-15,4.1971561995765853e-16,6.192009493529368e-18,5.956947281722555e-31,1.6544067501882557e-43,3.9694078963486025e-20,2.5892535624211188e-49,3.477282839056863e-29,2.5943405103797563e-30,2.0562382617461596e-23,4.659602663306299e-20,1.808439136302195e-14,6.385195851046304e-21,5.846191643119526e-18,4.885146050029319e-28,4.975529334918669e-13,2.5888928545283488e-18,3.020692135630559e-40,1.159535550631903e-15,3.189989107384744e-29,3.426413039868758e-32,1.2748528096700044e-29,0.0,0.0,2.395518085023089e-13,1.5538781265186367e-14,9.625595817705245e-15,1.2296903201293343e-25,1.1034337380851619e-13,2.9159397662171475e-27,1.1440716168854859e-21,1.1298204422233974e-47,1.3670588486476847e-31,2.8792499125418114e-35,1.9013406586035417e-38,2.0130565638324692e-16,0.0,0.0,0.0,0.0,2.201064801742863e-19,1.4647748986776977e-36,0.0,0.0,1.3332578449314396e-29,5.357603647562313e-21,0.0,2.0506877910058102e-14,1.7788120306360127e-23,0.0,4.057336005723588e-18,3.1133373767178483e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481708381811695e-40,0.0,0.0,2.881989354102281e-34,1.5141807862476701e-31,0.0,1.504695074107822e-16,1.0420553722536326e-19,0.0,0.0,1.6832072009015785e-55,0.0,2.6261823202138496e-16,7.069338620790936e-28,8.88348142908849e-15,0.0,0.0,0.0,0.0,2.96812749789376e-15,3.2824010987072064e-17,1.094215438040143e-14,1.1992522374787402e-23,0.0,3.607398422333192e-15,3.988033570939721e-22,4.846440528280111e-29,6.338214919018737e-14,1.5368723168173053e-21,0.0,3.973498826542178e-16
0.051000000000000004,0.11681872754053695,298.00016680914644,1.231745043728778,0.653571501792952,0.0,0.09810887395608364,1.2368317208672271e-17,0.04977204046542372,0.19854292451367217,1.0343310329547087e-08,0.0,0.0,0.0,2.732166142275374e-25,3.899846219606926e-24,4.644955158011529e-06,1.5108137474622947e-89,0.0,5.434708575618009e-13,9.103796548777e-14,2.788150112688438e-09,1.1049510665058889e-10,2.5188162844679753e-29,5.125657333296785e-35,4.167346487865054e-19,2.5797431123735726e-14,3.2742552615001483e-32,1.9297270861011316e-41,2.6291775721715085e-11,3.1310485608208132e-46,1.1108699053024952e-35,1.2739164089138283e-14,8.135140720061385e-26,4.240673298331498e-14,4.3545021526301485e-31,7.938936595601998e-12,2.00241103741492e-14,4.080424122518708e-30,2.4657897639531765e-28,1.512419012498617e-28,5.67175401597875e-31,2.966448683256526e-17,1.4623746525841203e-27,1.034101145339594e-09,2.2911996179686574e-12,4.977481529699431e-13,5.092498299087549e-13,8.486164822517025e-14,4.677777719166661e-29,7.740017439906142e-17,1.0144390418789296e-13,8.056241425342607e-13,1.3456584801521962e-30,2.4497882788918005e-27,3.0069258483569977e-15,2.7096372675211952e-15,2.459912151763149e-13,5.6955772123407805e-15,6.161968779830194e-17,1.451089412482175e-29,3.625282594149823e-42,5.1142015786070265e-19,1.139650288758519e-47,3.477269803070158e-29,2.594332132533732e-30,2.1464904067294484e-23,5.357834068709907e-20,2.079360527703279e-14,7.341965072873252e-21,5.846284972609965e-18,4.885066892692403e-28,5.251286844976337e-13,2.5898724254686023e-18,3.0215082283356692e-40,1.1595464788891834e-15,3.190227883311045e-29,3.1776705011871674e-32,1.2999353100028355e-29,0.0,0.0,2.4020738002799336e-13,1.553919284981551e-14,1.516740411045546e-14,1.590975317862388e-24,1.8635643304053067e-13,2.747154363987318e-26,8.428732047606396e-21,2.518179061620995e-47,1.8027589006353897e-31,3.1338498797460545e-34,1.9015154848616813e-38,2.0130706955771483e-16,0.0,0.0,0.0,0.0,9.540882247963884e-19,6.19025633868582e-36,4.24713737089191e-22,0.0,0.0,5.320308827827282e-21,0.0,2.050724939013773e-14,1.7795359077482415e-23,0.0,4.7678015752077926e-18,3.403850147369752e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.956558340212179e-16,1.3680062209377404e-38,0.0,0.0,9.634544707549452e-34,1.7238110003492607e-30,3.253205571793787e-15,1.5422094413657258e-16,1.0443334984286513e-19,0.0,0.0,1.0271203494879525e-54,0.0,4.264271430332783e-16,7.02064807488003e-28,8.884541233924848e-15,0.0,0.0,0.0,0.0,2.968143636297209e-15,5.098306168645123e-17,1.0961157507480916e-14,1.1993636281995292e-23,0.0,3.607825453361875e-15,4.0486534497074847e-22,4.827795447426553e-29,8.415346342456479e-14,1.5670767378592655e-21,0.0,3.971868864637132e-16
