grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.30167697088462336,298.0,1.1506922860612472,0.7092418075485093,3.38529743889263e-58,0.021292787262710503,4.4056403437369064e-21,0.05401158804383772,0.21545381714479014,4.470284652705466e-20,0.0,0.0,0.0,1.17528323992234e-20,0.0,1.522464467292417e-13,0.0,0.0,1.768067555125608e-21,3.072343656781477e-21,8.252745062284754e-21,4.0663152673822707e-22,5.583280309844281e-28,2.0260079877505142e-20,8.376308541421667e-21,1.7858847616281345e-23,0.0,0.0,3.530400945236408e-22,2.8026159658328194e-20,6.843970299847262e-36,0.0,1.4681539001737077e-32,5.037392751406797e-22,1.4811270775187748e-21,0.0,0.0,2.882500997629406e-21,7.607273888199687e-37,0.0,7.850220527209243e-30,1.5908717257821607e-21,0.0,7.213373525792467e-22,0.0,1.0136319691765073e-20,2.283052501368198e-20,0.0,0.0,0.0,0.0,0.0,1.8053753257330358e-39,0.0,0.0,0.0,4.024238103020534e-21,0.0,0.0,3.1078023119410683e-32,3.0162354566733723e-27,2.3550643317353968e-28,1.3554824125495212e-21,3.000756161004774e-33,2.212386073483344e-34,5.752934143799992e-23,0.0,0.0,0.0,3.237926144276881e-20,2.591935718572083e-31,0.0,0.0,1.8182886682878698e-36,0.0,0.0,0.0,7.837144290204337e-34,8.345949337572555e-29,0.0,2.0404423527638625e-23,6.68261801845013e-24,0.0,2.4135527407004568e-23,1.7417144300301475e-22,0.0,0.0,0.0,7.647343088893974e-39,0.0,0.0,0.0,0.0,2.9638028096245835e-28,0.0,6.0548080766804306e-24,0.0,0.0,3.2199739289318453e-24,1.2946833545895582e-21,6.696056175553554e-21,1.1862115589070517e-21,0.0,2.7790221043084467e-21,0.0,1.9489342706912677e-21,0.0,0.0,1.5835191378220069e-38,0.0,1.432625494336893e-26,3.342335384632384e-23,6.253496956912072e-26,0.0,0.0,0.0,5.13775801086648e-40,5.429114998119082e-21,0.0,0.0,1.025477878287869e-33,0.0,2.6871739526202617e-23,1.6999716034694112e-26,1.999874838069509e-40,5.269864106969154e-21,0.0,0.0,2.791459192251273e-22,6.431898354954721e-31,0.0,2.4227902543721874e-24,1.2962956507935298e-28,8.686679112870032e-25,0.0,0.0,0.0,6.90807625743406e-20,0.0,2.083797785022769e-24,0.0,2.605599141786917e-32,4.277862210388607e-21,0.0,0.0
0.008,0.30167697090365414,298.0000000000001,1.1506922859886572,0.709241807544765,4.397912060245898e-57,0.021292787262886945,9.59959543723404e-24,0.054011588043398485,0.215453817143899,5.206978224693409e-18,0.0,0.0,0.0,1.0568726627765543e-26,0.0,5.050735912688185e-12,0.0,0.0,2.102419259548748e-19,7.059701837613609e-20,9.845696637127676e-19,6.416894728443418e-20,8.762314825866111e-26,8.346066297588145e-27,9.038508158569142e-25,2.8267976139524707e-21,0.0,0.0,8.76169577725137e-22,1.2215780063515681e-26,7.35200392969118e-34,0.0,2.3350940169299698e-30,5.672517066250867e-22,1.115208509737969e-27,0.0,0.0,2.562029578181692e-26,1.2104562280689345e-34,0.0,1.4460565758145177e-27,1.5909706634105992e-21,0.0,8.445987286311001e-20,0.0,1.0141867207787035e-20,2.283608276337446e-20,0.0,0.0,0.0,0.0,0.0,4.160165028310068e-37,0.0,0.0,0.0,4.0248446174221546e-21,0.0,0.0,7.40727793712561e-30,1.430555670669633e-33,7.581182072072237e-26,5.839764769634426e-29,1.530076684485219e-30,1.1415636124138956e-31,7.367152431453742e-27,0.0,0.0,0.0,6.344106988971e-18,1.0746790958688703e-28,0.0,0.0,6.046170974760295e-34,0.0,0.0,0.0,1.4367007254792874e-31,1.4414825261304638e-26,0.0,3.999458878323626e-21,2.856526507698511e-21,0.0,5.319289636607824e-29,3.0244830877639077e-20,0.0,0.0,0.0,1.9837778425929027e-36,0.0,0.0,0.0,0.0,2.966524210767508e-28,0.0,5.3955445065803505e-30,0.0,0.0,3.2197507780345924e-24,8.30540653391622e-27,5.783170385419725e-26,1.1622128296698468e-21,0.0,0.0,0.0,1.9489358225720516e-21,0.0,5.422133008196761e-23,3.1904634224498784e-40,0.0,6.866048853134658e-24,3.817809104212151e-23,2.864933716792875e-23,0.0,0.0,0.0,1.7703039248910243e-37,5.42911499982989e-21,0.0,0.0,2.280348696616495e-34,0.0,9.032731788000092e-21,1.7022450689503844e-26,6.576239840587096e-38,5.2698641073507604e-21,0.0,0.0,2.791461441773036e-22,1.5127123648488854e-28,0.0,1.118240544359496e-21,6.056328766543616e-26,3.9961626996787953e-22,0.0,0.0,0.0,6.90807649607542e-20,0.0,2.0837977851933175e-24,0.0,8.847772839933203e-30,4.2778699780344785e-21,1.7319981524092435e-23,0.0
0.016,0.3016769715350074,298.00000000001415,1.150692283580475,0.709241807420543,4.462707013141251e-57,0.021292787268740235,4.588559833733512e-24,0.05401158802882602,0.21545381711433323,6.059955794918119e-16,0.0,0.0,0.0,1.5265079889357448e-32,0.0,1.6755681555012196e-10,0.0,0.0,9.418972977560457e-19,1.4770238082701377e-19,1.1619123520208136e-16,1.0138824062877432e-18,1.604400692004522e-31,3.448788397921606e-33,1.5460948786089084e-25,2.3865971702181057e-20,5.177726558669792e-40,1.9969368494700617e-51,7.738061070963864e-20,5.336507005931656e-33,3.5599056711727485e-40,6.380862685798026e-21,5.9623921686741e-32,1.2443613751230783e-21,8.415760538042446e-34,0.0,0.0,2.2817824024791566e-31,1.1359626776375777e-35,0.0,2.4901078517566513e-32,1.6092299975812752e-21,0.0,1.023188816202196e-17,1.328412761920702e-20,1.1144051719707427e-20,2.3888474125173192e-20,1.3817104744869258e-21,0.0,0.0,0.0,0.0,4.434498846470462e-37,0.0,0.0,0.0,4.1306581708194416e-21,0.0,0.0,6.898232997415767e-36,6.793343056830477e-40,3.8481525023683735e-26,2.5183680479300108e-36,1.5300766821395711e-30,1.1415636106640024e-31,3.7567428429859975e-30,0.0,0.0,0.0,6.344107091968014e-18,1.0747893204770498e-28,0.0,0.0,3.257129326695955e-40,0.0,4.145371311133651e-31,0.0,2.8572779395685157e-31,9.627515549734664e-33,0.0,4.014520381051296e-21,2.8565394182992978e-21,0.0,1.2550556538288004e-31,4.213129019646551e-20,0.0,0.0,0.0,1.8015908348077743e-37,2.159147567896891e-37,2.47077597161939e-40,0.0,0.0,2.96652574299571e-28,0.0,4.841052760646144e-36,0.0,1.0217530797178698e-43,3.219519559133149e-24,3.772856179523628e-30,4.9984269801696935e-31,1.1386992120650958e-21,0.0,0.0,0.0,1.94939557500992e-21,0.0,1.1434268177811283e-22,3.3797207019263356e-40,0.0,6.866054938078156e-24,3.817814056320196e-23,2.872205388580403e-23,0.0,0.0,0.0,2.0535492163106824e-43,5.429115426706798e-21,0.0,0.0,5.071300987473109e-35,0.0,9.03281046693409e-21,1.7022462657059785e-26,6.576592922327645e-38,5.26986413895446e-21,0.0,0.0,2.792115235017367e-22,1.4821478575363687e-28,0.0,1.0283511448492688e-21,5.625140862070275e-26,4.895191530268818e-22,0.0,0.0,0.0,6.908122779750467e-20,0.0,2.08379778900123e-24,3.4955569049841023e-25,8.766759135419389e-30,4.279536010827818e-21,3.4445517442106207e-23,0.0
0.02,0.3016769794687107,298.00000000060834,1.1506922533187984,0.7092418058596429,4.463246511897081e-57,0.021292787342289787,1.9586028759759184e-22,0.0540115878456867,0.21545381674281666,2.692339970377436e-14,0.0,0.0,0.0,1.9068960509498557e-33,1.7288423614113084e-28,2.2095310232202533e-09,0.0,0.0,4.0092507932631806e-17,4.320787142127733e-19,5.284746068219509e-15,5.730020944350177e-17,0.0,2.9060707817276086e-39,6.59922268610068e-24,1.2743244870740971e-18,1.4625984894571284e-39,1.6801303096768472e-51,4.32714733992363e-18,4.7045088278919234e-39,7.915974180923834e-43,4.025842444422932e-19,1.9819768808705604e-32,4.8240165014315824e-20,9.444395726141869e-39,3.984802805486088e-18,4.0559477460183406e-19,4.421178548733505e-36,1.1255361047614642e-35,0.0,8.310498771848917e-37,2.8783668943492633e-21,0.0,4.570344685060959e-16,1.1366923124380173e-18,7.916275096815248e-20,9.874989265246053e-20,9.452970244056692e-20,4.1417935272697395e-34,0.0,0.0,0.0,4.6102225540684595e-37,0.0,4.158246022368625e-21,1.802129490666257e-22,1.3294368942493546e-20,0.0,0.0,9.473644199958383e-36,6.48395995113191e-46,1.6421159782715321e-24,2.1805106527063578e-43,1.5300766526216092e-30,1.1415635886434729e-31,3.739036676239481e-30,7.224795728770891e-28,2.7945864825445876e-22,4.950230420952763e-28,6.344107081510091e-18,1.0747893059644958e-28,1.6049744504752573e-19,0.0,6.571979916472839e-41,0.0,4.146402907113992e-31,2.8561254575997886e-37,3.562446507327637e-31,8.115301533147365e-39,0.0,5.120609554288501e-21,2.8565482469960572e-21,0.0,5.047866395508753e-30,4.830738525177414e-19,0.0,0.0,3.4819618268875516e-53,1.6197605573145567e-37,2.160082763690714e-37,2.4713908403276794e-40,0.0,0.0,2.966526581617132e-28,0.0,5.66522789273103e-38,0.0,6.99032225903738e-42,3.219406653907257e-24,3.659352237837914e-30,8.07434895759029e-34,1.1270625593009984e-21,0.0,0.0,0.0,2.000531378012726e-21,0.0,1.444035238307485e-22,6.5318735299356e-40,0.0,6.866055026263929e-24,3.818435437850046e-23,3.030831852719387e-23,0.0,0.0,0.0,1.9665387993110237e-46,5.429163008558562e-21,0.0,0.0,1.955417447867053e-35,0.0,9.032941703877921e-21,1.7024031156495534e-26,6.596350849401576e-38,5.2698671890510714e-21,0.0,0.0,2.8634567322909725e-22,1.4670014553518534e-28,0.0,1.0118158463370283e-21,5.417531878847478e-26,5.060563881041277e-22,0.0,0.0,0.0,6.911556466127763e-20,0.0,2.0837981403667863e-24,3.2951357498413472e-24,8.725881474398526e-30,4.41292722720914e-21,4.294656147780699e-23,0.0
0.022,0.30167703130659657,298.00000001331364,1.150692055592596,0.7092417956629009,4.463177196432933e-57,0.021292787822769717,4.545779197811896e-21,0.05401158664871036,0.21545381431560845,6.099176520993308e-13,0.0,0.0,0.0,3.114859516354284e-31,2.5074147075616723e-28,1.5549264791307365e-08,0.0,0.0,9.282638785112867e-16,8.421360389209238e-18,1.225161906117465e-13,1.7393227924339744e-15,2.103155775358858e-36,3.4733177740589903e-41,1.531669406453914e-22,3.8765032542472696e-17,1.783765052555164e-39,3.2316537704362812e-50,1.2342534422532788e-16,8.368703972294982e-45,2.1241517387650888e-42,1.249465927640548e-17,9.08155197664916e-32,1.6783744788794757e-18,1.0646584201386239e-38,1.2346686316261615e-16,1.3394721657255657e-17,7.069005265656074e-37,1.556496688538081e-35,0.0,6.917775399321102e-39,4.730209709425849e-20,0.0,1.0405343905829312e-14,3.6464077248741347e-17,2.4043972307661505e-18,2.780083249511427e-18,2.7244691483177237e-18,6.011277643663671e-34,0.0,1.0021536614040148e-19,3.922203788486002e-19,4.718055596742251e-37,0.0,9.426481080130372e-20,4.424720295480678e-20,4.12337963769327e-19,1.3965318246998857e-21,0.0,2.2213590363069977e-34,1.2438397923192389e-51,3.810749011121574e-23,3.79058893958349e-50,1.5300764619836624e-30,1.1415634464651324e-31,4.265267848257232e-30,1.7738939518525417e-25,6.882341625561274e-20,1.215416984785251e-25,6.344107020335762e-18,1.0747891352996771e-28,7.347073413251744e-18,0.0,6.57195967715432e-41,0.0,4.146403270685262e-31,4.1423655807954806e-37,3.917212446667177e-31,0.0,0.0,4.610734507420305e-20,2.8570150677897275e-21,0.0,1.169938254061889e-28,1.1403900984828223e-17,0.0,0.0,7.893268742663376e-52,3.610108725743653e-36,2.1688450858606645e-37,2.471391063914993e-40,0.0,0.0,2.966530223978511e-28,0.0,5.671045195059784e-38,0.0,2.0147015512271714e-40,3.2196480899181255e-24,3.6429923211768645e-30,7.995478212248431e-34,1.121274371980391e-21,0.0,0.0,0.0,4.8570988370323505e-21,0.0,1.5944445445450633e-22,3.944139707680662e-39,0.0,6.866058675927506e-24,3.859985061859285e-23,5.0688925335679055e-23,0.0,0.0,0.0,5.290543012802308e-46,5.43183469642171e-21,0.0,0.0,2.0101789277536435e-34,2.766360860382251e-21,9.04125228258576e-21,1.712734335505848e-26,7.154278713943618e-38,5.270019117454339e-21,0.0,0.0,6.773664739252481e-22,1.459467737108538e-28,0.0,1.0073695500544554e-21,5.315698001181188e-26,5.105036872392944e-22,0.0,0.0,1.7612147413728213e-24,7.039796148719413e-20,0.0,2.0838172898718755e-24,4.82044720662438e-24,8.706543529917897e-30,9.786120201980548e-21,4.722338338133064e-23,0.0
0.024,0.30167750036593116,298.00000037979515,1.150690266454032,0.7092417034528812,4.46249331080767e-57,0.02129279216803924,1.3720816868535185e-19,0.054011575808227276,0.2154537923589985,1.8023924145157156e-11,0.0,0.0,0.0,8.233735611181675e-29,6.961075334167707e-28,1.3618970154680588e-07,0.0,0.0,2.8015222960586514e-14,3.5554354042487137e-16,3.706936102336288e-12,6.931929018708233e-14,3.3533890870312044e-33,5.369796540015488e-39,4.623148668169606e-21,1.5499761344071228e-15,3.907433115148514e-37,3.4573024586730845e-47,4.613374667755758e-15,6.893886298149609e-50,1.2235878016922904e-39,5.085904909008123e-16,5.200412531104712e-29,7.761228442998767e-17,2.6886051334097743e-36,4.799102169330365e-15,5.643117067537149e-16,1.9808019508403765e-34,5.263035310190808e-33,1.1610060533304144e-33,3.5772909010644e-36,2.135402998980016e-18,5.071809056775938e-32,3.0906127917210057e-13,1.5294767252802688e-15,1.0916444750030593e-16,1.3172477055207671e-16,1.0260611988914233e-16,1.6689326127801103e-33,2.7003771713603636e-21,6.377323465638288e-18,2.080137125417895e-17,2.17440159068781e-36,0.0,2.6555678713767507e-18,1.1930463951975594e-18,2.3714399622251352e-17,1.0151441009975576e-19,1.8335062634873805e-22,7.320184568230634e-33,1.498678723825341e-56,1.150219002419747e-21,6.95803774593575e-54,1.5300748004780857e-30,1.1415622083801376e-31,6.971799201859951e-29,4.78297996474344e-24,1.855663642366041e-18,3.2771482785939497e-24,6.344106670791799e-18,1.0747876264924245e-28,1.9667795052464982e-16,0.0,6.571961864402056e-41,0.0,4.146406081524748e-31,1.1500004738756875e-36,4.551028494864394e-31,7.429188038896748e-39,0.0,2.0848189739972285e-18,2.901606952624313e-21,1.756542258458216e-19,3.531073594488073e-27,4.3826241061415346e-16,1.9289018293170884e-33,5.8148933649236346e-24,2.223627247611206e-50,3.7395871751284824e-33,2.461720853392979e-37,2.471392961841044e-40,0.0,0.0,2.9668260663702483e-28,0.0,5.709498936319315e-38,1.0255421620284146e-20,7.587546854985188e-39,3.2422290862796598e-24,3.634026660369858e-30,8.71376859393732e-34,1.1155248072880094e-21,0.0,0.0,0.0,2.1857567444179916e-19,1.1325473115642557e-21,1.7536965093660156e-22,9.857518378765833e-38,0.0,6.866482135002085e-24,7.588899051651327e-23,5.994959644800984e-22,0.0,0.0,1.7131870732134984e-20,3.05495667429512e-43,5.6328020360449264e-21,0.0,7.904089848211587e-41,3.045327922828544e-32,2.012559817485279e-19,9.745852646585045e-21,2.623522337605383e-26,2.834911293511119e-37,5.280197615253601e-21,0.0,0.0,2.938339048626091e-20,1.4519864986676418e-28,0.0,1.0049749709668167e-21,5.215789389587394e-26,5.128997819549171e-22,0.0,0.0,1.481964732533458e-22,1.3468476854225981e-19,0.0,2.08523723579501e-24,1.2393475162884964e-23,8.787407429727911e-30,3.001641405143856e-19,5.48642050915062e-23,3.044005304935797e-45
0.025,0.30167915250872834,298.0000043897134,1.150683964710541,0.7092413792632271,4.4596240177456924e-57,0.021292807447464174,1.6787126871961873e-18,0.05401153753120738,0.21545371508307476,2.1525950316280408e-10,0.0,0.0,0.0,4.14573894628012e-27,7.019013743366717e-27,5.604091347173211e-07,0.0,0.0,3.4116742099787015e-13,6.068051570850927e-15,4.5253503056239834e-11,1.095974829246613e-12,6.088330301383743e-31,7.932668661799339e-37,5.656504494978468e-20,2.458218888252956e-14,8.673169340585209e-35,6.294176749633361e-45,6.865070400662032e-14,8.023762968794494e-49,1.8303969759063678e-37,8.203030511114168e-15,9.780039351054878e-27,1.4135220380903464e-15,5.055870330500666e-34,7.399727921262945e-14,9.39561084128357e-15,3.814401096771685e-32,1.1100827782446956e-30,2.6078437017558973e-31,6.774139845463464e-34,3.9202557687929954e-17,1.3427768948832e-30,3.7086084158697595e-12,2.5377908881952572e-14,1.9606687362981185e-15,2.4731933939505985e-15,1.5376103255159382e-15,1.6844587452779736e-32,7.149890557642456e-20,1.495304976393442e-16,4.124457994881034e-16,4.093846023957229e-34,7.893247272863806e-28,2.8420362935108895e-17,9.760725896850266e-18,5.368978970453477e-16,2.510665080388309e-18,5.2440833972138314e-21,1.1603916094709153e-31,9.065807248600399e-54,1.4069321354543474e-20,4.238922577157894e-51,1.5300696347667112e-30,1.1415583711320885e-31,2.946319428395794e-27,3.913101243923327e-23,1.5178331596001575e-17,2.681132882841758e-23,6.344107644784183e-18,1.0747826979332243e-28,1.3735325957312709e-15,0.0,6.57197582221502e-41,0.0,4.146421162986166e-31,1.1595667879327973e-35,1.3357078671640307e-30,1.3682394445655108e-36,0.0,4.0367405665508324e-17,4.450176192043189e-21,4.4834191749918586e-18,4.32022996122741e-26,6.93253431236394e-15,2.356393596253333e-31,3.322119663266638e-22,2.3796178507195718e-49,1.5242005231803145e-30,6.959441289207017e-37,2.471405156991977e-40,0.0,0.0,2.9771437644770864e-28,0.0,6.266765154246303e-38,3.364488949853865e-19,1.1370302701091943e-37,3.883113722869993e-24,3.630880002506104e-30,4.263011712788075e-33,1.1129226703545712e-21,5.205647290395816e-35,1.585984654696067e-20,0.0,6.241438346210038e-18,3.138557951009965e-20,2.1133857766072732e-22,2.7709695981344063e-36,0.0,6.88570088863766e-24,1.3360097000907345e-21,4.011893943528174e-21,1.2463124439868764e-20,1.109836299888988e-73,5.417509083055706e-19,4.5699487972897187e-41,1.1326995443494417e-20,0.0,1.5561500361100182e-38,1.8409631513340414e-30,5.00402545669478e-18,3.223637277967683e-20,3.284777667679742e-25,3.329928441959991e-36,5.537312103175715e-21,0.0,0.0,8.232471171533644e-19,1.4486087902015515e-28,0.0,1.0041430519269066e-21,5.166342507237067e-26,5.1374087934300485e-22,1.8795837646200207e-20,0.0,4.1383754315741284e-21,1.3512405769745023e-18,0.0,2.1249688201185816e-24,2.0800074273214105e-22,1.199835512760423e-29,6.22120312159972e-18,1.6102147961619667e-22,8.788150159289078e-42
0.025500000000000002,0.30168248539171216,298.00002732924537,1.1506712523550306,0.7092407284874161,4.4517894251539254e-57,0.021292838131297388,1.1052462362336847e-17,0.05401145984668099,0.21545355948831757,1.3815450741123557e-09,6.161199581695453e-47,2.839496452396423e-57,1.907229197038861e-20,6.881408044948045e-26,5.431082184612869e-26,1.4123311063309747e-06,0.0,0.0,2.2288071210177025e-12,5.450348375953874e-14,2.9642186464511794e-10,9.151000275553782e-12,3.3098965631532124e-29,3.4360494446584215e-35,3.724333583584523e-19,2.058567853975879e-13,5.463014241081472e-33,3.2676921370050626e-43,5.413242331843062e-13,6.3269626114638e-48,7.934110919822142e-36,6.979722664868693e-14,7.207666738909152e-25,1.3498916017482333e-14,2.714280048722291e-32,6.033565330753805e-13,8.23874048919388e-14,2.1927295398888313e-30,6.679468970908087e-29,1.6406282555181052e-29,3.6606974221078474e-32,3.7747151048679243e-16,1.6757852579313097e-29,2.390680849501642e-11,2.2181064991902646e-13,1.8478622394061536e-14,2.4317662062724847e-14,1.2204791361301131e-14,1.3131069490083905e-31,8.924448963558046e-19,1.8176702208482343e-15,4.26813077538003e-15,2.7640472490820037e-32,1.3906976603516042e-25,2.273241191114902e-16,5.766220181761399e-17,6.3161587349193255e-15,3.209892062065514e-17,7.099172322249441e-20,1.1142755689119849e-30,4.262235660189722e-53,9.259063227272568e-20,4.63034702370866e-49,1.530062963418247e-30,1.1415534898587937e-31,4.7634383649111063e-26,2.3116690038529625e-22,8.964187337745823e-17,1.5838801942097933e-22,6.344121652134933e-18,1.0747748562492633e-28,5.683611344484181e-15,0.0,6.572096703030917e-41,0.0,4.146493573751182e-31,8.972266459706702e-35,1.4765679381396915e-29,5.934362033557958e-35,0.0,4.0937143798055293e-16,3.332009340298073e-20,5.817378453988456e-17,2.8444655608619164e-25,6.079930869517138e-14,1.098098976920441e-29,6.827603210188994e-21,1.9032226280390954e-48,1.6626290005368315e-28,4.8299542593393845e-36,2.4714759615130582e-40,0.0,3.2887666104163868e-24,3.160211532068629e-28,0.0,1.071471350489872e-37,5.173642488868743e-18,9.025096884938253e-37,1.3114504004735287e-23,3.630007521725764e-30,1.1494078029054678e-31,1.1156023192263597e-21,1.1321417153080484e-33,2.9869088209587354e-19,0.0,9.261342534212852e-17,3.3703758979406845e-19,6.745731676979734e-22,1.951273712955761e-34,0.0,7.328188150942261e-24,2.29463787051372e-20,1.6496324889734533e-20,2.0771153553939753e-19,8.107854963954392e-71,8.494275383606442e-18,1.980886450333323e-39,9.342056337170558e-20,5.949389703139753e-22,9.890679424619173e-37,4.401317096299598e-29,6.43102140391769e-17,3.968045066149518e-19,5.418975120800707e-24,2.599301950801708e-35,8.849242690339417e-21,0.0,0.0,1.1998882008878543e-17,1.4521206233145318e-28,2.4567356020891828e-21,1.0039096119526259e-21,5.1423171139872974e-26,5.141400040452551e-22,4.087709300010201e-19,0.0,5.949317289195e-20,1.3166404981971193e-17,0.0,2.690887246235042e-24,3.3379963705067818e-21,6.371904947613862e-29,6.806905108809593e-17,1.779966286875889e-21,1.4685588908811514e-39
0.026,0.301692635467282,298.0002099370656,1.15063253944396,0.7092387706864627,4.419298810902053e-57,0.021292930526420367,8.950254133914794e-17,0.05401122003338301,0.21545308759020035,1.0965700703885414e-08,0.0,4.07899341264291e-54,5.057983176457874e-19,1.5701674404774612e-24,5.3921992570231155e-25,3.977468150075227e-06,0.0,0.0,1.8026117084507016e-11,6.182218519689731e-13,2.404750194620178e-09,9.610236159634302e-11,2.9411418962221043e-27,2.252466723976734e-33,3.016040816579238e-18,2.1686009697431784e-12,5.343797573899447e-31,2.6156781360860667e-41,5.3508297581469935e-12,6.254549083696796e-47,5.201964986832729e-34,7.477558834040286e-13,5.629118218435796e-23,1.6330452549153924e-13,2.2510309223641228e-30,6.179286826878873e-12,9.111118649066265e-13,1.9608665635553644e-28,6.2353251825139645e-27,1.6173275837192353e-27,3.055460452357738e-30,4.606271141052714e-15,2.6829646369301612e-28,1.9065060022909438e-10,2.444600860683024e-12,2.2047108382684334e-13,3.0333027911137344e-13,1.214888562088757e-13,1.4043243131259323e-30,1.4294854869577902e-17,2.829210611195041e-14,5.61656406988434e-14,2.9414000502082228e-30,1.7255435172280594e-23,2.9169621079672352e-15,6.237822092630088e-16,9.502195471968584e-14,5.264900374088714e-16,1.2318227324254668e-18,1.7568893137203724e-29,8.576836160058515e-51,7.497560856283473e-19,8.554964825212827e-47,1.5300711142900294e-30,1.141560336112974e-31,1.0753002279955859e-24,2.5006527953784154e-21,9.69738718104857e-16,1.7133595563371522e-21,6.344255733390485e-18,1.0747668742902465e-28,3.724031069562265e-14,3.8405230845471566e-20,6.584171511093564e-41,0.0,4.147312940368053e-31,8.907817417086119e-34,2.984160400405939e-28,3.8901577458598765e-33,0.0,5.274854810638188e-15,8.0069941107292345e-19,9.683178709024724e-16,2.3035259537540746e-24,6.872369742787051e-13,1.173904802833202e-27,1.6071522447584442e-19,2.4423239966793876e-47,1.357761831756679e-26,7.30823683725357e-35,2.472395070424839e-40,0.0,3.2178936247804514e-22,7.553059499890615e-28,0.0,6.743512562376646e-37,1.0155230637082318e-16,8.983580708587296e-36,1.9348005096093005e-22,3.6409358679735286e-30,1.1186707943632107e-29,1.1992553694730507e-21,2.445577757512885e-32,5.909385818487351e-18,2.638823434136259e-25,1.772936920188644e-15,5.4376134329988345e-18,1.0724590472329722e-20,4.236623409228963e-32,0.0,2.1063076264547834e-23,5.243114543049465e-19,1.1202301888467812e-19,4.274787482874236e-18,7.058004303516872e-68,1.7187994446184304e-16,1.2987023809348379e-37,1.6988711642920775e-18,5.2905320740961293e-20,1.2632851007007792e-34,1.1756515556393114e-27,1.0605351424965528e-15,8.397894373541815e-18,1.214323627299749e-22,2.584693431348954e-34,6.683645725498454e-20,0.0,0.0,2.2549381966869123e-16,1.5611612889919604e-28,5.097716247592384e-20,1.0068944275491471e-21,5.135510665479712e-26,5.1600819210778865e-22,8.829393755785473e-18,0.0,1.1018543825163068e-18,1.7010518047985726e-16,3.528947514965531e-21,1.362751984241119e-23,7.125745093878761e-20,1.1862806965404927e-27,9.500678110539086e-16,3.5972620915459126e-20,4.210720197527417e-37
