grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.36853224116908884,298.0,1.1300609018085859,0.7246720963306233,0.0,4.130247716907542e-21,0.0,0.055186665982298634,0.22014123768651792,2.803672288663406e-17,5.77877782907973e-20,0.0,6.0131844797969005e-21,0.0,7.105511594357762e-22,5.601677536740824e-13,1.2721838079042454e-80,7.107821944850508e-28,5.649545645348819e-20,1.6476875380972032e-20,5.5069409232853265e-18,1.4003453898672983e-19,0.0,0.0,0.0,8.945789881372309e-21,0.0,5.556009842544711e-45,9.517569551964856e-22,0.0,0.0,3.8468805890001025e-21,8.307262814406225e-32,4.78113125864927e-21,2.6669706349409704e-22,5.189778438176629e-21,6.751887319843311e-21,4.557784067252089e-37,1.1152211510020105e-36,2.436828344828453e-37,1.4186270975999495e-30,4.746554952995023e-24,8.800499565487057e-23,6.610671372818219e-25,0.0,0.0,3.1102972106918895e-21,0.0,2.3786872844949335e-21,3.9171595478898227e-22,0.0,0.0,2.4866738147040284e-21,2.0711056444196822e-23,0.0,0.0,1.3568910251957518e-26,1.133375547879285e-41,4.740940312168981e-38,5.189675360803683e-38,0.0,4.534347232355271e-58,0.0,2.8236158220712824e-23,9.135359736644849e-43,3.59323096397646e-37,1.5316504798632996e-31,1.8187266091640547e-20,4.291047493196731e-50,5.94818305834148e-22,0.0,1.8850320394351183e-51,0.0,0.0,1.6963786725756374e-37,0.0,0.0,1.156293334210914e-24,6.481809089328065e-26,0.0,2.2746277977954483e-22,2.014059132541556e-21,0.0,0.0,5.32256312476312e-56,4.750801292386519e-39,0.0,0.0,0.0,9.050609024421333e-23,2.0942985975928324e-22,0.0,7.908309388359327e-22,9.604949756489988e-24,0.0,7.652948415121213e-21,4.686912513106618e-30,2.5473257643958665e-21,0.0,0.0,0.0,8.067362179378511e-36,1.019693982320808e-25,1.5040649932301116e-42,0.0,1.5413804873775667e-24,5.891683027018375e-22,4.813804231624672e-25,1.3382594707351455e-22,0.0,3.3240169572005763e-51,1.2125858343926684e-22,0.0,3.294021729537791e-44,1.0182817312036458e-41,0.0,2.5311284034255713e-23,0.0,0.0,0.0,0.0,2.909523610731334e-21,6.0654108141261874e-37,8.592435262970247e-23,0.0,0.0,0.0,8.540553516078045e-24,0.0,0.0,2.3369822581501897e-21,1.0864371796505777e-25,9.374311042558869e-22,0.0
0.008,0.36853224127161305,298.0000000000717,1.1300609014942073,0.7246720963150695,0.0,4.130247960210604e-21,1.0363313824661974e-23,0.0551866659802238,0.2201412376822127,3.955155911507552e-15,1.531726391148579e-26,0.0,6.0131844786641904e-21,0.0,6.19152294845142e-20,2.2489191891068818e-11,2.917585757701038e-79,7.10782106084047e-28,8.138420167767855e-18,5.003389952654418e-19,7.967101372533273e-16,2.6756754766985808e-17,0.0,0.0,1.5824902664519063e-24,1.7149421070313439e-18,0.0,9.955081974135059e-43,3.641418119565228e-19,0.0,0.0,6.226700476775095e-19,1.9234306760142547e-29,9.568953164750757e-21,2.430047928375829e-28,9.661396242123142e-19,7.93890992005551e-19,9.246595215511431e-35,1.7389582929795744e-34,2.5940272483406254e-36,3.1509409959593494e-28,2.4216380119756922e-21,2.2093450948126654e-29,9.366840408883287e-23,0.0,0.0,3.110297215441279e-21,0.0,5.31382268790082e-27,3.9158265891992446e-22,0.0,0.0,2.486672538631847e-21,2.0728990648508102e-23,0.0,0.0,1.3568910251025913e-26,2.7928206724191678e-39,2.724487499044827e-44,2.0165918275403712e-35,0.0,4.581121236332879e-55,0.0,1.0491417233559794e-28,4.3739209339391735e-40,1.6973328180733842e-34,5.713570686921027e-29,6.482129571735199e-18,2.1493056621384292e-47,5.948180477213101e-22,0.0,7.721116982942165e-49,0.0,0.0,0.0,0.0,0.0,0.0,3.3452981093372435e-23,0.0,6.016765029521791e-28,4.233834067581368e-19,0.0,0.0,2.082365352244907e-53,1.4264728703121021e-36,0.0,0.0,0.0,9.050606593204587e-23,2.094298640681373e-22,0.0,8.614807803582556e-28,3.498251930183525e-21,0.0,8.024049332198762e-26,9.351161929092907e-30,2.8825426904571733e-27,0.0,0.0,0.0,4.171533850866136e-33,1.0196939823552385e-25,8.996462650184945e-45,0.0,8.964772365401816e-22,5.891725315988858e-22,2.663719927163832e-22,1.3382594708247532e-22,0.0,1.3859687447237878e-48,1.2125858343407974e-22,0.0,1.1472390163680895e-41,4.1574475860051955e-39,0.0,1.029308831409661e-20,0.0,0.0,0.0,0.0,2.909523610741258e-21,1.7272417600292436e-34,8.592435261144975e-23,0.0,0.0,0.0,3.417096698945969e-21,0.0,0.0,2.29242899970139e-21,4.466267192193515e-23,9.383553493680903e-22,0.0
0.016,0.3685322453960912,298.0000000097633,1.1300608888469788,0.7246720956907227,0.0,4.130248039347724e-21,5.019219010027145e-23,0.055186665896545715,0.22014123750917178,5.579555303652978e-13,4.07399478987721e-33,0.0,6.0131844866861595e-21,0.0,6.367448713838366e-20,9.02879173186428e-10,8.938517489537668e-79,7.10781877999067e-28,1.2522857240137098e-15,1.1039542264334911e-16,1.1524891962633316e-13,5.120787518093449e-15,0.0,0.0,3.384951779735165e-24,3.2885785605665796e-16,0.0,2.442799739468183e-49,6.546303996363264e-17,0.0,0.0,1.2139727833144513e-16,2.0218375571036368e-31,1.069511170988545e-18,2.218296497751743e-34,1.8488766544369285e-16,1.5985817465874642e-16,4.439996633933529e-35,1.4807370450882703e-34,0.0,6.499708142872472e-33,5.439774130361714e-19,7.34516560587207e-33,9.369951194392779e-23,0.0,0.0,3.1102972174261545e-21,0.0,1.1889405339425569e-32,3.914496428581535e-22,0.0,0.0,2.4866712649829605e-21,2.0742456325477513e-23,0.0,0.0,1.3568910266562722e-26,0.0,5.756312087460745e-50,2.1098746177477327e-35,5.819643054500679e-64,4.581128697643048e-55,1.3262333235392172e-56,4.384666973807139e-32,4.389717780749315e-40,1.7036999432008922e-34,5.717282213951041e-29,6.482129704458262e-18,2.1487561861518327e-47,5.948179709374839e-22,0.0,7.583497704569148e-49,0.0,0.0,0.0,0.0,0.0,0.0,3.3453105174927074e-23,0.0,6.912317558452702e-32,7.992123397617374e-17,0.0,0.0,2.0825036913162346e-53,0.0,0.0,0.0,0.0,9.050606599445324e-23,2.0942986955959024e-22,0.0,9.464675114769373e-34,3.4982608517952645e-21,0.0,8.431293780082732e-31,1.5389758240543223e-29,3.275178121811161e-33,0.0,0.0,0.0,7.083158349548376e-33,1.0196939838265253e-25,2.809805437311523e-45,0.0,8.9647821316558e-22,5.891725329197036e-22,2.663726959607092e-22,1.3382594726609247e-22,0.0,7.847370268031456e-52,1.2125858358631792e-22,0.0,1.1472429025642524e-41,5.231655775165628e-39,0.0,1.0293196013885376e-20,0.0,0.0,0.0,0.0,2.9095236144851694e-21,1.7161676971989124e-34,8.59243527079599e-23,0.0,0.0,0.0,3.417100562338916e-21,0.0,0.0,2.2608406287551183e-21,7.625147004656786e-23,1.1771937823923048e-21,0.0
0.02,0.36853230843350315,298.0000005023226,1.1300606955501846,0.724672086217036,0.0,4.13024813135526e-21,5.266448581409318e-22,0.05518666460792905,0.22014123487085185,2.9934634039635244e-11,2.181947590024297e-39,0.0,6.0131846032715674e-21,9.963290431598941e-32,6.665739333515662e-19,1.4267392327770853e-08,1.9808394042613495e-78,7.10781073604638e-28,6.862188073193176e-14,8.6767768314845e-15,6.338893718430643e-12,3.707618995525046e-13,1.1096867656340084e-32,7.71621417091243e-35,3.5475825009180106e-23,2.3887833591064934e-14,7.336448335983914e-33,1.4307901359482252e-49,4.449233004210315e-15,0.0,6.843453946786309e-42,8.975756375618519e-15,4.824554209420929e-28,8.945993746400005e-17,2.375539569192057e-38,1.3045073944376856e-14,1.223357418298392e-14,1.1587435186262476e-34,1.5581172304914493e-33,1.4877932980966335e-33,5.464966697209154e-32,4.6116822088167063e-17,7.338340307010791e-33,9.371504991949677e-23,0.0,0.0,3.11029724465003e-21,0.0,7.721660713566209e-38,3.9138320477407234e-22,0.0,0.0,2.4866706642683833e-21,2.0748145712837375e-23,0.0,0.0,1.3568910508267136e-26,0.0,3.646486355131894e-50,2.1223460447864243e-35,2.6496430023952224e-63,4.58113184002984e-55,3.2975754942273427e-56,4.34568710404823e-32,4.39681336186472e-40,1.7064538721917816e-34,5.718849350021485e-29,6.4821300345975846e-18,2.148360738733766e-47,5.948179809511196e-22,0.0,7.526882428991028e-49,0.0,0.0,0.0,3.7794877154853906e-38,1.337274213534862e-34,0.0,3.345310602789587e-23,0.0,6.753082558518814e-32,6.34703878797246e-15,0.0,0.0,2.0825035484675737e-53,0.0,0.0,0.0,0.0,9.050606803007291e-23,2.0942987694138707e-22,0.0,7.353279088799623e-36,3.498261419402551e-21,0.0,9.277205755916418e-34,1.868786873309384e-29,9.43880522391505e-36,0.0,0.0,0.0,8.281079874438227e-33,1.0196940061621419e-25,0.0,0.0,8.964782370795877e-22,5.89172546671039e-22,2.663727026624246e-22,1.3382595008008305e-22,0.0,6.1872601752556854e-52,1.212585860118703e-22,0.0,1.1472557674813329e-41,5.452617944176249e-39,0.0,1.0293196242079875e-20,0.0,0.0,0.0,0.0,2.909523670975817e-21,1.7125816513363396e-34,8.592435438271924e-23,0.0,0.0,0.0,3.417100636427353e-21,0.0,0.0,2.2477401075779796e-21,8.935230451786562e-23,2.4351805657179025e-20,0.0
0.024,0.36853363430553654,298.00003404420744,1.130056629935183,0.7246718915294353,0.0,4.130249928214277e-21,2.58087331266648e-20,0.055186636910038424,0.22014117971175368,2.1167193436188362e-09,1.1828372268257927e-45,3.491598439471239e-46,6.013186994158284e-21,9.963099100170635e-29,3.2631711985785764e-17,2.892243509176942e-07,3.4891254747532125e-78,7.107689913697271e-28,4.955099774780696e-12,9.018751279880104e-13,4.5965076045559824e-10,3.548619559508786e-11,4.8713547016817315e-29,3.903821741310197e-31,1.7376075887111625e-21,2.293856774396571e-12,3.0687490435089064e-29,5.714691586527922e-46,3.995162681705451e-13,0.0,3.460676150704665e-38,8.774493701248869e-13,3.085201660533591e-24,9.946983926191632e-15,1.250071457653542e-34,1.216283093037577e-12,1.2381951566481816e-12,3.8045422297855704e-31,6.838383409696636e-30,1.1842041138910844e-29,2.921655158903051e-28,5.174694506460513e-15,7.336750700964006e-33,9.373054255587515e-23,0.0,0.0,3.110297799423048e-21,0.0,2.1238634966744156e-36,3.913169432707864e-22,0.0,0.0,2.486670796496047e-21,2.0753125775165135e-23,0.0,0.0,1.3568915532008682e-26,1.0763367945651092e-42,3.0241718479227935e-50,2.132877027612716e-35,6.210709035879903e-67,4.5811460123559215e-55,3.298781750110076e-56,4.345727820359113e-32,4.403162205060199e-40,1.708915724077559e-34,5.720200041318266e-29,6.482156182355077e-18,2.1480285266984727e-47,5.948182956288396e-22,0.0,7.478674707575443e-49,0.0,0.0,7.479549802718213e-44,1.5832829737795505e-34,6.765479115256136e-31,2.108142820111492e-31,3.345312345649588e-23,0.0,6.753146062202193e-32,6.678987903271245e-13,2.8184651980980213e-36,0.0,2.0825215776773829e-53,0.0,0.0,0.0,0.0,9.050611056156221e-23,2.094299803278542e-22,0.0,7.351305924172872e-36,3.4982633123188e-21,0.0,9.096393148796847e-34,2.220991069310603e-29,9.431484790982179e-36,0.0,0.0,0.0,9.267315739622722e-33,1.019694466142667e-25,0.0,4.147354459242834e-21,8.96478729732414e-22,5.891728216329155e-22,2.6637284546364917e-22,1.3382600788917548e-22,0.0,4.884423136704712e-52,1.2125863620807142e-22,0.0,1.1472686678840722e-41,5.543658814191806e-39,0.0,1.0293200903885548e-20,0.0,0.0,0.0,0.0,2.909524838063245e-21,1.7106393315703049e-34,8.592438976359325e-23,0.0,0.0,0.0,3.41710215995714e-21,0.0,0.0,2.2368676128990686e-21,1.002259479892363e-22,3.030274549006718e-18,1.0939741688931125e-50
0.025,0.3685383293093509,298.00039407228945,1.1300422335487939,0.7246712492334307,0.0,4.1302559400636206e-21,2.3968184891706143e-19,0.05518653324655194,0.22014098674106677,2.5474281380739335e-08,2.687987059586272e-51,5.4855779345495015e-43,6.013194926480117e-21,3.882653297356829e-27,2.980636046693144e-16,1.1988928045573555e-06,3.7917373106008395e-78,7.107352435290545e-28,6.07932574269456e-11,1.5537219870158897e-11,5.661219699898779e-09,5.657204432836172e-10,7.021534737948041e-27,5.543509260127902e-29,1.6003124486872537e-20,3.668141518714729e-11,4.217310970188656e-27,7.965647990594397e-44,5.999640854871838e-12,6.98875089404212e-47,4.909279691609781e-36,1.4268867580802528e-11,3.0868975454479497e-21,1.8264309034631138e-13,1.817283272150914e-32,1.8919571461710578e-11,2.0803805850958935e-11,5.935214294138489e-29,1.0227783603031507e-27,2.187182794185709e-27,4.1733697817882643e-26,9.583535777666372e-14,7.335497100569681e-33,9.373416064057111e-23,0.0,0.0,3.110299634698438e-21,0.0,1.9437975790822692e-35,3.913007657667591e-22,0.0,0.0,2.4866731878049926e-21,2.0754008670463574e-23,0.0,0.0,1.3568932165921275e-26,1.9011596149425443e-41,2.7402186833581116e-50,2.13539222084251e-35,1.8329889644740527e-65,4.5813686113887176e-55,3.299233192296241e-56,4.3460306253136696e-32,4.40455930769402e-40,1.7094332920070902e-34,5.720365286135468e-29,6.482448615469168e-18,2.148022811938746e-47,5.948192723618414e-22,0.0,7.467310545939719e-49,0.0,0.0,2.2129795043209755e-42,2.1723973127469203e-32,9.607233815469287e-29,6.564602732926014e-30,3.345318127824659e-23,0.0,6.753622704553886e-32,1.1641797722444708e-11,4.2821978718262005e-35,3.4651425779672926e-33,2.0827162599288778e-53,1.631473833659539e-36,0.0,0.0,0.0,9.050625178949745e-23,2.0943031448874263e-22,0.0,7.351901642864912e-36,3.498268234188214e-21,0.0,9.098593551615657e-34,2.3104679348691517e-29,9.432232693039424e-36,0.0,0.0,0.0,9.501182681618861e-33,1.0196959916730063e-25,0.0,1.291396781821056e-19,8.96480360728567e-22,5.891737376169558e-22,2.663733198730825e-22,1.3382619997543574e-22,0.0,4.651927022654413e-52,1.2125880241390585e-22,0.0,1.1472297551762828e-41,5.5603266715971826e-39,0.0,1.0293216365716733e-20,0.0,0.0,0.0,0.0,2.9095287074158867e-21,1.7103756200031363e-34,8.592450700950591e-23,0.0,0.0,0.0,3.417107217007303e-21,0.0,0.0,2.234286696045353e-21,1.0281040139296794e-22,6.423279447021852e-17,2.8623184324859763e-47
0.026000000000000002,0.3685713025041697,298.006792326224,1.1299411374990822,0.7246674857217703,0.0,4.130291677500859e-21,3.757869357162155e-18,0.05518572552818779,0.22013964869842642,4.578048799382169e-07,6.297016463185891e-57,1.924787344058436e-39,6.013242062441189e-21,3.1358463561430123e-25,3.7058823722558556e-15,6.560072072962532e-06,4.2847348767211673e-78,7.10561903087744e-28,1.1152402419211712e-09,4.080015378533907e-10,1.0428141154304321e-07,1.3694318638599269e-08,2.0949136808995027e-24,1.621644433771711e-26,2.2542733653267533e-19,8.908214557702457e-10,1.1904675346421429e-24,2.820182519000467e-41,1.3637391795832368e-10,1.5919571160843505e-45,1.4354275821272868e-33,3.526909178107227e-10,1.2963237001794548e-18,5.1271338525313544e-12,6.728391337384002e-30,4.4629929134231084e-10,5.32160232257e-10,2.185986034811444e-26,3.2440618631644664e-25,8.552756655866298e-25,1.2237730833003784e-23,2.714522402370905e-12,7.333026943355654e-33,9.373431252518231e-23,0.0,0.0,3.1103103206806557e-21,0.0,2.4164243977906424e-34,3.91286525277336e-22,0.0,0.0,2.486688094671604e-21,2.0749411784530705e-23,0.0,0.0,1.356903150693384e-26,2.486134348919247e-40,0.0,2.1392463302445494e-35,4.918057401513748e-62,4.5858627464610256e-55,3.3028133536110973e-56,4.350685249096648e-32,4.403929947944231e-40,1.7087520050478664e-34,5.718545073325564e-29,6.487712392151814e-18,2.149538128425519e-47,5.94825034586559e-22,0.0,7.457940024488864e-49,0.0,0.0,4.678657367485914e-42,6.1371388320333155e-30,2.8102082384809666e-26,2.424253782772625e-28,3.345352405900233e-23,0.0,6.760961976720227e-32,3.094974364729607e-10,9.747009372697233e-34,1.7133585975443694e-30,2.0861521096213846e-53,4.947421845467516e-35,0.0,0.0,0.0,9.050709021669836e-23,2.094322978774242e-22,0.0,7.361252669182913e-36,3.498296999702749e-21,0.0,9.211085407846233e-34,2.405173813720701e-29,9.44399877453921e-36,0.0,0.0,0.0,9.722992130219753e-33,1.01970505657882e-25,0.0,4.76557869306103e-18,8.964900296939924e-22,5.89179182806596e-22,2.663761324459095e-22,1.3382734264878926e-22,0.0,5.558277843611891e-52,1.2125978917457953e-22,0.0,1.146739819928919e-41,5.571853357180143e-39,0.0,1.0293308202296238e-20,0.0,0.0,0.0,0.0,2.9095517270904053e-21,1.712106425210022e-34,8.592520550058192e-23,0.0,0.0,0.0,3.41713728388128e-21,0.0,0.0,2.231846909911709e-21,1.0527088951218296e-22,2.0947813127018776e-15,1.5909812388093618e-43
0.026500000000000003,0.36868365974458217,298.0502152543236,1.1295967851941116,0.7246587840798224,0.0,4.1303772470816606e-21,6.27097144744976e-17,0.0551825888571207,0.2201350407406583,3.512417088645206e-06,4.9912753195117e-57,5.648285604550538e-37,6.013354530239364e-21,1.0107543575434991e-23,2.061889010412651e-14,1.9078521053751973e-05,4.862771327075002e-78,7.102113094109038e-28,8.716781113322577e-09,4.40119095604095e-09,8.17750005433751e-07,1.3722627191821155e-07,1.2024660847845376e-22,8.820376524277344e-25,2.6826274640420305e-18,8.952871146987868e-09,6.281637777009839e-23,4.392264604775995e-39,1.290795861132363e-09,1.525947700574148e-44,7.840002599924466e-32,3.6019230447330396e-09,2.0508920758713254e-16,5.882856673050519e-11,1.0967098377069358e-27,4.368518353843961e-09,5.60744455013489e-09,2.956162487526185e-24,2.44143864850593e-23,6.856167561608089e-23,6.678170316306411e-22,3.140446002184344e-11,7.350416615682763e-33,9.371238108416347e-23,0.0,0.0,3.110332869574816e-21,0.0,1.3442490769562241e-33,3.9128303991251834e-22,0.0,0.0,2.486722574052289e-21,2.0720557202377398e-23,0.0,0.0,1.3569276505317494e-26,1.390814947296347e-39,0.0,2.1535274919633197e-35,6.312652265415435e-61,4.617693064447202e-55,3.3263439047131077e-56,4.380768807855162e-32,4.393646039647184e-40,1.701821754460364e-34,5.70868171120618e-29,6.5237950812189294e-18,2.1610097696292356e-47,5.948387839332481e-22,0.0,7.47410783382241e-49,0.0,0.0,9.56303465091192e-42,3.2300258695107366e-28,1.5284043298111901e-24,3.5687078311157746e-27,3.3454342708217895e-23,0.0,6.808437740626627e-32,3.378172114160733e-09,9.208017748449359e-33,1.4406767429523834e-29,2.1095259736137133e-53,3.787780725302568e-34,0.0,0.0,0.0,9.050908974693689e-23,2.094370320982049e-22,0.0,7.42223541105571e-36,3.4983651713890495e-21,0.0,1.0391194605167667e-33,2.524366506599934e-29,9.520855961097022e-36,0.0,0.0,0.0,9.830241311750944e-33,1.0197267849861492e-25,0.0,6.983382912311313e-17,8.965130637443602e-22,5.891922497871132e-22,2.6638283615024196e-22,1.3383008699238473e-22,0.0,1.7065398966925996e-51,1.2126214681048499e-22,0.0,1.1446579710133948e-41,5.5744057065694144e-39,0.0,1.029352790287262e-20,0.0,0.0,0.0,0.0,2.9096070401600067e-21,1.725802755411377e-34,8.592688335582706e-23,0.0,0.0,0.0,3.41720942515988e-21,0.0,0.0,2.2306921984809064e-21,1.0647517253444429e-22,2.7609941630518908e-14,9.33953003576486e-41
0.027000000000000003,0.3693905150923659,298.45695551049505,1.1274352204115021,0.7246290408319819,0.0,4.130691904339046e-21,2.9516670202670214e-15,0.05516099632463844,0.22010434592340347,3.3274778102296266e-05,2.308268230286309e-52,3.0492161597627177e-34,6.0137537316065415e-21,1.174519552333838e-21,1.3892132939328597e-13,6.218968307057911e-05,5.800124270510046e-78,7.091759962640057e-28,8.434959150055068e-08,5.978302241850672e-08,7.931298272962589e-06,1.7266693984683934e-06,1.370062763698242e-20,7.28450724768887e-23,1.0465458971324712e-16,1.1299228920867745e-07,5.034769820816789e-21,2.5346932921385667e-36,1.5291465834970282e-08,6.604505123343088e-43,7.142320951561711e-30,4.623532328409104e-08,2.3040181591917597e-14,8.53555033827928e-10,6.3750032761688335e-25,5.3621118582722846e-08,7.439514204020394e-08,1.5838547826398044e-21,6.584615844177322e-21,1.1757973076638613e-20,5.549002217336504e-20,4.5961558402649175e-10,7.618999997313045e-33,9.348832834188341e-23,0.0,0.0,3.1103645816147944e-21,0.0,7.48545572750494e-33,3.912775186348077e-22,0.0,1.1013522797387418e-31,2.48681828313177e-21,2.0460880415502942e-23,0.0,0.0,1.3570313404422378e-26,6.85789209616438e-39,0.0,2.5863367543001543e-35,3.786169052655867e-59,4.930354812246008e-55,3.556703880206238e-56,4.666928519449796e-32,4.299883012412613e-40,1.6389277062843567e-34,5.625085064854414e-29,6.879447144513875e-18,2.274868283638507e-47,5.94889334204632e-22,0.0,7.71579375698487e-49,0.0,0.0,4.41857672301611e-41,2.5603951386908548e-26,1.2623806731361426e-22,6.96523006233525e-26,3.3457371466963727e-23,0.0,7.260472899993756e-32,4.650937886808526e-08,1.063514066777795e-31,1.6308770417891207e-28,2.3407665989444004e-53,4.023958176619362e-33,0.0,0.0,0.0,9.051626445246255e-23,2.0945415989065751e-22,0.0,8.008161212852877e-36,3.498599561204049e-21,0.0,2.739403461174263e-33,4.3883936875545533e-29,1.0259885931858619e-35,0.0,0.0,0.0,9.927373800083265e-33,1.0198073055214928e-25,0.0,1.3078081461851037e-15,8.965970491533134e-22,5.892408574173067e-22,2.664072797384936e-22,1.3384028509661237e-22,0.0,2.9442927936246254e-50,1.2127068271725181e-22,0.0,1.1301641532154906e-41,5.559840905868578e-39,0.0,1.0294331618597855e-20,0.0,0.0,0.0,0.0,2.9098123997599065e-21,1.873706464682068e-34,8.593310031228596e-23,0.0,0.0,0.0,3.417477379816691e-21,0.0,0.0,2.2296634379101982e-21,1.0768829456787467e-22,4.63155803654798e-13,1.078102210716136e-37
0.027250000000000003,0.37150945103738364,299.93050872100184,1.121004797154334,0.7245858396234307,0.0,4.131194300695554e-21,6.58856167273439e-14,0.05509441566359736,0.22000387859806678,0.0001452320928751463,9.015780420371604e-49,2.3740653895237e-32,6.014256143741236e-21,5.699315959478224e-20,5.266375535534286e-13,0.00012305250816181082,6.296358962488356e-78,7.079487740745634e-28,3.7901050576787786e-07,3.5057162377489603e-07,3.531326399523689e-05,9.562329397732864e-06,7.189723077872207e-19,1.4918689891493106e-21,2.298210062690189e-15,6.272028749172387e-07,1.0258804433812783e-19,3.4667669962975513e-34,8.044986136169545e-08,2.878908975569047e-39,4.2752184565547355e-28,2.6039266729600064e-07,9.900133860332025e-13,5.343532267312035e-09,7.966465052630399e-23,2.907126461746909e-07,4.3112101416912906e-07,2.096454881473404e-19,6.85408764123377e-19,9.146332948036156e-19,1.162717736988214e-18,2.8991031503299754e-09,8.818916223022704e-33,9.264338497551946e-23,0.0,0.0,3.1101091841649908e-21,0.0,8.751697294053293e-33,3.9117635965821045e-22,0.0,5.28060784793688e-30,2.486743949183987e-21,1.9774490918374556e-23,0.0,0.0,1.3572982874274026e-26,0.0,0.0,1.2030081266725714e-34,9.379991628359704e-58,6.2483760737245936e-55,4.530011417220626e-56,5.851843637192615e-32,4.030053839871293e-40,1.4501412169484432e-34,5.401310761344503e-29,8.436987364185152e-18,2.7584781610798503e-47,5.94972372488563e-22,0.0,8.843222538495002e-49,0.0,0.0,1.7182017169116685e-40,4.986314754846579e-25,2.5887959581079896e-21,6.323067696853217e-25,3.3462681817638664e-23,0.0,9.137192511943143e-32,2.7821175775402653e-07,5.1545706968580825e-31,6.29999303141107e-28,3.40365217063282e-53,2.784086198399469e-32,0.0,0.0,0.0,9.052605636628176e-23,2.0947898177321162e-22,0.0,1.0510890001985838e-35,3.4988175136615104e-21,0.0,1.2184746221005074e-32,2.145362542206459e-28,1.3412865234824867e-35,0.0,0.0,0.0,9.952977850925584e-33,1.0199422884865115e-25,0.0,1.0255957868232547e-14,8.96731456519247e-22,5.893247479883401e-22,2.66446116351527e-22,1.3385739690464508e-22,0.0,1.795508780902587e-49,1.2128302064994583e-22,0.0,1.0982065174724853e-41,5.5177101989428016e-39,0.0,1.0295580177143034e-20,0.0,0.0,0.0,0.0,2.9101501322878247e-21,2.6732413639168244e-34,8.594325200927722e-23,0.0,0.0,0.0,3.417930171876588e-21,0.0,0.0,2.2292528655811444e-21,1.0841624920360722e-22,3.2934216921527513e-12,6.558125326580363e-35
