grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7175),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(11400),Y_S(11401),Y_S(11405)
0.0,0.36831504416476674,298.0,1.1300609018085452,0.7246720963306214,0.0,6.015257063396227e-23,1.7882369472211495e-22,0.05518666598229836,0.2201412376865173,2.822527859137995e-17,0.0,0.0,1.2365174896905386e-22,0.0,0.0,5.629947805962795e-13,2.7542573206889475e-73,0.0,6.044969352229162e-20,2.5327448117565195e-21,5.533568147054237e-18,1.4097038555354126e-19,5.89794542455679e-30,1.0889134938325551e-20,0.0,9.031842198799943e-21,0.0,0.0,3.3950815495594044e-20,2.9728485423966443e-22,3.699598515417566e-36,3.231834793563236e-21,1.3967439586764208e-33,1.193594300627293e-22,5.218734327507135e-24,5.322514425418732e-21,3.518264979823998e-21,0.0,1.2823921598040157e-38,0.0,2.7720708248694293e-32,1.512310282375753e-23,1.1828397201857863e-22,8.87831615294573e-25,8.743021819369738e-24,1.2352834741388954e-23,1.662874293666429e-22,1.152951142968645e-22,0.0,0.0,0.0,0.0,2.26386372499467e-44,0.0,0.0,0.0,0.0,1.4423623533765115e-22,0.0,0.0,0.0,6.270203411744802e-39,1.4083515776608537e-63,1.2048504422129498e-58,2.50727029629029e-53,0.0,0.0,0.0,0.0,3.132047387406007e-20,1.0322732642520809e-51,1.143679953992574e-25,9.001123445503061e-23,7.194789316454931e-52,5.174849769071438e-23,0.0,4.0886544102981137e-23,3.377660842928582e-35,4.519312647758725e-29,0.0,1.367873925719325e-23,0.0,7.352769990418156e-23,0.0,1.5533871063335288e-21,4.531217355476772e-38,0.0,0.0,0.0,0.0,0.0,0.0,4.414172822946811e-23,0.0,0.0,0.0,0.0,2.6396813938248034e-47,2.748058189859638e-26,1.5132572692296937e-35,0.0,7.429352114110667e-23,0.0,0.0,1.4997869066215835e-30,0.0,4.646353320801919e-37,0.0,2.425833484319334e-40,0.0,0.0,3.520191384263361e-23,0.0,3.7597018316898583e-23,0.0,0.0,3.967104725310075e-52,7.854076885671867e-24,1.2427564855538821e-22,3.2210815572954787e-44,9.966478707075687e-42,8.783573842287875e-33,0.0,0.0,0.0,0.0,0.0,6.07333232092877e-23,0.0,3.3093682719714244e-32,0.0,2.474825780352763e-38,6.107466006678489e-41,1.1308541417332997e-38,0.0,0.0,0.0,0.0,9.037147509525416e-23,0.0,1.204912442715235e-25,7.6531141407286295e-28,1.3674009980596765e-33,9.055661730362164e-23,2.3033276438025345e-27,1.1527680651590647e-40,0.0,6.917926348051847e-33,1.4512578240566447e-25
0.008,0.3683150442676871,298.0000000000722,1.1300609014927658,0.7246720963149983,0.0,6.015374567937863e-23,0.0,0.05518666598021429,0.22014123768219296,3.979425493360635e-15,0.0,0.0,1.2365174906262923e-22,0.0,0.0,2.2589702544884868e-11,6.031498409200785e-72,0.0,8.703509227781619e-18,5.333761259466717e-19,8.000936132801293e-16,2.6920144198778495e-17,1.1226600714589614e-27,5.435661530573204e-27,0.0,1.7304319283105504e-18,0.0,0.0,3.9975327872004875e-19,1.5767337952789119e-28,4.806971013703168e-34,6.257444551734574e-19,1.985699797067617e-33,4.931154236695101e-21,5.0052299742470744e-30,9.900769214166615e-19,7.913028468142476e-19,0.0,9.201930039848583e-37,0.0,6.479035559159707e-30,2.418633605280757e-21,2.9685014195516456e-29,1.2582596153483755e-22,8.74302182402761e-24,1.2352829107609498e-23,1.6628742764169766e-22,1.1529228322490925e-22,0.0,0.0,0.0,0.0,1.1100695237078614e-41,0.0,0.0,0.0,0.0,1.4423623098168625e-22,0.0,0.0,0.0,2.4275194663761552e-36,1.3236496515001686e-65,6.855128392150517e-56,9.91092643503751e-51,0.0,0.0,0.0,0.0,6.48212957207376e-18,5.245215355693096e-49,4.099472493008862e-23,9.001049336393403e-23,2.9305907369909723e-49,5.1748497695377897e-23,0.0,1.28082766264756e-31,7.544810898947606e-33,9.419400862221669e-27,0.0,3.241513321802334e-21,0.0,7.352769999880979e-23,0.0,3.2619235561386046e-19,1.466268169504873e-35,0.0,0.0,2.736585584059606e-40,0.0,0.0,0.0,4.414171570776817e-23,0.0,0.0,0.0,0.0,8.554982921542366e-45,2.74813728216563e-26,1.2255605088080329e-40,0.0,7.30658124006307e-23,0.0,0.0,6.184529816162364e-28,0.0,2.350790686410368e-34,0.0,1.1522794177165072e-37,0.0,0.0,3.52019138450954e-23,0.0,3.7597018315243816e-23,0.0,0.0,1.6237694748825697e-49,7.854076879790352e-24,1.2427564856004291e-22,1.1192228768572785e-41,4.058630029406994e-39,5.577217923582214e-33,0.0,0.0,0.0,0.0,0.0,6.073332319421654e-23,0.0,9.47747071202208e-30,0.0,1.379667354092546e-35,8.00532273697587e-40,4.620060871751516e-36,0.0,0.0,0.0,0.0,6.828318987948832e-28,0.0,5.420282464977043e-23,3.088565150708255e-25,5.653160734915195e-31,1.172308106289534e-22,9.095570572904266e-25,3.0104163852660423e-38,0.0,6.915066477354406e-33,6.35236027455358e-23
0.016,0.36831504840574786,298.0000000098263,1.1300608887964052,0.7246720956882305,0.0,6.015468237100862e-23,0.0,0.0551866658962112,0.2201412375084809,5.610525591963961e-13,0.0,0.0,1.236517493326935e-22,0.0,0.0,9.06393219117384e-10,4.3747744870811784e-72,0.0,1.2614291636561254e-15,1.106239348673997e-16,1.1569620977346017e-13,5.134708857770004e-15,1.593660280732788e-33,2.7049778885355713e-33,0.0,3.314257014636144e-16,1.8220573887184384e-35,6.137599293641751e-52,6.592789590621666e-17,8.378244363300396e-35,2.7838733916627174e-40,1.2204917989046132e-16,0.0,1.0726752386029562e-18,4.7968387605974416e-36,1.842114214775658e-16,1.598926656927287e-16,0.0,0.0,0.0,0.0,5.406601493323229e-19,0.0,1.2579858964345506e-22,8.743021778000612e-24,1.2352829048958795e-23,1.6628742792045345e-22,1.1529683390551572e-22,0.0,0.0,0.0,0.0,3.0571103433807088e-40,0.0,0.0,0.0,0.0,1.442362268106486e-22,0.0,0.0,0.0,2.5036226172196315e-36,0.0,6.855147044848429e-56,1.9895298894525578e-56,0.0,0.0,0.0,0.0,6.48212970449002e-18,3.2901340369949818e-49,4.0993731347949027e-23,9.001040619035856e-23,3.242665486557658e-50,5.174849778359668e-23,0.0,2.394739505625975e-40,1.49803724662672e-32,7.604439464991776e-33,0.0,8.515697504757167e-19,0.0,7.352770018742943e-23,0.0,7.938717340957092e-17,1.4658077681930035e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.4141715723460986e-23,0.0,0.0,0.0,0.0,8.555320720162754e-45,2.748100658830475e-26,4.56909536735982e-42,0.0,7.185837839459153e-23,0.0,0.0,6.184524663533947e-28,0.0,3.9808093352535455e-34,0.0,1.1466829882829716e-37,0.0,0.0,3.5201913897360557e-23,0.0,3.7597018368027086e-23,5.491463822271002e-72,0.0,2.2478023284592556e-55,7.854076882433615e-24,1.2427564876715006e-22,1.1189355470807133e-41,5.104236093900468e-39,5.5771841324256645e-33,0.0,0.0,0.0,0.0,0.0,6.073332337087623e-23,0.0,9.321162475743156e-30,0.0,1.30979181382702e-35,7.80668990699597e-40,5.9983895410687885e-36,0.0,0.0,0.0,4.12131202199254e-22,7.954198636812697e-32,0.0,2.6182775803445062e-23,6.038410816669399e-25,5.609141485635957e-31,7.006186345162635e-21,1.8059390685739656e-24,4.7345938095106906e-42,0.0,6.903859930614422e-33,9.154369724696011e-23
0.02,0.36831511161579134,298.0000005052719,1.1300606948559566,0.7246720861832213,0.0,6.01550988257788e-23,4.655201458007893e-22,0.05518666460330854,0.22014123486143033,3.008342456952782e-11,0.0,0.0,1.236517519424828e-22,8.841768456455643e-32,5.892458076964734e-19,1.4315078023466281e-08,8.10237730891071e-72,0.0,6.905492646241095e-14,8.687960976180572e-15,6.3598313058394564e-12,3.715487740021121e-13,8.879403769902213e-33,6.565804824695232e-35,3.135906989162072e-23,2.4060311789154808e-14,7.468955734727946e-33,1.3874013887357768e-49,4.476021920914847e-15,8.936926071417288e-41,5.846425502279898e-42,9.018765169469234e-15,4.756119731471476e-28,9.006154991129934e-17,2.0563396347772659e-38,1.2987943140449698e-14,1.222935265723386e-14,4.51058509909423e-34,1.2821737047566136e-33,7.158658316276138e-34,4.8736508442337754e-32,4.580806856184575e-17,0.0,1.2578488744078765e-22,8.743021744581025e-24,1.2352829111428491e-23,1.66287429654882e-22,1.1530084093286535e-22,0.0,0.0,0.0,0.0,4.8444420566035915e-40,0.0,0.0,0.0,0.0,1.4423622692296568e-22,0.0,0.0,0.0,2.5831579869392154e-36,4.034752518030626e-70,6.855157912869138e-56,5.9789037486655e-57,0.0,0.0,0.0,0.0,6.482130036761929e-18,3.289780952114387e-49,4.099329162536679e-23,9.001037237451987e-23,3.2402248883404993e-50,5.1748499240745025e-23,0.0,0.0,1.8675538768187806e-32,1.1379865304655777e-34,0.0,7.636842617246895e-17,0.0,7.35277016249078e-23,0.0,6.317418556681481e-15,1.4643479435601394e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.4141716709086104e-23,0.0,0.0,0.0,0.0,8.55561689249851e-45,2.7480473961749216e-26,4.566843800276087e-42,0.0,7.125970095704434e-23,0.0,0.0,6.184522456660996e-28,0.0,4.648851828136202e-34,0.0,1.144170964721843e-37,0.0,0.0,3.5201914710238834e-23,0.0,3.7597019156086304e-23,6.373681186914328e-72,0.0,0.0,7.854077015275386e-24,1.2427565189560925e-22,1.1187931199082669e-41,5.3185411091557686e-39,5.577184206816856e-33,0.0,0.0,0.0,0.0,0.0,6.073332503740899e-23,0.0,9.243506777190082e-30,0.0,1.3083893836823443e-35,7.710367930089968e-40,6.352036497235055e-36,0.0,0.0,0.0,4.386382815483384e-20,4.9116161720862176e-32,0.0,1.7272659078459534e-23,7.4810078143610655e-25,5.58698511999506e-31,6.750530503625957e-19,2.2513991088195148e-24,0.0,0.0,6.8982611977431e-33,1.0045341682851466e-22
0.024,0.3683164404458616,298.0000342241101,1.1300566177677045,0.72467189096081,0.0,6.015549171199558e-23,2.5455274097297452e-20,0.055186636827747645,0.22014117955025955,2.1259989842065715e-09,0.0,0.0,1.2365180209500985e-22,9.853724164452535e-29,3.2184667551239274e-17,2.90026129595629e-07,1.3421919288064073e-71,0.0,4.983420613602366e-12,9.025072258480011e-13,4.6089979111301207e-10,3.5540692186742156e-11,4.8138865805056377e-29,3.854658649526701e-31,1.7138065388939337e-21,2.3090670860703394e-12,3.053071397169984e-29,5.685530859613223e-46,4.016837592223958e-13,1.1631258682416907e-46,3.417077254465407e-38,8.81137883579298e-13,3.0569843355098062e-24,1.0008529580065566e-14,1.232964553150918e-34,1.2102454312664023e-12,1.2370436260282407e-12,1.791473779376972e-31,6.773326846977837e-30,1.1673167809297901e-29,2.877768726490331e-28,5.137037631311384e-15,0.0,1.257711402823669e-22,8.743022018148465e-24,1.2352830839388283e-23,1.6628746000640683e-22,1.1530588117705239e-22,0.0,0.0,0.0,0.0,4.90962330001553e-40,0.0,0.0,0.0,0.0,1.442362738830656e-22,0.0,0.0,1.077048533998174e-55,2.653972699141229e-36,4.9182521845376985e-67,6.855184543653209e-56,5.979035753678463e-57,0.0,0.0,0.0,0.0,6.482156326553602e-18,3.2896815098306254e-49,4.099292100132792e-23,9.001038451966882e-23,3.2380516735452967e-50,5.174852903602281e-23,0.0,0.0,2.2505624983797439e-32,6.680280445754984e-31,2.5669312835749383e-31,9.064747747165626e-15,0.0,7.352772758174787e-23,0.0,6.644200913242533e-13,1.3507269044987263e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.414173751059956e-23,0.0,0.0,0.0,0.0,8.555983514852745e-45,2.747702773355114e-26,4.566146692878552e-42,0.0,7.066602528035389e-23,0.0,0.0,6.184531592614197e-28,0.0,5.196725281034912e-34,0.0,1.1419095396628883e-37,5.04993281515416e-21,0.0,3.5201931333097865e-23,0.0,3.759703552367825e-23,7.97158764007146e-72,0.0,1.6251832765706877e-56,7.854080126087555e-24,1.2427571628757137e-22,1.118643251935777e-41,5.406237516903263e-39,5.577186125815749e-33,0.0,0.0,0.0,0.0,0.0,6.073336017187662e-23,0.0,9.166565105490607e-30,0.0,1.3209037919354597e-35,7.616986543984687e-40,6.566441643572744e-36,0.0,0.0,0.0,5.265404316594593e-18,3.3033497227299787e-32,0.0,1.1600542960971192e-23,8.891958584813335e-25,5.564720601441933e-31,8.727511879188524e-17,2.6941358994931716e-24,4.720615916277595e-43,0.0,6.89267042930594e-33,1.0612544567590774e-22
0.025,0.36832114410431216,298.0003959431931,1.1300421863389227,0.7246712472434763,0.0,6.015566325751353e-23,2.3671665489790225e-19,0.05518653291975477,0.22014098614669406,2.5572246336751806e-08,0.0,0.0,1.2365196783728712e-22,3.842651586550636e-27,2.943517735959722e-16,1.2016924739374522e-06,1.387926386288772e-71,0.0,6.110788582222859e-11,1.553952224139948e-11,5.673553750499695e-09,5.662781557094946e-10,6.929495384825967e-27,5.458297807562534e-29,1.5804502506795144e-20,3.6904368555272365e-11,4.185201542597505e-27,7.905643468331287e-44,6.028893302158946e-12,0.0,4.833758571762803e-36,1.4320971099631747e-11,3.0586410320811217e-21,1.836713822297308e-13,1.785235505144432e-32,1.881533692343087e-11,2.07730043074539e-11,2.1055064615059268e-29,1.0137618618713225e-27,2.1602605861969156e-27,4.0987626372297256e-26,9.508518649497386e-14,0.0,1.257674784702768e-22,8.74302270788976e-24,1.2352836698714592e-23,1.6628755968997803e-22,1.1530436369012737e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4423643548288122e-22,0.0,0.0,1.7584026798667797e-54,2.6665117277568268e-36,1.911180028438806e-65,6.855520545048927e-56,5.979382980698766e-57,0.0,0.0,0.0,0.0,6.482450146987507e-18,3.289535066499924e-49,4.0992893361238824e-23,9.00105155270807e-23,3.2376200818857727e-50,5.174862790742518e-23,0.0,0.0,4.4824234810144576e-32,9.459564255382922e-29,6.604715298592211e-30,1.7707059540882122e-13,0.0,7.352781380690479e-23,0.0,1.157477162505763e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41418065201341e-23,0.0,0.0,0.0,0.0,8.556031080150928e-45,2.7466367785941786e-26,4.5660160114330856e-42,0.0,7.051801069292504e-23,0.0,0.0,6.184629445675553e-28,0.0,5.326494178430844e-34,0.0,1.141312268810278e-37,1.2992879032513237e-19,0.0,3.520198648817088e-23,0.0,3.75970897189783e-23,6.4232698616256894e-77,0.0,0.0,7.854090521272896e-24,1.2427592959420376e-22,1.1185659307285017e-41,5.4222292840033884e-39,5.5771925233199124e-33,0.0,0.0,0.0,0.0,0.0,6.073347322039388e-23,0.0,9.147848595802425e-30,0.0,1.3246922613402595e-35,7.593904086690042e-40,6.613630456823891e-36,0.0,0.0,0.0,1.0379698562311013e-16,2.9521463078910507e-32,0.0,1.0361355521722284e-23,9.242724049288292e-25,5.559323338176526e-31,1.8494817455712094e-15,2.8046520371806522e-24,6.657473070777999e-40,0.0,6.891284399134647e-33,1.0736474214624242e-22
0.026000000000000002,0.368354173385179,298.00682067133704,1.1299408586400375,0.724667477098689,0.0,6.01562494855831e-23,3.713257534655291e-18,0.05518572355950995,0.22013964566357322,4.593023896397376e-07,0.0,1.8816938293370696e-39,1.2365294668545545e-22,3.1002714666744082e-25,3.658477526624987e-15,6.572017145147415e-06,1.350435768880441e-71,0.0,1.120370090430474e-09,4.0782571432286526e-10,1.0444873974094916e-07,1.3699903847728256e-08,2.0658189404872353e-24,1.5951809881945092e-26,2.2266076434350585e-19,8.957184042782286e-10,1.1802878959162638e-24,2.7986112749520595e-41,1.3695983127385137e-10,0.0,1.4119914920245434e-33,3.5377428709247663e-10,1.2844141356743854e-18,5.153013097374055e-12,6.609134715742568e-30,4.4358434925294157e-10,5.310651070354313e-10,7.41924658514165e-27,3.2129600458209782e-25,8.45908646044487e-25,1.2007598355674407e-23,2.6917133701715436e-12,0.0,1.2576127744584245e-22,8.743000872928297e-24,1.2352870732144134e-23,1.6628813376720583e-22,1.152624332874803e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4423740138880146e-22,0.0,0.0,2.686827540624178e-52,2.594382459608602e-36,1.5472152977626196e-63,6.862275296221258e-56,5.9854880148971e-57,0.0,0.0,0.0,0.0,6.4877357632151216e-18,3.2877447512762716e-49,4.0993199786826337e-23,9.001132710012377e-23,3.238893655300508e-50,5.1749213318153874e-23,0.0,0.0,6.108856018943182e-30,2.764350709447307e-26,2.4211657304551964e-28,5.302382349955417e-12,0.0,7.35283234711995e-23,0.0,3.075375016307986e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.414221607013265e-23,0.0,0.0,0.0,0.0,8.557014945297309e-45,2.730307178338076e-26,4.5659873142556146e-42,0.0,7.037073835399464e-23,0.0,0.0,6.186265287931018e-28,0.0,5.449416899412267e-34,0.0,1.1400263059060165e-37,4.759502329647604e-18,0.0,3.520231371151123e-23,0.0,3.759741199143347e-23,4.826650671165946e-77,0.0,0.0,7.854153295449251e-24,1.24277194464282e-22,1.1180271684383753e-41,5.433182070670179e-39,5.5772304854654735e-33,0.0,0.0,0.0,0.0,0.0,6.073413754521685e-23,0.0,9.136037374851549e-30,0.0,1.3297290100689134e-35,7.575933035934318e-40,6.659743321398778e-36,0.0,0.0,0.0,3.1378628109196418e-15,2.646611766386988e-32,0.0,9.276275294269343e-24,9.591875031588482e-25,5.556146277366819e-31,6.02817275358364e-14,2.9150487859582928e-24,1.5598038378522472e-36,0.0,6.889958460542892e-33,1.0845087495591659e-22
0.026500000000000003,0.36846673037110866,298.05039942354693,1.1295956911477125,0.7246587630661112,0.0,6.015751248459554e-23,6.205171554696864e-17,0.05518258145352806,0.2201350309947294,3.5221233477377634e-06,3.696137878711318e-57,5.520832930486477e-37,1.236552749628855e-22,9.991680352381055e-24,2.0346606559194168e-14,1.9106009042187287e-05,1.3027574197101028e-71,0.0,8.752449973594526e-09,4.396939295663744e-09,8.186463326343358e-07,1.3721014945068443e-07,1.1852343364871475e-22,8.668214409323377e-25,2.652982941392807e-18,8.997356960847244e-09,6.222070283245982e-23,4.362545197759561e-39,1.2956656648309952e-09,0.0,7.704675671872065e-32,3.6110854935912954e-09,2.0319818310390316e-16,5.909398032735529e-11,1.0781133569240478e-27,4.339670056594347e-09,5.592949176660896e-09,9.880935799285284e-25,2.4178890158920178e-23,6.786057230902779e-23,6.5464053921384495e-22,3.112396355484081e-11,0.0,1.2574347946487068e-22,8.7426846910502e-24,1.2352937807313328e-23,1.6628933217434892e-22,1.1506345748399832e-22,3.4655824039443395e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4423968232001385e-22,0.0,0.0,0.0,2.0016483045126253e-36,2.710959057150856e-61,6.910081388887119e-56,6.028408984338429e-57,0.0,0.0,0.0,0.0,6.523946871098638e-18,3.298712016971286e-49,4.099410452049114e-23,9.001327698747168e-23,3.4646767078453453e-50,5.175060623020535e-23,0.0,0.0,3.1996329901085555e-28,1.5020387129442142e-24,3.56162882258962e-27,6.457213565160792e-11,0.0,7.35295483730212e-23,0.0,3.3549991980805686e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4143191639744044e-23,0.0,0.0,0.0,0.0,8.572754819067237e-45,2.6643625137846163e-26,4.568740810320161e-42,0.0,7.029793871944445e-23,0.0,0.0,6.197137946879342e-28,0.0,5.508751389650313e-34,0.0,1.1354809690642844e-37,6.96944453854598e-17,0.0,3.5203096271322154e-23,0.0,3.759818474164313e-23,3.698686341916214e-77,0.0,0.0,7.854305181558717e-24,1.2428020540150055e-22,1.1158920331448894e-41,5.4354415126951846e-39,5.577320308801432e-33,0.0,0.0,0.0,0.0,0.0,6.073570339506848e-23,0.0,9.173473032791669e-30,0.0,1.3527738667494192e-35,7.699351691354655e-40,6.775642465228182e-36,0.0,0.0,0.0,3.8549966600082834e-14,2.5157229244757965e-32,0.0,8.7693837267903e-24,9.767647286002876e-25,5.567846380186518e-31,7.94104951802115e-13,2.970403234801633e-24,7.651885353455999e-34,0.0,6.889427974397909e-33,1.08960374984088e-22
0.027000000000000003,0.36917487928856463,298.4583828475478,1.1274289078405961,0.7246289795236218,0.0,6.016211760127261e-23,2.9217725045872984e-15,0.05516095940518796,0.2201043034815642,3.334855093618907e-05,2.228462178676177e-52,2.9764411100985407e-34,1.236635123589212e-22,1.1620456790365058e-21,1.3703168067432996e-13,6.225248999569862e-05,1.2466897986447172e-71,0.0,8.464920269175635e-08,5.969078798719814e-08,7.935660291529757e-06,1.7255038086755366e-06,1.3527065160878928e-20,7.152008166872789e-23,1.0358093364230415e-16,1.1349037150441663e-07,4.9823405886073734e-21,2.517452745582782e-36,1.534063467073881e-08,0.0,7.011622920101676e-30,4.6327039688738204e-08,2.2826288373709666e-14,8.56923230176084e-10,6.265559206021307e-25,5.3237366626053486e-08,7.416129719510474e-08,5.291653070528608e-22,6.5272859219566224e-21,1.1614096287009602e-20,5.434375464595357e-20,4.5525382158396057e-10,0.0,1.2559560955457007e-22,8.738078692437678e-24,1.235295541000469e-23,1.6629084308100107e-22,1.1360207954275062e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4424716009762314e-22,0.0,0.0,0.0,0.0,1.3215181595105255e-59,7.379457295734354e-56,6.448375604445471e-57,0.0,0.0,0.0,0.0,6.880598847545283e-18,3.2586113902140925e-49,4.0997551263405245e-23,9.002031846501143e-23,3.4800024259991777e-50,5.175567834689866e-23,0.0,0.0,2.533633684138062e-26,1.2394221734040344e-22,6.94807640059452e-26,9.972180485101993e-10,0.0,7.353405748570654e-23,0.0,4.616441987813914e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.414667058118729e-23,0.0,0.0,0.0,0.0,8.759538484902277e-45,2.2204805903960642e-26,4.613735670781082e-42,0.0,7.022377455234626e-23,0.0,0.0,6.299032266691083e-28,0.0,5.5619492236289125e-34,0.0,1.097373789231685e-37,1.3044374394719432e-15,0.0,3.520597759391946e-23,0.0,3.7601041793680376e-23,3.7612006749740146e-76,0.0,0.0,7.854866213600806e-24,1.2429099886879164e-22,1.1012937430838846e-41,5.420590805387413e-39,5.577624795928389e-33,0.0,0.0,0.0,0.0,0.0,6.074137901069495e-23,0.0,9.60626512879158e-30,8.386948006166859e-33,2.103714157156293e-35,1.2584435371506838e-39,1.015923240766573e-35,0.0,0.0,0.0,6.008770067764251e-13,2.4984952782207314e-32,0.0,8.287654694191397e-24,9.965068085049772e-25,5.698093953061102e-31,1.3313521991438166e-11,3.0274702694960754e-24,1.1939063618662165e-30,0.0,6.889273554621727e-33,1.094517211008773e-22
0.027250000000000003,0.3712973406942667,299.9356728880362,1.12098414219781,0.7245856996935192,0.0,6.016953292565487e-23,6.52387043767338e-14,0.0550943174890725,0.22000377604293853,0.0001454876733280607,8.714158558165875e-49,2.317117937088485e-32,1.2367381983886325e-22,5.643712265121212e-20,5.19546647758275e-13,0.00012314120732334264,1.223148670541213e-71,0.0,3.802017477664237e-07,3.498262757508011e-07,3.531653537043221e-05,9.55123403474729e-06,7.127020281538433e-19,1.464248109950151e-21,2.275650212741631e-15,6.296609837290666e-07,1.0149012195465213e-19,3.4439533425853346e-34,8.066983748121217e-08,2.784248078585708e-39,4.193492119900418e-28,2.6078176467676697e-07,9.807752631663369e-13,5.361937086133154e-09,7.828915868952324e-23,2.8849255038474777e-07,4.295548872461116e-07,6.79701160335248e-20,6.796914304940197e-19,8.992247816391306e-19,1.138354305094405e-18,2.8701531661697215e-09,0.0,1.2505705096783802e-22,8.713798984775952e-24,1.2351682222601696e-23,1.6627611605775627e-22,1.1021422893287549e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442516702933796e-22,0.0,0.0,0.0,0.0,8.127865539363524e-59,9.357858422129833e-56,8.232114211531879e-57,0.0,0.0,0.0,0.0,8.440708151405697e-18,3.561895647875958e-49,4.1003245938605945e-23,9.003034852969202e-23,3.901595568995233e-50,5.176387686897786e-23,0.0,0.0,4.932206025802529e-25,2.5408850760271352e-21,6.306288254645628e-25,6.592505191040983e-09,0.0,7.35410372503142e-23,0.0,2.7601156549098133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41512009201976e-23,0.0,0.0,0.0,0.0,9.634287291571727e-45,1.5743691965285048e-26,5.14713804161818e-42,0.0,7.015783984788402e-23,0.0,0.0,6.6790401200003625e-28,0.0,5.574612150519776e-34,0.0,9.83455547349227e-38,1.0224194496483313e-14,0.0,3.521069682144089e-23,0.0,3.760571835693327e-23,7.930607060252907e-73,0.0,3.6736773041304607e-51,7.855730586713727e-24,1.2430569645547387e-22,1.0696124852778179e-41,5.379101578177539e-39,5.577899527326977e-33,0.0,0.0,0.0,0.0,0.0,6.075056623979086e-23,0.0,1.13654495670916e-29,9.21762290507814e-31,1.2275134175745252e-34,7.958880640544019e-39,5.462125862217433e-35,0.0,0.0,0.0,4.00547635854372e-12,2.946783342884279e-32,0.0,8.033707521479345e-24,1.0209807821302014e-24,6.217670824431063e-31,9.462156926940102e-11,3.0631529155472735e-24,3.9584419833988684e-28,0.0,6.889164755341598e-33,1.097201361810431e-22
