grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.0,0.03390571991692852,298.0,1.2517648009023217,0.6409985506289058,9.66975750106871e-17,0.11546398026763723,9.288424351054573e-14,0.04881459226389535,0.19472285178379678,1.8592913796224553e-11,8.856250820445195e-15,0.0,1.6761764012277325e-17,0.0,0.0,2.5029694385600683e-08,0.0,1.915584483894036e-18,2.865536123579374e-14,0.0,3.828895020824317e-12,1.5057883587205086e-13,1.2826667052395836e-22,2.675766558600436e-14,1.7922897671189537e-14,2.7380389424629746e-16,0.0,0.0,1.1043059059242221e-14,2.3101550567428538e-14,2.197964723689334e-30,0.0,0.0,1.4946289328111968e-14,7.75689211003569e-15,5.110657848813733e-15,0.0,0.0,5.477454836034982e-29,1.0534116030460107e-28,1.0123165147034211e-23,2.980518069380079e-16,1.0527598086983739e-14,2.4262512026768077e-12,0.0,0.0,0.0,2.0693531452956434e-14,0.0,0.0,0.0,2.2844447769195642e-14,0.0,4.502548555062915e-14,0.0,3.148169675396145e-16,0.0,0.0,5.924345422263319e-26,0.0,2.1129926144582146e-20,9.615918704676074e-14,4.026140229068639e-31,2.968800846343259e-32,1.0897437336248989e-16,7.01088630840108e-21,2.757372715323965e-15,1.0423752769735068e-21,0.0,2.4066104104952535e-29,1.3582595090266579e-14,5.662871027862008e-19,3.110172899421432e-29,0.0,0.0,0.0,0.0,2.682922375969076e-23,2.8605521767890956e-25,0.0,0.0,6.536081772425874e-17,1.8239288488851816e-14,9.42468600087678e-29,0.0,2.1037407644450614e-47,9.508108589951891e-33,7.783890187186626e-31,0.0,0.0,4.522398414759537e-18,3.443704613265297e-24,1.8816353207199184e-15,1.6520534405501258e-16,0.0,5.704351729226586e-16,2.131086087574579e-18,5.010493858116985e-22,9.971899190496133e-14,6.81860465421353e-16,0.0,1.5805184347941489e-15,0.0,0.0,4.014350777536505e-27,3.8942886947512083e-13,1.6457156199614735e-18,2.0315821696580067e-14,1.2081998664511595e-18,0.0,3.551633675612289e-65,1.1516587539025601e-18,9.71148103991621e-34,4.2377829148910425e-16,3.484370100278055e-14,2.9059982142083797e-34,1.1967198216871445e-31,4.949491668048954e-15,2.165939906291229e-18,0.0,0.0,0.0,1.8483239133275148e-50,3.945511555248284e-14,1.199700544550357e-29,0.0,4.132988220237555e-18,1.1128329100447851e-22,2.082640043000784e-18,1.7273856750023656e-15,0.0,0.0,0.0,7.695652394311456e-15,5.641814858442217e-18,1.4790014691666938e-16,0.0
0.016,0.03390580724172129,298.00000669938527,1.2517615769673713,0.6409983638525613,9.669756084172813e-17,0.11546402381260486,3.2631381419084906e-17,0.048814577619617654,0.19472282439782476,5.179977194100507e-10,1.1609956481325222e-22,0.0,1.6763548410699892e-17,0.0,0.0,2.0961206877536548e-07,0.0,1.9155306695064474e-18,8.107941871553159e-13,0.0,1.0856625325295843e-10,5.63894656099687e-12,4.783233039462552e-21,6.401627630670176e-22,1.2457822721641063e-18,1.0040803993898405e-14,0.0,0.0,1.1515217930574706e-12,5.909185567191102e-22,5.531023407725202e-29,0.0,0.0,1.5356437188707934e-14,3.3199321244475826e-22,1.8568692164054491e-13,0.0,0.0,2.0704001637908953e-27,4.5915814058768775e-27,4.304992785823228e-22,2.9804828412317405e-16,1.2821314506216057e-22,6.770178498231935e-11,4.056256835418729e-14,0.0,0.0,2.0651456263264842e-14,0.0,0.0,0.0,5.851543107705441e-14,0.0,1.9225632211299883e-13,2.8210490376747246e-14,1.7352772723655704e-14,0.0,0.0,3.308584272897279e-24,0.0,1.6202623417860663e-18,2.3571860971624043e-22,4.894456142077641e-29,3.651668725074611e-30,0.0,6.671589644759181e-19,2.5893048160871236e-13,7.618602104222677e-20,5.73350828785856e-18,2.379658547189504e-27,1.2272666845791275e-12,4.4206945041726375e-17,2.453974697889121e-27,1.4932886114071103e-19,0.0,0.0,0.0,1.0876028143664624e-21,1.9796048056155798e-23,0.0,0.0,1.3949761492057564e-23,7.528704551105158e-13,6.0210743630842074e-27,0.0,1.610080084494151e-45,6.2622110940966555e-31,7.986442471669033e-29,0.0,0.0,5.111539813294881e-18,0.0,1.881047599272004e-15,8.537938072114013e-24,0.0,2.1061820905504824e-22,6.150046880742755e-23,8.481476247015398e-22,5.382171087753885e-21,0.0,3.034524122433142e-22,1.592964129285692e-15,0.0,0.0,3.6726170109829256e-25,3.894312178214732e-13,1.8891884646808393e-16,2.035448823046724e-14,1.3163987693335143e-16,0.0,2.7165202642387404e-63,8.596717374289107e-17,7.856402525056559e-32,4.3132048344945246e-16,3.4843719580924364e-14,1.9947455786282293e-32,9.597585017392163e-30,5.254134485751667e-15,1.7050240689934917e-16,0.0,0.0,0.0,0.0,3.946108155088386e-14,6.703597247532517e-28,0.0,4.491683076008837e-16,1.2226777920729358e-20,2.2560237110434815e-16,1.357476152506222e-13,0.0,0.0,0.0,7.247657064810742e-15,4.5397258645149e-16,9.228005761752126e-15,0.0
0.032,0.033906553313954195,298.00019268942606,1.2517340334729519,0.6409968030667207,9.669744091132194e-17,0.11546438865444802,4.144524999281064e-17,0.04881444542945299,0.194722587763398,1.4424186423401602e-08,1.5480189306518796e-30,0.0,1.686658703427486e-17,3.5157522276488387e-25,0.0,1.7554202827488064e-06,0.0,1.9150781639175114e-18,1.5480579627558882e-12,0.0,3.076102233842568e-09,2.0828477925623755e-10,0.0,1.5514012991384916e-29,1.396621789830299e-18,1.0045984625391532e-14,3.31763866043144e-32,9.806752468809268e-41,4.104562753709292e-11,1.5259357149991954e-29,0.0,0.0,0.0,1.7047241120098682e-14,1.5858652382513305e-29,9.857186650233851e-12,7.651626913250757e-14,1.4526419602851345e-29,8.451084249534595e-28,6.133486851386903e-27,4.238528293632307e-28,2.9807208481217424e-16,0.0,1.88884788541788e-09,2.0482377495781477e-12,7.132405840917467e-13,1.0113670563947e-12,2.0573852514425074e-14,0.0,0.0,2.4237327409176026e-13,1.7542794860170311e-12,0.0,4.474833165090048e-13,6.89690378834336e-14,9.50905573069452e-13,3.7129727241894645e-17,3.2090708937385364e-16,2.9977122307972575e-29,0.0,2.0500163533458288e-18,5.80185161813502e-31,4.894530389477614e-29,3.651726609744717e-30,0.0,1.63103529087431e-18,6.330167452650845e-13,1.86255346110328e-19,5.7338104830909496e-18,5.73024652778959e-28,4.924007734798157e-12,4.420932269365393e-17,6.05387533299838e-35,3.818007032028451e-19,1.0529106228465811e-29,0.0,0.0,4.2144310152734577e-29,1.9795598034241364e-23,0.0,3.621897800903235e-14,6.449815897106021e-24,1.7451134755638987e-12,1.0618298875330053e-24,0.0,3.7477016416780047e-45,0.0,0.0,6.06609395890421e-39,0.0,5.7108523461721615e-18,0.0,1.880465824713888e-15,2.0204263370393785e-30,0.0,1.632470664900538e-24,2.1719423932135456e-27,1.2973284860509696e-21,6.746857495408034e-28,0.0,3.037540916595918e-22,2.472287970427309e-15,0.0,0.0,4.893808576547784e-25,3.8943213462626813e-13,1.8891959003388221e-16,2.0368978237718832e-14,1.9211550349068823e-16,0.0,0.0,9.76566489946828e-16,0.0,9.643353222509324e-16,3.484422629703711e-14,4.2916263572042685e-32,2.0800232363593583e-29,2.366430069693489e-14,1.8152448386464476e-16,0.0,0.0,0.0,6.176609943600721e-48,3.9873903122855736e-14,7.282763707379292e-28,0.0,4.455841086435915e-16,5.246699784255274e-21,2.291961368117679e-16,1.3575011281596292e-13,0.0,0.0,0.0,7.21766894852219e-15,5.006806404590575e-16,4.658603121022778e-13,0.0
0.04,0.03390914344366585,298.00215087774194,1.2516384204602737,0.6409917335068603,9.669705476282347e-17,0.11546558262579389,4.820632783603437e-17,0.048813923454796584,0.19472173544532562,1.6144932715905598e-07,4.398081144123336e-38,0.0,1.953379862660907e-17,1.5940084496021917e-24,0.0,6.803398978395644e-06,0.0,1.913606026407791e-18,1.8019047830154958e-12,0.0,3.500182788861089e-08,3.0800585280118467e-09,0.0,0.0,1.6244091059157502e-18,1.0110493720220237e-14,0.0,1.6048781638685525e-39,5.693620481195797e-10,8.178111836079716e-37,0.0,0.0,0.0,4.485831838078206e-14,2.978488919975264e-29,1.4299153097221979e-10,1.4683069343705452e-12,5.197760256295833e-28,1.3409250964541006e-27,7.406179905536938e-27,3.8640497953793286e-29,2.98469708898549e-16,0.0,2.1173628616996297e-08,3.1894355165018266e-11,1.2364133471002536e-11,1.834539104024519e-11,2.04817155045586e-14,0.0,0.0,6.371141215189192e-12,3.219759285242912e-11,0.0,2.0506155794695782e-12,1.0289610372692049e-13,2.0245420231356127e-11,9.563780330903561e-15,3.3903134642416884e-14,9.466490258442891e-29,1.155785408620445e-39,2.384213607592025e-18,2.9025964404441184e-39,4.895847865504273e-29,3.6527358064113864e-30,0.0,2.433130722723522e-18,9.44244849655267e-13,2.7785507234271864e-19,5.735219701705323e-18,5.731210582528347e-28,7.075584161846104e-12,4.423806661560782e-17,1.1217890471683422e-40,4.985829490103486e-19,1.0640494900355897e-29,0.0,0.0,4.5939426507704635e-32,1.9800718882219816e-23,0.0,8.896863973217977e-13,7.503293385810565e-24,4.895163877264263e-12,2.207229414644542e-23,0.0,1.7182596949864359e-44,5.210080423503915e-29,0.0,6.240064750872663e-39,0.0,6.35537237758084e-18,0.0,1.8801931603354052e-15,1.5788450540355778e-30,0.0,1.6317921337986534e-24,2.6384674820142663e-27,7.629611287568074e-21,3.8278309993005255e-28,0.0,3.0391230620677764e-22,2.5880507964156523e-14,0.0,0.0,5.67361498506905e-25,3.89435164477837e-13,1.8892317482048646e-16,2.0829812514724575e-14,2.2728236811066653e-16,0.0,0.0,2.162027658492859e-14,0.0,1.5157270475291066e-14,3.485908364148346e-14,7.228432039506341e-32,3.507371787153223e-29,4.4318744186004173e-13,5.124172539056943e-16,2.6874476037934658e-20,0.0,0.0,1.5445366212379895e-47,5.065666118822214e-14,1.602555456695422e-27,0.0,4.455368210834504e-16,3.1837424159782025e-21,2.292573072150491e-16,1.3581246812666732e-13,0.0,0.0,0.0,7.675337981953428e-15,5.370866833384112e-16,9.134517410078501e-12,0.0
0.044,0.03391483069927806,298.01294541567944,1.2514285301787926,0.6409822955443614,9.669635898938842e-17,0.11546784813301927,5.178067941673098e-17,0.04881250802111282,0.1947196910809958,9.75458912521273e-07,0.0,0.0,5.453238203317809e-17,4.1557371416925946e-24,0.0,1.6308163265938387e-05,0.0,1.9108465748988415e-18,1.9377220687635735e-12,0.0,2.1472084670924438e-07,2.4146792737821046e-08,0.0,0.0,1.744892518158985e-18,1.0582511039012707e-14,0.0,1.2782050768688055e-38,4.199741100564243e-09,1.4089264489182626e-43,0.0,7.071627415745271e-14,0.0,2.8040993193788946e-13,2.4714684624584285e-28,1.0926285226989202e-09,1.2184672604631899e-11,4.83515427521507e-27,5.0819786884308995e-27,1.2252310764245287e-26,3.1984064674386493e-28,3.018615643494044e-16,0.0,1.281036423348164e-07,2.612050925863814e-10,1.0967650577557561e-10,1.7020176850427446e-10,2.0199285074505528e-14,0.0,0.0,7.32966107075436e-11,3.130784768355677e-10,1.9191145075960688e-24,1.830611238106064e-11,2.7369935724431307e-13,2.2445736723714372e-10,1.2004792075390485e-13,4.4567411026201864e-13,2.255289692749455e-28,9.431673087741001e-39,2.560247711566826e-18,0.0,4.903992315658704e-29,3.658957231288875e-30,0.0,6.469909483047754e-18,2.5097761150723374e-12,7.389495508481545e-19,5.743072194035547e-18,5.73845647779878e-28,8.246046001439389e-12,4.465210301687898e-17,8.056574531092187e-41,5.696743280758128e-19,1.0668361748232333e-29,0.0,0.0,4.0947790730198376e-32,1.982852838515127e-23,0.0,1.0896822171774816e-11,8.06310585575984e-24,2.6679683140697648e-11,4.362701470878902e-22,9.167877173705059e-21,1.5381326791448526e-43,7.124665394941328e-28,1.0982712546207555e-30,7.017008169909439e-39,0.0,1.2180761306038106e-17,0.0,1.8800871201148036e-15,1.5829522170052563e-30,0.0,1.6330930349070862e-24,1.1811186972562738e-26,1.1264060815121343e-19,3.8626620544389116e-28,0.0,3.0653587010247244e-22,3.433045738121785e-13,0.0,0.0,1.5436721688612028e-24,3.894409970860263e-13,1.8895543721203966e-16,2.8301528355856817e-14,2.463394778027387e-16,1.8982058843118666e-13,0.0,3.150298129399436e-13,0.0,2.0766868367211639e-13,3.5136254388789764e-14,2.8463911750921136e-31,1.3657193172680075e-28,5.328046871708097e-12,5.564747568667633e-15,1.1254712238355494e-18,0.0,0.0,1.6942747415551374e-46,1.9420351360917395e-13,1.6069294548052435e-26,5.8666265055508106e-15,4.456040738634451e-16,2.4183029520407634e-21,2.292909504452412e-16,1.3673062374208245e-13,8.589391139151931e-18,0.0,0.0,1.463070896935074e-14,1.0198860160342884e-15,9.358478436915221e-11,0.0
0.048,0.03393696191053516,298.09580831983845,1.250612438825146,0.6409560154361172,9.669459661888601e-17,0.1154744470151369,6.294474946822613e-17,0.04880557427114193,0.1947104904548541,7.255212003193895e-06,0.0,0.0,6.784102737753361e-16,1.395565932799244e-23,0.0,4.333739916857752e-05,0.0,1.9030380336430303e-18,2.361413970839751e-12,1.3080119479609686e-11,1.6234527766369135e-06,2.3720443884614217e-07,0.0,0.0,2.1217628198944304e-18,1.536916276911255e-14,0.0,1.4526229702953511e-37,3.866900411192132e-08,4.714973420269172e-43,1.4209698045600953e-35,9.274933006023131e-13,1.4047012387284403e-25,3.018701061516488e-12,2.8993313116860864e-27,1.0439901270367472e-08,1.2576229036902066e-10,7.68412151626518e-26,6.089027826844779e-26,9.4108543877671e-26,3.755969685421836e-27,3.416230781826756e-16,1.4610056965764966e-26,9.542129569023492e-07,2.6864998522146497e-09,1.225715988582594e-09,1.9944301833697805e-09,1.8310549033104253e-14,0.0,7.702804775061203e-16,1.0699198371485609e-09,3.861678972193496e-09,2.6443298084633806e-23,2.575988401691576e-10,3.5461752361904513e-12,3.174018142233207e-09,1.865869844767417e-12,7.314056458856784e-12,7.286005315170234e-28,3.846588319547503e-38,3.1147198745776522e-18,1.6373150938773923e-46,4.969169875555051e-29,3.7087148197896544e-30,1.407693268482026e-23,8.366185329934144e-17,3.2349109214752566e-11,9.567297086279407e-18,5.803884185612639e-18,5.79772675585279e-28,9.783782680716837e-12,5.3363955933243746e-17,0.0,1.0581593909661009e-18,1.0894976934856665e-29,0.0,0.0,0.0,2.0042582745893916e-23,0.0,1.706624438643258e-10,9.821310949921797e-24,2.6528877676870694e-10,5.219839038079516e-20,1.0796973208084485e-18,2.2105588934564505e-42,1.291062956590217e-26,2.218477601516419e-28,1.3942614405103302e-37,0.0,1.3692299143115892e-16,0.0,1.8800661380078877e-15,1.6179967454026166e-30,8.631412274792658e-20,1.6479914447948156e-24,1.2311192419079604e-24,2.340210450056225e-18,4.464338784449766e-28,0.0,3.648713605465545e-22,6.187577202029459e-12,7.592590503476053e-19,6.355080967391292e-15,2.5889089809623686e-22,3.8945840979257675e-13,1.8978839959868808e-16,1.9235637756603685e-13,2.7095054310036195e-16,4.243193302805614e-12,0.0,6.0026003231479794e-12,2.094634067879238e-38,3.7530220046896436e-12,4.227841477393881e-14,3.090348594325247e-30,1.4705165768715655e-27,8.278526541207462e-11,1.1009449252297666e-13,2.4824574914729126e-17,1.6377579772665414e-32,1.2924802738664223e-15,4.2001934197965096e-44,2.789782355413746e-12,3.2574472264201543e-25,1.183945471208909e-13,4.472417858293011e-16,1.848662488930055e-21,2.3010623132094364e-16,1.5537419574868076e-13,2.144337157811545e-16,9.744889013438514e-13,1.4774269951605168e-13,1.5661438425124242e-13,1.0821737747567436e-14,1.2185726165804748e-09,3.7321675451958614e-33
0.049,0.03395601441054229,298.2028650414131,1.2499107272132592,0.6409423110878958,9.669387118646125e-17,0.11547821258818557,7.690405215005434e-17,0.04879863602593575,0.1947012805201734,1.5410676014492736e-05,0.0,0.0,2.4738058192354197e-15,2.3610452403126388e-23,0.0,5.7880425701631296e-05,0.0,1.898854664676077e-18,2.8863188092414006e-12,3.77587575714956e-11,3.4803577423759306e-06,5.937341948301819e-07,0.0,0.0,2.5935880483636703e-18,2.340218699544335e-14,3.897486314069184e-30,4.335932578673941e-37,9.301890532091416e-08,1.1687463143393632e-42,1.5224714657283072e-34,2.3883311044684955e-12,1.08885452091767e-24,8.247229697506875e-12,8.778497920509662e-27,2.5686658132716762e-08,3.2442608960945375e-10,3.689580250520007e-25,2.1986168039375813e-25,3.9710539728084484e-25,1.1388256100405086e-26,4.181812587845476e-16,5.445251443932435e-26,2.0285368773449647e-06,6.920312381073767e-09,3.329468143701378e-09,5.5881684816321245e-09,1.6639348451119347e-14,6.535156415181683e-28,2.8462141667394527e-15,3.4813191668361933e-09,1.11966145248234e-08,8.859322631888141e-23,8.318663101909923e-10,1.4346161228818819e-11,1.0104360784037082e-08,6.3381795890716485e-12,2.585096466313417e-11,1.2314568318589652e-27,0.0,3.8942677176980635e-18,2.918330938614345e-45,5.055611424746631e-29,3.774711986867739e-30,5.439467875635035e-23,3.3767633859239936e-16,1.3002344356499989e-10,3.868032651906821e-17,5.883435676668772e-18,5.876725529071047e-28,1.0616282781198714e-11,8.297610817367662e-17,0.0,3.357452802714964e-18,1.15313015163977e-29,0.0,0.0,0.0,2.0322513937116316e-23,0.0,5.84013146924158e-10,1.203037113092766e-23,6.99758711649191e-10,5.063251752071474e-19,1.9681245152183287e-17,7.335632604806764e-42,5.211546703734312e-26,3.772044996129526e-27,2.2795288255160297e-36,0.0,5.756313657148886e-16,0.0,1.8801278929255854e-15,1.689218756504213e-30,1.3542976410520822e-18,1.6860577939910535e-24,1.3462349209965963e-23,9.929424602881341e-18,6.346804192880191e-28,1.592068515984202e-15,5.67904824447892e-22,2.3540815735780673e-11,8.842046791353885e-18,2.75234680487338e-14,4.180169030781851e-21,3.894687435796016e-13,1.936403400588399e-16,7.703348864982344e-13,2.8407641853056274e-16,1.7091828981443523e-11,0.0,2.3761184829815644e-11,2.235265105816959e-37,1.4282833672253393e-11,7.175400656113962e-14,9.071770952970185e-30,4.078131521492605e-27,2.8187134511740725e-10,4.576547907855817e-13,1.0689136456048557e-16,7.106113099641587e-32,5.5336824076707154e-15,7.305995659575116e-43,1.0363105421961168e-11,1.3965688734703801e-24,4.5437727119931877e-13,4.544248281988575e-16,1.7353532941652893e-21,2.3376961125730975e-16,2.1637254419426735e-13,9.348165371860516e-16,3.7716790312441645e-12,4.673894002250939e-13,6.228381470946153e-13,4.2574437404099797e-14,3.664690524616658e-09,3.054378177436675e-32
0.05,0.033998593808123624,298.4880733442989,1.24834535252986,0.6409227815616656,9.669319357288976e-17,0.11548420163922966,1.151714368698909e-16,0.04878236572867891,0.19467862067726083,3.723269497428128e-05,1.8273749692547973e-41,0.0,1.1810549821687002e-14,5.204241273924032e-23,0.0,7.911406044728082e-05,0.0,1.892764351334e-18,4.318545523662411e-12,1.2339204362671716e-10,8.507433322472119e-06,1.761394247298083e-06,0.0,0.0,3.889987056363168e-18,4.9772520568281865e-14,6.796852116255751e-29,1.9004720830961823e-36,2.6262254680346393e-07,3.5745091326699305e-42,5.847354956216153e-34,7.246290106187548e-12,4.618404582169733e-24,2.7342873318216944e-11,3.8681561031822333e-26,7.459001944561273e-08,9.991157716796861e-10,3.963376943394904e-24,1.3985646239543152e-24,3.219880481309193e-24,5.0345503377587287e-26,6.99768614317293e-16,2.435199182455856e-25,4.906364367612446e-06,2.1275402876792744e-08,1.0930979287697922e-08,1.9061723969860037e-08,1.2944409147722124e-14,8.66989616765752e-27,1.2396669175706948e-14,1.4255086340185988e-08,3.983411881285184e-08,4.404210649730614e-22,3.379999924373048e-09,7.843300687517017e-11,4.0293036431279644e-08,2.733606147016679e-11,1.169473585639849e-10,2.7426012808956678e-27,0.0,7.98019646323216e-18,2.6110511060225697e-44,5.29389256616196e-29,3.956755889203401e-30,1.8035824897477594e-22,1.835214581063421e-15,6.988629063471871e-10,2.1116957900195105e-16,6.100496776813062e-18,6.09394590597678e-28,1.3682712884386645e-11,2.617816760062857e-16,0.0,2.416887643447226e-17,2.4221624269584723e-29,0.0,0.0,0.0,2.108662423034259e-23,0.0,2.541587083757175e-09,1.8169495590097424e-23,2.2261905857122854e-09,7.741332503974438e-18,2.9776863665303254e-16,3.204563518218395e-41,3.260667649026261e-25,1.1740716837100698e-25,7.182428299133942e-35,0.0,3.307857984036231e-15,0.0,1.8804076355510155e-15,2.0896376332067224e-30,1.4264969396004597e-17,1.933049600507751e-24,2.442746692024545e-22,5.352935295616074e-17,1.7681101646402997e-27,5.393722747377549e-14,1.8171287389778086e-21,1.1632126262114032e-10,7.722551135963797e-17,1.5277528824018005e-13,1.1837425781083014e-19,3.89485546593332e-13,2.247670392664912e-16,4.372269274930177e-12,3.382225961948516e-16,8.990883410910083e-11,7.139629106808279e-63,1.23086743270208e-10,8.681365055006235e-37,7.059447318036964e-11,2.8394582282580093e-13,2.940392440035241e-29,1.2853397889055808e-26,1.2193173584322842e-09,2.5135593384509835e-12,6.104255635904322e-16,3.491166223978347e-31,2.6133596149628957e-14,2.2397649640200003e-41,5.0231088314838084e-11,7.786116707762014e-24,2.259610474011433e-12,5.100988279138516e-16,1.7675102026719398e-21,2.6229052037551714e-16,5.720994955752932e-13,5.397200438773375e-15,1.825707677682933e-11,1.7186295491821682e-12,3.3472389429487586e-12,2.2867572510496096e-13,1.3634698768395837e-08,2.6737892867026004e-31
0.0505,0.0340419486102459,298.8083114299055,1.2467554944361896,0.6409098134261005,9.669304913894415e-17,0.11548874824478297,1.598224479973359e-16,0.04876564095577597,0.19465384396139063,6.183768064775987e-05,4.6437181454420177e-42,0.0,3.1168015747507945e-14,9.119453016409797e-23,0.0,9.338986295265391e-05,0.0,1.88868080061555e-18,5.97910961702802e-12,2.453513977483054e-10,1.4235964811945275e-05,3.340282844591016e-06,1.814110516692407e-24,0.0,5.408561342709178e-18,8.550310280553067e-14,2.565857300211651e-28,5.0232838003981463e-36,4.821425729245896e-07,7.179279154962326e-42,1.1974547914981006e-33,1.390629613005454e-11,1.0660479944532133e-23,5.585916116968562e-11,1.0147109170043181e-25,1.394758433792716e-07,1.942001276323117e-09,2.030356607548328e-23,5.201245670451987e-24,1.4394401523267256e-23,1.3253966971246786e-25,1.1230226551521154e-15,6.090493232231451e-25,8.154648514373942e-06,4.130668738073085e-08,2.2172399443330546e-08,3.967263088497488e-08,1.0022029995148875e-14,2.7717368532481864e-26,3.0042004538484636e-14,3.363606327022005e-08,8.530582910113323e-08,1.2523100605741028e-21,7.93467424287857e-09,2.2929944191507903e-10,9.333512336426446e-08,6.689623250367611e-11,2.9605389840089256e-10,4.882756518661723e-27,0.0,2.356324382010937e-17,1.5641766021781321e-43,5.574783248719879e-29,4.171587103609053e-30,3.728340901426808e-22,5.3303130159560165e-15,2.0047373751254256e-09,6.164486803793216e-16,6.3532717488768526e-18,6.348414263171591e-28,2.026157418273797e-11,6.88636869434754e-16,4.911166721150935e-39,9.769842707406962e-17,1.228023268445127e-28,0.0,0.0,0.0,2.1976288594839574e-23,0.0,6.259583300868432e-09,2.5499416199510576e-23,4.426446711193693e-09,4.1108820411310154e-17,1.8320670238748808e-15,8.159120451171655e-41,1.091774094985322e-24,1.0288314423185168e-24,6.40055699290321e-34,0.0,1.0024429997936039e-14,0.0,1.881028146185948e-15,3.220434635682692e-30,6.600140093691115e-17,2.6628345302815405e-24,1.4671857354659224e-21,1.5271131579794632e-16,4.564309506458332e-27,1.666739949969986e-13,4.8576319096320565e-21,3.1375966340036677e-10,2.8956117158295566e-16,4.460697638969169e-13,9.600135441405572e-19,3.8949801833914536e-13,3.22996665302694e-16,1.323174480114559e-11,4.750829937267065e-16,2.536138188471572e-10,9.767332680347864e-62,3.436355591567996e-10,1.9007792597805457e-36,1.9045410093392996e-10,8.827285730912374e-13,5.505991430739586e-29,2.2808563536476436e-26,2.9902721689626495e-09,7.326406298872266e-12,1.8307810947985253e-15,9.24603055529734e-31,6.619427883797467e-14,1.952641006374882e-40,1.3384182276720883e-10,2.30737390574024e-23,6.1190774716501976e-12,6.791650380179334e-16,2.2179452919482606e-21,3.489102469182047e-16,1.3937701822197486e-12,1.6310410073959125e-14,4.817095048807795e-11,3.787821233890088e-12,9.651831681791967e-12,6.607300984674468e-13,3.0105909216591796e-08,1.027817080588122e-30
