grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7175),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(11306),Y_S(11379),Y_S(11400),Y_S(11401),Y_S(11405)
0.0,0.11825315989526781,298.0,1.2318238140570614,0.6535759895268729,0.0,0.09810796795215687,0.0,0.04977241432464052,0.1985436281944319,0.0,0.0,4.24881640317324e-14,0.0,1.4371678438089236e-15,2.518653936191005e-14,1.1277745665839092e-12,2.242021951460449e-78,0.0,1.327768601189318e-15,0.0,0.0,2.5470881071119145e-16,4.5262099483394734e-23,1.0319845003615432e-14,9.965008145851884e-14,0.0,0.0,0.0,3.2545503387881573e-15,1.2852737581022095e-14,8.522889690630062e-31,0.0,1.8866623574025877e-29,3.182880126213104e-14,0.0,1.3031100707752626e-16,7.91838464449742e-14,0.0,0.0,0.0,0.0,0.0,1.4649677813280852e-15,1.6055541587645358e-17,3.629205638541532e-15,1.4839660861672726e-15,8.952591953701314e-15,2.4921289616838745e-14,6.180328580347004e-19,0.0,0.0,0.0,1.5527062289930707e-36,0.0,1.204468137081891e-14,5.2962193507015746e-14,0.0,0.0,0.0,1.952580560970996e-26,0.0,0.0,0.0,8.333894448334885e-32,6.144757192552228e-33,6.524482569084947e-14,5.061152273392087e-22,1.9907539198802093e-16,9.033064879607832e-23,1.698606418815982e-14,0.0,0.0,1.2171876690457192e-19,0.0,1.8320767146265817e-14,0.0,0.0,0.0,1.0313129841599604e-23,0.0,0.0,2.8042859119337227e-16,0.0,2.327978610058587e-18,1.3912568666286061e-15,0.0,0.0,0.0,0.0,1.7119632031537167e-31,0.0,0.0,0.0,9.725521982863966e-24,3.785422510664094e-15,0.0,0.0,8.508045717229893e-39,0.0,0.0,0.0,0.0,0.0,4.9689289307641895e-15,0.0,3.3591484321099643e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.9353678284289727e-20,0.0,2.3719728823277248e-66,0.0,3.1018518299781102e-34,0.0,1.038304421011518e-14,0.0,0.0,1.4805827995817146e-15,0.0,3.153674254384035e-20,3.9751377761921565e-33,8.209055669635886e-14,3.1745589412685946e-52,5.726164443120659e-14,0.0,0.0,1.4254818509167569e-15,0.0,0.0,0.0,0.0,0.0,1.3891211556535438e-17,1.5188302915700999e-15,2.3522974148900268e-14,3.395037647659436e-14,1.2661187283542583e-17,0.0,0.0,0.0,1.4599645031471752e-23,1.6124689804483782e-35,5.064958564390483e-18,0.0,1.9131948619920996e-18,8.357485036039386e-18,8.828182635657637e-17
0.016,0.11825315994135378,297.99999999864275,1.2318238135777375,0.6535759894986455,0.0,0.09810796795795568,0.0,0.049772414322360285,0.19854362819007731,0.0,0.0,1.3661410496771744e-21,0.0,1.5719248287381782e-21,0.0,3.0013319893864396e-11,4.451694313238807e-77,0.0,1.240751151338208e-13,0.0,0.0,3.096134490919004e-14,5.867701587261506e-21,8.06284639511943e-22,1.0665648533678108e-18,0.0,0.0,0.0,3.256314174571711e-15,1.1194430856001514e-21,6.993216602726217e-29,0.0,2.342336238420147e-28,3.138790454302032e-14,0.0,1.5936723726660544e-14,7.918288094606181e-14,0.0,0.0,0.0,0.0,0.0,6.198475148800882e-23,1.5689028018551248e-15,3.629206303427385e-15,1.4839648606046026e-15,8.952592014859075e-15,2.4921338135493823e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109318596255359e-15,5.542020503737176e-19,0.0,0.0,3.601189771042737e-24,0.0,0.0,0.0,3.477331720158865e-29,2.5943767337763123e-30,4.0479419979653237e-20,1.6035690651918774e-19,6.223502846314894e-14,2.197430256569712e-20,5.846232402034552e-18,0.0,0.0,3.163983290763652e-17,0.0,1.832081450065827e-14,0.0,0.0,0.0,1.3743260174680743e-21,0.0,0.0,8.82260692485436e-14,0.0,5.1027013387439435e-24,1.8734144446699296e-13,0.0,0.0,0.0,0.0,5.523394961801178e-29,0.0,0.0,1.713061034749171e-19,1.0011905661841548e-23,3.7850849423385555e-15,0.0,0.0,1.817989792177257e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.1743425839495317e-22,3.359148432310637e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4263341080069077e-17,0.0,6.535059162581333e-64,0.0,8.305774145210579e-32,0.0,1.0383044210760184e-14,0.0,0.0,1.480582798448148e-15,0.0,3.159384208966749e-20,1.024465866135184e-30,8.209055668948755e-14,1.1367814155695522e-57,5.726164443529044e-14,0.0,0.0,1.425481850295343e-15,0.0,0.0,0.0,0.0,0.0,1.3891223438059214e-17,1.518830286962886e-15,2.6376234557751925e-20,3.3950376475267906e-14,3.700157945765381e-15,0.0,0.0,0.0,0.0,2.8040866973182877e-33,5.064958513624432e-18,0.0,7.169456779102186e-16,3.093108639945084e-15,2.5113142209909316e-14
0.032,0.11825316118247542,297.9999999987762,1.2318238006491347,0.6535759887548379,0.0,0.09810796810790819,2.531314900410382e-18,0.04977241426246421,0.19854362807481812,0.0,0.0,4.4186899129165366e-29,0.0,5.045224985869938e-28,0.0,7.990142073608341e-10,1.0421858854872994e-76,0.0,1.1268937965659902e-13,0.0,0.0,3.096659326237882e-14,1.9219118171216336e-27,6.316746459967599e-29,8.530605935796916e-20,0.0,3.7400979640455216e-34,0.0,3.258118832840358e-15,9.776290978614297e-29,6.354215538533854e-36,0.0,0.0,3.1386383078211615e-14,0.0,1.5937041474137633e-14,7.918288488289489e-14,0.0,2.2845446465497393e-30,0.0,0.0,0.0,0.0,1.8338896410533237e-15,3.629295269610938e-15,1.4839752100732846e-15,8.9526003057797e-15,2.4921385437702186e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.795901114970418e-15,6.028433296974128e-19,0.0,0.0,1.2338289706392976e-30,0.0,1.0467307732434622e-19,0.0,3.477331694412089e-29,2.5943767203749888e-30,1.16601921216957e-22,1.7393366748638799e-19,6.750557478912019e-14,2.38347756966674e-20,5.846181124128093e-18,4.884293097493748e-28,0.0,3.163984830916679e-17,0.0,1.8320861883896743e-14,0.0,0.0,0.0,1.7308336769678184e-28,0.0,0.0,8.822612118051373e-14,0.0,3.2967699236676715e-25,2.0203056160917721e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0884463801682385e-19,1.0010490632362822e-23,3.784747409559499e-15,0.0,0.0,1.817993220349473e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.173942278069454e-22,3.359148436875139e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.5168274277311158e-17,0.0,0.0,0.0,1.801896198552843e-38,0.0,1.0383044230384784e-14,0.0,0.0,1.4805828101900068e-15,0.0,3.159384215877184e-20,1.0244658696370633e-30,8.209055680508199e-14,1.1551034553755026e-57,5.726164457404935e-14,0.0,0.0,1.4254818556176587e-15,0.0,0.0,0.0,0.0,0.0,1.389122396082988e-17,1.5188302835081927e-15,2.502740032655392e-22,3.3950376533501744e-14,8.401496888760784e-16,0.0,0.0,0.0,0.0,7.169849598346853e-38,5.064958470157637e-18,0.0,1.7160092184629587e-16,3.0904034761483883e-15,2.8242965068732432e-14
0.04,0.11825317372834768,298.0000000004328,1.2318236699611167,0.6535759812357734,0.0,0.09810796962427758,2.4341768985081012e-18,0.049772413656902624,0.19854362690964777,5.2629555028042355e-14,0.0,2.9260713434343594e-36,0.0,1.200257065811806e-28,1.8548509840006707e-26,8.572374767522511e-09,1.3243914946867396e-76,0.0,1.0727287985152058e-13,0.0,0.0,3.1217620859494284e-14,0.0,1.0055026265654347e-35,8.201553420776107e-20,0.0,3.2098340918966592e-34,0.0,3.338767043738578e-15,1.72605326546632e-35,1.0852119776514614e-42,0.0,0.0,3.138632992855957e-14,6.588309744970841e-35,1.5957667305775383e-14,7.918307621611024e-14,0.0,1.8813137936295853e-30,0.0,0.0,0.0,0.0,1.1235965302865746e-14,3.633769446829885e-15,1.4845433375590875e-15,8.953078259719712e-15,2.4921636818923478e-14,2.2195036060589195e-31,0.0,0.0,0.0,2.544585106854853e-41,0.0,0.0,9.12653688302484e-15,7.216450742017285e-19,0.0,0.0,5.927560619935492e-31,0.0,1.0067682773795635e-19,0.0,3.477331433938659e-29,2.5943765260559215e-30,1.1657895028300143e-22,1.8047177112557433e-19,7.004309358915288e-14,2.473071563340619e-20,5.84618109105608e-18,4.885243542123165e-28,0.0,3.1639852834335704e-17,2.2881050175351186e-40,1.8320885864182114e-14,0.0,1.5114419574902164e-34,0.0,0.0,0.0,0.0,8.822612476486551e-14,0.0,3.1722146584626e-25,2.0909194378073754e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776063802011109e-19,1.0009829082442894e-23,3.784578706646205e-15,0.0,0.0,1.8180113223554732e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.173942588772127e-22,3.359148487286852e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.560331055259254e-17,0.0,0.0,0.0,5.848960394674427e-45,0.0,1.0383044425976656e-14,0.0,0.0,1.4805839389774662e-15,0.0,3.1593842800970634e-20,1.0244658868948887e-30,8.209055811560819e-14,1.1427959841444575e-57,5.726164591626333e-14,0.0,0.0,1.4254819125562421e-15,0.0,0.0,0.0,0.0,0.0,1.3891224908829223e-17,1.5188303113387727e-15,1.0554070298956896e-22,3.395037714513243e-14,5.191878118483484e-16,0.0,0.0,0.0,0.0,6.292782374992801e-41,5.0649585200468406e-18,0.0,6.651121262465434e-17,3.0805409859669123e-15,2.8620509427651e-14
0.044,0.11825324028191314,298.0000000291405,1.231822976685241,0.6535759413540926,0.0,0.09810797766744384,2.3753730289742854e-18,0.049772410442911724,0.1985436207284624,1.7746611983606847e-12,0.0,3.9646821535261725e-43,0.0,6.681257954402896e-28,2.1789544897361719e-26,4.980379326636371e-08,1.4441948658133597e-76,0.0,1.0467952531707847e-13,0.0,3.7032898942150337e-13,3.728788999869182e-14,0.0,1.2406546295619007e-38,8.003425526933361e-20,0.0,2.943664259001226e-34,6.406344884408457e-46,5.1609680982085185e-15,6.158988679918972e-42,6.183966740654726e-44,0.0,0.0,3.138747969394233e-14,1.1643417631539753e-34,1.644221501561793e-14,7.918793304903172e-14,0.0,1.694362437375557e-30,0.0,0.0,0.0,0.0,1.803721667656449e-13,3.747394075942027e-15,1.5002762938622234e-15,8.96697938181165e-15,2.4926937927445667e-14,2.611750434183099e-31,0.0,0.0,0.0,1.9151434172246628e-40,0.0,0.0,9.287895016890214e-15,4.0699194326217645e-18,0.0,0.0,6.016779650585368e-31,0.0,9.824469987423336e-20,0.0,3.477330063603438e-29,2.5943755039461223e-30,1.1658095762451028e-22,1.8366242371658715e-19,7.128142574587253e-14,2.5167939140959607e-20,5.846180930486303e-18,4.8852410970040185e-28,0.0,3.163985889751765e-17,3.0306254859217124e-40,1.8320899336345933e-14,0.0,1.7755436860922407e-34,0.0,0.0,0.0,0.0,8.822614090095008e-14,0.0,3.0971022089999274e-25,2.1254117904835563e-13,1.9349310208768858e-29,0.0,0.0,0.0,0.0,0.0,0.0,7.619853756719389e-19,1.000950993369992e-23,3.784494642923146e-15,0.0,0.0,1.818396805470686e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.173943011156065e-22,3.3591489419263865e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.5815581436179846e-17,0.0,0.0,0.0,7.354935015785737e-47,0.0,1.0383045452895056e-14,0.0,0.0,1.4806286188884828e-15,0.0,3.1593846636702057e-20,1.0244659911119269e-30,8.209056506633019e-14,1.0340026057225061e-57,5.726165282300252e-14,0.0,0.0,1.4254822021468069e-15,0.0,0.0,0.0,0.0,0.0,1.3891249350083063e-17,1.5188308602274964e-15,6.53564390332124e-23,3.3950380340073983e-14,4.59108758766396e-16,0.0,0.0,0.0,0.0,2.687807549583534e-40,5.064958897792654e-18,0.0,3.7283351126360277e-17,3.074437020658886e-15,2.8697979266575144e-14
0.048,0.11825373333908724,298.00000071835564,1.2318178406252993,0.6535756460293906,0.0,0.09810803723101871,2.345030131173064e-18,0.04977238659893931,0.19854357493314412,4.3526078035260824e-11,1.3044265884127579e-45,5.590222451980653e-50,0.0,4.5986630878307016e-27,2.315848651716036e-26,3.5514748608235806e-07,1.5373233341609865e-76,0.0,1.0334604044246423e-13,0.0,1.0952938352547291e-11,2.35030665924814e-13,0.0,1.3013840776355742e-38,7.901188074787899e-20,0.0,3.6658380520046497e-34,1.3170018087504054e-44,6.066393850991585e-14,2.9589589596053404e-48,6.915929292534539e-44,0.0,0.0,3.1431296299973736e-14,3.585550503872871e-34,3.1781264997865706e-14,7.935435326890898e-14,0.0,2.2488851711506385e-30,0.0,0.0,0.0,0.0,4.2935956796041246e-12,7.632711418827895e-15,2.0864441054375236e-15,9.510748883518835e-15,2.5089816875955398e-14,2.776662686213935e-31,0.0,0.0,0.0,1.2440899356903239e-39,0.0,0.0,9.447545621210196e-15,1.625934448082713e-16,0.0,0.0,7.601445402693288e-31,0.0,9.698925740663016e-20,0.0,3.4773201848424624e-29,2.5943681401361623e-30,1.165953801996854e-22,1.86818623051519e-19,7.250638215035686e-14,2.5600419725524935e-20,5.8461800966939285e-18,4.885223012213386e-28,0.0,3.1639891074722634e-17,3.030661026840287e-40,1.83209234810888e-14,0.0,1.887086085385541e-34,0.0,0.0,0.0,0.0,8.82262531856586e-14,0.0,3.0586042707842914e-25,2.160739989279071e-13,3.657780899299418e-28,0.0,0.0,0.0,0.0,0.0,0.0,8.463627545454313e-19,1.0009205405436286e-23,3.784412620330007e-15,0.0,0.0,1.8302697637025586e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.173945355373023e-22,3.3591636306367954e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.602534236864384e-17,0.0,0.0,0.0,9.268013375246127e-47,0.0,1.0383053004520495e-14,0.0,0.0,1.482971696065874e-15,0.0,3.1593910417122545e-20,1.0244671124572385e-30,8.20906155794355e-14,0.0,5.726170281648684e-14,0.0,0.0,1.42548446423977e-15,0.0,0.0,0.0,0.0,0.0,1.3892633200639006e-17,1.518849800150529e-15,4.296015093433072e-23,3.395040347358876e-14,4.359053983713596e-16,0.0,0.0,0.0,0.0,3.216659339041838e-39,5.064961721627835e-18,0.0,2.0984193288196658e-17,3.0676939986908522e-15,2.873255704134278e-14
0.049,0.1182543508005113,298.00000337005383,1.2318114087349323,0.6535752766875876,0.0,0.09810811173537566,2.4453893031077285e-18,0.04977235662750918,0.19854351757216263,2.0573154078721327e-10,0.0,3.598834275923223e-55,0.0,9.7511929072513e-27,1.9568891551462843e-23,7.370958450009206e-07,1.5575400426642407e-76,0.0,1.0780472321884367e-13,0.0,5.282070522222927e-11,1.260068505521195e-12,0.0,1.1040188040301569e-35,8.236649944388986e-20,0.0,8.002567915625949e-34,6.95788574391614e-44,3.300209622618081e-13,5.142415804105393e-48,1.7578552448560481e-37,0.0,7.560847287454453e-28,3.169415722609956e-14,1.5953266749723242e-33,1.0909118289908973e-13,8.026124893218872e-14,0.0,5.012368165486775e-30,0.0,0.0,0.0,0.0,2.0308835023623156e-11,2.87556992320356e-14,5.553757354042798e-15,1.2885325546170159e-14,2.5888376611944265e-14,2.345733703422998e-28,0.0,0.0,8.451026676431364e-16,3.876364954765234e-33,0.0,0.0,9.491284958988292e-15,1.3543575083265377e-15,0.0,0.0,1.0015192012272749e-30,0.0,1.0113905760037353e-19,2.114359236690086e-50,3.477308839196024e-29,2.5943597005938536e-30,1.1661424034707636e-22,1.8768255186108781e-19,7.284166671476853e-14,2.57187771910539e-20,5.846180387814129e-18,4.885201515635773e-28,0.0,3.163992931229066e-17,3.0306768192422036e-40,1.8320942048436333e-14,0.0,1.5945776012645557e-31,0.0,0.0,0.0,0.0,8.822638125954851e-14,0.0,3.1868579176099996e-25,2.1767424512526254e-13,1.8670240144945152e-27,0.0,0.0,0.0,0.0,0.0,0.0,8.674584834905102e-19,1.0009134274246567e-23,3.784394497283448e-15,0.0,0.0,1.8885127662015356e-36,0.0,0.0,0.0,0.0,0.0,0.0,2.1739484759086816e-22,3.3592901554006557e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.6081599421275785e-17,0.0,0.0,0.0,2.139149505453822e-40,0.0,1.038306244351568e-14,0.0,0.0,1.5023669185505359e-15,0.0,3.159439498229391e-20,1.0244701293261417e-30,8.209067818123539e-14,0.0,5.726176384336326e-14,0.0,0.0,1.4254895924820494e-15,0.0,0.0,0.0,0.0,0.0,1.3905439924065068e-17,1.5189677758960583e-15,3.830772384581809e-23,3.395043168658033e-14,4.3175603989634255e-16,0.0,0.0,0.0,0.0,2.2256689436837495e-38,5.064965252659903e-18,0.0,1.759790621235339e-17,3.0659768864930864e-15,2.8739246745568095e-14
0.05,0.11825596143519594,298.0000212844012,1.2317946316030375,0.6535743162482203,0.0,0.09810830554336362,3.820761094578587e-18,0.04977227783835114,0.1985433678642118,1.311367869667902e-09,0.0,2.840346959112161e-55,0.0,3.383619975656424e-26,1.894698927789736e-23,1.7307067086924714e-06,1.5763182636701757e-76,0.0,1.6822576746839346e-13,0.0,3.4296799923794894e-10,1.0376707294570504e-11,0.0,1.5763932804822795e-35,1.28709325236043e-19,0.0,4.065711224629734e-33,7.372964895999036e-43,2.5831596959511746e-12,3.225590453572422e-47,1.2182805781568772e-36,0.0,7.729634629312575e-27,3.437517585914082e-14,1.6620744741642114e-32,7.789169087155942e-13,8.871247233510144e-14,0.0,2.827584512108167e-29,0.0,5.881183424338328e-35,0.0,0.0,1.2968965754612883e-10,2.2517072213962298e-13,4.045022009697869e-14,4.8417994863883166e-14,3.263216979146331e-14,2.271219104486284e-28,0.0,0.0,5.090994034536224e-14,4.0368664906483174e-32,7.298077362708095e-29,0.0,9.572292270656179e-15,1.6405857387665624e-14,2.1081527287064813e-16,1.6192857470042032e-18,2.349522726602557e-30,1.5615152585414036e-42,1.5801012260494904e-19,4.763165877670563e-49,3.4772855508713574e-29,2.594342496144329e-30,1.1670007158559343e-22,1.892818050472813e-19,7.346221425691207e-14,2.5937857926638423e-20,5.846189357004761e-18,4.88515248675393e-28,0.0,3.164005773419308e-17,3.0307349819570383e-40,1.8320986059419866e-14,0.0,1.543883376336797e-31,0.0,0.0,0.0,0.0,8.822671355434002e-14,0.0,4.956843557046373e-25,2.2551100419450885e-13,1.426551598302451e-26,0.0,0.0,0.0,0.0,0.0,0.0,8.885751909084766e-19,1.0009056787775231e-23,3.784381180064709e-15,0.0,0.0,2.3804292255347983e-36,0.0,0.0,1.160560456543002e-30,0.0,0.0,0.0,2.1739605135282605e-22,3.361289256433944e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.6178476876829435e-17,0.0,0.0,0.0,1.497886212891571e-39,0.0,1.0383088398771089e-14,0.0,0.0,1.7708558627105938e-15,0.0,3.160302025906223e-20,1.0244901238631497e-30,8.209085055262392e-14,0.0,5.726191984464871e-14,0.0,0.0,1.4255413833960908e-15,0.0,0.0,0.0,0.0,0.0,1.4103498759377697e-17,1.5202442385495657e-15,3.4425561445696126e-23,3.395050378659122e-14,4.287405146820708e-16,0.0,0.0,1.2541029189569218e-15,0.0,3.123378132460511e-37,5.06497485303352e-18,0.0,1.4772054488120125e-17,3.0642374037345594e-15,2.874458457302674e-14
0.051000000000000004,0.1182601809088467,298.00014230167073,1.2317506817344543,0.6535718197868761,0.0,0.09810880970469343,1.4037633458766377e-17,0.049772067748789894,0.1985429749983538,8.847807803667705e-09,2.955364973198273e-42,4.470555570801747e-55,0.0,2.9310080610306384e-25,1.8403147767675626e-23,4.315558121117915e-06,1.594277471850578e-76,0.0,6.172719900756398e-13,0.0,2.3537440312221004e-09,9.146075102766529e-11,0.0,7.700680459067636e-35,4.729579687915045e-19,3.2195097433717207e-15,3.6649377958363665e-32,1.8981033289593428e-41,2.143066227656338e-11,2.583465898488136e-46,1.4449576973034975e-35,8.665297320178447e-15,1.0159153655309255e-25,6.172088213921916e-14,4.358541076677408e-31,6.582478069372811e-12,1.6747680291767812e-13,5.485140984838719e-30,2.668008693223645e-28,0.0,5.3946454243232605e-31,0.0,0.0,8.767495555069123e-10,2.0515877957367706e-12,3.9166709496820144e-13,4.225648718694448e-13,8.958416780501306e-14,2.2063317534227257e-28,0.0,0.0,6.051598205373614e-13,1.290043022297872e-30,2.2812240237237332e-27,0.0,9.929023185633048e-15,2.0650296228029653e-13,4.25066977289338e-15,4.207833590907377e-17,1.575248965045958e-29,0.0,5.80470090649983e-19,1.413510796187905e-47,3.477267027781267e-29,2.5943298286004576e-30,1.1759547150339132e-22,1.9632851215141202e-19,7.619611651753563e-14,2.6903347379026786e-20,5.846268158141751e-18,4.885071523483616e-28,0.0,3.164097879997362e-17,3.0312155118510585e-40,1.8321096965103014e-14,0.0,1.4995265337271176e-31,0.0,0.0,0.0,0.0,8.82277562369785e-14,0.0,1.810408382803006e-24,2.8971203465230563e-13,1.1886376806432801e-25,5.731345857830127e-21,0.0,0.0,0.0,0.0,0.0,9.100808056530651e-19,1.0008888071151086e-23,3.784380442130772e-15,0.0,5.435574037985452e-19,6.534754887625518e-36,1.4149908368623687e-21,0.0,5.237435540381425e-29,0.0,0.0,0.0,2.174044722222447e-22,3.3932799123555416e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.6563963155281183e-17,0.0,0.0,3.1702553592192883e-16,1.7792532630640384e-38,0.0,1.038319018968252e-14,0.0,1.103687889784404e-30,5.487563378968214e-15,0.0,3.176372302169685e-20,1.0246416244860886e-30,8.209146591803293e-14,0.0,5.72623194390757e-14,8.01658467898481e-17,0.0,1.4263016219546676e-15,0.0,0.0,0.0,0.0,0.0,1.7168069567056556e-17,1.5341154324581803e-15,3.118667193269772e-23,3.3950687879703394e-14,4.2653415451850765e-16,0.0,0.0,1.5944167377563158e-14,0.0,2.1464244516870503e-36,5.065006984301464e-18,0.0,1.2413829150920168e-17,3.062488101801835e-15,2.874902299870393e-14
0.052000000000000005,0.11827135739711309,298.0009596550572,1.2316342830277969,0.6535653363316994,0.0,0.09811012150685397,8.573854885085608e-17,0.04977148921333711,0.19854192909028823,6.022100989436112e-08,9.919767025034643e-43,2.404255903294537e-53,0.0,4.516808634339797e-24,1.826390830678489e-23,1.1040274831577505e-05,1.612103463167506e-76,0.0,3.771433110794818e-12,1.1188184889314865e-13,1.6289332256219348e-08,8.126527208436848e-10,4.748615321956199e-28,2.27047490237444e-33,2.8888501967810942e-18,9.113531268580388e-14,1.1833488829591757e-30,9.189168242614353e-40,1.7909575515991786e-10,2.1467390352713433e-45,5.133291827837513e-34,9.386600571371437e-14,3.5603751633363065e-24,3.4065104141113694e-13,2.175747637710727e-29,5.686798518491294e-11,9.015850224596852e-13,2.055187298007894e-28,9.011927291018665e-27,0.0,2.817591133645735e-29,0.0,1.299694977101058e-27,5.979286067178119e-09,1.9035597030371562e-11,3.926619884944942e-12,4.3623305707120916e-12,5.705668675952502e-13,2.222592157470837e-28,6.886089125126979e-17,4.99487898285751e-13,6.741258175562311e-12,8.126129105342046e-29,1.2620256798117017e-25,5.255232998996042e-15,1.2316300564041764e-14,2.6074619723451826e-12,5.996600980183266e-14,6.308621576693094e-16,2.1123957237755578e-28,0.0,3.544958411573179e-18,1.2579434432745446e-45,3.477502897365827e-29,2.594513589486958e-30,1.3202103335192324e-22,2.435072417945958e-19,9.449913828608297e-14,3.3368252537608687e-20,5.846847747755922e-18,4.8851754496870465e-28,2.1726295959558617e-14,3.1654213298931485e-17,3.0503508856077214e-40,1.8321383758562e-14,0.0,1.4880953353071312e-31,0.0,0.0,0.0,0.0,8.823338602638445e-14,0.0,1.1037260135344281e-23,8.70132675264046e-13,1.1358688888286075e-24,1.8156100317259572e-19,4.40055385116979e-47,3.660569959983488e-31,0.0,0.0,0.0,9.389746383164293e-19,1.000800612796952e-23,3.7844126370701026e-15,0.0,1.2791417637359896e-17,4.161916893449692e-35,3.0515335959038603e-20,0.0,5.5983835246654e-28,0.0,0.0,0.0,2.1750901969598308e-22,3.9062973261680044e-14,1.473533972959818e-17,0.0,0.0,0.0,0.0,0.0,1.877122032852372e-17,0.0,0.0,6.161097168947529e-15,6.321166498802811e-37,0.0,1.0384231586063558e-14,2.7404582220541412e-33,4.2450091565617337e-29,5.693965233268056e-14,0.0,3.477728968935178e-20,1.0258617548478872e-30,8.209555066758514e-14,0.0,5.726336668527379e-14,2.0407475549339253e-15,0.0,1.4383913309452215e-15,0.0,0.0,0.0,0.0,0.0,6.45916024241154e-17,1.6850129768050818e-15,2.848438717909132e-23,3.395115807552072e-14,4.249161594710287e-16,0.0,0.0,1.874661799438195e-13,0.0,2.4522159483093886e-35,5.065193692723793e-18,5.589698516893442e-15,1.0443038975791346e-17,3.0607529518270422e-15,2.8753341023192594e-14
