cantera_index,sensitivity,cantera equation,cantera products,cantera reactants
56,-0.0033200167920375678,CH2(T)(19) + H2(11) <=> CH3(20) + H(9),"{'CH3(20)': 1.0, 'H(9)': 1.0}","{'CH2(T)(19)': 1.0, 'H2(11)': 1.0}"
95,-0.0032687995611269086,CH3(20) + HO2(14) <=> CH4(3) + O2(4),"{'CH4(3)': 1.0, 'O2(4)': 1.0}","{'CH3(20)': 1.0, 'HO2(14)': 1.0}"
731,-0.0032235381068017265,BR(91) + CH2O(21) <=> HBR(93) + HCO(18),"{'HBR(93)': 1.0, 'HCO(18)': 1.0}","{'BR(91)': 1.0, 'CH2O(21)': 1.0}"
1763,-0.0031299286874879083,O2(4) + S(17512) <=> BR(91) + S(19636),"{'BR(91)': 1.0, 'S(19636)': 1.0}","{'O2(4)': 1.0, 'S(17512)': 1.0}"
30,0.0030585458560510705,CO(16) + OH(2) <=> CO2(17) + H(9),"{'CO2(17)': 1.0, 'H(9)': 1.0}","{'CO(16)': 1.0, 'OH(2)': 1.0}"
234,-0.003046132695644468,C2H6(32) + H(9) <=> C2H5(33) + H2(11),"{'C2H5(33)': 1.0, 'H2(11)': 1.0}","{'C2H6(32)': 1.0, 'H(9)': 1.0}"
592,0.00298026155391999,CBr(425) + H(9) <=> CH3(20) + HBR(93),"{'CH3(20)': 1.0, 'HBR(93)': 1.0}","{'CBr(425)': 1.0, 'H(9)': 1.0}"
81,0.002962611130817615,CH2O(21) + O(10) <=> HCO(18) + OH(2),"{'HCO(18)': 1.0, 'OH(2)': 1.0}","{'CH2O(21)': 1.0, 'O(10)': 1.0}"
187,0.0029203215856989737,C2H3(30) + O2(4) <=> CH2O(21) + HCO(18),"{'CH2O(21)': 1.0, 'HCO(18)': 1.0}","{'C2H3(30)': 1.0, 'O2(4)': 1.0}"
1286,0.002834953621398976,C3H3(6704) + H(9) <=> C#CC(8822),{'C#CC(8822)': 1.0},"{'C3H3(6704)': 1.0, 'H(9)': 1.0}"
101,0.002788200827781573,CH2(T)(19) + CH3(20) <=> C2H4(31) + H(9),"{'C2H4(31)': 1.0, 'H(9)': 1.0}","{'CH2(T)(19)': 1.0, 'CH3(20)': 1.0}"
172,0.0026253997226777866,CH2CO(29) + H(9) <=> CH3(20) + CO(16),"{'CH3(20)': 1.0, 'CO(16)': 1.0}","{'CH2CO(29)': 1.0, 'H(9)': 1.0}"
838,-0.0025923743762358196,CF3(46) + O2(4) <=> CF3O(49) + O(10),"{'CF3O(49)': 1.0, 'O(10)': 1.0}","{'CF3(46)': 1.0, 'O2(4)': 1.0}"
706,0.002564008689746851,BR(91) + CH2OH(34) <=> CH2O(21) + HBR(93),"{'CH2O(21)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'CH2OH(34)': 1.0}"
415,0.0025634317271123444,CH3(20) + HBR(93) <=> BR(91) + CH4(3),"{'BR(91)': 1.0, 'CH4(3)': 1.0}","{'CH3(20)': 1.0, 'HBR(93)': 1.0}"
157,-0.0025585943150688833,HCCO(22) + O2(4) <=> 2 CO(16) + OH(2),"{'CO(16)': 2.0, 'OH(2)': 1.0}","{'HCCO(22)': 1.0, 'O2(4)': 1.0}"
12,0.0025165114943913533,H2O(5) + M <=> H(9) + OH(2) + M,"{'H(9)': 1.0, 'OH(2)': 1.0}",{'H2O(5)': 1.0}
4,0.0024959542654327937,2 OH(2) <=> H2O(5) + O(10),"{'H2O(5)': 1.0, 'O(10)': 1.0}",{'OH(2)': 2.0}
45,0.0024925031992713686,CH(7) + H2O(5) <=> CH2O(21) + H(9),"{'CH2O(21)': 1.0, 'H(9)': 1.0}","{'CH(7)': 1.0, 'H2O(5)': 1.0}"
1217,0.0024807351941788978,CHF2(83) + S(140) <=> 2-BTP(1) + CH2F2(42),"{'2-BTP(1)': 1.0, 'CH2F2(42)': 1.0}","{'CHF2(83)': 1.0, 'S(140)': 1.0}"
40,0.0023412406470212093,CH(7) + H(9) <=> C(6) + H2(11),"{'C(6)': 1.0, 'H2(11)': 1.0}","{'CH(7)': 1.0, 'H(9)': 1.0}"
1117,-0.0023357634421017647,CF2O(50) + HF(39) <=> CF3(46) + OH(2),"{'CF3(46)': 1.0, 'OH(2)': 1.0}","{'CF2O(50)': 1.0, 'HF(39)': 1.0}"
188,-0.0023247116471469737,C2H3(30) + O2(4) <=> CH2CHO(36) + O(10),"{'CH2CHO(36)': 1.0, 'O(10)': 1.0}","{'C2H3(30)': 1.0, 'O2(4)': 1.0}"
74,-0.0023176562034158245,CH2(S)(26) + H2O(5) <=> CH2(T)(19) + H2O(5),"{'CH2(T)(19)': 1.0, 'H2O(5)': 1.0}","{'CH2(S)(26)': 1.0, 'H2O(5)': 1.0}"
615,0.002246900957257565,2-BTP(1) + CF3(46) <=> S(814),{'S(814)': 1.0},"{'2-BTP(1)': 1.0, 'CF3(46)': 1.0}"
510,0.002242979156003478,CF3CCH(85) + H(9) <=> S(127),{'S(127)': 1.0},"{'CF3CCH(85)': 1.0, 'H(9)': 1.0}"
17,-0.0021546674307127748,HO2(14) + O(10) <=> O2(4) + OH(2),"{'O2(4)': 1.0, 'OH(2)': 1.0}","{'HO2(14)': 1.0, 'O(10)': 1.0}"
1119,-0.002153419243325657,CH2Br(969) + H(9) <=> CH2(T)(19) + HBR(93),"{'CH2(T)(19)': 1.0, 'HBR(93)': 1.0}","{'CH2Br(969)': 1.0, 'H(9)': 1.0}"
913,0.002138005145178447,CH3F(40) + H(9) <=> CH3(20) + HF(39),"{'CH3(20)': 1.0, 'HF(39)': 1.0}","{'CH3F(40)': 1.0, 'H(9)': 1.0}"
60,0.002134154340237954,CH2(T)(19) + O2(4) <=> CO2(17) + H2(11),"{'CO2(17)': 1.0, 'H2(11)': 1.0}","{'CH2(T)(19)': 1.0, 'O2(4)': 1.0}"
1387,0.002130870414696604,CH2Br(969) + S(814) <=> S(3687),{'S(3687)': 1.0},"{'CH2Br(969)': 1.0, 'S(814)': 1.0}"
51,0.0021170839569318385,CH(7) + CO2(17) <=> CO(16) + HCO(18),"{'CO(16)': 1.0, 'HCO(18)': 1.0}","{'CH(7)': 1.0, 'CO2(17)': 1.0}"
11,-0.0021027813679493027,H(9) + O(10) + M <=> OH(2) + M,{'OH(2)': 1.0},"{'H(9)': 1.0, 'O(10)': 1.0}"
13,0.0021017762747737867,2 H2O(5) <=> H(9) + H2O(5) + OH(2),"{'H(9)': 1.0, 'H2O(5)': 1.0, 'OH(2)': 1.0}",{'H2O(5)': 2.0}
888,-0.002055644226440531,BR(91) + CH2CO(29) <=> CH2Br(969) + CO(16),"{'CH2Br(969)': 1.0, 'CO(16)': 1.0}","{'BR(91)': 1.0, 'CH2CO(29)': 1.0}"
1006,0.0020051375165631878,C2H4(31) + HBR(93) <=> BR(91) + C2H5(33),"{'BR(91)': 1.0, 'C2H5(33)': 1.0}","{'C2H4(31)': 1.0, 'HBR(93)': 1.0}"
561,0.0019742192704249634,BR(91) + S(127) <=> CF3CCH(85) + HBR(93),"{'CF3CCH(85)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'S(127)': 1.0}"
1657,0.0019668017598470154,HBR(93) + S(11229) <=> BR(91) + S(3687),"{'BR(91)': 1.0, 'S(3687)': 1.0}","{'HBR(93)': 1.0, 'S(11229)': 1.0}"
236,-0.0018955640899740978,C2H6(32) + OH(2) <=> C2H5(33) + H2O(5),"{'C2H5(33)': 1.0, 'H2O(5)': 1.0}","{'C2H6(32)': 1.0, 'OH(2)': 1.0}"
536,0.0018853100505077177,CH4(3) + S(130) <=> 2-BTP(1) + CH3(20),"{'2-BTP(1)': 1.0, 'CH3(20)': 1.0}","{'CH4(3)': 1.0, 'S(130)': 1.0}"
182,0.001856625771995129,C2H3(30) + H(9) <=> H2(11) + H2CC(25),"{'H2(11)': 1.0, 'H2CC(25)': 1.0}","{'C2H3(30)': 1.0, 'H(9)': 1.0}"
49,-0.001849214549091543,CH(7) + O2(4) <=> CO(16) + H(9) + O(10),"{'CO(16)': 1.0, 'H(9)': 1.0, 'O(10)': 1.0}","{'CH(7)': 1.0, 'O2(4)': 1.0}"
1736,0.001839859733189157,S(17559) <=> H(9) + S(17512),"{'H(9)': 1.0, 'S(17512)': 1.0}",{'S(17559)': 1.0}
556,-0.001777497740129034,CBr(425) + S(127) <=> 2-BTP(1) + CH3(20),"{'2-BTP(1)': 1.0, 'CH3(20)': 1.0}","{'CBr(425)': 1.0, 'S(127)': 1.0}"
1195,0.001765250382552245,CH2F2(42) + CH3(20) <=> CH4(3) + CHF2(83),"{'CH4(3)': 1.0, 'CHF2(83)': 1.0}","{'CH2F2(42)': 1.0, 'CH3(20)': 1.0}"
517,0.0017520028103172485,CHF3(43) <=> CF3(46) + H(9),"{'CF3(46)': 1.0, 'H(9)': 1.0}",{'CHF3(43)': 1.0}
135,0.0017514289112363474,CH3OH(27) + OH(2) <=> CH3O(28) + H2O(5),"{'CH3O(28)': 1.0, 'H2O(5)': 1.0}","{'CH3OH(27)': 1.0, 'OH(2)': 1.0}"
1106,-0.001678958698455784,CH3(20) + S(814) <=> S(2457),{'S(2457)': 1.0},"{'CH3(20)': 1.0, 'S(814)': 1.0}"
34,-0.0016739208956027046,HCO(18) + O(10) <=> CO(16) + OH(2),"{'CO(16)': 1.0, 'OH(2)': 1.0}","{'HCO(18)': 1.0, 'O(10)': 1.0}"
643,0.0016493647046160907,CF3(46) + S(140) <=> 2-BTP(1) + CHF3(43),"{'2-BTP(1)': 1.0, 'CHF3(43)': 1.0}","{'CF3(46)': 1.0, 'S(140)': 1.0}"
1120,0.001638150377461676,BR(91) + S(3991) <=> S(1362),{'S(1362)': 1.0},"{'BR(91)': 1.0, 'S(3991)': 1.0}"
152,-0.0016360070796930376,C2H(23) + H2(11) <=> C2H2(24) + H(9),"{'C2H2(24)': 1.0, 'H(9)': 1.0}","{'C2H(23)': 1.0, 'H2(11)': 1.0}"
130,-0.0015991023956725661,CH3OH(27) + H(9) <=> CH2OH(34) + H2(11),"{'CH2OH(34)': 1.0, 'H2(11)': 1.0}","{'CH3OH(27)': 1.0, 'H(9)': 1.0}"
1714,0.0015300473073804363,S(11233) <=> H(9) + S(17512),"{'H(9)': 1.0, 'S(17512)': 1.0}",{'S(11233)': 1.0}
895,0.0014930049699723948,CH2OH(34) + HBR(93) <=> BR(91) + CH3OH(27),"{'BR(91)': 1.0, 'CH3OH(27)': 1.0}","{'CH2OH(34)': 1.0, 'HBR(93)': 1.0}"
494,-0.0014163643457228503,2-BTP(1) + H(9) <=> HBR(93) + S(127),"{'HBR(93)': 1.0, 'S(127)': 1.0}","{'2-BTP(1)': 1.0, 'H(9)': 1.0}"
515,-0.0013997604883005425,CF3(46) + CH4(3) <=> CH3(20) + CHF3(43),"{'CH3(20)': 1.0, 'CHF3(43)': 1.0}","{'CF3(46)': 1.0, 'CH4(3)': 1.0}"
1123,-0.0013908234709904689,CH2Br(969) + H(9) <=> CH2(S)(26) + HBR(93),"{'CH2(S)(26)': 1.0, 'HBR(93)': 1.0}","{'CH2Br(969)': 1.0, 'H(9)': 1.0}"
755,0.0013671715233152214,BR(91) + C2H5(33) <=> C2H4(31) + HBR(93),"{'C2H4(31)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'C2H5(33)': 1.0}"
1111,0.0013087961510924529,FCBr(2959) + H(9) <=> CH2Br(969) + HF(39),"{'CH2Br(969)': 1.0, 'HF(39)': 1.0}","{'FCBr(2959)': 1.0, 'H(9)': 1.0}"
832,0.0012745340836121577,CH2Br(969) <=> BR(91) + CH2(T)(19),"{'BR(91)': 1.0, 'CH2(T)(19)': 1.0}",{'CH2Br(969)': 1.0}
97,-0.0012614372369850147,CH3(20) + O2(4) <=> CH3O(28) + O(10),"{'CH3O(28)': 1.0, 'O(10)': 1.0}","{'CH3(20)': 1.0, 'O2(4)': 1.0}"
690,0.0012523885963326182,HBR(93) + OH(2) <=> BR(91) + H2O(5),"{'BR(91)': 1.0, 'H2O(5)': 1.0}","{'HBR(93)': 1.0, 'OH(2)': 1.0}"
235,0.001249534386162888,C2H6(32) + O(10) <=> C2H5(33) + OH(2),"{'C2H5(33)': 1.0, 'OH(2)': 1.0}","{'C2H6(32)': 1.0, 'O(10)': 1.0}"
47,0.0012177479682078825,CH(7) + O2(4) <=> CO2(17) + H(9),"{'CO2(17)': 1.0, 'H(9)': 1.0}","{'CH(7)': 1.0, 'O2(4)': 1.0}"
360,-0.001197248369375078,CH2O(21) <=> CO(16) + H2(11),"{'CO(16)': 1.0, 'H2(11)': 1.0}",{'CH2O(21)': 1.0}
1147,-0.001128304136713124,CHF2(83) + S(140) <=> CHF3(43) + S(1362),"{'CHF3(43)': 1.0, 'S(1362)': 1.0}","{'CHF2(83)': 1.0, 'S(140)': 1.0}"
798,0.0011192854715645255,CH2Br(969) + H(9) <=> CBr(425),{'CBr(425)': 1.0},"{'CH2Br(969)': 1.0, 'H(9)': 1.0}"
640,0.0011098048378453062,OH(2) + S(140) <=> 2-BTP(1) + H2O(5),"{'2-BTP(1)': 1.0, 'H2O(5)': 1.0}","{'OH(2)': 1.0, 'S(140)': 1.0}"
1,0.0010697343147161686,H2(11) + O(10) <=> H(9) + OH(2),"{'H(9)': 1.0, 'OH(2)': 1.0}","{'H2(11)': 1.0, 'O(10)': 1.0}"
716,0.0010588542756502575,CHF3(43) + OH(2) <=> CF3(46) + H2O(5),"{'CF3(46)': 1.0, 'H2O(5)': 1.0}","{'CHF3(43)': 1.0, 'OH(2)': 1.0}"
57,-0.0010497202981286614,CH2(T)(19) + O2(4) <=> CO(16) + H(9) + OH(2),"{'CO(16)': 1.0, 'H(9)': 1.0, 'OH(2)': 1.0}","{'CH2(T)(19)': 1.0, 'O2(4)': 1.0}"
804,-0.0010198488374805025,CH2Br(969) + HBR(93) <=> BR(91) + CBr(425),"{'BR(91)': 1.0, 'CBr(425)': 1.0}","{'CH2Br(969)': 1.0, 'HBR(93)': 1.0}"
59,0.0010118375200841901,CH2(T)(19) + O2(4) <=> CH2O(21) + O(10),"{'CH2O(21)': 1.0, 'O(10)': 1.0}","{'CH2(T)(19)': 1.0, 'O2(4)': 1.0}"
846,-0.0009886177858120992,CF2(44) + HO2(14) <=> CF2O(50) + OH(2),"{'CF2O(50)': 1.0, 'OH(2)': 1.0}","{'CF2(44)': 1.0, 'HO2(14)': 1.0}"
639,0.0008927045912540168,O(10) + S(140) <=> 2-BTP(1) + OH(2),"{'2-BTP(1)': 1.0, 'OH(2)': 1.0}","{'O(10)': 1.0, 'S(140)': 1.0}"
108,-0.0008766163151278207,CH3O(28) + H(9) <=> CH3(20) + OH(2),"{'CH3(20)': 1.0, 'OH(2)': 1.0}","{'CH3O(28)': 1.0, 'H(9)': 1.0}"
