cantera_index,sensitivity,cantera equation,cantera products,cantera reactants
0,-0.1791624146028425,H(9) + O2(4) <=> O(10) + OH(2),"{'O(10)': 1.0, 'OH(2)': 1.0}","{'H(9)': 1.0, 'O2(4)': 1.0}"
759,0.1354780441511279,BR(91) + HCO(18) <=> CO(16) + HBR(93),"{'CO(16)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'HCO(18)': 1.0}"
32,-0.08448175765118501,HCO(18) + M <=> CO(16) + H(9) + M,"{'CO(16)': 1.0, 'H(9)': 1.0}",{'HCO(18)': 1.0}
411,0.07349684952406171,BROH(8) (+M) <=> BR(91) + OH(2) (+M),"{'BR(91)': 1.0, 'OH(2)': 1.0}",{'BROH(8)': 1.0}
996,-0.0612361998845264,CH2(T)(19) + O2(4) <=> CHO2(230) + H(9),"{'CHO2(230)': 1.0, 'H(9)': 1.0}","{'CH2(T)(19)': 1.0, 'O2(4)': 1.0}"
1322,-0.05403533862780237,C2H2(24) + CH3(20) <=> C#CC(8822) + H(9),"{'C#CC(8822)': 1.0, 'H(9)': 1.0}","{'C2H2(24)': 1.0, 'CH3(20)': 1.0}"
1284,0.04234283217588985,C3H3(6704) + HBR(93) <=> BR(91) + C#CC(8822),"{'BR(91)': 1.0, 'C#CC(8822)': 1.0}","{'C3H3(6704)': 1.0, 'HBR(93)': 1.0}"
29,0.04097498014700338,CO(16) + OH(2) <=> CO2(17) + H(9),"{'CO2(17)': 1.0, 'H(9)': 1.0}","{'CO(16)': 1.0, 'OH(2)': 1.0}"
116,-0.04056306054554066,CH2OH(34) + H(9) <=> CH3(20) + OH(2),"{'CH3(20)': 1.0, 'OH(2)': 1.0}","{'CH2OH(34)': 1.0, 'H(9)': 1.0}"
90,0.04008627564236577,CH3(20) + O(10) <=> CH2O(21) + H(9),"{'CH2O(21)': 1.0, 'H(9)': 1.0}","{'CH3(20)': 1.0, 'O(10)': 1.0}"
103,-0.03824992356557312,2 CH3(20) <=> C2H5(33) + H(9),"{'C2H5(33)': 1.0, 'H(9)': 1.0}",{'CH3(20)': 2.0}
244,0.03453193199081915,CH3(20) + H(9) <=> CH4(3),{'CH4(3)': 1.0},"{'CH3(20)': 1.0, 'H(9)': 1.0}"
560,0.03325785582339875,CBr(425) <=> BR(91) + CH3(20),"{'BR(91)': 1.0, 'CH3(20)': 1.0}",{'CBr(425)': 1.0}
717,0.03200022585327503,H(9) + HBR(93) <=> BR(91) + H2(11),"{'BR(91)': 1.0, 'H2(11)': 1.0}","{'H(9)': 1.0, 'HBR(93)': 1.0}"
1232,0.026862712910211597,CF3CCH(85) + CH3(20) <=> C#CC(8822) + CF3(46),"{'C#CC(8822)': 1.0, 'CF3(46)': 1.0}","{'CF3CCH(85)': 1.0, 'CH3(20)': 1.0}"
162,-0.026743765996945397,C2H2(24) + O(10) <=> H(9) + HCCO(22),"{'H(9)': 1.0, 'HCCO(22)': 1.0}","{'C2H2(24)': 1.0, 'O(10)': 1.0}"
356,-0.025006616645215515,H(9) + O2(4) <=> HO2(14),{'HO2(14)': 1.0},"{'H(9)': 1.0, 'O2(4)': 1.0}"
36,-0.024427942131137068,HCO(18) + OH(2) <=> CO(16) + H2O(5),"{'CO(16)': 1.0, 'H2O(5)': 1.0}","{'HCO(18)': 1.0, 'OH(2)': 1.0}"
381,-0.023535059135656223,CH2O(21) + H(9) <=> CH2OH(34),{'CH2OH(34)': 1.0},"{'CH2O(21)': 1.0, 'H(9)': 1.0}"
412,0.02335912708079787,BR(91) + HO2(14) <=> HBR(93) + O2(4),"{'HBR(93)': 1.0, 'O2(4)': 1.0}","{'BR(91)': 1.0, 'HO2(14)': 1.0}"
33,-0.02286540526334414,H(9) + HCO(18) <=> CO(16) + H2(11),"{'CO(16)': 1.0, 'H2(11)': 1.0}","{'H(9)': 1.0, 'HCO(18)': 1.0}"
15,0.020650852361716727,H(9) + HO2(14) <=> 2 OH(2),{'OH(2)': 2.0},"{'H(9)': 1.0, 'HO2(14)': 1.0}"
14,-0.01964272755544509,H(9) + HO2(14) <=> H2(11) + O2(4),"{'H2(11)': 1.0, 'O2(4)': 1.0}","{'H(9)': 1.0, 'HO2(14)': 1.0}"
1076,-0.01939144659352194,CF3CCH(85) + H(9) <=> C2H2(24) + CF3(46),"{'C2H2(24)': 1.0, 'CF3(46)': 1.0}","{'CF3CCH(85)': 1.0, 'H(9)': 1.0}"
1160,-0.01783219771599547,CHF2(83) + O2(4) <=> CF2O(50) + OH(2),"{'CF2O(50)': 1.0, 'OH(2)': 1.0}","{'CHF2(83)': 1.0, 'O2(4)': 1.0}"
1286,0.017796772489867094,C3H3(6704) + H(9) <=> C#CC(8822),{'C#CC(8822)': 1.0},"{'C3H3(6704)': 1.0, 'H(9)': 1.0}"
644,-0.01743446042238529,2-BTP(1) + H(9) <=> S(140),{'S(140)': 1.0},"{'2-BTP(1)': 1.0, 'H(9)': 1.0}"
758,0.017200639371051672,BROH(8) + H(9) <=> HBR(93) + OH(2),"{'HBR(93)': 1.0, 'OH(2)': 1.0}","{'BROH(8)': 1.0, 'H(9)': 1.0}"
3,0.016875856133524644,H2(11) + OH(2) <=> H(9) + H2O(5),"{'H(9)': 1.0, 'H2O(5)': 1.0}","{'H2(11)': 1.0, 'OH(2)': 1.0}"
123,0.016655756743952477,CH4(3) + O(10) <=> CH3(20) + OH(2),"{'CH3(20)': 1.0, 'OH(2)': 1.0}","{'CH4(3)': 1.0, 'O(10)': 1.0}"
