cantera_index,sensitivity,cantera equation,cantera products,cantera reactants
83,-0.003355914939444927,CH2O + OH <=> H2O + HCO,"{'H2O': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'OH': 1.0}"
1530,-0.003345797136947497,BR + C2H5 <=> C2H5BR,{'C2H5BR': 1.0},"{'BR': 1.0, 'C2H5': 1.0}"
4,-0.0033354319008750176,2 H + M <=> H2 + M,{'H2': 1.0},{'H': 2.0}
1565,0.0031967768760386163,BTP + OH <=> BR + CF3COCH3,"{'BR': 1.0, 'CF3COCH3': 1.0}","{'BTP': 1.0, 'OH': 1.0}"
6,-0.0031860313221053513,2 H + H2O <=> H2 + H2O,"{'H2': 1.0, 'H2O': 1.0}","{'H': 2.0, 'H2O': 1.0}"
200,-0.0029678270533642728,C2H3 + CH3 (+M) <=> C3H6 (+M),{'C3H6': 1.0},"{'C2H3': 1.0, 'CH3': 1.0}"
1470,-0.002913907616923315,CF3BR + H <=> CF3 + HBR,"{'CF3': 1.0, 'HBR': 1.0}","{'CF3BR': 1.0, 'H': 1.0}"
1289,-0.0028049608829488525,CF2:CH + H <=> C2HF + HF,"{'C2HF': 1.0, 'HF': 1.0}","{'CF2:CH': 1.0, 'H': 1.0}"
1502,-0.002803043960997173,BROH + O <=> BRO + OH,"{'BRO': 1.0, 'OH': 1.0}","{'BROH': 1.0, 'O': 1.0}"
169,0.002722379828028491,C2H2 + CH3 <=> H + pC3H4,"{'H': 1.0, 'pC3H4': 1.0}","{'C2H2': 1.0, 'CH3': 1.0}"
1567,-0.0026644886102839844,BTP + OH <=> CF3CBRCH + H2O,"{'CF3CBRCH': 1.0, 'H2O': 1.0}","{'BTP': 1.0, 'OH': 1.0}"
145,0.0025624341478140515,C2O + O2 <=> 2 CO + O,"{'CO': 2.0, 'O': 1.0}","{'C2O': 1.0, 'O2': 1.0}"
1473,-0.002504763303082505,CF3BR <=> BR + CF3,"{'BR': 1.0, 'CF3': 1.0}",{'CF3BR': 1.0}
147,0.002477241004831539,HCCO + O <=> 2 CO + H,"{'CO': 2.0, 'H': 1.0}","{'HCCO': 1.0, 'O': 1.0}"
118,0.0024263580597705435,CH2OH + H <=> CH2* + H2O,"{'CH2*': 1.0, 'H2O': 1.0}","{'CH2OH': 1.0, 'H': 1.0}"
1270,0.002418586474386573,CH2:CHF (+M) <=> C2H2 + HF (+M),"{'C2H2': 1.0, 'HF': 1.0}",{'CH2:CHF': 1.0}
907,0.002391080873528557,CF3 + HO2 <=> CF3O + OH,"{'CF3O': 1.0, 'OH': 1.0}","{'CF3': 1.0, 'HO2': 1.0}"
114,-0.0023503132707399037,CH3O + O2 <=> CH2O + HO2,"{'CH2O': 1.0, 'HO2': 1.0}","{'CH3O': 1.0, 'O2': 1.0}"
176,0.002333262484712879,H2CC + O2 <=> 2 HCO,{'HCO': 2.0},"{'H2CC': 1.0, 'O2': 1.0}"
851,0.0023121147254011403,CHF3 + M <=> CF2 + HF + M,"{'CF2': 1.0, 'HF': 1.0}",{'CHF3': 1.0}
1562,-0.0022773113309716374,BTP + H <=> CF3CCH2 + HBR,"{'CF3CCH2': 1.0, 'HBR': 1.0}","{'BTP': 1.0, 'H': 1.0}"
21,-0.002239611080431886,HO2 + OH <=> H2O + O2,"{'H2O': 1.0, 'O2': 1.0}","{'HO2': 1.0, 'OH': 1.0}"
54,-0.0022165009347871194,CH2 + O <=> H + HCO,"{'H': 1.0, 'HCO': 1.0}","{'CH2': 1.0, 'O': 1.0}"
1497,-0.0021020376345226824,BR2 + OH <=> BR + BROH,"{'BR': 1.0, 'BROH': 1.0}","{'BR2': 1.0, 'OH': 1.0}"
1563,0.0020981202933893746,BTP + H <=> C2H3BR + CF3,"{'C2H3BR': 1.0, 'CF3': 1.0}","{'BTP': 1.0, 'H': 1.0}"
35,-0.002094858285851955,HCO + O <=> CO + OH,"{'CO': 1.0, 'OH': 1.0}","{'HCO': 1.0, 'O': 1.0}"
829,-0.002076234553409094,CF:O + H <=> CO + HF,"{'CO': 1.0, 'HF': 1.0}","{'CF:O': 1.0, 'H': 1.0}"
962,-0.0020526477361645,CF2:O + H <=> CF:O + HF,"{'CF:O': 1.0, 'HF': 1.0}","{'CF2:O': 1.0, 'H': 1.0}"
1543,-0.0019920099098610505,C2H3BR + OH <=> BR + CH3CHO,"{'BR': 1.0, 'CH3CHO': 1.0}","{'C2H3BR': 1.0, 'OH': 1.0}"
16,-0.0019880933371852916,HO2 + O <=> O2 + OH,"{'O2': 1.0, 'OH': 1.0}","{'HO2': 1.0, 'O': 1.0}"
153,-0.0019864484133287736,C2H2 (+M) <=> H2CC (+M),{'H2CC': 1.0},{'C2H2': 1.0}
974,-0.001964116027412798,CF:O + OH <=> CO2 + HF,"{'CO2': 1.0, 'HF': 1.0}","{'CF:O': 1.0, 'OH': 1.0}"
90,0.001956877747974942,CH3 + OH <=> CH2 + H2O,"{'CH2': 1.0, 'H2O': 1.0}","{'CH3': 1.0, 'OH': 1.0}"
926,0.0018769270298196355,CF2 + OH <=> CF2:O + H,"{'CF2:O': 1.0, 'H': 1.0}","{'CF2': 1.0, 'OH': 1.0}"
74,-0.0018435918092506364,CH2* + H2O (+M) <=> CH3OH (+M),{'CH3OH': 1.0},"{'CH2*': 1.0, 'H2O': 1.0}"
1531,-0.0018348803689027182,BR + C2H5 <=> C2H4 + HBR,"{'C2H4': 1.0, 'HBR': 1.0}","{'BR': 1.0, 'C2H5': 1.0}"
1380,0.0017789164121351556,CF2 + CH3 <=> CH2:CF2 + H,"{'CH2:CF2': 1.0, 'H': 1.0}","{'CF2': 1.0, 'CH3': 1.0}"
45,-0.0017656132773862917,CH + O <=> CO + H,"{'CO': 1.0, 'H': 1.0}","{'CH': 1.0, 'O': 1.0}"
904,0.0017308413044783422,CF3 + O2 <=> CF3O + O,"{'CF3O': 1.0, 'O': 1.0}","{'CF3': 1.0, 'O2': 1.0}"
99,-0.0017168723696324515,CH3 + HCO <=> CH4 + CO,"{'CH4': 1.0, 'CO': 1.0}","{'CH3': 1.0, 'HCO': 1.0}"
945,-0.0017044111299027778,CF + H <=> C + HF,"{'C': 1.0, 'HF': 1.0}","{'CF': 1.0, 'H': 1.0}"
36,-0.0016581902364301154,HCO + O <=> CO2 + H,"{'CO2': 1.0, 'H': 1.0}","{'HCO': 1.0, 'O': 1.0}"
62,-0.0016572463346240611,CH2 + CO (+M) <=> CH2CO (+M),{'CH2CO': 1.0},"{'CH2': 1.0, 'CO': 1.0}"
93,0.0016546501570922436,CH3 + O2 <=> CH2O + OH,"{'CH2O': 1.0, 'OH': 1.0}","{'CH3': 1.0, 'O2': 1.0}"
1590,-0.0016368561811620785,CF3COCH3 + OH <=> CF3 + CH2CO + H2O,"{'CF3': 1.0, 'CH2CO': 1.0, 'H2O': 1.0}","{'CF3COCH3': 1.0, 'OH': 1.0}"
1334,0.0016307111031362775,CF2:CH + O2 <=> CF2:O + HCO,"{'CF2:O': 1.0, 'HCO': 1.0}","{'CF2:CH': 1.0, 'O2': 1.0}"
181,-0.0016298306698912756,CH2CO + H <=> CH3 + CO,"{'CH3': 1.0, 'CO': 1.0}","{'CH2CO': 1.0, 'H': 1.0}"
190,-0.0015992127632132916,C2H3 + O <=> CH3 + CO,"{'CH3': 1.0, 'CO': 1.0}","{'C2H3': 1.0, 'O': 1.0}"
324,-0.0015531578542193128,H + aC3H5 (+M) <=> C3H6 (+M),{'C3H6': 1.0},"{'H': 1.0, 'aC3H5': 1.0}"
51,-0.001544650310207243,CH + CO2 <=> CO + HCO,"{'CO': 1.0, 'HCO': 1.0}","{'CH': 1.0, 'CO2': 1.0}"
189,-0.001504205218366563,C2H3 + O <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'C2H3': 1.0, 'O': 1.0}"
53,-0.0015026627384674477,CH2 + H (+M) <=> CH3 (+M),{'CH3': 1.0},"{'CH2': 1.0, 'H': 1.0}"
140,0.001423339069823395,C2H + O2 <=> CO + HCO,"{'CO': 1.0, 'HCO': 1.0}","{'C2H': 1.0, 'O2': 1.0}"
56,-0.0013950717630657496,CH2 + OH <=> CH + H2O,"{'CH': 1.0, 'H2O': 1.0}","{'CH2': 1.0, 'OH': 1.0}"
125,-0.0013669665052025801,CH + CH4 <=> C2H4 + H,"{'C2H4': 1.0, 'H': 1.0}","{'CH': 1.0, 'CH4': 1.0}"
976,-0.0013174350642341903,CF:O + CH3 <=> CH2CO + HF,"{'CH2CO': 1.0, 'HF': 1.0}","{'CF:O': 1.0, 'CH3': 1.0}"
359,-0.0012896733437846543,C3H6 + H <=> H2 + aC3H5,"{'H2': 1.0, 'aC3H5': 1.0}","{'C3H6': 1.0, 'H': 1.0}"
82,0.0012405202012709525,CH2O + O <=> HCO + OH,"{'HCO': 1.0, 'OH': 1.0}","{'CH2O': 1.0, 'O': 1.0}"
1559,-0.0012341590884818563,BTP + H <=> BR + CF3CHCH2,"{'BR': 1.0, 'CF3CHCH2': 1.0}","{'BTP': 1.0, 'H': 1.0}"
1463,-0.0011921496906524916,C2H3BR + H <=> C2H3 + HBR,"{'C2H3': 1.0, 'HBR': 1.0}","{'C2H3BR': 1.0, 'H': 1.0}"
163,-0.0011793454856534184,C2H2 + CH2 <=> C3H3 + H,"{'C3H3': 1.0, 'H': 1.0}","{'C2H2': 1.0, 'CH2': 1.0}"
946,-0.001175998984204123,CF + O <=> CO + F,"{'CO': 1.0, 'F': 1.0}","{'CF': 1.0, 'O': 1.0}"
259,-0.001148387080517486,C2H4 + CH2* <=> H + aC3H5,"{'H': 1.0, 'aC3H5': 1.0}","{'C2H4': 1.0, 'CH2*': 1.0}"
1533,-0.0011391929433813256,C2H3BR + M <=> C2H2 + HBR + M,"{'C2H2': 1.0, 'HBR': 1.0}",{'C2H3BR': 1.0}
164,-0.001104466460128103,C2H2 + CH2* <=> C3H3 + H,"{'C3H3': 1.0, 'H': 1.0}","{'C2H2': 1.0, 'CH2*': 1.0}"
1503,-0.0010812890548751975,BROH + OH <=> BRO + H2O,"{'BRO': 1.0, 'H2O': 1.0}","{'BROH': 1.0, 'OH': 1.0}"
283,-0.0010708288664043047,C3H3 + H <=> pC3H4,{'pC3H4': 1.0},"{'C3H3': 1.0, 'H': 1.0}"
1588,0.0010539710225933576,CF3 + CH3CO <=> CF3COCH3,{'CF3COCH3': 1.0},"{'CF3': 1.0, 'CH3CO': 1.0}"
94,-0.0010296226403246215,CH3 + HO2 <=> CH4 + O2,"{'CH4': 1.0, 'O2': 1.0}","{'CH3': 1.0, 'HO2': 1.0}"
306,-0.0010237374385155297,OH + aC3H4 <=> C3H3 + H2O,"{'C3H3': 1.0, 'H2O': 1.0}","{'OH': 1.0, 'aC3H4': 1.0}"
76,0.0010229300593697394,CH2* + CO <=> CH2 + CO,"{'CH2': 1.0, 'CO': 1.0}","{'CH2*': 1.0, 'CO': 1.0}"
1344,-0.001009037336483507,CF2:CH + O <=> CF2CO + H,"{'CF2CO': 1.0, 'H': 1.0}","{'CF2:CH': 1.0, 'O': 1.0}"
944,0.000996863529725506,CF + H2O <=> CHF:O + H,"{'CHF:O': 1.0, 'H': 1.0}","{'CF': 1.0, 'H2O': 1.0}"
86,-0.0009889696848621246,CH + CH2O <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'CH': 1.0, 'CH2O': 1.0}"
257,-0.0009739741944707146,C2H4 + CH2 <=> H + aC3H5,"{'H': 1.0, 'aC3H5': 1.0}","{'C2H4': 1.0, 'CH2': 1.0}"
143,-0.0009425997856803778,C2O + O <=> 2 CO,{'CO': 2.0},"{'C2O': 1.0, 'O': 1.0}"
116,-0.0009329697105115455,CH2OH + H <=> CH2O + H2,"{'CH2O': 1.0, 'H2': 1.0}","{'CH2OH': 1.0, 'H': 1.0}"
320,-0.0009247313745125846,OH + pC3H4 <=> C3H3 + H2O,"{'C3H3': 1.0, 'H2O': 1.0}","{'OH': 1.0, 'pC3H4': 1.0}"
1584,0.0008698378305669988,CF3CCH + H <=> C2H2 + CF3,"{'C2H2': 1.0, 'CF3': 1.0}","{'CF3CCH': 1.0, 'H': 1.0}"
1560,-0.0008570298439022539,BTP + H <=> CF3CHBRCH2,{'CF3CHBRCH2': 1.0},"{'BTP': 1.0, 'H': 1.0}"
64,-0.0008203194452487987,2 CH2 <=> C2H2 + H2,"{'C2H2': 1.0, 'H2': 1.0}",{'CH2': 2.0}
71,-0.0008064501902814922,CH2* + H2 <=> CH3 + H,"{'CH3': 1.0, 'H': 1.0}","{'CH2*': 1.0, 'H2': 1.0}"
1534,-0.0008042018072480431,C2H5BR <=> C2H4 + HBR,"{'C2H4': 1.0, 'HBR': 1.0}",{'C2H5BR': 1.0}
992,-0.0007883982176164517,CH3-CF2 + H <=> CH2:CHF + HF,"{'CH2:CHF': 1.0, 'HF': 1.0}","{'CH3-CF2': 1.0, 'H': 1.0}"
285,0.000783069953950041,C3H3 + O <=> C2H + CH2O,"{'C2H': 1.0, 'CH2O': 1.0}","{'C3H3': 1.0, 'O': 1.0}"
1586,-0.0007804843538646637,CF3CCH + OH <=> CF3 + CH2CO,"{'CF3': 1.0, 'CH2CO': 1.0}","{'CF3CCH': 1.0, 'OH': 1.0}"
1576,0.0007587769994742082,CF3CCH2 <=> C2H2 + CF3,"{'C2H2': 1.0, 'CF3': 1.0}",{'CF3CCH2': 1.0}
1552,-0.0007585633796199533,BRO + CH3 <=> CH2O + HBR,"{'CH2O': 1.0, 'HBR': 1.0}","{'BRO': 1.0, 'CH3': 1.0}"
368,-0.0007499755264713991,C3H6 + OH <=> H2O + aC3H5,"{'H2O': 1.0, 'aC3H5': 1.0}","{'C3H6': 1.0, 'OH': 1.0}"
42,-0.000743037521599072,C + OH <=> CO + H,"{'CO': 1.0, 'H': 1.0}","{'C': 1.0, 'OH': 1.0}"
275,-0.0007374861001054129,C2H5 + CH3 (+M) <=> C3H8 (+M),{'C3H8': 1.0},"{'C2H5': 1.0, 'CH3': 1.0}"
1346,-0.0007344576254986095,CH2:CF + OH <=> CH2CO + HF,"{'CH2CO': 1.0, 'HF': 1.0}","{'CH2:CF': 1.0, 'OH': 1.0}"
127,-0.0007190761542903536,CH2* + CH4 <=> 2 CH3,{'CH3': 2.0},"{'CH2*': 1.0, 'CH4': 1.0}"
258,-0.0006975766019351706,C2H4 + CH2* <=> CH4 + H2CC,"{'CH4': 1.0, 'H2CC': 1.0}","{'C2H4': 1.0, 'CH2*': 1.0}"
19,-0.0006965692282412775,HO2 + OH <=> H2O + O2,"{'H2O': 1.0, 'O2': 1.0}","{'HO2': 1.0, 'OH': 1.0}"
192,-0.0006808556961558654,C2H3 + O2 <=> C2H2 + HO2,"{'C2H2': 1.0, 'HO2': 1.0}","{'C2H3': 1.0, 'O2': 1.0}"
1498,-0.0006802078438754362,BROH + H <=> BRO + H2,"{'BRO': 1.0, 'H2': 1.0}","{'BROH': 1.0, 'H': 1.0}"
1318,0.0006768729506304512,CH2:CF2 + O <=> CHF2 + HCO,"{'CHF2': 1.0, 'HCO': 1.0}","{'CH2:CF2': 1.0, 'O': 1.0}"
