cantera_index,sensitivity,cantera equation,cantera products,cantera reactants
1327,-3.4612321045021915e-11,CH3(20) + HBR(162) <=> BR(160) + CH4(3),"{'BR(160)': 1.0, 'CH4(3)': 1.0}","{'CH3(20)': 1.0, 'HBR(162)': 1.0}"
5482,3.395412367454426e-11,2-BTP(1) + CH3(20) <=> S(6081),{'S(6081)': 1.0},"{'2-BTP(1)': 1.0, 'CH3(20)': 1.0}"
780,-3.375690922940093e-11,2-BTP(1) + OH(7) <=> BR(160) + S(169),"{'BR(160)': 1.0, 'S(169)': 1.0}","{'2-BTP(1)': 1.0, 'OH(7)': 1.0}"
7317,-3.32464562595959e-11,OH(7) + S(2053) <=> S(16471),{'S(16471)': 1.0},"{'OH(7)': 1.0, 'S(2053)': 1.0}"
11311,-3.281338265556389e-11,CH3O(28) + S(2053) <=> S(2629),{'S(2629)': 1.0},"{'CH3O(28)': 1.0, 'S(2053)': 1.0}"
50,2.938609914485839e-11,CH2(18) + O2(4) <=> HCO(14) + OH(7),"{'HCO(14)': 1.0, 'OH(7)': 1.0}","{'CH2(18)': 1.0, 'O2(4)': 1.0}"
1228,2.5584932155941256e-11,BR(160) + HCO(14) <=> CO(13) + HBR(162),"{'CO(13)': 1.0, 'HBR(162)': 1.0}","{'BR(160)': 1.0, 'HCO(14)': 1.0}"
11,2.4901272794485565e-11,H(5) + HO2(11) <=> 2 OH(7),{'OH(7)': 2.0},"{'H(5)': 1.0, 'HO2(11)': 1.0}"
813,2.3021199658651254e-11,CH2O(15) + OH(7) <=> H2O(9) + HCO(14),"{'H2O(9)': 1.0, 'HCO(14)': 1.0}","{'CH2O(15)': 1.0, 'OH(7)': 1.0}"
6148,2.1498489087706646e-11,2-BTP(1) + O(6) <=> S(6129),{'S(6129)': 1.0},"{'2-BTP(1)': 1.0, 'O(6)': 1.0}"
1386,-2.0708801251493206e-11,O(6) + OH(7) <=> HO2(11),{'HO2(11)': 1.0},"{'O(6)': 1.0, 'OH(7)': 1.0}"
1268,-1.9998105384459962e-11,CH4(3) + O(6) <=> CH3(20) + OH(7),"{'CH3(20)': 1.0, 'OH(7)': 1.0}","{'CH4(3)': 1.0, 'O(6)': 1.0}"
11705,1.896434568934089e-11,F(115) + O2(4) <=> FO2(2331),{'FO2(2331)': 1.0},"{'F(115)': 1.0, 'O2(4)': 1.0}"
51,-1.745907574957792e-11,CH2(18) + O2(4) <=> CO2(10) + 2 H(5),"{'CO2(10)': 1.0, 'H(5)': 2.0}","{'CH2(18)': 1.0, 'O2(4)': 1.0}"
1784,-1.6982935713423976e-11,S(1200) <=> CH3(20) + O2(4),"{'CH3(20)': 1.0, 'O2(4)': 1.0}",{'S(1200)': 1.0}
1213,-1.696582362748411e-11,BR(160) + CH2O(15) <=> HBR(162) + HCO(14),"{'HBR(162)': 1.0, 'HCO(14)': 1.0}","{'BR(160)': 1.0, 'CH2O(15)': 1.0}"
3270,1.602050654017988e-11,CH2BR(164) + H(5) <=> CH3BR(186),{'CH3BR(186)': 1.0},"{'CH2BR(164)': 1.0, 'H(5)': 1.0}"
24,-1.5917530315611843e-11,CO(13) + OH(7) <=> CO2(10) + H(5),"{'CO2(10)': 1.0, 'H(5)': 1.0}","{'CO(13)': 1.0, 'OH(7)': 1.0}"
67,-1.475236479582056e-11,CH2O(15) + H(5) (+M) <=> CH2OH(27) (+M),{'CH2OH(27)': 1.0},"{'CH2O(15)': 1.0, 'H(5)': 1.0}"
1335,1.406918517279978e-11,CH2OH(27) + O2(4) <=> CH2O(15) + HO2(11),"{'CH2O(15)': 1.0, 'HO2(11)': 1.0}","{'CH2OH(27)': 1.0, 'O2(4)': 1.0}"
812,1.4027220746126188e-11,CH2O(15) + O(6) <=> HCO(14) + OH(7),"{'HCO(14)': 1.0, 'OH(7)': 1.0}","{'CH2O(15)': 1.0, 'O(6)': 1.0}"
36,-1.2946751196135698e-11,CH(17) + H2(8) <=> CH2(18) + H(5),"{'CH2(18)': 1.0, 'H(5)': 1.0}","{'CH(17)': 1.0, 'H2(8)': 1.0}"
1329,-1.1951612290426619e-11,H2(8) + O2(4) <=> H(5) + HO2(11),"{'H(5)': 1.0, 'HO2(11)': 1.0}","{'H2(8)': 1.0, 'O2(4)': 1.0}"
1210,1.1645723973531608e-11,HBR(162) + OH(7) <=> BR(160) + H2O(9),"{'BR(160)': 1.0, 'H2O(9)': 1.0}","{'HBR(162)': 1.0, 'OH(7)': 1.0}"
3239,-1.0567346249595958e-11,CH3BR(186) + H(5) <=> CH3(20) + HBR(162),"{'CH3(20)': 1.0, 'HBR(162)': 1.0}","{'CH3BR(186)': 1.0, 'H(5)': 1.0}"
17,-1.0286104038010246e-11,HO2(11) + OH(7) <=> H2O(9) + O2(4),"{'H2O(9)': 1.0, 'O2(4)': 1.0}","{'HO2(11)': 1.0, 'OH(7)': 1.0}"
2035,1.0284339223718247e-11,CF3(126) + H(5) <=> CHF3(119),{'CHF3(119)': 1.0},"{'CF3(126)': 1.0, 'H(5)': 1.0}"
1382,-1.0111664952140058e-11,BR(160) + HO2(11) <=> HBR(162) + O2(4),"{'HBR(162)': 1.0, 'O2(4)': 1.0}","{'BR(160)': 1.0, 'HO2(11)': 1.0}"
3254,1.0028828643928256e-11,CH2BR(164) + HBR(162) <=> BR(160) + CH3BR(186),"{'BR(160)': 1.0, 'CH3BR(186)': 1.0}","{'CH2BR(164)': 1.0, 'HBR(162)': 1.0}"
5616,9.453327739016132e-12,BR(160) + CH2CO(22) <=> S(2565),{'S(2565)': 1.0},"{'BR(160)': 1.0, 'CH2CO(22)': 1.0}"
172,-9.378883174321993e-12,C2H4(30) + H(5) (+M) <=> C2H5(32) (+M),{'C2H5(32)': 1.0},"{'C2H4(30)': 1.0, 'H(5)': 1.0}"
70,9.28999954911351e-12,CH3(20) + H(5) (+M) <=> CH4(3) (+M),{'CH4(3)': 1.0},"{'CH3(20)': 1.0, 'H(5)': 1.0}"
37,-8.371048812131452e-12,CH(17) + H2O(9) <=> CH2O(15) + H(5),"{'CH2O(15)': 1.0, 'H(5)': 1.0}","{'CH(17)': 1.0, 'H2O(9)': 1.0}"
7315,-8.197263732978812e-12,BR(160) + S(16471) <=> S(2529),{'S(2529)': 1.0},"{'BR(160)': 1.0, 'S(16471)': 1.0}"
134,-8.017603998799289e-12,CH2CO(22) + H(5) <=> CH3(20) + CO(13),"{'CH3(20)': 1.0, 'CO(13)': 1.0}","{'CH2CO(22)': 1.0, 'H(5)': 1.0}"
4971,-7.560517915960478e-12,CF2O(125) + O(6) <=> S(2379),{'S(2379)': 1.0},"{'CF2O(125)': 1.0, 'O(6)': 1.0}"
1390,7.489972342141598e-12,H(5) + HCCO(19) <=> CH2CO(22),{'CH2CO(22)': 1.0},"{'H(5)': 1.0, 'HCCO(19)': 1.0}"
46,-7.0538964401850356e-12,CH2(18) + OH(7) <=> CH2O(15) + H(5),"{'CH2O(15)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'OH(7)': 1.0}"
2110,6.926204422636865e-12,BR(160) + O2(4) <=> OOBr(2337),{'OOBr(2337)': 1.0},"{'BR(160)': 1.0, 'O2(4)': 1.0}"
113,-6.824235254191251e-12,C2H2(23) + O(6) <=> H(5) + HCCO(19),"{'H(5)': 1.0, 'HCCO(19)': 1.0}","{'C2H2(23)': 1.0, 'O(6)': 1.0}"
2056,6.80042374458931e-12,BR(160) + CH2(18) <=> CH2BR(164),{'CH2BR(164)': 1.0},"{'BR(160)': 1.0, 'CH2(18)': 1.0}"
77,6.4877794487470824e-12,CH3(20) + HO2(11) <=> CH3O(28) + OH(7),"{'CH3O(28)': 1.0, 'OH(7)': 1.0}","{'CH3(20)': 1.0, 'HO2(11)': 1.0}"
857,-6.382856330887378e-12,C2H4(30) + OH(7) <=> C2H3(29) + H2O(9),"{'C2H3(29)': 1.0, 'H2O(9)': 1.0}","{'C2H4(30)': 1.0, 'OH(7)': 1.0}"
3690,5.873811617763879e-12,BRO(163) + OH(7) <=> OOBr(2342),{'OOBr(2342)': 1.0},"{'BRO(163)': 1.0, 'OH(7)': 1.0}"
4873,-5.617902080366163e-12,HCO(14) + O2(4) <=> CHO3(951),{'CHO3(951)': 1.0},"{'HCO(14)': 1.0, 'O2(4)': 1.0}"
111,-5.12448639574878e-12,C2H3(29) (+M) <=> C2H2(23) + H(5) (+M),"{'C2H2(23)': 1.0, 'H(5)': 1.0}",{'C2H3(29)': 1.0}
5485,-4.994834606881336e-12,2-BTP(1) + OH(7) <=> H2O(9) + S(189),"{'H2O(9)': 1.0, 'S(189)': 1.0}","{'2-BTP(1)': 1.0, 'OH(7)': 1.0}"
45,-4.702597635589475e-12,CH2(18) + OH(7) <=> CH2O(15) + H(5),"{'CH2O(15)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'OH(7)': 1.0}"
1211,4.674052338736234e-12,HBR(162) + O(6) <=> BR(160) + OH(7),"{'BR(160)': 1.0, 'OH(7)': 1.0}","{'HBR(162)': 1.0, 'O(6)': 1.0}"
43,-4.6570499892663394e-12,CH2(18) + O(6) <=> H(5) + HCO(14),"{'H(5)': 1.0, 'HCO(14)': 1.0}","{'CH2(18)': 1.0, 'O(6)': 1.0}"
3253,4.586883386503911e-12,CH2BR(164) + H2(8) <=> CH3BR(186) + H(5),"{'CH3BR(186)': 1.0, 'H(5)': 1.0}","{'CH2BR(164)': 1.0, 'H2(8)': 1.0}"
495,-4.546857091278495e-12,CF2(127) + OH(7) <=> CF2O(125) + H(5),"{'CF2O(125)': 1.0, 'H(5)': 1.0}","{'CF2(127)': 1.0, 'OH(7)': 1.0}"
807,4.545155500488515e-12,H(5) + HCO(14) <=> CO(13) + H2(8),"{'CO(13)': 1.0, 'H2(8)': 1.0}","{'H(5)': 1.0, 'HCO(14)': 1.0}"
2118,4.4821409450378714e-12,CF3(126) + O2(4) <=> S(2334),{'S(2334)': 1.0},"{'CF3(126)': 1.0, 'O2(4)': 1.0}"
112,-4.329136330025896e-12,C2H2(23) + O(6) <=> CH2(18) + CO(13),"{'CH2(18)': 1.0, 'CO(13)': 1.0}","{'C2H2(23)': 1.0, 'O(6)': 1.0}"
5353,-4.257046138188151e-12,O2(4) + S(2053) <=> S(20194),{'S(20194)': 1.0},"{'O2(4)': 1.0, 'S(2053)': 1.0}"
460,-4.14655499089933e-12,CHF3(119) + M <=> CF2(127) + HF(117) + M,"{'CF2(127)': 1.0, 'HF(117)': 1.0}",{'CHF3(119)': 1.0}
105,-4.070099151843011e-12,HCCO(19) + O(6) <=> 2 CO(13) + H(5),"{'CO(13)': 2.0, 'H(5)': 1.0}","{'HCCO(19)': 1.0, 'O(6)': 1.0}"
809,3.9073108374193385e-12,HCO(14) + OH(7) <=> CO(13) + H2O(9),"{'CO(13)': 1.0, 'H2O(9)': 1.0}","{'HCO(14)': 1.0, 'OH(7)': 1.0}"
1394,3.759708092559661e-12,CH3(20) + O(6) <=> CH3O(28),{'CH3O(28)': 1.0},"{'CH3(20)': 1.0, 'O(6)': 1.0}"
5835,3.648486797930533e-12,O2(4) + S(6081) <=> S(21619),{'S(21619)': 1.0},"{'O2(4)': 1.0, 'S(6081)': 1.0}"
2057,3.5807944704673426e-12,BRO(163) + H(5) <=> BROH(165),{'BROH(165)': 1.0},"{'BRO(163)': 1.0, 'H(5)': 1.0}"
106,-3.525700819456787e-12,HCCO(19) + O2(4) <=> 2 CO(13) + OH(7),"{'CO(13)': 2.0, 'OH(7)': 1.0}","{'HCCO(19)': 1.0, 'O2(4)': 1.0}"
154,-3.510645577531316e-12,CH3(20) + CO(13) (+M) <=> CH3CO(51) (+M),{'CH3CO(51)': 1.0},"{'CH3(20)': 1.0, 'CO(13)': 1.0}"
765,-3.5023169901142925e-12,CH2BR(164) + HO2(11) <=> BR(160) + CH2O(15) + OH(7),"{'BR(160)': 1.0, 'CH2O(15)': 1.0, 'OH(7)': 1.0}","{'CH2BR(164)': 1.0, 'HO2(11)': 1.0}"
82,-3.406613335175501e-12,2 CH3(20) (+M) <=> C2H6(31) (+M),{'C2H6(31)': 1.0},{'CH3(20)': 2.0}
511,-3.2253756301672636e-12,CF(121) + O2(4) <=> CFO(122) + O(6),"{'CFO(122)': 1.0, 'O(6)': 1.0}","{'CF(121)': 1.0, 'O2(4)': 1.0}"
1231,-3.086986107536225e-12,CH2(18) + HBR(162) <=> CH2BR(164) + H(5),"{'CH2BR(164)': 1.0, 'H(5)': 1.0}","{'CH2(18)': 1.0, 'HBR(162)': 1.0}"
457,-3.0295596219811806e-12,HF(117) + M <=> F(115) + H(5) + M,"{'F(115)': 1.0, 'H(5)': 1.0}",{'HF(117)': 1.0}
141,-2.902420165339521e-12,C2H3(29) + O2(4) <=> CH2O(15) + HCO(14),"{'CH2O(15)': 1.0, 'HCO(14)': 1.0}","{'C2H3(29)': 1.0, 'O2(4)': 1.0}"
1112,2.8804270572525488e-12,CF2(127) + H(5) <=> CF(121) + HF(117),"{'CF(121)': 1.0, 'HF(117)': 1.0}","{'CF2(127)': 1.0, 'H(5)': 1.0}"
91,-2.8755666409183555e-12,CH2OH(27) + H(5) <=> CH3(20) + OH(7),"{'CH3(20)': 1.0, 'OH(7)': 1.0}","{'CH2OH(27)': 1.0, 'H(5)': 1.0}"
6798,2.8538966618091437e-12,O2(4) + S(2396) <=> S(2527),{'S(2527)': 1.0},"{'O2(4)': 1.0, 'S(2396)': 1.0}"
2025,2.820424980261548e-12,C2H2(23) + O(6) <=> C2H2O(194),{'C2H2O(194)': 1.0},"{'C2H2(23)': 1.0, 'O(6)': 1.0}"
61,2.812469002729075e-12,CH2*(24) + O2(4) <=> CO(13) + H2O(9),"{'CO(13)': 1.0, 'H2O(9)': 1.0}","{'CH2*(24)': 1.0, 'O2(4)': 1.0}"
2024,2.8081403793223e-12,H(5) + HCCO(19) <=> C2H2O(194),{'C2H2O(194)': 1.0},"{'H(5)': 1.0, 'HCCO(19)': 1.0}"
1266,2.764575403864449e-12,CH2O(15) + CH3(20) <=> CH4(3) + HCO(14),"{'CH4(3)': 1.0, 'HCO(14)': 1.0}","{'CH2O(15)': 1.0, 'CH3(20)': 1.0}"
766,-2.6843091443299457e-12,CH2BR(164) + CH3(20) <=> C2H4(30) + HBR(162),"{'C2H4(30)': 1.0, 'HBR(162)': 1.0}","{'CH2BR(164)': 1.0, 'CH3(20)': 1.0}"
104,-2.677529924073979e-12,H(5) + HCCO(19) <=> CH2*(24) + CO(13),"{'CH2*(24)': 1.0, 'CO(13)': 1.0}","{'H(5)': 1.0, 'HCCO(19)': 1.0}"
783,2.6486618080130306e-12,H(5) + S(168) <=> C2H4(30) + CF3(126),"{'C2H4(30)': 1.0, 'CF3(126)': 1.0}","{'H(5)': 1.0, 'S(168)': 1.0}"
68,-2.6372545490805598e-12,CH2O(15) + H(5) (+M) <=> CH3O(28) (+M),{'CH3O(28)': 1.0},"{'CH2O(15)': 1.0, 'H(5)': 1.0}"
5488,-2.5426755761774255e-12,2-BTP(1) + F(115) <=> HF(117) + S(189),"{'HF(117)': 1.0, 'S(189)': 1.0}","{'2-BTP(1)': 1.0, 'F(115)': 1.0}"
757,2.4461509263338814e-12,BRO(163) + OH(7) <=> BR(160) + HO2(11),"{'BR(160)': 1.0, 'HO2(11)': 1.0}","{'BRO(163)': 1.0, 'OH(7)': 1.0}"
6900,-2.4172061324174753e-12,S(2396) <=> S(188),{'S(188)': 1.0},{'S(2396)': 1.0}
771,-2.3969811227398954e-12,CH2BR(164) + O(6) <=> BR(160) + CH2O(15),"{'BR(160)': 1.0, 'CH2O(15)': 1.0}","{'CH2BR(164)': 1.0, 'O(6)': 1.0}"
5779,2.362414743994804e-12,CHFO(123) + F(115) <=> S(2060),{'S(2060)': 1.0},"{'CHFO(123)': 1.0, 'F(115)': 1.0}"
13,-2.3365481425475267e-12,2 HO2(11) <=> H2O2(12) + O2(4),"{'H2O2(12)': 1.0, 'O2(4)': 1.0}",{'HO2(11)': 2.0}
173,-2.293917776923948e-12,C2H4(30) + O(6) <=> CH3(20) + HCO(14),"{'CH3(20)': 1.0, 'HCO(14)': 1.0}","{'C2H4(30)': 1.0, 'O(6)': 1.0}"
1392,-2.2608442381896072e-12,CH2(18) + OH(7) <=> CH2OH(27),{'CH2OH(27)': 1.0},"{'CH2(18)': 1.0, 'OH(7)': 1.0}"
1913,2.132754428679537e-12,S(1200) <=> CH3O2(705),{'CH3O2(705)': 1.0},{'S(1200)': 1.0}
3417,-2.0937327225944794e-12,CH2BR(164) + O2(4) <=> S(3935),{'S(3935)': 1.0},"{'CH2BR(164)': 1.0, 'O2(4)': 1.0}"
5,2.0914623535535374e-12,H(5) + OH(7) + M <=> H2O(9) + M,{'H2O(9)': 1.0},"{'H(5)': 1.0, 'OH(7)': 1.0}"
480,-2.0750541588479464e-12,CF3(126) + HO2(11) <=> CF3O(132) + OH(7),"{'CF3O(132)': 1.0, 'OH(7)': 1.0}","{'CF3(126)': 1.0, 'HO2(11)': 1.0}"
446,-2.064629206533238e-12,CO(13) + F(115) + M <=> CFO(122) + M,{'CFO(122)': 1.0},"{'CO(13)': 1.0, 'F(115)': 1.0}"
808,2.0546555170025427e-12,HCO(14) + O(6) <=> CO(13) + OH(7),"{'CO(13)': 1.0, 'OH(7)': 1.0}","{'HCO(14)': 1.0, 'O(6)': 1.0}"
16,-2.0486845741112024e-12,HO2(11) + OH(7) <=> H2O(9) + O2(4),"{'H2O(9)': 1.0, 'O2(4)': 1.0}","{'HO2(11)': 1.0, 'OH(7)': 1.0}"
1391,2.0104858461182618e-12,CH(17) + H(5) <=> CH2*(24),{'CH2*(24)': 1.0},"{'CH(17)': 1.0, 'H(5)': 1.0}"
1086,1.956976519527442e-12,CHF3(119) + O(6) <=> CF3(126) + OH(7),"{'CF3(126)': 1.0, 'OH(7)': 1.0}","{'CHF3(119)': 1.0, 'O(6)': 1.0}"
1393,1.858552719626575e-12,CH2OH(27) <=> CH3O(28),{'CH3O(28)': 1.0},{'CH2OH(27)': 1.0}
10,1.8016143995639158e-12,H(5) + HO2(11) <=> H2O(9) + O(6),"{'H2O(9)': 1.0, 'O(6)': 1.0}","{'H(5)': 1.0, 'HO2(11)': 1.0}"
3226,1.7875122262405815e-12,H(5) + S(166) <=> S(2268),{'S(2268)': 1.0},"{'H(5)': 1.0, 'S(166)': 1.0}"
775,-1.7795703014404945e-12,BRO(163) + CH3(20) <=> CH2O(15) + HBR(162),"{'CH2O(15)': 1.0, 'HBR(162)': 1.0}","{'BRO(163)': 1.0, 'CH3(20)': 1.0}"
5484,-1.730859623265145e-12,2-BTP(1) + H(5) <=> H2(8) + S(189),"{'H2(8)': 1.0, 'S(189)': 1.0}","{'2-BTP(1)': 1.0, 'H(5)': 1.0}"
9,-1.6497663825024408e-12,2 OH(7) (+M) <=> H2O2(12) (+M),{'H2O2(12)': 1.0},{'OH(7)': 2.0}
2271,1.60464132529771e-12,BR(160) + C2H3(29) <=> C2H2(23) + HBR(162),"{'C2H2(23)': 1.0, 'HBR(162)': 1.0}","{'BR(160)': 1.0, 'C2H3(29)': 1.0}"
66,-1.494641826778037e-12,CH2*(24) + CO2(10) <=> CH2O(15) + CO(13),"{'CH2O(15)': 1.0, 'CO(13)': 1.0}","{'CH2*(24)': 1.0, 'CO2(10)': 1.0}"
5615,1.4848600550413284e-12,CH2BR(164) + CO(13) <=> S(2565),{'S(2565)': 1.0},"{'CH2BR(164)': 1.0, 'CO(13)': 1.0}"
6711,1.4801198688505665e-12,O2(4) + S(2396) <=> 2-BTP(1) + HO2(11),"{'2-BTP(1)': 1.0, 'HO2(11)': 1.0}","{'O2(4)': 1.0, 'S(2396)': 1.0}"
1265,1.411538168503981e-12,CH3(20) + HCO(14) <=> CH4(3) + CO(13),"{'CH4(3)': 1.0, 'CO(13)': 1.0}","{'CH3(20)': 1.0, 'HCO(14)': 1.0}"
6158,1.3895937746276622e-12,BR(160) + S(2053) <=> S(6129),{'S(6129)': 1.0},"{'BR(160)': 1.0, 'S(2053)': 1.0}"
3580,1.3886173231975063e-12,CFO(122) + O2(4) <=> CFO3(3688),{'CFO3(3688)': 1.0},"{'CFO(122)': 1.0, 'O2(4)': 1.0}"
