grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_S(276),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1528),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2432),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(5529),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7159),Y_S(7174),Y_S(7175),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(10724),Y_S(11229),Y_S(11233),Y_S(11306),Y_S(11378),Y_S(11379),Y_S(11400),Y_S(11401),Y_S(11405),Y_S(11536),Y_S(11554),Y_S(11556),Y_S(11593),Y_S(11595),Y_S(13373),Y_S(14122),Y_S(14123),Y_S(14127),Y_S(14138),Y_S(14349),Y_S(14483),Y_S(14522),Y_S(14552),Y_S(14553),Y_S(14566),Y_S(14568),Y_S(14677),Y_S(15005),Y_S(15094),Y_S(15096),Y_S(15165),Y_S(15170),Y_S(15335),Y_S(15438),Y_S(15442),Y_S(15568),Y_S(15615),Y_S(15628),Y_S(15693),Y_S(15694),Y_S(15712),Y_S(15826),Y_S(15903),Y_S(16557),Y_S(17512),Y_S(17559),Y_S(18378),Y_S(18432),Y_S(18985),Y_S(18986),Y_S(18987),Y_S(19047),Y_S(19636),Y_S(19899),Y_S(20107)
0.0,0.06494980932604626,298.0,1.2517652281362355,0.6409985756193844,0.0,0.11546397444660873,0.0,0.04881459416912204,0.19472285541015358,3.5980779542134535e-15,0.0,1.553847357837059e-14,0.0,6.797488998162145e-15,0.0,3.541015730251625e-10,1.2843132370864478e-61,3.692522988434872e-18,0.0,0.0,3.9985041153471365e-15,1.0683317349947563e-16,3.3130020149339516e-22,5.0335848604585735e-15,0.0,0.0,6.230263124728378e-31,3.354763079959989e-39,0.0,7.319928485804905e-14,3.1468816385678057e-30,7.868349379502069e-16,1.7684779115536242e-25,0.0,0.0,4.88674880227258e-16,3.2934928578950155e-15,1.7501184710699783e-17,3.4365667741144907e-28,1.0945267975077824e-26,0.0,2.41514601923484e-15,6.572978960851704e-16,6.305421094591288e-16,2.3782607130979025e-15,2.264781109178143e-14,0.0,6.962836934906185e-15,2.35223975708514e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.633801183976076e-14,5.962890023119606e-19,5.29137993406044e-17,5.579638525559449e-16,8.588764561325989e-26,7.042635462308703e-30,0.0,1.912820723882934e-14,2.1100650698802864e-31,1.555851399309653e-32,0.0,1.5711139575907275e-21,6.179614608100916e-16,2.342564871007599e-22,7.659168955637486e-20,6.675483441352452e-30,0.0,8.041351146251066e-19,0.0,0.0,7.014686085528029e-18,0.0,4.131108935513323e-28,0.0,0.0,2.78614118330425e-19,9.232027765901104e-17,0.0,1.937519294108804e-14,0.0,0.0,1.1193222471049874e-29,0.0,0.0,1.2848078037423747e-30,1.1349898825660008e-30,2.2173375461458503e-36,3.2690649683657587e-20,0.0,6.445332968670452e-25,0.0,7.710525662925393e-18,0.0,4.127518922083523e-39,1.2343259481395711e-27,0.0,0.0,3.804004486435598e-17,2.3101208745885307e-14,1.8744943924141653e-16,0.0,0.0,0.0,0.0,4.527998416631615e-18,0.0,0.0,3.911888100203803e-20,0.0,0.0,0.0,5.624519210857989e-64,3.0117018121359356e-18,1.3696248715381366e-33,2.3463511440508566e-13,0.0,0.0,1.6814868738227103e-33,6.8183581047489795e-31,0.0,1.370722522177931e-18,0.0,0.0,0.0,3.2351695837337444e-43,6.842128609528816e-15,0.0,3.769422170709e-26,1.9854152658690982e-15,0.0,0.0,0.0,2.0842218853685328e-16,0.0,4.985324997942892e-16,0.0,0.0,5.177063431390198e-14,4.663809417701142e-15,0.0,1.3084970698106304e-20,2.9632044078239737e-17,7.255658843734198e-21,1.6617410511319137e-27,2.951888594043954e-16,2.804678377532771e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.024873793402142e-25,3.6295742597079326e-17,3.392553075539864e-16,0.0,3.139270812359931e-17,2.507522899093652e-47,0.0,0.0,2.855178967823349e-14,2.114274307810443e-17,1.107223703280118e-19,1.2198741991569117e-40,3.535935530734314e-60,0.0,1.2348632494628854e-34,1.2707134574168317e-16,1.0703041169920168e-48,2.076186098513727e-43,1.6865617593457173e-28,1.3248479879926423e-62,9.406193178859985e-37,0.0,2.849751194245046e-23,1.9335880344307756e-24,2.10401478647485e-16,0.0,2.405088007980004e-27,8.208488306464543e-36,5.0085901000981526e-33,4.7422198983011957e-42,7.095199200945558e-29,2.3994744021331598e-28,1.8504557941475131e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.069832355790612e-18,0.0,1.8024001758172174e-24,0.0,1.1356707821624944e-18,0.0,0.0,0.0,1.722079655341013e-15
0.016,0.06494981382122379,298.00000000580707,1.2517651415033462,0.6409985705504564,0.0,0.11546397562739986,0.0,0.04881459378719561,0.19472285467725808,1.8963494845697603e-13,0.0,2.9178331060679734e-22,0.0,1.3114760035144689e-21,0.0,5.356328821946854e-09,1.1848963630432769e-60,3.6925189585454474e-18,0.0,2.962862354664227e-13,2.1381262861327027e-13,8.181429891853871e-15,2.3408241242112398e-20,1.8949193061430118e-21,0.0,0.0,2.7595166576485455e-29,2.1888947741507993e-37,0.0,3.5330051529530975e-21,1.6374008268400122e-28,7.868631820225636e-16,1.2651763756935261e-23,0.0,0.0,3.4134630464718863e-14,3.3471977518935076e-15,1.7051495028974776e-23,2.481644636523445e-26,9.072170049773732e-25,0.0,2.415105929889619e-15,1.4961533592713768e-23,3.312712928991599e-14,2.395611304628612e-15,2.265054558770801e-14,0.0,6.774665527083087e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2248213359120944e-14,1.6135262654548154e-17,9.581626180000411e-17,5.579641545290062e-16,1.0035517241730169e-23,3.6660209436100606e-37,0.0,8.911135219118589e-23,4.894460559704179e-29,3.651671930274198e-30,5.124554947126841e-21,2.896626306400812e-19,1.1242002297682033e-13,3.307795574608693e-20,5.73367721494202e-18,1.255994389171269e-27,0.0,1.3752377404175463e-16,9.277026550440157e-28,0.0,9.084763806257938e-25,0.0,3.657844147032977e-26,0.0,0.0,2.447073117533762e-17,1.798094458691983e-14,0.0,1.9375234736633093e-14,0.0,0.0,1.4049678269303967e-27,0.0,0.0,1.4989139457321522e-28,2.449289910773449e-28,5.4162713871539945e-34,7.88804870248638e-18,0.0,2.0009576680027166e-25,0.0,7.767212693529483e-25,0.0,4.9254210119269614e-37,1.6637805552344708e-25,0.0,1.7477340325126244e-22,3.226016952562496e-17,2.367247985222415e-21,0.0,9.45047377422367e-22,0.0,0.0,0.0,4.530942603946406e-18,0.0,0.0,8.770255917468463e-18,0.0,0.0,0.0,8.807825755899615e-62,4.286360339821809e-16,2.325825280293296e-31,2.3463506921280203e-13,0.0,0.0,2.199564702983145e-31,1.0430026597446127e-28,0.0,2.288154321506173e-16,0.0,0.0,0.0,0.0,6.842128545730779e-15,0.0,4.2709140230140805e-24,1.9854152876149748e-15,0.0,0.0,0.0,3.117574939825735e-14,0.0,4.985326457176531e-16,0.0,0.0,3.1227421673424256e-20,4.6638094589265114e-15,0.0,4.1829622049037854e-20,4.9513241815761356e-15,1.1641460204387934e-18,2.7201269269374025e-25,2.9530386840199197e-16,4.409658225387519e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7202190062944048e-22,7.684606227396632e-15,5.517676751787025e-14,0.0,5.609093486373282e-15,4.4749793280355505e-45,0.0,0.0,2.8551790417387165e-14,2.113398263598595e-17,1.1072270568644441e-19,2.192333261800036e-38,5.534077843671645e-58,0.0,2.185028159562899e-32,1.2707134696884357e-16,2.1099668333740126e-46,3.7438689972037464e-41,2.9599837775193675e-26,2.085134545514841e-60,1.6621309374513637e-34,0.0,5.1402445891101665e-21,4.219529975230013e-22,7.041448454319522e-22,0.0,5.13938686655765e-25,1.788057950901674e-33,1.0908094565062828e-30,1.6922518738558493e-44,1.497805443597451e-26,2.39763110906418e-28,2.66738712535975e-21,2.2591956905365764e-21,0.0,0.0,0.0,0.0,0.0,0.0,7.06983248128205e-18,8.698527070499739e-29,0.0,0.0,2.452928057917863e-16,0.0,0.0,0.0,1.7220796711746478e-15
0.032,0.06494988184219903,298.0000002052279,1.2517638305523597,0.6409984938941545,0.0,0.11546399347831787,0.0,0.048814587996822936,0.19472284358647854,1.3960269493380316e-11,0.0,5.5346928301102104e-30,0.0,0.0,2.2803191838339404e-22,8.102342201073e-08,1.150122136954638e-60,3.69248146054716e-18,0.0,4.0837274083510026e-13,4.107283701368991e-12,7.636928472494672e-14,9.591103665085745e-28,7.129219767849417e-28,0.0,0.0,1.9313189807339897e-30,7.049191954688884e-44,2.4632852270798432e-14,1.7138229101164028e-28,2.351016466754322e-33,7.888930357549687e-16,1.8198296238405766e-24,0.0,0.0,3.918442446092551e-14,3.4181018353519236e-15,0.0,1.412133577108088e-26,1.0088151305813448e-24,0.0,2.415065042531074e-15,0.0,1.7037256737700438e-12,3.6862045325012884e-15,2.2872651296487054e-14,0.0,6.543940126311126e-15,3.279126334127682e-27,0.0,0.0,0.0,0.0,0.0,0.0,2.0136032125071128e-15,1.262038676158625e-16,1.4568836021519106e-16,5.580002766321476e-16,0.0,2.1511085074432322e-44,0.0,4.160423755369935e-31,4.8944571090931673e-29,3.6516693569183806e-30,2.3809143475884704e-23,4.762041055836128e-20,1.8483184571776063e-14,5.438002594722097e-21,5.733677044539946e-18,5.730194330859873e-28,0.0,1.3752522519342372e-16,4.3401832949548947e-35,6.94925739054126e-20,1.448700706482506e-29,2.222187077800061e-30,6.788683176820672e-26,0.0,0.0,2.4620601269006232e-17,1.798083625843281e-14,0.0,1.9377228186655278e-14,0.0,0.0,1.9440914661454554e-27,0.0,0.0,2.643072018849195e-29,0.0,5.998711157301692e-39,7.888168577451057e-18,0.0,3.074126946446796e-25,0.0,1.5874558024200863e-31,0.0,4.757670036213954e-37,2.839736123197078e-25,0.0,1.65919756257755e-26,2.735416908078175e-17,3.311822728903482e-28,0.0,9.44921239132818e-22,0.0,0.0,0.0,4.533929749905444e-18,0.0,0.0,8.770258152778113e-18,0.0,0.0,0.0,1.2462852859945096e-66,1.0131239384845434e-15,3.477891777184878e-36,2.346350485323388e-13,0.0,0.0,3.0286388779500943e-31,1.467102488686624e-28,0.0,2.2883937499708146e-16,0.0,0.0,0.0,0.0,6.8421297502858886e-15,0.0,3.621425281640721e-24,1.9854159970622683e-15,0.0,0.0,0.0,3.117575740452075e-14,0.0,4.985327246581783e-16,0.0,0.0,3.4739418163596775e-23,4.663810099406556e-15,0.0,8.318287609502706e-20,1.157858323327178e-15,1.889419434437293e-18,2.4580509982806865e-25,3.0716768654313854e-16,8.183991793683499e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9115285994338688e-25,7.553652869373148e-15,5.902983982711858e-14,0.0,5.615333542860054e-15,4.5008500008491526e-45,0.0,0.0,2.85518504501842e-14,2.1123624294321056e-17,1.1072315297579685e-19,2.2233238519338158e-38,5.5402387384579965e-58,0.0,2.2160075270417643e-32,1.2707136558637376e-16,2.109966983488704e-46,3.950848463120457e-41,4.0223473209904443e-26,2.0841143414402133e-60,1.754335206070717e-34,0.0,1.0332585808056845e-20,6.076103150494063e-22,2.4352730773859476e-22,0.0,7.401267121030305e-25,2.5749948391215505e-33,1.5708823755729985e-30,2.437023872124765e-44,2.734208209545741e-26,2.395859267046367e-28,6.394063862582346e-21,6.005679465873163e-21,0.0,0.0,0.0,0.0,0.0,0.0,7.06983437736474e-18,1.0493165454931989e-28,0.0,0.0,2.4529338918125593e-16,0.0,0.0,0.0,1.7220799384374716e-15
0.04,0.06495027680016259,298.00000415073913,1.2517562186748057,0.6409980495857585,0.0,0.11546409696210698,0.0,0.04881455418720228,0.19472277915047864,2.8825602432199564e-10,0.0,2.184502951163284e-37,0.0,0.0,1.1685876667161705e-22,5.197051399566603e-07,6.860493457492598e-61,3.692285736469472e-18,0.0,4.356082689962631e-13,8.25615534000071e-11,1.896182473753719e-12,0.0,2.1774466443192374e-32,0.0,0.0,1.0499907056808172e-30,0.0,6.558078087744489e-13,1.6960238310158553e-35,6.269056256002403e-34,8.442483183144248e-16,4.970508482164366e-25,0.0,8.285327846964767e-31,1.7002928218324517e-13,4.29054239917185e-15,0.0,7.679528670913951e-27,1.0319880174031637e-24,2.018829536048335e-29,2.4151524884260984e-15,0.0,3.482595247217326e-11,3.9847084355285265e-14,2.966525792171795e-14,0.0,6.424050063204578e-15,1.68154813477712e-27,0.0,0.0,0.0,0.0,6.204515387282099e-30,0.0,0.0,4.195577955850547e-15,1.7656380914061942e-16,5.596445825008617e-16,0.0,0.0,0.0,3.918235676486401e-39,4.894439323011854e-29,3.651656139907903e-30,2.3663280153209256e-23,0.0,0.0,0.0,5.733678036781159e-18,5.730086216193382e-28,0.0,1.3752596160533051e-16,0.0,1.3016778863454166e-19,1.4368938143498825e-29,1.1387922001508326e-30,8.230964597406611e-26,0.0,0.0,2.960616566312074e-17,1.798053573624746e-14,0.0,1.946341279980824e-14,0.0,0.0,5.8048719606538935e-28,0.0,0.0,1.5213034198510026e-29,0.0,4.858047188549724e-39,7.888235714458252e-18,0.0,3.63070263774801e-25,0.0,7.700001007262483e-32,0.0,4.670474079630679e-37,3.394596592862822e-25,0.0,1.708962291030031e-26,2.510228404661849e-17,8.782184639334121e-29,0.0,9.449261654700281e-22,0.0,0.0,0.0,4.5359341784246784e-18,0.0,0.0,8.770265875474627e-18,0.0,0.0,0.0,0.0,1.3267364684735908e-15,9.233714905342486e-37,2.3463541147672793e-13,0.0,0.0,3.2233247458980565e-31,1.5690646585155676e-28,0.0,2.2888124388643463e-16,0.0,0.0,0.0,0.0,6.842137087407184e-15,0.0,3.3233096771947214e-24,1.985439306807433e-15,0.0,0.0,0.0,3.117579049309231e-14,0.0,4.985331947928723e-16,0.0,0.0,3.3799945552396477e-23,4.663813834744336e-15,1.45554311065643e-20,1.0599376378181677e-19,9.050842411816256e-16,2.161383281450041e-18,2.3275260004561125e-25,7.334218006661714e-16,9.922712104422896e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8596208704020642e-25,7.488667226123171e-15,5.931254481261614e-14,0.0,5.6183745232389846e-15,4.5011273840839696e-45,0.0,0.0,2.855423041783412e-14,2.1118257394031893e-17,1.10729842969366e-19,2.2249011241889522e-38,5.543247669067778e-58,0.0,2.2175802763827458e-32,1.2707147554577092e-16,2.1099703489725753e-46,3.960989045428583e-41,4.435609418971651e-26,2.0835878626031417e-60,1.7588534670228836e-34,0.0,1.2821660816605624e-20,6.760532649944563e-22,2.435283779784213e-22,0.0,8.235063086327564e-25,2.8650836126394965e-33,1.7478518024233622e-30,2.7115702305099236e-44,3.3414739913675065e-26,2.3950504959887933e-28,8.49309967298338e-21,8.063556350040935e-21,0.0,0.0,0.0,0.0,0.0,0.0,7.069845606954842e-18,1.079494123288853e-28,0.0,0.0,2.452936684781722e-16,0.0,0.0,0.0,1.7220815624207596e-15
0.044,0.06495152640713897,298.0000440309686,1.2517321360708538,0.64099665135659,0.0,0.11546442280114314,0.0,0.048814445585853156,0.19472257485731767,3.07205971111922e-09,0.0,1.7912442485458193e-44,0.0,0.0,7.29736398232121e-23,1.9010237098357191e-06,2.671014044825982e-61,3.691700084717614e-18,0.0,4.4768118873037633e-13,8.926174732785254e-10,2.6635137426391132e-11,0.0,9.804382642428372e-33,0.0,0.0,7.429052942864967e-31,0.0,8.67486562607809e-12,3.42416260271402e-42,2.8510191429478173e-34,1.6129098836629693e-15,2.2551482236205497e-25,0.0,5.272976424755643e-31,1.8979112968114666e-12,1.6623492927690054e-14,0.0,5.42481713875867e-27,1.03873191230734e-24,1.9655106743514305e-29,2.4168825658959782e-15,0.0,3.714594794454965e-10,5.554839166692289e-13,1.3523301992523407e-13,9.268963662160049e-14,6.363453230523745e-15,1.0500505507641818e-27,0.0,1.3940716432862722e-14,2.49833622091701e-13,0.0,3.824924853455259e-30,0.0,0.0,8.48034708903137e-14,3.025952263703566e-16,5.975085474801918e-16,0.0,0.0,0.0,2.272356512256671e-46,4.894405162460292e-29,3.651631187761349e-30,2.3332053518029123e-23,0.0,0.0,0.0,5.733701228488132e-18,5.7300162386140385e-28,0.0,1.375265501242404e-16,0.0,1.6050522952775753e-19,1.4369013247406627e-29,7.111195492405871e-31,8.921535142518722e-26,0.0,0.0,1.137727326058316e-16,1.7980215488892846e-14,0.0,2.1359403859339155e-14,0.0,0.0,0.0,7.959562057722311e-21,0.0,1.0773314414293541e-29,0.0,4.3249046254038066e-39,7.88829169505792e-18,0.0,3.912112208915735e-25,0.0,7.565002392913147e-32,0.0,4.626334112791231e-37,3.80683018925411e-25,0.0,1.747265988694375e-26,2.4024870141715492e-17,8.782488468469713e-29,0.0,9.449293366616582e-22,0.0,0.0,0.0,4.551442734170327e-18,0.0,0.0,8.770292592642703e-18,0.0,0.0,0.0,0.0,1.5589888021482405e-15,4.1991806168162376e-37,2.3464115553739325e-13,0.0,0.0,3.2820968849471378e-31,1.6002404719361096e-28,0.0,2.2974344078605984e-16,0.0,0.0,0.0,0.0,6.842160270220989e-15,0.0,3.180711429245046e-24,1.986000640498666e-15,0.0,0.0,0.0,3.1176035145006916e-14,0.0,4.985350231839493e-16,0.0,0.0,3.358898696310827e-23,4.663825650972961e-15,2.6307457792084003e-20,1.253178136902855e-19,8.75379721104741e-16,2.2765950581630712e-18,2.262596509898611e-25,8.492835103088728e-15,1.0755221837501308e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8479291544517522e-25,7.456332729581907e-15,5.935733110498656e-14,0.0,5.61990114053102e-15,4.5103604698122024e-45,0.0,0.0,2.8604077657273975e-14,2.11155933056489e-17,1.109557453032752e-19,2.225532286158937e-38,5.5448409365364674e-58,0.0,2.2182041875865146e-32,1.2707182764781696e-16,2.1099928270026507e-46,3.961594969066922e-41,4.6193605249773404e-26,2.0833555781504524e-60,1.7591199244580013e-34,0.0,1.4028959295405697e-20,7.060460883875729e-22,2.435356453826519e-22,0.0,8.600448171460243e-25,2.9922117298739056e-33,1.8254067236034725e-30,2.831895701164496e-44,3.645376090711353e-26,2.394848365468614e-28,9.595056108815245e-21,9.132583172703427e-21,0.0,0.0,0.0,0.0,0.0,0.0,7.069899461092447e-18,1.0871104933959626e-28,0.0,0.0,2.4529454104091006e-16,0.0,0.0,0.0,1.7220881380692042e-15
0.048,0.06495727003362424,298.00059464598087,1.251621455986057,0.6409903227163599,0.0,0.11546589975647525,1.0419828356648963e-17,0.048813927192655135,0.19472162955988945,4.166707683972846e-08,0.0,2.2672160345510118e-51,0.0,4.1128030939970423e-25,4.338171670878941e-23,8.161057454587383e-06,0.0,3.6891281363807155e-18,5.5026303463102937e-14,5.267193684974137e-13,1.2315112119922034e-08,4.833092419688001e-10,0.0,5.37122881951285e-33,3.5101391151060345e-19,0.0,6.432225626289631e-31,9.21894095082025e-41,1.471962380180176e-10,2.6479701390661434e-45,1.4172268426010867e-34,1.610122615249736e-14,1.1252988653242393e-25,8.835795191717677e-14,1.936249221998164e-30,3.289873844478759e-11,2.556903004350256e-13,2.1773971008351976e-30,4.605725281230991e-27,1.043206055692918e-24,2.1407542592820472e-29,2.454356659174728e-15,0.0,5.045647981115899e-09,1.0531415715075272e-11,2.358096666282963e-12,2.4979918985706035e-12,6.302084401014197e-15,6.243823768407873e-28,0.0,5.017879491090924e-13,6.121139483125989e-12,8.349021867521244e-31,5.089787193542874e-30,0.0,0.0,2.2415613629837217e-12,3.635211747271238e-15,1.7728389226917966e-15,2.3837260677112285e-29,0.0,5.153337305291323e-19,3.1849155451913695e-46,4.894544650789203e-29,3.651742636772176e-30,2.5526398623406926e-23,0.0,0.0,0.0,5.7340766615493835e-18,5.729970682585834e-28,0.0,1.3753163028660642e-16,0.0,1.908520772558389e-19,1.4371855832210903e-29,4.227245442135755e-31,9.582726095947212e-26,0.0,0.0,2.036442010014526e-15,1.7983646897696882e-14,6.123668377261388e-17,7.761538599410492e-14,1.5918065948643175e-24,0.0,0.0,1.1117315930295918e-20,0.0,8.403221963368455e-30,0.0,3.804071170726252e-39,7.888442087912705e-18,0.0,4.195356376757112e-25,0.0,7.475130751230185e-32,0.0,4.581529130106266e-37,1.026424823528047e-24,0.0,2.0357482995196698e-26,2.2993094903714423e-17,8.785972711064645e-29,0.0,9.449549290321965e-22,0.0,0.0,0.0,5.123715844441657e-18,0.0,0.0,8.770510757967334e-18,0.0,0.0,0.0,0.0,4.401836847785857e-15,2.087225969432507e-37,2.3482108611594455e-13,0.0,0.0,3.3191982410635905e-31,1.619939110134058e-28,1.3391788906895266e-14,2.628879428413278e-16,0.0,0.0,0.0,0.0,6.842267712345102e-15,0.0,3.04433026843243e-24,2.005245400170096e-15,0.0,0.0,0.0,3.118243979104764e-14,0.0,4.98557320220741e-16,3.416048175188892e-17,0.0,3.3441986329227805e-23,4.663879538757116e-15,1.9266537146028927e-19,4.681298188194104e-19,8.684851179799109e-16,2.373274465932795e-18,2.198243383280077e-25,1.9941922671391308e-13,1.1552291478945437e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.5736749494217684e-14,1.8396347320927806e-25,7.424222591409425e-15,5.937988829389932e-14,0.0,5.62153066983573e-15,4.944879168686012e-45,1.0178700411099417e-62,4.758602617886742e-47,3.002119642623687e-14,2.1113130472831668e-17,1.2162680698440155e-19,2.2264110167606115e-38,5.5476447761988316e-58,0.0,2.21900852617998e-32,1.2707345359679548e-16,2.1102559792545192e-46,3.9617080166572125e-41,4.789227205781966e-26,2.083536637477417e-60,1.7591131154732945e-34,0.0,1.5195874521952166e-20,7.333132818468178e-22,2.435787864784211e-22,0.0,8.932737044996287e-25,3.107905276034274e-33,1.8959870050577323e-30,2.9415193898778096e-44,3.952530753547313e-26,2.3958710335723287e-28,1.0745134904180124e-20,1.0238014927954771e-20,0.0,0.0,0.0,0.0,0.0,0.0,7.071192744743208e-18,1.0922037477243253e-28,0.0,0.0,2.4529853019828456e-16,0.0,0.0,0.0,1.7221886135635505e-15
